,Rothwell Whinny,Federal Flash,Pennys Jade,Trending Xara,Call Waiting,Caesars Palace,Stopped Short
11-01-2023 11:20:41.268004,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:42.423502,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:43.604147,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:44.843012,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:45.991515,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:47.129406,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:48.299169,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:49.588825,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:50.879675,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:52.125977,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:53.256867,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:54.425641,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:55.626672,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:56.804810,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:57.954454,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:20:58.993700,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:00.102246,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:01.200773,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:02.246091,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:03.373532,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:04.451082,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 30.5)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:05.554729,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.2807999999999997)","(17.0, 48.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:06.695745,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.2807999999999997)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:07.854114,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.2807999999999997)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:08.960494,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:10.189060,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:11.411341,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:12.684433,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:13.943494,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:15.465605,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:16.614552,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:17.974543,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:19.098427,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:20.154258,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 31.38888888888889)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:21.369066,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:22.542652,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:23.693061,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:25.045919,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:26.216777,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:27.538524,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:29.221915,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:30.508879,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:31.798650,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:33.034985,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:34.290717,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:35.428963,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:36.610816,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:37.839662,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 154.7058823529412)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 27.666666666666664)","(17.0, 42.0, 24.333333333333336)"
11-01-2023 11:21:39.284133,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:40.469984,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:41.624109,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:42.876757,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:44.133237,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:45.293334,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:46.470001,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 147.5)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 50.0, 29.0625)","(17.0, 42.0, 25.4375)"
11-01-2023 11:21:47.723838,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:48.922871,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:50.033216,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:51.090354,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:52.160094,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:53.225327,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:54.347022,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 10.186516853932584)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 43.14285714285714)","(17.0, 42.0, 41.30434782608695)"
11-01-2023 11:21:55.442872,"(20.0, 60.0, 35.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 10.5, 12.609302325581396)","(1.8, 2.3, 2.2945255474452555)","(17.0, 50.0, 63.142857142857146)","(17.0, 42.0, 54.0625)"
11-01-2023 11:21:56.595549,"(20.0, 80.0, 65.0)","(2.7, 4.4, 2.8533333333333335)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.3, 2.2945255474452555)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:21:57.788027,"(20.0, 80.0, 65.0)","(2.7, 4.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.3, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:21:58.862424,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:21:59.942373,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:22:01.257848,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:22:02.445925,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:22:03.527162,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:22:04.802320,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 12.609302325581396)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 54.0625)"
11-01-2023 11:22:06.005058,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.0, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 55.0, 63.4375)"
11-01-2023 11:22:07.146488,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:08.314190,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:09.337968,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:10.456641,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:11.570384,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:12.862962,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:14.061292,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:15.209764,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 93.27272727272727)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.2758048780487803)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:16.408266,"(20.0, 80.0, 65.0)","(2.7, 5.4, 2.8042105263157895)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:17.550136,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.28, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:18.647707,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:19.830382,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:20.872503,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:21.893573,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:22.940340,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:24.046677,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:25.138141,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:26.298226,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:27.559291,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:28.744128,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
11-01-2023 11:22:29.978599,"(20.0, 80.0, 65.0)","(2.7, 5.0, 2.783157894736842)","(26.0, 270.0, 76.4)","(6.0, 13.5, 13.351219512195122)","(1.8, 2.3, 2.1999999999999997)","(17.0, 65.0, 63.142857142857146)","(17.0, 65.0, 63.4375)"
