,Poorans Ganguly,Harley John,Hurunui Ice,Sweet Junior,Homebush Lovely,Cosmic Teddy,Princely Asset,Roanne
06-01-2023 09:15:36.866213,"(12.0, 21.0, 17.571428571428573)","(10.0, 11.5, 11.153846153846153)","(6.0, 9.0, 8.885714285714286)","(16.0, 24.0, 20.451612903225808)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.844827586206897)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.7, 1.6802666666666666)"
06-01-2023 09:15:37.914671,"(12.0, 21.0, 17.571428571428573)","(10.0, 11.5, 10.833333333333334)","(6.0, 9.0, 8.885714285714286)","(16.0, 24.0, 20.451612903225808)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.844827586206897)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.7, 1.6802666666666666)"
06-01-2023 09:15:38.918300,"(12.0, 21.0, 17.571428571428573)","(10.0, 11.5, 10.833333333333334)","(6.0, 9.0, 8.885714285714286)","(16.0, 24.0, 20.451612903225808)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.88888888888889)","(14.0, 24.0, 21.379310344827587)","(1.5, 1.7, 1.671659574468085)"
06-01-2023 09:15:39.989221,"(12.0, 21.0, 17.571428571428573)","(10.0, 11.5, 11.2)","(6.0, 9.2, 8.563636363636363)","(16.0, 24.0, 20.396551724137932)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.90625)","(14.0, 24.0, 21.548387096774192)","(1.5, 1.7, 1.6756521739130434)"
06-01-2023 09:15:41.039889,"(12.0, 21.0, 18.23076923076923)","(10.0, 11.5, 10.8)","(6.0, 9.2, 8.690909090909091)","(16.0, 24.0, 20.2)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 15.8)","(14.0, 24.0, 21.444444444444443)","(1.5, 1.69, 1.6800896860986547)"
06-01-2023 09:15:42.058346,"(12.0, 21.0, 16.384615384615383)","(10.0, 11.5, 11.071428571428571)","(6.0, 11.0, 9.3)","(16.0, 23.0, 21.285714285714285)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.0, 16.142857142857142)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6802173913043477)"
06-01-2023 09:15:43.076957,"(12.0, 21.0, 16.384615384615383)","(10.0, 12.0, 10.588235294117647)","(6.0, 11.0, 10.152941176470588)","(16.0, 23.0, 20.6)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.0, 16.142857142857142)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6802173913043477)"
06-01-2023 09:15:44.110440,"(12.0, 21.0, 16.384615384615383)","(10.0, 11.5, 10.3)","(6.0, 11.0, 9.719999999999999)","(16.0, 23.0, 20.6)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.0, 16.142857142857142)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6802777777777778)"
06-01-2023 09:15:45.173096,"(12.0, 21.0, 17.21875)","(10.0, 11.5, 10.46551724137931)","(6.0, 11.0, 10.418181818181818)","(16.0, 23.0, 20.6)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.0, 16.142857142857142)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.69, 1.6760550458715595)"
06-01-2023 09:15:46.205305,"(12.0, 21.0, 17.441176470588236)","(10.0, 11.5, 10.46551724137931)","(6.0, 11.0, 10.39047619047619)","(16.0, 23.0, 20.6)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.0, 16.5)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.69, 1.6891666666666667)"
06-01-2023 09:15:47.265465,"(12.0, 21.0, 17.815789473684212)","(10.0, 11.5, 10.46551724137931)","(6.0, 11.0, 10.2)","(16.0, 23.0, 20.6)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.5, 16.5)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.69, 1.689230769230769)"
06-01-2023 09:15:48.306637,"(12.0, 21.0, 17.815789473684212)","(10.0, 11.5, 10.46551724137931)","(6.0, 11.0, 10.2)","(16.0, 23.0, 20.6)","(41.0, 380.0, 233.91304347826087)","(8.5, 17.5, 17.088235294117645)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.69, 1.6815384615384614)"
06-01-2023 09:15:49.290829,"(12.0, 21.0, 16.526315789473685)","(10.0, 11.5, 10.435483870967742)","(6.0, 11.0, 9.5)","(16.0, 23.0, 19.8)","(41.0, 380.0, 232.72727272727275)","(8.5, 17.5, 17.088235294117645)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6815384615384614)"
06-01-2023 09:15:50.296552,"(12.0, 21.0, 16.526315789473685)","(10.0, 11.5, 10.435483870967742)","(6.0, 11.0, 8.857142857142858)","(16.0, 23.0, 19.8)","(41.0, 380.0, 232.72727272727275)","(8.5, 17.5, 17.529411764705884)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6815384615384614)"
06-01-2023 09:15:51.313457,"(13.0, 21.0, 16.526315789473685)","(10.0, 11.5, 10.435483870967742)","(6.5, 11.0, 8.857142857142858)","(16.0, 23.0, 19.8)","(51.0, 380.0, 232.72727272727275)","(9.0, 18.0, 14.833333333333334)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6815384615384614)"
06-01-2023 09:15:52.370126,"(13.0, 20.0, 18.58823529411765)","(10.0, 11.5, 10.435483870967742)","(6.5, 11.0, 10.634146341463413)","(16.0, 23.0, 19.8)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.833333333333334)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6815384615384614)"
06-01-2023 09:15:53.480640,"(13.0, 20.0, 18.444444444444443)","(10.0, 11.5, 10.45)","(6.5, 11.0, 10.605263157894736)","(16.0, 23.0, 20.217391304347828)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.833333333333334)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6708108108108108)"
06-01-2023 09:15:54.516317,"(11.0, 20.0, 18.444444444444443)","(10.0, 11.5, 10.45)","(6.5, 11.0, 10.605263157894736)","(16.0, 23.0, 20.565217391304348)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.833333333333334)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6710067114093958)"
06-01-2023 09:15:55.582638,"(11.0, 20.0, 18.444444444444443)","(10.0, 11.5, 10.45)","(6.5, 10.5, 9.86111111111111)","(16.0, 23.0, 20.565217391304348)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.833333333333334)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6710067114093958)"
06-01-2023 09:15:56.648759,"(11.0, 20.0, 17.772727272727273)","(10.0, 11.5, 10.45)","(6.5, 11.0, 10.3)","(16.0, 23.0, 20.565217391304348)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.617647058823529)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6710067114093958)"
06-01-2023 09:15:57.706306,"(11.0, 20.0, 18.46875)","(10.0, 11.5, 10.45)","(6.5, 11.0, 10.2)","(16.0, 23.0, 20.565217391304348)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.617647058823529)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.6710067114093958)"
06-01-2023 09:15:58.749022,"(11.0, 20.0, 18.46875)","(10.0, 11.5, 10.45)","(6.5, 11.0, 10.2)","(16.0, 23.0, 20.565217391304348)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.5, 14.567567567567568)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.7, 1.7167741935483871)"
06-01-2023 09:15:59.847841,"(11.0, 20.0, 18.46875)","(10.0, 11.5, 10.45)","(6.5, 11.0, 10.11578947368421)","(16.0, 23.0, 20.565217391304348)","(51.0, 380.0, 326.6666666666667)","(9.0, 15.5, 14.567567567567568)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.72, 1.7233333333333334)"
06-01-2023 09:16:00.927979,"(11.0, 20.0, 18.25)","(10.0, 11.5, 10.45)","(6.5, 11.0, 8.75)","(16.0, 23.0, 19.761904761904763)","(51.0, 370.0, 326.6666666666667)","(9.0, 15.5, 14.567567567567568)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.72484375)"
06-01-2023 09:16:01.988183,"(11.0, 20.0, 18.25)","(10.0, 11.5, 10.45)","(6.5, 11.0, 8.75)","(16.0, 23.0, 16.928571428571427)","(51.0, 370.0, 326.6666666666667)","(9.0, 15.5, 14.666666666666666)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.72484375)"
06-01-2023 09:16:03.055449,"(11.0, 20.0, 18.46875)","(10.0, 11.5, 10.45)","(6.5, 11.0, 8.75)","(16.0, 23.0, 16.928571428571427)","(51.0, 370.0, 232.72727272727275)","(9.0, 15.0, 14.666666666666666)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.72484375)"
06-01-2023 09:16:04.071922,"(11.0, 20.0, 18.6)","(10.0, 11.5, 10.45)","(6.5, 11.0, 8.257142857142856)","(16.0, 23.0, 16.928571428571427)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.0, 14.666666666666666)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.72484375)"
06-01-2023 09:16:05.105127,"(11.0, 20.0, 19.363636363636363)","(10.0, 11.5, 10.45)","(6.5, 11.0, 8.333333333333334)","(16.0, 22.0, 17.41176470588235)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.0, 14.666666666666666)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.725)"
06-01-2023 09:16:06.157734,"(11.0, 20.0, 19.363636363636363)","(10.0, 11.5, 10.45)","(6.5, 11.0, 8.333333333333334)","(16.0, 22.0, 17.41176470588235)","(51.0, 380.0, 232.72727272727275)","(9.0, 15.0, 18.65)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.72375)"
06-01-2023 09:16:07.216470,"(11.0, 20.0, 19.363636363636363)","(10.0, 11.0, 10.9)","(6.5, 11.0, 8.333333333333334)","(16.0, 22.0, 17.41176470588235)","(51.0, 380.0, 232.72727272727275)","(9.0, 19.0, 18.25)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.73, 1.7258490566037736)"
06-01-2023 09:16:08.276878,"(11.0, 20.0, 18.25)","(10.0, 11.0, 10.9)","(6.5, 11.0, 8.333333333333334)","(16.0, 22.0, 17.41176470588235)","(51.0, 380.0, 232.72727272727275)","(9.0, 19.0, 18.25)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.74, 1.7258490566037736)"
06-01-2023 09:16:09.337304,"(11.0, 20.0, 18.03125)","(10.0, 11.0, 10.9)","(6.5, 11.0, 8.333333333333334)","(16.0, 22.0, 18.5)","(51.0, 380.0, 232.72727272727275)","(9.0, 19.0, 18.25)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.74, 1.7258490566037736)"
06-01-2023 09:16:10.381251,"(11.0, 20.0, 18.03125)","(10.0, 11.0, 10.633333333333333)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 19.166666666666668)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.0, 18.25)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.74, 1.7258490566037736)"
06-01-2023 09:16:11.411132,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 19.166666666666668)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.0, 18.25)","(14.0, 24.0, 21.620689655172413)","(1.5, 1.74, 1.7258490566037736)"
06-01-2023 09:16:12.479829,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 18.25)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.0, 18.666666666666668)","(14.0, 24.0, 22.142857142857142)","(1.5, 1.74, 1.7258490566037736)"
06-01-2023 09:16:13.505724,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 19.166666666666668)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.0, 18.666666666666668)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.74, 1.7258490566037736)"
06-01-2023 09:16:14.522661,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 18.25)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.0, 18.5)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.74, 1.7225581395348837)"
06-01-2023 09:16:15.528567,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 18.25)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.0, 17.09375)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.74, 1.7225581395348837)"
06-01-2023 09:16:16.517294,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 18.11111111111111)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.5, 17.81818181818182)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.74, 1.7225581395348837)"
06-01-2023 09:16:17.518925,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.333333333333334)","(15.0, 21.0, 17.57142857142857)","(51.0, 380.0, 238.1818181818182)","(9.0, 20.0, 17.944444444444443)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.74, 1.7225581395348837)"
06-01-2023 09:16:18.490903,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 9.0)","(15.0, 21.0, 16.263157894736842)","(51.0, 380.0, 238.1818181818182)","(9.0, 19.5, 18.5)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.74, 1.7231147540983607)"
06-01-2023 09:16:19.462903,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.866666666666667)","(15.0, 21.0, 16.263157894736842)","(51.0, 380.0, 328.3333333333333)","(9.0, 19.5, 17.944444444444443)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.73, 1.71875)"
06-01-2023 09:16:20.424781,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.866666666666667)","(15.0, 21.0, 16.263157894736842)","(51.0, 370.0, 210.0)","(9.0, 19.5, 18.5)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.73, 1.71875)"
06-01-2023 09:16:21.395973,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.866666666666667)","(15.0, 21.0, 16.263157894736842)","(51.0, 370.0, 210.0)","(9.0, 19.5, 17.346153846153847)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.73, 1.71875)"
06-01-2023 09:16:22.416857,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.866666666666667)","(15.0, 21.0, 16.416666666666668)","(51.0, 370.0, 210.0)","(9.0, 19.5, 17.346153846153847)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.73, 1.71875)"
06-01-2023 09:16:23.411806,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.866666666666667)","(15.0, 21.0, 16.53846153846154)","(51.0, 370.0, 249.56521739130434)","(9.0, 19.5, 16.5)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.73, 1.707452229299363)"
06-01-2023 09:16:24.408693,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 9.472727272727273)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 220.0)","(9.0, 17.5, 16.710526315789473)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.7059322033898305)"
06-01-2023 09:16:25.416399,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 8.899999999999999)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 220.0)","(9.0, 17.5, 16.710526315789473)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.6824999999999999)"
06-01-2023 09:16:26.420369,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.36)","(6.5, 11.0, 9.879999999999999)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 220.0)","(9.0, 17.5, 16.428571428571427)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.6935)"
06-01-2023 09:16:27.465417,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.3)","(6.5, 10.5, 10.081818181818182)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 220.0)","(9.0, 17.5, 16.428571428571427)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.691142857142857)"
06-01-2023 09:16:28.493696,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.3)","(6.5, 11.0, 10.0)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 220.0)","(9.0, 17.5, 16.710526315789473)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.6782758620689655)"
06-01-2023 09:16:29.532649,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.3)","(6.5, 11.0, 9.885714285714286)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 220.0)","(9.0, 17.5, 16.44736842105263)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.7, 1.6775)"
06-01-2023 09:16:30.573802,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.3)","(6.5, 11.0, 9.885714285714286)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 277.1428571428571)","(9.0, 17.5, 16.44736842105263)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.7, 1.6965573770491802)"
06-01-2023 09:16:31.666723,"(11.0, 20.0, 16.85)","(10.0, 11.0, 10.3)","(6.5, 11.0, 9.707692307692307)","(15.0, 20.0, 16.34375)","(51.0, 380.0, 277.1428571428571)","(9.0, 17.5, 16.44736842105263)","(14.0, 23.0, 22.142857142857142)","(1.5, 1.7, 1.6973529411764705)"
06-01-2023 09:16:32.722974,"(12.0, 20.0, 16.85)","(9.0, 11.0, 10.3)","(6.5, 11.0, 9.707692307692307)","(15.0, 20.0, 16.4)","(61.0, 380.0, 277.1428571428571)","(10.0, 17.5, 16.44736842105263)","(15.0, 23.0, 22.142857142857142)","(1.5, 1.7, 1.6973529411764705)"
06-01-2023 09:16:33.757551,"(12.0, 20.0, 16.85)","(9.0, 11.0, 10.3)","(6.5, 11.0, 9.707692307692307)","(15.0, 20.0, 16.4)","(61.0, 380.0, 277.1428571428571)","(10.0, 17.5, 16.625)","(15.0, 23.0, 21.428571428571427)","(1.5, 1.7, 1.7128571428571429)"
06-01-2023 09:16:34.748794,"(12.0, 20.0, 17.666666666666668)","(9.0, 11.0, 10.391304347826086)","(6.5, 11.0, 8.866666666666667)","(15.0, 20.0, 15.125)","(61.0, 380.0, 356.47058823529414)","(10.0, 17.5, 16.625)","(15.0, 24.0, 21.428571428571427)","(1.5, 1.73, 1.703076923076923)"
06-01-2023 09:16:35.756107,"(12.0, 20.0, 17.666666666666668)","(9.0, 11.0, 10.45)","(6.5, 11.0, 8.6)","(15.0, 20.0, 17.375)","(61.0, 370.0, 260.0)","(10.0, 17.5, 16.625)","(15.0, 24.0, 21.428571428571427)","(1.5, 1.73, 1.703076923076923)"
06-01-2023 09:16:36.749018,"(12.0, 20.0, 17.666666666666668)","(9.0, 12.0, 11.7)","(6.5, 11.0, 8.3)","(15.0, 20.0, 18.25)","(61.0, 370.0, 351.66666666666663)","(10.0, 17.5, 17.136363636363637)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.72)"
06-01-2023 09:16:37.772051,"(12.0, 20.0, 19.4)","(9.0, 12.5, 12.0)","(6.5, 11.5, 9.82857142857143)","(15.0, 20.0, 17.8125)","(61.0, 370.0, 351.66666666666663)","(10.0, 17.5, 16.75)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.7228571428571429)"
06-01-2023 09:16:38.771310,"(12.0, 20.0, 19.4)","(9.0, 12.5, 12.0)","(6.5, 11.0, 8.15)","(15.0, 20.0, 17.8125)","(61.0, 370.0, 351.66666666666663)","(10.0, 17.5, 16.666666666666668)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.7228571428571429)"
06-01-2023 09:16:39.809090,"(12.0, 20.0, 19.4)","(9.0, 16.5, 14.833333333333334)","(6.5, 11.0, 9.1)","(15.0, 20.0, 17.083333333333332)","(61.0, 380.0, 336.1538461538462)","(10.0, 21.0, 16.625)","(15.0, 24.0, 22.09090909090909)","(1.5, 1.73, 1.685625)"
06-01-2023 09:16:40.819851,"(12.0, 20.0, 18.333333333333332)","(9.0, 16.5, 15.0)","(6.5, 10.5, 8.95)","(14.0, 20.0, 17.5)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.625)","(15.0, 24.0, 22.09090909090909)","(1.5, 1.71, 1.685625)"
06-01-2023 09:16:41.871893,"(12.0, 20.0, 19.0)","(9.0, 16.0, 15.901234567901234)","(6.5, 10.5, 8.95)","(14.0, 20.0, 17.75)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.625)","(15.0, 24.0, 22.09090909090909)","(1.5, 1.71, 1.685625)"
06-01-2023 09:16:42.950896,"(12.0, 20.0, 19.5)","(9.0, 16.0, 15.95)","(6.5, 10.5, 9.9)","(14.0, 20.0, 17.5)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.142857142857142)","(15.0, 24.0, 22.09090909090909)","(1.5, 1.71, 1.685625)"
06-01-2023 09:16:43.993650,"(12.0, 20.0, 19.5)","(9.0, 16.0, 14.25)","(6.5, 10.5, 9.992307692307692)","(14.0, 20.0, 17.5)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.142857142857142)","(15.0, 24.0, 21.48)","(1.5, 1.71, 1.7028767123287671)"
06-01-2023 09:16:45.086050,"(12.0, 20.0, 19.5)","(9.0, 16.0, 13.666666666666666)","(6.5, 10.5, 8.614285714285714)","(14.0, 20.0, 17.5)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.142857142857142)","(15.0, 24.0, 21.48)","(1.5, 1.71, 1.6989033942558747)"
06-01-2023 09:16:46.174165,"(12.0, 20.0, 19.5)","(9.0, 16.0, 14.25)","(6.5, 10.0, 7.76)","(14.0, 20.0, 17.5)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.142857142857142)","(15.0, 24.0, 21.48)","(1.5, 1.7, 1.6896296296296296)"
06-01-2023 09:16:47.254403,"(12.0, 20.0, 19.5)","(9.0, 16.0, 13.666666666666666)","(6.5, 9.8, 7.720000000000001)","(14.0, 20.0, 17.75)","(81.0, 370.0, 336.1538461538462)","(11.0, 20.0, 16.142857142857142)","(15.0, 24.0, 21.48)","(1.5, 1.7, 1.7233333333333334)"
06-01-2023 09:16:48.353506,"(12.0, 20.0, 19.5)","(9.0, 16.0, 14.833333333333334)","(6.5, 9.6, 7.542857142857143)","(14.0, 20.0, 17.75)","(81.0, 370.0, 260.0)","(11.0, 20.0, 17.0)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.726923076923077)"
06-01-2023 09:16:49.415796,"(12.0, 20.0, 19.5)","(9.0, 16.0, 15.3)","(6.5, 9.6, 7.542857142857143)","(14.0, 20.0, 19.192307692307693)","(81.0, 380.0, 254.54545454545456)","(11.0, 21.0, 15.75)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.6994117647058824)"
06-01-2023 09:16:50.454184,"(12.0, 20.0, 19.5)","(9.0, 16.0, 15.3)","(6.5, 9.6, 7.466666666666667)","(14.0, 20.0, 19.416666666666668)","(81.0, 380.0, 176.92307692307693)","(11.0, 21.0, 15.75)","(15.0, 24.0, 21.48)","(1.5, 1.71, 1.699875)"
06-01-2023 09:16:51.502351,"(12.0, 20.0, 19.5)","(9.0, 16.0, 15.3)","(6.5, 9.6, 8.32)","(14.0, 20.0, 19.125)","(81.0, 380.0, 176.92307692307693)","(11.0, 21.0, 15.75)","(15.0, 24.0, 21.88888888888889)","(1.5, 1.71, 1.699875)"
06-01-2023 09:16:52.555674,"(12.0, 20.0, 19.5)","(9.0, 15.5, 14.5625)","(6.5, 9.6, 8.32)","(14.0, 20.0, 19.416666666666668)","(81.0, 380.0, 230.0)","(11.0, 21.0, 15.857142857142858)","(15.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.7006382978723404)"
06-01-2023 09:16:53.638739,"(12.0, 20.0, 19.5)","(9.0, 15.0, 14.357142857142858)","(6.5, 9.6, 8.32)","(14.0, 20.0, 19.125)","(81.0, 370.0, 230.0)","(11.0, 21.0, 17.88888888888889)","(15.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.7006382978723404)"
06-01-2023 09:16:54.715772,"(12.0, 20.0, 19.5)","(9.0, 15.0, 14.8)","(6.5, 9.6, 8.0)","(14.0, 20.0, 19.416666666666668)","(81.0, 370.0, 230.0)","(11.0, 21.0, 16.666666666666668)","(15.0, 23.0, 22.142857142857142)","(1.5, 1.71, 1.7279661016949153)"
06-01-2023 09:16:55.776932,"(12.0, 20.0, 19.5)","(9.0, 14.0, 13.931034482758621)","(6.5, 9.6, 8.342857142857143)","(14.0, 20.0, 19.416666666666668)","(81.0, 370.0, 230.0)","(11.0, 21.0, 16.666666666666668)","(15.0, 23.0, 22.142857142857142)","(1.5, 1.73, 1.72)"
06-01-2023 09:16:56.853397,"(12.0, 20.0, 19.5)","(9.0, 14.0, 13.93939393939394)","(6.5, 9.2, 8.381818181818181)","(14.0, 20.0, 19.416666666666668)","(81.0, 370.0, 230.0)","(11.0, 21.0, 16.666666666666668)","(15.0, 23.0, 21.48)","(1.5, 1.73, 1.7121951219512195)"
06-01-2023 09:16:57.926566,"(12.0, 20.0, 19.5)","(9.0, 14.0, 13.9)","(6.5, 9.2, 8.381818181818181)","(14.0, 20.0, 18.8)","(81.0, 370.0, 230.0)","(11.0, 21.0, 16.666666666666668)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.7076923076923076)"
06-01-2023 09:16:58.988449,"(12.0, 20.0, 19.6)","(9.0, 14.0, 13.9)","(6.5, 9.0, 8.272727272727273)","(14.0, 20.0, 18.8)","(81.0, 370.0, 230.0)","(11.0, 21.0, 18.625)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.724)"
06-01-2023 09:17:00.056237,"(12.0, 17.0, 16.142857142857142)","(9.0, 14.0, 13.9)","(6.5, 9.0, 7.833333333333333)","(14.0, 20.0, 16.5625)","(81.0, 370.0, 230.0)","(11.0, 20.0, 17.8)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.71)"
06-01-2023 09:17:01.123309,"(12.0, 20.0, 17.0)","(9.0, 14.0, 13.90625)","(6.5, 9.0, 7.716666666666667)","(14.0, 20.0, 17.25)","(81.0, 370.0, 175.3846153846154)","(11.0, 20.0, 18.53333333333333)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.7173076923076922)"
06-01-2023 09:17:02.232491,"(12.0, 20.0, 17.833333333333332)","(9.0, 14.0, 13.90625)","(6.5, 9.0, 8.066666666666666)","(14.0, 20.0, 17.0)","(81.0, 360.0, 175.3846153846154)","(11.0, 20.0, 19.266666666666666)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.7173076923076922)"
