,Coppola Bale,Gas Man,Treloar Bale,French Wood,Rainbow Storm,Prue Excess
14-12-2022 13:57:12.015067,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:13.098410,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:14.105521,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:15.206253,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:16.292313,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:17.393848,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:18.440567,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:19.581271,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:20.725892,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:21.676794,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:22.610781,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:23.749523,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:24.873374,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:25.907998,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:26.995762,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:28.257261,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:29.378300,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:30.376266,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:31.381625,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:32.436195,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:33.652090,"(4.2, 7.6, 4.905263157894737)","(2.1, 2.94, 2.3320000000000003)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:34.736408,"(4.2, 7.6, 6.391111111111111)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 7.266666666666666)"
14-12-2022 13:57:35.868488,"(4.2, 7.6, 4.821052631578947)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:37.046494,"(4.2, 7.6, 4.821052631578947)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:38.061298,"(4.2, 7.6, 4.821052631578947)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:39.063206,"(4.2, 7.6, 4.821052631578947)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:40.038905,"(4.2, 7.6, 4.821052631578947)","(2.1, 2.94, 2.271612903225807)","(16.0, 34.0, 18.166666666666668)","(10.0, 30.0, 16.42857142857143)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:41.261251,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:42.321109,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:43.335691,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:44.393721,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 8.292307692307691)"
14-12-2022 13:57:45.422831,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 6.538461538461538)"
14-12-2022 13:57:46.422102,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:47.338490,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:48.289890,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:49.315294,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:50.441906,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:51.496121,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:52.581940,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:53.612995,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:54.643714,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:55.665702,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:56.670929,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.3480000000000003)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:57.678604,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.3480000000000003)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:58.633691,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:57:59.648723,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:00.822713,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:01.924451,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:03.017932,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:04.044771,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:05.087992,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:06.082419,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2535483870967745)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:07.049044,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.3480000000000003)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:08.073372,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.3480000000000003)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:09.033945,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:09.989710,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:11.127300,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.538461538461538)"
14-12-2022 13:58:12.196119,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.289677419354839)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.8, 6.446153846153846)"
14-12-2022 13:58:13.198652,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.394)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 6.446153846153846)"
14-12-2022 13:58:14.187253,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 6.446153846153846)"
14-12-2022 13:58:15.277643,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 6.446153846153846)"
14-12-2022 13:58:16.339500,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 6.446153846153846)"
14-12-2022 13:58:17.430348,"(4.2, 7.6, 5.272727272727273)","(2.1, 2.94, 2.2354838709677423)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.5)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 6.446153846153846)"
14-12-2022 13:58:18.596035,"(4.2, 7.6, 4.821052631578947)","(2.1, 2.94, 2.3320000000000003)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 18.75)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.87)"
14-12-2022 13:58:19.750567,"(4.2, 7.6, 5.525925925925925)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 18.75)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.470588235294118)"
14-12-2022 13:58:20.799011,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.0)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.470588235294118)"
14-12-2022 13:58:21.779280,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 20.0)","(4.8, 7.0, 6.25)","(4.8, 8.6, 6.28695652173913)"
14-12-2022 13:58:22.763252,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 24.705882352941178)","(4.8, 7.0, 6.25)","(4.8, 8.6, 6.28695652173913)"
14-12-2022 13:58:23.782980,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 24.705882352941178)","(4.8, 7.0, 6.25)","(4.8, 8.6, 6.28695652173913)"
14-12-2022 13:58:24.796453,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 24.705882352941178)","(4.8, 7.0, 6.25)","(4.8, 8.6, 6.28695652173913)"
14-12-2022 13:58:25.766332,"(4.2, 7.6, 5.7333333333333325)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 24.705882352941178)","(4.8, 7.0, 6.25)","(4.8, 8.6, 6.28695652173913)"
14-12-2022 13:58:26.817623,"(4.2, 7.6, 6.391111111111111)","(2.1, 2.92, 2.47)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 24.705882352941178)","(4.8, 7.0, 6.25)","(4.8, 8.6, 6.28695652173913)"
14-12-2022 13:58:27.799188,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.92, 2.703333333333333)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 24.705882352941178)","(4.8, 7.0, 6.25)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:28.859350,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4375)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:30.011512,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4375)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:31.012152,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4375)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:32.121120,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4375)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:33.217241,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.45)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:34.415854,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4625)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:35.592719,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4625)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:36.607036,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4625)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:37.748730,"(4.2, 7.6, 5.569230769230769)","(2.1, 2.9, 2.4625)","(16.0, 34.0, 21.785714285714285)","(10.0, 30.0, 21.25)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:38.994649,"(4.2, 7.6, 6.216216216216216)","(2.1, 2.7, 2.354117647058824)","(16.0, 34.0, 21.785714285714285)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.5625)","(4.8, 8.6, 5.305882352941176)"
14-12-2022 13:58:40.319848,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.7, 2.355)","(16.0, 34.0, 21.785714285714285)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.9)","(4.8, 8.6, 6.165217391304347)"
14-12-2022 13:58:41.804551,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.355)","(16.0, 34.0, 21.785714285714285)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 6.165217391304347)"
14-12-2022 13:58:42.839163,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.355)","(16.0, 34.0, 21.785714285714285)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 6.165217391304347)"
14-12-2022 13:58:44.138403,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.355)","(16.0, 34.0, 21.785714285714285)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.87)"
14-12-2022 13:58:45.265827,"(4.2, 7.6, 5.0095238095238095)","(2.1, 2.68, 2.355)","(16.0, 34.0, 21.785714285714285)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.470588235294118)"
14-12-2022 13:58:46.308339,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.5300000000000002)","(16.0, 34.0, 20.846153846153847)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.470588235294118)"
14-12-2022 13:58:47.304035,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.3925)","(16.0, 34.0, 17.35)","(10.0, 24.0, 22.083333333333336)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.470588235294118)"
14-12-2022 13:58:48.487584,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.3925)","(16.0, 34.0, 17.8)","(10.0, 24.0, 18.0)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.470588235294118)"
14-12-2022 13:58:49.618897,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.3925)","(16.0, 34.0, 17.8)","(10.0, 24.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:50.711243,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.68, 2.3925)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.3882352941176475)"
14-12-2022 13:58:51.884149,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:52.998577,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:54.009224,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:55.052603,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:56.063555,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:57.057144,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:58.125339,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:58:59.017176,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:59:00.129386,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.6875)","(4.8, 8.6, 6.165217391304347)"
14-12-2022 13:59:01.140264,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.66, 2.3850000000000002)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 6.0)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:59:02.154876,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.64, 2.5011111111111113)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.8125)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:59:03.211241,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.64, 2.3400000000000003)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.8125)","(4.8, 8.6, 5.362500000000001)"
14-12-2022 13:59:04.364914,"(4.2, 7.6, 4.989473684210527)","(2.1, 2.64, 2.3400000000000003)","(16.0, 34.0, 17.8)","(10.0, 23.0, 17.5)","(4.8, 7.0, 5.8125)","(4.8, 8.6, 5.362500000000001)"
