,Cornish Smuggler,Rambunctious,Illawong Danny,Wichita Kansas,Good Feelings,River Patrol Nz,Layden,Spicey Major,Starzzz Destiny
11-01-2023 20:24:35.167776,"(19.0, 24.0, 23.25)","(21.0, 27.0, 25.8)","(20.0, 28.0, 26.428571428571427)","(13.0, 16.0, 13.75)","(13.0, 14.0, 12.916666666666666)","(5.5, 99999, 99990)","(6.5, 9.8, 9.622222222222224)","(3.5, 4.6, 4.4)","(2.7, 3.9, 3.8826923076923077)"
11-01-2023 20:24:36.468971,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 27.0, 26.428571428571427)","(13.0, 16.0, 11.209302325581396)","(13.0, 13.0, 12.916666666666666)","(5.5, 99999, 99990)","(6.5, 9.8, 9.693333333333333)","(3.5, 4.5, 4.4)","(2.7, 3.9, 3.8893939393939396)"
11-01-2023 20:24:37.786605,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 27.0, 26.428571428571427)","(13.0, 13.0, 11.209302325581396)","(13.0, 13.0, 12.916666666666666)","(5.5, 99999, 99990)","(6.5, 9.8, 9.450000000000001)","(3.5, 4.5, 4.4)","(2.7, 3.95, 3.8893939393939396)"
11-01-2023 20:24:39.014632,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 27.0, 27.142857142857142)","(13.0, 13.0, 12.0)","(13.0, 13.0, 12.125)","(5.5, 99999, 99990)","(6.5, 9.8, 9.4)","(3.5, 4.5, 4.4375)","(2.7, 3.95, 4.059615384615384)"
11-01-2023 20:24:40.267514,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 28.0, 27.142857142857142)","(13.0, 12.5, 12.0)","(13.0, 12.5, 12.235294117647058)","(5.5, 99999, 99990)","(6.5, 9.8, 9.4)","(3.5, 4.5, 4.416666666666667)","(2.7, 4.1, 4.059615384615384)"
11-01-2023 20:24:41.545526,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 28.0, 27.142857142857142)","(12.0, 12.5, 12.0)","(13.0, 14.0, 12.235294117647058)","(5.5, 99999, 99990)","(7.0, 9.8, 9.4)","(3.6, 4.5, 4.416666666666667)","(2.7, 4.1, 4.059615384615384)"
11-01-2023 20:24:42.808689,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 28.0, 26.428571428571427)","(12.0, 12.5, 12.0)","(13.0, 14.0, 13.0)","(5.5, 99999, 99990)","(7.0, 9.8, 9.4)","(3.6, 4.5, 4.3)","(2.7, 4.1, 3.9875)"
11-01-2023 20:24:43.994325,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 27.0, 26.428571428571427)","(12.0, 12.5, 12.0)","(13.0, 13.5, 12.944444444444445)","(5.5, 99999, 99990)","(7.0, 9.8, 9.4)","(3.6, 4.5, 4.3)","(2.7, 4.1, 3.9875)"
11-01-2023 20:24:45.211970,"(19.0, 24.0, 23.25)","(21.0, 27.0, 26.5)","(20.0, 27.0, 26.428571428571427)","(12.0, 12.5, 11.095238095238095)","(13.0, 13.5, 12.944444444444445)","(5.5, 99999, 99990)","(7.0, 9.8, 9.4)","(3.6, 4.5, 4.3)","(2.7, 4.1, 3.7014150943396227)"
11-01-2023 20:24:46.408750,"(19.0, 24.0, 23.25)","(21.0, 36.0, 33.25)","(20.0, 27.0, 26.428571428571427)","(12.0, 13.0, 12.0)","(13.0, 13.5, 12.944444444444445)","(5.5, 99999, 99990)","(7.0, 9.8, 9.4)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:47.572031,"(19.0, 24.0, 23.0)","(21.0, 34.0, 31.0)","(20.0, 27.0, 27.142857142857142)","(12.0, 12.5, 12.0)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.4)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:48.808307,"(19.0, 24.0, 23.0)","(21.0, 34.0, 31.0)","(20.0, 28.0, 27.142857142857142)","(12.0, 12.5, 12.0)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:49.974906,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.0)","(20.0, 28.0, 27.142857142857142)","(12.0, 12.5, 12.0)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.62857142857143)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:51.187041,"(19.0, 24.0, 23.0)","(21.0, 34.0, 32.0)","(20.0, 30.0, 27.454545454545453)","(12.0, 12.5, 12.0)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.466666666666667)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:52.411769,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 28.0, 27.833333333333336)","(12.0, 12.5, 13.045454545454545)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.533333333333333)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:53.626983,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 29.0, 27.833333333333336)","(12.0, 13.5, 13.045454545454545)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.533333333333333)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:54.745701,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 29.0, 26.0)","(12.0, 13.5, 13.045454545454545)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.533333333333333)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:55.917658,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 28.0, 26.333333333333332)","(12.0, 13.0, 12.384615384615385)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.533333333333333)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:57.105033,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 28.0, 26.333333333333332)","(12.0, 13.0, 12.384615384615385)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.533333333333333)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:58.344504,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 28.0, 26.333333333333332)","(12.0, 13.0, 12.227272727272727)","(13.0, 13.5, 13.125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.533333333333333)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7014150943396227)"
11-01-2023 20:24:59.604603,"(19.0, 24.0, 23.0)","(21.0, 34.0, 30.5)","(20.0, 28.0, 26.333333333333332)","(12.0, 12.5, 12.227272727272727)","(13.0, 13.5, 13.0)","(5.5, 99999, 99990)","(7.0, 9.8, 9.64)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7012500000000004)"
11-01-2023 20:25:00.862856,"(19.0, 24.0, 23.0)","(21.0, 34.0, 31.6)","(20.0, 28.0, 26.333333333333332)","(12.0, 12.5, 12.227272727272727)","(13.0, 13.5, 13.0)","(5.5, 99999, 99990)","(7.0, 9.8, 9.64)","(3.6, 4.5, 4.3)","(2.7, 3.75, 3.7012500000000004)"
11-01-2023 20:25:02.123783,"(19.0, 24.0, 23.0)","(21.0, 34.0, 31.6)","(20.0, 28.0, 26.333333333333332)","(12.0, 12.5, 12.227272727272727)","(13.0, 13.5, 13.0)","(5.5, 99999, 99990)","(7.0, 9.8, 9.711111111111112)","(3.6, 4.5, 4.3)","(2.7, 3.75, 4.083846153846154)"
11-01-2023 20:25:03.415699,"(19.0, 24.0, 23.25)","(21.0, 34.0, 30.666666666666668)","(20.0, 28.0, 26.333333333333332)","(12.0, 12.5, 12.227272727272727)","(13.0, 13.5, 11.916666666666666)","(5.5, 99999, 99990)","(7.0, 9.8, 9.711111111111112)","(3.6, 4.5, 4.3)","(2.7, 4.1, 3.875)"
11-01-2023 20:25:04.639549,"(19.0, 24.0, 23.25)","(21.0, 40.0, 34.5)","(20.0, 28.0, 25.666666666666668)","(12.0, 12.5, 12.636363636363637)","(13.0, 12.0, 11.892857142857142)","(5.5, 99999, 99990)","(7.0, 9.8, 9.711111111111112)","(3.6, 4.5, 4.3)","(2.7, 4.1, 3.9357142857142855)"
11-01-2023 20:25:05.891142,"(19.0, 24.0, 23.25)","(21.0, 40.0, 39.5)","(20.0, 27.0, 25.666666666666668)","(12.0, 13.0, 12.227272727272727)","(13.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.711111111111112)","(3.6, 4.5, 4.3)","(2.7, 4.0, 3.71875)"
11-01-2023 20:25:07.146474,"(19.0, 24.0, 23.25)","(21.0, 50.0, 36.6)","(20.0, 27.0, 25.666666666666668)","(12.0, 12.5, 12.227272727272727)","(13.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.711111111111112)","(3.6, 4.5, 4.3)","(2.7, 4.0, 3.7214285714285715)"
11-01-2023 20:25:08.393517,"(19.0, 24.0, 23.25)","(21.0, 48.0, 38.5)","(20.0, 27.0, 25.666666666666668)","(12.0, 12.5, 12.227272727272727)","(13.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.711111111111112)","(3.6, 4.5, 4.3)","(2.7, 3.95, 3.67)"
11-01-2023 20:25:09.604328,"(19.0, 24.0, 23.25)","(21.0, 48.0, 36.6)","(20.0, 27.0, 25.666666666666668)","(12.0, 12.5, 12.636363636363637)","(13.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.700000000000001)","(3.6, 4.5, 4.3)","(2.7, 3.95, 3.66)"
11-01-2023 20:25:10.799186,"(19.0, 24.0, 23.25)","(21.0, 48.0, 36.6)","(20.0, 27.0, 25.0)","(12.0, 13.0, 13.423076923076923)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.700000000000001)","(3.6, 4.5, 4.42)","(2.7, 3.9, 3.8)"
11-01-2023 20:25:12.066101,"(19.0, 24.0, 23.25)","(21.0, 48.0, 36.6)","(20.0, 26.0, 25.0)","(12.0, 13.5, 13.22)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.42)","(2.7, 3.9, 3.7285714285714286)"
11-01-2023 20:25:13.323562,"(19.0, 24.0, 23.25)","(21.0, 48.0, 36.6)","(20.0, 26.0, 25.0)","(12.0, 14.0, 13.22)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.42)","(2.7, 3.9, 3.8142857142857145)"
11-01-2023 20:25:14.511667,"(19.0, 24.0, 23.25)","(21.0, 48.0, 36.6)","(20.0, 26.0, 25.0)","(12.0, 14.0, 13.179245283018869)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.42)","(2.7, 3.9, 3.8142857142857145)"
11-01-2023 20:25:15.732306,"(19.0, 24.0, 23.25)","(21.0, 48.0, 36.5)","(20.0, 26.0, 25.0)","(12.0, 14.0, 13.179245283018869)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.42)","(2.7, 3.9, 3.8142857142857145)"
11-01-2023 20:25:16.960902,"(19.0, 24.0, 23.25)","(21.0, 44.0, 36.5)","(20.0, 26.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.4)","(2.7, 3.9, 3.8294117647058825)"
11-01-2023 20:25:18.136918,"(19.0, 24.0, 23.25)","(21.0, 48.0, 38.5)","(20.0, 25.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(13.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.4)","(2.7, 3.9, 3.811111111111111)"
11-01-2023 20:25:19.287186,"(18.0, 24.0, 23.25)","(21.0, 48.0, 38.5)","(19.0, 25.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.4)","(2.8, 3.9, 3.811111111111111)"
11-01-2023 20:25:20.438957,"(18.0, 24.0, 23.0)","(21.0, 48.0, 39.2)","(19.0, 25.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.4)","(2.8, 3.9, 3.811111111111111)"
11-01-2023 20:25:21.630710,"(18.0, 24.0, 23.0)","(21.0, 46.0, 39.2)","(19.0, 25.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.6)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8529411764705883)"
11-01-2023 20:25:22.769884,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 25.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8529411764705883)"
11-01-2023 20:25:23.946979,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 25.0, 24.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8555555555555556)"
11-01-2023 20:25:25.135371,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 25.0, 27.5)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.8125)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8555555555555556)"
11-01-2023 20:25:26.303885,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 32.0, 27.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8555555555555556)"
11-01-2023 20:25:27.489834,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8875)"
11-01-2023 20:25:28.674154,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.179245283018869)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.366666666666666)","(2.8, 3.9, 3.8875)"
11-01-2023 20:25:29.864749,"(18.0, 24.0, 23.0)","(21.0, 44.0, 36.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.25)","(2.8, 3.9, 3.8875)"
11-01-2023 20:25:31.036853,"(18.0, 24.0, 23.0)","(21.0, 40.0, 35.6)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.25)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:32.298095,"(18.0, 24.0, 23.0)","(21.0, 38.0, 34.4)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.136363636363636)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:33.508762,"(18.0, 24.0, 23.0)","(21.0, 38.0, 34.4)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.3125)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:34.712661,"(18.0, 24.0, 23.2)","(21.0, 38.0, 33.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.3125)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:35.941311,"(18.0, 24.0, 23.2)","(21.0, 38.0, 33.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.136363636363637)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:37.205202,"(18.0, 24.0, 23.2)","(21.0, 38.0, 33.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.136363636363637)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:38.478429,"(18.0, 24.0, 23.2)","(21.0, 38.0, 46.33333333333333)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.25)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:39.839278,"(18.0, 24.0, 23.2)","(21.0, 55.0, 44.5)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.625)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.25)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:41.173382,"(18.0, 24.0, 23.2)","(21.0, 60.0, 43.4)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.967741935483872)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.5, 4.213333333333334)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:42.449010,"(18.0, 24.0, 23.2)","(21.0, 65.0, 43.4)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.972972972972974)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.213333333333334)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:43.691637,"(18.0, 24.0, 23.2)","(21.0, 65.0, 40.625)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.954545454545455)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.109090909090909)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:44.926770,"(18.0, 24.0, 23.2)","(21.0, 60.0, 41.0)","(19.0, 30.0, 27.2)","(12.0, 14.0, 13.408163265306122)","(12.0, 12.0, 11.954545454545455)","(5.5, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.109090909090909)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:46.233322,"(18.0, 24.0, 23.2)","(21.0, 55.0, 44.5)","(19.0, 30.0, 27.2)","(11.0, 14.0, 13.408163265306122)","(11.0, 12.0, 11.954545454545455)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.109090909090909)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:47.433537,"(19.0, 24.0, 23.2)","(21.0, 55.0, 42.0)","(19.0, 30.0, 27.2)","(11.0, 14.0, 13.408163265306122)","(11.0, 12.0, 11.954545454545455)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.066666666666666)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:48.651592,"(19.0, 24.0, 22.5)","(21.0, 50.0, 42.0)","(19.0, 30.0, 26.6)","(11.0, 14.0, 13.408163265306122)","(11.0, 12.0, 11.954545454545455)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.066666666666666)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:49.866372,"(19.0, 24.0, 22.5)","(21.0, 50.0, 42.0)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.408163265306122)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.4, 4.225)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:51.074685,"(19.0, 24.0, 22.5)","(21.0, 50.0, 42.0)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.408163265306122)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.225)","(2.8, 3.9, 3.8944444444444444)"
11-01-2023 20:25:52.773689,"(19.0, 24.0, 22.5)","(21.0, 50.0, 43.14285714285714)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.154166666666667)","(2.8, 3.9, 3.7875)"
11-01-2023 20:25:54.325842,"(19.0, 24.0, 22.5)","(21.0, 50.0, 43.14285714285714)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.154166666666667)","(2.8, 3.9, 3.7875)"
11-01-2023 20:25:55.489306,"(19.0, 24.0, 22.5)","(21.0, 50.0, 43.14285714285714)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2027777777777775)","(2.8, 3.9, 3.7875)"
11-01-2023 20:25:56.655133,"(19.0, 24.0, 22.5)","(21.0, 50.0, 43.14285714285714)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2027777777777775)","(2.8, 3.9, 3.7875)"
11-01-2023 20:25:57.863727,"(19.0, 24.0, 22.5)","(21.0, 50.0, 43.14285714285714)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2027777777777775)","(2.8, 3.9, 3.875)"
11-01-2023 20:25:59.025567,"(19.0, 24.0, 22.5)","(21.0, 50.0, 43.14285714285714)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.977011494252874)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2027777777777775)","(2.8, 4.0, 3.7857142857142856)"
11-01-2023 20:26:00.269205,"(19.0, 24.0, 22.5)","(21.0, 50.0, 44.0)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 12.0, 11.944444444444445)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2027777777777775)","(2.8, 4.0, 3.7857142857142856)"
11-01-2023 20:26:01.461639,"(19.0, 24.0, 22.5)","(21.0, 50.0, 42.0)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 13.5, 12.4)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.189473684210526)","(2.8, 4.0, 3.7857142857142856)"
11-01-2023 20:26:02.617836,"(19.0, 24.0, 23.5)","(21.0, 50.0, 42.0)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 13.0, 12.4)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.189473684210526)","(2.8, 4.0, 3.7857142857142856)"
11-01-2023 20:26:03.878851,"(19.0, 24.0, 23.5)","(21.0, 50.0, 40.4)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 13.0, 12.4)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.189473684210526)","(2.8, 4.0, 3.7857142857142856)"
11-01-2023 20:26:05.089811,"(19.0, 24.0, 23.5)","(21.0, 70.0, 54.0)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 13.0, 12.4)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
11-01-2023 20:26:06.289515,"(19.0, 24.0, 23.5)","(21.0, 70.0, 59.33333333333333)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 13.0, 12.4)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
11-01-2023 20:26:07.480823,"(19.0, 24.0, 22.0)","(21.0, 70.0, 59.33333333333333)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.37037037037037)","(11.0, 13.0, 12.25)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
11-01-2023 20:26:08.805413,"(19.0, 24.0, 22.0)","(21.0, 75.0, 56.5)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.350877192982455)","(11.0, 13.5, 12.25)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
11-01-2023 20:26:10.044111,"(19.0, 24.0, 22.0)","(21.0, 75.0, 56.5)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.350877192982455)","(11.0, 13.5, 12.7)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
11-01-2023 20:26:11.258295,"(19.0, 24.0, 22.0)","(21.0, 75.0, 56.5)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.350877192982455)","(11.0, 13.0, 12.73076923076923)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
11-01-2023 20:26:12.502461,"(19.0, 24.0, 22.0)","(21.0, 75.0, 68.63636363636363)","(19.0, 29.0, 26.6)","(11.0, 14.0, 13.350877192982455)","(11.0, 13.5, 12.7)","(6.0, 99999, 99990)","(7.0, 9.8, 9.68)","(3.6, 4.3, 4.2)","(2.8, 4.0, 3.78125)"
