,San Lorenzo,All Show,Sweet Vibes,Kingsville Flyer,Flora Colossus,Velocity Zaylia,Gondola
12-01-2023 18:32:44.117684,"(1.5, 1.8, 1.7423076923076923)","(15.0, 48.0, 22.35)","(6.5, 12.0, 9.06)","(12.0, 27.0, 14.85)","(20.0, 70.0, 40.625)","(8.5, 22.0, 15.291666666666668)","(5.0, 9.2, 7.8999999999999995)"
12-01-2023 18:32:45.408489,"(1.5, 1.8, 1.7420689655172414)","(15.0, 48.0, 22.35)","(6.5, 12.0, 10.352941176470589)","(12.0, 27.0, 14.85)","(20.0, 70.0, 45.230769230769226)","(8.5, 22.0, 16.55263157894737)","(5.0, 9.2, 8.549999999999999)"
12-01-2023 18:32:46.693606,"(1.5, 1.79, 1.7417241379310344)","(15.0, 48.0, 22.35)","(6.5, 12.0, 10.352941176470589)","(12.0, 27.0, 14.85)","(20.0, 70.0, 41.57142857142857)","(8.5, 22.0, 18.555555555555557)","(5.0, 9.2, 8.25)"
12-01-2023 18:32:48.164654,"(1.5, 1.79, 1.7417241379310344)","(15.0, 48.0, 22.35)","(6.5, 12.0, 9.149999999999999)","(12.0, 27.0, 14.85)","(20.0, 65.0, 40.90909090909091)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 7.3)"
12-01-2023 18:32:49.492084,"(1.5, 1.79, 1.741923076923077)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.0)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.657142857142857)"
12-01-2023 18:32:50.805511,"(1.5, 1.78, 1.7415384615384615)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.274999999999999)"
12-01-2023 18:32:52.082832,"(1.5, 1.78, 1.7415384615384615)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.274999999999999)"
12-01-2023 18:32:53.287822,"(1.5, 1.78, 1.7428712871287129)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.555555555555557)","(5.0, 9.2, 7.35)"
12-01-2023 18:32:55.349322,"(1.5, 1.77, 1.7402970297029703)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.67142857142857)"
12-01-2023 18:32:57.225931,"(1.5, 1.77, 1.7402970297029703)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.299999999999999)"
12-01-2023 18:32:58.487910,"(1.5, 1.76, 1.7377227722772277)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 7.3999999999999995)"
12-01-2023 18:32:59.850325,"(1.5, 1.76, 1.7377227722772277)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.685714285714285)"
12-01-2023 18:33:01.161836,"(1.5, 1.76, 1.7377227722772277)","(15.0, 48.0, 22.35)","(6.5, 12.0, 8.674999999999999)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.685714285714285)"
12-01-2023 18:33:02.445366,"(1.5, 1.76, 1.7377227722772277)","(15.0, 48.0, 22.35)","(6.5, 12.0, 9.094117647058823)","(12.0, 27.0, 14.85)","(20.0, 55.0, 40.5)","(8.5, 25.0, 18.13157894736842)","(5.0, 9.2, 8.685714285714285)"
12-01-2023 18:33:03.722000,"(1.5, 1.76, 1.7377227722772277)","(15.0, 46.0, 22.136363636363637)","(6.5, 11.5, 10.67142857142857)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.958333333333336)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:04.974448,"(1.5, 1.75, 1.7355769230769231)","(15.0, 46.0, 22.08695652173913)","(6.5, 11.5, 10.15)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.958333333333336)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:06.291240,"(1.5, 1.75, 1.7355769230769231)","(15.0, 46.0, 22.08695652173913)","(6.5, 11.5, 10.15)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.958333333333336)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:07.650241,"(1.5, 1.75, 1.7355769230769231)","(15.0, 46.0, 22.08695652173913)","(6.5, 11.5, 10.15)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.958333333333336)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:08.897493,"(1.5, 1.77, 1.7579310344827586)","(15.0, 46.0, 22.08695652173913)","(6.5, 11.5, 11.142857142857142)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.958333333333336)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:10.211340,"(1.5, 1.78, 1.7662068965517241)","(15.0, 46.0, 22.08695652173913)","(6.5, 11.5, 11.142857142857142)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.0)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:11.547471,"(1.5, 1.78, 1.7662068965517241)","(15.0, 46.0, 22.08695652173913)","(6.5, 11.5, 11.142857142857142)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 17.25)","(5.0, 9.0, 7.866666666666667)"
12-01-2023 18:33:12.936809,"(1.5, 1.78, 1.7662068965517241)","(15.0, 46.0, 23.083333333333332)","(6.5, 11.5, 9.966666666666667)","(12.0, 26.0, 15.285714285714286)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 17.25)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:14.232277,"(1.5, 1.74, 1.7296774193548388)","(15.0, 46.0, 23.083333333333332)","(6.5, 11.5, 11.7)","(12.0, 26.0, 15.285714285714286)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 17.25)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:15.530081,"(1.5, 1.74, 1.7296774193548388)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.0, 11.677777777777777)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.954545454545453)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:16.824446,"(1.5, 1.74, 1.7296774193548388)","(15.0, 46.0, 23.083333333333332)","(6.5, 13.0, 12.258333333333333)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.166666666666664)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:18.115380,"(1.5, 1.74, 1.7296774193548388)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.5, 12.292857142857143)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.166666666666664)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:19.374202,"(1.5, 1.74, 1.7296774193548388)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.5, 12.292857142857143)","(12.0, 26.0, 14.75)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.6875)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:20.618288,"(1.5, 1.72, 1.7164285714285714)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.5, 12.177777777777777)","(12.0, 26.0, 14.461538461538462)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.333333333333336)","(5.0, 9.0, 7.98)"
12-01-2023 18:33:21.795789,"(1.5, 1.74, 1.7353846153846153)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.5, 12.09090909090909)","(12.0, 26.0, 14.461538461538462)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.333333333333336)","(5.0, 9.0, 7.636363636363637)"
12-01-2023 18:33:23.118541,"(1.5, 1.74, 1.7353846153846153)","(15.0, 46.0, 23.083333333333332)","(6.5, 13.0, 11.75)","(12.0, 26.0, 14.461538461538462)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 19.666666666666668)","(5.0, 8.8, 8.225)"
12-01-2023 18:33:24.466287,"(1.5, 1.74, 1.7353846153846153)","(15.0, 46.0, 23.083333333333332)","(6.5, 13.0, 12.09090909090909)","(12.0, 26.0, 14.0)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.57142857142857)","(5.0, 8.6, 6.825)"
12-01-2023 18:33:25.738753,"(1.5, 1.71, 1.708846153846154)","(15.0, 46.0, 23.083333333333332)","(6.5, 13.0, 12.09090909090909)","(12.0, 26.0, 15.714285714285714)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.57142857142857)","(5.0, 8.4, 7.233333333333333)"
12-01-2023 18:33:26.992432,"(1.5, 1.74, 1.7248648648648648)","(15.0, 46.0, 23.083333333333332)","(6.5, 13.0, 12.09090909090909)","(12.0, 26.0, 15.714285714285714)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.57142857142857)","(5.0, 8.4, 7.233333333333333)"
12-01-2023 18:33:28.294294,"(1.5, 1.74, 1.7248648648648648)","(15.0, 46.0, 23.083333333333332)","(6.5, 13.0, 10.944444444444445)","(12.0, 26.0, 15.714285714285714)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.57142857142857)","(5.0, 8.4, 7.233333333333333)"
12-01-2023 18:33:29.607998,"(1.5, 1.74, 1.7248648648648648)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.5, 10.944444444444445)","(12.0, 26.0, 15.714285714285714)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.57142857142857)","(5.0, 8.4, 7.233333333333333)"
12-01-2023 18:33:30.893199,"(1.5, 1.74, 1.7248648648648648)","(15.0, 46.0, 23.083333333333332)","(6.5, 12.5, 11.423076923076923)","(12.0, 26.0, 15.714285714285714)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 21.57142857142857)","(5.0, 8.4, 7.233333333333333)"
12-01-2023 18:33:32.149857,"(1.5, 1.74, 1.7219047619047618)","(15.0, 46.0, 33.0)","(6.5, 12.5, 11.423076923076923)","(12.0, 26.0, 19.0)","(20.0, 50.0, 41.27272727272727)","(8.5, 23.0, 16.75)","(5.0, 8.4, 7.233333333333333)"
12-01-2023 18:33:33.442257,"(1.5, 1.74, 1.7219047619047618)","(15.0, 46.0, 38.30769230769231)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.666666666666668)","(20.0, 50.0, 31.6)","(8.5, 18.0, 15.75)","(5.0, 8.4, 6.4714285714285715)"
12-01-2023 18:33:34.645892,"(1.5, 1.76, 1.7575)","(15.0, 46.0, 38.30769230769231)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 19.0)","(20.0, 50.0, 31.6)","(8.5, 18.0, 16.166666666666668)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:35.874667,"(1.5, 1.76, 1.746)","(15.0, 46.0, 34.0)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 14.833333333333334)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:37.113773,"(1.5, 1.75, 1.7370967741935484)","(15.0, 46.0, 34.0)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 16.166666666666668)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:38.339860,"(1.5, 1.75, 1.7370967741935484)","(15.0, 46.0, 34.0)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 16.166666666666668)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:39.564778,"(1.5, 1.75, 1.7425925925925925)","(15.0, 46.0, 32.25)","(6.5, 12.5, 11.1)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 16.166666666666668)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:40.760443,"(1.5, 1.75, 1.7425925925925925)","(15.0, 46.0, 32.25)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 14.833333333333334)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:42.009011,"(1.5, 1.75, 1.7425925925925925)","(15.0, 46.0, 32.25)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 14.833333333333334)","(5.0, 8.4, 6.375)"
12-01-2023 18:33:43.282293,"(1.5, 1.75, 1.7407692307692308)","(15.0, 46.0, 32.25)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.0)","(20.0, 50.0, 31.6)","(8.5, 17.5, 14.833333333333334)","(5.0, 8.4, 6.533333333333333)"
12-01-2023 18:33:44.579513,"(1.5, 1.75, 1.7370967741935484)","(15.0, 46.0, 32.25)","(6.5, 12.5, 11.916666666666666)","(12.0, 24.0, 20.6)","(20.0, 50.0, 31.6)","(8.5, 17.5, 15.5)","(5.0, 8.2, 6.053846153846154)"
12-01-2023 18:33:45.879652,"(1.5, 1.75, 1.7370967741935484)","(15.0, 46.0, 32.25)","(6.5, 12.5, 11.916666666666666)","(12.0, 25.0, 20.6)","(20.0, 50.0, 36.85714285714286)","(8.5, 18.5, 16.0)","(5.0, 8.0, 6.966666666666667)"
12-01-2023 18:33:47.132721,"(1.5, 1.75, 1.7370967741935484)","(15.0, 46.0, 35.0)","(6.5, 12.5, 11.7)","(12.0, 25.0, 18.125)","(20.0, 50.0, 43.8)","(8.5, 18.5, 16.2)","(5.0, 7.6, 6.4125)"
12-01-2023 18:33:48.370345,"(1.5, 1.73, 1.7229999999999999)","(15.0, 44.0, 32.0)","(6.5, 12.5, 12.0)","(12.0, 25.0, 17.0)","(20.0, 48.0, 38.5)","(8.5, 18.0, 16.2)","(5.0, 7.6, 6.576923076923077)"
12-01-2023 18:33:49.625168,"(1.5, 1.73, 1.7229999999999999)","(15.0, 46.0, 32.666666666666664)","(6.5, 12.5, 12.0)","(12.0, 25.0, 18.0)","(20.0, 50.0, 38.5)","(8.5, 18.0, 16.875)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:50.767835,"(1.5, 1.73, 1.7229999999999999)","(15.0, 44.0, 30.09090909090909)","(6.5, 12.5, 12.0)","(12.0, 25.0, 18.0)","(20.0, 50.0, 38.5)","(8.5, 18.0, 16.875)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:52.054871,"(1.5, 1.73, 1.7229999999999999)","(15.0, 44.0, 30.4)","(6.5, 12.5, 12.0)","(12.0, 25.0, 18.0)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:53.333755,"(1.5, 1.73, 1.7229999999999999)","(15.0, 44.0, 30.4)","(6.5, 12.5, 12.0)","(12.0, 25.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:54.596527,"(1.5, 1.73, 1.7229999999999999)","(15.0, 44.0, 32.0)","(6.5, 13.5, 12.75)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:55.797293,"(1.5, 1.72, 1.7164285714285714)","(15.0, 44.0, 32.0)","(6.5, 13.5, 12.75)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:57.021518,"(1.5, 1.72, 1.7164285714285714)","(15.0, 44.0, 32.666666666666664)","(6.5, 13.5, 12.75)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:58.262153,"(1.5, 1.72, 1.7164285714285714)","(15.0, 44.0, 32.666666666666664)","(6.5, 13.5, 13.3125)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.390909090909091)"
12-01-2023 18:33:59.545812,"(1.5, 1.72, 1.7164285714285714)","(15.0, 44.0, 32.666666666666664)","(6.5, 13.5, 13.9)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.6, 6.833333333333334)"
12-01-2023 18:34:00.871832,"(1.5, 1.72, 1.7176923076923076)","(15.0, 44.0, 32.666666666666664)","(6.5, 14.5, 13.375)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 15.75)","(5.0, 7.4, 6.9)"
12-01-2023 18:34:02.192882,"(1.5, 1.73, 1.7265384615384616)","(15.0, 44.0, 32.666666666666664)","(6.5, 14.5, 13.375)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 38.5)","(8.5, 18.0, 16.2)","(5.0, 7.2, 6.9)"
12-01-2023 18:34:03.393224,"(1.5, 1.73, 1.68625)","(15.0, 44.0, 32.82857142857143)","(6.5, 14.5, 13.45)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 34.666666666666664)","(8.5, 18.0, 15.75)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:04.662005,"(1.5, 1.73, 1.7132)","(15.0, 44.0, 28.666666666666668)","(6.5, 14.5, 13.45)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 34.666666666666664)","(8.5, 18.0, 15.75)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:05.958792,"(1.5, 1.73, 1.7125)","(15.0, 44.0, 28.666666666666668)","(6.5, 14.5, 13.625)","(12.0, 24.0, 20.833333333333332)","(20.0, 50.0, 34.666666666666664)","(8.5, 18.0, 15.75)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:07.155735,"(1.5, 1.73, 1.7125)","(15.0, 44.0, 28.666666666666668)","(6.5, 14.5, 14.428571428571429)","(12.0, 24.0, 23.208333333333332)","(20.0, 50.0, 40.375)","(8.5, 18.0, 16.928571428571427)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:08.362071,"(1.5, 1.69, 1.6852380952380952)","(15.0, 44.0, 42.44444444444444)","(6.5, 15.0, 14.25)","(12.0, 24.0, 18.846153846153847)","(20.0, 50.0, 37.68)","(8.5, 17.5, 16.928571428571427)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:09.600581,"(1.5, 1.69, 1.6852380952380952)","(15.0, 44.0, 41.07692307692308)","(6.5, 14.5, 14.022727272727273)","(12.0, 25.0, 18.846153846153847)","(20.0, 50.0, 40.73684210526316)","(8.5, 17.5, 15.9)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:10.795688,"(1.5, 1.69, 1.6852380952380952)","(15.0, 48.0, 39.0)","(6.5, 14.5, 14.022727272727273)","(12.0, 25.0, 22.419354838709676)","(20.0, 50.0, 42.666666666666664)","(8.5, 17.5, 15.9)","(5.0, 7.2, 6.7)"
12-01-2023 18:34:12.065091,"(1.5, 1.69, 1.6852380952380952)","(15.0, 48.0, 43.26315789473684)","(6.5, 14.5, 13.916666666666666)","(12.0, 25.0, 22.142857142857142)","(20.0, 50.0, 34.72727272727273)","(8.5, 17.5, 15.9)","(5.0, 7.2, 6.128571428571429)"
12-01-2023 18:34:13.322523,"(1.5, 1.69, 1.6852380952380952)","(15.0, 48.0, 40.0)","(6.5, 14.5, 13.916666666666666)","(12.0, 25.0, 23.416666666666664)","(20.0, 50.0, 34.72727272727273)","(8.5, 17.5, 15.681818181818182)","(5.0, 7.2, 5.972727272727273)"
12-01-2023 18:34:14.565943,"(1.5, 1.7, 1.6928571428571428)","(15.0, 50.0, 42.4)","(6.5, 14.5, 13.916666666666666)","(12.0, 25.0, 23.416666666666664)","(20.0, 50.0, 40.4)","(8.5, 17.5, 16.928571428571427)","(5.0, 7.2, 5.972727272727273)"
12-01-2023 18:34:15.891698,"(1.5, 1.7, 1.6928571428571428)","(15.0, 48.0, 48.0)","(6.5, 14.5, 14.15)","(12.0, 25.0, 24.136363636363637)","(20.0, 48.0, 39.23076923076923)","(8.5, 17.5, 16.928571428571427)","(5.0, 7.2, 5.972727272727273)"
12-01-2023 18:34:17.378222,"(1.5, 1.7, 1.6928571428571428)","(15.0, 50.0, 46.44444444444444)","(6.5, 14.5, 14.15)","(12.0, 25.0, 19.333333333333332)","(20.0, 50.0, 34.25)","(8.5, 17.5, 16.7)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:18.653162,"(1.5, 1.7, 1.6928571428571428)","(15.0, 50.0, 48.0)","(6.5, 14.5, 14.73076923076923)","(12.0, 25.0, 23.583333333333336)","(20.0, 50.0, 34.57142857142857)","(8.5, 17.5, 16.7)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:19.910977,"(1.5, 1.7, 1.6829268292682926)","(15.0, 50.0, 48.0)","(6.5, 15.5, 15.0)","(12.0, 25.0, 22.714285714285715)","(20.0, 50.0, 44.0)","(8.5, 17.5, 16.7)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:21.262135,"(1.5, 1.7, 1.6857894736842105)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 15.0)","(12.0, 25.0, 22.714285714285715)","(20.0, 46.0, 44.0)","(8.5, 17.5, 16.7)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:22.609473,"(1.5, 1.68, 1.6508333333333332)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 15.0)","(12.0, 25.0, 24.2)","(20.0, 46.0, 43.6)","(8.5, 17.5, 16.7)","(5.0, 7.2, 6.075)"
12-01-2023 18:34:25.448192,"(1.5, 1.68, 1.633846153846154)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 15.088235294117647)","(12.0, 25.0, 24.2)","(20.0, 46.0, 43.6)","(8.5, 17.5, 15.277777777777779)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:27.667228,"(1.5, 1.68, 1.6425)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 15.088235294117647)","(12.0, 25.0, 24.2)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:29.951212,"(1.5, 1.68, 1.625)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 15.088235294117647)","(12.0, 27.0, 23.5)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 5.95)"
12-01-2023 18:34:32.352360,"(1.5, 1.65, 1.625)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 15.088235294117647)","(12.0, 27.0, 23.5)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 5.890909090909091)"
12-01-2023 18:34:34.599617,"(1.5, 1.65, 1.6428571428571428)","(15.0, 50.0, 49.05882352941177)","(6.5, 15.5, 14.625)","(12.0, 27.0, 23.5)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 5.890909090909091)"
12-01-2023 18:34:36.001195,"(1.5, 1.65, 1.6218181818181818)","(15.0, 50.0, 42.19512195121951)","(6.5, 15.0, 13.777777777777779)","(12.0, 27.0, 26.416666666666668)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 6.0)"
12-01-2023 18:34:37.530037,"(1.5, 1.64, 1.6257142857142857)","(15.0, 55.0, 42.19512195121951)","(6.5, 14.0, 13.777777777777779)","(12.0, 27.0, 26.61111111111111)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 6.0)"
12-01-2023 18:34:39.214240,"(1.5, 1.64, 1.6257142857142857)","(15.0, 55.0, 42.19512195121951)","(6.5, 14.0, 12.88888888888889)","(12.0, 27.0, 25.22)","(20.0, 46.0, 43.6)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 6.4)"
12-01-2023 18:34:40.597260,"(1.5, 1.64, 1.636)","(15.0, 55.0, 42.19512195121951)","(6.5, 13.0, 13.904761904761905)","(12.0, 29.0, 27.333333333333332)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.2, 6.4)"
12-01-2023 18:34:42.350040,"(1.5, 1.65, 1.63)","(15.0, 55.0, 39.4468085106383)","(6.5, 14.5, 13.904761904761905)","(12.0, 29.0, 27.5)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.73076923076923)","(5.0, 6.8, 6.65)"
12-01-2023 18:34:44.796009,"(1.5, 1.65, 1.6433333333333333)","(15.0, 50.0, 39.68888888888889)","(6.5, 14.5, 13.904761904761905)","(12.0, 29.0, 27.5)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.73076923076923)","(5.0, 6.8, 6.65)"
12-01-2023 18:34:46.424790,"(1.5, 1.65, 1.605)","(15.0, 50.0, 39.68888888888889)","(6.5, 14.5, 13.666666666666666)","(12.0, 29.0, 28.666666666666668)","(20.0, 46.0, 39.333333333333336)","(8.5, 17.5, 14.73076923076923)","(5.0, 6.8, 6.433333333333334)"
12-01-2023 18:34:48.154018,"(1.5, 1.63, 1.6133333333333333)","(15.0, 50.0, 47.473684210526315)","(6.5, 14.5, 13.666666666666666)","(12.0, 32.0, 31.333333333333332)","(20.0, 46.0, 39.333333333333336)","(8.5, 17.5, 14.73076923076923)","(5.0, 7.0, 6.133333333333334)"
12-01-2023 18:34:49.669525,"(1.5, 1.63, 1.6133333333333333)","(15.0, 50.0, 47.473684210526315)","(6.5, 14.5, 13.666666666666666)","(12.0, 32.0, 30.57142857142857)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.566666666666666)","(5.0, 7.0, 6.133333333333334)"
12-01-2023 18:34:51.073386,"(1.5, 1.63, 1.6133333333333333)","(15.0, 50.0, 47.473684210526315)","(6.5, 14.5, 13.5)","(12.0, 32.0, 31.6)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.566666666666666)","(5.0, 7.0, 6.133333333333334)"
12-01-2023 18:34:52.392646,"(1.5, 1.63, 1.6133333333333333)","(15.0, 50.0, 46.58823529411765)","(6.5, 14.5, 13.666666666666666)","(12.0, 32.0, 31.6)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.566666666666666)","(5.0, 7.0, 6.133333333333334)"
12-01-2023 18:34:53.805740,"(1.5, 1.63, 1.6414285714285715)","(15.0, 48.0, 44.57142857142857)","(6.5, 14.5, 13.666666666666666)","(12.0, 32.0, 30.666666666666668)","(20.0, 46.0, 42.0)","(8.5, 17.5, 14.566666666666666)","(5.0, 7.0, 6.133333333333334)"
