,Alcatraz Flash,Django Unleashed,Deceiving,Hooked On Sal,Prince Stimo,Three Putt Par,Cookie Cotton,Time For Tina
14-12-2022 11:55:58.443333,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:59.888521,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:01.158300,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:02.160049,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:03.230847,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:04.230605,"(4.0, 7.6, 6.6)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:05.282221,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:06.316485,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:07.348569,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:08.375276,"(4.0, 7.6, 6.6)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:09.440460,"(4.0, 7.6, 6.4399999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 46.0, 28.0)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:10.683550,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 48.0, 28.0)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:12.316713,"(4.0, 7.6, 6.866666666666666)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 48.0, 28.0)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:13.502262,"(4.0, 7.6, 6.32)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 48.0, 34.44444444444444)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:14.691750,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 55.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:15.856214,"(4.0, 7.6, 6.3999999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:16.993425,"(4.0, 7.6, 6.3999999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:18.049047,"(4.0, 7.6, 6.3999999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:19.132843,"(4.0, 7.6, 6.3999999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:20.315007,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:21.313376,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:22.421927,"(4.0, 7.6, 6.32)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:23.515075,"(4.0, 7.6, 6.32)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:24.577138,"(4.0, 7.6, 6.24)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:25.637101,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:26.812508,"(4.0, 7.6, 6.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:27.997472,"(4.0, 7.6, 6.32)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:29.207576,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:30.347882,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:31.413751,"(4.0, 7.6, 6.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:32.513939,"(4.0, 7.6, 6.32)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:33.726585,"(4.0, 7.6, 6.24)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:34.890970,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:36.051595,"(4.0, 7.6, 6.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:37.195608,"(4.0, 7.6, 6.32)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:38.645136,"(4.0, 7.6, 6.24)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:56:39.918123,"(4.0, 7.6, 6.844444444444444)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:41.127634,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:42.324444,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:43.405218,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:44.594721,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:45.662644,"(4.0, 7.6, 5.29)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:46.975565,"(4.0, 7.6, 5.29)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:48.093964,"(4.0, 7.6, 6.0)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:49.305729,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:50.458481,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:51.598083,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:52.837440,"(4.0, 7.6, 5.6909090909090905)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:54.034419,"(4.0, 7.6, 5.57)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:55.170114,"(4.0, 7.6, 5.823076923076923)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:56.297846,"(4.0, 7.6, 5.823076923076923)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:57.417717,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:58.561537,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:56:59.658863,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:00.745642,"(4.0, 7.6, 5.43)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:01.853599,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:02.962877,"(4.0, 7.6, 5.6909090909090905)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:04.079958,"(4.0, 7.6, 5.57)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:05.279884,"(4.0, 7.6, 5.220000000000001)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:06.421099,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:07.566602,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:08.640712,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:09.691360,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:10.866001,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:12.049608,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:13.147211,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:14.163859,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:15.304681,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:16.409151,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:17.639842,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 36.66666666666667)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:18.763307,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 46.0, 36.66666666666667)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:19.859101,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 46.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:20.922190,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:22.064846,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:23.260975,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 28.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:24.401458,"(4.0, 7.6, 5.033333333333333)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:25.484579,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:26.617756,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:27.739794,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:28.841851,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:29.975662,"(4.0, 7.6, 5.5)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:30.973754,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:32.033062,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:33.121410,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
