,Daves Deal,Nighthawk Swift,Maxima,Homebush Bentley,Lucas Jewel,Diamond Georgio,Ginger Shaw,Its Better
08-12-2022 13:58:46.560314,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 16.1)","(9.0, 19.0, 12.6)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.122222222222222)"
08-12-2022 13:58:48.356470,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.066666666666666)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.636363636363633)","(9.0, 19.0, 17.233333333333334)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.122222222222222)"
08-12-2022 13:58:49.872384,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.654545454545456)","(9.0, 19.0, 17.266666666666666)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.122222222222222)"
08-12-2022 13:58:51.349985,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.654545454545456)","(9.0, 19.0, 17.266666666666666)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.45)"
08-12-2022 13:58:52.956816,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.066666666666666)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.636363636363633)","(9.0, 19.0, 17.233333333333334)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.45)"
08-12-2022 13:58:54.390362,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.066666666666666)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.654545454545456)","(9.0, 19.0, 17.266666666666666)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.45)"
08-12-2022 13:58:55.808553,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.654545454545456)","(9.0, 19.0, 17.266666666666666)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.45)"
08-12-2022 13:58:57.110917,"(1.9, 2.02, 1.9763636363636363)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.636363636363633)","(9.0, 19.0, 17.233333333333334)","(11.0, 26.0, 18.75)","(3.4, 9.4, 6.475)"
08-12-2022 13:58:58.411595,"(1.9, 2.0, 1.9605050505050505)","(15.0, 34.0, 28.625)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.654545454545456)","(9.0, 19.0, 17.266666666666666)","(11.0, 26.0, 18.25)","(3.4, 9.4, 6.475)"
08-12-2022 13:58:59.777078,"(1.9, 2.0, 1.9144186046511629)","(15.0, 36.0, 30.125)","(9.0, 20.0, 18.1)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.654545454545456)","(9.0, 19.0, 17.266666666666666)","(11.0, 25.0, 18.25)","(3.4, 9.4, 6.475)"
08-12-2022 13:59:01.051165,"(1.9, 2.0, 1.9144186046511629)","(15.0, 36.0, 30.125)","(9.0, 20.0, 18.066666666666666)","(61.0, 430.0, 240.0)","(9.0, 23.0, 21.636363636363633)","(9.0, 19.0, 17.233333333333334)","(11.0, 25.0, 18.25)","(3.4, 9.4, 6.475)"
08-12-2022 13:59:02.403295,"(1.9, 2.0, 1.9542307692307692)","(15.0, 36.0, 30.125)","(9.0, 20.0, 18.066666666666666)","(61.0, 430.0, 240.0)","(9.0, 23.0, 20.53333333333333)","(9.0, 19.0, 17.233333333333334)","(11.0, 25.0, 18.25)","(3.4, 9.4, 6.475)"
08-12-2022 13:59:03.761650,"(1.9, 2.0, 1.9563302752293579)","(15.0, 36.0, 30.125)","(9.0, 20.0, 18.066666666666666)","(61.0, 430.0, 305.0)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 17.266666666666666)","(11.0, 25.0, 18.25)","(3.4, 9.4, 5.13)"
08-12-2022 13:59:04.978080,"(1.9, 1.98, 1.9060377358490566)","(15.0, 36.0, 32.714285714285715)","(9.0, 20.0, 18.1)","(61.0, 430.0, 305.0)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 13.9)","(11.0, 25.0, 18.25)","(3.4, 9.2, 5.13)"
08-12-2022 13:59:06.139914,"(1.9, 1.98, 1.8696969696969699)","(15.0, 36.0, 32.714285714285715)","(9.0, 20.0, 15.52)","(61.0, 420.0, 335.7692307692308)","(9.0, 23.0, 18.2)","(9.0, 19.0, 13.9)","(11.0, 25.0, 18.25)","(3.4, 9.2, 5.13)"
08-12-2022 13:59:07.367128,"(1.9, 1.98, 1.8696969696969699)","(15.0, 36.0, 32.714285714285715)","(9.0, 20.0, 15.52)","(61.0, 430.0, 185.71428571428572)","(9.0, 23.0, 18.2)","(9.0, 19.0, 13.9)","(11.0, 25.0, 18.25)","(3.4, 9.2, 8.42)"
08-12-2022 13:59:08.606159,"(1.9, 1.96, 1.8666666666666667)","(15.0, 36.0, 24.5)","(9.0, 20.0, 15.52)","(61.0, 430.0, 185.71428571428572)","(9.0, 23.0, 21.37777777777778)","(9.0, 19.0, 17.485714285714288)","(11.0, 25.0, 18.25)","(3.4, 9.6, 8.1)"
08-12-2022 13:59:09.860361,"(1.9, 1.96, 1.8661764705882353)","(15.0, 36.0, 26.799999999999997)","(9.0, 20.0, 18.1)","(61.0, 430.0, 322.85714285714283)","(9.0, 23.0, 21.37777777777778)","(9.0, 19.0, 17.266666666666666)","(11.0, 25.0, 18.25)","(3.4, 9.2, 7.85)"
08-12-2022 13:59:11.528249,"(1.9, 1.94, 1.8816666666666666)","(15.0, 36.0, 25.0)","(9.0, 20.0, 15.52)","(61.0, 430.0, 322.85714285714283)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.0, 13.9)","(11.0, 25.0, 18.25)","(3.4, 9.2, 7.85)"
08-12-2022 13:59:12.858593,"(1.9, 1.94, 1.8816666666666666)","(15.0, 36.0, 24.0)","(9.0, 20.0, 15.52)","(61.0, 430.0, 322.85714285714283)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.0, 13.9)","(11.0, 25.0, 18.25)","(3.4, 9.2, 7.85)"
08-12-2022 13:59:14.150050,"(1.9, 1.94, 1.8816666666666666)","(15.0, 34.0, 24.0)","(9.0, 20.0, 15.52)","(61.0, 430.0, 322.85714285714283)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.0, 13.9)","(11.0, 25.0, 18.25)","(3.4, 9.2, 7.8374999999999995)"
08-12-2022 13:59:15.860857,"(1.9, 1.94, 1.8816666666666666)","(15.0, 34.0, 30.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 440.0, 351.1538461538462)","(9.0, 23.0, 20.885714285714286)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 18.25)","(3.4, 9.2, 7.8374999999999995)"
08-12-2022 13:59:17.427446,"(1.9, 1.94, 1.8466666666666667)","(15.0, 34.0, 30.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 440.0, 351.1538461538462)","(9.0, 23.0, 22.304761904761904)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.8374999999999995)"
08-12-2022 13:59:18.721778,"(1.9, 1.94, 1.8988235294117648)","(15.0, 34.0, 30.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 440.0, 322.22222222222223)","(9.0, 23.0, 22.304761904761904)","(9.0, 19.0, 17.485714285714288)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.8374999999999995)"
08-12-2022 13:59:20.019624,"(1.9, 1.94, 1.86125)","(15.0, 34.0, 25.6)","(9.0, 20.0, 18.34285714285714)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 15.7)","(9.0, 19.0, 17.266666666666666)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.8374999999999995)"
08-12-2022 13:59:21.393502,"(1.9, 1.94, 1.86125)","(15.0, 34.0, 30.583333333333332)","(9.0, 20.0, 16.8)","(61.0, 540.0, 459.16666666666663)","(9.0, 23.0, 20.566666666666666)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.8374999999999995)"
08-12-2022 13:59:22.652297,"(1.9, 1.94, 1.86125)","(15.0, 34.0, 24.0)","(9.0, 20.0, 16.8)","(61.0, 540.0, 265.7142857142857)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:23.844528,"(1.9, 1.92, 1.848)","(15.0, 34.0, 24.0)","(9.0, 20.0, 16.8)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:24.978673,"(1.9, 1.92, 1.8463636363636364)","(15.0, 34.0, 24.0)","(9.0, 20.0, 16.8)","(61.0, 540.0, 400.0)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:26.120091,"(1.9, 1.92, 1.8740425531914893)","(15.0, 34.0, 23.75)","(9.0, 20.0, 15.68)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 20.885714285714286)","(9.0, 19.0, 14.1)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:27.229335,"(1.9, 1.92, 1.875)","(15.0, 34.0, 23.75)","(9.0, 20.0, 15.68)","(61.0, 540.0, 265.7142857142857)","(9.0, 23.0, 20.885714285714286)","(9.0, 19.0, 18.09090909090909)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:28.427093,"(1.9, 1.92, 1.888235294117647)","(15.0, 34.0, 23.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 20.885714285714286)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:29.681541,"(1.9, 1.92, 1.875)","(15.0, 34.0, 23.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:30.870696,"(1.9, 1.92, 1.875)","(15.0, 34.0, 23.75)","(9.0, 20.0, 19.072)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 18.152)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:32.109233,"(1.9, 1.92, 1.8463636363636364)","(15.0, 34.0, 23.75)","(9.0, 20.0, 19.072)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 22.4)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:33.636436,"(1.9, 1.92, 1.888695652173913)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 459.16666666666663)","(9.0, 23.0, 20.885714285714286)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:34.901126,"(1.9, 1.92, 1.888695652173913)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 459.16666666666663)","(9.0, 23.0, 20.6)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:35.948656,"(1.9, 1.92, 1.888695652173913)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 459.16666666666663)","(9.0, 23.0, 20.6)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:37.097369,"(1.9, 1.92, 1.8455172413793104)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 20.6)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:38.464375,"(1.9, 1.92, 1.8759183673469388)","(15.0, 34.0, 23.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 20.885714285714286)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:39.769514,"(1.9, 1.92, 1.8814285714285715)","(15.0, 34.0, 23.75)","(9.0, 20.0, 18.166666666666664)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 17.333333333333336)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:41.071629,"(1.9, 1.92, 1.8822)","(15.0, 34.0, 23.75)","(9.0, 20.0, 19.072)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 18.152)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 4.996428571428572)"
08-12-2022 13:59:42.374648,"(1.9, 1.92, 1.871)","(15.0, 34.0, 23.75)","(9.0, 20.0, 19.072)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.672727272727272)","(9.0, 19.0, 18.152)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 5.035714285714286)"
08-12-2022 13:59:43.596463,"(1.9, 1.91, 1.868)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 20.566666666666666)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 5.075)"
08-12-2022 13:59:44.801048,"(1.9, 1.9, 1.846)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 20.566666666666666)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 23.1875)","(3.4, 9.2, 7.887499999999999)"
08-12-2022 13:59:45.919367,"(1.9, 1.9, 1.8409375000000001)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 20.566666666666666)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 20.5)","(3.4, 9.2, 7.887499999999999)"
08-12-2022 13:59:47.115223,"(1.9, 1.9, 1.866938775510204)","(15.0, 34.0, 23.75)","(9.0, 20.0, 16.8)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 20.566666666666666)","(9.0, 19.0, 16.085714285714285)","(11.0, 25.0, 20.5)","(3.4, 9.2, 7.887499999999999)"
08-12-2022 13:59:48.417345,"(1.9, 1.9, 1.866938775510204)","(15.0, 34.0, 31.166666666666668)","(9.0, 20.0, 19.0)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 21.37777777777778)","(9.0, 19.0, 18.545454545454547)","(11.0, 25.0, 21.166666666666664)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 13:59:49.667319,"(1.9, 1.9, 1.8676)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.0)","(61.0, 540.0, 401.42857142857144)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.5, 18.545454545454547)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 13:59:51.030386,"(1.9, 1.9, 1.846)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 12.733333333333334)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.5, 19.0375)","(11.0, 26.0, 24.27777777777778)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 13:59:52.420432,"(1.9, 1.9, 1.8409375000000001)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 16.866666666666667)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.690909090909088)","(9.0, 19.5, 13.485714285714286)","(11.0, 26.0, 24.636363636363633)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:53.748139,"(1.9, 1.9, 1.866938775510204)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 16.866666666666667)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 19.35)","(9.0, 20.0, 16.8)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:55.090860,"(1.9, 1.9, 1.866938775510204)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 18.96666666666667)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.892307692307693)","(9.0, 20.0, 16.333333333333332)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:56.368404,"(1.9, 1.9, 1.8441379310344828)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.799999999999997)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.892307692307693)","(9.0, 20.0, 16.333333333333332)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:57.650989,"(1.9, 1.9, 1.8724489795918366)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.799999999999997)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.690909090909088)","(9.0, 21.0, 19.666666666666664)","(11.0, 26.0, 24.27777777777778)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 13:59:58.975318,"(1.9, 1.9, 1.8724489795918366)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.58823529411765)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.690909090909088)","(9.0, 21.0, 19.0)","(11.0, 26.0, 24.636363636363633)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 14:00:00.190385,"(1.9, 1.9, 1.855)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.992)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 20.885714285714286)","(9.0, 21.0, 19.927272727272726)","(11.0, 26.0, 24.636363636363633)","(3.4, 9.2, 7.862499999999999)"
08-12-2022 14:00:01.388839,"(1.9, 1.88, 1.8457142857142859)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.992)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 21.52)","(9.0, 21.0, 19.927272727272726)","(11.0, 26.0, 24.636363636363633)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 14:00:02.545734,"(1.9, 1.88, 1.8380645161290323)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 17.514285714285712)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 22.259999999999998)","(9.0, 21.0, 19.927272727272726)","(11.0, 26.0, 24.27777777777778)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 14:00:03.946592,"(1.9, 1.88, 1.8630434782608696)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 17.95)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 20.6)","(9.0, 21.0, 20.475)","(11.0, 26.0, 24.636363636363633)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 14:00:05.368212,"(1.9, 1.88, 1.8630434782608696)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 17.95)","(61.0, 540.0, 322.22222222222223)","(9.0, 23.0, 20.6)","(9.0, 21.0, 18.96666666666667)","(11.0, 26.0, 24.636363636363633)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 14:00:06.703110,"(1.9, 1.88, 1.8380645161290323)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 17.95)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 20.6)","(10.0, 21.0, 18.96666666666667)","(11.0, 26.0, 24.27777777777778)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 14:00:07.990188,"(1.85, 1.88, 1.8335714285714286)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 17.95)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 20.6)","(10.0, 21.0, 19.644444444444446)","(11.0, 26.0, 25.166666666666664)","(3.4, 9.2, 7.874999999999999)"
08-12-2022 14:00:09.338060,"(1.85, 1.86, 1.859047619047619)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.0)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 20.6)","(10.0, 21.0, 19.644444444444446)","(11.0, 27.0, 25.545454545454547)","(3.4, 9.2, 7.8999999999999995)"
08-12-2022 14:00:10.683084,"(1.85, 1.85, 1.8444444444444446)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 19.0)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 20.6)","(10.0, 21.0, 19.644444444444446)","(11.0, 27.0, 26.238095238095237)","(3.4, 9.2, 8.2)"
08-12-2022 14:00:12.077773,"(1.85, 1.85, 1.8435344827586209)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 16.866666666666667)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.2)","(10.0, 21.0, 18.230769230769234)","(11.0, 27.0, 26.238095238095237)","(3.4, 9.6, 8.2)"
08-12-2022 14:00:13.496670,"(1.85, 1.85, 1.8435344827586209)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 18.6)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.2)","(10.0, 21.0, 14.8)","(11.0, 27.0, 25.35)","(3.4, 9.6, 7.24)"
08-12-2022 14:00:14.707030,"(1.85, 1.85, 1.8435344827586209)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 18.6)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.2)","(10.0, 21.0, 11.7)","(11.0, 27.0, 25.35)","(3.4, 9.4, 7.220000000000001)"
08-12-2022 14:00:16.022462,"(1.85, 1.87, 1.8585593220338983)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 18.6)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.2)","(10.0, 21.0, 12.3)","(11.0, 27.0, 21.833333333333336)","(3.4, 9.4, 7.220000000000001)"
08-12-2022 14:00:17.467716,"(1.85, 1.87, 1.8589830508474576)","(15.0, 40.0, 31.166666666666668)","(9.0, 21.0, 18.6)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.2)","(10.0, 21.0, 12.3)","(11.0, 27.0, 21.166666666666664)","(3.4, 9.4, 8.3375)"
08-12-2022 14:00:19.056305,"(1.85, 1.87, 1.8542424242424242)","(15.0, 40.0, 31.166666666666668)","(9.0, 20.0, 18.2)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.8)","(10.0, 21.0, 12.3)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.8, 7.75)"
08-12-2022 14:00:20.492409,"(1.85, 1.87, 1.8542424242424242)","(15.0, 40.0, 31.166666666666668)","(9.0, 20.0, 18.2)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.8)","(10.0, 21.0, 12.3)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.0, 7.75)"
08-12-2022 14:00:21.849755,"(1.85, 1.87, 1.8473913043478263)","(15.0, 40.0, 31.166666666666668)","(9.0, 20.0, 16.2)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 16.0)","(10.0, 21.0, 12.3)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.0, 8.350000000000001)"
08-12-2022 14:00:23.392061,"(1.85, 1.87, 1.8634579439252337)","(15.0, 40.0, 29.642857142857142)","(9.0, 20.0, 17.72)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 17.4)","(10.0, 21.0, 15.685714285714287)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.6, 7.2041666666666675)"
08-12-2022 14:00:24.982157,"(1.85, 1.87, 1.8535294117647059)","(15.0, 70.0, 29.642857142857142)","(9.0, 20.0, 18.77777777777778)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 17.4)","(10.0, 21.0, 16.425)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.6, 8.011111111111111)"
08-12-2022 14:00:26.384966,"(1.85, 1.87, 1.8596296296296297)","(15.0, 70.0, 29.642857142857142)","(9.0, 20.0, 18.77777777777778)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 17.4)","(10.0, 21.0, 16.425)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 8.011111111111111)"
08-12-2022 14:00:27.675683,"(1.85, 1.87, 1.8596296296296297)","(15.0, 70.0, 32.33333333333333)","(9.0, 20.0, 18.77777777777778)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.45)","(10.0, 21.0, 16.425)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 7.2041666666666675)"
08-12-2022 14:00:28.964789,"(1.85, 1.87, 1.8535294117647059)","(15.0, 70.0, 32.33333333333333)","(9.0, 20.0, 19.516666666666666)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.45)","(10.0, 21.0, 17.672727272727272)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.6, 8.53125)"
08-12-2022 14:00:30.472363,"(1.85, 1.87, 1.8633962264150945)","(15.0, 70.0, 28.214285714285715)","(9.0, 20.0, 18.96363636363636)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.422222222222224)","(10.0, 21.0, 18.230769230769234)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 8.53125)"
08-12-2022 14:00:31.840611,"(1.85, 1.87, 1.8535294117647059)","(15.0, 65.0, 28.214285714285715)","(9.0, 20.0, 18.133333333333333)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 21.422222222222224)","(10.0, 21.0, 18.230769230769234)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 8.53125)"
08-12-2022 14:00:33.280259,"(1.85, 1.87, 1.8535294117647059)","(15.0, 65.0, 28.214285714285715)","(9.0, 20.0, 18.133333333333333)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.45)","(10.0, 21.0, 13.68)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 8.53125)"
08-12-2022 14:00:34.665875,"(1.85, 1.87, 1.8633962264150945)","(15.0, 65.0, 28.214285714285715)","(9.0, 20.0, 18.755555555555556)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.45)","(10.0, 21.0, 16.425)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 8.53125)"
08-12-2022 14:00:36.027789,"(1.85, 1.87, 1.8633962264150945)","(15.0, 65.0, 28.214285714285715)","(9.0, 20.0, 19.0)","(51.0, 540.0, 322.22222222222223)","(10.0, 23.0, 19.45)","(10.0, 21.0, 13.8)","(11.0, 26.0, 21.166666666666664)","(3.4, 9.2, 8.53125)"
