,Nerrina Lolita,Highground,Sethlans,Dollar Dollar,Thunder Knob,Imagine That,Under Par,Heroic Angel,Boomko,Motherlode
16-12-2022 14:00:34.643105,"(6.5, 8.4, 8.368539325842697)","(2.4, 2.7, 2.665057471264368)","(21.0, 50.0, 49.0)","(4.0, 5.3, 4.970588235294118)","(15.0, 18.5, 17.857142857142858)","(17.0, 30.0, 29.846153846153847)","(11.0, 13.0, 12.4)","(10.0, 17.5, 16.142857142857142)","(41.0, 80.0, 76.25)","(13.0, 21.0, 19.714285714285715)"
16-12-2022 14:00:36.049051,"(6.5, 8.4, 8.368539325842697)","(2.4, 2.7, 2.665057471264368)","(21.0, 50.0, 53.2)","(4.0, 5.3, 4.970588235294118)","(15.0, 18.5, 17.857142857142858)","(17.0, 30.0, 29.846153846153847)","(11.0, 13.0, 12.7)","(10.0, 17.0, 16.142857142857142)","(41.0, 80.0, 76.25)","(13.0, 20.0, 19.714285714285715)"
16-12-2022 14:00:37.481367,"(6.5, 8.4, 8.368539325842697)","(2.4, 2.7, 2.665057471264368)","(21.0, 55.0, 53.2)","(4.0, 5.3, 5.071428571428571)","(15.0, 18.5, 18.125)","(17.0, 30.0, 29.846153846153847)","(11.0, 13.0, 12.214285714285714)","(10.0, 17.0, 16.863636363636363)","(41.0, 80.0, 76.25)","(13.0, 20.0, 19.5)"
16-12-2022 14:00:39.031512,"(6.5, 8.4, 8.368539325842697)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 53.2)","(4.0, 5.3, 5.071428571428571)","(15.0, 18.5, 18.125)","(17.0, 30.0, 29.714285714285715)","(11.0, 13.5, 12.3)","(10.0, 17.5, 17.428571428571427)","(41.0, 80.0, 78.33333333333333)","(13.0, 20.0, 19.5)"
16-12-2022 14:00:40.578007,"(6.5, 8.4, 8.368539325842697)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 48.666666666666664)","(4.0, 5.3, 5.071428571428571)","(15.0, 18.5, 18.125)","(17.0, 30.0, 36.857142857142854)","(11.0, 13.5, 12.272727272727273)","(10.0, 18.0, 16.6875)","(41.0, 80.0, 78.33333333333333)","(13.0, 20.0, 19.5)"
16-12-2022 14:00:42.462864,"(6.5, 8.4, 8.37142857142857)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 47.0)","(4.0, 5.3, 5.071428571428571)","(15.0, 18.5, 18.125)","(17.0, 40.0, 34.0)","(11.0, 13.5, 12.272727272727273)","(10.0, 18.0, 16.333333333333332)","(41.0, 80.0, 78.33333333333333)","(13.0, 20.0, 22.642857142857142)"
16-12-2022 14:00:44.216269,"(6.5, 8.6, 8.37142857142857)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 48.5)","(4.0, 5.3, 5.071428571428571)","(15.0, 18.5, 18.125)","(17.0, 38.0, 34.4)","(10.0, 13.5, 12.272727272727273)","(10.0, 18.0, 16.333333333333332)","(41.0, 80.0, 78.33333333333333)","(13.0, 23.0, 21.2)"
16-12-2022 14:00:45.575724,"(6.5, 8.6, 8.37142857142857)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 53.42857142857143)","(4.0, 5.3, 5.140909090909091)","(15.0, 18.5, 18.125)","(17.0, 38.0, 33.714285714285715)","(10.0, 13.5, 12.642857142857142)","(10.0, 18.0, 16.333333333333332)","(41.0, 80.0, 78.33333333333333)","(13.0, 23.0, 20.666666666666668)"
16-12-2022 14:00:47.144182,"(6.5, 8.6, 8.35609756097561)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 48.0)","(4.0, 5.3, 5.165384615384616)","(15.0, 18.5, 18.125)","(17.0, 38.0, 33.0)","(10.0, 13.5, 12.222222222222221)","(10.0, 18.0, 16.5)","(41.0, 80.0, 78.33333333333333)","(13.0, 23.0, 20.666666666666668)"
16-12-2022 14:00:48.622042,"(6.5, 8.6, 8.35609756097561)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 48.0)","(4.0, 5.3, 5.165384615384616)","(15.0, 18.5, 18.875)","(17.0, 38.0, 33.0)","(10.0, 13.0, 12.133333333333333)","(10.0, 17.5, 16.928571428571427)","(41.0, 80.0, 78.33333333333333)","(13.0, 23.0, 20.666666666666668)"
16-12-2022 14:00:50.095050,"(6.5, 8.6, 8.35609756097561)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 48.0)","(4.0, 5.3, 5.165384615384616)","(15.0, 19.5, 18.3)","(17.0, 36.0, 34.0)","(10.0, 13.0, 12.133333333333333)","(10.0, 17.5, 16.928571428571427)","(41.0, 80.0, 78.33333333333333)","(13.0, 23.0, 20.2)"
16-12-2022 14:00:51.551925,"(6.5, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 48.0)","(4.0, 5.3, 5.066666666666666)","(16.0, 19.5, 19.0)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.133333333333333)","(11.0, 17.5, 16.7)","(41.0, 80.0, 78.33333333333333)","(13.0, 23.0, 20.0)"
16-12-2022 14:00:53.032111,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 50.0, 51.75)","(4.0, 5.3, 4.9818181818181815)","(16.0, 19.5, 19.0)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.282608695652174)","(11.0, 17.5, 16.5)","(41.0, 80.0, 78.33333333333333)","(13.0, 22.0, 19.6)"
16-12-2022 14:00:54.512293,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 49.3125)","(4.0, 5.3, 5.094117647058823)","(16.0, 19.5, 18.75)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.282608695652174)","(11.0, 18.5, 15.875)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.642857142857142)"
16-12-2022 14:00:56.047658,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 46.72727272727273)","(4.0, 5.3, 5.094117647058823)","(16.0, 19.5, 18.75)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.558823529411764)","(11.0, 17.0, 15.125)","(41.0, 80.0, 75.0)","(13.0, 21.0, 20.88095238095238)"
16-12-2022 14:00:57.620869,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 46.44444444444444)","(4.0, 5.3, 4.9818181818181815)","(16.0, 19.5, 18.75)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.558823529411764)","(11.0, 17.0, 15.363636363636363)","(41.0, 80.0, 75.0)","(13.0, 21.0, 20.714285714285715)"
16-12-2022 14:00:59.037907,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 49.5)","(4.0, 5.3, 4.9818181818181815)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.4)","(11.0, 17.0, 15.714285714285714)","(41.0, 80.0, 76.25)","(13.0, 21.0, 20.5)"
16-12-2022 14:01:00.726031,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.6220512820512822)","(21.0, 55.0, 49.5)","(4.0, 5.3, 4.9818181818181815)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 32.666666666666664)","(10.0, 13.0, 12.625)","(11.0, 17.0, 16.75)","(41.0, 80.0, 76.25)","(13.0, 21.0, 20.6)"
16-12-2022 14:01:02.145280,"(7.0, 8.6, 8.346835443037975)","(2.4, 2.7, 2.59065963060686)","(21.0, 55.0, 48.125)","(4.0, 5.3, 4.9818181818181815)","(16.0, 19.5, 18.75)","(18.0, 36.0, 31.77777777777778)","(10.0, 13.0, 12.872340425531915)","(11.0, 18.5, 17.32608695652174)","(41.0, 80.0, 76.25)","(13.0, 21.0, 20.6)"
16-12-2022 14:01:03.603193,"(7.0, 8.6, 8.41090909090909)","(2.4, 2.62, 2.5620833333333333)","(21.0, 55.0, 48.125)","(4.0, 5.3, 4.88421052631579)","(16.0, 19.5, 18.75)","(18.0, 34.0, 35.0)","(10.0, 13.0, 12.857142857142858)","(11.0, 18.5, 16.833333333333332)","(41.0, 80.0, 76.66666666666667)","(13.0, 21.0, 20.6)"
16-12-2022 14:01:05.176953,"(7.0, 8.6, 8.44927536231884)","(2.4, 2.62, 2.58)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.2, 4.866666666666666)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 35.0)","(10.0, 13.0, 12.772727272727273)","(11.0, 17.5, 16.6)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.333333333333332)"
16-12-2022 14:01:06.997342,"(7.0, 8.6, 8.475555555555555)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.2, 4.866666666666666)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 35.0)","(10.0, 14.0, 12.772727272727273)","(11.0, 17.5, 16.6)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.333333333333332)"
16-12-2022 14:01:08.351710,"(7.0, 8.6, 8.475555555555555)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.2, 4.866666666666666)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 35.0)","(10.0, 14.0, 13.0)","(11.0, 17.5, 16.6)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.84375)"
16-12-2022 14:01:09.768151,"(7.0, 8.6, 8.524324324324324)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.2, 4.866666666666666)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 35.0)","(10.0, 14.0, 13.0)","(11.0, 17.5, 16.6)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.84375)"
16-12-2022 14:01:11.172186,"(7.0, 8.6, 8.524324324324324)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 4.88)","(16.0, 19.5, 18.166666666666668)","(18.0, 36.0, 35.0)","(10.0, 14.0, 13.0)","(11.0, 17.5, 16.46153846153846)","(41.0, 80.0, 79.16666666666667)","(13.0, 21.0, 20.333333333333332)"
16-12-2022 14:01:12.798004,"(7.0, 8.6, 8.524324324324324)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 4.892592592592592)","(16.0, 19.5, 18.75)","(18.0, 36.0, 35.0)","(10.0, 14.0, 12.714285714285714)","(11.0, 17.5, 16.46153846153846)","(41.0, 80.0, 79.16666666666667)","(13.0, 21.0, 20.333333333333332)"
16-12-2022 14:01:14.157100,"(7.0, 8.6, 8.524324324324324)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 4.892592592592592)","(16.0, 19.5, 18.75)","(18.0, 36.0, 35.0)","(10.0, 14.0, 12.75)","(11.0, 17.5, 16.46153846153846)","(41.0, 80.0, 76.66666666666667)","(13.0, 21.0, 19.363636363636363)"
16-12-2022 14:01:15.574097,"(7.0, 8.6, 8.524324324324324)","(2.4, 2.6, 2.562666666666667)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 4.885714285714285)","(16.0, 19.5, 18.928571428571427)","(18.0, 36.0, 35.0)","(10.0, 13.5, 13.264705882352942)","(11.0, 17.5, 17.21276595744681)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 19.714285714285715)"
16-12-2022 14:01:16.955823,"(7.0, 8.6, 8.546153846153846)","(2.4, 2.6, 2.564)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 18.75)","(18.0, 36.0, 35.0)","(10.0, 13.5, 13.207317073170731)","(11.0, 17.5, 17.153846153846153)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 19.714285714285715)"
16-12-2022 14:01:18.399275,"(7.0, 8.8, 8.58682634730539)","(2.4, 2.58, 2.5685714285714285)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 18.75)","(18.0, 36.0, 35.0)","(10.0, 13.5, 13.055555555555555)","(11.0, 17.5, 17.153846153846153)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 19.714285714285715)"
16-12-2022 14:01:19.893131,"(7.0, 8.8, 8.58682634730539)","(2.4, 2.58, 2.5691358024691358)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 18.75)","(18.0, 36.0, 35.0)","(10.0, 13.5, 13.055555555555555)","(11.0, 17.5, 17.153846153846153)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 19.714285714285715)"
16-12-2022 14:01:21.552422,"(7.0, 8.8, 8.58682634730539)","(2.4, 2.58, 2.5685714285714285)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 19.125)","(18.0, 36.0, 35.0)","(10.0, 13.5, 12.833333333333334)","(11.0, 17.5, 16.833333333333332)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 19.7)"
16-12-2022 14:01:23.185857,"(7.0, 8.8, 8.58682634730539)","(2.4, 2.58, 2.563614457831325)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 19.125)","(18.0, 36.0, 35.0)","(10.0, 13.5, 13.403225806451612)","(11.0, 17.5, 16.833333333333332)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.166666666666668)"
16-12-2022 14:01:24.521655,"(7.0, 8.8, 8.58682634730539)","(2.4, 2.58, 2.563614457831325)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 19.0)","(18.0, 36.0, 35.0)","(10.0, 13.5, 13.403225806451612)","(11.0, 17.5, 16.833333333333332)","(41.0, 80.0, 78.33333333333333)","(13.0, 21.0, 20.166666666666668)"
16-12-2022 14:01:25.856251,"(7.0, 8.8, 8.561073825503357)","(2.4, 2.58, 2.564367816091954)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 5.0058823529411764)","(16.0, 19.5, 19.0)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.403225806451612)","(11.0, 17.5, 17.0)","(41.0, 80.0, 77.5)","(13.0, 21.0, 20.166666666666668)"
16-12-2022 14:01:27.126564,"(7.0, 8.8, 8.561073825503357)","(2.4, 2.58, 2.564367816091954)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 5.023809523809524)","(16.0, 19.5, 19.0)","(18.0, 36.0, 33.0)","(10.0, 13.5, 12.666666666666666)","(11.0, 17.5, 16.195652173913043)","(41.0, 80.0, 79.44444444444444)","(13.0, 21.0, 20.75)"
16-12-2022 14:01:28.395807,"(7.0, 8.8, 8.500840336134454)","(2.4, 2.58, 2.564367816091954)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 4.871428571428571)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.173913043478262)","(11.0, 17.5, 15.625)","(41.0, 80.0, 79.16666666666667)","(13.0, 21.0, 20.75)"
16-12-2022 14:01:30.013046,"(7.0, 8.8, 8.481632653061224)","(2.4, 2.58, 2.5441904761904763)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 4.871428571428571)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.302631578947368)","(11.0, 17.5, 15.294117647058824)","(41.0, 80.0, 82.0)","(13.0, 21.0, 20.75)"
16-12-2022 14:01:31.707632,"(7.0, 8.8, 8.535593220338983)","(2.4, 2.58, 2.516271186440678)","(21.0, 55.0, 50.76923076923077)","(4.0, 5.1, 4.871428571428571)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 82.5)","(13.0, 21.0, 20.75)"
16-12-2022 14:01:33.319673,"(7.0, 8.8, 8.553846153846154)","(2.4, 2.58, 2.547843137254902)","(21.0, 55.0, 49.64285714285714)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 72.85714285714286)","(13.0, 21.0, 20.846153846153847)"
16-12-2022 14:01:34.728960,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.58, 2.531764705882353)","(21.0, 55.0, 49.09090909090909)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 72.85714285714286)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:36.037669,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.58, 2.531764705882353)","(21.0, 55.0, 47.142857142857146)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 72.85714285714286)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:37.555351,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.58, 2.551395348837209)","(21.0, 55.0, 50.0)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 72.85714285714286)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:39.048391,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.58, 2.551395348837209)","(21.0, 55.0, 50.0)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 75.0)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:40.450859,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.58, 2.568214285714286)","(21.0, 55.0, 48.888888888888886)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 12.973684210526315)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 75.0)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:42.091697,"(7.0, 8.6, 8.525)","(2.4, 2.58, 2.568214285714286)","(21.0, 55.0, 50.833333333333336)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.105263157894736)","(11.0, 17.5, 15.735294117647058)","(41.0, 90.0, 75.0)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:43.552929,"(7.0, 8.6, 8.525)","(2.4, 2.58, 2.552967032967033)","(21.0, 55.0, 47.142857142857146)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 16.847826086956523)","(41.0, 90.0, 75.0)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:45.331056,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.58, 2.5559322033898306)","(21.0, 55.0, 48.5)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:46.903771,"(7.0, 8.6, 8.553846153846154)","(2.4, 2.56, 2.5559322033898306)","(21.0, 50.0, 48.5)","(4.0, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(18.0, 36.0, 33.0)","(10.0, 13.5, 13.279411764705882)","(11.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(13.0, 21.0, 20.8)"
16-12-2022 14:01:48.277310,"(7.0, 8.8, 8.675862068965518)","(2.4, 2.56, 2.526153846153846)","(26.0, 55.0, 52.5)","(4.2, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.279411764705882)","(12.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:49.543207,"(7.0, 8.8, 8.675862068965518)","(2.4, 2.56, 2.526153846153846)","(26.0, 55.0, 52.5)","(4.2, 5.1, 5.05)","(16.0, 19.5, 19.227272727272727)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.279411764705882)","(12.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:50.781127,"(7.0, 8.8, 8.675862068965518)","(2.4, 2.56, 2.526153846153846)","(26.0, 55.0, 48.0)","(4.2, 5.1, 5.0)","(16.0, 19.5, 19.227272727272727)","(19.0, 36.0, 33.0)","(11.0, 13.5, 12.875)","(12.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:52.013604,"(7.0, 8.8, 8.675862068965518)","(2.4, 2.56, 2.535)","(26.0, 55.0, 50.66666666666667)","(4.2, 5.1, 5.0)","(16.0, 19.5, 19.125)","(19.0, 36.0, 33.0)","(11.0, 13.5, 12.875)","(12.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:53.233544,"(7.0, 8.8, 8.675862068965518)","(2.4, 2.56, 2.535)","(26.0, 55.0, 50.0)","(4.2, 5.1, 5.0)","(16.0, 19.5, 19.125)","(19.0, 36.0, 33.0)","(11.0, 13.5, 12.875)","(12.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:54.516919,"(7.0, 8.8, 8.674418604651162)","(2.4, 2.56, 2.535)","(26.0, 55.0, 47.142857142857146)","(4.2, 5.1, 5.0)","(16.0, 19.5, 19.125)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.166666666666666)","(12.0, 17.5, 16.375)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:55.825243,"(7.0, 8.8, 8.674418604651162)","(2.4, 2.58, 2.544)","(26.0, 55.0, 49.5)","(4.2, 5.1, 4.770588235294118)","(16.0, 19.5, 18.75)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.272727272727273)","(12.0, 17.5, 16.46551724137931)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:57.106075,"(7.0, 8.8, 8.69811320754717)","(2.4, 2.58, 2.528)","(26.0, 55.0, 50.0)","(4.2, 5.1, 4.785714285714286)","(16.0, 19.5, 18.75)","(19.0, 36.0, 33.0)","(11.0, 13.5, 12.930232558139535)","(12.0, 17.5, 16.818181818181817)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:58.329574,"(7.0, 8.8, 8.726027397260275)","(2.4, 2.58, 2.5242857142857145)","(26.0, 55.0, 50.0)","(4.2, 5.1, 4.785714285714286)","(16.0, 19.5, 18.75)","(19.0, 36.0, 33.0)","(11.0, 13.0, 13.448717948717949)","(12.0, 17.5, 16.818181818181817)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:01:59.519225,"(7.0, 8.8, 8.726027397260275)","(2.4, 2.58, 2.5228571428571427)","(26.0, 55.0, 50.0)","(4.2, 5.1, 4.785714285714286)","(16.0, 19.5, 18.75)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.448717948717949)","(12.0, 17.5, 16.52173913043478)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.8)"
16-12-2022 14:02:00.809083,"(7.0, 8.8, 8.746534653465346)","(2.4, 2.52, 2.5041025641025643)","(26.0, 55.0, 50.0)","(4.2, 5.1, 5.0)","(16.0, 19.5, 19.25)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.5, 16.724137931034484)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:02.067129,"(7.0, 8.8, 8.746534653465346)","(2.4, 2.54, 2.5380000000000003)","(26.0, 55.0, 50.0)","(4.2, 5.1, 5.069230769230769)","(16.0, 19.5, 19.25)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.5, 16.724137931034484)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:03.261153,"(7.0, 8.8, 8.75)","(2.4, 2.52, 2.5007352941176473)","(26.0, 55.0, 50.0)","(4.2, 5.1, 5.069230769230769)","(16.0, 19.5, 19.785714285714285)","(19.0, 36.0, 33.0)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.5, 16.666666666666668)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:04.572659,"(7.0, 8.8, 8.75)","(2.4, 2.52, 2.4945905707196028)","(26.0, 55.0, 50.0)","(4.2, 5.1, 5.082608695652174)","(16.0, 23.0, 20.666666666666668)","(19.0, 36.0, 35.333333333333336)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.5, 16.5)","(41.0, 90.0, 75.0)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:05.818223,"(7.0, 9.0, 8.896428571428572)","(2.4, 2.52, 2.4944)","(26.0, 55.0, 49.09090909090909)","(4.2, 5.1, 5.082608695652174)","(16.0, 23.0, 19.727272727272727)","(19.0, 36.0, 35.333333333333336)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.0, 16.5)","(41.0, 90.0, 72.85714285714286)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:07.093280,"(7.0, 9.0, 8.896428571428572)","(2.4, 2.52, 2.495525606469003)","(26.0, 55.0, 49.09090909090909)","(4.2, 5.1, 5.082608695652174)","(16.0, 23.0, 19.210526315789473)","(19.0, 36.0, 35.333333333333336)","(11.0, 13.5, 13.366666666666667)","(12.0, 17.0, 16.5)","(41.0, 90.0, 72.85714285714286)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:08.385246,"(7.0, 9.0, 8.903846153846153)","(2.4, 2.52, 2.495525606469003)","(26.0, 55.0, 49.09090909090909)","(4.2, 5.1, 5.082608695652174)","(16.0, 23.0, 19.2)","(19.0, 36.0, 35.333333333333336)","(11.0, 13.5, 13.366666666666667)","(12.0, 17.0, 16.5)","(41.0, 90.0, 72.85714285714286)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:09.702189,"(7.0, 9.0, 8.903846153846153)","(2.4, 2.52, 2.4971273712737125)","(26.0, 55.0, 49.09090909090909)","(4.2, 5.1, 5.082608695652174)","(16.0, 23.0, 20.214285714285715)","(19.0, 36.0, 35.333333333333336)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.0, 16.608695652173914)","(41.0, 90.0, 72.85714285714286)","(14.0, 21.0, 20.866666666666667)"
16-12-2022 14:02:10.879856,"(7.0, 9.0, 8.939024390243903)","(2.4, 2.52, 2.4971273712737125)","(26.0, 55.0, 50.66666666666667)","(4.2, 5.1, 5.082608695652174)","(16.0, 22.0, 20.0)","(19.0, 36.0, 35.333333333333336)","(11.0, 13.5, 13.455555555555556)","(12.0, 17.0, 16.564516129032256)","(41.0, 90.0, 72.85714285714286)","(14.0, 21.0, 20.866666666666667)"
