,Handsome Alert,What A Nose,Haras Rusty,Downpipe,Summer Holiday,Aerobic System,Betty Jo,Frostbite Hux
04-01-2023 14:17:29.807883,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.2013333333333334)","(3.8, 4.6, 4.366666666666666)","(61.0, 400.0, 280.0)","(14.0, 55.0, 47.10526315789474)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:30.909946,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.2013333333333334)","(3.8, 4.6, 4.333333333333333)","(61.0, 400.0, 313.33333333333337)","(14.0, 55.0, 46.34615384615385)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:31.970756,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197777777777778)","(3.8, 4.6, 4.215384615384615)","(61.0, 400.0, 285.0)","(14.0, 55.0, 34.3)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:33.005408,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197777777777778)","(3.8, 4.6, 4.215384615384615)","(61.0, 400.0, 285.0)","(14.0, 55.0, 34.3)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.94117647058823)"
04-01-2023 14:17:33.979141,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1941176470588237)","(3.8, 4.6, 4.333333333333333)","(61.0, 400.0, 285.0)","(14.0, 55.0, 42.82352941176471)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:35.008826,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1941176470588237)","(3.8, 4.6, 4.366666666666666)","(61.0, 400.0, 285.0)","(14.0, 55.0, 47.03846153846154)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:36.108677,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1941176470588237)","(3.8, 4.6, 4.366666666666666)","(61.0, 400.0, 285.0)","(14.0, 55.0, 36.1)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:37.198020,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1941176470588237)","(3.8, 4.6, 4.366666666666666)","(61.0, 400.0, 285.0)","(14.0, 55.0, 42.4)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.61538461538461)"
04-01-2023 14:17:38.274076,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1941176470588237)","(3.8, 4.6, 4.366666666666666)","(61.0, 400.0, 285.0)","(14.0, 55.0, 47.125)","(91.0, 650.0, 420.0)","(14.0, 50.0, 42.0)"
04-01-2023 14:17:39.293266,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1941176470588237)","(3.8, 4.6, 4.333333333333333)","(61.0, 400.0, 285.0)","(14.0, 55.0, 47.125)","(91.0, 650.0, 420.0)","(14.0, 50.0, 42.0)"
04-01-2023 14:17:40.392217,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.333333333333333)","(61.0, 400.0, 285.0)","(14.0, 55.0, 47.125)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.4)"
04-01-2023 14:17:41.449040,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.333333333333333)","(61.0, 400.0, 285.0)","(14.0, 55.0, 47.73076923076923)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.4)"
04-01-2023 14:17:42.448167,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.333333333333333)","(61.0, 400.0, 198.75)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.4)"
04-01-2023 14:17:43.453567,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.3875)","(61.0, 400.0, 198.75)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(14.0, 50.0, 48.4)"
04-01-2023 14:17:44.446760,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.3875)","(71.0, 400.0, 190.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:45.401357,"(3.2, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.393939393939394)","(71.0, 400.0, 190.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:46.534150,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 190.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:47.588472,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 208.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:48.623196,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 208.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:49.765750,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 208.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:50.846263,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 208.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:51.889320,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 216.0)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 420.0)","(15.0, 50.0, 45.07692307692308)"
04-01-2023 14:17:53.061975,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 227.5)","(14.0, 55.0, 47.22222222222222)","(91.0, 650.0, 304.2857142857143)","(15.0, 50.0, 43.0)"
04-01-2023 14:17:54.263369,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 227.5)","(14.0, 55.0, 47.22222222222222)","(91.0, 990.0, 304.2857142857143)","(15.0, 50.0, 43.0)"
04-01-2023 14:17:55.313527,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 235.0)","(14.0, 55.0, 46.6)","(91.0, 990.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:17:56.395002,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 235.0)","(14.0, 55.0, 37.72727272727273)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:17:57.435887,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:17:58.453023,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:17:59.490263,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:00.625157,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:01.687840,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:02.755241,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.425)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:04.203531,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.425)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:05.503699,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.425)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:06.736888,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.425)","(71.0, 400.0, 235.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:07.913770,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.242857142857143)","(71.0, 400.0, 212.5)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:09.083472,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.3999999999999995)","(71.0, 400.0, 212.5)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:10.238468,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.3999999999999995)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:11.391167,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.3999999999999995)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:12.466182,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.197142857142857)","(3.8, 4.6, 4.3999999999999995)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:13.625803,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:14.755326,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.2136842105263157)","(3.8, 4.6, 4.1952380952380945)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:15.882475,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.359999999999999)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:17.023767,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.359999999999999)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:18.107967,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.359999999999999)","(71.0, 400.0, 270.0)","(14.0, 55.0, 44.76923076923077)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:19.223878,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.368181818181818)","(71.0, 400.0, 270.0)","(14.0, 55.0, 44.76923076923077)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:20.399714,"(3.2, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.85, 2.26, 2.2176923076923076)","(3.8, 4.6, 4.1952380952380945)","(71.0, 400.0, 270.0)","(14.0, 55.0, 44.76923076923077)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:21.530494,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 44.55)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:22.655147,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 39.54545454545455)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:23.765669,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 39.54545454545455)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:24.889871,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 39.54545454545455)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:26.048588,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 45.0)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:27.144327,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:28.208559,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.1952380952380945)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:29.354105,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.28)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:30.617592,"(3.2, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.85, 2.26, 2.205)","(3.8, 4.6, 4.28)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:31.867862,"(3.2, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:33.065470,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.2155555555555555)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:34.331890,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.1952380952380945)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:35.557598,"(3.2, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 650.0, 262.72727272727275)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:36.824575,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 990.0, 262.72727272727275)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:38.038400,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 990.0, 262.72727272727275)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:39.222298,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1914285714285717)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 46.5)","(91.0, 990.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:40.361795,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.1914285714285717)","(3.8, 4.6, 4.290909090909091)","(71.0, 400.0, 270.0)","(14.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:41.471996,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.28)","(71.0, 400.0, 270.0)","(14.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:42.581319,"(3.2, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.85, 2.26, 2.203529411764706)","(3.8, 4.6, 4.28)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:43.740015,"(3.1, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:45.184649,"(3.1, 4.2, 3.95)","(81.0, 470.0, 315.0)","(1.9, 2.26, 2.1914285714285717)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:46.786941,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.1914285714285717)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:48.008980,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.242857142857143)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:49.238861,"(3.1, 4.3, 4.03)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.333333333333333)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:50.422627,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.333333333333333)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:51.628037,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.1914285714285717)","(3.8, 4.6, 4.333333333333333)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:52.831104,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.1914285714285717)","(3.8, 4.6, 4.333333333333333)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:54.172127,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.2155555555555555)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:55.526296,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:56.850646,"(3.1, 4.2, 3.95)","(81.0, 470.0, 305.0)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 262.72727272727275)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:58.126601,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 990.0, 262.72727272727275)","(15.0, 50.0, 43.0)"
04-01-2023 14:18:59.390683,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 990.0, 262.72727272727275)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:00.568553,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.366666666666666)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 990.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:01.672174,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.2155555555555555)","(3.8, 4.6, 4.345454545454546)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:02.847427,"(3.1, 4.3, 4.03)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.345454545454546)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:04.159746,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.3999999999999995)","(71.0, 400.0, 270.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:05.556381,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.3999999999999995)","(71.0, 400.0, 244.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 200.0, 195.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:06.924413,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.203529411764706)","(3.8, 4.6, 4.4875)","(71.0, 400.0, 244.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 200.0, 195.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:08.397321,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.2022222222222223)","(3.8, 4.6, 4.4875)","(71.0, 400.0, 244.0)","(15.0, 55.0, 47.27272727272727)","(91.0, 200.0, 195.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:09.876961,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.2022222222222223)","(3.8, 4.6, 4.4875)","(71.0, 400.0, 288.57142857142856)","(15.0, 55.0, 47.27272727272727)","(91.0, 200.0, 420.0)","(15.0, 50.0, 43.0)"
04-01-2023 14:19:11.176929,"(3.1, 4.2, 3.95)","(81.0, 470.0, 421.42857142857144)","(1.9, 2.26, 2.2022222222222223)","(3.8, 4.6, 4.4875)","(71.0, 400.0, 288.57142857142856)","(15.0, 55.0, 47.27272727272727)","(91.0, 650.0, 420.0)","(15.0, 50.0, 43.0)"
