,Sutter Man,Childers Road,Bettor Beontoit Nz,Celestial Daybreak,Damysus,Bayonet Soldier,Ammicchi,Whoee Johnson,Our Major Jack Nz,Barney Fella
12-01-2023 16:29:09.697239,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:10.824442,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.0)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:12.007344,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:13.343070,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 15.05)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:14.750264,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 103.75)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 15.05)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:16.046950,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 103.75)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 15.05)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:17.362091,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 103.75)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 15.05)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:18.640553,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:20.057250,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:21.459090,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:22.805109,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:24.044129,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:25.375776,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:26.579312,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:27.886824,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:29.215061,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:30.517807,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:31.907991,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:33.203752,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:34.527837,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 108.18181818181819)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:35.858528,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:37.179826,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:38.919470,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(8.0, 13.5, 10.95)","(2.6, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:40.355628,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:41.670745,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:43.100265,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:44.364039,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:45.914120,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:47.707313,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:49.008293,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:50.631267,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:51.947625,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:53.201914,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:54.741757,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.800000000000001)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:56.380443,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 17.166666666666668)"
12-01-2023 16:29:57.695319,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:29:59.191706,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 109.16666666666667)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:00.600850,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:02.104457,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:03.472255,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:04.698825,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:05.984176,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:07.380934,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:08.869672,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:10.233037,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:11.679574,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:13.017773,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:14.419873,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:16.147885,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:17.387089,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:18.738912,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:20.185607,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:21.436672,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:23.367657,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:25.259629,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:27.042605,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:28.790003,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:30.546487,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.857142857142858)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:32.181805,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.5)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:33.760117,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.5)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:35.343091,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.5)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:36.941559,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.5)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:38.529919,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.5)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:39.990084,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.375)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:41.521490,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 197.14285714285714)","(10.0, 15.5, 14.375)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:42.953783,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.375)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:44.455511,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.375)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:45.826631,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.375)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:47.150421,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.375)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:48.594867,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.928571428571429)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 14.666666666666666)"
12-01-2023 16:30:50.008372,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.928571428571429)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 18.583333333333336)"
