,See Me Balt,Daisy Moments,Savage Victor,What A Bomber,Miss Priddle,Showtime Holly,Fancy Kelly,Malis Gonzales
10-01-2023 20:42:24.484060,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:25.662565,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:26.844444,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:28.014248,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:29.141639,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:30.294405,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:31.417282,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:32.556378,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:33.684529,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:34.785125,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:35.935555,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:37.038362,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:38.175520,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:39.322133,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 13.357142857142858)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:40.502342,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:41.697745,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:42.824167,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:43.956818,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:45.135323,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:46.303015,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:47.497263,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:48.645398,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:50.014042,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:51.218140,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:52.517790,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:53.868377,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:55.279682,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:56.791262,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:58.102044,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:42:59.360112,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:00.662774,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:01.978988,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:03.251723,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:04.515901,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:05.740911,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.633333333333333)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:06.922779,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:08.052785,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:09.287627,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:10.674813,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:12.030534,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:13.789631,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:15.044874,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 48.0, 43.875)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:16.366456,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:17.795699,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:19.186173,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:20.508368,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:21.811243,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:23.040759,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:24.268486,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:25.458068,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:26.736116,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:28.004762,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:29.272289,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.766666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:30.602337,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:31.872108,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:33.104614,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:34.152012,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:35.602230,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:37.062530,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:38.516069,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:39.937387,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:41.388877,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 38.625)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.425)","(8.0, 15.5, 10.9)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:43:42.787170,"(8.5, 23.0, 10.657142857142857)","(10.0, 25.0, 12.333333333333334)","(17.0, 42.0, 35.5)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 7.9)","(8.0, 15.5, 10.9)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:44.029774,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 42.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.74)","(8.0, 15.5, 10.9)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:45.211931,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 9.45)","(8.0, 15.5, 10.9)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:46.597687,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 12.58)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:47.952010,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:49.255754,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:50.620379,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:51.944239,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:53.186868,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:54.423061,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:55.791661,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:57.146703,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:58.519747,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:43:59.887122,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:01.205888,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:02.416953,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:03.696011,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:05.004480,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:06.357589,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:07.691763,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:09.011443,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
10-01-2023 20:44:10.335731,"(8.5, 22.0, 11.28)","(10.0, 25.0, 11.32)","(17.0, 48.0, 40.0)","(2.9, 4.1, 3.54)","(3.0, 4.3, 3.7285714285714286)","(4.8, 11.0, 8.966666666666667)","(8.0, 15.5, 11.033333333333333)","(31.0, 110.0, 46.25)"
