,Prawn Topper,Gin And Vodka,Betty Boop,Deputy Mayor,Poor Wally
08-01-2023 19:03:44.141906,"(101.0, 430.0, 154.44444444444446)","(2.6, 3.45, 3.316666666666667)","(41.0, 80.0, 58.666666666666664)","(4.6, 11.0, 8.8)","(1.7, 1.83, 1.8271153846153847)"
08-01-2023 19:03:45.142788,"(101.0, 430.0, 154.44444444444446)","(2.6, 3.45, 3.316666666666667)","(41.0, 80.0, 58.666666666666664)","(4.6, 10.5, 8.55)","(1.7, 1.83, 1.818951612903226)"
08-01-2023 19:03:45.997281,"(101.0, 430.0, 154.44444444444446)","(2.6, 3.45, 3.316666666666667)","(41.0, 80.0, 58.666666666666664)","(4.6, 10.5, 8.55)","(1.7, 1.85, 1.808901515151515)"
08-01-2023 19:03:46.819470,"(101.0, 420.0, 162.85714285714286)","(2.6, 3.45, 3.25)","(41.0, 80.0, 58.666666666666664)","(4.6, 9.8, 7.666666666666667)","(1.7, 1.84, 1.8071212121212121)"
08-01-2023 19:03:47.619796,"(101.0, 410.0, 156.25)","(2.6, 3.45, 3.316666666666667)","(41.0, 80.0, 58.666666666666664)","(4.6, 9.6, 8.6)","(1.7, 1.84, 1.820888888888889)"
08-01-2023 19:03:48.574091,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4022727272727273)","(41.0, 80.0, 58.666666666666664)","(4.6, 9.4, 8.466666666666667)","(1.7, 1.84, 1.819)"
08-01-2023 19:03:49.463984,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4022727272727273)","(41.0, 80.0, 58.666666666666664)","(4.6, 9.4, 8.466666666666667)","(1.7, 1.84, 1.819)"
08-01-2023 19:03:50.312568,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4022727272727273)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.466666666666667)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:51.126399,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4022727272727273)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.466666666666667)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:52.021446,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4022727272727273)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.533333333333333)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:52.931225,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4022727272727273)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.533333333333333)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:53.815479,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4043478260869566)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:54.672197,"(101.0, 410.0, 152.22222222222223)","(2.6, 3.45, 3.4043478260869566)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:55.517956,"(101.0, 390.0, 180.0)","(2.6, 3.45, 3.4043478260869566)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.88)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:56.370142,"(101.0, 380.0, 155.0)","(2.6, 3.45, 3.40625)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.88)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:57.230918,"(101.0, 380.0, 155.0)","(2.6, 3.45, 3.4111111111111114)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.88)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:58.129457,"(101.0, 380.0, 155.0)","(2.6, 3.45, 3.4111111111111114)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.88)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:58.999585,"(101.0, 380.0, 155.0)","(2.6, 3.45, 3.4111111111111114)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:03:59.819746,"(101.0, 380.0, 155.0)","(2.6, 3.45, 3.4111111111111114)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:04:00.710686,"(101.0, 370.0, 175.0)","(2.6, 3.45, 3.4111111111111114)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:04:01.640971,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.35)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8358823529411765)"
08-01-2023 19:04:02.504448,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.35)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8325581395348838)"
08-01-2023 19:04:03.284729,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.39)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8325581395348838)"
08-01-2023 19:04:04.146408,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8348387096774195)"
08-01-2023 19:04:05.054439,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8348387096774195)"
08-01-2023 19:04:05.918026,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8348387096774195)"
08-01-2023 19:04:06.803635,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8348387096774195)"
08-01-2023 19:04:07.687570,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 59.294117647058826)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8348387096774195)"
08-01-2023 19:04:08.469782,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 58.0)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:09.388831,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 58.0)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:10.286223,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 58.0)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:11.075363,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 80.0, 58.0)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:11.871696,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:12.742297,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:13.680297,"(101.0, 370.0, 203.33333333333331)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:14.556571,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:15.414603,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:16.246641,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:17.129059,"(101.0, 370.0, 196.66666666666669)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:18.018507,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:18.866292,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:19.711213,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:20.570890,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:21.443283,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:22.394022,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:23.263130,"(101.0, 370.0, 153.33333333333334)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:24.047814,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:24.942839,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:25.908533,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:26.772253,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:27.573288,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:28.436899,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:29.373969,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:30.252140,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:31.097695,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:31.969545,"(101.0, 370.0, 245.0)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.2)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:32.804365,"(101.0, 370.0, 328.3333333333333)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:33.688722,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:34.626422,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:35.477926,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:36.288054,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:37.153176,"(101.0, 370.0, 298.57142857142856)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:38.012565,"(101.0, 370.0, 298.57142857142856)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:38.863877,"(101.0, 370.0, 298.57142857142856)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:39.738572,"(101.0, 370.0, 298.57142857142856)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:40.521579,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.39)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.4, 8.657142857142857)","(1.7, 1.84, 1.8342857142857143)"
08-01-2023 19:04:41.370820,"(101.0, 370.0, 307.5)","(2.6, 3.5, 3.265217391304348)","(41.0, 75.0, 67.28571428571428)","(4.6, 9.2, 8.6)","(1.7, 1.84, 1.8366666666666667)"
08-01-2023 19:04:42.270219,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.325)","(41.0, 75.0, 66.71428571428572)","(4.6, 9.6, 8.399999999999999)","(1.7, 1.84, 1.8366666666666667)"
08-01-2023 19:04:43.146398,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.4000000000000004)","(41.0, 75.0, 67.75)","(4.6, 9.2, 8.466666666666667)","(1.7, 1.84, 1.8366666666666667)"
08-01-2023 19:04:43.972137,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.4000000000000004)","(41.0, 70.0, 66.57142857142857)","(4.6, 9.2, 8.533333333333333)","(1.7, 1.84, 1.8366666666666667)"
08-01-2023 19:04:44.774012,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.4000000000000004)","(41.0, 70.0, 66.57142857142857)","(4.6, 9.2, 8.533333333333333)","(1.7, 1.84, 1.8366666666666667)"
08-01-2023 19:04:45.610930,"(101.0, 370.0, 307.5)","(2.6, 3.45, 3.3111111111111113)","(41.0, 70.0, 66.57142857142857)","(4.6, 9.2, 7.7)","(1.7, 1.84, 1.8366666666666667)"
08-01-2023 19:04:46.510816,"(101.0, 370.0, 307.5)","(2.6, 3.35, 3.3200000000000003)","(41.0, 70.0, 66.57142857142857)","(4.6, 9.2, 7.800000000000001)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:47.405086,"(101.0, 370.0, 190.0)","(2.6, 3.45, 3.2333333333333334)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.800000000000001)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:48.207317,"(101.0, 370.0, 190.0)","(2.6, 3.45, 3.2416666666666667)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.7)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:49.005698,"(101.0, 350.0, 225.0)","(2.6, 3.45, 3.2416666666666667)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:49.843240,"(101.0, 350.0, 225.0)","(2.6, 3.45, 3.2416666666666667)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:50.712291,"(101.0, 350.0, 225.0)","(2.6, 3.45, 3.2416666666666667)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:51.525067,"(101.0, 350.0, 225.0)","(2.6, 3.45, 3.2416666666666667)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:52.360010,"(101.0, 340.0, 180.0)","(2.6, 3.4, 3.25)","(41.0, 70.0, 60.0)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:53.156162,"(101.0, 340.0, 180.0)","(2.6, 3.4, 3.25)","(41.0, 75.0, 58.333333333333336)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:54.017853,"(101.0, 340.0, 134.28571428571428)","(2.6, 3.4, 3.25)","(41.0, 75.0, 58.333333333333336)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:54.949559,"(101.0, 330.0, 215.0)","(2.6, 3.4, 3.25)","(41.0, 75.0, 58.333333333333336)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:55.894117,"(101.0, 330.0, 138.33333333333334)","(2.6, 3.4, 3.25)","(41.0, 75.0, 58.333333333333336)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:56.763924,"(101.0, 320.0, 173.33333333333331)","(2.6, 3.4, 3.217391304347826)","(41.0, 75.0, 66.71428571428572)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:57.701531,"(101.0, 310.0, 205.0)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:58.622246,"(101.0, 310.0, 205.0)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:04:59.489584,"(101.0, 310.0, 205.0)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:00.386110,"(101.0, 310.0, 205.0)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:01.257790,"(101.0, 310.0, 205.0)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:02.056419,"(101.0, 310.0, 202.5)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:02.936603,"(101.0, 320.0, 132.0)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.933333333333334)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:03.822756,"(101.0, 310.0, 163.33333333333331)","(2.6, 3.4, 3.2121212121212124)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:04.662590,"(101.0, 310.0, 163.33333333333331)","(2.6, 3.4, 3.213793103448276)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:05.467402,"(101.0, 310.0, 163.33333333333331)","(2.6, 3.4, 3.213793103448276)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:06.354382,"(101.0, 310.0, 163.33333333333331)","(2.6, 3.4, 3.2071428571428573)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:07.215233,"(101.0, 310.0, 163.33333333333331)","(2.6, 3.4, 3.2071428571428573)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:08.097964,"(101.0, 310.0, 163.33333333333331)","(2.6, 3.4, 3.2071428571428573)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:09.042706,"(101.0, 310.0, 236.66666666666666)","(2.6, 3.4, 3.2071428571428573)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:09.957647,"(101.0, 310.0, 166.66666666666669)","(2.6, 3.35, 3.216666666666667)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:10.811980,"(101.0, 310.0, 166.66666666666669)","(2.6, 3.35, 3.2150000000000003)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:11.664685,"(101.0, 310.0, 166.66666666666669)","(2.6, 3.35, 3.2150000000000003)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:12.558459,"(101.0, 290.0, 192.5)","(2.6, 3.35, 3.2150000000000003)","(41.0, 75.0, 70.16666666666666)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:13.417664,"(101.0, 290.0, 192.5)","(2.6, 3.35, 3.2150000000000003)","(41.0, 75.0, 70.85714285714286)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:14.334240,"(101.0, 290.0, 192.5)","(2.6, 3.35, 3.2150000000000003)","(41.0, 75.0, 70.85714285714286)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8529629629629631)"
08-01-2023 19:05:15.234820,"(101.0, 290.0, 192.5)","(2.6, 3.35, 3.209375)","(41.0, 75.0, 70.85714285714286)","(4.6, 8.4, 7.333333333333333)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:16.028781,"(101.0, 290.0, 210.0)","(2.6, 3.3, 3.1363636363636362)","(41.0, 75.0, 61.5)","(4.6, 8.8, 7.771428571428571)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:16.825191,"(101.0, 290.0, 183.33333333333334)","(2.6, 3.3, 3.1363636363636362)","(41.0, 75.0, 61.5)","(4.6, 8.8, 8.145454545454546)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:17.660964,"(101.0, 290.0, 170.0)","(2.6, 3.3, 3.1363636363636362)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:18.489041,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.1363636363636362)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:19.284915,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.1363636363636362)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:20.103501,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.1363636363636362)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:21.067995,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.088235294117647)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:21.955157,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:22.911390,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:23.995082,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:24.897914,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:25.779600,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:26.639233,"(101.0, 290.0, 194.0)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:27.624527,"(101.0, 290.0, 177.5)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:28.561569,"(101.0, 290.0, 177.5)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
08-01-2023 19:05:29.436581,"(101.0, 290.0, 177.5)","(2.6, 3.3, 3.0652173913043477)","(41.0, 75.0, 61.5)","(4.6, 8.6, 8.422222222222222)","(1.7, 1.86, 1.8547058823529412)"
