,Shes Roses,Lektra Dish,Blazin Cool,Devils Spirit,Mt View Jewel,Dr Earnie,Establishment
07-01-2023 10:19:52.491860,"(2.4, 2.64, 2.622)","(3.8, 3.9, 3.7210526315789476)","(31.0, 95.0, 90.0)","(21.0, 23.0, 21.2)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.222222222222221)"
07-01-2023 10:19:53.618482,"(2.4, 2.64, 2.622)","(3.8, 3.9, 3.7210526315789476)","(31.0, 95.0, 90.0)","(21.0, 23.0, 21.2)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.222222222222221)"
07-01-2023 10:19:54.783622,"(2.4, 2.64, 2.622)","(3.8, 3.85, 3.73)","(31.0, 95.0, 90.0)","(21.0, 23.0, 21.2)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.222222222222221)"
07-01-2023 10:19:55.923629,"(2.4, 2.64, 2.622)","(3.8, 3.85, 3.73)","(31.0, 95.0, 90.0)","(21.0, 23.0, 21.2)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.222222222222221)"
07-01-2023 10:19:57.153753,"(2.4, 2.64, 2.622)","(3.8, 3.85, 3.73)","(31.0, 95.0, 90.0)","(21.0, 23.0, 21.2)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.222222222222221)"
07-01-2023 10:19:58.325247,"(2.4, 2.64, 2.608695652173913)","(3.8, 3.85, 3.73)","(31.0, 95.0, 90.0)","(21.0, 23.0, 19.363636363636363)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.222222222222221)"
07-01-2023 10:19:59.492911,"(2.4, 2.64, 2.608695652173913)","(3.8, 3.85, 3.73)","(31.0, 95.0, 90.0)","(21.0, 23.0, 19.363636363636363)","(81.0, 450.0, 390.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.2)"
07-01-2023 10:20:00.688933,"(2.4, 2.64, 2.622)","(3.8, 3.85, 3.73)","(31.0, 95.0, 90.0)","(21.0, 23.0, 19.666666666666668)","(81.0, 450.0, 354.2857142857143)","(2.5, 5.7, 5.328571428571428)","(9.0, 12.0, 10.17142857142857)"
07-01-2023 10:20:01.806480,"(2.4, 2.64, 2.6016)","(3.8, 3.8, 3.7583333333333333)","(31.0, 95.0, 90.0)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.2124999999999995)","(9.0, 12.0, 10.45)"
07-01-2023 10:20:02.981746,"(2.4, 2.64, 2.622)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.411111111111111)","(9.0, 11.5, 10.214285714285714)"
07-01-2023 10:20:04.064746,"(2.4, 2.64, 2.625)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.411111111111111)","(9.0, 11.5, 10.214285714285714)"
07-01-2023 10:20:05.167710,"(2.4, 2.64, 2.6016)","(3.8, 3.8, 3.7583333333333333)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.411111111111111)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:06.451425,"(2.4, 2.64, 2.622)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.411111111111111)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:07.693809,"(2.4, 2.64, 2.622)","(3.8, 3.8, 3.7583333333333333)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.411111111111111)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:08.915963,"(2.4, 2.64, 2.622)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:10.036490,"(2.4, 2.64, 2.625)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:11.182096,"(2.4, 2.64, 2.625)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:12.397858,"(2.4, 2.64, 2.6016)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:13.603890,"(2.4, 2.64, 2.622)","(3.8, 3.8, 3.7285714285714286)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:14.683703,"(2.4, 2.64, 2.622)","(3.8, 3.85, 3.75)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 312.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:15.812000,"(2.4, 2.64, 2.6016)","(3.8, 3.85, 3.805)","(31.0, 95.0, 82.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:17.027795,"(2.4, 2.64, 2.6016)","(3.8, 3.95, 3.8000000000000003)","(31.0, 95.0, 80.0)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.465217391304348)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:18.318229,"(2.4, 2.64, 2.6171428571428574)","(3.8, 3.95, 3.8000000000000003)","(31.0, 95.0, 87.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:19.576051,"(2.4, 2.64, 2.6171428571428574)","(3.8, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:20.696265,"(2.4, 2.64, 2.5984615384615384)","(3.8, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:22.079376,"(2.4, 2.64, 2.6171428571428574)","(3.8, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:23.271222,"(2.4, 2.64, 2.5858064516129033)","(3.8, 3.95, 3.8704545454545456)","(31.0, 95.0, 87.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:24.753483,"(2.4, 2.64, 2.5858064516129033)","(3.8, 3.95, 3.8704545454545456)","(31.0, 95.0, 87.5)","(21.0, 23.0, 19.363636363636363)","(81.0, 460.0, 275.0)","(2.5, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:25.964920,"(2.4, 2.64, 2.5858064516129033)","(3.4, 3.95, 3.8704545454545456)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.363636363636363)","(71.0, 460.0, 275.0)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:27.065266,"(2.4, 2.64, 2.6016)","(3.4, 3.95, 3.8704545454545456)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.363636363636363)","(71.0, 460.0, 275.0)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:28.232626,"(2.4, 2.64, 2.6016)","(3.4, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.363636363636363)","(71.0, 460.0, 275.0)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:29.424656,"(2.4, 2.64, 2.6016)","(3.4, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.363636363636363)","(71.0, 460.0, 275.0)","(2.7, 5.7, 5.484)","(9.0, 11.5, 10.128571428571428)"
07-01-2023 10:20:30.597652,"(2.4, 2.64, 2.6016)","(3.4, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.307692307692307)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.52)","(9.0, 11.5, 9.945714285714287)"
07-01-2023 10:20:31.748623,"(2.4, 2.66, 2.5676)","(3.4, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.52)","(9.0, 11.5, 9.945714285714287)"
07-01-2023 10:20:32.850452,"(2.4, 2.64, 2.6016)","(3.4, 3.95, 3.9000000000000004)","(31.0, 95.0, 87.5)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.52)","(9.0, 11.5, 9.945714285714287)"
07-01-2023 10:20:33.994375,"(2.4, 2.64, 2.5527272727272727)","(3.4, 3.95, 3.9000000000000004)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.435294117647059)","(9.0, 11.5, 9.945714285714287)"
07-01-2023 10:20:35.244760,"(2.4, 2.64, 2.5617391304347827)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.5, 9.945714285714287)"
07-01-2023 10:20:36.396359,"(2.4, 2.64, 2.5542857142857143)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.5, 9.945714285714287)"
07-01-2023 10:20:37.525275,"(2.4, 2.64, 2.5434146341463415)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.5, 10.263636363636364)"
07-01-2023 10:20:38.647025,"(2.4, 2.64, 2.5434146341463415)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 314.0)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.5, 10.263636363636364)"
07-01-2023 10:20:39.724043,"(2.4, 2.64, 2.5434146341463415)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 460.0, 368.0)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.5, 10.263636363636364)"
07-01-2023 10:20:40.870845,"(2.4, 2.66, 2.5957142857142856)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 440.0, 235.55555555555554)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.5, 9.857142857142858)"
07-01-2023 10:20:42.027709,"(2.4, 2.66, 2.6070588235294117)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 430.0, 210.76923076923077)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:43.115945,"(2.4, 2.66, 2.6292307692307695)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 420.0, 153.91304347826087)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:44.241559,"(2.4, 2.66, 2.6292307692307695)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 420.0, 150.83333333333331)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:45.357317,"(2.4, 2.66, 2.6100000000000003)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 420.0, 101.75)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:46.508594,"(2.4, 2.66, 2.6292307692307695)","(3.4, 3.95, 3.85)","(31.0, 95.0, 85.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 420.0, 101.75)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.0, 9.571428571428571)"
07-01-2023 10:20:47.688887,"(2.4, 2.66, 2.6100000000000003)","(3.4, 3.95, 3.838888888888889)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 420.0, 301.66666666666663)","(2.7, 5.7, 5.495454545454546)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:48.830799,"(2.4, 2.66, 2.6100000000000003)","(3.4, 3.95, 3.838888888888889)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:49.885748,"(2.4, 2.66, 2.6350000000000002)","(3.4, 3.95, 3.85625)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:51.038298,"(2.4, 2.66, 2.6350000000000002)","(3.4, 3.95, 3.85625)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:52.111286,"(2.4, 2.66, 2.6129411764705885)","(3.4, 3.95, 3.85625)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:53.230431,"(2.35, 2.66, 2.6350000000000002)","(3.4, 3.95, 3.85625)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:54.332252,"(2.35, 2.66, 2.6350000000000002)","(3.4, 3.95, 3.85625)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.285714285714285)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:55.389462,"(2.35, 2.68, 2.668)","(3.4, 3.95, 3.85625)","(31.0, 95.0, 90.0)","(18.0, 23.0, 19.75)","(71.0, 410.0, 301.66666666666663)","(2.7, 5.7, 5.567647058823529)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:56.507293,"(2.35, 2.7, 2.6020000000000003)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.136363636363637)","(71.0, 410.0, 155.0)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:57.634054,"(2.35, 2.68, 2.5842105263157897)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.136363636363637)","(71.0, 400.0, 288.33333333333337)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:58.734142,"(2.35, 2.68, 2.5765217391304347)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.136363636363637)","(71.0, 390.0, 288.33333333333337)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:20:59.761261,"(2.35, 2.68, 2.5765217391304347)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.136363636363637)","(71.0, 390.0, 152.77777777777777)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:00.739907,"(2.35, 2.68, 2.5765217391304347)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.166666666666668)","(71.0, 390.0, 123.125)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:01.889014,"(2.35, 2.68, 2.593846153846154)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.166666666666668)","(71.0, 390.0, 321.6666666666667)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:03.050509,"(2.35, 2.68, 2.593846153846154)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.166666666666668)","(71.0, 370.0, 321.6666666666667)","(2.7, 5.7, 5.526923076923077)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:04.177598,"(2.35, 2.68, 2.6032)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 370.0, 321.6666666666667)","(2.7, 5.7, 5.378571428571429)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:05.356776,"(2.35, 2.68, 2.6032)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 370.0, 255.0)","(2.7, 5.7, 5.378571428571429)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:06.459296,"(2.35, 2.68, 2.6032)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 360.0, 305.0)","(2.7, 5.7, 5.38235294117647)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:07.577338,"(2.35, 2.68, 2.651764705882353)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 350.0, 305.0)","(2.7, 5.7, 5.463157894736843)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:08.750249,"(2.35, 2.7, 2.6206666666666667)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 350.0, 198.1818181818182)","(2.7, 5.7, 5.3388888888888895)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:09.882678,"(2.35, 2.7, 2.6151515151515152)","(3.4, 3.95, 3.833928571428572)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 340.0, 288.3333333333333)","(2.7, 5.7, 5.417391304347826)","(9.0, 11.0, 9.6)"
07-01-2023 10:21:10.999912,"(2.35, 2.7, 2.603448275862069)","(3.4, 3.8, 3.654166666666667)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 218.88888888888889)","(2.7, 5.7, 5.417391304347826)","(9.0, 11.0, 9.814814814814815)"
07-01-2023 10:21:11.987408,"(2.35, 2.72, 2.656)","(3.4, 3.75, 3.685714285714286)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 107.77777777777777)","(2.7, 5.7, 5.328571428571428)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:13.079542,"(2.35, 2.74, 2.7385)","(3.4, 3.75, 3.628260869565217)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 107.77777777777777)","(2.7, 5.7, 5.2124999999999995)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:14.263459,"(2.35, 2.74, 2.7393717277486913)","(3.4, 3.75, 3.628260869565217)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 107.77777777777777)","(2.8, 5.7, 5.2124999999999995)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:15.484012,"(2.35, 2.74, 2.7338461538461543)","(3.4, 3.75, 3.628260869565217)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 107.77777777777777)","(2.8, 5.7, 5.328571428571428)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:16.593581,"(2.35, 2.74, 2.727727272727273)","(3.4, 3.75, 3.628260869565217)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 142.5)","(2.8, 5.7, 5.2124999999999995)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:17.754492,"(2.35, 2.72, 2.676923076923077)","(3.4, 3.75, 3.64)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.782608695652172)","(71.0, 330.0, 142.5)","(2.9, 5.7, 5.2124999999999995)","(9.0, 11.0, 9.65263157894737)"
07-01-2023 10:21:18.905335,"(2.35, 2.72, 2.6580645161290324)","(3.4, 3.7, 3.64)","(31.0, 95.0, 90.0)","(18.0, 22.0, 19.875)","(71.0, 330.0, 260.0)","(2.9, 5.7, 5.277777777777778)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:20.071379,"(2.35, 2.78, 2.779272727272727)","(3.4, 3.7, 3.65)","(31.0, 95.0, 90.0)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 260.0)","(2.9, 5.3, 5.223076923076923)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:21.224907,"(2.35, 2.84, 2.8396923076923075)","(3.4, 3.7, 3.6722222222222225)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 260.0)","(2.9, 5.3, 5.175)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:22.381136,"(2.35, 2.86, 2.854035087719298)","(3.4, 3.75, 3.712962962962963)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 260.0)","(2.9, 5.3, 5.199999999999999)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:23.475915,"(2.35, 2.86, 2.853015873015873)","(3.4, 3.7, 3.6722222222222225)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 260.0)","(2.9, 5.3, 5.14)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:24.512935,"(2.35, 2.86, 2.854224598930481)","(3.4, 3.7, 3.6722222222222225)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 260.0)","(2.9, 5.3, 5.14)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:25.597787,"(2.35, 2.86, 2.8096774193548386)","(3.4, 3.7, 3.6722222222222225)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 260.0)","(2.9, 5.3, 5.14)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:26.746037,"(2.35, 2.86, 2.8264)","(3.4, 3.7, 3.6558823529411764)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 200.0)","(2.9, 5.3, 5.14)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:27.941040,"(2.35, 2.86, 2.7600000000000002)","(3.4, 3.7, 3.585714285714286)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 320.0, 252.5)","(2.9, 5.3, 5.111764705882353)","(9.0, 11.0, 9.64)"
07-01-2023 10:21:28.872242,"(2.35, 2.88, 2.8793150684931508)","(3.4, 3.65, 3.585714285714286)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 310.0, 174.28571428571428)","(2.9, 5.3, 5.111764705882353)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:29.975639,"(2.35, 2.98, 2.9751020408163265)","(3.4, 3.6, 3.5615384615384618)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 300.0, 140.0)","(2.9, 5.3, 5.093103448275862)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:31.083102,"(2.35, 2.98, 2.8885714285714283)","(3.4, 3.6, 3.5470588235294116)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 300.0, 100.0)","(2.9, 5.3, 5.178787878787879)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:32.240357,"(2.35, 2.98, 2.908888888888889)","(3.4, 3.6, 3.5470588235294116)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 20.03846153846154)","(71.0, 300.0, 100.0)","(2.9, 5.3, 5.178787878787879)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:33.380689,"(2.35, 2.98, 2.9554545454545456)","(3.4, 3.6, 3.5470588235294116)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 19.9)","(71.0, 300.0, 98.33333333333333)","(2.9, 5.3, 5.178787878787879)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:34.442738,"(2.35, 2.98, 2.9676923076923076)","(3.4, 3.75, 3.7222222222222223)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 19.9)","(71.0, 300.0, 185.0)","(2.9, 5.3, 5.1230769230769235)","(9.0, 11.0, 9.584615384615384)"
07-01-2023 10:21:35.584630,"(2.35, 3.0, 2.999821958456973)","(3.4, 3.7, 3.4954545454545456)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 19.9)","(71.0, 290.0, 122.0)","(2.9, 5.2, 5.108823529411764)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:36.733254,"(2.35, 3.1, 3.0971929824561406)","(3.4, 3.7, 3.5500000000000003)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 19.9)","(71.0, 290.0, 180.0)","(2.9, 5.3, 5.118181818181818)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:37.859899,"(2.35, 3.1, 2.9585714285714286)","(3.4, 3.6, 3.5250000000000004)","(31.0, 95.0, 90.83333333333334)","(18.0, 22.0, 19.9)","(71.0, 280.0, 146.66666666666669)","(2.9, 5.3, 5.118181818181818)","(9.0, 11.0, 9.608695652173914)"
07-01-2023 10:21:39.065662,"(2.35, 3.1, 2.957894736842105)","(3.4, 3.6, 3.5812500000000003)","(41.0, 95.0, 90.83333333333334)","(17.0, 22.0, 20.384615384615383)","(71.0, 280.0, 125.0)","(3.0, 5.3, 5.017647058823529)","(9.0, 11.0, 10.133333333333333)"
