,Jet Impact,Hey Grace,Circus Craze,Global Glory,Garside,Go Go Snow,Petina,Devonish Girl
10-01-2023 12:53:26.607888,"(5.5, 10.5, 9.868421052631579)","(9.0, 13.0, 12.157894736842106)","(15.0, 34.0, 32.96551724137931)","(4.6, 5.3, 5.128571428571428)","(2.6, 2.92, 2.858461538461538)","(14.0, 28.0, 26.384615384615387)","(8.0, 9.8, 9.666666666666668)","(8.0, 10.5, 10.176470588235293)"
10-01-2023 12:53:27.658801,"(5.5, 10.5, 10.03125)","(9.0, 13.0, 12.36)","(15.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.6, 2.92, 2.8715151515151516)","(14.0, 27.0, 26.384615384615387)","(8.0, 9.8, 9.666666666666668)","(8.0, 10.5, 10.176470588235293)"
10-01-2023 12:53:28.842236,"(5.5, 10.5, 10.03125)","(9.0, 13.0, 12.36)","(15.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.6, 2.92, 2.8715151515151516)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.666666666666668)","(8.0, 10.5, 10.176470588235293)"
10-01-2023 12:53:29.979416,"(5.5, 10.5, 9.6875)","(9.0, 13.0, 12.36)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.858461538461538)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.690909090909091)","(8.0, 10.5, 10.176470588235293)"
10-01-2023 12:53:31.122051,"(5.5, 10.5, 9.81578947368421)","(9.0, 13.0, 12.36)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.858461538461538)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.690909090909091)","(8.0, 10.5, 10.176470588235293)"
10-01-2023 12:53:32.262200,"(5.5, 10.5, 10.051724137931034)","(9.0, 13.0, 12.36)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.858461538461538)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.690909090909091)","(8.0, 10.5, 10.176470588235293)"
10-01-2023 12:53:33.435002,"(6.0, 10.5, 9.5)","(9.0, 13.0, 12.36)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.858461538461538)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.690909090909091)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:34.568166,"(6.0, 10.5, 10.028571428571428)","(9.0, 13.0, 12.36)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.858461538461538)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.690909090909091)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:35.731201,"(6.0, 10.5, 10.036842105263158)","(9.0, 13.0, 12.407407407407408)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.856)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.690909090909091)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:36.883900,"(6.0, 10.5, 10.036842105263158)","(9.0, 13.0, 12.407407407407408)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 2.856)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.690909090909091)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:37.974704,"(6.0, 10.5, 10.3625)","(9.0, 13.0, 12.407407407407408)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 2.92, 3.0355555555555553)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.690909090909091)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:39.058735,"(6.0, 10.5, 9.9)","(9.0, 13.0, 12.483870967741936)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0219607843137255)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.690909090909091)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:40.151587,"(6.0, 10.5, 10.172727272727272)","(9.0, 13.0, 12.483870967741936)","(16.0, 34.0, 33.14285714285714)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.666666666666668)","(7.5, 10.5, 10.176470588235293)"
10-01-2023 12:53:41.334780,"(6.0, 10.5, 10.341176470588236)","(9.0, 13.0, 12.483870967741936)","(16.0, 34.0, 33.26470588235294)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.714285714285715)","(7.5, 10.5, 10.133333333333333)"
10-01-2023 12:53:42.553868,"(6.0, 10.5, 10.341176470588236)","(9.0, 13.0, 12.483870967741936)","(16.0, 34.0, 33.26470588235294)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 10.133333333333333)"
10-01-2023 12:53:43.638338,"(6.0, 10.5, 10.172727272727272)","(9.0, 13.0, 12.483870967741936)","(16.0, 34.0, 33.26470588235294)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 10.133333333333333)"
10-01-2023 12:53:44.664861,"(6.0, 10.5, 10.4)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 10.133333333333333)"
10-01-2023 12:53:45.767897,"(6.0, 10.5, 10.4)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 10.133333333333333)"
10-01-2023 12:53:46.917296,"(6.0, 10.5, 10.4)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 10.133333333333333)"
10-01-2023 12:53:48.083189,"(6.0, 10.5, 10.4)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 10.076923076923077)"
10-01-2023 12:53:49.118882,"(6.0, 10.5, 10.4)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0191525423728813)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.416666666666666)"
10-01-2023 12:53:50.180450,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.002173913043478)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.524999999999999)"
10-01-2023 12:53:51.311479,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.002173913043478)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.891891891891891)"
10-01-2023 12:53:52.447993,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.6875)"
10-01-2023 12:53:53.583061,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.75)"
10-01-2023 12:53:54.728482,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.75)"
10-01-2023 12:53:55.814675,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 26.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.75)"
10-01-2023 12:53:56.913221,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.333333333333332)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.75)"
10-01-2023 12:53:58.037460,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.75)"
10-01-2023 12:53:59.204121,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(16.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 25.666666666666668)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:00.382905,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:01.491557,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.0)","(8.0, 9.8, 9.5)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:02.518813,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.714285714285715)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:03.623083,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 24.5)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:04.878601,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 26.0, 24.714285714285715)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:06.050150,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.0241176470588234)","(14.0, 27.0, 25.57142857142857)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:07.170174,"(6.0, 10.5, 9.940000000000001)","(9.0, 13.0, 12.5)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.040454545454545)","(14.0, 26.0, 24.5)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:08.219176,"(6.0, 10.5, 10.08)","(9.0, 13.0, 12.238095238095237)","(17.0, 36.0, 35.54838709677419)","(4.6, 5.3, 5.128571428571428)","(2.5, 3.05, 3.040454545454545)","(14.0, 26.0, 25.57142857142857)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:09.315744,"(6.5, 10.5, 9.940000000000001)","(9.0, 13.0, 12.238095238095237)","(19.0, 36.0, 35.54838709677419)","(4.4, 5.3, 5.128571428571428)","(2.5, 3.05, 3.040454545454545)","(15.0, 26.0, 25.57142857142857)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.676666666666666)"
10-01-2023 12:54:10.430972,"(6.5, 10.5, 9.940000000000001)","(9.0, 13.0, 12.238095238095237)","(19.0, 36.0, 34.5)","(4.4, 5.3, 5.182608695652174)","(2.5, 3.05, 3.0436363636363635)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.682352941176472)","(7.5, 10.5, 9.703225806451613)"
10-01-2023 12:54:11.620403,"(6.5, 10.5, 10.08)","(9.0, 13.0, 12.238095238095237)","(19.0, 36.0, 34.5)","(4.4, 5.2, 5.182608695652174)","(2.5, 3.05, 3.0321739130434784)","(15.0, 26.0, 25.57142857142857)","(8.0, 9.8, 9.771428571428572)","(7.5, 10.5, 9.633333333333333)"
10-01-2023 12:54:12.737664,"(6.5, 10.5, 9.940000000000001)","(9.0, 13.0, 12.238095238095237)","(19.0, 36.0, 34.5)","(4.4, 5.2, 5.182608695652174)","(2.5, 3.1, 3.0321739130434784)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.772093023255815)","(7.5, 10.5, 9.633333333333333)"
10-01-2023 12:54:13.881372,"(6.5, 10.5, 10.08)","(9.0, 13.0, 12.166666666666666)","(19.0, 36.0, 34.5)","(4.4, 5.2, 5.182608695652174)","(2.5, 3.1, 3.0321739130434784)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.772093023255815)","(7.5, 10.5, 9.621621621621621)"
10-01-2023 12:54:14.934979,"(6.5, 10.5, 10.08)","(9.0, 13.0, 11.222222222222221)","(19.0, 36.0, 35.0)","(4.4, 5.2, 5.182608695652174)","(2.5, 3.1, 3.0321739130434784)","(15.0, 27.0, 24.5)","(8.0, 9.8, 9.772093023255815)","(7.5, 10.5, 9.621621621621621)"
10-01-2023 12:54:15.966796,"(6.5, 10.5, 10.08)","(9.0, 13.0, 11.222222222222221)","(19.0, 36.0, 35.714285714285715)","(4.4, 5.2, 5.15)","(2.5, 3.1, 3.0321739130434784)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.772093023255815)","(7.5, 10.5, 9.621621621621621)"
10-01-2023 12:54:17.118174,"(6.5, 10.5, 10.08)","(9.0, 13.0, 11.222222222222221)","(19.0, 36.0, 35.714285714285715)","(4.4, 5.2, 5.092307692307692)","(2.5, 3.1, 3.038333333333333)","(15.0, 26.0, 25.57142857142857)","(8.0, 9.8, 9.757142857142858)","(7.5, 10.5, 9.83157894736842)"
10-01-2023 12:54:18.278679,"(6.5, 10.5, 10.021052631578948)","(9.0, 13.0, 12.0)","(19.0, 36.0, 35.6)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 3.040869565217391)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.757142857142858)","(7.5, 10.0, 9.8)"
10-01-2023 12:54:19.390557,"(6.5, 10.5, 10.005882352941176)","(9.0, 12.0, 11.875)","(19.0, 36.0, 35.6)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 3.040869565217391)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.757142857142858)","(7.5, 10.0, 9.8)"
10-01-2023 12:54:20.430284,"(6.5, 10.5, 9.994444444444445)","(9.0, 12.5, 12.1)","(19.0, 38.0, 36.588235294117645)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 3.040869565217391)","(15.0, 26.0, 25.57142857142857)","(8.0, 9.8, 9.757142857142858)","(7.5, 10.0, 9.8)"
10-01-2023 12:54:21.507027,"(6.5, 10.5, 9.994444444444445)","(9.0, 12.5, 12.1)","(19.0, 38.0, 33.027027027027025)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 3.040454545454545)","(15.0, 26.0, 24.5)","(8.0, 9.8, 9.725000000000001)","(7.5, 10.0, 9.504761904761905)"
10-01-2023 12:54:22.589067,"(6.5, 10.5, 10.091666666666667)","(9.0, 12.5, 12.1)","(19.0, 38.0, 33.027027027027025)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 3.040454545454545)","(15.0, 26.0, 23.666666666666668)","(8.0, 9.8, 9.725000000000001)","(7.5, 10.0, 9.733333333333334)"
10-01-2023 12:54:23.665477,"(6.5, 10.5, 10.18888888888889)","(9.0, 12.5, 12.1)","(19.0, 38.0, 33.027027027027025)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 3.0015384615384613)","(15.0, 27.0, 24.647058823529413)","(8.0, 9.8, 9.725000000000001)","(7.5, 9.8, 9.6)"
10-01-2023 12:54:24.752938,"(6.5, 10.5, 10.125)","(9.0, 12.5, 12.045454545454545)","(19.0, 38.0, 33.81818181818182)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 2.97125)","(15.0, 27.0, 25.0)","(8.0, 9.8, 9.725000000000001)","(7.5, 9.8, 9.6)"
10-01-2023 12:54:25.788198,"(6.5, 10.5, 10.214285714285714)","(9.0, 12.5, 11.875)","(19.0, 36.0, 33.81818181818182)","(4.4, 5.1, 5.092307692307692)","(2.5, 3.05, 2.97125)","(15.0, 26.0, 24.647058823529413)","(8.0, 9.8, 9.725000000000001)","(7.5, 9.8, 9.6)"
10-01-2023 12:54:26.908561,"(6.5, 11.0, 10.23076923076923)","(9.0, 12.5, 11.875)","(19.0, 36.0, 33.81818181818182)","(4.4, 5.1, 4.972727272727273)","(2.5, 3.05, 2.97125)","(15.0, 27.0, 23.666666666666668)","(8.0, 9.8, 9.725000000000001)","(7.5, 9.8, 9.6)"
10-01-2023 12:54:28.123014,"(6.5, 11.0, 10.375)","(9.0, 12.5, 11.875)","(19.0, 36.0, 34.421052631578945)","(4.4, 5.1, 4.861538461538461)","(2.5, 3.05, 3.008)","(15.0, 27.0, 23.8)","(8.0, 9.8, 9.733333333333334)","(7.5, 9.8, 9.466666666666667)"
10-01-2023 12:54:29.312951,"(6.5, 10.5, 10.325)","(9.0, 12.5, 12.0)","(19.0, 36.0, 34.421052631578945)","(4.4, 5.0, 4.9)","(2.5, 3.05, 3.008)","(15.0, 27.0, 24.866666666666667)","(8.0, 9.8, 9.733333333333334)","(7.5, 9.8, 9.466666666666667)"
10-01-2023 12:54:30.460194,"(6.5, 10.5, 10.15)","(9.0, 12.5, 12.3)","(19.0, 34.0, 33.55555555555556)","(4.4, 5.0, 4.9)","(2.5, 3.05, 2.987)","(15.0, 27.0, 24.866666666666667)","(8.0, 9.8, 9.733333333333334)","(7.5, 9.8, 9.323076923076922)"
10-01-2023 12:54:31.454103,"(6.5, 10.5, 10.15)","(9.0, 12.5, 12.3)","(19.0, 34.0, 33.55555555555556)","(4.4, 5.0, 4.9)","(2.5, 3.05, 2.987)","(15.0, 27.0, 24.866666666666667)","(8.0, 9.8, 9.638461538461538)","(7.5, 9.8, 9.373333333333333)"
10-01-2023 12:54:32.502484,"(6.5, 10.0, 9.875)","(9.0, 13.0, 12.526315789473685)","(19.0, 34.0, 33.74193548387097)","(4.4, 5.0, 4.825806451612903)","(2.5, 3.05, 3.008)","(15.0, 27.0, 24.866666666666667)","(8.0, 9.8, 9.742857142857144)","(7.5, 9.8, 9.373333333333333)"
10-01-2023 12:54:33.716036,"(6.5, 10.0, 9.917241379310346)","(9.0, 13.0, 13.159090909090908)","(19.0, 34.0, 33.74193548387097)","(4.4, 5.0, 4.808333333333334)","(2.5, 3.05, 2.9896)","(15.0, 27.0, 24.866666666666667)","(8.0, 9.8, 9.142857142857142)","(7.5, 9.8, 9.386666666666667)"
10-01-2023 12:54:34.891058,"(6.5, 9.8, 9.700000000000001)","(9.0, 13.5, 13.159090909090908)","(19.0, 34.0, 33.74193548387097)","(4.4, 5.0, 4.808333333333334)","(2.5, 3.1, 2.997777777777778)","(15.0, 27.0, 25.285714285714285)","(8.0, 9.6, 9.244444444444445)","(7.5, 9.8, 9.386666666666667)"
10-01-2023 12:54:36.274616,"(6.5, 9.6, 9.563636363636363)","(9.0, 13.5, 13.159090909090908)","(19.0, 34.0, 33.86666666666667)","(4.4, 5.0, 4.805555555555555)","(2.5, 3.1, 3.037837837837838)","(15.0, 27.0, 21.75862068965517)","(8.0, 9.6, 9.2)","(7.5, 9.8, 9.373333333333333)"
10-01-2023 12:54:37.645597,"(6.5, 9.8, 9.472727272727273)","(9.0, 13.5, 12.964285714285714)","(19.0, 34.0, 33.86666666666667)","(4.4, 5.0, 4.805555555555555)","(2.5, 3.1, 3.037837837837838)","(15.0, 23.0, 21.941176470588236)","(8.0, 9.6, 9.22857142857143)","(7.5, 9.8, 9.307692307692307)"
10-01-2023 12:54:38.815171,"(6.5, 9.8, 9.472727272727273)","(9.0, 13.5, 12.794117647058824)","(19.0, 34.0, 34.833333333333336)","(4.4, 5.0, 4.805555555555555)","(2.5, 3.1, 3.037837837837838)","(15.0, 23.0, 22.25)","(8.0, 10.0, 9.333333333333334)","(7.5, 9.8, 9.234146341463415)"
10-01-2023 12:54:40.021961,"(6.5, 10.0, 9.485714285714286)","(9.0, 13.5, 12.9)","(19.0, 36.0, 34.833333333333336)","(4.4, 5.0, 4.805555555555555)","(2.5, 3.1, 3.037837837837838)","(15.0, 23.0, 22.428571428571427)","(8.0, 9.8, 9.600000000000001)","(7.5, 9.8, 9.272727272727273)"
10-01-2023 12:54:41.311955,"(6.5, 10.0, 9.485714285714286)","(9.0, 13.5, 13.038461538461538)","(19.0, 36.0, 34.833333333333336)","(4.4, 5.0, 4.825)","(2.5, 3.1, 3.1045454545454545)","(15.0, 23.0, 22.771428571428572)","(8.0, 9.8, 9.333333333333334)","(7.5, 9.8, 9.305882352941175)"
10-01-2023 12:54:42.572980,"(6.5, 9.0, 8.88)","(9.0, 13.5, 13.038461538461538)","(19.0, 36.0, 34.833333333333336)","(4.4, 5.0, 4.805555555555555)","(2.5, 3.15, 3.073076923076923)","(15.0, 23.0, 23.5)","(8.0, 10.0, 9.5)","(7.5, 9.8, 9.25)"
10-01-2023 12:54:43.836924,"(6.5, 9.2, 9.0)","(9.0, 13.0, 12.952380952380953)","(19.0, 36.0, 33.86666666666667)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.1205882352941177)","(15.0, 25.0, 24.625)","(8.0, 10.0, 9.6)","(7.5, 9.8, 9.279069767441861)"
10-01-2023 12:54:45.018530,"(6.5, 9.2, 8.972413793103447)","(9.0, 13.0, 12.952380952380953)","(19.0, 34.0, 33.86666666666667)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.1166666666666667)","(15.0, 25.0, 24.735294117647058)","(8.0, 10.0, 9.466666666666667)","(7.5, 9.8, 9.290909090909091)"
10-01-2023 12:54:46.193696,"(6.5, 9.2, 9.059574468085106)","(9.0, 13.0, 12.890625)","(19.0, 34.0, 33.515151515151516)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.1166666666666667)","(15.0, 25.0, 25.647058823529413)","(8.0, 10.0, 9.466666666666667)","(7.5, 9.8, 9.290909090909091)"
10-01-2023 12:54:47.456292,"(6.5, 9.2, 9.059574468085106)","(9.0, 13.5, 12.890625)","(19.0, 34.0, 31.073170731707318)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.130232558139535)","(15.0, 26.0, 25.647058823529413)","(8.0, 10.0, 9.636363636363637)","(7.5, 9.8, 9.034042553191489)"
10-01-2023 12:54:48.571826,"(6.5, 9.2, 8.866666666666667)","(9.0, 13.5, 12.352941176470589)","(19.0, 34.0, 28.878048780487806)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.130232558139535)","(15.0, 26.0, 25.647058823529413)","(8.0, 10.0, 9.714285714285714)","(7.5, 9.2, 8.755555555555555)"
10-01-2023 12:54:49.684141,"(7.0, 9.4, 9.0)","(10.0, 13.5, 12.777777777777779)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.130232558139535)","(15.0, 26.0, 25.647058823529413)","(7.5, 10.0, 9.578947368421053)","(7.5, 9.2, 8.79)"
10-01-2023 12:54:50.822802,"(7.0, 9.4, 8.956521739130435)","(10.0, 13.5, 12.85)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.140789473684211)","(15.0, 26.0, 25.647058823529413)","(7.5, 10.0, 9.542857142857143)","(7.5, 9.2, 8.809523809523808)"
10-01-2023 12:54:52.029056,"(7.0, 9.4, 8.956521739130435)","(10.0, 13.5, 12.890625)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.1346153846153846)","(15.0, 26.0, 25.55)","(7.5, 10.0, 9.542857142857143)","(7.5, 9.2, 8.966666666666667)"
10-01-2023 12:54:53.232399,"(7.0, 9.4, 9.025)","(10.0, 13.5, 12.6875)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.805555555555555)","(2.5, 3.2, 3.1346153846153846)","(15.0, 26.0, 25.833333333333332)","(7.5, 10.0, 9.542857142857143)","(7.5, 9.0, 8.893333333333333)"
10-01-2023 12:54:54.445099,"(7.0, 9.4, 8.971428571428572)","(10.0, 13.5, 12.652173913043478)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 26.0, 26.428571428571427)","(7.5, 10.0, 9.513043478260869)","(7.5, 9.0, 8.83157894736842)"
10-01-2023 12:54:55.572893,"(7.0, 9.4, 9.26)","(10.0, 13.5, 12.652173913043478)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 27.0, 26.428571428571427)","(7.5, 10.0, 9.513043478260869)","(7.5, 9.0, 8.77142857142857)"
10-01-2023 12:54:56.595064,"(7.0, 9.6, 9.309090909090909)","(10.0, 13.5, 12.652173913043478)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 27.0, 26.428571428571427)","(7.5, 10.0, 9.555555555555555)","(7.5, 9.0, 8.8)"
10-01-2023 12:54:57.713076,"(7.0, 9.6, 9.399999999999999)","(10.0, 13.5, 12.652173913043478)","(20.0, 30.0, 29.57142857142857)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 27.0, 26.428571428571427)","(7.5, 9.8, 9.555555555555555)","(7.5, 9.0, 8.83157894736842)"
10-01-2023 12:54:58.917187,"(7.0, 9.8, 9.435714285714285)","(10.0, 13.5, 12.652173913043478)","(20.0, 30.0, 29.105263157894736)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 27.0, 26.428571428571427)","(7.5, 9.8, 9.555555555555555)","(7.5, 9.0, 8.8)"
