,Goldstar Gigi,Laredo Jewel,Epic Blossom,Homebush Thaw,Rosehip,Mighty Mccook,Mustang Megan,Sugar Time
12-01-2023 17:42:05.843279,"(2.25, 3.65, 2.586)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.543749999999999)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:06.854572,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.543749999999999)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:07.900124,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.646153846153846)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:08.947272,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.646153846153846)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:09.976716,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.646153846153846)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:11.031743,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.646153846153846)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:12.091128,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.41)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.879999999999999)"
12-01-2023 17:42:13.123741,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.41)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 11.57)"
12-01-2023 17:42:14.290651,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.41)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:15.449676,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.41)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:16.627775,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.762499999999999)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:17.693142,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.762499999999999)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:18.788781,"(2.25, 3.65, 2.985)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.664285714285715)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:19.990809,"(2.25, 3.65, 3.2469230769230766)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.664285714285715)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:21.206746,"(2.25, 3.65, 3.2469230769230766)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.664285714285715)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:22.368957,"(2.25, 3.65, 3.2469230769230766)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 24.833333333333336)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.664285714285715)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:23.522779,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 7.866666666666667)","(15.0, 30.0, 26.25)","(12.0, 25.0, 23.0)","(3.8, 5.8, 5.664285714285715)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 65.83333333333333)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:24.597575,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 8.24)","(15.0, 30.0, 26.25)","(12.0, 25.0, 23.0)","(3.8, 5.8, 4.929166666666666)","(14.0, 28.0, 25.857142857142858)","(18.0, 100.0, 68.46153846153845)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:25.783959,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 21.75)","(3.8, 5.8, 4.929166666666666)","(14.0, 28.0, 22.333333333333336)","(18.0, 100.0, 68.46153846153845)","(8.5, 18.5, 13.75)"
12-01-2023 17:42:27.103271,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.814814814814815)","(14.0, 27.0, 21.4)","(18.0, 100.0, 82.17391304347825)","(8.5, 18.5, 15.729166666666666)"
12-01-2023 17:42:28.313291,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.782142857142857)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:29.477799,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.782142857142857)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:30.686886,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.782142857142857)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:31.940620,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.504545454545454)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:33.195828,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.504545454545454)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:34.381012,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 6.633333333333334)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.504545454545454)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:35.511489,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 7.987500000000001)","(15.0, 30.0, 27.5)","(12.0, 25.0, 23.142857142857142)","(3.8, 5.8, 4.504545454545454)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:36.671961,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 7.987500000000001)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.27777777777778)","(3.8, 5.8, 4.504545454545454)","(14.0, 27.0, 21.4)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:37.991857,"(2.25, 3.65, 3.422173913043478)","(5.0, 8.8, 7.987500000000001)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.27777777777778)","(3.8, 5.8, 4.504545454545454)","(14.0, 27.0, 21.666666666666664)","(18.0, 100.0, 32.083333333333336)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:39.382866,"(2.25, 3.65, 2.618)","(5.0, 8.8, 7.96)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.27777777777778)","(3.8, 5.8, 4.74)","(14.0, 26.0, 21.666666666666664)","(18.0, 100.0, 74.53125)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:40.665738,"(2.25, 3.65, 2.618)","(5.0, 8.6, 7.96)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.27777777777778)","(3.8, 5.7, 4.6875)","(14.0, 26.0, 20.8)","(18.0, 100.0, 74.53125)","(8.5, 18.5, 15.84)"
12-01-2023 17:42:41.832397,"(2.25, 3.65, 2.618)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.27777777777778)","(3.8, 5.7, 4.447826086956522)","(14.0, 26.0, 20.8)","(18.0, 100.0, 83.02083333333334)","(8.5, 18.5, 18.0)"
12-01-2023 17:42:43.083316,"(2.25, 3.65, 2.618)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 21.875)","(3.8, 5.7, 4.447826086956522)","(14.0, 26.0, 20.8)","(18.0, 100.0, 32.5)","(8.5, 18.5, 18.025)"
12-01-2023 17:42:44.307548,"(2.25, 3.65, 2.618)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 22.0)","(3.8, 5.7, 4.447826086956522)","(14.0, 26.0, 20.8)","(18.0, 100.0, 32.5)","(8.5, 18.5, 13.85)"
12-01-2023 17:42:45.638836,"(2.25, 3.65, 3.134)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 21.0)","(3.8, 5.7, 4.447826086956522)","(14.0, 26.0, 20.8)","(18.0, 100.0, 32.5)","(8.5, 18.5, 13.85)"
12-01-2023 17:42:46.732674,"(2.25, 3.65, 3.392)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.076923076923077)","(3.8, 5.7, 4.447826086956522)","(14.0, 26.0, 20.8)","(18.0, 100.0, 32.5)","(8.5, 18.5, 13.85)"
12-01-2023 17:42:47.764159,"(2.25, 3.65, 3.392)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.076923076923077)","(3.8, 5.7, 4.447826086956522)","(14.0, 26.0, 20.8)","(18.0, 100.0, 32.5)","(8.5, 18.5, 13.85)"
12-01-2023 17:42:48.914135,"(2.25, 3.65, 3.392)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 24.142857142857142)","(3.8, 5.7, 5.387499999999999)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 32.5)","(8.5, 18.5, 13.85)"
12-01-2023 17:42:50.060927,"(2.25, 3.65, 3.392)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.11764705882353)","(12.0, 25.0, 22.125)","(3.8, 5.6, 5.387499999999999)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 74.6875)","(8.5, 18.5, 13.85)"
12-01-2023 17:42:51.397252,"(2.25, 3.65, 3.306)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.210526315789473)","(12.0, 25.0, 22.125)","(3.8, 5.6, 5.387499999999999)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 76.17647058823529)","(8.5, 18.5, 16.225)"
12-01-2023 17:42:52.623307,"(2.25, 3.65, 3.306)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.210526315789473)","(12.0, 25.0, 23.357142857142858)","(3.8, 5.6, 5.387499999999999)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 76.17647058823529)","(8.5, 18.5, 12.8125)"
12-01-2023 17:42:53.846997,"(2.25, 3.65, 3.306)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.210526315789473)","(12.0, 25.0, 23.357142857142858)","(3.8, 5.6, 5.387499999999999)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 76.17647058823529)","(8.5, 18.5, 12.8125)"
12-01-2023 17:42:55.063131,"(2.25, 3.65, 3.306)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.210526315789473)","(12.0, 25.0, 23.357142857142858)","(3.8, 5.6, 4.891666666666667)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 59.75)","(8.5, 18.5, 12.8125)"
12-01-2023 17:42:56.245661,"(2.25, 3.65, 3.094444444444444)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.210526315789473)","(12.0, 25.0, 23.357142857142858)","(3.8, 5.6, 4.891666666666667)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 69.03846153846155)","(8.5, 18.5, 12.8125)"
12-01-2023 17:42:57.540387,"(2.25, 3.65, 3.15)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.210526315789473)","(12.0, 25.0, 23.357142857142858)","(3.8, 5.6, 4.526315789473684)","(14.0, 26.0, 17.588235294117645)","(18.0, 100.0, 69.03846153846155)","(8.5, 18.5, 12.8125)"
12-01-2023 17:42:58.753115,"(2.25, 3.65, 3.15)","(5.0, 8.6, 7.589473684210526)","(15.0, 30.0, 29.166666666666668)","(12.0, 25.0, 23.357142857142858)","(3.8, 5.6, 4.526315789473684)","(14.0, 26.0, 21.0)","(18.0, 100.0, 69.03846153846155)","(8.5, 18.5, 12.8125)"
12-01-2023 17:42:59.872642,"(2.25, 3.65, 3.4)","(5.0, 8.6, 7.96)","(15.0, 30.0, 29.166666666666668)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.6, 4.6466666666666665)","(14.0, 25.0, 21.0)","(18.0, 100.0, 55.55555555555556)","(8.5, 18.5, 12.8125)"
12-01-2023 17:43:00.984869,"(2.25, 3.65, 3.4)","(5.0, 8.6, 7.96)","(15.0, 30.0, 29.166666666666668)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.5, 4.95)","(14.0, 25.0, 20.2)","(18.0, 100.0, 43.57142857142857)","(8.5, 18.5, 12.8125)"
12-01-2023 17:43:02.188462,"(2.25, 3.65, 3.3166666666666664)","(5.0, 8.6, 7.96)","(15.0, 30.0, 26.375)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.4, 4.421052631578948)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.8125)"
12-01-2023 17:43:03.298366,"(2.25, 3.65, 3.3166666666666664)","(5.0, 8.6, 7.96)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.4, 4.421052631578948)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:04.362993,"(2.25, 3.65, 3.3166666666666664)","(5.0, 8.6, 7.96)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.4, 4.421052631578948)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:05.502259,"(2.25, 3.35, 3.0966666666666667)","(5.0, 8.6, 7.8)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.4, 4.6173913043478265)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:06.772566,"(2.25, 3.55, 3.3035714285714284)","(5.0, 8.6, 7.866666666666666)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.323529411764707)","(3.8, 5.4, 4.6173913043478265)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:08.033662,"(2.25, 3.55, 3.3035714285714284)","(5.0, 8.6, 7.866666666666666)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.5)","(3.8, 5.4, 4.6173913043478265)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:09.192056,"(2.25, 3.55, 3.3035714285714284)","(5.0, 8.6, 7.866666666666666)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.5)","(3.8, 5.4, 4.6173913043478265)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:10.407359,"(2.25, 3.55, 3.3035714285714284)","(5.0, 8.6, 7.866666666666666)","(15.0, 30.0, 27.583333333333332)","(12.0, 25.0, 24.5)","(3.8, 5.4, 4.6173913043478265)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:11.774800,"(2.25, 3.55, 3.3035714285714284)","(5.0, 8.6, 8.2)","(15.0, 30.0, 29.09375)","(12.0, 25.0, 24.5)","(3.8, 5.4, 4.6173913043478265)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:13.021525,"(2.25, 3.55, 3.3035714285714284)","(5.0, 8.6, 8.2)","(15.0, 30.0, 29.09375)","(12.0, 25.0, 24.5)","(3.8, 5.4, 4.4)","(14.0, 25.0, 20.2)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:14.267774,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 29.442307692307693)","(12.0, 25.0, 24.5)","(3.8, 5.4, 4.5346153846153845)","(14.0, 25.0, 20.333333333333336)","(18.0, 100.0, 50.625)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:15.543919,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 27.2)","(12.0, 25.0, 22.25)","(3.8, 5.4, 4.358333333333333)","(14.0, 24.0, 20.333333333333336)","(18.0, 100.0, 78.05555555555556)","(8.5, 18.5, 12.9375)"
12-01-2023 17:43:16.855879,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 28.0)","(12.0, 25.0, 23.57142857142857)","(3.8, 5.4, 5.0375)","(14.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 16.72)"
12-01-2023 17:43:18.124958,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 28.0)","(12.0, 25.0, 23.333333333333336)","(3.8, 5.3, 4.691304347826087)","(14.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 16.72)"
12-01-2023 17:43:19.416409,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 28.0)","(12.0, 25.0, 23.333333333333336)","(3.8, 5.3, 4.658333333333333)","(14.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 11.25)"
12-01-2023 17:43:20.586449,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 28.0)","(12.0, 25.0, 23.333333333333336)","(3.8, 5.3, 4.658333333333333)","(14.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 13.666666666666668)"
12-01-2023 17:43:21.754355,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.325)","(15.0, 30.0, 28.0)","(12.0, 25.0, 23.333333333333336)","(3.8, 5.3, 4.658333333333333)","(13.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 13.666666666666668)"
12-01-2023 17:43:22.979072,"(2.25, 3.55, 2.7024999999999997)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 28.3125)","(12.0, 25.0, 22.625)","(3.8, 5.3, 4.658333333333333)","(13.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:24.269922,"(2.25, 3.55, 3.2486666666666664)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 28.3125)","(12.0, 25.0, 22.625)","(3.8, 5.3, 4.658333333333333)","(13.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:25.554241,"(2.25, 3.55, 3.3691999999999998)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 28.3125)","(12.0, 25.0, 22.625)","(3.8, 5.3, 4.658333333333333)","(13.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:26.793751,"(2.25, 3.55, 3.3691999999999998)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 29.53448275862069)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.3, 4.704761904761905)","(13.0, 24.0, 18.5)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:27.869285,"(2.25, 3.55, 2.9157142857142855)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 29.53448275862069)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.2, 4.445161290322581)","(13.0, 24.0, 16.0)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 14.863636363636363)"
12-01-2023 17:43:29.091911,"(2.25, 3.55, 2.9157142857142855)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 29.53448275862069)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.2, 4.445161290322581)","(13.0, 24.0, 15.0625)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 17.20967741935484)"
12-01-2023 17:43:30.337877,"(2.25, 3.55, 2.9157142857142855)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 25.833333333333336)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.2, 4.445161290322581)","(13.0, 24.0, 15.0625)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 17.20967741935484)"
12-01-2023 17:43:31.780534,"(2.25, 3.55, 2.9157142857142855)","(5.0, 8.6, 8.333333333333334)","(15.0, 30.0, 25.833333333333336)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.2, 4.92)","(13.0, 24.0, 15.0625)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 17.20967741935484)"
12-01-2023 17:43:33.305078,"(2.25, 3.55, 3.1307692307692307)","(5.0, 8.6, 7.0)","(15.0, 30.0, 25.833333333333336)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.1, 4.284090909090909)","(13.0, 24.0, 15.0625)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 17.20967741935484)"
12-01-2023 17:43:34.542999,"(2.25, 3.3, 3.1307692307692307)","(5.0, 8.6, 7.6)","(15.0, 30.0, 25.833333333333336)","(12.0, 25.0, 24.604166666666664)","(3.8, 5.0, 4.239130434782609)","(13.0, 24.0, 15.0625)","(18.0, 100.0, 85.89285714285715)","(8.5, 18.5, 17.20967741935484)"
12-01-2023 17:43:36.012563,"(2.25, 3.3, 2.9499999999999997)","(5.0, 8.8, 7.7)","(15.0, 30.0, 25.833333333333336)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.9, 4.239130434782609)","(13.0, 24.0, 15.82857142857143)","(18.0, 100.0, 51.25)","(8.5, 18.5, 13.8125)"
12-01-2023 17:43:37.462698,"(2.25, 3.3, 2.7875)","(5.0, 8.8, 7.7)","(15.0, 30.0, 25.833333333333336)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.9, 4.375862068965517)","(13.0, 24.0, 20.5)","(18.0, 100.0, 56.666666666666664)","(8.5, 18.5, 13.8125)"
12-01-2023 17:43:38.855429,"(2.25, 3.3, 3.1535714285714285)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 23.75)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.9, 4.375862068965517)","(13.0, 23.0, 19.42857142857143)","(18.0, 100.0, 56.666666666666664)","(8.5, 18.5, 13.8125)"
12-01-2023 17:43:40.213445,"(2.25, 3.3, 3.1535714285714285)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 25.0)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.9, 4.375862068965517)","(13.0, 23.0, 19.42857142857143)","(18.0, 100.0, 56.666666666666664)","(8.5, 18.5, 13.8125)"
12-01-2023 17:43:41.621285,"(2.25, 3.3, 3.1535714285714285)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 25.2)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.9, 4.202040816326531)","(13.0, 23.0, 19.42857142857143)","(18.0, 100.0, 56.666666666666664)","(8.5, 18.5, 13.8125)"
12-01-2023 17:43:43.022226,"(2.25, 3.3, 3.069375)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 25.2)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.9, 4.410416666666666)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 88.18181818181819)","(8.5, 18.5, 13.8125)"
12-01-2023 17:43:44.372806,"(2.25, 3.3, 3.069375)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 25.2)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.8, 4.410416666666666)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.160714285714285)"
12-01-2023 17:43:45.758965,"(2.25, 3.3, 3.069375)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 26.0)","(12.0, 25.0, 24.604166666666664)","(3.8, 4.8, 4.646428571428571)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.0)"
