,Disputed River,Mr Im A Believer,Winds Of March,Go Woody,Italian Award,Kokonotsu,Jenni Of Avalon,La Sarthe,Ocherous
04-01-2023 12:43:47.483918,"(4.4, 4.9, 4.842054574638844)","(1.95, 2.3, 2.285809128630705)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.0, 10.977272727272727)","(51.0, 70.0, 65.95238095238095)","(6.0, 6.8, 6.759550561797752)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.8125)","(81.0, 110.0, 104.64285714285714)"
04-01-2023 12:43:48.629805,"(4.4, 4.9, 4.842054574638844)","(1.95, 2.3, 2.285809128630705)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.0, 10.994117647058824)","(51.0, 70.0, 65.95238095238095)","(6.0, 6.8, 6.759550561797752)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.8125)","(81.0, 110.0, 104.64285714285714)"
04-01-2023 12:43:49.761706,"(4.4, 4.9, 4.842054574638844)","(1.95, 2.3, 2.285809128630705)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.5, 10.994117647058824)","(51.0, 70.0, 61.0)","(6.0, 6.8, 6.759550561797752)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.64285714285714)"
04-01-2023 12:43:50.875958,"(4.4, 4.9, 4.844375963020031)","(1.95, 2.3, 2.285809128630705)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.5, 10.994117647058824)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.759550561797752)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:51.994225,"(4.4, 4.9, 4.845497630331754)","(1.95, 2.3, 2.2876086956521737)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.5, 11.09047619047619)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.759550561797752)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:53.160036,"(4.4, 4.9, 4.845497630331754)","(1.95, 2.3, 2.292962962962963)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.5, 11.09047619047619)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.739795918367347)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:54.346240,"(4.4, 4.9, 4.845497630331754)","(1.95, 2.3, 2.292962962962963)","(19.0, 25.0, 24.303030303030305)","(8.5, 11.5, 11.09047619047619)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.737234042553191)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:55.554442,"(4.4, 4.9, 4.854668674698796)","(1.95, 2.3, 2.292962962962963)","(19.0, 25.0, 24.82857142857143)","(8.5, 11.5, 11.09047619047619)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.7449438202247185)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:56.801100,"(4.4, 4.9, 4.854668674698796)","(1.95, 2.3, 2.292313725490196)","(19.0, 25.0, 24.810526315789474)","(8.5, 11.5, 11.09047619047619)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.7449438202247185)","(21.0, 29.0, 28.0)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:57.967210,"(4.4, 4.9, 4.854668674698796)","(1.95, 2.3, 2.292313725490196)","(19.0, 25.0, 24.810526315789474)","(8.5, 11.5, 11.09047619047619)","(51.0, 70.0, 61.92307692307692)","(6.0, 6.8, 6.7449438202247185)","(21.0, 29.0, 28.125)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:43:59.131121,"(4.4, 4.9, 4.86424778761062)","(1.95, 2.3, 2.292313725490196)","(19.0, 25.0, 24.790697674418606)","(8.5, 11.5, 10.85593220338983)","(51.0, 70.0, 60.869565217391305)","(6.0, 6.8, 6.766666666666667)","(21.0, 29.0, 26.772727272727273)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 104.0)"
04-01-2023 12:44:00.294463,"(4.4, 4.9, 4.858266452648476)","(1.95, 2.3, 2.2959139784946236)","(19.0, 25.0, 24.790697674418606)","(8.5, 11.0, 10.85593220338983)","(51.0, 70.0, 62.22222222222222)","(6.0, 6.8, 6.7708108108108105)","(21.0, 27.0, 26.772727272727273)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 102.85714285714286)"
04-01-2023 12:44:01.483093,"(4.4, 4.9, 4.858266452648476)","(1.95, 2.3, 2.2959139784946236)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.858333333333333)","(61.0, 70.0, 62.22222222222222)","(6.0, 6.8, 6.7708108108108105)","(21.0, 27.0, 26.772727272727273)","(31.0, 60.0, 57.94117647058823)","(81.0, 120.0, 102.85714285714286)"
04-01-2023 12:44:02.674241,"(4.4, 4.9, 4.861136023916293)","(1.95, 2.3, 2.2993886462882096)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.826530612244898)","(61.0, 70.0, 62.22222222222222)","(6.0, 6.8, 6.7708108108108105)","(21.0, 27.0, 26.772727272727273)","(31.0, 60.0, 57.94117647058823)","(81.0, 120.0, 108.5)"
04-01-2023 12:44:03.858883,"(4.4, 4.9, 4.861136023916293)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.826530612244898)","(61.0, 70.0, 61.5)","(6.0, 6.8, 6.7708108108108105)","(21.0, 27.0, 27.166666666666668)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:05.028285,"(4.4, 4.9, 4.861136023916293)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.826530612244898)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.7708108108108105)","(21.0, 28.0, 27.166666666666668)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:06.162145,"(4.4, 4.9, 4.858266452648476)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.826530612244898)","(61.0, 65.0, 60.27777777777778)","(6.0, 6.8, 6.7708108108108105)","(21.0, 28.0, 27.166666666666668)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:07.261263,"(4.4, 4.9, 4.858266452648476)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.822916666666666)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.7708108108108105)","(21.0, 28.0, 26.933333333333334)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:08.363930,"(4.4, 4.9, 4.858266452648476)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.776521739130435)","(21.0, 28.0, 26.933333333333334)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:09.395789,"(4.4, 4.9, 4.858266452648476)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.776521739130435)","(21.0, 28.0, 26.933333333333334)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:10.450439,"(4.4, 4.9, 4.861136023916293)","(1.95, 2.3, 2.2974803149606298)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.776521739130435)","(21.0, 28.0, 27.085714285714285)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:11.516692,"(4.4, 4.9, 4.859183673469388)","(1.95, 2.32, 2.3015384615384615)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.38461538461539)","(6.0, 6.8, 6.776521739130435)","(21.0, 28.0, 27.085714285714285)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:12.614388,"(4.4, 4.9, 4.859183673469388)","(1.95, 2.34, 2.3233333333333333)","(19.0, 25.0, 24.810526315789474)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.776521739130435)","(21.0, 28.0, 26.82608695652174)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:13.684305,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.3279518072289154)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.333333333333336)","(6.0, 6.8, 6.776521739130435)","(21.0, 27.0, 26.82608695652174)","(31.0, 60.0, 57.94117647058823)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:14.767699,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.3279518072289154)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.416666666666664)","(6.0, 6.8, 6.776521739130435)","(21.0, 27.0, 26.77777777777778)","(31.0, 60.0, 57.8125)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:15.845130,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.3279518072289154)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.87719298245614)","(61.0, 65.0, 60.416666666666664)","(6.0, 6.8, 6.776521739130435)","(21.0, 27.0, 26.77777777777778)","(31.0, 60.0, 57.8125)","(81.0, 110.0, 103.4375)"
04-01-2023 12:44:16.960125,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.3279518072289154)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.901408450704226)","(61.0, 65.0, 60.416666666666664)","(6.0, 6.8, 6.776521739130435)","(21.0, 27.0, 27.5)","(31.0, 60.0, 57.8125)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:18.051299,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.327577639751553)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.901408450704226)","(61.0, 65.0, 60.416666666666664)","(6.0, 6.8, 6.776521739130435)","(21.0, 28.0, 28.151515151515152)","(31.0, 60.0, 57.8125)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:19.181030,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.327577639751553)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.919117647058824)","(61.0, 65.0, 60.6)","(6.0, 6.8, 6.770588235294118)","(21.0, 29.0, 28.151515151515152)","(31.0, 60.0, 58.26086956521739)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:20.350541,"(4.4, 4.9, 4.863790186125212)","(1.95, 2.34, 2.327577639751553)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.76923076923077)","(6.0, 6.8, 6.770588235294118)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:21.462234,"(4.4, 4.9, 4.876693227091634)","(1.95, 2.38, 2.3509090909090906)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.76923076923077)","(6.0, 6.8, 6.769565217391304)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.333333333333336)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:22.612679,"(4.4, 4.9, 4.868050541516245)","(1.95, 2.36, 2.3482191780821915)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.769565217391304)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.333333333333336)","(81.0, 110.0, 100.29411764705883)"
04-01-2023 12:44:23.793705,"(4.4, 4.9, 4.8748015873015875)","(1.95, 2.36, 2.3478378378378375)","(19.0, 25.0, 24.790697674418606)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.769565217391304)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.333333333333336)","(81.0, 110.0, 100.29411764705883)"
04-01-2023 12:44:24.939615,"(4.4, 4.9, 4.885176991150443)","(1.95, 2.34, 2.3376068376068373)","(19.0, 26.0, 25.159420289855074)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.7861660079051385)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 96.25)"
04-01-2023 12:44:26.148979,"(4.4, 4.9, 4.875342465753425)","(1.95, 2.34, 2.3376068376068373)","(19.0, 25.0, 24.879310344827587)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.7861660079051385)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 96.25)"
04-01-2023 12:44:27.373279,"(4.4, 4.9, 4.879378068739771)","(1.95, 2.34, 2.338392857142857)","(19.0, 25.0, 24.879310344827587)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.788023952095808)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:28.566401,"(4.4, 4.9, 4.89559118236473)","(1.95, 2.34, 2.338392857142857)","(19.0, 25.0, 24.879310344827587)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.788023952095808)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:29.744370,"(4.4, 4.8, 4.794642857142857)","(1.95, 2.36, 2.352394366197183)","(19.0, 25.0, 24.879310344827587)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.791075050709939)","(21.0, 29.0, 28.266666666666666)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:30.917759,"(4.4, 4.8, 4.775767918088737)","(1.95, 2.36, 2.359078947368421)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.919117647058824)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.791075050709939)","(21.0, 29.0, 28.18918918918919)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:32.047475,"(4.4, 4.8, 4.78991935483871)","(1.95, 2.36, 2.359078947368421)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.911290322580646)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.855978260869565)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.333333333333336)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:33.262246,"(4.4, 4.9, 4.820540540540541)","(1.95, 2.36, 2.3579166666666667)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.887755102040817)","(51.0, 65.0, 60.172413793103445)","(6.0, 7.0, 6.855978260869565)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:34.439093,"(4.4, 4.9, 4.826541554959785)","(1.95, 2.36, 2.3579166666666667)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.887755102040817)","(51.0, 65.0, 60.172413793103445)","(6.0, 7.0, 6.855978260869565)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:35.522125,"(4.4, 4.9, 4.826541554959785)","(1.95, 2.38, 2.3686792452830185)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.887755102040817)","(51.0, 65.0, 60.172413793103445)","(6.0, 7.0, 6.7784140969163)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.51851851851852)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:36.637593,"(4.4, 4.9, 4.826541554959785)","(1.95, 2.38, 2.3685714285714283)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.887755102040817)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.7784140969163)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 58.333333333333336)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:37.722576,"(4.4, 4.8, 4.769040247678019)","(1.95, 2.38, 2.3668571428571425)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.887755102040817)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.760714285714285)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.25)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:38.804226,"(4.4, 4.8, 4.765014577259475)","(1.95, 2.38, 2.3668571428571425)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.89622641509434)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.760714285714285)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:39.892986,"(4.4, 4.8, 4.765014577259475)","(1.95, 2.38, 2.3668571428571425)","(19.0, 25.0, 24.822580645161292)","(8.0, 11.0, 10.89622641509434)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.760714285714285)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:40.994606,"(4.4, 4.8, 4.765014577259475)","(1.95, 2.38, 2.3684662576687114)","(19.0, 26.0, 25.275)","(8.0, 11.0, 10.89622641509434)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.758512720156555)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 99.0)"
04-01-2023 12:44:42.131216,"(4.4, 4.8, 4.763172804532578)","(1.95, 2.38, 2.3786666666666667)","(19.0, 26.0, 25.520661157024794)","(8.0, 11.0, 10.89622641509434)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.758512720156555)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:43.305771,"(4.4, 4.8, 4.763172804532578)","(1.95, 2.38, 2.3775)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.89622641509434)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.758512720156555)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 101.75)"
04-01-2023 12:44:44.443296,"(4.4, 4.8, 4.764856230031949)","(1.95, 2.38, 2.3775)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.85593220338983)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.758512720156555)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 100.29411764705883)"
04-01-2023 12:44:45.570058,"(4.4, 4.8, 4.757364341085271)","(1.95, 2.38, 2.3787096774193546)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.85593220338983)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.758512720156555)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 100.29411764705883)"
04-01-2023 12:44:46.681157,"(4.4, 4.8, 4.7664634146341465)","(1.95, 2.38, 2.3787096774193546)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.85593220338983)","(51.0, 65.0, 60.172413793103445)","(6.0, 6.8, 6.758512720156555)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 100.29411764705883)"
04-01-2023 12:44:47.864794,"(4.4, 4.8, 4.7664634146341465)","(1.95, 2.38, 2.377209302325581)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.85593220338983)","(51.0, 65.0, 61.25)","(6.0, 6.8, 6.681914893617021)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 97.5)"
04-01-2023 12:44:49.073777,"(4.4, 4.8, 4.773995271867612)","(1.95, 2.36, 2.3592)","(19.0, 26.0, 25.306451612903224)","(8.0, 11.0, 10.85593220338983)","(51.0, 65.0, 61.25)","(6.0, 6.8, 6.681914893617021)","(21.0, 29.0, 28.11764705882353)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 97.5)"
04-01-2023 12:44:50.304911,"(4.4, 4.8, 4.7756038647342995)","(1.95, 2.36, 2.352659574468085)","(19.0, 26.0, 25.306451612903224)","(8.0, 11.0, 10.85593220338983)","(51.0, 65.0, 61.25)","(6.0, 6.8, 6.698412698412698)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 97.5)"
04-01-2023 12:44:51.508859,"(4.4, 4.8, 4.780462724935733)","(1.95, 2.36, 2.3529999999999998)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 11.07)","(51.0, 65.0, 61.25)","(6.0, 6.8, 6.698412698412698)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:52.672005,"(4.4, 4.8, 4.780462724935733)","(1.95, 2.36, 2.3529999999999998)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.5, 11.07)","(51.0, 65.0, 61.25)","(6.0, 6.8, 6.698412698412698)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:53.799296,"(4.4, 4.8, 4.77877094972067)","(1.95, 2.36, 2.3529999999999998)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.5, 11.052083333333334)","(51.0, 65.0, 61.25)","(6.0, 6.8, 6.698412698412698)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:54.962198,"(4.2, 4.8, 4.782671480144404)","(2.05, 2.36, 2.3529999999999998)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.5, 10.9375)","(41.0, 65.0, 61.25)","(6.0, 6.8, 6.698412698412698)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:56.068423,"(4.2, 4.8, 4.796234309623431)","(2.05, 2.36, 2.3529999999999998)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.791666666666666)","(41.0, 65.0, 61.25)","(6.0, 6.8, 6.70191570881226)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:57.233497,"(4.2, 4.8, 4.796414342629482)","(2.05, 2.36, 2.3529999999999998)","(19.0, 26.0, 25.15686274509804)","(8.0, 11.0, 10.776119402985074)","(41.0, 65.0, 61.25)","(6.0, 6.8, 6.70191570881226)","(21.0, 29.0, 27.875)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:58.438939,"(4.2, 4.8, 4.796414342629482)","(2.05, 2.36, 2.352551724137931)","(19.0, 26.0, 25.15686274509804)","(8.5, 11.0, 10.776119402985074)","(41.0, 65.0, 61.25)","(6.0, 6.8, 6.70191570881226)","(21.0, 29.0, 27.46153846153846)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:44:59.603623,"(4.2, 4.8, 4.796414342629482)","(2.05, 2.36, 2.352551724137931)","(19.0, 26.0, 25.3015873015873)","(8.5, 11.0, 10.736842105263158)","(41.0, 65.0, 61.25)","(6.0, 6.8, 6.7024)","(21.0, 28.0, 26.151515151515152)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:45:00.764211,"(4.2, 4.9, 4.818627450980393)","(2.05, 2.36, 2.353828571428571)","(19.0, 26.0, 25.3015873015873)","(8.5, 11.0, 10.7)","(41.0, 65.0, 61.08695652173913)","(6.0, 6.8, 6.68258064516129)","(21.0, 27.0, 26.142857142857142)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:45:01.880274,"(4.2, 4.9, 4.819024390243903)","(2.05, 2.36, 2.356241610738255)","(19.0, 26.0, 25.318840579710145)","(8.5, 11.0, 10.738095238095237)","(41.0, 65.0, 61.08695652173913)","(6.0, 6.8, 6.578443113772455)","(21.0, 27.0, 26.113636363636363)","(31.0, 60.0, 51.81818181818182)","(81.0, 110.0, 96.66666666666667)"
04-01-2023 12:45:02.998230,"(4.2, 4.9, 4.819024390243903)","(2.05, 2.36, 2.3564556962025316)","(19.0, 26.0, 25.318840579710145)","(8.5, 11.0, 10.75)","(41.0, 65.0, 61.785714285714285)","(6.0, 6.6, 6.578048780487805)","(21.0, 27.0, 26.416666666666668)","(31.0, 60.0, 52.083333333333336)","(81.0, 110.0, 97.5)"
04-01-2023 12:45:04.077744,"(4.2, 4.9, 4.841754385964912)","(2.05, 2.36, 2.34144)","(19.0, 26.0, 25.318840579710145)","(8.5, 11.0, 10.75)","(41.0, 65.0, 61.785714285714285)","(6.0, 6.6, 6.578048780487805)","(21.0, 27.0, 26.416666666666668)","(31.0, 55.0, 52.30769230769231)","(81.0, 110.0, 104.11764705882354)"
04-01-2023 12:45:05.203610,"(4.2, 4.9, 4.8431159420289855)","(2.05, 2.36, 2.34144)","(19.0, 26.0, 25.318840579710145)","(8.5, 11.0, 10.75)","(41.0, 65.0, 61.785714285714285)","(6.0, 6.6, 6.578048780487805)","(21.0, 27.0, 26.416666666666668)","(31.0, 55.0, 52.30769230769231)","(81.0, 110.0, 102.0)"
04-01-2023 12:45:06.343649,"(4.2, 4.9, 4.839846743295019)","(2.05, 2.36, 2.3456790123456788)","(19.0, 26.0, 25.318840579710145)","(8.5, 11.0, 10.75)","(41.0, 65.0, 61.785714285714285)","(6.0, 6.6, 6.578269617706237)","(21.0, 27.0, 26.416666666666668)","(31.0, 55.0, 52.8125)","(81.0, 110.0, 100.0)"
04-01-2023 12:45:07.486109,"(4.2, 4.9, 4.8732075471698115)","(2.05, 2.36, 2.351278195488722)","(19.0, 26.0, 25.318840579710145)","(8.5, 11.0, 10.75)","(41.0, 65.0, 61.785714285714285)","(6.0, 6.6, 6.578269617706237)","(21.0, 27.0, 26.40983606557377)","(31.0, 55.0, 52.30769230769231)","(81.0, 110.0, 102.0)"
04-01-2023 12:45:08.600648,"(4.2, 4.9, 4.8732075471698115)","(2.05, 2.36, 2.342941176470588)","(19.0, 26.0, 25.25423728813559)","(8.5, 11.0, 10.75)","(41.0, 65.0, 61.785714285714285)","(6.0, 6.6, 6.577868852459016)","(21.0, 27.0, 26.47826086956522)","(31.0, 55.0, 53.0)","(81.0, 110.0, 104.11764705882354)"
