,Gee Gee True Story,Square Donut,Laylow Pluck,Wanes Quest,Lady Joker,Hot Wired,The Master Speed,Belmista,Zeva Royale
14-12-2022 19:13:40.267581,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 24.0, 21.0)"
14-12-2022 19:13:41.380692,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 24.0, 19.25)"
14-12-2022 19:13:42.472606,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:43.530007,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:44.622634,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:45.786285,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:47.145617,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.446153846153846)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:48.297000,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.8, 8.376470588235295)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:49.411707,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.8, 8.376470588235295)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:50.654582,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.8, 8.376470588235295)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:52.029238,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.8, 8.376470588235295)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:53.346729,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 8.178947368421053)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:54.707759,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:56.097374,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:57.480959,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:58.757895,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:13:59.917510,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:01.133444,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.857142857142858)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:02.267419,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:03.458563,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:04.626061,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:05.876889,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.125)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:07.077789,"(8.5, 20.0, 16.666666666666668)","(6.5, 8.6, 7.872727272727272)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.0)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:08.299203,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 9.04)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:09.435402,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 9.04)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:10.584979,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 9.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:11.794000,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 9.2)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:12.969267,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:14.220872,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:15.403337,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:16.557859,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:17.708391,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:18.905792,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 19.25)"
14-12-2022 19:14:20.132898,"(8.5, 20.0, 16.666666666666668)","(6.5, 10.0, 8.9)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.4)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 23.0, 18.8)"
14-12-2022 19:14:21.433219,"(8.5, 19.0, 17.0)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.0, 9.273015873015874)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 22.0, 20.166666666666668)"
14-12-2022 19:14:22.772665,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.7075)","(8.5, 13.5, 12.25)","(7.0, 9.4, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.166666666666668)"
14-12-2022 19:14:24.109753,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.333333333333332)"
14-12-2022 19:14:25.359647,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.333333333333332)"
14-12-2022 19:14:26.597531,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.333333333333332)"
14-12-2022 19:14:27.721359,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.333333333333332)"
14-12-2022 19:14:28.845416,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.166666666666668)"
14-12-2022 19:14:29.953727,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.166666666666668)"
14-12-2022 19:14:31.079941,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 18.0, 15.5)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.166666666666668)"
14-12-2022 19:14:32.266465,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.166666666666668)"
14-12-2022 19:14:33.500635,"(8.5, 19.0, 15.25)","(6.5, 9.6, 8.7)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.2, 9.171929824561403)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 17.5, 16.75)","(12.0, 21.0, 20.166666666666668)"
14-12-2022 19:14:34.694797,"(8.5, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 7.727272727272727)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.666666666666666)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:35.896303,"(8.5, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.666666666666666)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:37.082763,"(8.5, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.666666666666666)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:38.329005,"(8.5, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.666666666666666)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:39.594200,"(8.5, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.666666666666666)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:40.826769,"(8.5, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.666666666666666)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:42.063278,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 13.90909090909091)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:43.228268,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 13.90909090909091)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:44.402666,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 13.90909090909091)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:45.600032,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 13.90909090909091)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:46.755604,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 9.0, 8.0)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.0, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:47.902310,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.8, 8.3)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:49.036918,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.8, 8.3)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:50.191925,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:51.383946,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:52.590232,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:53.872407,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:55.118016,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:56.384297,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:57.721403,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:14:58.947892,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:00.148446,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:01.259847,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:02.429546,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.5625)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:03.654763,"(9.0, 19.0, 17.833333333333332)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.8036363636363637)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 16.0)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.375)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:04.932696,"(9.0, 19.0, 16.75)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.625)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 17.5, 11.113333333333333)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.375)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:06.228551,"(9.0, 19.0, 16.75)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.625)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 11.5, 11.113333333333333)","(14.0, 18.0, 17.375)","(10.0, 15.5, 14.375)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:07.514912,"(9.0, 19.0, 16.75)","(6.5, 9.6, 9.36)","(2.45, 2.82, 2.7333333333333334)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 11.5, 11.113333333333333)","(14.0, 18.0, 17.375)","(10.0, 15.5, 15.75)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:08.788782,"(9.0, 19.0, 16.75)","(6.5, 9.6, 9.466666666666667)","(2.45, 2.82, 2.7266666666666666)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 11.5, 11.113333333333333)","(14.0, 18.0, 17.375)","(10.0, 17.5, 15.75)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:10.052836,"(9.0, 19.0, 16.75)","(6.5, 9.6, 9.466666666666667)","(2.45, 2.82, 2.7266666666666666)","(8.5, 13.5, 12.25)","(7.0, 8.4, 7.823076923076923)","(9.0, 11.5, 11.113333333333333)","(14.0, 18.0, 17.375)","(10.0, 17.5, 15.75)","(12.0, 19.5, 19.428571428571427)"
14-12-2022 19:15:11.318263,"(9.0, 19.0, 16.75)","(6.5, 9.6, 9.2)","(2.45, 2.82, 2.7436363636363637)","(8.5, 13.5, 13.0)","(7.0, 8.4, 7.87)","(9.0, 11.5, 11.116438356164384)","(14.0, 18.0, 16.75)","(10.0, 17.5, 16.625)","(12.0, 19.5, 19.363636363636363)"
14-12-2022 19:15:12.493803,"(9.0, 19.0, 18.0)","(6.5, 9.6, 9.2)","(2.45, 2.82, 2.7436363636363637)","(8.5, 13.5, 13.0)","(7.0, 8.4, 7.87)","(9.0, 11.5, 11.116438356164384)","(14.0, 18.0, 16.75)","(10.0, 17.5, 16.625)","(12.0, 19.5, 19.363636363636363)"
14-12-2022 19:15:13.658096,"(9.0, 19.0, 18.0)","(6.5, 9.6, 9.2)","(2.45, 2.82, 2.7436363636363637)","(8.5, 13.5, 13.0)","(7.0, 8.4, 7.87)","(9.0, 11.5, 11.116438356164384)","(14.0, 18.0, 16.75)","(10.0, 17.5, 16.625)","(12.0, 19.5, 19.363636363636363)"
14-12-2022 19:15:14.814711,"(9.0, 19.0, 18.0)","(6.5, 9.6, 9.2)","(2.45, 2.82, 2.7145454545454544)","(8.5, 13.5, 13.0)","(7.0, 8.4, 7.87)","(9.0, 11.5, 11.116438356164384)","(14.0, 18.0, 16.75)","(10.0, 17.5, 16.625)","(12.0, 19.5, 19.363636363636363)"
14-12-2022 19:15:16.051233,"(9.0, 19.0, 18.0)","(6.5, 9.6, 9.2)","(2.45, 2.78, 2.7199999999999998)","(8.5, 13.5, 13.0)","(7.0, 8.4, 7.87)","(9.0, 11.5, 11.116438356164384)","(14.0, 18.0, 16.75)","(10.0, 17.5, 16.916666666666668)","(12.0, 19.5, 19.363636363636363)"
