,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:40:56.615161,"(15.0, 18.5, 18.95)","(31.0, 100.0, 99.5)","(4.2, 5.1, 5.1695652173913045)","(18.0, 24.0, 23.59090909090909)","(18.0, 32.0, 30.5)","(21.0, 34.0, 32.84615384615385)","(17.0, 22.0, 21.515151515151516)","(101.0, 250.0, 232.0)","(6.5, 7.0, 7.154545454545454)","(2.1, 2.36, 2.305853658536585)","(51.0, 150.0, 145.0)","(41.0, 95.0, 91.25)"
12-01-2023 18:40:58.163841,"(15.0, 19.0, 18.958333333333332)","(31.0, 110.0, 99.5)","(4.2, 5.2, 5.118333333333333)","(18.0, 24.0, 23.557142857142857)","(18.0, 32.0, 30.5)","(21.0, 34.0, 32.84615384615385)","(17.0, 22.0, 21.61764705882353)","(101.0, 250.0, 242.5)","(6.5, 7.2, 7.175862068965517)","(2.1, 2.32, 2.298313253012048)","(51.0, 180.0, 142.72727272727272)","(41.0, 95.0, 91.0)"
12-01-2023 18:40:59.731238,"(15.0, 19.0, 18.958333333333332)","(31.0, 110.0, 99.0909090909091)","(4.2, 5.2, 5.0919191919191915)","(18.0, 24.0, 23.557142857142857)","(18.0, 32.0, 30.5)","(21.0, 34.0, 32.84615384615385)","(17.0, 22.0, 21.25)","(101.0, 250.0, 252.0)","(6.5, 7.2, 7.193333333333333)","(2.1, 2.32, 2.3046153846153845)","(51.0, 170.0, 140.0)","(41.0, 95.0, 87.85714285714286)"
12-01-2023 18:41:01.282888,"(15.0, 19.0, 18.677777777777777)","(31.0, 110.0, 97.6470588235294)","(4.2, 5.1, 5.143396226415094)","(18.0, 24.0, 23.59090909090909)","(18.0, 32.0, 30.320987654320987)","(21.0, 34.0, 32.16216216216216)","(17.0, 22.0, 21.023809523809526)","(101.0, 300.0, 262.5)","(6.5, 7.4, 7.147826086956522)","(2.1, 2.3, 2.2921875)","(51.0, 150.0, 140.0)","(41.0, 90.0, 88.33333333333333)"
12-01-2023 18:41:02.727268,"(15.0, 19.5, 18.677777777777777)","(31.0, 110.0, 97.6470588235294)","(4.2, 5.2, 5.143396226415094)","(18.0, 24.0, 23.59090909090909)","(18.0, 32.0, 30.302325581395348)","(21.0, 34.0, 32.16216216216216)","(17.0, 22.0, 21.16521739130435)","(101.0, 300.0, 270.0)","(6.5, 7.4, 7.248717948717949)","(2.1, 2.3, 2.297297297297297)","(51.0, 150.0, 140.0)","(41.0, 90.0, 88.33333333333333)"
12-01-2023 18:41:04.186803,"(15.0, 19.5, 18.663265306122447)","(31.0, 90.0, 76.07142857142857)","(4.2, 5.2, 5.143396226415094)","(18.0, 24.0, 23.5)","(18.0, 32.0, 30.359550561797754)","(21.0, 34.0, 32.15)","(17.0, 22.0, 21.126050420168067)","(101.0, 300.0, 277.5)","(6.5, 7.4, 7.264367816091954)","(2.1, 2.3, 2.3037037037037034)","(51.0, 150.0, 140.0)","(41.0, 90.0, 88.33333333333333)"
12-01-2023 18:41:05.746350,"(15.0, 19.0, 18.736842105263158)","(31.0, 90.0, 80.71428571428571)","(4.2, 5.2, 5.146902654867256)","(18.0, 24.0, 23.363636363636363)","(18.0, 32.0, 30.285714285714285)","(21.0, 34.0, 32.16216216216216)","(17.0, 22.0, 20.929577464788732)","(101.0, 300.0, 293.3333333333333)","(6.5, 7.4, 7.2594594594594595)","(2.1, 2.32, 2.298192771084337)","(51.0, 150.0, 145.0)","(41.0, 95.0, 92.85714285714286)"
12-01-2023 18:41:07.334039,"(15.0, 19.0, 19.233333333333334)","(41.0, 90.0, 80.76923076923077)","(4.2, 5.2, 4.941121495327103)","(18.0, 24.0, 23.40449438202247)","(19.0, 32.0, 30.371681415929203)","(21.0, 34.0, 32.578947368421055)","(17.0, 21.0, 21.1)","(101.0, 310.0, 298.57142857142856)","(6.5, 7.4, 7.39344262295082)","(2.1, 2.3, 2.3196363636363633)","(51.0, 160.0, 156.0)","(41.0, 95.0, 94.16666666666667)"
12-01-2023 18:41:09.094233,"(15.0, 19.5, 20.19298245614035)","(41.0, 90.0, 89.0)","(4.2, 5.0, 4.986475409836066)","(18.0, 24.0, 24.17142857142857)","(19.0, 32.0, 30.5)","(21.0, 34.0, 33.88235294117647)","(17.0, 22.0, 21.62962962962963)","(101.0, 310.0, 314.2857142857143)","(6.5, 7.4, 6.522155688622754)","(2.1, 2.32, 2.3491869918699186)","(51.0, 170.0, 152.14285714285714)","(41.0, 110.0, 96.66666666666667)"
12-01-2023 18:41:10.766686,"(15.0, 21.0, 20.220338983050848)","(41.0, 95.0, 91.66666666666667)","(4.2, 5.0, 5.01985294117647)","(18.0, 25.0, 22.559139784946236)","(19.0, 32.0, 30.5)","(21.0, 34.0, 33.88235294117647)","(17.0, 22.0, 21.5625)","(101.0, 320.0, 305.0)","(6.5, 6.6, 6.519241192411924)","(2.1, 2.36, 2.352171052631579)","(51.0, 170.0, 145.0)","(41.0, 110.0, 96.07142857142857)"
12-01-2023 18:41:12.365927,"(15.0, 21.0, 20.189655172413794)","(41.0, 95.0, 91.66666666666667)","(4.2, 5.1, 5.01985294117647)","(18.0, 23.0, 22.594059405940595)","(19.0, 32.0, 30.482758620689655)","(21.0, 34.0, 33.875)","(17.0, 22.0, 21.5625)","(101.0, 320.0, 313.3333333333333)","(6.5, 6.6, 6.5427509293680295)","(2.1, 2.36, 2.3510135135135135)","(51.0, 170.0, 174.54545454545453)","(41.0, 110.0, 96.15384615384616)"
12-01-2023 18:41:13.907415,"(15.0, 21.0, 20.203389830508474)","(41.0, 95.0, 91.66666666666667)","(4.2, 5.1, 5.016417910447761)","(18.0, 23.0, 22.594059405940595)","(19.0, 32.0, 30.482758620689655)","(21.0, 34.0, 33.875)","(17.0, 22.0, 22.317073170731707)","(101.0, 320.0, 317.77777777777777)","(6.5, 6.6, 6.53763440860215)","(2.1, 2.36, 2.351943661971831)","(51.0, 180.0, 165.0)","(41.0, 110.0, 99.16666666666667)"
12-01-2023 18:41:15.374450,"(15.0, 21.0, 20.203389830508474)","(41.0, 95.0, 91.66666666666667)","(4.2, 5.1, 5.016417910447761)","(18.0, 23.0, 22.756756756756758)","(19.0, 32.0, 30.533333333333335)","(21.0, 34.0, 34.833333333333336)","(17.0, 23.0, 22.354166666666668)","(101.0, 320.0, 321.42857142857144)","(6.5, 6.6, 6.544761904761905)","(2.1, 2.36, 2.354413145539906)","(51.0, 180.0, 175.55555555555554)","(41.0, 110.0, 99.16666666666667)"
12-01-2023 18:41:16.850037,"(15.0, 21.0, 20.253968253968253)","(41.0, 95.0, 92.0)","(4.2, 5.0, 4.961165048543689)","(18.0, 23.0, 23.1)","(19.0, 32.0, 30.477272727272727)","(21.0, 36.0, 34.9375)","(17.0, 23.0, 22.103448275862068)","(101.0, 390.0, 315.0)","(6.5, 6.6, 6.555932203389831)","(2.1, 2.36, 2.352809667673716)","(51.0, 180.0, 176.92307692307693)","(41.0, 110.0, 96.66666666666667)"
12-01-2023 18:41:18.261102,"(15.0, 21.0, 20.203389830508474)","(41.0, 95.0, 91.66666666666667)","(4.2, 5.0, 4.952941176470588)","(18.0, 24.0, 22.595744680851062)","(19.0, 32.0, 30.477272727272727)","(21.0, 36.0, 34.9375)","(17.0, 23.0, 22.09090909090909)","(101.0, 320.0, 315.0)","(6.5, 6.6, 6.54)","(2.1, 2.36, 2.3623608017817372)","(51.0, 180.0, 176.92307692307693)","(41.0, 100.0, 96.66666666666667)"
12-01-2023 18:41:20.175630,"(15.0, 21.0, 20.203389830508474)","(41.0, 95.0, 91.66666666666667)","(4.2, 5.0, 4.950819672131148)","(18.0, 23.0, 22.87272727272727)","(19.0, 32.0, 30.477272727272727)","(21.0, 36.0, 35.08108108108108)","(17.0, 23.0, 22.29787234042553)","(101.0, 320.0, 315.0)","(6.5, 6.6, 6.544827586206896)","(2.1, 2.38, 2.362719665271966)","(51.0, 180.0, 176.92307692307693)","(41.0, 100.0, 96.66666666666667)"
12-01-2023 18:41:21.867184,"(15.0, 21.0, 20.17543859649123)","(41.0, 95.0, 92.27272727272727)","(4.2, 5.0, 4.94979079497908)","(18.0, 24.0, 22.966666666666665)","(19.0, 32.0, 30.488372093023255)","(21.0, 36.0, 35.05263157894737)","(17.0, 23.0, 22.25)","(101.0, 320.0, 350.0)","(6.5, 6.6, 6.5610062893081755)","(2.1, 2.38, 2.3640823970037452)","(51.0, 180.0, 175.71428571428572)","(41.0, 100.0, 96.25)"
12-01-2023 18:41:23.635303,"(15.0, 21.0, 20.21818181818182)","(41.0, 95.0, 93.5)","(4.2, 5.0, 4.964912280701754)","(18.0, 24.0, 23.035714285714285)","(19.0, 32.0, 30.50602409638554)","(21.0, 36.0, 34.51851851851852)","(17.0, 23.0, 23.126984126984127)","(101.0, 390.0, 374.0)","(6.5, 6.6, 6.54054054054054)","(2.1, 2.36, 2.3414987080103358)","(51.0, 180.0, 176.92307692307693)","(41.0, 100.0, 96.33333333333333)"
12-01-2023 18:41:25.308824,"(15.0, 21.0, 20.20689655172414)","(31.0, 95.0, 94.0625)","(4.2, 5.0, 4.958391608391609)","(18.0, 24.0, 23.324324324324323)","(20.0, 32.0, 30.50602409638554)","(21.0, 36.0, 34.51851851851852)","(17.0, 24.0, 23.140350877192983)","(101.0, 390.0, 343.3333333333333)","(6.0, 6.6, 6.508433734939759)","(2.15, 2.36, 2.337704280155642)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.33333333333333)"
12-01-2023 18:41:27.023981,"(15.0, 21.0, 20.220338983050848)","(31.0, 95.0, 94.0625)","(4.2, 5.0, 4.95)","(18.0, 24.0, 23.38235294117647)","(20.0, 32.0, 30.721311475409838)","(21.0, 36.0, 34.54545454545455)","(17.0, 24.0, 22.246153846153845)","(101.0, 390.0, 350.0)","(6.0, 6.6, 6.522448979591837)","(2.15, 2.34, 2.3394247787610616)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.33333333333333)"
12-01-2023 18:41:28.787429,"(15.0, 21.0, 20.285714285714285)","(31.0, 95.0, 90.0)","(4.2, 5.0, 4.952848101265823)","(18.0, 24.0, 23.464285714285715)","(20.0, 32.0, 30.852941176470587)","(21.0, 36.0, 34.62068965517241)","(17.0, 23.0, 22.253333333333334)","(101.0, 390.0, 350.0)","(6.0, 6.6, 6.515384615384615)","(2.15, 2.34, 2.337971602434077)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.33333333333333)"
12-01-2023 18:41:30.332468,"(15.0, 21.0, 20.285714285714285)","(31.0, 95.0, 92.5)","(4.2, 5.0, 4.952848101265823)","(18.0, 24.0, 23.464285714285715)","(20.0, 32.0, 30.78125)","(21.0, 36.0, 34.62068965517241)","(17.0, 23.0, 22.3)","(101.0, 390.0, 350.0)","(6.0, 6.6, 6.519266055045872)","(2.15, 2.34, 2.337971602434077)","(51.0, 180.0, 177.33333333333334)","(51.0, 100.0, 96.33333333333333)"
12-01-2023 18:41:32.013715,"(15.0, 21.0, 20.224137931034484)","(31.0, 95.0, 94.11764705882354)","(4.2, 5.0, 4.95)","(18.0, 24.0, 23.210526315789473)","(20.0, 32.0, 30.721311475409838)","(21.0, 36.0, 34.54545454545455)","(17.0, 23.0, 22.263157894736842)","(101.0, 390.0, 350.0)","(6.0, 6.6, 6.519266055045872)","(2.15, 2.34, 2.3394298245614036)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.07142857142857)"
12-01-2023 18:41:33.657749,"(15.0, 21.0, 20.29824561403509)","(31.0, 95.0, 90.83333333333333)","(4.2, 5.0, 4.963793103448276)","(18.0, 24.0, 23.14814814814815)","(20.0, 32.0, 30.8)","(21.0, 36.0, 34.629629629629626)","(17.0, 23.0, 22.31081081081081)","(101.0, 390.0, 352.5)","(6.0, 6.6, 6.534736842105263)","(2.15, 2.34, 2.3365573770491803)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.15384615384616)"
12-01-2023 18:41:35.614452,"(15.0, 21.0, 20.23076923076923)","(31.0, 100.0, 87.3076923076923)","(4.2, 5.0, 4.948995983935744)","(18.0, 24.0, 23.418181818181818)","(20.0, 32.0, 30.736842105263158)","(21.0, 36.0, 34.549019607843135)","(17.0, 23.0, 22.271428571428572)","(101.0, 420.0, 352.5)","(6.0, 6.6, 6.5430167597765365)","(2.15, 2.36, 2.3468864468864465)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.15384615384616)"
12-01-2023 18:41:37.412652,"(15.0, 21.0, 20.322033898305083)","(31.0, 100.0, 92.14285714285714)","(4.2, 5.0, 4.948995983935744)","(18.0, 24.0, 23.193548387096776)","(20.0, 32.0, 30.736842105263158)","(21.0, 36.0, 34.549019607843135)","(17.0, 23.0, 22.301369863013697)","(101.0, 420.0, 352.5)","(6.0, 6.6, 6.588235294117647)","(2.15, 2.36, 2.3431132075471695)","(51.0, 180.0, 177.14285714285714)","(51.0, 100.0, 96.15384615384616)"
12-01-2023 18:41:39.142660,"(15.0, 21.0, 21.789473684210527)","(31.0, 100.0, 90.9090909090909)","(4.2, 5.0, 4.955172413793104)","(18.0, 24.0, 23.125)","(20.0, 32.0, 30.807692307692307)","(21.0, 36.0, 34.49122807017544)","(17.0, 23.0, 22.314285714285713)","(101.0, 420.0, 455.0)","(6.0, 6.6, 6.441758241758242)","(2.15, 2.36, 2.345339366515837)","(51.0, 180.0, 178.46153846153845)","(51.0, 100.0, 95.55555555555556)"
12-01-2023 18:41:40.930736,"(15.0, 22.0, 22.75)","(31.0, 100.0, 88.33333333333333)","(4.2, 5.0, 4.951941747572816)","(18.0, 24.0, 23.01298701298701)","(20.0, 32.0, 30.807692307692307)","(21.0, 36.0, 34.49122807017544)","(17.0, 23.0, 22.314285714285713)","(101.0, 830.0, 455.0)","(6.0, 6.6, 6.467532467532467)","(2.15, 2.36, 2.342278481012658)","(51.0, 180.0, 178.46153846153845)","(51.0, 95.0, 91.66666666666667)"
12-01-2023 18:41:42.694621,"(15.0, 23.0, 23.470588235294116)","(31.0, 95.0, 91.81818181818181)","(4.2, 5.0, 4.978888888888889)","(18.0, 24.0, 23.216216216216218)","(20.0, 32.0, 31.10204081632653)","(21.0, 36.0, 34.74074074074074)","(17.0, 23.0, 22.46969696969697)","(101.0, 830.0, 450.0)","(6.0, 6.6, 6.538983050847458)","(2.15, 2.36, 2.2876)","(51.0, 180.0, 194.66666666666666)","(51.0, 95.0, 92.22222222222223)"
12-01-2023 18:41:44.426635,"(15.0, 24.0, 24.379310344827587)","(31.0, 100.0, 92.5)","(4.2, 5.0, 5.009151785714286)","(18.0, 24.0, 22.975)","(20.0, 32.0, 32.3125)","(21.0, 36.0, 34.528301886792455)","(17.0, 23.0, 22.45614035087719)","(101.0, 810.0, 565.0)","(6.0, 6.6, 6.653435114503816)","(2.15, 2.26, 2.255126050420168)","(51.0, 200.0, 193.84615384615384)","(51.0, 100.0, 93.33333333333333)"
12-01-2023 18:41:46.461408,"(15.0, 25.0, 24.428571428571427)","(31.0, 100.0, 93.33333333333333)","(4.2, 5.1, 5.017372881355932)","(18.0, 23.0, 23.571428571428573)","(20.0, 34.0, 30.95035460992908)","(21.0, 36.0, 34.549019607843135)","(17.0, 23.0, 22.535714285714285)","(101.0, 800.0, 565.0)","(6.0, 6.8, 6.667826086956522)","(2.15, 2.24, 2.2381191222570536)","(51.0, 200.0, 194.28571428571428)","(51.0, 100.0, 95.0)"
12-01-2023 18:41:48.181689,"(15.0, 26.0, 24.055555555555557)","(31.0, 100.0, 94.375)","(4.2, 5.1, 5.018527918781726)","(18.0, 25.0, 23.580645161290324)","(20.0, 32.0, 30.893617021276597)","(21.0, 36.0, 34.608695652173914)","(17.0, 23.0, 22.7027027027027)","(101.0, 800.0, 565.0)","(6.0, 6.8, 6.664)","(2.15, 2.24, 2.242873563218391)","(61.0, 200.0, 196.92307692307693)","(51.0, 100.0, 94.44444444444444)"
12-01-2023 18:41:50.096949,"(15.0, 25.0, 24.19047619047619)","(31.0, 100.0, 94.375)","(4.2, 5.1, 5.018911917098445)","(18.0, 24.0, 23.535714285714285)","(20.0, 32.0, 30.893617021276597)","(21.0, 36.0, 34.638297872340424)","(17.0, 23.0, 22.7027027027027)","(101.0, 800.0, 565.0)","(6.0, 6.8, 6.696341463414634)","(2.15, 2.26, 2.2444128113879005)","(61.0, 200.0, 196.92307692307693)","(51.0, 100.0, 94.44444444444444)"
12-01-2023 18:41:52.011531,"(15.0, 25.0, 25.1875)","(31.0, 100.0, 94.375)","(4.2, 5.1, 5.009542743538767)","(18.0, 24.0, 23.363636363636363)","(20.0, 32.0, 30.893617021276597)","(21.0, 36.0, 36.9375)","(17.0, 23.0, 24.4)","(101.0, 800.0, 565.0)","(6.0, 6.8, 6.687417218543046)","(2.15, 2.24, 2.230645161290323)","(61.0, 200.0, 194.28571428571428)","(51.0, 100.0, 95.38461538461539)"
12-01-2023 18:41:53.776072,"(15.0, 26.0, 25.176470588235293)","(31.0, 100.0, 94.375)","(4.2, 5.1, 5.025531914893617)","(18.0, 24.0, 23.05263157894737)","(20.0, 32.0, 30.931506849315067)","(21.0, 38.0, 37.24444444444445)","(17.0, 25.0, 24.48)","(101.0, 800.0, 565.0)","(6.0, 6.8, 6.580295566502463)","(2.15, 2.24, 2.235095137420719)","(61.0, 200.0, 194.28571428571428)","(51.0, 100.0, 94.0)"
12-01-2023 18:41:55.456468,"(15.0, 26.0, 25.428571428571427)","(31.0, 100.0, 95.71428571428572)","(4.2, 5.1, 5.025870646766169)","(18.0, 24.0, 22.094017094017094)","(20.0, 32.0, 30.90909090909091)","(21.0, 38.0, 37.21739130434783)","(17.0, 25.0, 24.571428571428573)","(101.0, 800.0, 565.0)","(6.0, 6.6, 6.582608695652174)","(2.15, 2.24, 2.2453756260434057)","(61.0, 200.0, 194.28571428571428)","(51.0, 100.0, 94.0)"
12-01-2023 18:41:57.221025,"(15.0, 26.0, 25.214285714285715)","(31.0, 100.0, 95.71428571428572)","(4.2, 5.1, 5.059090909090909)","(18.0, 23.0, 22.094017094017094)","(20.0, 32.0, 30.896551724137932)","(21.0, 38.0, 37.12)","(17.0, 25.0, 24.571428571428573)","(101.0, 800.0, 565.0)","(5.5, 6.6, 6.585559566787003)","(2.15, 2.26, 2.245351170568562)","(61.0, 200.0, 194.28571428571428)","(51.0, 100.0, 95.38461538461539)"
12-01-2023 18:41:59.140924,"(15.0, 26.0, 24.76923076923077)","(31.0, 100.0, 95.71428571428572)","(4.2, 5.1, 5.052590673575129)","(18.0, 23.0, 22.053571428571427)","(20.0, 32.0, 30.857142857142858)","(21.0, 38.0, 37.12)","(17.0, 25.0, 24.485714285714284)","(101.0, 800.0, 565.0)","(5.5, 6.6, 6.5777777777777775)","(2.15, 2.26, 2.249264705882353)","(61.0, 200.0, 191.11111111111111)","(51.0, 100.0, 94.0)"
12-01-2023 18:42:01.627460,"(15.0, 25.0, 24.625)","(31.0, 100.0, 95.71428571428572)","(4.2, 5.1, 5.043661971830986)","(18.0, 23.0, 22.01851851851852)","(20.0, 32.0, 30.857142857142858)","(21.0, 38.0, 37.12)","(17.0, 25.0, 24.526315789473685)","(101.0, 800.0, 565.0)","(5.5, 6.6, 6.560544217687075)","(2.15, 2.26, 2.2581362007168457)","(61.0, 200.0, 177.5)","(51.0, 100.0, 94.0)"
12-01-2023 18:42:03.615544,"(15.0, 25.0, 24.625)","(31.0, 100.0, 95.71428571428572)","(4.2, 5.1, 5.043661971830986)","(18.0, 23.0, 21.942307692307693)","(20.0, 32.0, 30.840579710144926)","(21.0, 38.0, 37.2)","(17.0, 25.0, 24.55)","(101.0, 800.0, 658.5714285714286)","(5.5, 6.6, 6.5520661157024795)","(2.15, 2.26, 2.263661971830986)","(61.0, 200.0, 180.0)","(51.0, 100.0, 94.0)"
12-01-2023 18:42:05.424816,"(15.0, 25.0, 24.416666666666668)","(31.0, 100.0, 90.0)","(4.2, 5.1, 5.034042553191489)","(18.0, 23.0, 21.911627906976744)","(20.0, 32.0, 30.840579710144926)","(21.0, 38.0, 37.13793103448276)","(17.0, 25.0, 24.5609756097561)","(101.0, 790.0, 415.0)","(5.5, 6.6, 6.5546875)","(2.15, 2.28, 2.264212962962963)","(61.0, 190.0, 120.93023255813954)","(51.0, 100.0, 93.63636363636364)"
12-01-2023 18:42:07.209834,"(15.0, 25.0, 24.416666666666668)","(31.0, 100.0, 91.66666666666667)","(4.2, 5.1, 5.031238447319778)","(18.0, 23.0, 21.911627906976744)","(20.0, 32.0, 30.840579710144926)","(21.0, 38.0, 37.13793103448276)","(17.0, 25.0, 24.5609756097561)","(101.0, 790.0, 508.75)","(5.5, 6.6, 6.596226415094339)","(2.15, 2.28, 2.264212962962963)","(61.0, 150.0, 131.25)","(51.0, 100.0, 93.63636363636364)"
12-01-2023 18:42:08.962302,"(17.0, 25.0, 24.416666666666668)","(41.0, 100.0, 91.66666666666667)","(4.2, 5.1, 5.031238447319778)","(18.0, 23.0, 21.911627906976744)","(21.0, 32.0, 30.840579710144926)","(26.0, 38.0, 37.13793103448276)","(18.0, 25.0, 24.5609756097561)","(101.0, 790.0, 508.75)","(5.5, 6.6, 6.5)","(2.05, 2.28, 2.2818060200668895)","(81.0, 150.0, 137.5)","(61.0, 100.0, 93.63636363636364)"
12-01-2023 18:42:10.770564,"(17.0, 25.0, 24.416666666666668)","(41.0, 100.0, 91.66666666666667)","(4.2, 5.1, 4.977310924369748)","(18.0, 23.0, 21.72)","(21.0, 32.0, 30.840579710144926)","(26.0, 38.0, 36.86153846153846)","(18.0, 25.0, 25.321428571428573)","(101.0, 790.0, 602.5)","(5.5, 6.6, 6.397771587743733)","(2.05, 2.3, 2.306094420600858)","(81.0, 150.0, 140.625)","(61.0, 100.0, 93.63636363636364)"
12-01-2023 18:42:12.560726,"(17.0, 25.0, 24.25)","(41.0, 100.0, 91.66666666666667)","(4.2, 5.0, 4.9728260869565215)","(18.0, 22.0, 21.7375)","(21.0, 32.0, 30.840579710144926)","(26.0, 38.0, 36.86153846153846)","(18.0, 26.0, 25.47826086956522)","(101.0, 790.0, 602.5)","(5.5, 6.4, 6.446341463414634)","(2.05, 2.32, 2.310677290836653)","(81.0, 150.0, 95.9375)","(61.0, 100.0, 93.63636363636364)"
12-01-2023 18:42:14.355507,"(17.0, 25.0, 24.8)","(41.0, 100.0, 95.45454545454545)","(4.2, 5.0, 4.950787401574804)","(18.0, 22.0, 21.879310344827587)","(21.0, 32.0, 30.885496183206108)","(26.0, 38.0, 36.94915254237288)","(18.0, 26.0, 25.34375)","(101.0, 790.0, 732.6470588235294)","(5.5, 6.6, 6.477124183006536)","(2.05, 2.32, 2.319705882352941)","(71.0, 100.0, 110.0)","(61.0, 100.0, 94.44444444444444)"
12-01-2023 18:42:16.131491,"(17.0, 26.0, 24.8)","(41.0, 100.0, 94.44444444444444)","(4.2, 5.1, 4.950787401574804)","(18.0, 22.0, 21.83050847457627)","(21.0, 32.0, 30.753246753246753)","(26.0, 38.0, 36.89655172413793)","(18.0, 26.0, 25.22222222222222)","(101.0, 790.0, 640.0)","(5.5, 6.6, 6.468387096774193)","(2.05, 2.32, 2.3197241379310345)","(71.0, 130.0, 104.28571428571429)","(61.0, 100.0, 96.42857142857143)"
12-01-2023 18:42:17.897605,"(17.0, 26.0, 24.666666666666668)","(41.0, 100.0, 94.44444444444444)","(4.2, 5.1, 4.947791164658635)","(18.0, 22.0, 21.83050847457627)","(21.0, 32.0, 30.753246753246753)","(26.0, 38.0, 36.89655172413793)","(18.0, 26.0, 25.22222222222222)","(101.0, 790.0, 690.0)","(5.5, 6.6, 6.468387096774193)","(2.05, 2.32, 2.3197241379310345)","(71.0, 130.0, 102.72727272727273)","(61.0, 100.0, 91.875)"
12-01-2023 18:42:19.693111,"(17.0, 26.0, 24.666666666666668)","(41.0, 100.0, 94.44444444444444)","(4.2, 5.1, 4.946625766871166)","(18.0, 22.0, 21.816666666666666)","(21.0, 32.0, 30.753246753246753)","(26.0, 38.0, 36.89655172413793)","(18.0, 26.0, 25.0)","(101.0, 790.0, 623.3333333333334)","(5.5, 6.6, 6.468387096774193)","(2.05, 2.32, 2.31743119266055)","(71.0, 130.0, 102.72727272727273)","(61.0, 95.0, 92.36842105263158)"
12-01-2023 18:42:21.502779,"(17.0, 26.0, 24.666666666666668)","(51.0, 100.0, 94.44444444444444)","(4.2, 5.1, 4.989655172413793)","(18.0, 22.0, 21.73134328358209)","(21.0, 32.0, 30.753246753246753)","(26.0, 38.0, 37.1948051948052)","(18.0, 26.0, 25.08695652173913)","(101.0, 790.0, 668.9655172413793)","(5.5, 6.6, 6.471157894736842)","(2.05, 2.32, 2.3085148514851483)","(71.0, 130.0, 102.72727272727273)","(61.0, 95.0, 92.36842105263158)"
12-01-2023 18:42:23.192260,"(17.0, 26.0, 24.75862068965517)","(51.0, 100.0, 94.44444444444444)","(4.2, 5.0, 4.884674329501916)","(18.0, 22.0, 21.76)","(21.0, 32.0, 30.748387096774195)","(26.0, 38.0, 37.04615384615385)","(18.0, 26.0, 25.045454545454547)","(101.0, 790.0, 676.7741935483871)","(5.5, 6.6, 6.468387096774193)","(2.05, 2.32, 2.3340487804878047)","(71.0, 130.0, 102.72727272727273)","(61.0, 95.0, 92.36842105263158)"
12-01-2023 18:42:24.898309,"(17.0, 26.0, 24.615384615384617)","(51.0, 100.0, 94.44444444444444)","(4.2, 4.9, 4.882300884955752)","(18.0, 22.0, 21.76)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.04615384615385)","(18.0, 26.0, 25.045454545454547)","(101.0, 790.0, 745.4545454545455)","(5.5, 6.6, 6.475102040816326)","(2.05, 2.36, 2.3409665427509294)","(71.0, 130.0, 102.72727272727273)","(61.0, 95.0, 92.36842105263158)"
12-01-2023 18:42:26.576605,"(17.0, 26.0, 24.444444444444443)","(51.0, 100.0, 92.5)","(4.2, 4.9, 4.878571428571429)","(18.0, 22.0, 21.746478873239436)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.04615384615385)","(18.0, 26.0, 24.97872340425532)","(101.0, 780.0, 725.6)","(5.5, 6.6, 6.36280193236715)","(2.05, 2.36, 2.3611832061068703)","(71.0, 130.0, 103.0)","(61.0, 95.0, 92.36842105263158)"
12-01-2023 18:42:28.396095,"(17.0, 26.0, 24.6)","(51.0, 100.0, 91.0)","(4.2, 4.9, 4.869565217391305)","(18.0, 22.0, 21.735294117647058)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.04615384615385)","(18.0, 26.0, 25.069767441860463)","(101.0, 770.0, 742.8571428571429)","(5.5, 6.4, 6.3587131367292224)","(2.05, 2.38, 2.3612109374999997)","(71.0, 130.0, 103.0)","(61.0, 95.0, 92.36842105263158)"
12-01-2023 18:42:30.133757,"(17.0, 25.0, 24.6)","(51.0, 100.0, 90.625)","(4.2, 4.9, 4.952303523035231)","(18.0, 22.0, 21.694444444444443)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.04615384615385)","(18.0, 26.0, 25.019607843137255)","(101.0, 760.0, 693.3333333333334)","(5.5, 6.4, 6.3587131367292224)","(2.05, 2.38, 2.361535508637236)","(71.0, 130.0, 103.0)","(61.0, 95.0, 91.875)"
12-01-2023 18:42:31.842280,"(17.0, 25.0, 24.6)","(51.0, 100.0, 90.625)","(4.2, 5.0, 4.952957746478873)","(18.0, 22.0, 21.575757575757574)","(21.0, 32.0, 30.756410256410255)","(26.0, 38.0, 37.04615384615385)","(18.0, 26.0, 24.962962962962962)","(101.0, 760.0, 708.0)","(5.5, 6.4, 6.377528089887641)","(2.05, 2.38, 2.3617110266159695)","(71.0, 130.0, 103.0)","(61.0, 95.0, 91.875)"
