,Virage Volante,Wilcott,Tommy Throttle,Boundin Blue,Steel Harbour,Magic Burner,All About,Tyrion Lannister
07-01-2023 09:48:31.805275,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:33.115121,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:34.426309,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:35.676378,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:36.937061,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:38.199375,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:39.434227,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:40.720645,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:42.067584,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:43.376382,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:44.681611,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:46.131545,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:47.397539,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:48.940174,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:50.164686,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.8)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:51.347929,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.272727272727273)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:52.623322,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.272727272727273)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:53.800168,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.272727272727273)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:55.069672,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:56.401569,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:57.604105,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:48:58.907072,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:00.142127,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:01.334056,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:02.541701,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:03.796424,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:04.950454,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:06.118128,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:07.313184,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:08.412314,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:09.662471,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:10.947379,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:12.223062,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:13.459175,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:14.756235,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:15.948507,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:17.222171,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:18.458244,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:19.640860,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:20.887660,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 20.0)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:22.146383,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:23.284667,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:24.418149,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:25.590359,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:26.825037,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:28.001947,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:29.169001,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:30.244821,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:31.446012,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:32.724412,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:33.954589,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:35.111723,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:36.267578,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:37.409980,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:38.612124,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:39.872271,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:41.059008,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:42.231577,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:43.403716,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:44.588029,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:45.736675,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:47.013361,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:48.252043,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:49.376146,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:50.530947,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:51.625563,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 22.81818181818182)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:52.744635,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 23.846153846153847)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:53.966475,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 23.846153846153847)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:55.169366,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:56.270201,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:57.467101,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:58.601418,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:49:59.772299,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:01.030323,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:02.279454,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:03.480303,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:04.604019,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:05.818794,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:07.002160,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:08.216562,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:09.462361,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:10.565661,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:11.708854,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:12.899196,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:14.006502,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:15.409221,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:16.865644,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:18.113901,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
07-01-2023 09:50:19.387705,"(3.5, 6.6, 4.2059999999999995)","(7.5, 12.5, 10.5875)","(5.5, 9.4, 7.76)","(12.0, 34.0, 19.666666666666664)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 12.5, 10.3625)","(3.1, 4.2, 3.5125)"
