,Blushed,Gee Gees Jennia,Silver Persuasion,Twee,Need A Flutter,Zeva Royale,Further North,Piiink Beauty
06-01-2023 14:55:27.628685,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.8, 4.414285714285715)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:28.721229,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.8, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:29.864600,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:30.878825,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:31.911354,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:32.927785,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:34.142123,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:35.355279,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:36.425925,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:37.567269,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:38.871177,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:40.035541,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:41.094816,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:42.210965,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:43.285642,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:44.389236,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:45.415371,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:46.614676,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:47.937368,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:49.164803,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:50.418494,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:51.629558,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:52.823540,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:54.021940,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.5, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:55.087581,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:56.153317,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:57.304048,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:58.369584,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:55:59.425225,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:00.631895,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:01.732610,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:02.988653,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:04.204537,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:05.314444,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:06.520453,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.85)","(41.0, 140.0, 89.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:07.590763,"(7.0, 13.5, 10.8)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 14.5, 11.733333333333333)","(41.0, 140.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:08.720755,"(7.0, 12.5, 11.333333333333334)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 11.733333333333333)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:09.873917,"(7.0, 12.5, 11.333333333333334)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 11.733333333333333)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:11.048067,"(7.0, 12.5, 11.333333333333334)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 11.733333333333333)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:12.236718,"(7.0, 12.5, 11.333333333333334)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 11.733333333333333)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:13.345391,"(7.0, 12.5, 11.333333333333334)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.241176470588235)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 11.733333333333333)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:14.534584,"(7.0, 12.5, 11.333333333333334)","(4.6, 5.7, 5.300000000000001)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 4.409090909090909)","(3.4, 4.7, 4.2875)","(8.5, 13.0, 11.866666666666667)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.35)"
06-01-2023 14:56:15.660949,"(7.0, 12.5, 11.466666666666667)","(4.6, 5.7, 5.300000000000001)","(8.0, 9.2, 9.028571428571428)","(4.2, 4.6, 4.405555555555556)","(3.4, 4.7, 4.2875)","(8.5, 13.0, 11.866666666666667)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.35)"
06-01-2023 14:56:16.755500,"(7.0, 12.5, 11.466666666666667)","(4.6, 5.7, 5.300000000000001)","(8.0, 9.2, 9.028571428571428)","(4.2, 4.6, 4.405555555555556)","(3.4, 4.7, 4.2875)","(8.5, 13.0, 11.866666666666667)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.35)"
06-01-2023 14:56:17.884902,"(7.0, 12.5, 11.466666666666667)","(4.6, 5.7, 5.300000000000001)","(8.0, 9.2, 9.028571428571428)","(4.2, 4.6, 5.3428571428571425)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 11.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:19.122947,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.166666666666667)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 5.39)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:20.315673,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.166666666666667)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.5, 4.9)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:21.448170,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.166666666666667)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:22.610208,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.166666666666667)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.293478260869565)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:23.776105,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.166666666666667)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:24.874509,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:25.944809,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:27.068516,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:28.190018,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.9)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:29.600473,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 12.0)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:30.783363,"(7.0, 12.5, 11.2)","(4.6, 5.7, 5.442857142857143)","(8.0, 9.2, 9.028571428571428)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 13.0, 11.625)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:32.014690,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.442857142857143)","(8.0, 10.5, 10.066666666666666)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 12.5, 11.625)","(41.0, 130.0, 99.33333333333334)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:33.157350,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.442857142857143)","(8.0, 10.5, 10.066666666666666)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 12.5, 11.625)","(41.0, 130.0, 79.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:34.181150,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.442857142857143)","(8.0, 10.5, 10.066666666666666)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 12.5, 11.625)","(41.0, 120.0, 79.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:35.343672,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.442857142857143)","(8.0, 10.5, 10.066666666666666)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 12.5, 11.625)","(41.0, 120.0, 79.0)","(7.5, 10.5, 9.728571428571428)"
06-01-2023 14:56:36.622962,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.442857142857143)","(8.0, 10.5, 9.670588235294117)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 10.5, 8.170370370370371)"
06-01-2023 14:56:38.022178,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.670588235294117)","(4.2, 5.4, 4.8)","(3.4, 4.7, 4.179032258064517)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:39.372863,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.621052631578948)","(4.2, 5.4, 5.033333333333333)","(3.4, 4.7, 4.211111111111111)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:40.667178,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.211111111111111)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:41.994552,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.211111111111111)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:43.291199,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.211111111111111)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:44.384420,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.211111111111111)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:45.535212,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.211111111111111)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:46.742546,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.314285714285714)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:47.854326,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.314285714285714)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:48.996334,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.314285714285714)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:50.321745,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.033333333333333)","(3.4, 4.6, 4.314285714285714)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:51.580097,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 4.9)","(3.4, 4.6, 4.314285714285714)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:52.864882,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 4.9)","(3.4, 4.6, 4.314285714285714)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:54.138301,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.3, 5.071428571428571)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:55.434939,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.6375)","(8.0, 10.0, 9.644444444444444)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:56.674897,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.593333333333334)","(8.0, 10.0, 9.575)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:57.804791,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.593333333333334)","(8.0, 9.8, 9.575)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:56:59.014017,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.593333333333334)","(8.0, 9.8, 9.575)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:57:00.162400,"(7.0, 12.0, 11.741176470588236)","(4.6, 5.7, 5.666666666666667)","(8.0, 9.8, 9.575)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.166666666666666)","(41.0, 120.0, 79.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:57:01.348608,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.681818181818182)","(8.0, 9.8, 9.575)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 12.5, 11.333333333333334)","(41.0, 120.0, 74.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:57:02.594865,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.681818181818182)","(8.0, 9.8, 9.575)","(4.2, 5.5, 5.3)","(3.4, 4.6, 4.1)","(8.5, 13.0, 11.333333333333334)","(41.0, 110.0, 74.0)","(7.5, 9.8, 7.776)"
06-01-2023 14:57:03.921626,"(7.0, 12.0, 10.3)","(4.6, 5.7, 5.681818181818182)","(8.0, 9.8, 9.575)","(4.2, 5.5, 5.275)","(3.4, 4.6, 4.1)","(8.5, 13.0, 11.333333333333334)","(41.0, 110.0, 74.0)","(7.5, 9.8, 7.776)"
