,Dandelion,Tarzan Gunn,Starlight Nelly,Full Of Cheek,Shian Silva,Mandela,My Ninja,Sirius Lizzie
06-01-2023 14:37:46.516802,"(4.8, 5.6, 5.3374999999999995)","(2.15, 2.52, 2.500952380952381)","(21.0, 42.0, 35.333333333333336)","(31.0, 80.0, 63.333333333333336)","(3.1, 4.0, 3.960227272727273)","(31.0, 55.0, 51.58974358974359)","(26.0, 65.0, 41.724137931034484)","(9.0, 14.0, 13.3125)"
06-01-2023 14:37:47.549080,"(4.8, 5.6, 5.327272727272727)","(2.15, 2.52, 2.500952380952381)","(21.0, 36.0, 34.421052631578945)","(31.0, 80.0, 63.333333333333336)","(3.1, 4.0, 3.960227272727273)","(31.0, 55.0, 51.58974358974359)","(26.0, 65.0, 41.724137931034484)","(9.0, 14.0, 13.0)"
06-01-2023 14:37:48.592255,"(4.8, 5.6, 5.321428571428571)","(2.15, 2.52, 2.508)","(21.0, 36.0, 34.421052631578945)","(31.0, 80.0, 63.333333333333336)","(3.1, 4.0, 3.9611111111111112)","(31.0, 55.0, 51.58974358974359)","(26.0, 65.0, 41.724137931034484)","(9.0, 13.5, 12.916666666666666)"
06-01-2023 14:37:49.772537,"(4.8, 5.6, 5.319999999999999)","(2.15, 2.52, 2.5152941176470587)","(21.0, 36.0, 34.421052631578945)","(31.0, 80.0, 63.333333333333336)","(3.1, 4.0, 4.06860465116279)","(31.0, 55.0, 49.72727272727273)","(26.0, 65.0, 41.724137931034484)","(9.0, 13.0, 12.916666666666666)"
06-01-2023 14:37:50.898792,"(4.8, 5.6, 5.319999999999999)","(2.15, 2.52, 2.5152941176470587)","(21.0, 36.0, 34.421052631578945)","(31.0, 80.0, 63.333333333333336)","(3.1, 4.1, 4.06860465116279)","(31.0, 50.0, 49.72727272727273)","(26.0, 65.0, 41.724137931034484)","(9.0, 13.0, 12.8125)"
06-01-2023 14:37:51.870987,"(4.8, 5.6, 5.319999999999999)","(2.15, 2.52, 2.500952380952381)","(21.0, 36.0, 34.421052631578945)","(31.0, 80.0, 63.333333333333336)","(3.1, 4.0, 3.957317073170732)","(31.0, 55.0, 46.45)","(26.0, 65.0, 41.724137931034484)","(9.0, 13.0, 12.8125)"
06-01-2023 14:37:52.924929,"(4.6, 5.6, 5.33)","(2.2, 2.52, 2.5152941176470587)","(21.0, 36.0, 34.421052631578945)","(41.0, 80.0, 63.333333333333336)","(3.2, 4.0, 3.9423076923076925)","(31.0, 55.0, 44.91836734693877)","(26.0, 60.0, 41.08108108108108)","(9.0, 12.5, 12.863636363636363)"
06-01-2023 14:37:54.132392,"(4.6, 5.6, 5.325)","(2.2, 2.52, 2.5095652173913043)","(21.0, 36.0, 34.5)","(41.0, 80.0, 63.333333333333336)","(3.2, 4.0, 3.9699999999999998)","(31.0, 55.0, 45.12)","(26.0, 60.0, 41.666666666666664)","(9.0, 13.0, 12.863636363636363)"
06-01-2023 14:37:55.207164,"(4.6, 5.6, 5.325)","(2.2, 2.54, 2.5225)","(21.0, 36.0, 34.5)","(41.0, 80.0, 63.333333333333336)","(3.2, 4.0, 3.9699999999999998)","(31.0, 55.0, 45.12)","(26.0, 50.0, 41.666666666666664)","(9.0, 13.0, 12.863636363636363)"
06-01-2023 14:37:56.424616,"(4.6, 5.5, 5.26)","(2.2, 2.54, 2.523030303030303)","(21.0, 36.0, 34.5)","(41.0, 80.0, 60.0)","(3.2, 4.1, 3.946153846153846)","(31.0, 55.0, 45.12)","(26.0, 46.0, 40.63157894736842)","(9.0, 13.0, 12.892857142857142)"
06-01-2023 14:37:57.576043,"(4.6, 5.4, 5.314285714285714)","(2.2, 2.58, 2.5717241379310347)","(21.0, 36.0, 34.421052631578945)","(41.0, 80.0, 57.77777777777778)","(3.2, 4.1, 4.066666666666666)","(31.0, 55.0, 45.5)","(26.0, 46.0, 40.63157894736842)","(9.0, 13.0, 12.863636363636363)"
06-01-2023 14:37:58.654430,"(4.6, 5.4, 5.314285714285714)","(2.2, 2.54, 2.5290909090909093)","(21.0, 36.0, 34.421052631578945)","(41.0, 80.0, 60.0)","(3.2, 4.2, 4.033333333333333)","(31.0, 55.0, 45.5)","(26.0, 46.0, 40.333333333333336)","(9.0, 13.0, 12.863636363636363)"
06-01-2023 14:37:59.719889,"(4.6, 5.4, 5.314285714285714)","(2.2, 2.54, 2.5273684210526315)","(21.0, 36.0, 34.421052631578945)","(41.0, 80.0, 60.0)","(3.2, 4.2, 4.0888888888888895)","(31.0, 55.0, 45.5)","(26.0, 46.0, 40.25)","(9.0, 13.0, 12.863636363636363)"
06-01-2023 14:38:00.762504,"(4.6, 5.4, 5.314285714285714)","(2.2, 2.56, 2.5236363636363635)","(21.0, 36.0, 34.421052631578945)","(41.0, 80.0, 60.0)","(3.2, 4.2, 4.1)","(31.0, 55.0, 45.5)","(26.0, 44.0, 39.333333333333336)","(9.0, 13.0, 12.863636363636363)"
06-01-2023 14:38:02.004672,"(4.6, 5.4, 5.314285714285714)","(2.2, 2.56, 2.52)","(21.0, 36.0, 34.57142857142857)","(41.0, 80.0, 57.77777777777778)","(3.2, 4.2, 4.129411764705883)","(31.0, 55.0, 45.5)","(26.0, 44.0, 39.05882352941177)","(9.0, 13.0, 12.9)"
06-01-2023 14:38:03.223886,"(4.6, 5.4, 5.314285714285714)","(2.2, 2.56, 2.517333333333333)","(21.0, 36.0, 34.57142857142857)","(41.0, 80.0, 57.77777777777778)","(3.2, 4.2, 4.1683168316831685)","(31.0, 55.0, 45.04761904761905)","(26.0, 44.0, 39.333333333333336)","(9.0, 13.0, 12.928571428571429)"
06-01-2023 14:38:04.339159,"(4.6, 5.2, 5.18)","(2.2, 2.58, 2.5742857142857143)","(21.0, 36.0, 34.75)","(41.0, 80.0, 57.77777777777778)","(3.2, 4.2, 4.1683168316831685)","(31.0, 55.0, 45.04761904761905)","(26.0, 44.0, 39.371428571428574)","(9.0, 13.0, 12.928571428571429)"
06-01-2023 14:38:05.456391,"(4.6, 5.2, 5.18125)","(2.2, 2.6, 2.5921951219512196)","(21.0, 36.0, 34.75)","(41.0, 80.0, 57.77777777777778)","(3.2, 4.2, 4.1683168316831685)","(31.0, 55.0, 45.04761904761905)","(26.0, 44.0, 39.371428571428574)","(9.0, 13.0, 12.928571428571429)"
06-01-2023 14:38:06.659196,"(4.6, 5.2, 5.185185185185185)","(2.2, 2.6, 2.5693023255813956)","(21.0, 36.0, 34.75)","(41.0, 80.0, 58.18181818181818)","(3.2, 4.2, 4.094117647058823)","(31.0, 55.0, 45.91304347826087)","(26.0, 44.0, 38.142857142857146)","(9.0, 13.0, 12.928571428571429)"
06-01-2023 14:38:07.751088,"(4.6, 5.2, 5.177777777777778)","(2.2, 2.6, 2.5753846153846154)","(21.0, 36.0, 34.869565217391305)","(41.0, 80.0, 55.294117647058826)","(3.2, 4.1, 4.178571428571429)","(31.0, 55.0, 45.795918367346935)","(26.0, 42.0, 36.0)","(9.0, 13.0, 12.40909090909091)"
06-01-2023 14:38:08.856558,"(4.6, 5.4, 5.389558232931727)","(2.2, 2.6, 2.5771428571428574)","(21.0, 36.0, 34.869565217391305)","(41.0, 80.0, 55.294117647058826)","(3.2, 4.2, 4.177777777777778)","(31.0, 55.0, 45.795918367346935)","(26.0, 42.0, 38.8)","(9.0, 13.0, 12.291666666666666)"
06-01-2023 14:38:09.969045,"(4.6, 5.4, 5.389641434262948)","(2.2, 2.6, 2.5753846153846154)","(21.0, 36.0, 34.869565217391305)","(41.0, 80.0, 56.0)","(3.2, 4.2, 4.177443609022556)","(31.0, 55.0, 45.833333333333336)","(26.0, 42.0, 37.166666666666664)","(9.0, 12.5, 12.155172413793103)"
06-01-2023 14:38:11.056035,"(4.6, 5.4, 5.389641434262948)","(2.2, 2.6, 2.579016393442623)","(21.0, 36.0, 35.0)","(41.0, 80.0, 58.18181818181818)","(3.2, 4.2, 4.167241379310345)","(31.0, 55.0, 47.25925925925926)","(26.0, 42.0, 37.166666666666664)","(9.0, 12.5, 12.23076923076923)"
06-01-2023 14:38:12.079897,"(4.6, 5.6, 5.370909090909091)","(2.2, 2.6, 2.5689655172413794)","(21.0, 36.0, 35.0)","(41.0, 80.0, 58.18181818181818)","(3.2, 4.2, 4.167241379310345)","(31.0, 55.0, 46.75)","(26.0, 42.0, 37.166666666666664)","(9.0, 12.5, 12.203703703703704)"
06-01-2023 14:38:13.101024,"(4.6, 5.6, 5.386440677966101)","(2.2, 2.6, 2.569122807017544)","(21.0, 36.0, 35.0)","(41.0, 80.0, 57.5)","(3.2, 4.2, 4.167241379310345)","(31.0, 55.0, 46.75)","(26.0, 42.0, 37.166666666666664)","(9.0, 12.5, 12.136363636363637)"
06-01-2023 14:38:14.162669,"(4.4, 5.6, 5.347368421052631)","(2.2, 2.6, 2.577)","(21.0, 36.0, 34.53333333333333)","(41.0, 80.0, 57.89473684210526)","(3.4, 4.2, 4.1696)","(31.0, 55.0, 46.666666666666664)","(26.0, 42.0, 37.81818181818182)","(9.0, 12.5, 12.136363636363637)"
06-01-2023 14:38:15.232025,"(4.4, 5.5, 5.35)","(2.2, 2.6, 2.577)","(21.0, 36.0, 34.35294117647059)","(41.0, 80.0, 58.82352941176471)","(3.4, 4.2, 4.166929133858268)","(31.0, 55.0, 46.75)","(26.0, 40.0, 37.81818181818182)","(9.0, 12.5, 12.055555555555555)"
06-01-2023 14:38:16.295001,"(4.4, 5.5, 5.3545454545454545)","(2.2, 2.6, 2.5853333333333333)","(21.0, 36.0, 34.31578947368421)","(41.0, 80.0, 63.2)","(3.4, 4.2, 4.160317460317461)","(31.0, 55.0, 46.666666666666664)","(26.0, 40.0, 36.166666666666664)","(9.0, 12.5, 12.055555555555555)"
06-01-2023 14:38:17.336433,"(4.4, 5.5, 5.3545454545454545)","(2.2, 2.6, 2.5853333333333333)","(21.0, 36.0, 34.31578947368421)","(41.0, 80.0, 64.34782608695652)","(3.4, 4.2, 4.167241379310345)","(31.0, 55.0, 46.666666666666664)","(26.0, 38.0, 34.526315789473685)","(9.0, 12.5, 12.166666666666666)"
06-01-2023 14:38:18.371735,"(4.4, 5.5, 5.366666666666666)","(2.2, 2.6, 2.5853333333333333)","(21.0, 36.0, 34.72)","(41.0, 80.0, 64.34782608695652)","(3.4, 4.2, 4.167241379310345)","(31.0, 55.0, 46.666666666666664)","(26.0, 38.0, 34.526315789473685)","(9.0, 12.5, 12.166666666666666)"
06-01-2023 14:38:19.377672,"(4.4, 5.5, 5.479681274900399)","(2.2, 2.6, 2.5853333333333333)","(21.0, 36.0, 34.44444444444444)","(41.0, 80.0, 66.5)","(3.4, 4.2, 4.165454545454546)","(31.0, 55.0, 47.25925925925926)","(26.0, 38.0, 34.666666666666664)","(9.0, 12.5, 12.192307692307692)"
06-01-2023 14:38:20.447534,"(4.4, 5.5, 5.479268292682927)","(2.2, 2.6, 2.589)","(21.0, 36.0, 34.75)","(41.0, 80.0, 67.36842105263158)","(3.4, 4.2, 4.1669724770642205)","(31.0, 55.0, 47.25925925925926)","(26.0, 38.0, 34.666666666666664)","(9.0, 12.5, 12.192307692307692)"
06-01-2023 14:38:21.654544,"(4.4, 5.5, 5.472064777327935)","(2.2, 2.6, 2.590222222222222)","(21.0, 36.0, 34.31578947368421)","(41.0, 80.0, 63.2)","(3.4, 4.2, 4.168695652173914)","(31.0, 55.0, 46.666666666666664)","(26.0, 38.0, 34.26086956521739)","(9.0, 12.5, 12.192307692307692)"
06-01-2023 14:38:22.757686,"(4.4, 5.5, 5.4688)","(2.2, 2.6, 2.590222222222222)","(21.0, 36.0, 34.31578947368421)","(41.0, 80.0, 63.2)","(3.4, 4.2, 4.172932330827068)","(31.0, 55.0, 46.666666666666664)","(26.0, 36.0, 33.5)","(9.0, 12.5, 12.25)"
06-01-2023 14:38:23.876666,"(4.4, 5.5, 5.46303317535545)","(2.2, 2.6, 2.5488235294117647)","(21.0, 36.0, 34.31578947368421)","(41.0, 80.0, 62.5)","(3.4, 4.2, 4.1716535433070865)","(31.0, 55.0, 46.44444444444444)","(26.0, 36.0, 33.241379310344826)","(9.0, 12.5, 12.25)"
06-01-2023 14:38:25.212506,"(4.4, 5.5, 5.4655502392344495)","(2.2, 2.6, 2.5476923076923077)","(21.0, 36.0, 34.75)","(41.0, 75.0, 61.95652173913044)","(3.4, 4.2, 4.166355140186916)","(31.0, 55.0, 46.588235294117645)","(26.0, 36.0, 33.125)","(9.0, 12.5, 12.25)"
06-01-2023 14:38:26.536985,"(4.4, 5.5, 5.4655502392344495)","(2.2, 2.6, 2.5504347826086957)","(21.0, 36.0, 34.75)","(41.0, 75.0, 61.0)","(3.4, 4.2, 4.1734375)","(31.0, 55.0, 48.72727272727273)","(26.0, 36.0, 33.241379310344826)","(9.0, 12.5, 12.271428571428572)"
06-01-2023 14:38:27.713937,"(4.4, 5.5, 5.465876777251185)","(2.2, 2.58, 2.5504347826086957)","(21.0, 36.0, 34.44444444444444)","(41.0, 75.0, 56.05263157894737)","(3.4, 4.2, 4.175539568345324)","(31.0, 55.0, 48.57142857142857)","(26.0, 36.0, 33.241379310344826)","(9.0, 12.5, 12.271428571428572)"
06-01-2023 14:38:28.850334,"(4.4, 5.5, 5.459722222222222)","(2.2, 2.6, 2.5485714285714285)","(21.0, 36.0, 34.44444444444444)","(41.0, 75.0, 56.05263157894737)","(3.4, 4.2, 4.171830985915493)","(31.0, 55.0, 46.87096774193549)","(26.0, 36.0, 33.241379310344826)","(9.0, 12.5, 12.127906976744185)"
06-01-2023 14:38:29.940246,"(4.4, 5.6, 5.584848484848485)","(2.2, 2.58, 2.541904761904762)","(21.0, 36.0, 34.0)","(41.0, 75.0, 56.05263157894737)","(3.4, 4.2, 4.175539568345324)","(31.0, 55.0, 46.3)","(26.0, 36.0, 33.125)","(9.0, 12.5, 12.067567567567568)"
06-01-2023 14:38:30.977555,"(4.4, 5.6, 5.586419753086419)","(2.2, 2.58, 2.542222222222222)","(21.0, 36.0, 34.0)","(41.0, 75.0, 56.333333333333336)","(3.4, 4.2, 4.168181818181818)","(31.0, 55.0, 46.375)","(26.0, 36.0, 33.125)","(9.0, 12.5, 12.067567567567568)"
06-01-2023 14:38:32.021835,"(4.4, 5.6, 5.586419753086419)","(2.2, 2.58, 2.542222222222222)","(21.0, 36.0, 34.2)","(41.0, 75.0, 56.0)","(3.4, 4.2, 4.145833333333333)","(31.0, 55.0, 46.375)","(26.0, 36.0, 33.125)","(9.0, 12.5, 11.882352941176471)"
06-01-2023 14:38:33.046338,"(4.4, 5.6, 5.58625)","(2.2, 2.56, 2.545)","(21.0, 36.0, 34.31578947368421)","(41.0, 75.0, 56.0)","(3.4, 4.2, 4.151851851851852)","(31.0, 55.0, 46.391304347826086)","(26.0, 36.0, 33.125)","(9.0, 12.5, 11.948275862068966)"
06-01-2023 14:38:34.059415,"(4.4, 5.6, 5.565671641791044)","(2.2, 2.56, 2.54)","(21.0, 36.0, 34.75)","(41.0, 75.0, 55.869565217391305)","(3.4, 4.2, 4.134482758620689)","(31.0, 55.0, 47.361111111111114)","(26.0, 36.0, 33.241379310344826)","(9.0, 12.5, 11.948275862068966)"
06-01-2023 14:38:35.064689,"(4.4, 5.6, 5.556923076923077)","(2.2, 2.56, 2.537037037037037)","(21.0, 36.0, 34.4)","(41.0, 75.0, 55.8)","(3.4, 4.2, 4.124324324324324)","(31.0, 55.0, 45.41935483870968)","(26.0, 36.0, 33.333333333333336)","(9.0, 12.5, 11.804347826086957)"
06-01-2023 14:38:36.045781,"(4.4, 5.6, 5.557364341085271)","(2.2, 2.56, 2.537037037037037)","(21.0, 36.0, 34.4)","(41.0, 75.0, 60.45454545454545)","(3.4, 4.2, 4.124324324324324)","(31.0, 55.0, 45.41935483870968)","(26.0, 36.0, 33.333333333333336)","(9.0, 12.5, 11.804347826086957)"
06-01-2023 14:38:37.185853,"(4.4, 5.6, 5.557364341085271)","(2.2, 2.56, 2.536)","(21.0, 36.0, 34.526315789473685)","(41.0, 75.0, 60.0)","(3.4, 4.2, 4.127272727272727)","(31.0, 55.0, 47.0)","(26.0, 36.0, 33.8)","(9.0, 12.5, 12.029411764705882)"
06-01-2023 14:38:38.168908,"(4.4, 5.6, 5.558267716535433)","(2.2, 2.56, 2.536)","(21.0, 36.0, 34.526315789473685)","(41.0, 75.0, 60.0)","(3.4, 4.2, 4.164)","(31.0, 50.0, 47.0)","(26.0, 34.0, 33.8)","(9.0, 12.5, 12.029411764705882)"
06-01-2023 14:38:39.234230,"(4.4, 5.6, 5.558267716535433)","(2.2, 2.56, 2.538360655737705)","(21.0, 36.0, 33.09090909090909)","(41.0, 75.0, 60.26315789473684)","(3.4, 4.2, 4.14375)","(31.0, 50.0, 46.76923076923077)","(26.0, 34.0, 33.8)","(9.0, 12.5, 12.029411764705882)"
06-01-2023 14:38:40.340511,"(4.4, 5.6, 5.558267716535433)","(2.2, 2.56, 2.5374358974358975)","(21.0, 36.0, 32.857142857142854)","(41.0, 75.0, 59.166666666666664)","(3.4, 4.2, 4.135294117647058)","(31.0, 50.0, 46.4)","(26.0, 34.0, 33.714285714285715)","(9.0, 12.5, 12.067567567567568)"
06-01-2023 14:38:41.326442,"(4.4, 5.6, 5.5616666666666665)","(2.2, 2.52, 2.507441860465116)","(21.0, 36.0, 32.857142857142854)","(41.0, 75.0, 60.55555555555556)","(3.4, 4.2, 4.22)","(31.0, 50.0, 46.57142857142857)","(26.0, 34.0, 33.714285714285715)","(9.0, 12.5, 12.067567567567568)"
06-01-2023 14:38:42.628743,"(4.4, 5.6, 5.561344537815126)","(2.2, 2.52, 2.5035820895522387)","(21.0, 40.0, 35.5)","(41.0, 75.0, 60.55555555555556)","(3.4, 4.3, 4.228947368421053)","(31.0, 50.0, 46.57142857142857)","(26.0, 34.0, 33.714285714285715)","(9.0, 12.5, 12.067567567567568)"
06-01-2023 14:38:43.906354,"(4.4, 5.6, 5.561344537815126)","(2.2, 2.52, 2.5035820895522387)","(21.0, 38.0, 35.5)","(41.0, 75.0, 60.55555555555556)","(3.4, 4.3, 4.228947368421053)","(31.0, 50.0, 46.57142857142857)","(26.0, 34.0, 33.714285714285715)","(9.0, 12.5, 12.067567567567568)"
06-01-2023 14:38:45.038009,"(4.4, 5.6, 5.551818181818182)","(2.2, 2.54, 2.529333333333333)","(21.0, 38.0, 35.5)","(41.0, 75.0, 56.53846153846154)","(3.4, 4.3, 4.209333333333333)","(31.0, 50.0, 46.18181818181818)","(26.0, 34.0, 33.5)","(9.0, 13.5, 12.722222222222221)"
06-01-2023 14:38:46.135672,"(4.4, 5.6, 5.5857777777777775)","(2.2, 2.54, 2.528695652173913)","(21.0, 38.0, 35.857142857142854)","(41.0, 75.0, 57.857142857142854)","(3.4, 4.3, 4.220588235294118)","(31.0, 50.0, 46.666666666666664)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.514705882352942)"
06-01-2023 14:38:47.277586,"(4.4, 5.6, 5.585022026431718)","(2.2, 2.54, 2.527142857142857)","(21.0, 38.0, 34.0)","(41.0, 75.0, 56.53846153846154)","(3.4, 4.3, 4.20379746835443)","(31.0, 50.0, 47.0)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.541666666666666)"
06-01-2023 14:38:48.451728,"(4.4, 5.6, 5.578881987577639)","(2.15, 2.54, 2.5366666666666666)","(21.0, 38.0, 34.0)","(41.0, 75.0, 56.25)","(3.4, 4.3, 4.210588235294117)","(31.0, 50.0, 46.4)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.576923076923077)"
06-01-2023 14:38:49.639480,"(4.4, 5.6, 5.566486486486486)","(2.15, 2.5, 2.484175824175824)","(21.0, 38.0, 33.76470588235294)","(41.0, 75.0, 56.25)","(3.4, 4.4, 4.20752688172043)","(31.0, 50.0, 46.18181818181818)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.804878048780488)"
06-01-2023 14:38:50.671652,"(4.4, 5.6, 5.567582417582417)","(2.15, 2.5, 2.4823529411764707)","(21.0, 38.0, 33.76470588235294)","(41.0, 75.0, 56.81818181818182)","(3.4, 4.3, 4.189156626506024)","(31.0, 50.0, 46.666666666666664)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.804878048780488)"
06-01-2023 14:38:51.841024,"(4.4, 5.6, 5.567955801104972)","(2.15, 2.5, 2.469484536082474)","(21.0, 38.0, 33.875)","(41.0, 75.0, 55.35714285714286)","(3.4, 4.3, 4.201075268817204)","(31.0, 50.0, 46.666666666666664)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.6)"
06-01-2023 14:38:52.993744,"(4.4, 5.6, 5.573033707865168)","(2.15, 2.5, 2.472758620689655)","(21.0, 38.0, 33.875)","(41.0, 75.0, 61.53846153846154)","(3.4, 4.3, 4.199999999999999)","(31.0, 50.0, 43.2)","(26.0, 34.0, 33.0)","(9.0, 13.0, 12.403614457831326)"
06-01-2023 14:38:54.190337,"(4.4, 5.6, 5.570967741935483)","(2.15, 2.5, 2.492054794520548)","(21.0, 38.0, 33.875)","(41.0, 75.0, 61.53846153846154)","(3.4, 4.3, 4.188)","(31.0, 44.0, 43.47826086956522)","(26.0, 34.0, 32.52173913043478)","(9.0, 12.5, 12.406976744186046)"
06-01-2023 14:38:55.341051,"(4.4, 5.6, 5.569540229885058)","(2.15, 2.5, 2.4922222222222223)","(21.0, 38.0, 36.8)","(41.0, 75.0, 61.66666666666667)","(3.4, 4.3, 4.178260869565217)","(31.0, 44.0, 43.666666666666664)","(26.0, 36.0, 32.46153846153846)","(9.0, 12.5, 12.416666666666666)"
06-01-2023 14:38:56.460284,"(4.4, 5.6, 5.568639053254437)","(2.15, 2.5, 2.495833333333333)","(21.0, 38.0, 36.8)","(41.0, 75.0, 61.66666666666667)","(3.4, 4.3, 4.128571428571428)","(31.0, 44.0, 48.4)","(26.0, 36.0, 34.23076923076923)","(9.0, 12.5, 12.414893617021276)"
06-01-2023 14:38:57.525892,"(4.4, 5.6, 5.582638888888889)","(2.15, 2.5, 2.4902702702702704)","(21.0, 38.0, 37.333333333333336)","(41.0, 75.0, 58.717948717948715)","(3.4, 4.3, 4.1909090909090905)","(31.0, 50.0, 47.565217391304344)","(26.0, 36.0, 34.23076923076923)","(9.0, 12.5, 12.370689655172415)"
06-01-2023 14:38:58.605795,"(4.4, 5.6, 5.5827586206896544)","(2.15, 2.5, 2.4934545454545454)","(21.0, 36.0, 35.55555555555556)","(41.0, 70.0, 58.717948717948715)","(3.4, 4.3, 4.1909090909090905)","(31.0, 50.0, 47.565217391304344)","(26.0, 36.0, 34.23076923076923)","(9.0, 12.5, 12.344827586206897)"
06-01-2023 14:38:59.723567,"(4.4, 5.6, 5.5827586206896544)","(2.15, 2.52, 2.5006896551724136)","(21.0, 36.0, 35.76470588235294)","(41.0, 70.0, 56.666666666666664)","(3.4, 4.3, 4.176923076923076)","(31.0, 50.0, 47.45454545454545)","(26.0, 36.0, 34.23076923076923)","(9.0, 12.5, 12.367647058823529)"
06-01-2023 14:39:00.710713,"(4.4, 5.6, 5.583333333333333)","(2.15, 2.5, 2.496153846153846)","(21.0, 36.0, 35.76470588235294)","(41.0, 70.0, 56.470588235294116)","(3.4, 4.3, 4.191764705882353)","(31.0, 50.0, 47.45454545454545)","(26.0, 36.0, 34.22222222222222)","(9.0, 12.5, 12.388059701492537)"
06-01-2023 14:39:01.704199,"(4.4, 5.6, 5.596774193548387)","(2.15, 2.5, 2.493333333333333)","(21.0, 36.0, 35.368421052631575)","(41.0, 70.0, 56.470588235294116)","(3.4, 4.3, 4.188607594936709)","(31.0, 50.0, 46.09090909090909)","(26.0, 36.0, 34.38095238095238)","(9.0, 12.5, 12.371428571428572)"
06-01-2023 14:39:02.694655,"(4.4, 5.7, 5.62)","(2.15, 2.5, 2.4853846153846155)","(21.0, 36.0, 35.4)","(41.0, 70.0, 56.285714285714285)","(3.4, 4.3, 4.2027777777777775)","(31.0, 48.0, 45.91304347826087)","(26.0, 36.0, 34.23529411764706)","(9.0, 12.5, 12.28)"
06-01-2023 14:39:03.755448,"(4.4, 5.7, 5.62)","(2.15, 2.5, 2.4842857142857144)","(21.0, 36.0, 35.07692307692308)","(41.0, 70.0, 55.57692307692308)","(3.4, 4.3, 4.213888888888889)","(31.0, 48.0, 45.473684210526315)","(26.0, 36.0, 35.0)","(9.0, 12.5, 12.28)"
06-01-2023 14:39:04.796576,"(4.4, 5.7, 5.613636363636363)","(2.15, 2.5, 2.4842857142857144)","(21.0, 36.0, 34.5)","(41.0, 70.0, 55.833333333333336)","(3.4, 4.3, 4.204109589041096)","(31.0, 48.0, 45.666666666666664)","(26.0, 36.0, 37.42857142857143)","(9.0, 12.5, 12.313953488372093)"
06-01-2023 14:39:05.855402,"(4.4, 5.7, 5.611538461538461)","(2.15, 2.5, 2.484137931034483)","(21.0, 36.0, 34.5)","(41.0, 70.0, 55.833333333333336)","(3.4, 4.3, 4.2101449275362315)","(31.0, 48.0, 45.473684210526315)","(26.0, 40.0, 36.8235294117647)","(9.0, 12.5, 12.364864864864865)"
06-01-2023 14:39:06.950339,"(4.4, 5.7, 5.663636363636364)","(2.15, 2.5, 2.484137931034483)","(21.0, 36.0, 34.5)","(41.0, 70.0, 55.68181818181818)","(3.4, 4.3, 4.20379746835443)","(31.0, 48.0, 45.91304347826087)","(26.0, 40.0, 35.92)","(9.0, 12.5, 12.428571428571429)"
06-01-2023 14:39:08.022542,"(4.4, 5.7, 5.611538461538461)","(2.15, 2.5, 2.4909090909090907)","(21.0, 36.0, 34.5)","(41.0, 70.0, 55.51724137931034)","(3.4, 4.2, 4.134615384615384)","(31.0, 48.0, 45.91304347826087)","(26.0, 40.0, 35.75)","(9.0, 12.5, 12.555555555555555)"
06-01-2023 14:39:09.091267,"(4.4, 5.8, 5.789583333333333)","(2.15, 2.5, 2.487906976744186)","(21.0, 34.0, 32.333333333333336)","(41.0, 70.0, 55.51724137931034)","(3.4, 4.2, 4.134615384615384)","(31.0, 48.0, 45.375)","(26.0, 40.0, 35.92)","(9.0, 13.0, 12.557142857142857)"
06-01-2023 14:39:10.213215,"(4.4, 5.8, 5.789583333333333)","(2.15, 2.5, 2.470752688172043)","(21.0, 34.0, 32.0)","(41.0, 70.0, 56.15384615384615)","(3.4, 4.2, 4.134615384615384)","(31.0, 48.0, 45.375)","(26.0, 40.0, 35.92)","(9.0, 13.0, 12.557142857142857)"
06-01-2023 14:39:11.249652,"(4.4, 5.8, 5.784313725490196)","(2.15, 2.5, 2.4684)","(21.0, 34.0, 32.31578947368421)","(41.0, 70.0, 55.714285714285715)","(3.4, 4.2, 4.122727272727272)","(31.0, 48.0, 46.15384615384615)","(26.0, 40.0, 36.22222222222222)","(9.0, 13.0, 12.621951219512194)"
06-01-2023 14:39:12.349427,"(4.4, 5.8, 5.784375)","(2.15, 2.48, 2.474)","(21.0, 34.0, 32.75)","(41.0, 70.0, 55.6)","(3.4, 4.2, 4.114814814814815)","(31.0, 48.0, 45.27272727272727)","(26.0, 40.0, 35.61290322580645)","(9.0, 13.0, 12.636363636363637)"
06-01-2023 14:39:13.454660,"(4.4, 5.7, 5.681395348837209)","(2.15, 2.48, 2.473170731707317)","(21.0, 34.0, 32.75)","(41.0, 70.0, 55.6)","(3.4, 4.2, 4.114814814814815)","(31.0, 48.0, 45.0)","(26.0, 40.0, 36.125)","(9.0, 13.0, 12.791666666666666)"
06-01-2023 14:39:14.562476,"(4.4, 5.7, 5.58)","(2.15, 2.5, 2.481923076923077)","(21.0, 34.0, 32.75)","(41.0, 70.0, 55.55555555555556)","(3.4, 4.1, 4.039041095890411)","(31.0, 48.0, 45.0)","(26.0, 38.0, 36.125)","(9.0, 13.0, 12.791666666666666)"
