,Sals Blue Boy,Blink You Lose,Fake Promises,Hank Tank,Edge Gambler,Make It Count,Boston Budgies,Blazing Bob
08-01-2023 18:39:02.020808,"(2.3, 2.62, 2.6083333333333334)","(6.0, 6.0, 5.847368421052631)","(9.0, 17.5, 16.083333333333332)","(81.0, 180.0, 143.33333333333334)","(4.8, 6.8, 6.72)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 5.1, 5.02)"
08-01-2023 18:39:03.224907,"(2.3, 2.62, 2.6083333333333334)","(6.0, 6.0, 5.859999999999999)","(9.0, 16.5, 15.833333333333334)","(81.0, 180.0, 143.33333333333334)","(4.8, 6.8, 6.875)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 5.1, 4.7272727272727275)"
08-01-2023 18:39:04.410022,"(2.3, 2.64, 2.6292307692307695)","(6.0, 6.0, 5.930000000000001)","(9.0, 16.5, 15.819148936170214)","(81.0, 180.0, 145.0)","(4.8, 7.0, 6.977777777777778)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.8, 4.691666666666666)"
08-01-2023 18:39:05.686877,"(2.3, 2.68, 2.6766666666666667)","(6.0, 6.0, 5.868292682926829)","(9.0, 16.5, 15.7)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.96)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.673333333333334)"
08-01-2023 18:39:06.997846,"(2.3, 2.68, 2.674666666666667)","(6.0, 6.0, 5.958823529411765)","(9.0, 16.5, 15.621951219512194)","(81.0, 180.0, 150.0)","(4.8, 7.0, 6.96)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.681818181818182)"
08-01-2023 18:39:08.288838,"(2.3, 2.7, 2.68)","(6.0, 6.0, 5.961111111111111)","(9.0, 15.5, 15.05952380952381)","(81.0, 180.0, 150.0)","(4.8, 7.2, 6.977777777777778)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.681818181818182)"
08-01-2023 18:39:09.576468,"(2.3, 2.7, 2.6929411764705886)","(6.0, 6.0, 5.961111111111111)","(9.0, 15.5, 14.677777777777777)","(81.0, 180.0, 150.0)","(4.8, 7.2, 6.945454545454545)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.681818181818182)"
08-01-2023 18:39:10.888271,"(2.3, 2.7, 2.6929411764705886)","(6.0, 6.0, 5.8533333333333335)","(9.0, 15.5, 14.677777777777777)","(81.0, 180.0, 150.0)","(4.8, 7.2, 6.8769230769230765)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.69)"
08-01-2023 18:39:12.298682,"(2.3, 2.74, 2.7314285714285718)","(6.0, 5.9, 5.909859154929578)","(9.0, 15.5, 14.566666666666666)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.8769230769230765)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.688888888888889)"
08-01-2023 18:39:13.640746,"(2.3, 2.74, 2.7333333333333334)","(6.0, 6.0, 5.909859154929578)","(9.0, 15.5, 15.006493506493506)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.733333333333333)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.688888888888889)"
08-01-2023 18:39:14.933282,"(2.3, 2.74, 2.7300000000000004)","(6.0, 6.0, 5.902941176470589)","(9.0, 15.5, 15.008333333333333)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.733333333333333)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.688888888888889)"
08-01-2023 18:39:16.395187,"(2.3, 2.74, 2.7285714285714286)","(6.0, 6.0, 5.853846153846154)","(9.0, 15.5, 14.713333333333333)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.733333333333333)","(81.0, 340.0, 247.69230769230768)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.7, 4.7749999999999995)"
08-01-2023 18:39:17.746023,"(2.3, 2.74, 2.7315789473684213)","(6.0, 5.9, 5.8277777777777775)","(9.0, 15.5, 14.713333333333333)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.748571428571428)","(81.0, 340.0, 215.55555555555554)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.8, 4.75)"
08-01-2023 18:39:19.119919,"(2.3, 2.74, 2.7315789473684213)","(6.0, 5.9, 5.814893617021276)","(9.0, 15.5, 14.725352112676056)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.748571428571428)","(81.0, 340.0, 188.88888888888889)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.8, 4.75)"
08-01-2023 18:39:20.652746,"(2.3, 2.74, 2.7315789473684213)","(6.0, 5.9, 5.852054794520548)","(9.0, 15.5, 14.609375)","(81.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.748571428571428)","(81.0, 340.0, 206.66666666666666)","(31.0, 38.0, 36.666666666666664)","(3.4, 4.8, 4.75)"
08-01-2023 18:39:22.186867,"(2.25, 2.74, 2.7375000000000003)","(5.0, 5.9, 5.853521126760564)","(11.0, 15.5, 14.776923076923078)","(91.0, 180.0, 168.57142857142858)","(4.8, 7.0, 6.779999999999999)","(101.0, 340.0, 260.0)","(31.0, 38.0, 36.86486486486486)","(3.6, 4.8, 4.671428571428572)"
08-01-2023 18:39:23.699354,"(2.25, 2.74, 2.7506666666666666)","(5.0, 5.9, 5.853521126760564)","(11.0, 15.5, 14.776923076923078)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 252.0)","(31.0, 38.0, 36.91428571428571)","(3.6, 4.7, 4.641666666666667)"
08-01-2023 18:39:25.076473,"(2.25, 2.76, 2.7506666666666666)","(5.0, 5.9, 5.783333333333333)","(11.0, 15.5, 14.722222222222221)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 252.0)","(31.0, 38.0, 40.421052631578945)","(3.6, 4.7, 4.642857142857142)"
08-01-2023 18:39:26.375891,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.8, 5.744827586206897)","(11.0, 15.0, 14.857142857142858)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 267.27272727272725)","(31.0, 42.0, 38.36363636363637)","(3.6, 4.7, 4.642857142857142)"
08-01-2023 18:39:27.705091,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.9, 5.744827586206897)","(11.0, 15.0, 14.71311475409836)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 267.27272727272725)","(31.0, 42.0, 38.36363636363637)","(3.6, 4.7, 4.625)"
08-01-2023 18:39:29.047294,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.9, 5.744827586206897)","(11.0, 15.5, 14.71311475409836)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.762162162162162)","(91.0, 340.0, 267.27272727272725)","(31.0, 42.0, 38.36363636363637)","(3.6, 4.7, 4.6)"
08-01-2023 18:39:30.374172,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.9, 5.794117647058823)","(11.0, 16.0, 15.553571428571429)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 188.88888888888889)","(31.0, 42.0, 38.36363636363637)","(3.6, 4.7, 4.6)"
08-01-2023 18:39:31.724187,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.9, 5.757446808510638)","(11.0, 16.0, 15.58)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 277.77777777777777)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.7, 4.6)"
08-01-2023 18:39:33.045163,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.8, 5.7388059701492535)","(11.0, 16.0, 15.58)","(91.0, 180.0, 150.0)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 277.77777777777777)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.7, 4.6)"
08-01-2023 18:39:34.429081,"(2.25, 2.76, 2.7517241379310344)","(5.0, 5.8, 5.747272727272727)","(11.0, 16.0, 15.58)","(91.0, 180.0, 150.0)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 233.33333333333334)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.7, 4.6)"
08-01-2023 18:39:35.671661,"(2.25, 2.78, 2.76)","(5.0, 6.0, 5.9147058823529415)","(11.0, 16.0, 15.5)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 197.77777777777777)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.7, 4.558333333333334)"
08-01-2023 18:39:36.936370,"(2.25, 2.76, 2.75)","(5.0, 6.0, 5.930952380952381)","(11.0, 15.5, 15.071428571428571)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 233.33333333333334)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.6, 4.481481481481482)"
08-01-2023 18:39:38.328477,"(2.25, 2.78, 2.77)","(5.0, 6.0, 5.9590163934426235)","(11.0, 15.5, 15.115384615384615)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.779999999999999)","(91.0, 340.0, 260.0)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.6, 4.464285714285714)"
08-01-2023 18:39:39.623587,"(2.25, 2.8, 2.7752)","(5.0, 6.0, 5.9590163934426235)","(11.0, 15.5, 15.1)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.0, 6.993939393939394)","(91.0, 340.0, 260.0)","(31.0, 42.0, 38.333333333333336)","(3.6, 4.6, 4.430612244897959)"
08-01-2023 18:39:40.982077,"(2.25, 2.78, 2.7752)","(5.0, 6.0, 5.9423076923076925)","(11.0, 15.5, 15.09375)","(91.0, 180.0, 150.0)","(4.8, 7.2, 6.993939393939394)","(91.0, 340.0, 206.66666666666666)","(31.0, 42.0, 47.09090909090909)","(3.6, 4.5, 4.430612244897959)"
08-01-2023 18:39:42.262808,"(2.3, 2.8, 2.78)","(5.0, 6.0, 5.9423076923076925)","(11.0, 15.5, 15.09375)","(91.0, 180.0, 150.0)","(4.8, 7.2, 6.948837209302326)","(91.0, 340.0, 206.66666666666666)","(31.0, 48.0, 47.09090909090909)","(3.6, 4.5, 4.3464285714285715)"
08-01-2023 18:39:43.561764,"(2.3, 2.8, 2.78625)","(5.0, 6.0, 5.936065573770492)","(11.0, 15.5, 15.027777777777779)","(91.0, 180.0, 150.0)","(4.8, 7.2, 6.948837209302326)","(91.0, 340.0, 206.66666666666666)","(31.0, 48.0, 47.09090909090909)","(3.6, 4.4, 4.3464285714285715)"
08-01-2023 18:39:44.820140,"(2.3, 2.8, 2.7805128205128202)","(5.0, 6.0, 5.944285714285715)","(11.0, 15.5, 14.82)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 6.948837209302326)","(91.0, 340.0, 247.69230769230768)","(31.0, 48.0, 47.09090909090909)","(3.6, 4.4, 4.356521739130435)"
08-01-2023 18:39:46.022102,"(2.3, 2.8, 2.7887179487179483)","(5.0, 6.0, 5.9366666666666665)","(11.0, 15.5, 14.789473684210526)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 6.948837209302326)","(91.0, 340.0, 247.69230769230768)","(31.0, 48.0, 47.09090909090909)","(3.6, 4.4, 4.359090909090909)"
08-01-2023 18:39:47.315249,"(2.3, 2.82, 2.8066666666666666)","(5.0, 6.0, 5.945070422535212)","(11.0, 15.0, 14.789473684210526)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 6.93)","(91.0, 340.0, 247.69230769230768)","(31.0, 48.0, 47.09090909090909)","(3.6, 4.4, 4.257142857142857)"
08-01-2023 18:39:48.481350,"(2.3, 2.82, 2.8125)","(5.0, 6.0, 5.9521126760563385)","(11.0, 15.0, 14.789473684210526)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 6.948837209302326)","(91.0, 340.0, 247.69230769230768)","(31.0, 48.0, 44.44444444444444)","(3.5, 4.3, 4.144444444444444)"
08-01-2023 18:39:49.747561,"(2.3, 2.82, 2.814285714285714)","(5.0, 6.0, 5.9521126760563385)","(11.0, 15.0, 14.68)","(91.0, 180.0, 150.0)","(4.8, 7.2, 6.948837209302326)","(91.0, 340.0, 247.69230769230768)","(31.0, 48.0, 45.333333333333336)","(3.5, 4.3, 4.139344262295082)"
08-01-2023 18:39:50.982013,"(2.3, 2.82, 2.814285714285714)","(5.0, 6.0, 5.9521126760563385)","(11.0, 15.0, 14.652173913043478)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.014285714285714)","(91.0, 340.0, 247.69230769230768)","(31.0, 48.0, 46.11764705882353)","(3.5, 4.3, 4.144444444444444)"
08-01-2023 18:39:52.194539,"(2.3, 2.84, 2.82625)","(5.0, 6.0, 5.9521126760563385)","(11.0, 15.0, 14.458333333333334)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.042424242424242)","(91.0, 340.0, 253.84615384615387)","(31.0, 48.0, 43.42857142857143)","(3.5, 4.3, 4.150381679389312)"
08-01-2023 18:39:53.353386,"(2.3, 2.84, 2.8284210526315787)","(5.0, 6.0, 5.9521126760563385)","(11.0, 14.5, 14.458333333333334)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.042424242424242)","(91.0, 340.0, 253.84615384615387)","(31.0, 48.0, 43.42857142857143)","(3.5, 4.3, 4.150381679389312)"
08-01-2023 18:39:54.512172,"(2.3, 2.84, 2.830833333333333)","(5.0, 6.0, 5.949253731343283)","(10.0, 14.5, 14.458333333333334)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.051428571428572)","(91.0, 340.0, 215.55555555555554)","(31.0, 48.0, 45.333333333333336)","(3.5, 4.2, 4.139024390243902)"
08-01-2023 18:39:55.662894,"(2.3, 2.84, 2.830833333333333)","(5.0, 6.0, 5.95)","(10.0, 15.0, 14.733333333333333)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.042424242424242)","(91.0, 340.0, 253.84615384615387)","(31.0, 48.0, 43.42857142857143)","(3.5, 4.2, 4.201712328767123)"
08-01-2023 18:39:56.938670,"(2.3, 2.84, 2.8304)","(5.0, 6.0, 5.941379310344828)","(10.0, 14.5, 14.458333333333334)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.042424242424242)","(91.0, 340.0, 253.84615384615387)","(31.0, 48.0, 43.42857142857143)","(3.5, 4.3, 4.1177777777777775)"
08-01-2023 18:39:58.096931,"(2.3, 2.84, 2.8273684210526313)","(5.0, 6.0, 5.95)","(10.0, 14.5, 14.458333333333334)","(91.0, 180.0, 156.66666666666666)","(4.8, 7.2, 7.014285714285714)","(91.0, 340.0, 253.84615384615387)","(31.0, 48.0, 46.11764705882353)","(3.5, 4.3, 4.115141955835962)"
08-01-2023 18:39:59.255549,"(2.3, 2.88, 2.853333333333333)","(5.0, 6.0, 5.95)","(10.0, 14.5, 14.458333333333334)","(91.0, 160.0, 150.0)","(4.8, 7.2, 7.042424242424242)","(91.0, 340.0, 253.84615384615387)","(31.0, 48.0, 43.42857142857143)","(3.5, 4.3, 4.115141955835962)"
08-01-2023 18:40:00.436900,"(2.35, 2.86, 2.854)","(5.0, 6.0, 5.95)","(10.0, 14.5, 13.540816326530612)","(91.0, 160.0, 150.0)","(4.8, 7.2, 7.042424242424242)","(101.0, 340.0, 246.66666666666666)","(31.0, 48.0, 43.42857142857143)","(3.5, 4.3, 4.120795107033639)"
08-01-2023 18:40:01.541821,"(2.35, 2.86, 2.853333333333333)","(5.0, 6.0, 5.95)","(10.0, 14.0, 13.540816326530612)","(91.0, 160.0, 150.0)","(4.8, 7.2, 7.163265306122449)","(101.0, 340.0, 250.0)","(31.0, 48.0, 45.6)","(3.5, 4.3, 4.121341463414634)"
08-01-2023 18:40:02.607911,"(2.35, 2.84, 2.8345454545454545)","(5.0, 6.0, 5.953164556962025)","(10.0, 14.0, 13.632352941176471)","(91.0, 160.0, 150.0)","(4.8, 7.4, 7.275862068965518)","(101.0, 340.0, 242.5)","(31.0, 48.0, 47.111111111111114)","(3.5, 4.3, 4.120245398773005)"
08-01-2023 18:40:03.792397,"(2.35, 2.84, 2.8339999999999996)","(5.0, 6.0, 5.947222222222223)","(10.0, 14.0, 13.647727272727273)","(91.0, 160.0, 153.33333333333334)","(4.8, 7.4, 7.362500000000001)","(101.0, 340.0, 306.0)","(31.0, 48.0, 47.75)","(3.5, 4.3, 4.15625)"
08-01-2023 18:40:04.986917,"(2.35, 2.84, 2.835)","(5.0, 6.0, 5.947222222222223)","(10.0, 14.0, 13.568181818181818)","(91.0, 180.0, 168.57142857142858)","(4.8, 7.4, 7.352941176470589)","(101.0, 330.0, 300.0)","(31.0, 48.0, 47.75)","(3.5, 4.2, 4.143548387096774)"
08-01-2023 18:40:06.184862,"(2.35, 2.86, 2.835)","(5.0, 6.0, 5.947222222222223)","(10.0, 14.0, 13.703125)","(91.0, 180.0, 155.0)","(4.8, 7.4, 7.352941176470589)","(101.0, 330.0, 270.0)","(31.0, 48.0, 47.75)","(3.5, 4.2, 4.146153846153846)"
08-01-2023 18:40:07.361952,"(2.35, 2.86, 2.8474999999999997)","(5.0, 6.0, 5.9447368421052635)","(10.0, 14.0, 14.071428571428571)","(91.0, 170.0, 155.0)","(4.8, 7.4, 7.352941176470589)","(101.0, 330.0, 302.5)","(31.0, 48.0, 47.75)","(3.5, 4.2, 4.143548387096774)"
08-01-2023 18:40:08.453652,"(2.35, 2.88, 2.8547368421052632)","(5.0, 6.0, 5.930645161290323)","(10.0, 14.5, 14.071428571428571)","(91.0, 170.0, 165.0)","(4.8, 7.4, 7.140000000000001)","(101.0, 330.0, 260.0)","(31.0, 48.0, 47.75)","(3.5, 4.2, 4.135185185185185)"
08-01-2023 18:40:09.598605,"(2.35, 2.9, 2.868)","(5.0, 6.2, 6.048780487804878)","(10.0, 14.5, 13.907407407407407)","(91.0, 170.0, 165.0)","(4.8, 7.2, 7.090322580645162)","(101.0, 330.0, 305.0)","(31.0, 48.0, 47.75)","(3.5, 4.2, 4.070422535211267)"
08-01-2023 18:40:10.695265,"(2.35, 2.94, 2.9269230769230767)","(5.0, 6.2, 6.065217391304348)","(10.0, 14.5, 13.98076923076923)","(91.0, 170.0, 160.0)","(4.8, 7.2, 7.058333333333334)","(101.0, 330.0, 305.0)","(31.0, 48.0, 47.75)","(3.5, 4.1, 4.019512195121951)"
08-01-2023 18:40:11.865282,"(2.35, 2.98, 2.952)","(5.0, 6.2, 6.065217391304348)","(10.0, 14.0, 13.98076923076923)","(91.0, 170.0, 153.33333333333334)","(4.8, 7.2, 7.021052631578947)","(91.0, 330.0, 280.0)","(31.0, 48.0, 47.75)","(3.5, 4.1, 4.022222222222222)"
08-01-2023 18:40:13.098704,"(2.35, 2.96, 2.953333333333333)","(5.0, 6.2, 6.065217391304348)","(10.0, 14.0, 13.98076923076923)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.0625)","(91.0, 330.0, 305.0)","(31.0, 48.0, 47.45454545454545)","(3.5, 4.1, 4.0236363636363635)"
08-01-2023 18:40:14.202102,"(2.35, 2.98, 2.9294736842105262)","(5.0, 6.2, 6.065217391304348)","(10.0, 14.0, 13.98076923076923)","(91.0, 180.0, 153.33333333333334)","(4.8, 7.2, 7.09)","(91.0, 330.0, 305.0)","(31.0, 48.0, 50.14705882352941)","(3.5, 4.1, 4.0236363636363635)"
08-01-2023 18:40:15.270721,"(2.35, 2.98, 2.9294736842105262)","(5.0, 6.2, 6.065217391304348)","(10.0, 14.0, 13.98076923076923)","(91.0, 180.0, 150.0)","(4.8, 7.2, 7.11764705882353)","(91.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.5, 4.1, 4.0236363636363635)"
08-01-2023 18:40:16.636133,"(2.35, 2.96, 2.952)","(5.0, 6.2, 6.048780487804878)","(10.0, 14.0, 13.903225806451612)","(91.0, 160.0, 156.66666666666666)","(4.8, 7.2, 7.283333333333333)","(91.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.5, 4.1, 4.0236363636363635)"
08-01-2023 18:40:18.092639,"(2.35, 2.96, 2.9443478260869567)","(5.0, 6.2, 6.05)","(10.0, 14.0, 13.903225806451612)","(91.0, 160.0, 157.5)","(4.8, 7.4, 7.3090909090909095)","(91.0, 330.0, 280.0)","(31.0, 55.0, 50.14705882352941)","(3.5, 4.1, 4.0236363636363635)"
08-01-2023 18:40:19.389965,"(2.35, 2.96, 2.9443478260869567)","(5.0, 6.2, 6.05)","(10.0, 14.0, 13.903225806451612)","(91.0, 160.0, 157.5)","(4.8, 7.4, 7.3090909090909095)","(91.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.5, 4.1, 4.017808219178082)"
08-01-2023 18:40:20.764369,"(2.35, 2.96, 2.9379999999999997)","(5.0, 6.2, 6.048780487804878)","(10.0, 14.0, 13.931034482758621)","(91.0, 160.0, 164.0)","(4.8, 7.4, 7.3090909090909095)","(91.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.5, 4.1, 4.017808219178082)"
08-01-2023 18:40:21.994103,"(2.45, 2.94, 2.9392660550458714)","(5.5, 6.2, 6.048780487804878)","(10.0, 14.0, 13.931034482758621)","(91.0, 180.0, 164.0)","(5.0, 7.4, 7.316666666666667)","(101.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.4, 4.1, 4.0236363636363635)"
08-01-2023 18:40:23.181717,"(2.45, 2.96, 2.944)","(5.5, 6.2, 6.048780487804878)","(10.0, 14.0, 13.931034482758621)","(91.0, 180.0, 164.0)","(5.0, 7.4, 7.316666666666667)","(101.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.4, 4.1, 4.016666666666667)"
08-01-2023 18:40:24.308943,"(2.45, 2.96, 2.949090909090909)","(5.5, 6.2, 6.040816326530612)","(10.0, 14.0, 13.931034482758621)","(91.0, 160.0, 157.5)","(5.0, 7.4, 7.2375)","(101.0, 330.0, 305.0)","(31.0, 55.0, 50.14705882352941)","(3.4, 4.1, 4.016666666666667)"
08-01-2023 18:40:25.427422,"(2.4, 2.96, 2.9425)","(5.0, 6.2, 6.03921568627451)","(10.0, 14.0, 13.931034482758621)","(91.0, 160.0, 157.5)","(5.0, 7.4, 7.253333333333334)","(101.0, 330.0, 307.5)","(31.0, 55.0, 50.14705882352941)","(3.5, 4.1, 4.016666666666667)"
08-01-2023 18:40:26.619569,"(2.4, 2.96, 2.954285714285714)","(5.0, 6.2, 6.040816326530612)","(10.0, 14.0, 13.931034482758621)","(91.0, 160.0, 157.5)","(5.0, 7.4, 7.253333333333334)","(101.0, 330.0, 307.5)","(31.0, 55.0, 43.0)","(3.5, 4.1, 4.016666666666667)"
08-01-2023 18:40:27.874437,"(2.4, 2.96, 2.9425)","(5.0, 6.2, 6.04025974025974)","(10.0, 14.0, 13.931034482758621)","(91.0, 160.0, 157.5)","(5.0, 7.4, 7.253333333333334)","(101.0, 330.0, 310.0)","(31.0, 44.0, 44.666666666666664)","(3.5, 4.1, 4.016666666666667)"
08-01-2023 18:40:29.102462,"(2.4, 2.96, 2.941176470588235)","(5.0, 6.2, 6.061194029850746)","(10.0, 14.0, 14.6)","(91.0, 160.0, 164.0)","(5.0, 7.4, 7.253333333333334)","(101.0, 330.0, 290.0)","(31.0, 46.0, 44.666666666666664)","(3.5, 4.1, 4.039130434782608)"
08-01-2023 18:40:30.372040,"(2.4, 2.96, 2.9447619047619047)","(5.0, 6.2, 6.061194029850746)","(10.0, 15.0, 14.461538461538462)","(91.0, 180.0, 164.0)","(5.0, 7.4, 7.060869565217391)","(101.0, 330.0, 295.0)","(31.0, 46.0, 43.0)","(3.5, 4.1, 4.038235294117647)"
08-01-2023 18:40:31.490192,"(2.4, 3.0, 2.953846153846154)","(5.0, 6.2, 6.061194029850746)","(10.0, 14.5, 14.461538461538462)","(91.0, 180.0, 171.11111111111111)","(5.0, 7.2, 7.060869565217391)","(101.0, 330.0, 306.6666666666667)","(31.0, 44.0, 42.8)","(3.5, 4.1, 4.038235294117647)"
08-01-2023 18:40:33.141656,"(2.4, 2.98, 2.9589473684210525)","(5.0, 6.2, 6.134042553191489)","(10.0, 14.5, 14.125)","(91.0, 180.0, 155.0)","(5.0, 7.2, 7.1)","(101.0, 330.0, 274.0)","(31.0, 44.0, 43.0)","(3.5, 4.1, 4.038235294117647)"
08-01-2023 18:40:34.930690,"(2.45, 3.0, 2.942727272727273)","(5.5, 6.2, 6.134042553191489)","(10.0, 14.5, 14.083333333333334)","(91.0, 160.0, 155.0)","(5.0, 7.2, 7.0962962962962965)","(91.0, 320.0, 267.5)","(31.0, 44.0, 43.0)","(3.4, 4.1, 4.038235294117647)"
08-01-2023 18:40:36.332043,"(2.45, 3.0, 2.942727272727273)","(5.5, 6.2, 6.126190476190477)","(10.0, 14.5, 13.925925925925926)","(91.0, 160.0, 155.0)","(5.0, 7.2, 7.0962962962962965)","(91.0, 320.0, 280.0)","(31.0, 44.0, 43.2)","(3.4, 4.1, 4.038235294117647)"
08-01-2023 18:40:37.660776,"(2.45, 3.0, 2.942727272727273)","(5.5, 6.2, 6.0)","(10.0, 14.0, 14.308823529411764)","(91.0, 160.0, 155.0)","(5.0, 7.2, 7.1125)","(91.0, 300.0, 267.27272727272725)","(31.0, 48.0, 44.0)","(3.4, 4.1, 4.038235294117647)"
08-01-2023 18:40:38.826625,"(2.45, 2.98, 2.944444444444444)","(5.5, 6.0, 5.987804878048781)","(10.0, 14.5, 14.308823529411764)","(91.0, 170.0, 155.0)","(5.0, 7.2, 7.3047619047619055)","(91.0, 300.0, 268.57142857142856)","(31.0, 48.0, 44.0)","(3.4, 4.1, 4.038235294117647)"
08-01-2023 18:40:39.976481,"(2.45, 2.98, 2.9475)","(5.5, 6.2, 6.052112676056338)","(10.0, 14.5, 14.470588235294118)","(91.0, 170.0, 161.0)","(5.0, 7.4, 7.266666666666667)","(91.0, 290.0, 265.0)","(31.0, 48.0, 45.333333333333336)","(3.4, 4.1, 4.0236363636363635)"
08-01-2023 18:40:41.211019,"(2.45, 3.0, 2.967111111111111)","(5.5, 6.2, 6.135862068965517)","(10.0, 14.5, 14.375)","(91.0, 170.0, 151.25)","(5.0, 7.4, 7.256)","(91.0, 280.0, 265.0)","(31.0, 48.0, 46.666666666666664)","(3.4, 4.1, 4.032727272727272)"
08-01-2023 18:40:42.456004,"(2.45, 2.98, 2.9457142857142857)","(5.5, 6.2, 6.172413793103448)","(10.0, 14.5, 14.394736842105264)","(91.0, 170.0, 151.25)","(5.0, 7.4, 7.075862068965518)","(91.0, 280.0, 255.0)","(31.0, 48.0, 42.5)","(3.4, 4.1, 4.044776119402985)"
08-01-2023 18:40:43.751447,"(2.4, 2.98, 2.9457142857142857)","(5.0, 6.2, 6.169491525423729)","(10.0, 14.5, 14.470588235294118)","(91.0, 170.0, 156.36363636363637)","(5.0, 7.2, 7.0285714285714285)","(91.0, 270.0, 225.0)","(31.0, 48.0, 45.714285714285715)","(3.5, 4.1, 4.010769230769231)"
