,Whiskey Soda,War Drum Express,Hank The Hustler,Emerley Together,Sutton Sandy,Wind Burn Flash,Powder Finger,Harry
367,"[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 44, 974559), 7.0, 8.8]"
368,"[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 46, 107438), 7.0, 8.8]"
369,"[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 47, 247265), 7.0, 8.8]"
370,"[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 48, 393649), 7.0, 9.0]"
371,"[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 49, 569631), 7.0, 9.0]"
372,"[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 50, 728791), 7.0, 9.0]"
373,"[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 51, 880199), 7.0, 9.0]"
374,"[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 53, 25134), 7.0, 9.0]"
375,"[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 54, 180257), 7.0, 9.0]"
376,"[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 55, 329033), 7.0, 9.0]"
377,"[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 56, 472965), 7.0, 9.0]"
378,"[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 57, 696596), 7.0, 9.0]"
379,"[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 36, 58, 900959), 7.0, 9.0]"
380,"[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 0, 118137), 7.0, 9.0]"
381,"[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 1, 318558), 7.0, 9.0]"
382,"[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 2, 479260), 7.0, 9.0]"
383,"[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 3, 629021), 7.0, 9.0]"
384,"[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 4, 763603), 7.0, 9.0]"
385,"[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 5, 907102), 7.0, 9.0]"
386,"[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 7, 97154), 7.0, 9.0]"
387,"[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 8, 364004), 7.0, 9.0]"
388,"[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 9, 543322), 7.0, 9.0]"
389,"[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 10, 701747), 7.0, 9.2]"
390,"[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 3.8, 4.5]","[datetime.datetime(2022, 11, 28, 17, 37, 11, 914914), 7.0, 9.2]"
391,"[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 13, 117471), 7.0, 9.2]"
392,"[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 7.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 14, 410856), 7.0, 9.2]"
393,"[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 15, 621895), 7.0, 8.8]"
394,"[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 16, 826265), 7.0, 8.8]"
395,"[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 18, 25747), 7.0, 8.8]"
396,"[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 17, 37, 19, 199613), 7.0, 8.8]"
397,"[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 37, 20, 421819), 7.0, 8.8]"
398,"[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 37, 21, 584999), 7.0, 9.0]"
399,"[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 37, 22, 798132), 7.0, 9.0]"
400,"[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 37, 24, 3761), 7.0, 9.0]"
401,"[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 3.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 37, 25, 186275), 7.0, 9.0]"
402,"[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 17, 37, 26, 366498), 7.0, 9.0]"
403,"[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 17, 37, 27, 549042), 7.0, 9.0]"
404,"[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 2.6, 2.88]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 17, 37, 28, 758055), 7.0, 9.0]"
405,"[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 2.6, 2.9]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 17, 37, 29, 987972), 7.0, 9.0]"
406,"[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 2.6, 2.9]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 17, 37, 31, 202810), 7.0, 9.0]"
