,Zea Jay,Riverdale Peggy,Aston Rozee,Gucci Giblet,Typhoon Missile,Blue Bale,My Mate Martha
10-01-2023 14:45:29.996609,"(3.6, 5.1, 4.975)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.545454545454545)","(5.5, 6.6, 6.430769230769231)","(8.5, 15.0, 13.413793103448276)","(1.85, 2.12, 2.108888888888889)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:30.925182,"(3.6, 5.1, 4.975)","(21.0, 120.0, 88.75)","(11.0, 13.5, 12.545454545454545)","(5.5, 6.6, 6.430769230769231)","(8.5, 15.0, 13.413793103448276)","(1.85, 2.12, 2.105714285714286)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:31.929147,"(3.6, 5.1, 5.05)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.483870967741936)","(5.5, 6.6, 6.457142857142857)","(8.5, 15.0, 13.296296296296296)","(1.85, 2.12, 2.108)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:32.962846,"(3.6, 5.1, 5.05)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.068181818181818)","(5.5, 6.8, 6.461538461538462)","(8.5, 15.0, 13.296296296296296)","(1.85, 2.12, 2.104)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:34.006773,"(3.6, 5.1, 5.05)","(21.0, 120.0, 84.28571428571429)","(11.0, 13.5, 12.068181818181818)","(5.5, 6.8, 6.461538461538462)","(8.5, 15.0, 13.333333333333334)","(1.85, 2.12, 2.0971428571428574)","(41.0, 90.0, 81.0)"
10-01-2023 14:45:35.002117,"(3.6, 5.2, 5.166666666666667)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.227272727272727)","(5.5, 6.8, 6.430769230769231)","(8.5, 15.0, 13.181818181818182)","(1.85, 2.12, 2.102222222222222)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:36.172120,"(3.6, 5.5, 5.140000000000001)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.38888888888889)","(5.5, 6.6, 6.430769230769231)","(8.5, 15.0, 13.181818181818182)","(1.85, 2.12, 2.0971428571428574)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:37.405219,"(3.6, 5.5, 5.26)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.375)","(5.5, 6.6, 6.430769230769231)","(9.0, 15.0, 13.014705882352942)","(1.85, 2.12, 2.102222222222222)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:38.473034,"(3.6, 5.5, 5.26)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.375)","(5.5, 6.6, 6.430769230769231)","(9.0, 15.0, 12.75)","(1.85, 2.12, 2.1175)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:39.546500,"(3.6, 5.5, 5.26)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.375)","(5.5, 6.6, 6.430769230769231)","(9.0, 15.0, 12.928571428571429)","(1.85, 2.14, 2.106666666666667)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:40.577831,"(3.6, 5.4, 5.246153846153846)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.375)","(5.5, 6.6, 6.430769230769231)","(9.0, 14.5, 13.125)","(1.85, 2.14, 2.106666666666667)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:41.673215,"(3.6, 5.5, 5.3)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.128571428571428)","(5.5, 6.8, 6.5)","(9.0, 14.0, 13.25)","(1.85, 2.14, 2.0672727272727274)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:42.751428,"(3.6, 5.5, 5.223076923076923)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.128571428571428)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.25)","(1.85, 2.14, 2.0628571428571427)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:43.781835,"(3.6, 5.5, 5.3)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.1875)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.25)","(1.85, 2.14, 2.0504761904761906)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:44.800369,"(3.6, 5.5, 5.343478260869565)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 11.958333333333334)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.090909090909092)","(1.85, 2.06, 2.1142857142857143)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:45.786264,"(3.6, 5.5, 5.429411764705883)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 11.958333333333334)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.0)","(1.85, 2.12, 2.0745454545454547)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:46.757702,"(3.6, 5.5, 5.429411764705883)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.25925925925926)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.0)","(1.85, 2.08, 2.06)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:47.730838,"(3.6, 5.5, 5.3)","(21.0, 120.0, 78.33333333333333)","(11.0, 12.5, 12.354166666666666)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.0)","(1.85, 2.08, 2.0700000000000003)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:48.715779,"(3.6, 5.5, 5.373684210526315)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.99090909090909)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.0)","(1.85, 2.08, 2.0109090909090908)","(41.0, 90.0, 79.28571428571429)"
10-01-2023 14:45:49.744908,"(3.6, 5.5, 5.34)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.125)","(5.5, 7.0, 6.8)","(9.0, 14.0, 13.0)","(1.85, 2.02, 2.0384)","(41.0, 90.0, 80.76923076923077)"
10-01-2023 14:45:50.894021,"(3.6, 5.5, 5.473333333333334)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.125)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.0)","(1.85, 2.12, 2.0615384615384618)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:51.992528,"(3.6, 5.5, 5.473333333333334)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.125)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.0)","(1.85, 2.1, 2.09)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:53.035252,"(3.6, 5.5, 5.473333333333334)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 13.076923076923077)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.0)","(1.85, 2.1, 2.09)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:54.095679,"(3.6, 5.5, 5.473333333333334)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 13.092592592592592)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.0)","(1.85, 2.1, 2.0643478260869568)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:55.192936,"(3.6, 5.5, 5.473333333333334)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 13.092592592592592)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.0)","(1.85, 2.12, 2.0643478260869568)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:56.232786,"(3.6, 5.5, 5.286666666666666)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 13.092592592592592)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.1)","(1.85, 2.06, 2.0533333333333332)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:57.334767,"(3.6, 5.5, 5.315384615384615)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.125)","(5.5, 7.0, 6.5200000000000005)","(9.0, 14.0, 13.1)","(1.85, 2.06, 2.05)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:58.383223,"(3.6, 5.5, 5.358823529411764)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 12.125)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.1)","(1.85, 2.06, 2.086666666666667)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:45:59.414022,"(3.6, 5.5, 5.358823529411764)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 13.063636363636363)","(5.5, 7.0, 6.640000000000001)","(9.0, 14.0, 13.1)","(1.85, 2.12, 2.114188034188034)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:00.524951,"(3.6, 5.4, 5.266666666666667)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.5, 13.063636363636363)","(5.5, 7.4, 6.666666666666667)","(9.0, 14.0, 12.928571428571429)","(1.85, 2.12, 2.1109734513274336)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:01.609495,"(3.6, 5.4, 5.36)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.0, 12.904255319148936)","(5.5, 6.8, 6.75)","(9.0, 14.0, 12.928571428571429)","(1.85, 2.12, 2.07979381443299)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:02.765671,"(3.6, 5.4, 5.295)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.0, 12.82)","(5.5, 6.8, 6.75)","(9.0, 14.0, 13.166666666666666)","(1.85, 2.08, 2.0816901408450703)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:03.796742,"(3.6, 5.5, 5.268421052631579)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.0, 12.82)","(5.5, 6.8, 6.75)","(9.0, 13.5, 13.166666666666666)","(1.85, 2.14, 2.0816901408450703)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:04.936571,"(3.6, 5.5, 5.218518518518518)","(21.0, 120.0, 78.33333333333333)","(11.0, 13.0, 12.82)","(5.5, 6.8, 6.75)","(9.0, 13.5, 12.75)","(1.85, 2.14, 2.105785123966942)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:05.980709,"(3.8, 5.5, 5.239130434782608)","(31.0, 120.0, 78.33333333333333)","(10.0, 13.0, 12.823529411764707)","(5.5, 6.8, 6.633333333333334)","(9.0, 13.5, 12.75)","(1.75, 2.14, 2.1063414634146342)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:07.016063,"(3.8, 5.5, 5.239130434782608)","(31.0, 120.0, 78.33333333333333)","(10.0, 13.0, 12.823529411764707)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 12.75)","(1.75, 2.14, 2.115483870967742)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:07.996017,"(3.8, 5.4, 5.25)","(31.0, 120.0, 78.33333333333333)","(10.0, 13.0, 12.823529411764707)","(5.5, 7.2, 6.633333333333334)","(9.0, 13.5, 12.75)","(1.75, 2.14, 2.115483870967742)","(41.0, 90.0, 78.23529411764706)"
10-01-2023 14:46:09.014522,"(3.8, 5.4, 5.133333333333333)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.833333333333334)","(5.5, 7.2, 6.635294117647058)","(9.0, 13.5, 12.8125)","(1.75, 2.14, 2.1116981132075474)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:09.995316,"(3.8, 5.4, 5.2)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.833333333333334)","(5.5, 6.8, 6.6909090909090905)","(9.0, 13.5, 12.8125)","(1.75, 2.14, 2.1102702702702705)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:11.032304,"(3.8, 5.4, 5.142857142857142)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.830188679245284)","(5.5, 6.8, 6.6909090909090905)","(9.0, 13.5, 12.852941176470589)","(1.75, 2.14, 2.1136)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:12.133714,"(3.8, 5.4, 5.125)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.830188679245284)","(5.5, 6.8, 6.568421052631579)","(9.0, 13.5, 12.852941176470589)","(1.75, 2.14, 2.1136)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:13.179053,"(3.8, 5.4, 5.125)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.830188679245284)","(5.5, 6.8, 6.568421052631579)","(9.0, 13.5, 12.852941176470589)","(1.75, 2.14, 2.1236363636363635)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:14.189692,"(3.8, 5.3, 5.225)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.830188679245284)","(5.5, 6.8, 6.568421052631579)","(9.0, 13.5, 12.852941176470589)","(1.75, 2.14, 2.1064000000000003)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:15.187619,"(3.8, 5.2, 5.185714285714286)","(31.0, 120.0, 82.5)","(10.0, 13.0, 12.830188679245284)","(5.5, 6.8, 6.568421052631579)","(9.0, 13.5, 12.852941176470589)","(1.75, 2.14, 2.1064000000000003)","(41.0, 90.0, 78.88888888888889)"
10-01-2023 14:46:16.197779,"(3.8, 5.2, 5.185714285714286)","(31.0, 120.0, 82.5)","(10.0, 13.0, 13.4)","(5.5, 6.8, 7.127272727272727)","(9.0, 13.5, 13.5)","(1.75, 2.14, 1.98)","(41.0, 90.0, 82.94117647058823)"
10-01-2023 14:46:17.166005,"(3.8, 5.4, 5.36875)","(31.0, 120.0, 82.5)","(10.0, 14.5, 14.0)","(5.5, 7.4, 7.266666666666667)","(9.0, 15.0, 14.130434782608695)","(1.75, 1.98, 1.9735714285714285)","(41.0, 90.0, 82.94117647058823)"
10-01-2023 14:46:18.207124,"(3.8, 5.4, 5.36875)","(31.0, 120.0, 82.5)","(10.0, 14.5, 13.666666666666666)","(5.5, 7.4, 7.133333333333334)","(9.0, 15.0, 14.130434782608695)","(1.75, 1.97, 1.9633333333333334)","(41.0, 90.0, 82.94117647058823)"
10-01-2023 14:46:19.247058,"(3.8, 5.4, 5.36875)","(31.0, 120.0, 82.5)","(10.0, 14.5, 14.026315789473685)","(5.5, 7.4, 7.133333333333334)","(9.0, 15.0, 14.3)","(1.75, 1.97, 1.9324137931034482)","(41.0, 90.0, 85.38461538461539)"
10-01-2023 14:46:20.318373,"(3.8, 5.5, 5.4837837837837835)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.5, 14.088235294117647)","(5.5, 7.4, 7.12)","(9.0, 15.0, 14.3)","(1.75, 1.96, 1.9446774193548386)","(41.0, 90.0, 86.66666666666667)"
10-01-2023 14:46:21.425206,"(3.8, 5.5, 5.460869565217392)","(31.0, 120.0, 95.0)","(10.0, 15.0, 14.863636363636363)","(5.5, 7.4, 7.12)","(9.0, 15.0, 14.44)","(1.75, 1.95, 1.9342857142857142)","(41.0, 90.0, 86.66666666666667)"
10-01-2023 14:46:22.441532,"(3.8, 5.6, 5.35)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.0, 13.954545454545455)","(5.5, 7.2, 7.12)","(9.0, 15.0, 14.384615384615385)","(1.75, 1.95, 1.9434)","(41.0, 90.0, 87.77777777777777)"
10-01-2023 14:46:23.444515,"(3.8, 5.6, 5.39)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.0, 13.954545454545455)","(5.5, 7.2, 7.1)","(9.0, 15.0, 14.272727272727273)","(1.75, 1.95, 1.9434)","(41.0, 90.0, 87.77777777777777)"
10-01-2023 14:46:24.466904,"(3.8, 5.5, 5.45)","(31.0, 120.0, 95.0)","(10.0, 14.0, 13.954545454545455)","(5.5, 7.2, 7.054545454545455)","(9.0, 15.0, 14.238095238095237)","(1.75, 1.96, 1.9352173913043478)","(41.0, 90.0, 86.66666666666667)"
10-01-2023 14:46:25.419961,"(3.8, 5.5, 5.486666666666666)","(31.0, 120.0, 95.0)","(10.0, 14.5, 14.40909090909091)","(5.5, 7.2, 7.12)","(9.0, 15.0, 14.36)","(1.75, 1.96, 1.9315)","(41.0, 90.0, 86.66666666666667)"
10-01-2023 14:46:26.335277,"(3.8, 5.6, 5.511764705882353)","(31.0, 120.0, 95.0)","(10.0, 14.5, 14.40909090909091)","(5.5, 7.2, 7.054545454545455)","(9.0, 15.0, 14.36)","(1.75, 1.95, 1.9354545454545453)","(41.0, 90.0, 86.66666666666667)"
10-01-2023 14:46:27.354908,"(3.8, 5.6, 5.531818181818181)","(31.0, 120.0, 95.0)","(10.0, 14.5, 14.166666666666666)","(5.5, 7.2, 7.12)","(9.0, 15.0, 14.307692307692308)","(1.75, 1.95, 1.9466666666666665)","(41.0, 90.0, 81.0)"
10-01-2023 14:46:28.366490,"(3.9, 5.6, 5.5268292682926825)","(31.0, 120.0, 95.0)","(10.0, 14.5, 14.375)","(5.5, 7.2, 7.1)","(9.0, 15.0, 14.181818181818182)","(1.75, 1.95, 1.9430434782608694)","(41.0, 90.0, 85.26315789473685)"
10-01-2023 14:46:29.348197,"(3.9, 5.6, 5.5285714285714285)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.166666666666666)","(5.5, 7.2, 7.0600000000000005)","(9.0, 15.0, 14.181818181818182)","(1.75, 1.95, 1.9430434782608694)","(41.0, 90.0, 88.0)"
10-01-2023 14:46:30.252527,"(3.9, 5.6, 5.5268292682926825)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.5, 14.166666666666666)","(5.5, 7.2, 7.12)","(9.0, 15.0, 14.181818181818182)","(1.75, 1.95, 1.9457142857142857)","(41.0, 90.0, 88.0)"
10-01-2023 14:46:31.184786,"(3.9, 5.6, 5.5249999999999995)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.5, 14.375)","(5.5, 7.2, 7.054545454545455)","(9.0, 15.0, 14.181818181818182)","(1.75, 1.95, 1.9486666666666665)","(41.0, 90.0, 87.0)"
10-01-2023 14:46:32.149632,"(3.9, 5.6, 5.491666666666666)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.5, 14.0)","(5.5, 7.4, 7.378947368421053)","(9.0, 15.0, 14.181818181818182)","(1.75, 1.96, 1.9449999999999998)","(41.0, 90.0, 87.0)"
10-01-2023 14:46:33.103919,"(3.9, 5.5, 5.475)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.5, 14.0)","(5.5, 7.2, 7.184615384615385)","(9.0, 15.0, 14.238095238095237)","(1.75, 1.96, 1.9473684210526316)","(41.0, 90.0, 81.66666666666667)"
10-01-2023 14:46:34.097372,"(3.9, 5.5, 5.475)","(31.0, 120.0, 86.66666666666667)","(10.0, 14.5, 14.0)","(5.5, 7.2, 7.133333333333334)","(9.0, 15.0, 14.238095238095237)","(1.75, 1.96, 1.9535714285714285)","(41.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:35.101413,"(3.9, 5.5, 5.46)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.277777777777779)","(5.5, 7.2, 7.185714285714286)","(9.0, 15.0, 14.238095238095237)","(1.75, 1.96, 1.9454545454545453)","(41.0, 90.0, 81.0)"
10-01-2023 14:46:36.166297,"(3.9, 5.5, 5.46)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.166666666666666)","(5.5, 7.2, 7.185714285714286)","(9.0, 15.0, 14.238095238095237)","(1.75, 1.96, 1.95)","(41.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:37.207369,"(3.9, 5.5, 5.46)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.0)","(5.5, 7.2, 7.175)","(9.0, 15.0, 14.238095238095237)","(1.75, 1.96, 1.9649999999999999)","(41.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:38.220900,"(3.9, 5.4, 5.342857142857143)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.0)","(5.5, 7.2, 7.175)","(9.0, 15.0, 14.294117647058824)","(1.75, 1.97, 1.9585294117647059)","(41.0, 90.0, 81.0)"
10-01-2023 14:46:39.220109,"(3.9, 5.4, 5.325)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.423076923076923)","(5.5, 7.2, 6.866666666666666)","(9.0, 15.0, 14.636363636363637)","(1.75, 1.97, 1.95)","(41.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:40.212580,"(3.9, 5.5, 5.371428571428571)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.423076923076923)","(5.5, 7.0, 6.811764705882353)","(9.0, 15.0, 14.733333333333333)","(1.75, 1.97, 1.9736363636363636)","(41.0, 90.0, 81.0)"
10-01-2023 14:46:41.244180,"(3.9, 5.4, 5.325)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.423076923076923)","(5.5, 7.0, 6.8545454545454545)","(9.0, 15.0, 14.733333333333333)","(1.75, 1.98, 1.9681132075471697)","(41.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:42.242192,"(3.9, 5.3, 5.245454545454545)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.423076923076923)","(5.5, 7.0, 6.8545454545454545)","(9.0, 15.0, 14.785714285714286)","(1.75, 1.98, 1.9722535211267604)","(41.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:43.232606,"(3.9, 5.3, 5.183333333333333)","(31.0, 120.0, 90.83333333333333)","(10.0, 14.5, 14.423076923076923)","(5.5, 6.8, 6.727272727272727)","(9.0, 15.0, 14.8)","(1.7, 1.99, 1.9734482758620688)","(51.0, 90.0, 81.0)"
10-01-2023 14:46:44.209488,"(4.0, 5.2, 5.158333333333333)","(31.0, 120.0, 90.83333333333333)","(11.0, 14.5, 14.433333333333334)","(5.5, 6.8, 6.6875)","(9.0, 15.0, 14.8)","(1.7, 1.99, 1.9734482758620688)","(51.0, 90.0, 83.57142857142857)"
10-01-2023 14:46:45.171172,"(4.0, 5.2, 5.170588235294118)","(31.0, 120.0, 95.0)","(11.0, 14.5, 14.433333333333334)","(5.5, 6.8, 6.6875)","(9.0, 15.0, 14.8)","(1.7, 1.99, 1.9734482758620688)","(51.0, 90.0, 81.0)"
10-01-2023 14:46:46.169313,"(4.0, 5.2, 5.158333333333333)","(31.0, 120.0, 95.0)","(11.0, 14.5, 14.433333333333334)","(5.5, 6.8, 6.661538461538461)","(9.0, 15.0, 14.785714285714286)","(1.7, 1.99, 1.970408163265306)","(51.0, 90.0, 87.6923076923077)"
10-01-2023 14:46:47.131379,"(4.0, 5.3, 5.226315789473684)","(31.0, 120.0, 95.0)","(11.0, 14.5, 14.423076923076923)","(5.5, 6.8, 6.661538461538461)","(9.0, 15.0, 14.833333333333334)","(1.7, 1.99, 1.98625)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:48.121037,"(4.0, 5.2, 5.1454545454545455)","(31.0, 120.0, 95.0)","(11.0, 14.5, 14.423076923076923)","(5.5, 6.8, 6.671428571428571)","(9.0, 15.0, 14.833333333333334)","(1.7, 1.99, 1.9706349206349205)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:49.072962,"(4.0, 5.3, 5.226315789473684)","(31.0, 120.0, 95.0)","(11.0, 14.5, 14.423076923076923)","(5.5, 6.8, 6.661538461538461)","(9.0, 15.0, 14.833333333333334)","(1.7, 1.99, 1.9723364485981307)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:50.049581,"(4.0, 5.2, 5.15625)","(31.0, 120.0, 95.0)","(11.0, 14.5, 14.423076923076923)","(5.5, 7.0, 6.828571428571428)","(9.0, 15.0, 15.921052631578947)","(1.7, 1.99, 1.9680232558139534)","(51.0, 90.0, 87.0)"
10-01-2023 14:46:51.023144,"(4.0, 5.2, 5.092307692307692)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.642857142857142)","(5.5, 7.0, 6.9)","(9.0, 16.0, 15.921052631578947)","(1.7, 1.99, 1.9680232558139534)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:52.039330,"(4.0, 5.2, 5.139130434782609)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.615384615384615)","(5.5, 7.0, 6.822222222222222)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9680232558139534)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:53.016865,"(4.0, 5.2, 5.083333333333333)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.923076923076923)","(5.5, 7.0, 6.822222222222222)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:53.999962,"(4.0, 5.2, 5.083333333333333)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.8)","(5.5, 7.0, 6.822222222222222)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:55.029447,"(4.0, 5.2, 5.083333333333333)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.8)","(5.5, 7.0, 6.822222222222222)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:56.050481,"(4.0, 5.2, 5.083333333333333)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.8)","(5.5, 7.0, 6.822222222222222)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:57.083100,"(3.9, 5.2, 5.083333333333333)","(31.0, 120.0, 90.83333333333333)","(11.0, 15.0, 14.8)","(5.5, 7.0, 6.822222222222222)","(9.0, 16.0, 15.884615384615385)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 85.0)"
10-01-2023 14:46:58.063471,"(3.9, 5.2, 5.083333333333333)","(31.0, 120.0, 93.75)","(11.0, 15.0, 14.8)","(5.5, 7.0, 6.742857142857143)","(9.0, 16.0, 15.884615384615385)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 86.66666666666667)"
10-01-2023 14:46:59.103750,"(3.9, 5.2, 5.083333333333333)","(31.0, 120.0, 111.0)","(11.0, 15.0, 14.416666666666666)","(5.5, 7.0, 7.066666666666666)","(9.0, 16.0, 15.866666666666667)","(1.7, 1.99, 1.9786206896551723)","(51.0, 90.0, 87.0)"
10-01-2023 14:47:00.122882,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 105.0)","(11.0, 14.5, 14.416666666666666)","(5.5, 7.2, 7.066666666666666)","(9.0, 16.0, 15.866666666666667)","(1.7, 1.99, 1.9786206896551723)","(51.0, 90.0, 87.0)"
10-01-2023 14:47:01.136125,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 105.0)","(11.0, 14.0, 13.90909090909091)","(5.5, 7.2, 7.072727272727273)","(9.0, 16.0, 15.833333333333334)","(1.7, 1.99, 1.9802941176470588)","(51.0, 90.0, 87.6923076923077)"
10-01-2023 14:47:02.174362,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 105.0)","(11.0, 14.0, 13.8)","(5.5, 7.2, 7.0600000000000005)","(9.0, 16.0, 15.857142857142858)","(1.7, 1.99, 1.970253045923149)","(51.0, 90.0, 87.0)"
10-01-2023 14:47:03.186331,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 105.0)","(11.0, 14.0, 13.8)","(5.5, 7.2, 7.138461538461539)","(9.0, 16.0, 15.857142857142858)","(1.7, 2.0, 1.990031407035176)","(51.0, 90.0, 88.0)"
