,Perfect Nangar,Double Klatches,King Sumner,Magic Charm,Kulu Fly By,Haas,Midnight Diesel,Jimary Star
10-01-2023 18:07:01.559391,"(7.0, 11.5, 11.25)","(1.8, 2.04, 2.02)","(10.0, 14.0, 13.633333333333333)","(41.0, 160.0, 150.0)","(101.0, 560.0, 506.15384615384613)","(5.5, 7.6, 7.381818181818182)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.5)"
10-01-2023 18:07:02.646698,"(7.0, 11.5, 11.25)","(1.8, 2.04, 2.02)","(10.0, 14.0, 13.633333333333333)","(41.0, 160.0, 150.0)","(101.0, 560.0, 333.3333333333333)","(5.5, 7.6, 7.381818181818182)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.533333333333333)"
10-01-2023 18:07:03.742599,"(7.0, 11.5, 11.25)","(1.8, 2.0, 1.9857142857142858)","(10.0, 14.0, 13.65625)","(41.0, 160.0, 150.0)","(101.0, 560.0, 333.3333333333333)","(5.5, 7.6, 7.381818181818182)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.5636363636363635)"
10-01-2023 18:07:04.858696,"(7.0, 11.5, 11.108695652173912)","(1.8, 2.0, 1.99)","(10.0, 14.0, 13.65625)","(41.0, 160.0, 150.0)","(101.0, 560.0, 333.3333333333333)","(5.5, 7.6, 7.381818181818182)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.8, 6.55)"
10-01-2023 18:07:05.953214,"(7.0, 11.5, 11.071428571428571)","(1.8, 2.0, 1.990625)","(10.0, 14.0, 13.65625)","(41.0, 160.0, 150.0)","(101.0, 560.0, 408.3333333333333)","(5.5, 7.6, 7.415384615384616)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.55)"
10-01-2023 18:07:07.060792,"(7.0, 11.5, 11.108695652173912)","(1.8, 2.0, 1.990625)","(10.0, 14.0, 13.65625)","(41.0, 160.0, 150.0)","(101.0, 550.0, 430.0)","(5.5, 7.6, 7.428571428571429)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.55)"
10-01-2023 18:07:08.197998,"(7.0, 11.5, 11.428571428571429)","(1.8, 2.0, 1.99)","(10.0, 14.0, 13.65625)","(41.0, 160.0, 150.0)","(101.0, 530.0, 359.3333333333333)","(5.5, 7.6, 7.428571428571429)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.533333333333333)"
10-01-2023 18:07:09.292356,"(7.0, 11.5, 11.461538461538462)","(1.7, 2.02, 2.0092857142857143)","(10.0, 14.0, 13.633333333333333)","(61.0, 160.0, 150.0)","(101.0, 530.0, 460.81081081081084)","(5.5, 7.6, 7.428571428571429)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.533333333333333)"
10-01-2023 18:07:10.329029,"(7.0, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 14.0, 13.633333333333333)","(61.0, 160.0, 150.0)","(101.0, 530.0, 475.4545454545455)","(5.5, 7.6, 7.428571428571429)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.533333333333333)"
10-01-2023 18:07:11.376457,"(7.0, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 14.0, 13.56)","(61.0, 160.0, 150.0)","(101.0, 530.0, 475.4545454545455)","(5.5, 7.6, 7.428571428571429)","(18.0, 27.0, 24.545454545454547)","(4.4, 6.6, 6.533333333333333)"
10-01-2023 18:07:12.618843,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 14.0, 13.75)","(61.0, 160.0, 150.0)","(101.0, 530.0, 487.14285714285717)","(5.5, 7.6, 7.428571428571429)","(19.0, 27.0, 24.545454545454547)","(4.6, 6.6, 6.533333333333333)"
10-01-2023 18:07:13.797380,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 15.0, 14.34375)","(61.0, 160.0, 150.0)","(101.0, 530.0, 491.0)","(5.5, 7.6, 7.428571428571429)","(19.0, 27.0, 24.545454545454547)","(4.6, 6.6, 6.533333333333333)"
10-01-2023 18:07:15.032336,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 15.0, 14.464285714285714)","(61.0, 160.0, 150.0)","(101.0, 520.0, 487.14285714285717)","(5.5, 7.6, 7.4)","(19.0, 27.0, 24.428571428571427)","(4.6, 6.6, 6.5)"
10-01-2023 18:07:16.245731,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 15.0, 14.464285714285714)","(61.0, 160.0, 142.30769230769232)","(101.0, 530.0, 487.14285714285717)","(5.5, 7.6, 7.4)","(19.0, 27.0, 24.428571428571427)","(4.6, 6.6, 6.386666666666667)"
10-01-2023 18:07:17.452182,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 15.0, 14.782608695652174)","(61.0, 150.0, 136.66666666666669)","(101.0, 530.0, 487.14285714285717)","(5.5, 7.6, 7.4)","(19.0, 27.0, 24.428571428571427)","(4.6, 6.6, 6.55)"
10-01-2023 18:07:18.594669,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 2.01)","(10.0, 15.0, 14.782608695652174)","(61.0, 150.0, 136.66666666666669)","(101.0, 530.0, 487.14285714285717)","(5.5, 7.6, 7.4)","(19.0, 27.0, 24.234375)","(4.6, 6.6, 6.580952380952381)"
10-01-2023 18:07:19.794084,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 1.9976470588235293)","(10.0, 15.0, 14.722222222222221)","(61.0, 150.0, 137.5)","(101.0, 530.0, 487.14285714285717)","(5.5, 7.6, 7.36)","(19.0, 27.0, 24.25423728813559)","(4.6, 6.6, 6.584)"
10-01-2023 18:07:20.894426,"(7.5, 11.5, 11.461538461538462)","(1.7, 2.02, 1.9944444444444445)","(10.0, 15.0, 14.722222222222221)","(61.0, 150.0, 110.0)","(101.0, 530.0, 527.0)","(5.5, 7.6, 7.371428571428571)","(19.0, 27.0, 24.428571428571427)","(4.6, 6.6, 6.647619047619048)"
10-01-2023 18:07:21.949884,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.722222222222221)","(61.0, 150.0, 118.0)","(101.0, 560.0, 527.0)","(5.5, 7.6, 7.4)","(19.0, 27.0, 24.107142857142858)","(4.6, 6.8, 6.6971428571428575)"
10-01-2023 18:07:23.017680,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.974)","(10.0, 15.0, 14.722222222222221)","(61.0, 150.0, 118.0)","(101.0, 560.0, 527.0)","(5.5, 7.6, 7.466666666666667)","(19.0, 27.0, 23.647058823529413)","(4.6, 6.8, 6.735483870967742)"
10-01-2023 18:07:24.060335,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.722222222222221)","(61.0, 150.0, 118.0)","(101.0, 560.0, 527.0)","(5.5, 7.6, 7.466666666666667)","(19.0, 27.0, 23.647058823529413)","(4.6, 6.8, 6.628571428571428)"
10-01-2023 18:07:25.301789,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.642857142857142)","(61.0, 150.0, 118.0)","(101.0, 560.0, 527.0)","(5.5, 7.6, 7.52)","(19.0, 27.0, 23.647058823529413)","(4.6, 6.8, 6.618181818181818)"
10-01-2023 18:07:26.627956,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.4)","(61.0, 150.0, 118.0)","(101.0, 560.0, 542.6315789473684)","(5.5, 7.6, 7.52)","(19.0, 27.0, 23.63768115942029)","(4.6, 6.8, 6.688888888888889)"
10-01-2023 18:07:27.907934,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.454545454545455)","(61.0, 150.0, 118.0)","(101.0, 560.0, 533.5999999999999)","(5.5, 7.6, 7.52)","(19.0, 27.0, 24.466666666666665)","(4.6, 6.8, 6.688888888888889)"
10-01-2023 18:07:29.094181,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.454545454545455)","(61.0, 150.0, 118.0)","(101.0, 560.0, 527.1428571428571)","(5.5, 7.6, 7.52)","(19.0, 25.0, 23.5)","(4.6, 6.8, 6.725)"
10-01-2023 18:07:30.154806,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.966)","(10.0, 15.0, 14.454545454545455)","(61.0, 150.0, 118.0)","(101.0, 550.0, 527.1428571428571)","(5.5, 7.6, 7.52)","(19.0, 25.0, 23.147058823529413)","(4.6, 6.8, 6.725)"
10-01-2023 18:07:31.235891,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.974)","(10.0, 15.0, 14.454545454545455)","(61.0, 150.0, 117.14285714285714)","(101.0, 550.0, 527.1428571428571)","(5.5, 7.6, 7.52)","(19.0, 25.0, 22.5)","(4.6, 6.8, 6.725)"
10-01-2023 18:07:32.287914,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.984)","(10.0, 15.0, 14.454545454545455)","(61.0, 160.0, 117.14285714285714)","(101.0, 550.0, 527.1428571428571)","(5.5, 7.6, 7.52)","(19.0, 24.0, 22.16216216216216)","(4.6, 6.8, 6.688888888888889)"
10-01-2023 18:07:33.399180,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.987)","(10.0, 15.0, 14.454545454545455)","(61.0, 160.0, 113.33333333333333)","(101.0, 550.0, 527.1428571428571)","(5.5, 7.6, 7.52)","(19.0, 24.0, 22.16216216216216)","(4.6, 6.8, 6.688888888888889)"
10-01-2023 18:07:34.588926,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.984)","(10.0, 15.0, 14.454545454545455)","(61.0, 160.0, 113.33333333333333)","(101.0, 540.0, 403.6363636363636)","(5.5, 7.6, 7.52)","(19.0, 24.0, 22.146341463414632)","(4.6, 6.8, 6.735483870967742)"
10-01-2023 18:07:35.785969,"(7.5, 11.5, 11.461538461538462)","(1.7, 1.99, 1.984)","(10.0, 15.0, 14.666666666666666)","(61.0, 160.0, 137.89473684210526)","(101.0, 540.0, 343.3333333333333)","(5.5, 7.6, 7.5)","(19.0, 24.0, 22.130434782608695)","(4.6, 6.8, 6.681081081081081)"
10-01-2023 18:07:36.940322,"(7.5, 12.0, 11.708333333333334)","(1.7, 1.99, 1.9860869565217392)","(10.0, 16.0, 15.384615384615385)","(61.0, 160.0, 113.33333333333333)","(101.0, 530.0, 468.57142857142856)","(5.5, 7.6, 7.533333333333333)","(19.0, 24.0, 21.755555555555556)","(4.6, 6.8, 6.725)"
10-01-2023 18:07:38.088886,"(7.5, 12.0, 11.85)","(1.7, 1.99, 1.983076923076923)","(10.0, 15.5, 15.384615384615385)","(61.0, 160.0, 113.33333333333333)","(101.0, 560.0, 468.57142857142856)","(5.5, 7.6, 7.533333333333333)","(19.0, 23.0, 21.682926829268293)","(4.6, 6.8, 6.681081081081081)"
10-01-2023 18:07:39.181028,"(7.5, 12.0, 11.708333333333334)","(1.7, 1.99, 1.98)","(10.0, 15.5, 15.384615384615385)","(61.0, 160.0, 113.33333333333333)","(101.0, 560.0, 468.57142857142856)","(5.5, 7.6, 7.533333333333333)","(18.0, 23.0, 21.636363636363637)","(4.6, 6.8, 6.735483870967742)"
10-01-2023 18:07:40.237005,"(7.5, 12.0, 11.708333333333334)","(1.7, 1.99, 1.98)","(10.0, 15.5, 15.363636363636363)","(61.0, 160.0, 113.33333333333333)","(101.0, 560.0, 468.57142857142856)","(5.5, 7.6, 7.533333333333333)","(18.0, 23.0, 21.51851851851852)","(4.6, 6.8, 6.684210526315789)"
10-01-2023 18:07:41.280296,"(7.5, 11.0, 10.807692307692308)","(1.7, 1.99, 1.98)","(10.0, 15.5, 14.833333333333334)","(61.0, 160.0, 113.33333333333333)","(101.0, 560.0, 468.57142857142856)","(5.5, 7.6, 7.609523809523809)","(18.0, 23.0, 21.51851851851852)","(4.6, 6.8, 6.725)"
10-01-2023 18:07:42.408764,"(7.5, 11.0, 10.789156626506024)","(1.7, 2.0, 1.9866666666666666)","(10.0, 15.5, 15.363636363636363)","(61.0, 160.0, 114.54545454545455)","(101.0, 560.0, 468.57142857142856)","(5.5, 7.8, 7.569230769230769)","(18.0, 23.0, 20.25)","(4.6, 6.8, 6.688888888888889)"
10-01-2023 18:07:43.571549,"(7.5, 11.0, 10.789156626506024)","(1.7, 2.0, 1.9783333333333333)","(10.0, 15.5, 15.363636363636363)","(61.0, 160.0, 113.33333333333333)","(101.0, 560.0, 468.57142857142856)","(6.0, 7.8, 7.6)","(18.0, 21.0, 20.08695652173913)","(4.6, 6.8, 6.725)"
10-01-2023 18:07:44.754564,"(7.5, 11.0, 10.789156626506024)","(1.7, 2.02, 1.981311475409836)","(10.0, 15.5, 15.25)","(61.0, 160.0, 113.33333333333333)","(101.0, 560.0, 498.3333333333333)","(6.0, 7.8, 7.6125)","(18.0, 21.0, 20.17241379310345)","(4.6, 6.8, 6.692682926829268)"
10-01-2023 18:07:45.957809,"(7.5, 11.0, 10.789156626506024)","(1.7, 1.98, 1.971917808219178)","(10.0, 15.5, 15.25)","(61.0, 160.0, 113.33333333333333)","(101.0, 550.0, 498.3333333333333)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 19.636363636363637)","(4.6, 6.8, 6.59047619047619)"
10-01-2023 18:07:47.085899,"(7.5, 11.0, 10.81875)","(1.7, 2.02, 2.001034482758621)","(10.0, 15.5, 15.363636363636363)","(61.0, 160.0, 135.0)","(101.0, 550.0, 498.3333333333333)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:48.178519,"(7.5, 11.5, 11.235294117647058)","(1.7, 2.0, 1.9953846153846153)","(10.0, 15.5, 15.363636363636363)","(61.0, 160.0, 135.0)","(101.0, 550.0, 530.0)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:49.263453,"(7.5, 12.0, 11.85)","(1.7, 1.99, 1.9881818181818183)","(10.0, 15.5, 14.857142857142858)","(61.0, 160.0, 135.0)","(101.0, 550.0, 530.0)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:50.341583,"(7.5, 12.0, 11.73076923076923)","(1.7, 1.99, 1.9847826086956522)","(10.0, 15.0, 14.857142857142858)","(61.0, 160.0, 135.0)","(101.0, 550.0, 530.0)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:51.410166,"(7.5, 12.0, 11.73076923076923)","(1.7, 1.99, 1.9877777777777779)","(10.0, 15.0, 14.833333333333334)","(61.0, 160.0, 135.92592592592592)","(101.0, 550.0, 530.0)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:52.413810,"(7.5, 12.0, 11.74074074074074)","(1.7, 2.0, 1.9836363636363636)","(10.0, 15.0, 14.88888888888889)","(61.0, 160.0, 135.92592592592592)","(101.0, 560.0, 538.7096774193549)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:53.479055,"(7.5, 12.0, 11.74074074074074)","(1.7, 1.99, 1.98)","(10.0, 15.0, 14.833333333333334)","(61.0, 160.0, 122.66666666666667)","(101.0, 550.0, 539.3333333333333)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.032258064516128)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:54.608315,"(7.5, 12.0, 11.73076923076923)","(1.7, 2.0, 1.9904)","(10.0, 15.0, 14.833333333333334)","(61.0, 160.0, 122.66666666666667)","(101.0, 550.0, 539.3333333333333)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.032258064516128)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:55.685301,"(7.5, 12.0, 11.542857142857143)","(1.7, 1.99, 1.9872727272727273)","(10.0, 15.0, 14.714285714285714)","(61.0, 160.0, 122.66666666666667)","(101.0, 550.0, 539.3333333333333)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:56.998573,"(7.5, 12.0, 11.59375)","(1.7, 1.99, 1.9860869565217392)","(10.0, 16.0, 15.176470588235293)","(61.0, 160.0, 147.27272727272728)","(101.0, 550.0, 539.3333333333333)","(6.0, 7.8, 7.7384615384615385)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:07:58.282154,"(7.5, 12.0, 11.580645161290322)","(1.7, 1.99, 1.9860869565217392)","(10.0, 16.0, 14.833333333333334)","(61.0, 160.0, 143.52941176470588)","(101.0, 550.0, 544.5283018867924)","(6.0, 7.8, 7.514285714285714)","(18.0, 21.0, 20.035714285714285)","(4.6, 6.8, 6.68)"
10-01-2023 18:07:59.476307,"(7.5, 11.5, 11.277777777777779)","(1.7, 2.02, 2.01)","(10.0, 16.0, 14.833333333333334)","(61.0, 160.0, 143.52941176470588)","(101.0, 550.0, 544.8214285714287)","(6.0, 7.6, 7.3578947368421055)","(18.0, 21.0, 20.27027027027027)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:08:00.645387,"(7.5, 11.5, 11.25)","(1.7, 2.04, 2.0273684210526315)","(10.0, 16.0, 14.833333333333334)","(61.0, 160.0, 147.27272727272728)","(101.0, 550.0, 544.8214285714287)","(6.0, 7.4, 7.3578947368421055)","(18.0, 21.0, 20.27027027027027)","(4.6, 6.8, 6.666666666666667)"
10-01-2023 18:08:01.821125,"(7.5, 11.5, 11.28125)","(1.7, 2.04, 2.0273684210526315)","(10.0, 16.0, 14.833333333333334)","(61.0, 160.0, 145.71428571428572)","(101.0, 550.0, 544.8214285714287)","(6.0, 7.4, 7.45)","(18.0, 21.0, 21.8)","(4.6, 6.8, 6.56875)"
10-01-2023 18:08:02.952404,"(7.5, 11.5, 11.25)","(1.7, 2.04, 2.0330434782608697)","(10.0, 16.0, 14.833333333333334)","(61.0, 160.0, 144.44444444444446)","(101.0, 550.0, 544.8214285714287)","(6.0, 7.6, 7.472727272727273)","(18.0, 23.0, 21.782608695652172)","(4.6, 6.6, 6.694736842105263)"
10-01-2023 18:08:04.077282,"(7.5, 11.5, 11.066666666666666)","(1.7, 2.04, 2.0211111111111113)","(10.0, 16.0, 14.526315789473685)","(61.0, 160.0, 147.27272727272728)","(101.0, 550.0, 539.8245614035088)","(6.0, 7.6, 7.393548387096774)","(18.0, 23.0, 21.529411764705884)","(4.6, 6.8, 6.648888888888889)"
10-01-2023 18:08:05.345527,"(7.5, 11.5, 11.090909090909092)","(1.7, 2.02, 2.011875)","(10.0, 16.0, 14.833333333333334)","(61.0, 160.0, 148.88888888888889)","(101.0, 550.0, 525.8333333333333)","(6.0, 7.6, 7.4399999999999995)","(18.0, 22.0, 22.058823529411764)","(4.6, 6.8, 6.415384615384616)"
10-01-2023 18:08:06.509382,"(7.5, 11.5, 11.333333333333334)","(1.7, 2.04, 2.027142857142857)","(10.0, 16.0, 15.0)","(61.0, 160.0, 145.71428571428572)","(101.0, 550.0, 525.8333333333333)","(6.0, 7.6, 7.4222222222222225)","(18.0, 23.0, 21.695652173913043)","(4.6, 6.6, 6.433333333333334)"
10-01-2023 18:08:07.698114,"(7.5, 11.5, 11.333333333333334)","(1.7, 2.04, 2.0283870967741935)","(10.0, 16.0, 14.88)","(61.0, 160.0, 145.71428571428572)","(101.0, 550.0, 525.8333333333333)","(6.0, 7.6, 7.393548387096774)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:08.892139,"(7.5, 11.5, 11.333333333333334)","(1.7, 2.06, 2.0203571428571427)","(10.0, 16.0, 14.88)","(61.0, 160.0, 148.88888888888889)","(101.0, 550.0, 535.0)","(6.0, 7.6, 7.393548387096774)","(18.0, 23.0, 21.615384615384617)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:10.023815,"(7.5, 11.5, 11.333333333333334)","(1.7, 2.06, 2.0203571428571427)","(10.0, 16.0, 15.125)","(61.0, 160.0, 145.71428571428572)","(101.0, 550.0, 535.0)","(6.0, 7.6, 7.322580645161291)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:11.186419,"(7.5, 11.5, 11.34375)","(1.7, 2.06, 2.026153846153846)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 145.71428571428572)","(101.0, 550.0, 535.0)","(6.0, 7.4, 7.307692307692308)","(18.0, 23.0, 21.615384615384617)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:12.341957,"(7.5, 11.5, 11.035714285714286)","(1.7, 2.06, 2.04)","(10.0, 16.0, 14.95)","(61.0, 160.0, 151.42857142857142)","(101.0, 550.0, 535.0)","(6.0, 7.4, 7.307692307692308)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:13.522771,"(7.5, 11.5, 11.035714285714286)","(1.7, 2.06, 2.037894736842105)","(10.0, 16.0, 14.95)","(61.0, 160.0, 151.42857142857142)","(101.0, 550.0, 535.0)","(6.0, 7.4, 7.258064516129032)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:14.893316,"(7.5, 11.5, 11.035714285714286)","(1.7, 2.06, 2.0395121951219513)","(10.0, 16.0, 14.95)","(61.0, 160.0, 148.0)","(101.0, 550.0, 535.0)","(6.0, 7.4, 6.966666666666667)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:16.215683,"(7.5, 11.5, 11.038461538461538)","(1.7, 2.06, 2.002528735632184)","(10.0, 16.0, 15.4)","(61.0, 160.0, 148.0)","(101.0, 550.0, 535.0)","(6.0, 7.0, 7.0962962962962965)","(18.0, 23.0, 21.695652173913043)","(4.6, 6.6, 6.453333333333333)"
10-01-2023 18:08:17.492549,"(7.5, 11.5, 11.545454545454545)","(1.7, 2.02, 2.0325)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 151.42857142857142)","(101.0, 550.0, 370.0)","(6.0, 7.2, 7.133333333333334)","(18.0, 23.0, 21.615384615384617)","(4.6, 6.6, 6.533333333333333)"
10-01-2023 18:08:18.759979,"(7.5, 12.0, 11.6)","(1.7, 2.04, 2.0314285714285716)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 151.42857142857142)","(101.0, 550.0, 494.7826086956522)","(6.0, 7.4, 7.133333333333334)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.545454545454545)"
10-01-2023 18:08:20.057908,"(7.5, 12.0, 11.6)","(1.7, 2.04, 2.0395121951219513)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 148.0)","(101.0, 540.0, 494.7826086956522)","(6.0, 7.4, 6.982608695652174)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.545454545454545)"
10-01-2023 18:08:21.475084,"(7.5, 12.0, 11.6)","(1.7, 2.06, 2.0403389830508476)","(10.0, 16.0, 14.95)","(61.0, 160.0, 151.42857142857142)","(101.0, 540.0, 494.7826086956522)","(6.0, 7.0, 6.983333333333333)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.481481481481481)"
10-01-2023 18:08:22.671056,"(7.5, 12.0, 11.6)","(1.7, 2.06, 2.0403389830508476)","(10.0, 16.0, 14.95)","(61.0, 160.0, 151.42857142857142)","(101.0, 540.0, 340.0)","(6.0, 7.0, 7.035294117647059)","(18.0, 23.0, 21.59259259259259)","(4.6, 6.6, 6.481481481481481)"
10-01-2023 18:08:23.918958,"(7.5, 12.0, 11.6)","(1.7, 2.06, 2.0403389830508476)","(10.0, 16.0, 14.95)","(61.0, 160.0, 148.0)","(101.0, 540.0, 517.2727272727273)","(6.0, 7.2, 7.035294117647059)","(18.0, 23.0, 21.695652173913043)","(4.6, 6.6, 6.347826086956522)"
10-01-2023 18:08:25.345321,"(7.5, 12.0, 11.666666666666666)","(1.7, 2.06, 2.03875)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 148.0)","(101.0, 540.0, 518.0)","(6.0, 7.2, 7.042424242424242)","(18.0, 23.0, 23.53846153846154)","(4.6, 6.4, 6.342857142857143)"
10-01-2023 18:08:26.509169,"(7.5, 12.0, 11.666666666666666)","(1.7, 2.06, 2.03875)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 151.42857142857142)","(101.0, 530.0, 480.0)","(6.0, 7.2, 7.042424242424242)","(18.0, 24.0, 23.8)","(4.6, 6.4, 6.7717277486911)"
10-01-2023 18:08:27.861549,"(7.5, 12.0, 11.625)","(1.7, 2.04, 2.0314285714285716)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 151.42857142857142)","(101.0, 490.0, 471.7391304347826)","(6.0, 7.2, 7.042424242424242)","(18.0, 25.0, 23.607142857142858)","(4.6, 6.8, 6.776595744680851)"
10-01-2023 18:08:29.104269,"(7.5, 11.5, 11.483333333333333)","(1.7, 2.04, 2.0314285714285716)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 146.66666666666666)","(101.0, 480.0, 471.7391304347826)","(6.0, 7.2, 7.010526315789473)","(18.0, 25.0, 23.375)","(4.6, 6.8, 6.776595744680851)"
10-01-2023 18:08:30.364537,"(7.5, 11.5, 11.483333333333333)","(1.7, 2.04, 2.033333333333333)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 146.66666666666666)","(101.0, 480.0, 471.7391304347826)","(6.0, 7.2, 7.010526315789473)","(18.0, 25.0, 23.375)","(4.6, 6.8, 6.776595744680851)"
10-01-2023 18:08:31.624892,"(7.5, 11.5, 11.482758620689655)","(1.7, 2.04, 2.0291954022988508)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 151.42857142857142)","(101.0, 480.0, 443.33333333333337)","(6.0, 7.2, 7.010526315789473)","(18.0, 25.0, 23.304347826086957)","(4.6, 6.8, 6.778109452736318)"
10-01-2023 18:08:32.912284,"(7.5, 11.5, 11.484375)","(1.7, 2.06, 2.0356521739130433)","(10.0, 16.0, 14.894736842105264)","(61.0, 160.0, 146.66666666666666)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.010526315789473)","(18.0, 25.0, 23.304347826086957)","(4.6, 6.8, 6.77979797979798)"
10-01-2023 18:08:34.350845,"(8.0, 11.5, 11.484375)","(1.75, 2.04, 2.0296296296296297)","(10.0, 16.0, 14.894736842105264)","(81.0, 160.0, 146.66666666666666)","(101.0, 450.0, 442.0)","(6.0, 7.2, 7.010526315789473)","(19.0, 25.0, 23.304347826086957)","(4.8, 6.8, 6.785416666666666)"
10-01-2023 18:08:35.653891,"(8.0, 11.5, 11.484375)","(1.75, 2.04, 2.016888888888889)","(10.0, 16.0, 14.916666666666666)","(81.0, 160.0, 146.66666666666666)","(101.0, 450.0, 498.0952380952381)","(6.0, 7.2, 7.010526315789473)","(19.0, 25.0, 23.304347826086957)","(4.8, 6.8, 6.78860103626943)"
