,Fever Lee,Showtime Bobby,Illegal Tender,Isa Belle,Elusive Emma,Pipers Band,Ebby Von,Going To Town
10-01-2023 19:14:20.582853,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.0)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:21.990600,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.0)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:23.383387,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.0)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:24.879646,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.0)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:26.573878,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.0)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:28.328090,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.0)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:29.716439,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 6.981818181818182)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:31.105801,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 24.166666666666664)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:32.462528,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:33.846389,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:35.167924,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:36.512170,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:37.849483,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:39.201727,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 24.166666666666664)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:40.551927,"(6.5, 11.0, 9.85)","(7.0, 14.0, 11.280000000000001)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 10.67142857142857)"
10-01-2023 19:14:41.859422,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 18.666666666666668)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:43.208279,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:44.514230,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 12.3)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:45.932697,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.0, 9.025)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:47.417010,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:48.727717,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:50.191028,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:51.496122,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:52.835397,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:54.153325,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:55.433115,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:56.690435,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:14:59.703987,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:15:01.040072,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:15:02.290324,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 7.015384615384615)","(7.0, 14.5, 8.884615384615385)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 9.475)"
10-01-2023 19:15:03.454213,"(6.5, 11.0, 9.85)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 19.0)","(4.8, 7.2, 6.981818181818182)","(7.0, 14.5, 7.863636363636363)","(6.0, 14.0, 11.280000000000001)","(3.1, 3.95, 3.625)","(8.0, 14.5, 8.47)"
10-01-2023 19:15:04.699219,"(6.5, 11.0, 9.466666666666667)","(7.0, 14.0, 9.466666666666667)","(13.0, 30.0, 16.8)","(4.8, 7.2, 6.050000000000001)","(7.0, 14.5, 7.58421052631579)","(6.0, 14.0, 8.4)","(3.1, 3.95, 3.625)","(8.0, 14.5, 8.009375)"
10-01-2023 19:15:05.922996,"(6.5, 11.0, 9.85)","(7.0, 14.0, 7.928571428571429)","(13.0, 30.0, 16.8)","(4.8, 7.2, 6.050000000000001)","(7.0, 14.5, 8.242857142857144)","(6.0, 14.0, 8.4)","(3.1, 3.95, 3.8000000000000003)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:07.215630,"(6.5, 11.0, 9.95)","(7.0, 13.5, 11.925)","(13.0, 30.0, 16.8)","(4.8, 7.2, 5.85)","(7.0, 14.5, 7.773684210526316)","(6.0, 14.0, 7.840000000000001)","(3.1, 3.95, 3.6500000000000004)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:08.517404,"(6.5, 11.0, 10.16)","(7.0, 12.5, 11.175)","(13.0, 30.0, 16.8)","(4.8, 6.8, 5.85)","(7.0, 14.5, 7.773684210526316)","(6.0, 14.0, 7.840000000000001)","(3.1, 3.95, 3.6500000000000004)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:09.887546,"(6.5, 11.0, 10.16)","(7.0, 12.5, 11.175)","(13.0, 30.0, 16.8)","(4.8, 6.8, 5.111111111111112)","(7.0, 14.5, 8.416666666666668)","(6.0, 14.0, 8.026666666666666)","(3.1, 3.95, 3.83)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:11.559389,"(6.5, 11.0, 10.16)","(7.0, 12.5, 10.38)","(13.0, 30.0, 16.8)","(4.8, 6.8, 5.09)","(7.0, 13.5, 8.416666666666668)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:13.744743,"(6.5, 11.0, 10.16)","(7.0, 12.5, 10.38)","(13.0, 30.0, 16.8)","(4.8, 6.8, 5.85)","(7.0, 13.5, 10.55)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:15.456837,"(6.5, 11.0, 10.16)","(7.0, 12.5, 10.425)","(13.0, 30.0, 16.8)","(4.8, 6.6, 5.85)","(7.0, 13.5, 8.37)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:16.810161,"(6.5, 11.0, 10.16)","(7.0, 11.5, 10.425)","(13.0, 30.0, 16.8)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.225)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:18.166843,"(6.5, 11.0, 10.16)","(7.0, 11.5, 10.425)","(13.0, 30.0, 16.8)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.225)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 14.5, 8.391176470588235)"
10-01-2023 19:15:19.586857,"(6.5, 11.0, 10.16)","(7.0, 11.5, 10.425)","(13.0, 30.0, 24.333333333333336)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 14.5, 9.9375)"
10-01-2023 19:15:20.876522,"(6.5, 11.0, 10.16)","(7.0, 11.5, 10.0)","(13.0, 30.0, 17.2)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 8.729411764705882)","(3.1, 3.95, 3.83)","(8.0, 13.5, 8.334375)"
10-01-2023 19:15:22.177007,"(6.5, 11.0, 10.16)","(7.0, 11.5, 8.28)","(13.0, 30.0, 17.2)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.177777777777777)","(3.1, 3.95, 3.83)","(8.0, 13.5, 8.908333333333333)"
10-01-2023 19:15:23.418573,"(6.5, 11.0, 10.2)","(7.0, 8.6, 10.2)","(13.0, 30.0, 17.2)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.058823529411764)","(3.1, 3.95, 3.83)","(8.0, 13.5, 8.515625)"
10-01-2023 19:15:24.704890,"(6.5, 11.0, 10.05)","(7.0, 11.0, 8.4)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.058823529411764)","(3.1, 3.95, 3.83)","(8.0, 13.5, 8.515625)"
10-01-2023 19:15:25.924455,"(6.5, 11.0, 10.05)","(7.0, 10.5, 7.388571428571429)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 10.0)","(3.1, 3.95, 3.83)","(8.0, 13.5, 8.376666666666665)"
10-01-2023 19:15:27.189001,"(6.5, 11.0, 9.1)","(7.0, 10.5, 7.388571428571429)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.8)","(3.1, 3.95, 3.83)","(8.0, 13.5, 9.399999999999999)"
10-01-2023 19:15:28.534948,"(6.5, 11.0, 10.555555555555555)","(7.0, 10.5, 8.142857142857142)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.44)","(3.1, 3.95, 3.83)","(8.0, 13.0, 9.636363636363637)"
10-01-2023 19:15:29.768286,"(6.5, 11.0, 10.05)","(7.0, 10.0, 8.5)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.431578947368422)","(3.1, 3.95, 3.83)","(8.0, 12.5, 11.05)"
10-01-2023 19:15:30.949033,"(6.5, 11.0, 10.05)","(7.0, 9.8, 8.5)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.431578947368422)","(3.1, 3.95, 3.83)","(8.0, 12.0, 11.05)"
10-01-2023 19:15:32.458123,"(6.5, 11.0, 9.2)","(7.0, 9.8, 8.5)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.85)","(7.0, 13.5, 9.7)","(6.0, 14.0, 10.347826086956522)","(3.1, 3.95, 3.83)","(8.0, 12.0, 11.05)"
10-01-2023 19:15:33.799511,"(6.5, 11.0, 10.4)","(7.0, 9.8, 8.8)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.9625)","(7.0, 13.5, 9.7)","(6.0, 14.0, 10.5)","(3.1, 3.95, 3.8954545454545455)","(8.0, 12.0, 9.6)"
10-01-2023 19:15:35.610421,"(6.5, 11.0, 10.15)","(7.0, 9.4, 8.416666666666666)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.6, 5.7)","(7.0, 13.5, 9.7)","(6.0, 14.0, 10.5)","(3.1, 3.95, 3.8954545454545455)","(8.0, 12.0, 10.971428571428572)"
10-01-2023 19:15:37.227336,"(6.5, 11.0, 9.4)","(7.0, 8.6, 8.416666666666666)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.4, 5.7)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.8954545454545455)","(8.0, 11.0, 10.566666666666666)"
10-01-2023 19:15:38.865225,"(6.5, 11.0, 9.4)","(7.0, 8.6, 8.15)","(13.0, 30.0, 19.333333333333332)","(4.8, 6.4, 5.7)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.8954545454545455)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:40.961166,"(6.5, 11.0, 10.15)","(7.0, 8.6, 8.416666666666666)","(13.0, 30.0, 23.333333333333336)","(4.8, 6.4, 5.7)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.8954545454545455)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:42.413269,"(6.5, 11.0, 10.25)","(7.0, 8.6, 8.15)","(13.0, 28.0, 23.333333333333336)","(4.8, 6.4, 5.15)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.8954545454545455)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:44.318064,"(6.5, 11.0, 10.3)","(7.0, 8.6, 8.15)","(13.0, 28.0, 24.625)","(4.8, 6.2, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.8954545454545455)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:46.023714,"(6.5, 11.0, 10.3)","(7.0, 8.6, 8.416666666666666)","(13.0, 28.0, 23.666666666666664)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.8954545454545455)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:47.506738,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 28.0, 21.75)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 3.95, 3.966666666666667)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:49.013118,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 28.0, 23.72222222222222)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 12.09090909090909)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:50.418232,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 34.0, 25.0)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.726315789473684)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:51.826672,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 34.0, 25.0)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 8.773333333333333)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 10.983333333333334)"
10-01-2023 19:15:53.241638,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 34.0, 21.333333333333332)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 8.773333333333333)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 10.614285714285714)"
10-01-2023 19:15:54.640672,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 32.0, 21.666666666666668)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 9.873684210526315)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 10.614285714285714)"
10-01-2023 19:15:56.040896,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 32.0, 24.25)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 8.855882352941176)"
10-01-2023 19:15:57.338862,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.2)","(13.0, 32.0, 27.3)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.0, 3.9753086419753085)","(8.0, 11.5, 9.7)"
10-01-2023 19:15:58.705297,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 27.3)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.0, 4.286486486486487)","(8.0, 11.0, 9.7)"
10-01-2023 19:16:00.073418,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 24.8)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.293150684931507)","(8.0, 11.0, 9.7)"
10-01-2023 19:16:01.453336,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 24.8)","(4.8, 6.0, 5.333333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 11.0, 9.7)"
10-01-2023 19:16:02.837210,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.0)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 11.0, 9.7)"
10-01-2023 19:16:04.167215,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.0)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 11.0, 9.7)"
10-01-2023 19:16:05.462602,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.2)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 11.0, 9.7)"
10-01-2023 19:16:06.847360,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.2)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 11.0, 8.503333333333334)"
10-01-2023 19:16:08.220544,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.2)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 11.5, 9.2)"
10-01-2023 19:16:09.762642,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.2)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:11.107379,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.2)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:12.472665,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.4)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:14.139160,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 25.4)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:15.606762,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 28.46666666666667)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:17.283540,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 28.46666666666667)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:18.601656,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 28.46666666666667)","(4.8, 6.0, 5.969230769230769)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:19.888847,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 28.46666666666667)","(4.8, 6.0, 5.533333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:21.153698,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 28.46666666666667)","(4.8, 6.0, 5.533333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
10-01-2023 19:16:22.492975,"(6.5, 11.0, 9.7)","(7.0, 8.6, 8.44)","(13.0, 30.0, 28.46666666666667)","(4.8, 6.0, 5.533333333333333)","(7.0, 13.5, 9.7)","(6.0, 14.0, 11.822222222222223)","(3.1, 4.3, 4.255)","(8.0, 10.0, 8.933333333333334)"
