,Context,Play Fling,Wreck It Rio,Canya Bellatrix,Been Framed,Couch King,Esmay Nelly,Magic Spry
08-01-2023 17:57:27.703737,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 51.714285714285715)"
08-01-2023 17:57:28.742147,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 51.714285714285715)"
08-01-2023 17:57:29.790696,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 51.714285714285715)"
08-01-2023 17:57:30.958379,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 51.714285714285715)"
08-01-2023 17:57:32.057292,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 51.714285714285715)"
08-01-2023 17:57:33.182626,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 42.72727272727273)"
08-01-2023 17:57:34.289102,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 42.72727272727273)"
08-01-2023 17:57:35.397431,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 42.72727272727273)"
08-01-2023 17:57:36.560857,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:37.725084,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:38.922292,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:40.233867,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:41.429804,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:42.532378,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:43.603796,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:44.746908,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:45.921384,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.318181818181818)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:47.096042,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.318181818181818)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:48.180473,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.318181818181818)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:49.282513,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:50.478132,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:51.673223,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:52.773359,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:54.042280,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:55.098010,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:56.136121,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:57.127698,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:58.195377,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:57:59.202586,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:00.256278,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:01.304517,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:02.329364,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:03.358530,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:04.426344,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:05.474163,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:06.491980,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:07.701161,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:08.917303,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:09.972275,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:11.062827,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.4)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:12.130239,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:13.225901,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:14.330742,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:15.353374,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:16.499865,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:17.648273,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:18.975446,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:20.071880,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:21.214772,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:22.272223,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:23.345074,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:24.433156,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 12.483333333333334)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:25.497007,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 9.033333333333333)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:26.553338,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 9.033333333333333)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:27.587469,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:28.627628,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:29.658726,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:30.981493,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:32.739431,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:33.916843,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:35.291610,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:36.692557,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 13.8)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 109.0)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 50.0)"
08-01-2023 17:58:37.906693,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 12.416666666666666)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:39.117601,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 12.416666666666666)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:40.296799,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:41.613616,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:42.819193,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:43.996856,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:45.069506,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:46.187342,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:47.314422,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:48.546342,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:49.786198,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:50.988178,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:52.118326,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:53.330629,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:54.756731,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:56.076833,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:57.384265,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:58:58.954314,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 17:59:00.508892,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 11.233333333333333)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
