,Saint Kimetto,Tinker Crystal,Solar Lock,Zakai Bale,Back Pat,Aston Skipper,Zulu Ghost,Groomsman
09-01-2023 15:25:32.991162,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:34.091967,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:35.284562,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:36.433365,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:37.556773,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:38.662548,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:39.728840,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:40.879244,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:42.032727,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:43.163757,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:44.246129,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:45.235808,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:46.375887,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:47.529466,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:48.685602,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:49.848466,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:50.893466,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:52.045417,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:53.255486,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:54.408069,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:55.554698,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:56.639727,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:57.687407,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:25:58.814802,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:00.006228,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:01.170416,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:02.322555,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:03.381040,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:04.547528,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:05.676593,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:06.884393,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:07.960810,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:09.025031,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:10.149948,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:11.315148,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:12.497107,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:13.832653,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:15.246343,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:16.549717,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:17.773561,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:19.079854,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:20.375396,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:21.548390,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:22.680510,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:23.787219,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:24.907582,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:26.029738,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:27.215657,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:28.474113,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:29.623088,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.560000000000002)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:30.682010,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:31.739584,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:32.812175,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:33.949037,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.0752380952380953)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:35.203189,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.3053333333333335)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:36.330452,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.3053333333333335)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:37.469766,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.3053333333333335)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:38.646748,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.3053333333333335)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:39.730433,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:40.853411,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:42.012068,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 26.0, 19.57142857142857)","(8.5, 15.5, 10.9)"
09-01-2023 15:26:43.177357,"(3.4, 6.6, 4.933333333333334)","(9.0, 22.0, 19.96666666666667)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 26.0, 21.4)","(8.5, 15.5, 11.8)"
09-01-2023 15:26:44.193595,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 15.4)","(10.0, 24.0, 21.4)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:45.248872,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 15.4)","(10.0, 24.0, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:46.332155,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 15.4)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1704761904761907)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:47.436681,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 15.4)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.38, 2.1764814814814817)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:48.867850,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 17.0)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 3.05, 2.206666666666667)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:50.063287,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 17.0)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 3.0, 2.19)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:51.309297,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 21.0, 18.285714285714285)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.76, 2.2014285714285715)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:52.439429,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 23.0, 18.285714285714285)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.74, 2.2014285714285715)","(11.0, 24.0, 21.4)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:53.661817,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 23.0, 18.285714285714285)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.74, 2.210909090909091)","(11.0, 24.0, 20.6)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:54.946561,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 23.0, 18.285714285714285)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.210909090909091)","(11.0, 23.0, 20.6)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:56.219744,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 23.0, 18.285714285714285)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.210909090909091)","(11.0, 23.0, 20.6)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:57.411368,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 23.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.210909090909091)","(11.0, 23.0, 20.6)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:58.562275,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.305714285714286)","(11.0, 23.0, 20.6)","(8.5, 15.0, 11.8)"
09-01-2023 15:26:59.759840,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.305714285714286)","(11.0, 23.0, 22.142857142857142)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:00.984702,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.305714285714286)","(11.0, 23.0, 20.125)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:02.181259,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.305714285714286)","(11.0, 23.0, 20.125)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:03.333640,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.72, 2.2466666666666666)","(11.0, 23.0, 20.125)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:04.506410,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.7, 2.2466666666666666)","(11.0, 23.0, 21.0)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:05.844481,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.7, 2.2466666666666666)","(11.0, 24.0, 21.0)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:06.978608,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.7, 2.2466666666666666)","(11.0, 24.0, 21.0)","(8.5, 15.0, 11.8)"
09-01-2023 15:27:08.149493,"(3.4, 6.6, 4.933333333333334)","(9.0, 21.0, 19.133333333333333)","(10.0, 24.0, 18.92857142857143)","(10.0, 19.5, 17.8)","(101.0, 730.0, 621.6666666666666)","(2.05, 2.7, 2.2466666666666666)","(11.0, 24.0, 21.0)","(8.5, 15.0, 11.8)"
