,Urban Girl,Smokey Chet,Ivy Pearl,Boom Boom Harley,Spring Release,Petite Swagger,Energetic Cloud,Absolute Desire
07-01-2023 18:49:45.233512,"(21.0, 34.0, 30.666666666666668)","(7.0, 9.6, 9.466666666666667)","(1.35, 1.53, 1.5206129032258064)","(20.0, 30.0, 28.8)","(8.5, 15.0, 14.052631578947368)","(26.0, 40.0, 36.30769230769231)","(21.0, 36.0, 32.64)","(13.0, 21.0, 19.416666666666668)"
07-01-2023 18:49:46.387374,"(21.0, 30.0, 29.3)","(7.0, 9.8, 9.630769230769232)","(1.35, 1.53, 1.5220597014925374)","(20.0, 30.0, 29.8)","(8.5, 15.0, 14.384615384615385)","(26.0, 36.0, 34.5)","(21.0, 36.0, 35.6)","(13.0, 21.0, 19.4375)"
07-01-2023 18:49:47.529323,"(21.0, 30.0, 28.58823529411765)","(7.0, 9.8, 9.620689655172415)","(1.35, 1.53, 1.5261417322834645)","(20.0, 30.0, 29.8)","(8.5, 15.0, 14.384615384615385)","(26.0, 36.0, 32.666666666666664)","(21.0, 36.0, 35.0)","(13.0, 19.5, 19.454545454545453)"
07-01-2023 18:49:48.635137,"(21.0, 30.0, 28.181818181818183)","(7.0, 9.6, 9.581818181818182)","(1.35, 1.53, 1.5266326530612244)","(20.0, 30.0, 29.866666666666667)","(8.5, 15.0, 14.52)","(26.0, 36.0, 32.666666666666664)","(21.0, 36.0, 35.0)","(13.0, 19.5, 19.454545454545453)"
07-01-2023 18:49:49.649807,"(21.0, 30.0, 29.11111111111111)","(7.0, 9.6, 9.56551724137931)","(1.35, 1.54, 1.5339655172413793)","(20.0, 32.0, 30.25)","(8.5, 15.0, 14.368421052631579)","(26.0, 36.0, 32.666666666666664)","(21.0, 36.0, 35.63636363636364)","(13.0, 19.5, 19.45)"
07-01-2023 18:49:50.637755,"(21.0, 30.0, 29.11111111111111)","(7.0, 9.6, 9.564285714285713)","(1.35, 1.54, 1.5339655172413793)","(20.0, 32.0, 30.25)","(8.5, 15.0, 14.368421052631579)","(26.0, 36.0, 32.666666666666664)","(21.0, 36.0, 35.63636363636364)","(13.0, 19.5, 19.45)"
07-01-2023 18:49:51.756012,"(21.0, 30.0, 28.54054054054054)","(7.0, 9.6, 9.562962962962963)","(1.35, 1.54, 1.5350000000000001)","(20.0, 32.0, 30.25)","(8.5, 15.0, 14.25)","(26.0, 34.0, 35.55555555555556)","(21.0, 36.0, 35.63636363636364)","(13.0, 19.5, 19.4375)"
07-01-2023 18:49:52.853317,"(21.0, 30.0, 28.357142857142858)","(7.0, 9.6, 9.524324324324324)","(1.35, 1.55, 1.5450895140664962)","(20.0, 32.0, 30.25)","(8.5, 15.0, 14.37037037037037)","(26.0, 36.0, 37.53846153846154)","(21.0, 36.0, 31.77777777777778)","(13.0, 19.5, 19.444444444444443)"
07-01-2023 18:49:53.917773,"(21.0, 30.0, 28.135135135135137)","(7.0, 9.6, 9.539393939393939)","(1.35, 1.55, 1.5462500000000001)","(20.0, 30.0, 29.04)","(8.5, 15.0, 14.27027027027027)","(26.0, 38.0, 35.06666666666667)","(21.0, 34.0, 31.23076923076923)","(13.0, 19.5, 19.933333333333334)"
07-01-2023 18:49:55.005354,"(21.0, 29.0, 28.733333333333334)","(7.0, 9.6, 9.523076923076923)","(1.35, 1.55, 1.5492957746478873)","(20.0, 30.0, 28.857142857142858)","(8.5, 15.0, 14.27027027027027)","(26.0, 36.0, 35.68421052631579)","(21.0, 34.0, 32.434782608695656)","(13.0, 20.0, 19.133333333333333)"
07-01-2023 18:49:56.041751,"(21.0, 29.0, 28.733333333333334)","(7.0, 9.6, 9.523076923076923)","(1.35, 1.56, 1.5541580756013746)","(20.0, 30.0, 28.857142857142858)","(8.5, 15.0, 14.27027027027027)","(26.0, 38.0, 35.68421052631579)","(21.0, 34.0, 31.473684210526315)","(13.0, 19.5, 18.94736842105263)"
07-01-2023 18:49:57.143750,"(21.0, 29.0, 27.384615384615383)","(7.0, 9.6, 9.496)","(1.35, 1.56, 1.5541176470588236)","(20.0, 30.0, 28.875)","(8.5, 14.5, 14.45)","(26.0, 36.0, 30.454545454545453)","(21.0, 32.0, 33.25)","(13.0, 19.0, 18.875)"
07-01-2023 18:49:58.220441,"(21.0, 29.0, 27.425)","(7.0, 9.6, 9.52)","(1.35, 1.56, 1.554375)","(20.0, 30.0, 28.875)","(8.5, 14.5, 14.45)","(26.0, 32.0, 30.256410256410255)","(21.0, 34.0, 33.5)","(13.0, 19.5, 18.625)"
07-01-2023 18:49:59.281145,"(21.0, 29.0, 27.5)","(7.0, 9.6, 9.413333333333332)","(1.35, 1.56, 1.55863309352518)","(20.0, 30.0, 29.05263157894737)","(8.5, 14.5, 14.217391304347826)","(26.0, 32.0, 30.285714285714285)","(21.0, 34.0, 33.05882352941177)","(13.0, 19.0, 18.833333333333332)"
07-01-2023 18:50:00.437235,"(21.0, 29.0, 27.62162162162162)","(7.0, 9.6, 9.588235294117647)","(1.35, 1.56, 1.5590000000000002)","(20.0, 30.0, 28.94736842105263)","(8.5, 15.0, 14.795454545454545)","(26.0, 32.0, 30.303030303030305)","(21.0, 34.0, 32.833333333333336)","(13.0, 19.0, 19.045454545454547)"
07-01-2023 18:50:01.548567,"(21.0, 29.0, 27.657894736842106)","(7.0, 9.6, 9.588235294117647)","(1.35, 1.56, 1.5590000000000002)","(20.0, 30.0, 29.0)","(8.5, 15.0, 14.857954545454545)","(26.0, 32.0, 30.294117647058822)","(21.0, 34.0, 32.833333333333336)","(13.0, 19.5, 19.26923076923077)"
07-01-2023 18:50:02.620345,"(21.0, 29.0, 27.41176470588235)","(7.0, 9.6, 9.582608695652173)","(1.35, 1.56, 1.5593073593073594)","(20.0, 30.0, 29.0)","(8.5, 15.0, 14.808510638297872)","(26.0, 32.0, 30.294117647058822)","(21.0, 34.0, 33.09090909090909)","(13.0, 19.5, 19.26923076923077)"
07-01-2023 18:50:03.613017,"(21.0, 29.0, 27.41176470588235)","(7.0, 9.6, 9.575)","(1.35, 1.56, 1.5593073593073594)","(20.0, 30.0, 29.0)","(8.5, 15.0, 14.8625)","(26.0, 32.0, 30.46153846153846)","(21.0, 34.0, 33.333333333333336)","(13.0, 19.5, 20.238095238095237)"
07-01-2023 18:50:04.717680,"(21.0, 29.0, 27.37037037037037)","(7.0, 9.8, 9.65)","(1.35, 1.53, 1.5297546012269938)","(20.0, 30.0, 29.5)","(8.5, 15.0, 14.857142857142858)","(26.0, 32.0, 30.666666666666668)","(21.0, 36.0, 34.4)","(13.0, 21.0, 19.666666666666668)"
07-01-2023 18:50:05.792292,"(21.0, 29.0, 27.77777777777778)","(7.0, 9.8, 9.714285714285715)","(1.35, 1.54, 1.5385416666666667)","(20.0, 32.0, 30.714285714285715)","(8.5, 15.0, 14.857142857142858)","(26.0, 32.0, 30.666666666666668)","(21.0, 36.0, 34.4)","(13.0, 21.0, 19.736842105263158)"
07-01-2023 18:50:06.887327,"(21.0, 29.0, 27.634146341463413)","(7.0, 9.8, 9.714285714285715)","(1.35, 1.54, 1.5320710059171598)","(20.0, 32.0, 30.8)","(8.5, 15.0, 14.857142857142858)","(26.0, 32.0, 30.666666666666668)","(21.0, 36.0, 35.0)","(13.0, 21.0, 19.736842105263158)"
07-01-2023 18:50:07.923083,"(21.0, 29.0, 27.634146341463413)","(7.0, 9.8, 9.764705882352942)","(1.35, 1.53, 1.523625)","(20.0, 32.0, 30.90909090909091)","(9.0, 15.0, 14.92361111111111)","(26.0, 32.0, 30.666666666666668)","(21.0, 36.0, 35.55555555555556)","(13.0, 21.0, 19.894736842105264)"
07-01-2023 18:50:09.052319,"(21.0, 29.0, 27.666666666666668)","(7.0, 10.0, 9.973333333333333)","(1.35, 1.53, 1.519090909090909)","(20.0, 32.0, 31.0)","(9.0, 15.0, 14.99056603773585)","(26.0, 32.0, 30.714285714285715)","(21.0, 38.0, 33.714285714285715)","(13.0, 21.0, 20.192307692307693)"
07-01-2023 18:50:10.158548,"(21.0, 29.0, 27.666666666666668)","(7.0, 10.0, 9.973333333333333)","(1.35, 1.53, 1.527777777777778)","(20.0, 32.0, 31.0)","(9.0, 15.0, 14.6875)","(26.0, 32.0, 30.74074074074074)","(21.0, 38.0, 30.533333333333335)","(13.0, 21.0, 20.307692307692307)"
07-01-2023 18:50:11.276436,"(21.0, 29.0, 27.61111111111111)","(7.0, 10.5, 9.940000000000001)","(1.35, 1.53, 1.5293333333333334)","(20.0, 32.0, 31.166666666666668)","(9.0, 15.0, 15.459821428571429)","(26.0, 32.0, 30.74074074074074)","(21.0, 32.0, 30.533333333333335)","(13.0, 21.0, 20.325)"
07-01-2023 18:50:12.307845,"(21.0, 29.0, 27.529411764705884)","(7.0, 10.5, 10.10377358490566)","(1.35, 1.52, 1.5132432432432432)","(20.0, 32.0, 31.166666666666668)","(9.0, 15.5, 15.983870967741936)","(26.0, 32.0, 30.74074074074074)","(21.0, 32.0, 30.533333333333335)","(13.0, 21.0, 20.325)"
07-01-2023 18:50:13.362640,"(21.0, 29.0, 27.4375)","(7.0, 10.5, 10.166666666666666)","(1.35, 1.52, 1.5121818181818183)","(20.0, 32.0, 31.166666666666668)","(9.0, 16.0, 15.25)","(26.0, 32.0, 35.294117647058826)","(21.0, 32.0, 32.44444444444444)","(13.0, 21.0, 20.1875)"
07-01-2023 18:50:14.501442,"(21.0, 29.0, 27.4375)","(7.0, 10.5, 10.06060606060606)","(1.3, 1.52, 1.5111904761904762)","(20.0, 32.0, 31.166666666666668)","(9.0, 15.5, 15.125)","(26.0, 36.0, 35.27272727272727)","(21.0, 34.0, 32.44444444444444)","(13.0, 21.0, 20.1875)"
07-01-2023 18:50:15.729909,"(21.0, 29.0, 27.484848484848484)","(7.0, 10.5, 10.020833333333334)","(1.3, 1.52, 1.5114110429447853)","(20.0, 32.0, 31.272727272727273)","(9.0, 15.5, 14.09375)","(26.0, 36.0, 35.333333333333336)","(21.0, 34.0, 32.57142857142857)","(13.0, 21.0, 20.423076923076923)"
07-01-2023 18:50:16.888535,"(21.0, 29.0, 27.516129032258064)","(7.5, 10.5, 10.023809523809524)","(1.3, 1.52, 1.5073983739837398)","(21.0, 32.0, 32.11764705882353)","(10.0, 15.5, 13.185840707964601)","(26.0, 36.0, 35.6)","(21.0, 34.0, 33.333333333333336)","(14.0, 21.0, 20.41176470588235)"
07-01-2023 18:50:17.993723,"(21.0, 29.0, 27.466666666666665)","(7.5, 10.5, 10.129032258064516)","(1.3, 1.52, 1.5073983739837398)","(21.0, 34.0, 31.8)","(10.0, 14.5, 13.529411764705882)","(26.0, 36.0, 35.6)","(21.0, 34.0, 32.61538461538461)","(14.0, 21.0, 20.647058823529413)"
07-01-2023 18:50:19.085298,"(21.0, 29.0, 27.466666666666665)","(7.5, 10.5, 10.110169491525424)","(1.3, 1.52, 1.5117045454545455)","(21.0, 34.0, 31.8)","(10.0, 14.5, 13.392857142857142)","(26.0, 36.0, 35.6)","(21.0, 36.0, 32.57142857142857)","(14.0, 21.0, 20.666666666666668)"
07-01-2023 18:50:20.151965,"(21.0, 29.0, 27.516129032258064)","(7.5, 10.5, 10.110169491525424)","(1.3, 1.53, 1.5145751633986928)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.2)","(26.0, 36.0, 35.77777777777778)","(21.0, 36.0, 32.57142857142857)","(14.0, 21.0, 20.666666666666668)"
07-01-2023 18:50:21.258263,"(21.0, 29.0, 27.516129032258064)","(7.5, 10.5, 10.110169491525424)","(1.3, 1.53, 1.5180392156862745)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.35)","(26.0, 36.0, 35.77777777777778)","(21.0, 36.0, 33.06666666666667)","(14.0, 21.0, 20.571428571428573)"
07-01-2023 18:50:22.315020,"(21.0, 29.0, 27.466666666666665)","(7.5, 10.5, 10.12280701754386)","(1.3, 1.52, 1.5180392156862745)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.411764705882353)","(26.0, 36.0, 36.42857142857143)","(21.0, 36.0, 34.75)","(14.0, 21.0, 20.571428571428573)"
07-01-2023 18:50:23.336037,"(21.0, 29.0, 27.466666666666665)","(7.5, 10.5, 10.10909090909091)","(1.3, 1.53, 1.5142666666666666)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.23076923076923)","(26.0, 38.0, 36.72727272727273)","(21.0, 36.0, 34.666666666666664)","(14.0, 21.0, 20.571428571428573)"
07-01-2023 18:50:24.497997,"(21.0, 29.0, 28.266666666666666)","(7.5, 10.5, 10.049019607843137)","(1.3, 1.53, 1.522962962962963)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.125)","(26.0, 38.0, 36.54545454545455)","(21.0, 36.0, 34.666666666666664)","(14.0, 21.0, 20.53846153846154)"
07-01-2023 18:50:25.662162,"(21.0, 29.0, 28.266666666666666)","(7.5, 10.5, 10.049019607843137)","(1.3, 1.53, 1.529591836734694)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.105263157894736)","(26.0, 38.0, 36.54545454545455)","(21.0, 36.0, 34.75)","(14.0, 21.0, 20.53846153846154)"
07-01-2023 18:50:26.825264,"(21.0, 29.0, 28.4)","(7.5, 10.5, 10.049019607843137)","(1.3, 1.53, 1.529591836734694)","(21.0, 34.0, 31.24137931034483)","(10.0, 13.5, 13.105263157894736)","(26.0, 38.0, 36.4)","(21.0, 36.0, 35.78378378378378)","(14.0, 21.0, 20.53846153846154)"
07-01-2023 18:50:27.894241,"(21.0, 29.0, 28.8)","(7.5, 10.5, 10.049019607843137)","(1.3, 1.53, 1.5220689655172415)","(21.0, 34.0, 31.384615384615383)","(10.0, 13.5, 12.964285714285714)","(26.0, 38.0, 36.5)","(21.0, 36.0, 35.78378378378378)","(14.0, 21.0, 20.53846153846154)"
07-01-2023 18:50:28.972873,"(21.0, 30.0, 29.555555555555557)","(7.5, 10.5, 9.988888888888889)","(1.3, 1.53, 1.5210526315789474)","(21.0, 34.0, 32.51851851851852)","(10.0, 13.5, 12.964285714285714)","(26.0, 38.0, 36.4)","(21.0, 36.0, 35.67567567567568)","(14.0, 21.0, 20.916666666666668)"
07-01-2023 18:50:30.091061,"(21.0, 30.0, 29.833333333333332)","(7.5, 10.5, 10.04561403508772)","(1.3, 1.53, 1.5175609756097561)","(21.0, 34.0, 32.785714285714285)","(10.0, 13.5, 12.745283018867925)","(26.0, 38.0, 36.5)","(21.0, 36.0, 35.67567567567568)","(14.0, 21.0, 20.916666666666668)"
07-01-2023 18:50:31.186858,"(21.0, 32.0, 30.444444444444443)","(7.5, 10.5, 10.0375)","(1.3, 1.53, 1.5132)","(21.0, 34.0, 32.785714285714285)","(10.0, 13.5, 12.745283018867925)","(26.0, 38.0, 37.0)","(21.0, 36.0, 35.81818181818182)","(14.0, 22.0, 20.666666666666668)"
07-01-2023 18:50:32.279927,"(21.0, 32.0, 30.88888888888889)","(7.5, 10.5, 10.0375)","(1.3, 1.53, 1.512857142857143)","(21.0, 34.0, 33.294117647058826)","(10.0, 13.5, 12.745283018867925)","(26.0, 38.0, 37.0)","(21.0, 36.0, 35.91304347826087)","(14.0, 22.0, 21.166666666666668)"
07-01-2023 18:50:33.333795,"(21.0, 32.0, 30.88888888888889)","(7.5, 10.5, 10.180246913580246)","(1.3, 1.52, 1.5134782608695652)","(21.0, 34.0, 33.22222222222222)","(10.0, 13.5, 12.73076923076923)","(26.0, 38.0, 37.0)","(21.0, 36.0, 35.91304347826087)","(14.0, 22.0, 20.88888888888889)"
07-01-2023 18:50:34.428801,"(21.0, 32.0, 30.88888888888889)","(7.5, 10.5, 9.901612903225807)","(1.3, 1.52, 1.5168)","(21.0, 36.0, 35.45454545454545)","(10.0, 13.5, 12.73076923076923)","(26.0, 38.0, 37.0)","(21.0, 36.0, 35.904761904761905)","(14.0, 22.0, 21.166666666666668)"
07-01-2023 18:50:35.561867,"(21.0, 32.0, 30.88888888888889)","(7.5, 10.5, 9.954411764705883)","(1.3, 1.52, 1.5168)","(21.0, 36.0, 35.45454545454545)","(10.0, 13.5, 12.844262295081966)","(26.0, 38.0, 37.0)","(21.0, 36.0, 35.904761904761905)","(14.0, 22.0, 21.833333333333332)"
07-01-2023 18:50:36.717042,"(21.0, 32.0, 31.23076923076923)","(7.5, 10.5, 9.920312500000001)","(1.3, 1.52, 1.5168)","(21.0, 36.0, 35.45454545454545)","(10.0, 13.5, 12.620689655172415)","(26.0, 38.0, 36.76923076923077)","(21.0, 36.0, 32.075471698113205)","(14.0, 22.0, 21.40909090909091)"
07-01-2023 18:50:37.768989,"(21.0, 32.0, 30.666666666666668)","(7.5, 10.5, 10.096610169491527)","(1.3, 1.52, 1.518695652173913)","(21.0, 34.0, 32.18181818181818)","(10.0, 13.0, 12.63888888888889)","(26.0, 38.0, 36.5)","(21.0, 34.0, 31.333333333333332)","(14.0, 22.0, 21.210526315789473)"
07-01-2023 18:50:38.730251,"(21.0, 32.0, 30.666666666666668)","(7.5, 10.5, 10.0875)","(1.3, 1.53, 1.5242857142857142)","(21.0, 34.0, 32.18181818181818)","(10.0, 13.0, 12.63888888888889)","(26.0, 38.0, 36.5)","(21.0, 34.0, 31.928571428571427)","(14.0, 22.0, 20.5)"
07-01-2023 18:50:39.835690,"(21.0, 32.0, 30.444444444444443)","(7.5, 10.5, 10.182666666666666)","(1.3, 1.54, 1.5383870967741935)","(21.0, 34.0, 31.53846153846154)","(10.0, 13.0, 12.6)","(26.0, 38.0, 36.5)","(21.0, 32.0, 31.257142857142856)","(14.0, 22.0, 20.533333333333335)"
07-01-2023 18:50:40.889640,"(21.0, 32.0, 30.352941176470587)","(7.5, 11.0, 10.287128712871288)","(1.3, 1.57, 1.5383870967741935)","(21.0, 34.0, 9998.5)","(10.0, 13.0, 9998.5)","(26.0, 38.0, 9998.5)","(21.0, 34.0, 9998.5)","(14.0, 22.0, 9998.5)"
07-01-2023 18:50:41.876126,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:42.908512,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:43.921715,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:44.934284,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:45.936397,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:47.041291,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:48.151366,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:49.259430,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:50.296508,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:51.273366,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:52.311406,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:53.344818,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:54.312656,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:55.396342,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
07-01-2023 18:50:56.553296,"(21.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
