,Sweet Hummer,Blue Cod,Miss Fischer,Sweet Silver,Boudicca,Thrilling Vespa
11-01-2023 12:33:09.687603,"(2.35, 2.98, 2.741290322580645)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.9, 3.7800000000000002)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.7625)"
11-01-2023 12:33:10.778960,"(2.35, 2.98, 2.741290322580645)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.9, 3.951764705882353)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.7625)"
11-01-2023 12:33:11.944497,"(2.35, 2.98, 2.741290322580645)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.1, 3.83)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.7625)"
11-01-2023 12:33:12.958010,"(2.35, 2.98, 2.741290322580645)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.83)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.7625)"
11-01-2023 12:33:13.880668,"(2.35, 2.98, 2.741290322580645)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.83)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:14.869191,"(2.35, 2.98, 2.741290322580645)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.44)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:15.988751,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.44)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:17.067501,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.44)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:18.063360,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.44)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:19.150489,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.44)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:20.311511,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.0333333333333337)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:21.510702,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.9, 3.86375)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:22.621689,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.8, 3.86375)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:23.758517,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.8, 3.86375)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:24.875922,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.8, 3.86375)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:25.995049,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.8, 3.86375)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:27.125617,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.8, 3.86375)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:28.111631,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.8, 3.74)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:29.304968,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.7, 3.74)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:30.427851,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.7, 3.74)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:31.737011,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.7, 3.74)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:32.852250,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.7, 3.74)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:33.997547,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 4.7, 3.74)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:35.039726,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:36.075298,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:37.186011,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:38.314078,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:39.436552,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:40.879334,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:42.106402,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:43.288943,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:44.432548,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:45.465219,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 81.35000000000001)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:46.592312,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:47.664286,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:48.734931,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:49.905250,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:51.193300,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:52.403365,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:53.658212,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:54.696741,"(2.35, 2.98, 2.741290322580645)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:55.764841,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:56.837706,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:57.858109,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:58.800820,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:33:59.853581,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:00.930409,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:02.028118,"(2.35, 2.98, 2.62)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:03.170856,"(2.35, 2.98, 2.7504918032786883)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:04.323485,"(2.35, 2.98, 2.7504918032786883)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:05.460777,"(2.35, 2.98, 2.7504918032786883)","(16.0, 110.0, 75.27272727272728)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:06.608619,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:08.036147,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:09.086177,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:10.355479,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:11.786718,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:13.237263,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:14.600417,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:16.114360,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:17.508748,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:18.865258,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:20.082203,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:21.168331,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:22.341117,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:23.446435,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:24.524512,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:25.542935,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:26.691348,"(2.35, 2.98, 2.687692307692308)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:27.872391,"(2.35, 2.98, 2.687692307692308)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:29.529360,"(2.35, 2.98, 2.8058823529411763)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:30.852612,"(2.35, 2.98, 2.8058823529411763)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:31.956359,"(2.35, 2.98, 2.62)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:33.083248,"(2.35, 2.98, 2.62)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:34.178459,"(2.35, 2.98, 2.62)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:35.304762,"(2.35, 2.98, 2.62)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:36.561724,"(2.35, 2.98, 2.62)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:37.854514,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:38.993951,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:40.205225,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:41.439307,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:42.562532,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:43.591842,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:44.687465,"(2.35, 2.98, 2.7504918032786883)","(16.0, 95.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:45.861276,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:47.003261,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:48.065392,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:49.109804,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:50.301859,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:51.422107,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 58.54166666666667)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:52.608591,"(2.35, 2.98, 2.7504918032786883)","(16.0, 90.0, 63.85)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:53.770692,"(2.35, 2.98, 2.7504918032786883)","(16.0, 85.0, 63.85)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:54.848534,"(2.35, 2.98, 2.7504918032786883)","(16.0, 85.0, 63.85)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:55.950875,"(2.35, 2.98, 2.7504918032786883)","(16.0, 85.0, 63.85)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:57.145767,"(2.35, 2.98, 2.7504918032786883)","(16.0, 85.0, 63.85)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:58.281611,"(2.35, 2.98, 2.7504918032786883)","(16.0, 85.0, 59.36363636363637)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:34:59.329587,"(2.35, 2.98, 2.7882191780821914)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:00.585882,"(2.35, 2.98, 2.7882191780821914)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:02.005574,"(2.35, 2.98, 2.7882191780821914)","(16.0, 95.0, 65.72727272727272)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:03.346441,"(2.35, 2.98, 2.7882191780821914)","(16.0, 95.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:04.554390,"(2.35, 2.98, 2.7882191780821914)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:05.821597,"(2.35, 2.98, 2.7882191780821914)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:07.321843,"(2.35, 2.98, 2.7882191780821914)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:08.748638,"(2.35, 2.98, 2.7882191780821914)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:09.966173,"(2.35, 2.98, 2.7882191780821914)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
11-01-2023 12:35:11.153748,"(2.35, 2.98, 2.7882191780821914)","(16.0, 130.0, 88.0)","(20.0, 190.0, 80.71428571428571)","(2.6, 5.0, 3.898823529411765)","(11.0, 25.0, 14.733333333333334)","(3.7, 7.0, 5.2)"
