,Orca,Madalia Zoom,Panama Dash,Django Maskiell,Rapid Voyage,Hill Top Jack,Gypsy Ha Ha,Audacious Stell
11-01-2023 20:22:41.713891,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 9.98)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 140.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.940000000000001)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:42.903811,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 9.98)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 140.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.940000000000001)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:44.116323,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 9.98)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 140.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.705882352941176)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:45.445625,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 9.98)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 130.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.857142857142858)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:46.574818,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 9.98)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 130.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.857142857142858)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:47.767180,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 10.692307692307692)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.705882352941176)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:48.909705,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 10.692307692307692)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.705882352941176)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:50.131129,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 10.692307692307692)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.75)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:51.713591,"(6.0, 11.5, 11.055555555555555)","(8.0, 11.0, 10.692307692307692)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.75)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:53.755874,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.5)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.738461538461538)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:55.087547,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.6)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 135.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.738461538461538)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:56.455034,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.6)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.825)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:57.777573,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.6)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.825)","(6.0, 8.6, 7.725)"
11-01-2023 20:22:59.063883,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.6)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.825)","(6.0, 8.6, 8.1625)"
11-01-2023 20:23:00.260211,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.2)","(7.0, 9.6, 8.872727272727273)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.825)","(6.0, 8.6, 8.1625)"
11-01-2023 20:23:01.464910,"(6.0, 11.5, 10.954545454545455)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.7875)","(21.0, 42.0, 34.94117647058823)","(41.0, 160.0, 143.33333333333334)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 10.166666666666666)","(6.0, 8.6, 7.9230769230769225)"
11-01-2023 20:23:02.699491,"(6.0, 11.5, 10.857142857142858)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.7875)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 130.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 10.166666666666666)","(6.0, 8.6, 7.9714285714285715)"
11-01-2023 20:23:04.081167,"(6.0, 11.5, 10.857142857142858)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.7875)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 10.166666666666666)","(6.0, 8.6, 8.066666666666666)"
11-01-2023 20:23:05.324865,"(6.0, 11.5, 11.333333333333334)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.7875)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 10.166666666666666)","(6.0, 8.6, 7.977777777777778)"
11-01-2023 20:23:06.630086,"(6.0, 11.5, 11.333333333333334)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.648)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 10.166666666666666)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:07.961670,"(6.0, 11.5, 11.333333333333334)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.684615384615384)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 9.95)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:09.243445,"(6.0, 11.5, 11.333333333333334)","(8.0, 11.0, 10.15)","(7.0, 9.6, 8.824)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 118.75)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 9.95)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:10.602615,"(6.0, 12.0, 10.714285714285714)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.824)","(21.0, 42.0, 36.166666666666664)","(41.0, 180.0, 140.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 9.95)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:11.875478,"(6.0, 12.0, 10.714285714285714)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.644444444444444)","(21.0, 42.0, 36.166666666666664)","(41.0, 170.0, 135.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 9.95)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:13.166547,"(6.0, 12.0, 10.714285714285714)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.644444444444444)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 135.0)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 9.95)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:14.486792,"(6.0, 12.0, 10.714285714285714)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.644444444444444)","(21.0, 42.0, 36.166666666666664)","(41.0, 160.0, 118.75)","(2.0, 2.24, 2.2034782608695656)","(6.5, 10.5, 9.719999999999999)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:15.781774,"(6.0, 12.0, 10.826086956521738)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.644444444444444)","(21.0, 42.0, 36.166666666666664)","(41.0, 180.0, 130.0)","(2.0, 2.24, 2.21)","(6.5, 10.5, 9.915)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:17.062220,"(6.0, 12.0, 10.826086956521738)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.644444444444444)","(21.0, 42.0, 36.166666666666664)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.915)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:18.343146,"(6.0, 12.0, 10.826086956521738)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.455555555555556)","(21.0, 42.0, 36.166666666666664)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.825)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:19.654069,"(6.0, 11.5, 10.916666666666666)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.505263157894737)","(21.0, 42.0, 36.166666666666664)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.17)","(6.5, 10.5, 9.886363636363637)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:20.968476,"(6.0, 11.5, 10.916666666666666)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.505263157894737)","(21.0, 42.0, 36.166666666666664)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.886363636363637)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:22.295099,"(6.0, 11.5, 10.916666666666666)","(8.0, 11.0, 10.15)","(7.0, 9.4, 8.505263157894737)","(21.0, 42.0, 36.166666666666664)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.1933333333333334)","(6.5, 10.5, 9.705882352941176)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:23.557807,"(6.0, 11.5, 11.181818181818182)","(8.0, 11.0, 10.1)","(7.0, 9.4, 8.44)","(21.0, 42.0, 34.27272727272727)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.198823529411765)","(6.5, 10.5, 9.705882352941176)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:24.875316,"(6.0, 12.0, 11.390625)","(8.0, 11.0, 10.1)","(7.0, 9.2, 8.44)","(21.0, 42.0, 34.27272727272727)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.2292857142857145)","(6.5, 10.5, 9.666666666666666)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:26.344355,"(6.0, 12.0, 11.390625)","(8.0, 11.0, 10.1)","(7.0, 9.2, 8.44)","(21.0, 42.0, 34.27272727272727)","(41.0, 150.0, 125.0)","(2.0, 2.24, 2.2292857142857145)","(6.5, 10.5, 9.666666666666666)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:27.717545,"(6.0, 12.0, 11.390625)","(8.0, 11.0, 10.1)","(7.0, 9.2, 8.44)","(21.0, 42.0, 34.27272727272727)","(41.0, 150.0, 135.0)","(2.0, 2.24, 2.2292857142857145)","(6.5, 10.5, 9.666666666666666)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:29.138712,"(6.0, 12.0, 11.777777777777779)","(8.0, 11.0, 10.1)","(7.0, 9.2, 8.44)","(21.0, 42.0, 34.27272727272727)","(41.0, 170.0, 135.0)","(2.0, 2.24, 2.218125)","(6.5, 10.5, 9.666666666666666)","(6.0, 8.6, 8.23076923076923)"
11-01-2023 20:23:30.715764,"(6.0, 12.0, 12.05)","(8.0, 11.0, 10.1)","(7.0, 9.2, 8.48235294117647)","(21.0, 42.0, 34.27272727272727)","(41.0, 170.0, 135.0)","(2.0, 2.24, 2.210526315789474)","(6.5, 10.5, 9.666666666666666)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:32.122762,"(6.0, 12.5, 12.36)","(8.0, 11.0, 10.1)","(7.0, 9.0, 8.8)","(21.0, 42.0, 34.27272727272727)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.24, 2.220689655172414)","(6.5, 10.5, 9.517857142857142)","(6.0, 8.6, 8.36)"
11-01-2023 20:23:33.703324,"(6.0, 13.0, 11.944444444444445)","(8.0, 11.0, 10.1)","(7.0, 9.0, 8.8)","(21.0, 42.0, 34.27272727272727)","(41.0, 170.0, 110.0)","(2.0, 2.24, 2.2484615384615383)","(6.5, 10.5, 9.015625)","(6.0, 8.6, 8.5)"
11-01-2023 20:23:35.204387,"(6.0, 12.0, 12.642857142857142)","(8.0, 11.0, 10.1)","(7.0, 9.0, 8.6)","(21.0, 42.0, 34.27272727272727)","(41.0, 180.0, 125.0)","(2.0, 2.26, 2.2466666666666666)","(6.5, 10.5, 8.850000000000001)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:36.563042,"(6.0, 13.0, 12.372881355932204)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.299999999999999)","(21.0, 42.0, 34.27272727272727)","(41.0, 150.0, 110.0)","(2.0, 2.28, 2.21)","(6.5, 10.5, 8.850000000000001)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:38.018146,"(6.0, 14.0, 12.372881355932204)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.299999999999999)","(21.0, 42.0, 34.666666666666664)","(41.0, 180.0, 110.0)","(2.0, 2.3, 2.21)","(6.5, 10.5, 8.850000000000001)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:39.402884,"(6.0, 14.0, 12.975609756097562)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.466666666666667)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 110.0)","(2.0, 2.3, 2.268695652173913)","(6.5, 10.5, 8.85217391304348)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:40.873073,"(6.0, 14.0, 12.8)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 110.0)","(2.0, 2.3, 2.2266666666666666)","(6.5, 10.0, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:42.282079,"(6.0, 14.0, 11.461538461538462)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 110.0)","(2.0, 2.28, 2.2514285714285713)","(6.5, 9.8, 8.845454545454546)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:43.666534,"(6.0, 14.0, 11.884615384615385)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 110.0)","(2.0, 2.28, 2.2175000000000002)","(6.5, 9.8, 8.845454545454546)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:45.294583,"(6.0, 14.0, 12.444444444444445)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 110.0)","(2.0, 2.28, 2.171111111111111)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:46.721623,"(6.0, 14.0, 12.444444444444445)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 110.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:48.115291,"(6.0, 14.0, 12.666666666666666)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:49.462277,"(6.0, 14.0, 12.666666666666666)","(8.0, 11.0, 9.606451612903227)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 110.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:50.849693,"(6.0, 14.0, 13.0)","(8.0, 11.0, 9.457142857142857)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 180.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:52.179873,"(6.0, 14.0, 13.0)","(8.0, 11.0, 9.457142857142857)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:53.512173,"(6.0, 14.0, 13.2)","(8.0, 11.0, 9.457142857142857)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:54.810526,"(6.0, 14.0, 13.2)","(8.0, 11.0, 9.729411764705883)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:56.121374,"(6.0, 14.0, 13.5)","(8.0, 11.0, 9.729411764705883)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:57.388181,"(6.0, 14.0, 13.5)","(8.0, 11.0, 9.729411764705883)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.871428571428572)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:58.674135,"(6.0, 14.0, 13.2)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.8, 8.847058823529412)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:23:59.953952,"(6.0, 14.0, 13.2)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 136.66666666666666)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.6, 8.730434782608695)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:24:01.271065,"(6.0, 14.0, 13.11111111111111)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 136.66666666666666)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.6, 8.730434782608695)","(6.0, 8.8, 8.266666666666667)"
11-01-2023 20:24:02.593351,"(6.5, 14.0, 13.11111111111111)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 145.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.6, 9.0)","(6.0, 8.8, 8.7)"
11-01-2023 20:24:03.890816,"(6.5, 14.0, 13.11111111111111)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.858333333333334)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:05.197629,"(6.5, 14.0, 13.363636363636363)","(8.0, 11.0, 9.584615384615384)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 130.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.923809523809524)","(6.0, 9.0, 8.142857142857142)"
11-01-2023 20:24:06.457490,"(6.5, 14.5, 13.704545454545455)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.878260869565217)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:07.681711,"(6.5, 14.5, 14.205882352941178)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.76842105263158)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:08.973954,"(6.5, 14.5, 13.704545454545455)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.718181818181819)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:10.224690,"(6.5, 14.5, 13.5)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.718181818181819)","(6.0, 9.0, 8.333333333333334)"
11-01-2023 20:24:11.489386,"(6.5, 14.5, 14.166666666666666)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 130.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.718181818181819)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:12.704340,"(6.5, 14.5, 13.5)","(8.0, 11.0, 9.56)","(7.0, 9.0, 8.77142857142857)","(21.0, 40.0, 33.73913043478261)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.1662500000000002)","(6.5, 9.4, 8.718181818181819)","(6.0, 9.0, 8.25)"
11-01-2023 20:24:13.855539,"(6.5, 14.5, 14.022727272727273)","(8.0, 11.0, 9.52)","(7.0, 9.0, 8.533333333333333)","(21.0, 40.0, 32.275862068965516)","(41.0, 170.0, 135.0)","(2.0, 2.26, 2.2023076923076923)","(6.5, 9.4, 9.066666666666666)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:15.068063,"(6.5, 14.5, 14.369565217391305)","(8.0, 11.0, 9.52)","(7.0, 9.0, 8.299999999999999)","(21.0, 40.0, 33.21212121212121)","(41.0, 170.0, 127.5)","(2.0, 2.26, 2.21)","(6.5, 9.4, 9.120000000000001)","(6.0, 9.0, 8.5)"
11-01-2023 20:24:16.212267,"(6.5, 14.5, 14.369565217391305)","(8.0, 11.0, 9.442105263157895)","(7.0, 9.0, 8.8)","(21.0, 40.0, 33.25)","(41.0, 170.0, 130.0)","(2.0, 2.26, 2.0825)","(6.5, 9.4, 9.10909090909091)","(6.0, 9.0, 8.899999999999999)"
11-01-2023 20:24:17.304156,"(7.0, 15.5, 15.232142857142858)","(8.0, 11.0, 9.447058823529412)","(7.0, 9.2, 8.472727272727273)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.24, 2.18)","(6.5, 9.4, 9.22857142857143)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:18.341420,"(7.0, 15.5, 14.838235294117647)","(8.0, 11.0, 9.447058823529412)","(7.0, 9.2, 8.472727272727273)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.24, 2.0940000000000003)","(6.5, 9.4, 9.133333333333333)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:19.408156,"(7.0, 15.5, 15.155172413793103)","(8.0, 11.0, 9.533333333333333)","(7.0, 9.2, 8.472727272727273)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.22, 2.1694444444444447)","(6.5, 9.4, 9.3)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:20.517362,"(7.0, 15.5, 15.1)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.2, 8.3875)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.22, 2.145714285714286)","(6.5, 9.6, 9.184615384615384)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:21.604645,"(7.0, 15.5, 14.75)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.2, 8.27142857142857)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.22, 2.1258823529411766)","(6.5, 9.6, 9.3)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:22.716772,"(7.0, 15.5, 14.640625)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.2, 8.264516129032257)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.22, 2.1258823529411766)","(6.5, 9.6, 9.184615384615384)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:23.824121,"(7.0, 15.5, 14.41891891891892)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.2, 8.264516129032257)","(21.0, 40.0, 33.25)","(41.0, 170.0, 123.33333333333333)","(2.0, 2.22, 2.1258823529411766)","(6.5, 9.6, 9.184615384615384)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:24.954377,"(7.0, 15.5, 14.75)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.2, 8.68)","(21.0, 40.0, 33.25)","(41.0, 170.0, 140.0)","(2.0, 2.22, 2.1258823529411766)","(6.5, 9.6, 9.3)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:26.168222,"(7.0, 15.5, 14.621621621621621)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.0, 8.68)","(21.0, 40.0, 33.25)","(41.0, 160.0, 140.0)","(2.0, 2.22, 2.1258823529411766)","(6.5, 9.6, 9.3)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:27.351740,"(7.0, 15.5, 14.621621621621621)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.0, 8.5)","(21.0, 40.0, 33.25)","(41.0, 160.0, 150.0)","(2.0, 2.22, 2.1258823529411766)","(6.5, 9.6, 9.184615384615384)","(6.0, 9.2, 8.45)"
11-01-2023 20:24:28.584648,"(7.0, 15.5, 14.621621621621621)","(8.0, 11.0, 9.572972972972973)","(7.0, 9.0, 8.5)","(21.0, 40.0, 33.25)","(41.0, 160.0, 148.0)","(2.0, 2.22, 2.13)","(6.5, 9.6, 9.3)","(6.0, 9.2, 8.45)"
