,Angry Ann,Swiper Taz,Ballina,Misbehaved,Urana Blazer,Coopers Mate,Fabulous Victor,Slingshot Yo Yo
11-01-2023 14:13:02.586093,"(2.0, 3.45, 2.678571428571429)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 25.0, 20.666666666666664)","(6.5, 15.0, 13.05)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:03.826023,"(2.0, 3.45, 3.2404)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 25.0, 20.666666666666664)","(6.5, 15.0, 13.1)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:05.002244,"(2.0, 3.45, 2.5900000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 25.0, 20.666666666666664)","(6.5, 15.0, 12.04)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:06.150878,"(2.0, 3.45, 2.678571428571429)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 25.0, 20.666666666666664)","(6.5, 15.0, 12.04)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:07.478600,"(2.0, 3.45, 2.85)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 25.0, 20.666666666666664)","(6.5, 15.0, 12.04)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:08.462780,"(2.0, 3.45, 2.85)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:09.675655,"(2.0, 3.45, 3.2404)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:10.833096,"(2.0, 3.45, 2.805)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 140.83333333333334)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.1)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:11.990348,"(2.0, 3.45, 2.5900000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.1)","(51.0, 440.0, 250.0)"
11-01-2023 14:13:13.217603,"(2.0, 3.45, 2.5900000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.05)","(51.0, 440.0, 317.14285714285717)"
11-01-2023 14:13:14.545154,"(2.0, 3.45, 2.724285714285714)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 420.0, 265.55555555555554)"
11-01-2023 14:13:15.775592,"(2.0, 3.45, 2.724285714285714)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:16.851704,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 6.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:17.902963,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 4.95)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.1)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:18.989394,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:20.191651,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.4, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:21.292501,"(2.0, 3.45, 2.758571428571429)","(5.5, 8.4, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.1)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:22.370078,"(2.0, 3.45, 3.251666666666667)","(5.5, 8.4, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:23.451511,"(2.0, 3.45, 2.67)","(5.5, 9.2, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.1)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:24.514086,"(2.0, 3.45, 2.546)","(5.5, 9.0, 7.454545454545455)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:25.607951,"(2.0, 3.45, 2.546)","(5.5, 8.4, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:26.636360,"(2.0, 3.45, 2.546)","(5.5, 8.4, 8.0)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:27.752890,"(2.0, 3.45, 3.2692)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 187.5)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 13.1)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:28.749911,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:29.741214,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:30.720890,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:31.720259,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 19.333333333333336)","(6.5, 15.0, 13.05)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:32.773948,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:33.895299,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:35.182130,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.05)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:36.271670,"(2.0, 3.45, 2.71)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 210.0, 140.83333333333334)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 291.25)"
11-01-2023 14:13:37.290422,"(2.0, 3.45, 3.263913043478261)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 220.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.04)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:38.466694,"(2.0, 3.45, 2.75)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 11.879999999999999)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:39.578374,"(2.0, 3.45, 2.75)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 13.1)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:40.613977,"(2.0, 3.45, 2.75)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 21.375)","(31.0, 160.0, 143.75)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 11.3)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:41.698535,"(2.0, 3.45, 2.75)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:42.786943,"(2.0, 3.45, 2.75)","(5.5, 8.2, 7.828571428571427)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:43.820061,"(2.0, 3.45, 2.75)","(5.5, 9.0, 7.454545454545455)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:44.859224,"(2.0, 3.45, 2.75)","(5.5, 8.8, 7.733333333333334)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:45.814058,"(2.0, 3.45, 3.2743478260869567)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:46.813662,"(2.0, 3.45, 2.79)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:47.805264,"(2.0, 3.45, 2.79)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:48.833515,"(2.0, 3.45, 2.79)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:49.846589,"(2.0, 3.45, 2.79)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:50.897348,"(2.0, 3.45, 2.79)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 143.75)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 265.55555555555554)"
11-01-2023 14:13:51.899771,"(2.0, 3.45, 3.2772727272727273)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 160.0, 140.83333333333334)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 430.0, 235.0)"
11-01-2023 14:13:52.948050,"(2.0, 3.45, 2.83)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 220.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:13:53.977017,"(2.0, 3.45, 2.83)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:13:54.931737,"(2.0, 3.45, 2.83)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:13:55.958454,"(2.0, 3.45, 2.83)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:13:56.976627,"(2.0, 3.45, 2.83)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:13:58.061917,"(2.0, 3.45, 3.288181818181818)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:13:59.171550,"(2.0, 3.45, 2.87)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:00.246324,"(2.0, 3.45, 2.87)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:01.248106,"(2.0, 3.45, 2.87)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:02.181165,"(2.0, 3.45, 2.87)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:03.132248,"(2.0, 3.45, 2.9642857142857144)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:04.169955,"(2.0, 3.45, 2.91)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:05.208676,"(2.0, 3.45, 3.291904761904762)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:06.242459,"(2.0, 3.45, 2.91)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:07.247604,"(2.0, 3.45, 2.91)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:08.287935,"(2.0, 3.45, 2.91)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.2, 5.2)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:09.322584,"(2.0, 3.45, 2.9985714285714287)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:10.376182,"(2.0, 3.45, 3.3033333333333337)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:11.375957,"(2.0, 3.45, 3.3033333333333337)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:12.562145,"(2.0, 3.5, 3.115625)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:13.739958,"(2.0, 3.5, 3.115625)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:14.971998,"(2.0, 3.5, 3.115625)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:16.165461,"(2.0, 3.5, 3.115625)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:17.284284,"(2.0, 3.5, 3.115625)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:18.777233,"(2.0, 3.5, 3.115625)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:19.932562,"(2.0, 3.5, 2.8333333333333335)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:21.065421,"(2.0, 3.5, 2.8333333333333335)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 20.25)","(6.5, 15.0, 12.225)","(51.0, 410.0, 235.0)"
11-01-2023 14:14:22.436576,"(2.0, 3.5, 2.16875)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 310.0)"
11-01-2023 14:14:23.561952,"(2.0, 3.5, 2.9394736842105265)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 240.0)"
11-01-2023 14:14:24.629056,"(2.0, 3.5, 2.264705882352941)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 240.0)"
11-01-2023 14:14:25.608781,"(2.0, 3.5, 2.264705882352941)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 240.0)"
11-01-2023 14:14:26.644751,"(2.0, 3.5, 2.264705882352941)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 240.0)"
11-01-2023 14:14:27.698174,"(2.0, 3.5, 2.9333333333333336)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 240.0)"
11-01-2023 14:14:28.822858,"(2.0, 3.5, 2.3176470588235296)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 240.0)"
11-01-2023 14:14:30.040982,"(2.0, 3.5, 2.28125)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 240.0)"
11-01-2023 14:14:31.089015,"(2.0, 3.5, 2.28125)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 420.0, 343.3333333333333)"
11-01-2023 14:14:32.138824,"(2.0, 3.5, 2.28125)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 400.0, 302.85714285714283)"
11-01-2023 14:14:33.158739,"(2.0, 3.5, 2.28125)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 400.0, 254.44444444444443)"
11-01-2023 14:14:34.199631,"(2.0, 3.5, 2.3705882352941177)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 254.44444444444443)"
11-01-2023 14:14:35.335508,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 254.44444444444443)"
11-01-2023 14:14:36.348944,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 254.44444444444443)"
11-01-2023 14:14:37.355502,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 254.44444444444443)"
11-01-2023 14:14:38.313800,"(2.0, 3.45, 2.6300000000000003)","(5.5, 8.6, 8.17142857142857)","(4.2, 7.0, 5.6)","(10.0, 23.0, 13.625)","(31.0, 210.0, 187.5)","(11.0, 23.0, 21.42857142857143)","(6.5, 15.0, 12.225)","(51.0, 410.0, 254.44444444444443)"
