,South Parade,Montenegro,Final Man,Arctic Eagle,Too Viennese,New Enterprise,Panagsama,Rusheen,Frostick,Kishstar,Maldestro,Speed Bump
12-01-2023 17:31:45.967949,"(3.9, 4.8, 4.740845070422535)","(31.0, 44.0, 38.666666666666664)","(21.0, 38.0, 36.333333333333336)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.285714285714286)","(9.0, 11.5, 11.033333333333333)","(31.0, 48.0, 44.4)","(3.5, 4.6, 4.5982300884955745)","(10.0, 13.5, 13.142857142857142)","(13.0, 23.0, 22.416666666666668)","(17.0, 26.0, 24.5)","(31.0, 120.0, 81.42857142857143)"
12-01-2023 17:31:47.682959,"(3.9, 4.8, 4.740845070422535)","(31.0, 44.0, 38.666666666666664)","(21.0, 38.0, 36.333333333333336)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.285714285714286)","(9.0, 11.5, 11.033333333333333)","(31.0, 48.0, 41.57142857142857)","(3.5, 4.6, 4.5982300884955745)","(10.0, 13.5, 13.4)","(13.0, 23.0, 22.416666666666668)","(17.0, 26.0, 24.5)","(31.0, 120.0, 81.42857142857143)"
12-01-2023 17:31:49.472440,"(3.9, 4.8, 4.740845070422535)","(31.0, 44.0, 38.666666666666664)","(21.0, 38.0, 36.333333333333336)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.285714285714286)","(9.0, 11.5, 11.033333333333333)","(31.0, 48.0, 41.57142857142857)","(3.5, 4.6, 4.5982300884955745)","(10.0, 13.5, 13.666666666666666)","(13.0, 23.0, 22.416666666666668)","(17.0, 26.0, 23.428571428571427)","(31.0, 120.0, 81.42857142857143)"
12-01-2023 17:31:51.258894,"(3.9, 4.8, 4.86923076923077)","(31.0, 44.0, 38.666666666666664)","(21.0, 38.0, 36.333333333333336)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.275)","(9.0, 11.5, 11.033333333333333)","(31.0, 48.0, 41.57142857142857)","(3.5, 4.6, 4.5982300884955745)","(10.0, 14.0, 13.666666666666666)","(13.0, 23.0, 20.571428571428573)","(17.0, 26.0, 23.6)","(31.0, 120.0, 81.42857142857143)"
12-01-2023 17:31:53.020273,"(3.9, 4.9, 5.0888888888888895)","(31.0, 44.0, 39.333333333333336)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.275)","(9.0, 11.5, 11.033333333333333)","(31.0, 48.0, 42.285714285714285)","(3.5, 4.6, 4.5982300884955745)","(10.0, 14.0, 13.666666666666666)","(13.0, 21.0, 20.571428571428573)","(17.0, 26.0, 23.6)","(31.0, 120.0, 90.0)"
12-01-2023 17:31:54.835668,"(3.9, 5.2, 4.847368421052631)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.275)","(9.0, 11.5, 11.033333333333333)","(31.0, 44.0, 42.285714285714285)","(3.5, 4.6, 4.5982300884955745)","(10.0, 14.0, 13.666666666666666)","(13.0, 22.0, 21.285714285714285)","(17.0, 26.0, 23.6)","(31.0, 120.0, 90.0)"
12-01-2023 17:31:56.677049,"(3.9, 5.1, 4.878947368421053)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.275)","(9.0, 11.5, 11.033333333333333)","(31.0, 44.0, 42.285714285714285)","(3.5, 4.6, 4.5982300884955745)","(10.0, 14.0, 13.666666666666666)","(13.0, 22.0, 21.285714285714285)","(17.0, 26.0, 23.6)","(31.0, 120.0, 90.0)"
12-01-2023 17:31:58.483230,"(3.9, 5.0, 4.852380952380953)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.4, 8.141935483870967)","(9.0, 11.5, 11.033333333333333)","(31.0, 44.0, 42.285714285714285)","(3.5, 4.6, 4.5982300884955745)","(10.0, 14.0, 13.666666666666666)","(13.0, 24.0, 21.23076923076923)","(17.0, 26.0, 23.6)","(31.0, 120.0, 90.0)"
12-01-2023 17:32:00.265385,"(3.9, 4.9, 4.838095238095239)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.828000000000001)","(7.0, 8.2, 8.118181818181817)","(9.0, 11.5, 11.033333333333333)","(31.0, 44.0, 41.63636363636364)","(3.5, 4.6, 4.5982300884955745)","(10.0, 14.0, 13.666666666666666)","(13.0, 24.0, 22.25)","(17.0, 26.0, 23.75)","(31.0, 120.0, 90.0)"
12-01-2023 17:32:02.081207,"(3.9, 4.9, 4.776923076923077)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 36.333333333333336)","(8.5, 10.5, 9.829166666666667)","(7.0, 8.2, 8.118181818181817)","(9.0, 11.5, 11.071428571428571)","(31.0, 46.0, 41.63636363636364)","(3.5, 4.6, 4.598165137614679)","(10.0, 14.0, 13.375)","(13.0, 23.0, 22.25)","(17.0, 26.0, 23.75)","(31.0, 120.0, 90.0)"
12-01-2023 17:32:03.964141,"(3.9, 4.8, 4.776923076923077)","(31.0, 46.0, 39.333333333333336)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.118181818181817)","(9.0, 11.5, 9.805128205128206)","(31.0, 46.0, 41.63636363636364)","(3.5, 4.6, 4.598245614035087)","(10.0, 14.5, 13.5)","(13.0, 23.0, 22.454545454545453)","(17.0, 26.0, 23.75)","(31.0, 120.0, 90.0)"
12-01-2023 17:32:05.703876,"(3.9, 4.8, 4.796666666666667)","(31.0, 46.0, 43.5)","(21.0, 38.0, 36.5)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 10.0, 9.662222222222223)","(31.0, 46.0, 41.63636363636364)","(3.5, 4.6, 4.652941176470589)","(10.0, 14.5, 13.5)","(13.0, 24.0, 21.4)","(17.0, 26.0, 23.6)","(31.0, 120.0, 90.0)"
12-01-2023 17:32:07.460691,"(3.9, 4.8, 4.796666666666667)","(31.0, 46.0, 43.5)","(21.0, 38.0, 36.714285714285715)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 10.0, 9.662222222222223)","(31.0, 46.0, 41.63636363636364)","(3.5, 4.7, 4.652941176470589)","(10.0, 14.5, 13.615384615384615)","(13.0, 24.0, 21.94736842105263)","(17.0, 26.0, 24.4)","(31.0, 120.0, 85.0)"
12-01-2023 17:32:09.250525,"(3.9, 4.8, 4.7792405063291135)","(31.0, 46.0, 41.333333333333336)","(21.0, 38.0, 36.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 10.0, 9.646511627906976)","(31.0, 46.0, 42.44444444444444)","(3.5, 4.7, 4.7437499999999995)","(10.0, 14.0, 13.615384615384615)","(13.0, 24.0, 21.94736842105263)","(17.0, 26.0, 23.75)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:11.083358,"(3.9, 4.8, 4.779028132992327)","(31.0, 48.0, 41.333333333333336)","(21.0, 38.0, 36.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 10.0, 9.629268292682926)","(31.0, 46.0, 42.44444444444444)","(3.5, 4.8, 4.7437499999999995)","(10.0, 14.0, 13.615384615384615)","(13.0, 24.0, 21.94736842105263)","(17.0, 26.0, 23.75)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:12.899228,"(3.9, 4.8, 4.779028132992327)","(31.0, 48.0, 45.5)","(21.0, 38.0, 36.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 10.0, 9.507692307692308)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.7437499999999995)","(10.0, 14.0, 13.615384615384615)","(13.0, 24.0, 21.94736842105263)","(17.0, 26.0, 23.75)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:14.741274,"(3.9, 4.8, 4.768461538461538)","(31.0, 48.0, 45.5)","(21.0, 38.0, 36.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.507692307692308)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.7437499999999995)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.94736842105263)","(17.0, 26.0, 23.75)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:16.547751,"(3.9, 4.8, 4.768461538461538)","(31.0, 48.0, 45.5)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.566037735849056)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.7437499999999995)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.705882352941178)","(17.0, 26.0, 23.75)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:18.392763,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 38.0, 35.0)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.567857142857143)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.7437499999999995)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.705882352941178)","(17.0, 26.0, 24.0)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:20.247016,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 38.0, 37.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.567857142857143)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.771875)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.705882352941178)","(17.0, 26.0, 24.0)","(31.0, 120.0, 94.54545454545455)"
12-01-2023 17:32:22.072836,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 40.0, 39.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.221052631578948)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.771875)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.705882352941178)","(17.0, 26.0, 23.75)","(31.0, 120.0, 106.66666666666667)"
12-01-2023 17:32:23.860081,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 40.0, 39.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.28695652173913)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.771875)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.705882352941178)","(17.0, 26.0, 23.75)","(31.0, 120.0, 106.66666666666667)"
12-01-2023 17:32:25.646993,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 40.0, 39.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.230769230769232)","(31.0, 46.0, 43.53846153846154)","(3.5, 4.8, 4.7437499999999995)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 21.705882352941178)","(17.0, 26.0, 24.5)","(31.0, 120.0, 96.66666666666667)"
12-01-2023 17:32:27.464283,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 42.0, 39.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.230769230769232)","(31.0, 46.0, 43.0)","(3.5, 4.8, 4.6)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 22.142857142857142)","(17.0, 26.0, 24.5)","(31.0, 120.0, 103.125)"
12-01-2023 17:32:29.231549,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 42.0, 39.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 9.230769230769232)","(31.0, 46.0, 43.0)","(3.5, 4.8, 4.6)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 22.142857142857142)","(17.0, 26.0, 24.2)","(31.0, 120.0, 103.125)"
12-01-2023 17:32:31.052811,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 45.5)","(21.0, 42.0, 39.333333333333336)","(8.5, 10.5, 9.872727272727273)","(7.0, 8.2, 8.05)","(9.0, 9.6, 8.929729729729731)","(31.0, 46.0, 43.0)","(3.5, 4.8, 4.6)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 22.142857142857142)","(17.0, 26.0, 24.2)","(31.0, 120.0, 103.125)"
12-01-2023 17:32:32.817924,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 43.0)","(21.0, 42.0, 41.16666666666667)","(8.5, 10.5, 9.846153846153847)","(7.0, 8.2, 8.05)","(9.0, 10.0, 9.505263157894737)","(31.0, 46.0, 43.0)","(3.5, 4.8, 4.571428571428571)","(10.0, 14.0, 13.6875)","(13.0, 24.0, 22.142857142857142)","(17.0, 26.0, 24.2)","(31.0, 120.0, 103.125)"
12-01-2023 17:32:34.643214,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.357142857142854)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.8, 9.24)","(31.0, 46.0, 46.56)","(3.5, 4.8, 4.541025641025641)","(10.0, 14.0, 13.6875)","(13.0, 23.0, 21.256410256410255)","(17.0, 26.0, 25.692307692307693)","(31.0, 120.0, 111.81818181818181)"
12-01-2023 17:32:36.449283,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.76923076923077)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.24)","(31.0, 48.0, 46.56)","(3.5, 4.9, 4.621904761904762)","(10.0, 14.0, 13.6875)","(13.0, 23.0, 21.256410256410255)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 111.81818181818181)"
12-01-2023 17:32:38.221103,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.76923076923077)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.24)","(31.0, 48.0, 46.56)","(3.5, 4.9, 4.621904761904762)","(10.0, 14.0, 13.61111111111111)","(13.0, 23.0, 21.256410256410255)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 111.81818181818181)"
12-01-2023 17:32:39.982390,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.77777777777778)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.387500000000001)","(31.0, 48.0, 43.72727272727273)","(3.5, 4.9, 4.5395061728395065)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.733333333333334)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 111.81818181818181)"
12-01-2023 17:32:41.773997,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.77777777777778)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.285714285714285)","(31.0, 44.0, 43.72727272727273)","(3.5, 4.9, 4.556470588235294)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.875)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 111.81818181818181)"
12-01-2023 17:32:43.583743,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.77777777777778)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.285714285714285)","(31.0, 44.0, 43.72727272727273)","(3.5, 4.9, 4.556470588235294)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.875)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 114.0)"
12-01-2023 17:32:45.306571,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.77777777777778)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.285714285714285)","(31.0, 44.0, 43.72727272727273)","(3.5, 4.9, 4.556470588235294)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.5)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:32:47.187199,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.77777777777778)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.285714285714285)","(31.0, 44.0, 43.7)","(3.5, 4.9, 4.556470588235294)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.5)","(17.0, 26.0, 25.783783783783782)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:32:49.073377,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 41.42857142857143)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.285714285714285)","(31.0, 44.0, 43.7)","(3.5, 4.9, 4.556470588235294)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.5)","(17.0, 26.0, 25.75)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:32:51.127539,"(3.9, 4.8, 4.7581632653061225)","(31.0, 48.0, 46.333333333333336)","(21.0, 42.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.4, 9.066666666666666)","(31.0, 44.0, 43.7)","(3.5, 4.9, 4.5395061728395065)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.456521739130434)","(17.0, 30.0, 28.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:32:54.549594,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.0, 8.822222222222223)","(31.0, 44.0, 43.7)","(3.5, 4.9, 4.621904761904762)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.456521739130434)","(17.0, 30.0, 28.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:32:57.091154,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.0, 8.822222222222223)","(31.0, 44.0, 43.7)","(3.5, 4.9, 4.610891089108911)","(10.0, 14.5, 13.61111111111111)","(13.0, 23.0, 20.456521739130434)","(17.0, 30.0, 28.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:32:59.324964,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.118181818181817)","(9.0, 9.0, 8.844444444444445)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.9, 4.5395061728395065)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 21.037037037037038)","(17.0, 30.0, 28.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:01.844855,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.092857142857142)","(9.0, 9.6, 8.955555555555556)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.8, 4.594736842105263)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 21.037037037037038)","(17.0, 29.0, 27.333333333333332)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:04.778854,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.092857142857142)","(9.0, 9.6, 8.940000000000001)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.8, 4.594736842105263)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 21.037037037037038)","(17.0, 29.0, 27.333333333333332)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:07.912913,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.092857142857142)","(9.0, 9.6, 8.940000000000001)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.8, 4.594736842105263)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 21.037037037037038)","(17.0, 29.0, 27.333333333333332)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:10.439448,"(3.9, 4.8, 4.759203980099502)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.4)","(8.5, 10.0, 9.846153846153847)","(7.0, 8.2, 8.092857142857142)","(9.0, 9.6, 8.940000000000001)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.8, 4.594736842105263)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 21.037037037037038)","(17.0, 29.0, 27.333333333333332)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:12.449800,"(3.9, 4.8, 4.7043478260869565)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.2, 8.084615384615384)","(9.0, 9.6, 9.01764705882353)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.8, 4.626666666666666)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.08)","(17.0, 29.0, 26.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:14.758918,"(3.9, 4.8, 4.7046511627906975)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.2, 7.929411764705883)","(9.0, 9.6, 9.01764705882353)","(31.0, 44.0, 43.68421052631579)","(3.5, 4.8, 4.626666666666666)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.344827586206897)","(17.0, 29.0, 26.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:16.730554,"(3.9, 4.8, 4.7046511627906975)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.0, 7.929411764705883)","(9.0, 9.6, 9.01764705882353)","(31.0, 44.0, 43.75)","(3.5, 4.8, 4.626666666666666)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 103.33333333333333)"
12-01-2023 17:33:18.686403,"(3.9, 4.8, 4.7046511627906975)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 43.25)","(3.5, 4.8, 4.626666666666666)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 93.33333333333333)"
12-01-2023 17:33:20.564594,"(3.9, 4.8, 4.7046511627906975)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 43.25)","(3.5, 4.8, 4.676190476190476)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:22.341027,"(3.9, 4.8, 4.7153846153846155)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.8, 4.614285714285714)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:24.056238,"(3.9, 4.8, 4.7153846153846155)","(31.0, 48.0, 46.333333333333336)","(21.0, 44.0, 43.45454545454545)","(8.5, 10.0, 9.866666666666667)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.8, 4.614285714285714)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:26.114434,"(3.9, 4.8, 4.761616161616161)","(31.0, 48.0, 42.77777777777778)","(21.0, 44.0, 42.8)","(8.5, 10.0, 9.952380952380953)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.8, 4.614285714285714)","(10.0, 14.5, 13.61111111111111)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:27.869694,"(3.9, 4.8, 4.761616161616161)","(31.0, 50.0, 42.77777777777778)","(21.0, 44.0, 42.8)","(8.5, 10.0, 9.952380952380953)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.8, 4.614285714285714)","(10.0, 14.5, 13.576923076923077)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:29.737696,"(3.9, 4.8, 4.761616161616161)","(31.0, 50.0, 42.77777777777778)","(21.0, 44.0, 42.8)","(8.5, 10.0, 9.954022988505747)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.8, 4.614285714285714)","(10.0, 14.5, 13.558823529411764)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:31.511399,"(3.9, 4.8, 4.702564102564103)","(31.0, 50.0, 42.77777777777778)","(21.0, 44.0, 42.8)","(8.5, 10.0, 9.954022988505747)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.8, 4.633333333333333)","(10.0, 14.5, 13.558823529411764)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
12-01-2023 17:33:33.559358,"(3.9, 4.8, 4.702564102564103)","(31.0, 50.0, 42.77777777777778)","(21.0, 44.0, 42.8)","(8.5, 10.0, 9.954022988505747)","(7.0, 8.0, 7.918181818181818)","(9.0, 9.6, 9.075)","(31.0, 44.0, 42.76923076923077)","(3.5, 4.9, 4.8015625)","(10.0, 14.5, 13.558823529411764)","(13.0, 24.0, 22.22222222222222)","(17.0, 29.0, 26.5)","(31.0, 120.0, 108.33333333333333)"
