,Adaminaby,Conquered Journey,Right On Ralphy,Lord Power,Borlotti Beans,Lord Prophet,Lady Damus
08-12-2022 13:26:59.541632,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:00.719943,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:01.965141,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:03.038694,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:04.216820,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:05.399684,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:06.737229,"(13.0, 17.5, 16.875)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:07.908139,"(13.0, 17.5, 17.214285714285715)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:09.147074,"(13.0, 17.5, 17.214285714285715)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:10.257087,"(13.0, 17.5, 17.214285714285715)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:11.336183,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5990909090909091)"
08-12-2022 13:27:12.628945,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:13.964502,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:15.180758,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:16.410905,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:17.612984,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:18.760153,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:19.858268,"(13.0, 17.5, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.9)","(5.5, 8.8, 7.692307692307692)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:20.998436,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.8, 8.0)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:22.154876,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:23.286515,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:24.465960,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:25.597358,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:26.735493,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:27.816129,"(13.0, 17.0, 16.333333333333332)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:29.000890,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.58823529411765)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6063636363636364)"
08-12-2022 13:27:30.228007,"(13.0, 17.0, 16.333333333333332)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6063636363636364)"
08-12-2022 13:27:31.473301,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6011111111111112)"
08-12-2022 13:27:32.705638,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6063636363636364)"
08-12-2022 13:27:33.847933,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6063636363636364)"
08-12-2022 13:27:35.047074,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6063636363636364)"
08-12-2022 13:27:36.177863,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6063636363636364)"
08-12-2022 13:27:37.279756,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.5994117647058823)"
08-12-2022 13:27:38.414394,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.236363636363636)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6107407407407408)"
08-12-2022 13:27:39.536745,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.377777777777778)","(5.5, 8.4, 7.8)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6107407407407408)"
08-12-2022 13:27:40.599792,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 7.933333333333334)","(5.5, 8.4, 7.8)","(18.0, 40.0, 34.4)","(1.5, 1.63, 1.604)"
08-12-2022 13:27:41.771515,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.602)"
08-12-2022 13:27:42.853513,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.602)"
08-12-2022 13:27:44.020734,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.602)"
08-12-2022 13:27:45.269010,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.6018181818181818)"
08-12-2022 13:27:46.441704,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.6018181818181818)"
08-12-2022 13:27:47.593472,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.6018181818181818)"
08-12-2022 13:27:48.780329,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.6018181818181818)"
08-12-2022 13:27:49.904765,"(13.0, 17.0, 16.714285714285715)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.1)","(5.5, 8.4, 7.92)","(18.0, 40.0, 34.4)","(1.5, 1.61, 1.6018181818181818)"
08-12-2022 13:27:50.998494,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.153846153846153)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.6, 8.066666666666666)","(5.5, 8.4, 8.2)","(18.0, 40.0, 33.333333333333336)","(1.5, 1.61, 1.5906481481481483)"
08-12-2022 13:27:52.168097,"(13.0, 17.0, 16.9)","(19.0, 27.0, 23.8)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.057142857142857)","(5.5, 8.4, 8.5)","(18.0, 40.0, 34.4)","(1.5, 1.6, 1.581880341880342)"
08-12-2022 13:27:53.433844,"(13.0, 17.0, 16.884615384615383)","(19.0, 27.0, 25.285714285714285)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.057142857142857)","(5.5, 9.0, 8.333333333333334)","(18.0, 40.0, 34.4)","(1.5, 1.6, 1.581880341880342)"
08-12-2022 13:27:54.624150,"(13.0, 17.0, 16.884615384615383)","(19.0, 27.0, 25.285714285714285)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.057142857142857)","(5.5, 9.0, 8.48)","(18.0, 40.0, 34.4)","(1.5, 1.6, 1.5818487394957983)"
08-12-2022 13:27:55.789157,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.4)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.057142857142857)","(5.5, 8.8, 8.120000000000001)","(18.0, 40.0, 32.0)","(1.5, 1.6, 1.5818487394957983)"
08-12-2022 13:27:56.916747,"(13.0, 17.0, 16.5)","(19.0, 27.0, 25.4)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.057142857142857)","(5.5, 8.8, 8.120000000000001)","(18.0, 40.0, 32.0)","(1.5, 1.6, 1.5818487394957983)"
08-12-2022 13:27:58.122806,"(13.0, 17.0, 16.75)","(19.0, 27.0, 25.4)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.2)","(5.5, 8.8, 8.1)","(18.0, 40.0, 34.4)","(1.5, 1.6, 1.5818487394957983)"
08-12-2022 13:27:59.269619,"(13.0, 17.0, 16.863636363636363)","(19.0, 27.0, 25.285714285714285)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 8.1)","(5.5, 8.8, 8.2)","(18.0, 40.0, 34.4)","(1.5, 1.6, 1.589090909090909)"
08-12-2022 13:28:00.433703,"(13.0, 17.0, 16.928571428571427)","(19.0, 27.0, 25.615384615384617)","(31.0, 90.0, 69.55555555555556)","(6.5, 8.6, 8.5)","(5.5, 8.8, 8.6)","(18.0, 40.0, 33.0)","(1.5, 1.59, 1.5900934579439252)"
08-12-2022 13:28:01.813560,"(13.0, 17.0, 16.833333333333332)","(19.0, 27.0, 31.214285714285715)","(31.0, 90.0, 69.55555555555556)","(6.5, 9.0, 8.1)","(5.5, 9.0, 8.422222222222222)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:03.148107,"(13.0, 17.0, 16.88888888888889)","(19.0, 32.0, 29.357142857142858)","(31.0, 90.0, 69.55555555555556)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.5)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:04.405033,"(13.0, 17.0, 16.88888888888889)","(19.0, 30.0, 29.357142857142858)","(31.0, 90.0, 69.55555555555556)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.5)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:05.607600,"(13.0, 17.0, 16.88888888888889)","(19.0, 30.0, 27.53333333333333)","(31.0, 90.0, 69.55555555555556)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:06.820865,"(13.0, 17.0, 16.88888888888889)","(19.0, 28.0, 27.53333333333333)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:07.975912,"(13.0, 17.0, 16.852941176470587)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:09.193781,"(13.0, 17.0, 16.6)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5820338983050848)"
08-12-2022 13:28:10.483566,"(13.0, 17.0, 16.863636363636363)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 69.55555555555556)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:11.783199,"(13.0, 17.0, 16.892857142857142)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.77777777777778)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:12.923418,"(13.0, 17.0, 16.833333333333332)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:14.076358,"(13.0, 17.0, 16.9)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:15.283623,"(13.0, 17.0, 16.9)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:16.444067,"(13.0, 17.0, 16.9)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5808247422680413)"
08-12-2022 13:28:17.590500,"(13.0, 17.0, 16.9)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:18.847060,"(13.0, 17.0, 16.9)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:20.075172,"(13.0, 17.0, 16.9)","(19.0, 28.0, 26.157894736842106)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:21.296430,"(13.0, 17.0, 16.9)","(19.0, 28.0, 24.4)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:22.477650,"(13.0, 17.0, 16.9)","(19.0, 28.0, 25.75)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 27.875)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:23.651774,"(13.0, 17.0, 16.9)","(19.0, 28.0, 25.75)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.5)","(18.0, 34.0, 30.857142857142858)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:24.785680,"(13.0, 17.0, 16.9)","(19.0, 28.0, 25.75)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 36.0, 30.9375)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:25.814966,"(13.0, 17.0, 16.9)","(19.0, 28.0, 25.75)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(18.0, 34.0, 30.9375)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:26.942196,"(12.0, 17.0, 16.9)","(19.0, 28.0, 25.75)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.342857142857143)","(19.0, 34.0, 30.9375)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:28.168361,"(12.0, 17.0, 16.9)","(19.0, 28.0, 26.125)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.1)","(5.5, 9.2, 8.422222222222222)","(19.0, 34.0, 30.9375)","(1.5, 1.6, 1.5812121212121213)"
08-12-2022 13:28:29.452890,"(12.0, 17.0, 16.9)","(19.0, 32.0, 30.5)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.17142857142857)","(5.5, 9.2, 8.563636363636363)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.5811320754716982)"
08-12-2022 13:28:30.652713,"(12.0, 17.0, 16.852941176470587)","(19.0, 32.0, 30.5)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.17142857142857)","(5.5, 9.2, 8.788235294117646)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:31.922386,"(12.0, 17.0, 16.875)","(19.0, 30.0, 28.833333333333336)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.327272727272726)","(5.5, 9.2, 8.733333333333333)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:33.209435,"(12.0, 17.0, 16.875)","(19.0, 30.0, 26.5)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.327272727272726)","(5.5, 9.2, 8.733333333333333)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:34.461101,"(12.0, 17.0, 16.81818181818182)","(19.0, 30.0, 26.5)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.4125)","(5.5, 9.2, 8.6)","(19.0, 34.0, 30.46153846153846)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:35.755548,"(12.0, 17.0, 16.863636363636363)","(19.0, 30.0, 26.5)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.36923076923077)","(5.5, 9.2, 8.799999999999999)","(19.0, 36.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:37.246175,"(12.0, 17.0, 16.863636363636363)","(19.0, 30.0, 26.5)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.36923076923077)","(5.5, 9.2, 8.799999999999999)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:38.572182,"(12.0, 17.0, 16.863636363636363)","(19.0, 30.0, 25.0)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.36923076923077)","(5.5, 9.2, 8.799999999999999)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:39.837460,"(12.0, 17.0, 16.833333333333332)","(19.0, 30.0, 25.714285714285715)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.36923076923077)","(5.5, 9.2, 8.799999999999999)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:40.947017,"(12.0, 17.0, 16.833333333333332)","(19.0, 30.0, 25.714285714285715)","(31.0, 90.0, 73.27272727272728)","(6.5, 8.6, 8.4125)","(5.5, 9.2, 8.75)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:42.109063,"(12.0, 17.0, 16.833333333333332)","(19.0, 29.0, 24.357142857142858)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.4125)","(5.5, 9.0, 8.5)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:43.083697,"(12.0, 17.0, 16.833333333333332)","(19.0, 29.0, 24.357142857142858)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.4125)","(5.5, 9.0, 8.625)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:44.314355,"(12.0, 17.0, 16.833333333333332)","(19.0, 29.0, 24.625)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.4125)","(5.5, 9.0, 8.7)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.6, 1.580769230769231)"
08-12-2022 13:28:45.477295,"(12.0, 17.0, 16.833333333333332)","(19.0, 29.0, 26.0)","(31.0, 90.0, 71.6)","(6.5, 8.6, 8.923076923076923)","(5.5, 9.4, 8.7)","(19.0, 34.0, 30.46153846153846)","(1.5, 1.6, 1.5746923076923078)"
08-12-2022 13:28:46.666839,"(12.0, 17.0, 16.90909090909091)","(19.0, 29.0, 27.333333333333332)","(31.0, 90.0, 54.8)","(6.5, 9.0, 8.442105263157895)","(5.5, 9.2, 8.8)","(19.0, 36.0, 29.916666666666668)","(1.5, 1.58, 1.5746718146718148)"
08-12-2022 13:28:47.931038,"(12.0, 17.0, 16.928571428571427)","(19.0, 29.0, 27.333333333333332)","(31.0, 90.0, 54.8)","(6.5, 8.6, 8.442105263157895)","(5.5, 9.2, 8.8)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.58, 1.5746718146718148)"
08-12-2022 13:28:49.198048,"(12.0, 17.0, 16.928571428571427)","(19.0, 29.0, 27.333333333333332)","(31.0, 90.0, 54.8)","(6.5, 8.6, 8.442105263157895)","(5.5, 9.2, 8.8)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.58, 1.5746718146718148)"
08-12-2022 13:28:50.352623,"(12.0, 17.0, 16.75)","(19.0, 29.0, 27.333333333333332)","(31.0, 90.0, 54.8)","(6.5, 8.6, 8.442105263157895)","(5.5, 9.2, 8.8)","(19.0, 34.0, 29.916666666666668)","(1.5, 1.58, 1.5746718146718148)"
