,Amazonian Queen,Dots Redeemer,Dr Ryker,Mad Brax,King Kaboom,Button,Mahogany Jet,Shes So Kind
11-01-2023 19:10:09.300560,"(6.0, 12.0, 10.4)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.96)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:10.329366,"(6.0, 12.0, 10.4)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.981395348837209)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:11.341350,"(6.0, 12.0, 10.4)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.981395348837209)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:12.509392,"(6.0, 12.0, 10.4)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.981395348837209)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:13.665066,"(6.0, 12.0, 10.4)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.981395348837209)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:14.665106,"(6.0, 11.5, 10.6)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.981395348837209)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:15.972865,"(6.0, 11.5, 10.11111111111111)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.981395348837209)","(7.0, 8.2, 7.375)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:17.098292,"(6.0, 11.5, 10.11111111111111)","(4.2, 5.2, 5.12)","(4.4, 5.7, 5.58)","(5.0, 9.4, 9.200000000000001)","(5.5, 7.0, 6.9)","(7.0, 8.2, 7.5)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:18.231105,"(6.0, 11.5, 10.107142857142858)","(4.2, 5.2, 5.1)","(4.4, 5.7, 5.682857142857143)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.9)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:19.519357,"(6.0, 11.5, 10.1875)","(4.2, 5.2, 5.1)","(4.4, 5.7, 5.682857142857143)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.9)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:20.670496,"(6.0, 11.5, 10.5)","(4.2, 5.2, 5.1)","(4.4, 5.7, 5.743243243243243)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.925)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:21.832705,"(6.0, 11.5, 10.5)","(4.2, 5.2, 5.1)","(4.4, 5.8, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:23.015067,"(6.0, 11.5, 10.5)","(4.2, 5.2, 5.1)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:24.085203,"(6.0, 11.5, 10.5)","(4.2, 5.2, 5.1)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:25.224599,"(6.0, 11.5, 10.5)","(4.2, 5.2, 5.1)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:26.674934,"(6.0, 11.5, 10.738095238095237)","(4.2, 5.2, 5.052631578947368)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 8.0, 7.277777777777778)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:27.931217,"(6.0, 11.5, 10.75)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 8.0, 7.470588235294118)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:29.110032,"(6.0, 11.5, 10.75)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 7.8, 7.444444444444445)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:30.425363,"(6.0, 11.5, 10.75)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 7.8, 7.25)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:31.729997,"(6.0, 11.5, 10.75)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:32.912656,"(6.0, 11.5, 10.75)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:34.048132,"(6.0, 11.5, 10.176470588235293)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.978571428571429)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:35.138635,"(6.0, 11.5, 10.176470588235293)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.7, 5.666666666666667)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.973913043478261)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 22.954545454545453)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:36.204920,"(6.0, 11.5, 10.176470588235293)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.8, 5.6)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.973913043478261)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.166666666666668)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:37.304819,"(6.0, 11.5, 10.176470588235293)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.8, 5.6)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.973913043478261)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.166666666666668)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:38.391271,"(6.0, 11.5, 10.176470588235293)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.8, 5.6)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.973913043478261)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.166666666666668)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:39.410380,"(6.0, 11.5, 10.176470588235293)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.8, 5.65)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.973913043478261)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.166666666666668)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:40.535217,"(6.0, 11.5, 10.3)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.8, 5.72)","(5.0, 9.4, 9.218181818181819)","(5.5, 7.0, 6.973913043478261)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.166666666666668)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:41.697434,"(6.0, 11.5, 10.3)","(4.2, 5.2, 4.916363636363636)","(4.4, 5.8, 5.72)","(5.0, 9.4, 8.95)","(5.5, 7.0, 7.066666666666666)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.35)","(13.0, 21.0, 18.5)"
11-01-2023 19:10:42.697923,"(6.0, 11.5, 10.3)","(4.4, 5.1, 5.08235294117647)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.95)","(5.5, 7.2, 7.066666666666666)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.35)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:43.769847,"(6.0, 11.5, 10.3)","(4.4, 5.1, 5.052631578947368)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.95)","(5.5, 7.2, 7.066666666666666)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.53846153846154)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:44.808892,"(6.0, 11.5, 10.3)","(4.4, 5.1, 5.052631578947368)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.552941176470588)","(5.5, 7.2, 7.153846153846154)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.53846153846154)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:45.832185,"(6.0, 11.5, 10.3)","(4.4, 5.1, 5.052631578947368)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.15)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.53846153846154)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:46.853986,"(6.0, 11.5, 10.3)","(4.4, 5.1, 5.052631578947368)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.15)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.53846153846154)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:47.897994,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.083333333333332)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:48.937640,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 22.5)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:50.086963,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 23.75)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:51.213027,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 23.75)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:52.310364,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 23.75)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:53.450261,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.575)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.583333333333336)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:54.558648,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 8.52)","(5.5, 7.2, 7.1684210526315795)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.583333333333336)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:55.627629,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.4, 7.933333333333334)","(5.5, 7.2, 7.1684210526315795)","(7.0, 7.8, 7.275862068965517)","(8.5, 25.0, 24.909090909090907)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:56.661970,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.2, 8.75)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 26.0, 24.909090909090907)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:57.666416,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.2, 8.75)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 26.0, 22.5)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:58.657263,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.2, 8.75)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 27.0, 22.5)","(14.0, 21.0, 18.5)"
11-01-2023 19:10:59.662217,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 5.04)","(4.6, 5.8, 5.7625)","(5.0, 9.0, 8.822222222222223)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.275862068965517)","(8.5, 27.0, 22.5)","(14.0, 21.0, 18.5)"
11-01-2023 19:11:00.745871,"(6.0, 11.5, 10.418181818181818)","(4.4, 5.1, 4.944)","(4.6, 5.8, 5.7)","(5.0, 9.0, 8.771428571428572)","(5.5, 7.2, 7.0928571428571425)","(7.0, 7.8, 7.275862068965517)","(8.5, 27.0, 24.666666666666668)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:01.800775,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.1, 4.944)","(4.6, 5.8, 5.7)","(5.0, 9.0, 8.428571428571429)","(5.5, 7.2, 7.0928571428571425)","(7.0, 7.8, 7.25)","(8.5, 27.0, 24.75)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:02.868195,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.926315789473684)","(4.6, 5.8, 5.7)","(5.0, 9.0, 8.428571428571429)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.25)","(8.5, 27.0, 24.75)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:03.908881,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.926315789473684)","(4.6, 5.8, 5.7)","(5.0, 9.0, 8.428571428571429)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.25)","(8.5, 27.0, 24.75)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:05.016497,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.926315789473684)","(4.6, 5.8, 5.7)","(5.0, 9.0, 8.428571428571429)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.25)","(8.5, 27.0, 25.714285714285715)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:06.185751,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.9222222222222225)","(4.6, 5.8, 5.7)","(5.0, 9.0, 8.428571428571429)","(5.5, 7.2, 7.0928571428571425)","(7.0, 7.8, 7.25)","(8.5, 27.0, 25.714285714285715)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:07.369029,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.9222222222222225)","(4.6, 5.8, 5.654545454545454)","(5.0, 9.0, 8.428571428571429)","(5.5, 7.2, 7.175)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:08.537624,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.904761904761905)","(4.6, 5.7, 5.616666666666667)","(5.0, 9.0, 8.304347826086957)","(5.5, 7.2, 7.1684210526315795)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:09.713929,"(6.0, 11.5, 10.555555555555555)","(4.4, 5.0, 4.853658536585366)","(4.6, 5.7, 5.6482758620689655)","(5.0, 9.0, 8.26153846153846)","(5.5, 7.2, 7.133333333333334)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:10.862867,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.6482758620689655)","(5.0, 9.0, 8.04)","(5.5, 7.2, 7.0)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:12.084634,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.6482758620689655)","(5.0, 9.0, 8.157142857142857)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:13.173386,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.157142857142857)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:14.180897,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.157142857142857)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:15.234684,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.157142857142857)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:16.298283,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.157142857142857)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:17.386259,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.6, 8.363636363636363)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:18.445798,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.363636363636363)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:19.536757,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.363636363636363)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:20.607379,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.363636363636363)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:21.714959,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.60625)","(5.0, 8.8, 8.363636363636363)","(5.5, 7.2, 7.181818181818182)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:22.833090,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.558620689655172)","(5.0, 8.8, 8.114285714285714)","(5.5, 7.2, 7.644444444444444)","(7.0, 7.8, 7.228571428571429)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.842105263157894)"
11-01-2023 19:11:23.945858,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.6, 5.60625)","(5.0, 8.4, 8.584615384615386)","(5.5, 7.8, 7.5777777777777775)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:25.076529,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.600000000000001)","(5.5, 7.8, 7.5777777777777775)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:26.239963,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.408000000000001)","(5.5, 7.8, 7.5777777777777775)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:27.400730,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.408000000000001)","(5.5, 7.8, 7.5777777777777775)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.25)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:28.542933,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.408000000000001)","(5.5, 7.8, 7.472727272727273)","(7.0, 7.8, 7.25)","(8.5, 27.0, 26.625)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:29.663927,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.31)","(5.5, 7.8, 7.472727272727273)","(7.0, 7.8, 7.25)","(8.5, 27.0, 23.0)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:30.756851,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.656)","(7.0, 7.8, 7.25)","(8.5, 27.0, 23.76923076923077)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:31.778344,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.656)","(7.0, 7.8, 7.3999999999999995)","(8.5, 27.0, 24.6)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:32.765858,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.656)","(7.0, 7.6, 7.333333333333333)","(8.5, 27.0, 24.6)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:33.781455,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.656)","(7.0, 7.6, 7.193548387096774)","(8.5, 27.0, 25.285714285714285)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:34.832057,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.6909090909090905)","(7.0, 7.6, 7.193548387096774)","(8.5, 27.0, 25.285714285714285)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:35.923540,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.475862068965517)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.62)","(7.0, 7.6, 7.193548387096774)","(8.5, 27.0, 25.285714285714285)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:36.945059,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.8, 8.3)","(5.5, 7.8, 7.725)","(7.0, 7.6, 7.193548387096774)","(8.5, 27.0, 26.0)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:37.988590,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.6, 7.964705882352941)","(5.5, 7.8, 7.725)","(7.0, 7.6, 7.193548387096774)","(8.5, 27.0, 25.615384615384617)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:39.121145,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.5636363636363635)","(5.0, 8.6, 7.82)","(5.5, 7.8, 7.62)","(7.0, 7.6, 7.193548387096774)","(8.5, 27.0, 25.615384615384617)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:40.182884,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.584615384615385)","(5.0, 8.6, 8.022222222222222)","(5.5, 7.8, 7.581818181818182)","(7.0, 7.6, 7.2)","(8.5, 27.0, 25.615384615384617)","(14.0, 21.0, 17.944444444444443)"
11-01-2023 19:11:41.239604,"(6.0, 11.0, 10.85)","(4.4, 5.0, 4.861111111111111)","(4.6, 5.7, 5.584615384615385)","(5.0, 8.6, 8.284210526315789)","(5.5, 7.8, 7.685714285714286)","(7.0, 7.6, 7.2)","(8.5, 27.0, 25.615384615384617)","(14.0, 21.0, 17.944444444444443)"
