,Grace Elizabeth,Cruz In The Castle,Got Your Number,Jamestown Road,Secret Castle,Miss Wave,Heretodaygonmanana,Cheese Louise,Ocean Lilly
08-01-2023 12:38:26.984690,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 19.0, 17.16)","(3.9, 6.4, 6.382608695652174)","(4.6, 5.9, 5.702272727272727)","(6.5, 6.4, 6.3621621621621625)","(31.0, 140.0, 133.75)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:28.108441,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 17.4)","(3.9, 6.4, 6.366666666666667)","(4.6, 5.9, 5.702272727272727)","(6.5, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:29.223788,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 17.22222222222222)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.5, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:30.355248,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 17.4)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:31.464956,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 17.4)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:32.600670,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 17.4)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:33.823549,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 16.77777777777778)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:35.017311,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 16.77777777777778)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:36.219853,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 16.77777777777778)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 131.66666666666669)","(26.0, 42.0, 41.714285714285715)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:37.411301,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.7)","(13.0, 19.0, 16.77777777777778)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 137.61904761904762)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:38.568409,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 19.0, 16.193548387096776)","(3.9, 6.4, 6.32)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 137.61904761904762)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:39.765431,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 17.3)","(3.9, 6.4, 6.300000000000001)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 137.61904761904762)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:40.966956,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 17.3)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 137.61904761904762)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:42.177157,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 17.3)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 137.61904761904762)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:43.352027,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.625)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 140.0, 105.0)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:44.497867,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.625)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.3621621621621625)","(31.0, 150.0, 105.0)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:45.615546,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.5)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.291304347826087)","(31.0, 150.0, 105.0)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:46.748138,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.5)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.291304347826087)","(31.0, 150.0, 105.0)","(26.0, 42.0, 40.5)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:47.902130,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.238095238095237)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.291304347826087)","(31.0, 150.0, 119.0625)","(26.0, 42.0, 41.625)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:49.056224,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.238095238095237)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.291304347826087)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 41.625)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:50.220120,"(7.0, 7.2, 7.1571428571428575)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.464285714285715)","(3.9, 6.4, 6.300000000000001)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.291304347826087)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 41.625)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:51.350779,"(7.0, 7.0, 6.859999999999999)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.464285714285715)","(3.9, 6.4, 6.380952380952381)","(4.6, 5.9, 5.702272727272727)","(6.0, 6.4, 6.266666666666667)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 41.625)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:52.478005,"(7.0, 7.0, 6.859999999999999)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.125)","(3.9, 6.4, 6.380952380952381)","(4.6, 5.9, 5.747368421052632)","(6.0, 6.4, 6.266666666666667)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 41.625)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:53.583402,"(7.0, 7.0, 6.733333333333333)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.238095238095237)","(3.9, 6.4, 6.380952380952381)","(4.6, 5.9, 5.747368421052632)","(6.0, 6.4, 6.566037735849056)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 41.625)","(6.5, 7.4, 7.300000000000001)"
08-01-2023 12:38:54.709030,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.876923076923077)","(13.0, 18.5, 16.238095238095237)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:38:55.818176,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.5, 16.6)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 114.64285714285714)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:38:56.965139,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.666666666666668)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 102.1875)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:38:58.103966,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.666666666666668)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:38:59.191376,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:00.322828,"(7.0, 7.0, 6.718918918918918)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:01.475913,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:02.570617,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 41.45454545454545)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:03.696676,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:04.828880,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:05.953507,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 122.5)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.16)"
08-01-2023 12:39:07.159451,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.568181818181817)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 123.62068965517241)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.271428571428571)"
08-01-2023 12:39:08.357198,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 18.0, 16.408163265306122)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.71875)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 84.54545454545455)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.210526315789474)"
08-01-2023 12:39:09.587544,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 17.5, 16.0)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.758536585365854)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 84.54545454545455)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.210526315789474)"
08-01-2023 12:39:10.707596,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 17.5, 16.0)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.758536585365854)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 84.54545454545455)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.210526315789474)"
08-01-2023 12:39:11.850910,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 17.5, 16.0)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.758536585365854)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 84.54545454545455)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.210526315789474)"
08-01-2023 12:39:13.013127,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 17.5, 16.0)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.758536585365854)","(6.0, 6.6, 6.5672727272727265)","(31.0, 150.0, 116.66666666666666)","(26.0, 42.0, 40.0)","(6.5, 7.4, 7.072727272727272)"
08-01-2023 12:39:14.150687,"(7.0, 7.0, 6.75813953488372)","(5.5, 8.0, 7.885714285714286)","(13.0, 17.5, 16.0)","(3.9, 6.4, 6.3500000000000005)","(4.6, 5.9, 5.758536585365854)","(6.0, 6.6, 6.566037735849056)","(31.0, 140.0, 118.33333333333334)","(26.0, 42.0, 40.0)","(6.5, 7.4, 6.95)"
08-01-2023 12:39:15.255623,"(7.0, 7.0, 6.733333333333333)","(5.5, 8.0, 7.7)","(13.0, 17.5, 16.0)","(3.9, 6.4, 6.387096774193549)","(4.6, 5.9, 5.758536585365854)","(6.0, 6.6, 6.566037735849056)","(31.0, 140.0, 118.33333333333334)","(26.0, 42.0, 41.4)","(6.5, 7.4, 7.1)"
08-01-2023 12:39:16.406181,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.84)","(13.0, 17.5, 16.166666666666668)","(3.9, 6.4, 6.36)","(4.6, 5.9, 5.765116279069768)","(6.0, 6.6, 6.552)","(31.0, 140.0, 118.33333333333334)","(26.0, 42.0, 41.4)","(6.5, 7.4, 7.1)"
08-01-2023 12:39:17.569572,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.84)","(13.0, 17.5, 15.605263157894736)","(3.9, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 131.875)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 7.04)"
08-01-2023 12:39:18.699729,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.84)","(13.0, 17.5, 15.605263157894736)","(3.9, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 131.875)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 6.933333333333334)"
08-01-2023 12:39:19.798149,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.605263157894736)","(3.9, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 131.875)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 7.04)"
08-01-2023 12:39:20.904344,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.605263157894736)","(3.9, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 131.875)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 7.04)"
08-01-2023 12:39:21.995900,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.605263157894736)","(4.0, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 131.875)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 7.04)"
08-01-2023 12:39:23.104099,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.605263157894736)","(4.0, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 131.875)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 7.04)"
08-01-2023 12:39:24.240699,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.590909090909092)","(4.0, 6.4, 6.385714285714286)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 130.71428571428572)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 7.04)"
08-01-2023 12:39:25.414323,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.590909090909092)","(4.0, 6.4, 6.391666666666667)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 130.71428571428572)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 6.933333333333334)"
08-01-2023 12:39:26.551740,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.590909090909092)","(4.0, 6.4, 6.391666666666667)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 130.71428571428572)","(26.0, 42.0, 41.72727272727273)","(6.5, 7.4, 6.933333333333334)"
08-01-2023 12:39:27.710463,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.938461538461539)","(13.0, 17.5, 15.590909090909092)","(4.0, 6.4, 6.384615384615385)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.4, 7.0181818181818185)"
08-01-2023 12:39:28.816849,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.969230769230769)","(13.0, 17.5, 15.576923076923077)","(4.0, 6.4, 6.384615384615385)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.4, 6.888888888888888)"
08-01-2023 12:39:29.921476,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.976470588235294)","(13.0, 17.5, 15.58695652173913)","(4.0, 6.4, 6.300000000000001)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.6, 6.888888888888888)"
08-01-2023 12:39:31.058217,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.976470588235294)","(13.0, 17.5, 15.58695652173913)","(4.0, 6.4, 6.300000000000001)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.6, 6.888888888888888)"
08-01-2023 12:39:32.134719,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.976470588235294)","(13.0, 17.5, 15.58695652173913)","(4.0, 6.4, 6.300000000000001)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.6, 6.888888888888888)"
08-01-2023 12:39:33.271937,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.0, 7.976470588235294)","(13.0, 17.5, 15.58695652173913)","(4.0, 6.4, 6.300000000000001)","(4.6, 5.9, 5.784000000000001)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.6, 6.888888888888888)"
08-01-2023 12:39:34.447052,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.58695652173913)","(4.0, 6.4, 6.387096774193549)","(4.6, 5.9, 5.49)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.6, 6.923076923076923)"
08-01-2023 12:39:35.625005,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 16.125)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.504347826086956)","(6.0, 6.6, 6.552)","(31.0, 140.0, 134.0909090909091)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:36.783416,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.785714285714286)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.496)","(6.0, 6.6, 6.552)","(31.0, 140.0, 130.625)","(26.0, 42.0, 40.8)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:37.976640,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.496)","(6.0, 6.6, 6.445161290322581)","(31.0, 140.0, 135.35714285714286)","(26.0, 42.0, 41.5)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:39.111834,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.496)","(6.0, 6.6, 6.445161290322581)","(31.0, 140.0, 135.35714285714286)","(26.0, 42.0, 41.5)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:40.285274,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.496)","(6.0, 6.6, 6.445161290322581)","(31.0, 140.0, 135.35714285714286)","(26.0, 42.0, 41.5)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:41.439502,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.496)","(6.0, 6.6, 6.445161290322581)","(31.0, 140.0, 135.35714285714286)","(26.0, 42.0, 41.5)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:42.627566,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.496)","(6.0, 6.6, 6.388732394366197)","(31.0, 140.0, 135.35714285714286)","(26.0, 42.0, 41.5)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:43.841188,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.434782608695652)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.380000000000001)","(4.6, 5.6, 5.447058823529412)","(6.0, 6.6, 6.388732394366197)","(31.0, 140.0, 135.35714285714286)","(26.0, 42.0, 41.5)","(6.5, 7.2, 6.923076923076923)"
08-01-2023 12:39:45.031613,"(7.0, 7.0, 6.763636363636364)","(5.5, 8.8, 8.022222222222222)","(13.0, 17.5, 15.6)","(4.0, 6.4, 6.385714285714286)","(4.6, 5.6, 5.478125)","(6.0, 6.6, 6.266666666666667)","(31.0, 140.0, 120.0)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.2, 6.988235294117647)"
08-01-2023 12:39:46.156511,"(7.0, 7.0, 6.783333333333333)","(5.5, 8.8, 8.24)","(13.0, 17.5, 16.142857142857142)","(4.0, 6.4, 6.385714285714286)","(4.6, 5.6, 5.478125)","(6.0, 6.6, 6.266666666666667)","(31.0, 140.0, 120.0)","(26.0, 42.0, 41.53846153846154)","(6.5, 7.2, 6.988235294117647)"
08-01-2023 12:39:47.328106,"(7.0, 7.0, 6.783333333333333)","(5.5, 8.8, 8.24)","(13.0, 17.5, 16.142857142857142)","(4.0, 6.4, 6.385714285714286)","(4.6, 5.6, 5.480645161290322)","(6.0, 6.6, 6.266666666666667)","(31.0, 140.0, 132.5)","(26.0, 42.0, 41.76923076923077)","(6.5, 7.2, 6.988235294117647)"
08-01-2023 12:39:48.504634,"(7.0, 7.0, 6.783333333333333)","(5.5, 8.8, 8.488888888888889)","(13.0, 17.5, 16.136363636363637)","(4.0, 6.4, 6.375)","(4.6, 5.6, 5.460377358490566)","(6.0, 6.6, 6.266666666666667)","(31.0, 140.0, 132.5)","(26.0, 42.0, 41.76923076923077)","(6.5, 7.2, 6.988235294117647)"
08-01-2023 12:39:49.661182,"(7.0, 7.0, 6.783333333333333)","(5.5, 8.8, 8.488888888888889)","(13.0, 17.5, 16.136363636363637)","(4.0, 6.4, 6.375)","(4.6, 5.6, 5.460377358490566)","(6.0, 6.6, 6.266666666666667)","(31.0, 140.0, 132.5)","(26.0, 42.0, 41.76923076923077)","(6.5, 7.2, 6.988235294117647)"
