,Dancin In Dubai,Proud Union,Fearnought,Stringfella,Strong Heart,Lil Toughman,Hidden Rod,Stormin Rocket,Manhattan Weave,Freedom Rider
08-01-2023 11:52:29.656688,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 140.0, 119.75)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:30.928828,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 140.0, 79.5)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:32.218778,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 140.0, 77.22222222222223)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:33.412927,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 77.22222222222223)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:34.576626,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 77.22222222222223)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:35.738850,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:36.851132,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 58.0)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:37.985085,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7066666666666666)"
08-01-2023 11:52:39.201924,"(15.0, 16.0, 15.5)","(13.0, 21.0, 18.75)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 27.0, 21.8)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:52:40.395137,"(15.0, 16.0, 15.5)","(13.0, 21.0, 17.666666666666668)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 27.0, 17.75)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:52:41.603168,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 29.0, 22.4)","(1.3, 1.76, 1.7458823529411764)"
08-01-2023 11:52:42.781706,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 28.0, 22.4)","(1.3, 1.76, 1.7466666666666666)"
08-01-2023 11:52:43.941515,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 28.0, 22.4)","(1.3, 1.76, 1.72)"
08-01-2023 11:52:45.086491,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 48.0)","(17.0, 150.0, 68.4375)","(13.0, 28.0, 22.4)","(1.3, 1.76, 1.72)"
08-01-2023 11:52:46.252555,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 200.0, 111.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 38.666666666666664)","(31.0, 210.0, 149.0)","(41.0, 80.0, 44.0)","(17.0, 150.0, 109.875)","(13.0, 28.0, 21.0)","(1.3, 1.76, 1.72)"
08-01-2023 11:52:47.438580,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 200.0, 170.5)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 119.0)","(41.0, 80.0, 53.5)","(17.0, 140.0, 30.6)","(13.0, 28.0, 21.0)","(1.3, 1.76, 1.72)"
08-01-2023 11:52:48.644654,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 190.0, 107.0)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 158.0)","(41.0, 75.0, 53.5)","(17.0, 38.0, 26.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.72)"
08-01-2023 11:52:49.800616,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 190.0, 156.8)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 158.0)","(41.0, 75.0, 53.5)","(17.0, 38.0, 26.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:50.992868,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 190.0, 171.55555555555554)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 158.0)","(41.0, 75.0, 53.5)","(17.0, 38.0, 29.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:52.150440,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 190.0, 171.55555555555554)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 29.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:53.290340,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 190.0, 134.66666666666669)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 29.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:54.471001,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 55.0, 44.66666666666667)","(9.0, 14.5, 12.5)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 29.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:55.637842,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 29.0)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:56.797567,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 33.5)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:57.996201,"(15.0, 16.0, 15.0)","(13.0, 19.0, 17.5)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 26.666666666666668)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:52:59.156410,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 46.5)","(31.0, 210.0, 149.33333333333331)","(41.0, 75.0, 53.5)","(17.0, 38.0, 26.666666666666668)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:00.304300,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 46.5)","(31.0, 210.0, 40.666666666666664)","(41.0, 75.0, 53.5)","(17.0, 38.0, 26.666666666666668)","(13.0, 28.0, 19.9)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:01.501041,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.5)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 46.5)","(31.0, 85.0, 41.75)","(41.0, 75.0, 53.5)","(17.0, 38.0, 26.666666666666668)","(13.0, 28.0, 21.25)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:02.635210,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.25)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 51.2)","(31.0, 80.0, 62.666666666666664)","(41.0, 75.0, 53.5)","(17.0, 38.0, 29.5)","(13.0, 28.0, 21.25)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:03.796979,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 51.2)","(31.0, 80.0, 62.666666666666664)","(41.0, 75.0, 53.5)","(17.0, 38.0, 27.8)","(13.0, 28.0, 21.25)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:05.016959,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 12.75)","(21.0, 70.0, 51.2)","(31.0, 80.0, 62.666666666666664)","(41.0, 75.0, 53.5)","(17.0, 38.0, 27.8)","(13.0, 28.0, 21.25)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:06.174470,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.5, 14.333333333333334)","(21.0, 70.0, 51.2)","(31.0, 80.0, 41.75)","(41.0, 75.0, 53.5)","(17.0, 38.0, 27.8)","(13.0, 28.0, 21.25)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:07.336294,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 51.2)","(31.0, 80.0, 41.75)","(41.0, 75.0, 53.5)","(17.0, 38.0, 27.8)","(13.0, 28.0, 21.25)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:08.486592,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 75.0, 53.5)","(17.0, 38.0, 28.5)","(13.0, 28.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:09.669908,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 75.0, 51.33333333333333)","(17.0, 36.0, 28.5)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:10.845214,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 28.5)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:12.043058,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 28.5)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:13.251589,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 90.0, 61.0)","(17.0, 36.0, 28.5)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:14.461397,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 90.0, 61.0)","(17.0, 36.0, 28.5)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:15.650252,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 47.111111111111114)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 46.5)","(31.0, 80.0, 41.75)","(41.0, 90.0, 61.0)","(17.0, 36.0, 28.5)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:16.852455,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 31.0)","(13.0, 27.0, 22.833333333333336)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:18.035849,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.857142857142858)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 31.0)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:19.262809,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 31.0)","(13.0, 27.0, 20.75)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:20.456920,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.4)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:21.653242,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.4)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7094736842105263)"
08-01-2023 11:53:22.849842,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:53:24.024901,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 42.85714285714286)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:53:25.234434,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 34.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:53:26.441245,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 34.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:53:27.630092,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 38.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:53:28.819914,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 38.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7173333333333334)"
08-01-2023 11:53:29.994736,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 38.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.7028571428571428)"
08-01-2023 11:53:31.186491,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 38.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 48.125)","(41.0, 90.0, 51.33333333333333)","(17.0, 36.0, 30.8)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.76, 1.711111111111111)"
08-01-2023 11:53:32.363026,"(15.0, 16.0, 15.5)","(13.0, 19.0, 18.3)","(26.0, 50.0, 38.0)","(9.0, 14.0, 11.5)","(21.0, 70.0, 56.57142857142857)","(31.0, 80.0, 39.2)","(41.0, 90.0, 70.66666666666666)","(17.0, 36.0, 30.8)","(13.0, 27.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:33.557998,"(15.0, 16.0, 15.375)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 40.4)","(9.0, 14.0, 11.5)","(21.0, 70.0, 54.33333333333333)","(31.0, 80.0, 44.333333333333336)","(41.0, 90.0, 58.5)","(17.0, 36.0, 30.8)","(13.0, 27.0, 17.75)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:34.756807,"(15.0, 16.0, 15.375)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 40.4)","(9.0, 14.0, 11.5)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 85.0, 58.5)","(17.0, 36.0, 30.8)","(13.0, 29.0, 22.4)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:35.958346,"(15.0, 16.0, 15.375)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 40.4)","(9.0, 14.0, 11.5)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 28.0, 22.4)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:37.119080,"(15.0, 16.0, 15.4)","(13.0, 19.0, 17.666666666666668)","(26.0, 50.0, 37.5)","(9.0, 14.0, 11.5)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 28.0, 22.4)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:38.290586,"(15.0, 16.0, 15.4)","(13.0, 19.0, 17.666666666666668)","(26.0, 50.0, 37.5)","(9.0, 14.0, 12.25)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 28.0, 22.4)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:39.462841,"(15.0, 16.0, 15.4)","(13.0, 19.0, 17.666666666666668)","(26.0, 50.0, 37.5)","(9.0, 14.0, 12.25)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 28.0, 22.4)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:40.642337,"(15.0, 16.0, 15.4)","(13.0, 19.0, 17.666666666666668)","(26.0, 50.0, 37.5)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 85.0, 61.0)","(17.0, 36.0, 32.75)","(13.0, 28.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:41.854410,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 36.5)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 44.333333333333336)","(41.0, 90.0, 61.0)","(17.0, 36.0, 32.75)","(13.0, 27.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:43.052284,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 50.0, 35.5)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 54.33333333333333)","(31.0, 75.0, 42.666666666666664)","(41.0, 90.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 27.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:44.273229,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 48.0, 35.5)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 54.33333333333333)","(31.0, 70.0, 42.666666666666664)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 27.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:45.464803,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 48.0, 35.5)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 54.33333333333333)","(31.0, 70.0, 42.666666666666664)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 27.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:46.653366,"(15.0, 16.0, 15.5)","(13.0, 19.0, 17.833333333333332)","(26.0, 48.0, 38.0)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 49.85714285714286)","(31.0, 70.0, 42.666666666666664)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 32.75)","(13.0, 27.0, 21.8)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:47.879429,"(15.0, 16.0, 14.75)","(13.0, 19.0, 17.833333333333332)","(26.0, 48.0, 41.75)","(9.0, 14.0, 11.666666666666666)","(21.0, 70.0, 44.5)","(31.0, 70.0, 53.599999999999994)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 28.0)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:49.069338,"(15.0, 16.0, 14.75)","(13.0, 19.0, 18.3)","(26.0, 48.0, 41.75)","(9.0, 14.0, 11.666666666666666)","(21.0, 65.0, 44.5)","(31.0, 70.0, 53.599999999999994)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 28.0)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:50.251567,"(15.0, 16.0, 14.75)","(13.0, 19.0, 17.5)","(26.0, 48.0, 43.833333333333336)","(9.0, 14.0, 11.666666666666666)","(21.0, 65.0, 44.5)","(31.0, 70.0, 53.599999999999994)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 28.0)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.75, 1.736)"
08-01-2023 11:53:51.443246,"(15.0, 16.0, 14.75)","(13.0, 19.0, 17.5)","(26.0, 48.0, 40.0)","(9.0, 14.0, 11.75)","(21.0, 65.0, 53.285714285714285)","(31.0, 70.0, 53.599999999999994)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 28.0)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.75, 1.73)"
08-01-2023 11:53:52.633160,"(15.0, 16.0, 14.75)","(13.0, 19.0, 17.5)","(26.0, 48.0, 40.0)","(9.0, 14.0, 11.75)","(21.0, 65.0, 53.285714285714285)","(31.0, 70.0, 53.599999999999994)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 28.0)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.75, 1.7385714285714287)"
08-01-2023 11:53:53.980471,"(15.0, 16.0, 14.75)","(13.0, 19.0, 17.5)","(26.0, 48.0, 40.0)","(9.0, 14.0, 11.857142857142858)","(21.0, 65.0, 53.285714285714285)","(31.0, 70.0, 53.599999999999994)","(41.0, 85.0, 49.66666666666667)","(17.0, 36.0, 28.0)","(13.0, 27.0, 18.666666666666668)","(1.3, 1.75, 1.7385714285714287)"
