,Baozun,Eyes On Red,Helluva Life,Victory Stripe,Fort Knox,Charing Cross,Concrete Finisher,Frosted Prayer,Moro Warrior,Great Faces,Hoodoo Brown
16-12-2022 12:51:01.762444,"(17.0, 65.0, 53.0)","(7.5, 9.4, 8.440816326530612)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 418.3333333333333)","(6.5, 8.0, 7.68)","(13.0, 30.0, 22.333333333333332)","(26.0, 60.0, 50.57142857142857)","(17.0, 44.0, 36.0)","(31.0, 120.0, 79.0)","(5.0, 6.8, 6.6)","(10.0, 16.0, 15.2)"
16-12-2022 12:51:03.089284,"(17.0, 65.0, 40.333333333333336)","(7.5, 9.4, 8.440816326530612)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 418.3333333333333)","(6.5, 8.0, 7.68)","(13.0, 30.0, 22.333333333333332)","(26.0, 60.0, 50.57142857142857)","(17.0, 44.0, 29.333333333333332)","(31.0, 120.0, 64.0)","(5.0, 6.8, 6.6)","(10.0, 16.0, 15.2)"
16-12-2022 12:51:04.389212,"(17.0, 65.0, 40.333333333333336)","(7.5, 9.4, 8.440816326530612)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 418.3333333333333)","(6.5, 8.0, 7.68)","(13.0, 30.0, 27.25)","(26.0, 60.0, 50.57142857142857)","(17.0, 44.0, 29.333333333333332)","(31.0, 120.0, 64.0)","(5.0, 6.8, 6.6)","(10.0, 16.0, 15.65)"
16-12-2022 12:51:05.750587,"(17.0, 65.0, 40.333333333333336)","(7.5, 9.4, 8.440816326530612)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.68)","(13.0, 30.0, 20.8)","(26.0, 60.0, 50.57142857142857)","(17.0, 44.0, 35.6)","(31.0, 120.0, 79.0)","(5.0, 6.8, 6.6)","(10.0, 16.0, 15.65)"
16-12-2022 12:51:07.129044,"(17.0, 65.0, 52.66666666666667)","(7.5, 9.2, 8.8)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.68)","(13.0, 30.0, 27.57142857142857)","(26.0, 60.0, 50.57142857142857)","(17.0, 44.0, 29.333333333333332)","(31.0, 120.0, 75.0)","(5.0, 6.8, 6.6)","(10.0, 16.0, 15.65)"
16-12-2022 12:51:08.467754,"(17.0, 65.0, 53.0)","(7.5, 9.2, 8.844444444444443)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.68)","(13.0, 29.0, 25.5)","(26.0, 60.0, 38.666666666666664)","(17.0, 44.0, 30.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.65)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:10.089856,"(17.0, 65.0, 53.0)","(7.5, 9.2, 8.618181818181817)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.8)","(13.0, 29.0, 25.0)","(26.0, 60.0, 38.666666666666664)","(17.0, 44.0, 35.33333333333333)","(31.0, 120.0, 82.80000000000001)","(5.0, 6.8, 6.6)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:11.586952,"(17.0, 65.0, 53.0)","(7.5, 9.0, 8.618181818181817)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.8)","(13.0, 29.0, 25.0)","(26.0, 60.0, 49.66666666666667)","(17.0, 44.0, 35.5)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.65)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:13.259177,"(17.0, 65.0, 54.714285714285715)","(7.5, 9.0, 8.618181818181817)","(2.4, 2.62, 2.5628571428571427)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.799999999999997)","(26.0, 60.0, 49.66666666666667)","(17.0, 44.0, 35.5)","(31.0, 120.0, 83.6)","(5.0, 6.8, 6.65)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:14.910657,"(17.0, 65.0, 51.0)","(7.5, 9.0, 8.4)","(2.4, 2.62, 2.548372093023256)","(41.0, 590.0, 475.55555555555554)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.5625)","(26.0, 60.0, 49.66666666666667)","(17.0, 44.0, 36.0)","(31.0, 120.0, 96.5)","(5.0, 6.8, 6.757894736842105)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:16.527183,"(17.0, 65.0, 48.5)","(7.5, 8.8, 8.4)","(2.4, 2.6, 2.549545454545455)","(41.0, 590.0, 335.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 25.333333333333332)","(26.0, 60.0, 45.0)","(17.0, 44.0, 33.0)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.757894736842105)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:18.077383,"(17.0, 65.0, 51.8)","(7.5, 8.8, 8.4)","(2.4, 2.6, 2.549545454545455)","(41.0, 590.0, 335.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 35.6)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.757894736842105)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:19.472852,"(17.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.4, 2.6, 2.549545454545455)","(41.0, 590.0, 335.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 35.6)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.7)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:21.012065,"(17.0, 65.0, 52.6)","(7.5, 8.8, 8.533333333333333)","(2.4, 2.6, 2.549545454545455)","(41.0, 590.0, 330.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 35.6)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.7)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:22.498721,"(17.0, 65.0, 52.6)","(7.5, 8.8, 8.533333333333333)","(2.4, 2.6, 2.5610526315789475)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 36.0)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.7)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:23.994106,"(17.0, 65.0, 52.6)","(7.5, 8.8, 8.533333333333333)","(2.4, 2.6, 2.5610526315789475)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 34.5)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:25.702735,"(17.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.4, 2.6, 2.5610526315789475)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 34.5)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:27.404837,"(17.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.4, 2.6, 2.5610526315789475)","(41.0, 580.0, 340.0)","(6.5, 8.0, 7.8)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 50.66666666666667)","(17.0, 44.0, 34.5)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.74)","(10.0, 16.0, 15.375)"
16-12-2022 12:51:29.112635,"(18.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.5610526315789475)","(41.0, 600.0, 260.0)","(6.5, 8.0, 7.56)","(13.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.74)","(10.0, 16.0, 15.375)"
16-12-2022 12:51:30.767244,"(18.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.5610526315789475)","(41.0, 620.0, 345.0)","(6.5, 7.8, 7.56)","(13.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.74)","(10.0, 16.0, 15.375)"
16-12-2022 12:51:32.219435,"(18.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.5610526315789475)","(41.0, 610.0, 543.125)","(6.5, 7.8, 7.56)","(13.0, 29.0, 27.5625)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 59.33333333333333)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.75)"
16-12-2022 12:51:33.628551,"(18.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 610.0, 483.33333333333337)","(6.5, 7.8, 7.56)","(13.0, 29.0, 25.333333333333332)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 59.33333333333333)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:34.989897,"(18.0, 65.0, 52.6)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 600.0, 483.33333333333337)","(6.5, 7.8, 7.56)","(13.0, 29.0, 27.42857142857143)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 58.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:36.380685,"(18.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 600.0, 483.33333333333337)","(6.5, 7.8, 7.56)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:37.811208,"(18.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 600.0, 483.33333333333337)","(6.5, 7.8, 7.56)","(13.0, 29.0, 25.333333333333332)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:39.193732,"(18.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 600.0, 543.125)","(6.5, 7.8, 7.56)","(13.0, 29.0, 27.6875)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:40.509658,"(18.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 610.0, 543.125)","(6.5, 7.8, 7.65)","(13.0, 29.0, 27.85)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:41.811385,"(18.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 610.0, 543.125)","(6.5, 7.8, 7.65)","(13.0, 29.0, 27.85)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:43.117939,"(18.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.35, 2.6, 2.562051282051282)","(41.0, 610.0, 543.125)","(6.5, 7.8, 7.65)","(13.0, 29.0, 26.7)","(26.0, 60.0, 49.66666666666667)","(18.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:44.502062,"(19.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.6, 2.564)","(41.0, 610.0, 483.33333333333337)","(6.5, 7.8, 7.65)","(14.0, 29.0, 27.6875)","(26.0, 60.0, 49.66666666666667)","(19.0, 44.0, 34.5)","(31.0, 120.0, 76.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:45.828163,"(19.0, 65.0, 52.66666666666667)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 600.0, 483.33333333333337)","(6.5, 7.8, 7.65)","(14.0, 29.0, 27.6875)","(26.0, 60.0, 49.66666666666667)","(19.0, 44.0, 34.5)","(31.0, 120.0, 89.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:47.156006,"(19.0, 65.0, 53.0)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 600.0, 340.0)","(6.5, 7.8, 7.65)","(14.0, 29.0, 25.666666666666668)","(26.0, 60.0, 45.0)","(20.0, 44.0, 37.666666666666664)","(31.0, 120.0, 64.8)","(5.0, 6.8, 6.74)","(10.0, 16.0, 14.5)"
16-12-2022 12:51:48.407346,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 600.0, 340.0)","(6.5, 7.8, 7.65)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 37.666666666666664)","(31.0, 120.0, 74.5)","(5.0, 6.8, 6.74)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:49.701018,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 600.0, 340.0)","(6.5, 7.8, 7.65)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:51.080800,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 600.0, 345.0)","(6.5, 7.8, 7.65)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 15.5)"
16-12-2022 12:51:52.322253,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 610.0, 335.0)","(6.5, 7.8, 7.885714285714286)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 16.0, 17.285714285714285)"
16-12-2022 12:51:53.548777,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 590.0, 335.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 37.666666666666664)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 18.0, 17.5)"
16-12-2022 12:51:54.775409,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 590.0, 335.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 18.0, 17.5)"
16-12-2022 12:51:55.957878,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 590.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 37.666666666666664)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 18.0, 17.5)"
16-12-2022 12:51:57.122460,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 18.0, 17.5)"
16-12-2022 12:51:58.393716,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.564)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.5)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.74)","(10.0, 18.0, 17.5)"
16-12-2022 12:51:59.614368,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.4)","(2.3, 2.58, 2.5700000000000003)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.666666666666664)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 31.333333333333332)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.753846153846154)","(10.0, 18.0, 17.0)"
16-12-2022 12:52:00.824085,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.514285714285714)","(2.3, 2.58, 2.5700000000000003)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.5)","(26.0, 60.0, 50.66666666666667)","(20.0, 44.0, 34.5)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.753846153846154)","(10.0, 18.0, 17.0)"
16-12-2022 12:52:02.089390,"(20.0, 65.0, 52.66666666666667)","(7.5, 8.8, 8.514285714285714)","(2.3, 2.6, 2.561)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.666666666666664)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 36.0)","(31.0, 120.0, 89.0)","(5.0, 6.8, 6.753846153846154)","(10.0, 18.0, 17.25)"
16-12-2022 12:52:03.337685,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.514285714285714)","(2.3, 2.6, 2.561)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.25)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 36.0)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.753846153846154)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:04.559316,"(20.0, 65.0, 52.66666666666667)","(7.5, 8.8, 8.514285714285714)","(2.3, 2.6, 2.561)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.25)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 36.0)","(31.0, 120.0, 74.0)","(5.0, 6.8, 6.753846153846154)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:05.772613,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.514285714285714)","(2.3, 2.6, 2.561)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.8125)","(26.0, 60.0, 50.4)","(20.0, 44.0, 35.6)","(31.0, 120.0, 83.6)","(5.0, 6.8, 6.753846153846154)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:06.976711,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.6, 2.561)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 21.6)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 35.6)","(31.0, 120.0, 58.0)","(5.0, 6.8, 6.7)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:08.257327,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.6, 2.561)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 30.0, 24.25)","(26.0, 60.0, 50.4)","(20.0, 44.0, 39.333333333333336)","(31.0, 120.0, 83.6)","(5.0, 6.8, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:09.518710,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.56, 2.5571428571428574)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.714285714285715)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 38.285714285714285)","(31.0, 120.0, 83.6)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:10.710125,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.56, 2.5571428571428574)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.25)","(26.0, 60.0, 50.4)","(20.0, 44.0, 38.285714285714285)","(31.0, 120.0, 83.6)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:11.906358,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.3)","(2.3, 2.56, 2.5571428571428574)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.714285714285715)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 38.285714285714285)","(31.0, 120.0, 83.6)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:13.153142,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.56, 2.5571428571428574)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.25)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 38.0)","(31.0, 120.0, 83.6)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:14.356862,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.3)","(2.3, 2.56, 2.5571428571428574)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 24.25)","(26.0, 60.0, 50.4)","(20.0, 44.0, 38.0)","(31.0, 120.0, 83.6)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:15.561846,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.56, 2.5700000000000003)","(41.0, 580.0, 411.6666666666667)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 27.714285714285715)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 36.0)","(31.0, 120.0, 83.6)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.25)"
16-12-2022 12:52:16.740170,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.5700000000000003)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 25.0)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 34.5)","(31.0, 120.0, 85.875)","(5.0, 7.0, 6.9)","(10.0, 19.5, 17.666666666666668)"
16-12-2022 12:52:17.977309,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.5700000000000003)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 25.0)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 36.8)","(31.0, 120.0, 66.0)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:19.184001,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 27.833333333333336)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 38.0)","(31.0, 120.0, 66.0)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:20.339346,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 25.0)","(26.0, 60.0, 50.4)","(20.0, 44.0, 38.0)","(31.0, 120.0, 66.0)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:21.553972,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 580.0, 330.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 25.0)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 38.0)","(31.0, 120.0, 66.0)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:22.804476,"(20.0, 65.0, 52.66666666666667)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 580.0, 260.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 27.833333333333336)","(26.0, 60.0, 50.4)","(20.0, 44.0, 32.0)","(31.0, 120.0, 75.0)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:23.996526,"(20.0, 65.0, 40.333333333333336)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 620.0, 345.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 27.833333333333336)","(26.0, 60.0, 50.4)","(20.0, 44.0, 32.0)","(31.0, 120.0, 74.5)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:25.188430,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 610.0, 345.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 27.833333333333336)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 35.5)","(31.0, 120.0, 74.5)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:26.409898,"(20.0, 65.0, 51.0)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 610.0, 345.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 25.0)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 35.5)","(31.0, 120.0, 74.5)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:27.617256,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.568)","(41.0, 610.0, 345.0)","(6.5, 8.0, 7.84)","(14.0, 29.0, 25.0)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 32.0)","(31.0, 120.0, 65.4)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
16-12-2022 12:52:28.797789,"(20.0, 65.0, 53.0)","(7.5, 8.8, 8.3)","(2.3, 2.58, 2.565)","(41.0, 610.0, 345.0)","(6.5, 8.0, 7.885714285714286)","(14.0, 29.0, 25.0)","(26.0, 60.0, 42.666666666666664)","(20.0, 44.0, 32.0)","(31.0, 120.0, 65.4)","(5.0, 7.0, 6.9)","(10.0, 19.0, 17.666666666666668)"
