,Mezidon,Barmera,Different Road,Putt For Dough,Mr Showman,Alfano,Gypsy King,Jeune Dreamon,Mad Darcey,Not That Easy
04-01-2023 13:02:38.927266,"(6.5, 7.6, 7.106719367588933)","(9.0, 12.0, 11.776315789473685)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.30434782608695)","(14.0, 23.0, 22.377777777777776)","(14.0, 17.0, 16.9)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:40.127336,"(6.5, 7.6, 7.104761904761904)","(9.0, 12.0, 11.895705521472392)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.30434782608695)","(14.0, 23.0, 22.377777777777776)","(14.0, 17.0, 16.9)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:41.365084,"(6.5, 7.6, 7.104761904761904)","(9.0, 12.0, 11.895705521472392)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.30434782608695)","(14.0, 23.0, 22.377777777777776)","(14.0, 17.0, 16.9)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:42.573872,"(6.5, 7.6, 7.104761904761904)","(9.0, 12.0, 11.895705521472392)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.30434782608695)","(14.0, 23.0, 22.377777777777776)","(14.0, 17.0, 16.9)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:43.859182,"(6.5, 7.6, 7.104761904761904)","(9.0, 12.0, 11.895705521472392)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.30434782608695)","(14.0, 23.0, 22.377777777777776)","(14.0, 17.0, 16.9)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:45.076265,"(6.5, 7.6, 7.104761904761904)","(9.0, 12.0, 11.895061728395062)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 23.0, 21.651162790697676)","(14.0, 17.0, 17.15)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:46.269677,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.895061728395062)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.130434782608695)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:47.475582,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.130434782608695)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:48.677666,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.130434782608695)","(21.0, 48.0, 43.63636363636363)","(31.0, 55.0, 53.91304347826087)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:49.913253,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.130434782608695)","(21.0, 48.0, 45.0)","(31.0, 55.0, 53.0)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:51.093777,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.130434782608695)","(21.0, 48.0, 45.0)","(31.0, 55.0, 53.0)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:52.340447,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:53.479675,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:54.764614,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:55.960051,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:57.164315,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:58.394611,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:02:59.646025,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:00.961942,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:02.195955,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:03.397721,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 47.0)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:04.634386,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 48.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:06.004806,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 46.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:07.247269,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 46.0, 45.368421052631575)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.735840707964602)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:08.499761,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 46.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:09.706859,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 46.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:10.876134,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 46.0, 45.368421052631575)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:12.043662,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.162773722627737)","(20.0, 46.0, 45.368421052631575)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7354227405247813)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:13.440343,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.1676056338028165)","(20.0, 46.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7371559633027522)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:14.639532,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.1676056338028165)","(20.0, 46.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7371559633027522)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:15.873246,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.1676056338028165)","(20.0, 46.0, 45.47826086956522)","(14.0, 22.0, 21.651162790697676)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 52.6)","(3.3, 3.85, 3.7371559633027522)","(9.0, 11.0, 10.96875)"
04-01-2023 13:03:17.060298,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.873493975903614)","(3.7, 4.3, 4.1676056338028165)","(20.0, 46.0, 45.2)","(14.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 51.0)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.0, 11.138297872340425)"
04-01-2023 13:03:18.262542,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.7, 4.4, 4.298181818181818)","(20.0, 46.0, 45.2)","(14.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 51.0)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.138297872340425)"
04-01-2023 13:03:19.658569,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.7, 4.4, 4.298181818181818)","(20.0, 46.0, 45.2)","(14.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 51.0)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.138297872340425)"
04-01-2023 13:03:21.024227,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.7, 4.4, 4.294642857142858)","(20.0, 46.0, 45.30434782608695)","(14.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:22.180430,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.7, 4.4, 4.294642857142858)","(20.0, 46.0, 45.30434782608695)","(14.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.454545454545453)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:23.322716,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.7, 4.4, 4.294642857142858)","(20.0, 46.0, 45.30434782608695)","(14.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.033333333333335)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:24.480306,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.294642857142858)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.033333333333335)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:25.590278,"(6.0, 7.6, 7.104761904761904)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.294642857142858)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.033333333333335)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:26.710097,"(6.0, 7.6, 7.090612244897959)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.294642857142858)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.033333333333335)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:27.832071,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.033333333333335)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:29.008794,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.011363636363637)","(21.0, 48.0, 45.0)","(31.0, 55.0, 49.578947368421055)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:30.227861,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 50.0, 45.2)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.578947368421055)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:31.421556,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 50.0, 45.2)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.578947368421055)","(3.3, 3.85, 3.7376160990712077)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:32.691776,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 50.0, 45.2)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.578947368421055)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:33.948189,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 50.0, 45.2)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.578947368421055)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.112244897959183)"
04-01-2023 13:03:35.119813,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.298181818181818)","(21.0, 50.0, 45.2)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:36.469834,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 50.0, 45.2)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:37.822385,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 50.0, 47.130434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 51.275862068965516)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:39.131075,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 48.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 55.0, 49.578947368421055)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:40.475154,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:41.907437,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:43.246827,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:44.467573,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:45.703071,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 50.78125)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:46.902582,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.78125)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:48.181314,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 55.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:49.486355,"(6.0, 7.2, 7.157446808510638)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:50.826426,"(6.0, 7.2, 7.148717948717949)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:52.134341,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 50.84615384615385)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:53.410170,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.30434782608695)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.3448275862069)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:54.694006,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.333333333333336)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 55.0, 50.3448275862069)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:55.919993,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.333333333333336)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 55.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:57.100303,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.333333333333336)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:58.389308,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.333333333333336)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
04-01-2023 13:03:59.681427,"(6.0, 7.2, 7.187096774193549)","(9.0, 12.0, 11.81081081081081)","(3.6, 4.4, 4.261881188118812)","(21.0, 46.0, 45.333333333333336)","(15.0, 22.0, 21.482758620689655)","(14.0, 18.0, 17.4020618556701)","(21.0, 48.0, 45.0)","(31.0, 50.0, 49.5)","(3.3, 3.85, 3.7641843971631204)","(9.0, 11.5, 11.177966101694915)"
