,Victa Monty,Bag The Cash,Koepka,Bermuda Sky,Stella Star,Club Supreme
16-12-2022 10:42:28.655825,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.5)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:29.584314,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:30.453824,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:31.342353,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:32.272729,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:33.210955,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:34.080431,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:34.968011,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:35.946567,"(1.75, 1.99, 1.9625)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:36.808912,"(1.75, 1.99, 1.9595652173913043)","(41.0, 110.0, 57.14285714285714)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:37.676815,"(1.75, 1.99, 1.9595652173913043)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:38.545794,"(1.75, 1.99, 1.9595652173913043)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:39.428566,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:40.394828,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:41.313647,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:42.192253,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:43.037922,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:43.972080,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:44.893314,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:45.790465,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:46.647606,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:47.497084,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:48.481339,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.950000000000003)"
16-12-2022 10:42:49.390543,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 20.5)"
16-12-2022 10:42:50.244176,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 20.5)"
16-12-2022 10:42:51.065099,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.75)"
16-12-2022 10:42:51.960771,"(1.75, 1.99, 1.9613636363636364)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.75)"
16-12-2022 10:42:52.892832,"(1.75, 1.99, 1.962)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.75)"
16-12-2022 10:42:53.809164,"(1.75, 1.99, 1.962)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.575)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:42:54.716330,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:42:55.629404,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.494117647058824)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:42:56.542907,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.494117647058824)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:42:57.462095,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.494117647058824)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:42:58.305906,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.494117647058824)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:42:59.172469,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.494117647058824)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.642857142857142)"
16-12-2022 10:43:00.087075,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:00.951985,"(1.75, 1.99, 1.9704)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:01.823893,"(1.75, 1.99, 1.9689999999999999)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:02.715030,"(1.75, 1.99, 1.9689999999999999)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:03.644142,"(1.75, 1.99, 1.9689999999999999)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:04.574286,"(1.75, 1.99, 1.9689999999999999)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:05.473563,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.064285714285715)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.208333333333332)"
16-12-2022 10:43:06.346444,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.605555555555556)","(5.0, 7.6, 7.133333333333333)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 21.875)"
16-12-2022 10:43:07.209086,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.605555555555556)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:08.108200,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.605555555555556)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:09.081598,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.605555555555556)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:09.941134,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.605555555555556)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:10.812289,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.605555555555556)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:11.716322,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.5, 8.343478260869565)","(5.0, 7.6, 7.0)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:12.583713,"(1.75, 1.99, 1.9755172413793103)","(41.0, 110.0, 68.88888888888889)","(7.0, 10.0, 9.26153846153846)","(5.0, 7.6, 7.090909090909091)","(4.4, 6.8, 6.266666666666667)","(11.0, 23.0, 22.307692307692307)"
16-12-2022 10:43:13.487949,"(1.75, 1.99, 1.9755172413793103)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 9.26153846153846)","(5.0, 7.6, 6.7272727272727275)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:14.329182,"(1.75, 1.99, 1.9755172413793103)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.628571428571428)","(5.0, 7.6, 6.894117647058823)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:15.230557,"(1.75, 1.99, 1.9717391304347827)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.628571428571428)","(5.0, 7.6, 7.199999999999999)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.291666666666668)"
16-12-2022 10:43:16.103535,"(1.75, 1.99, 1.96)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.2)","(5.0, 7.6, 7.1)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.291666666666668)"
16-12-2022 10:43:17.082867,"(1.75, 1.99, 1.96)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.2)","(5.0, 7.6, 7.1)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.291666666666668)"
16-12-2022 10:43:18.012833,"(1.75, 1.99, 1.96)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.68)","(5.0, 7.6, 7.242857142857142)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.055555555555557)"
16-12-2022 10:43:18.925237,"(1.75, 1.98, 1.9213513513513514)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.68)","(5.0, 7.6, 7.242857142857142)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 21.0625)"
16-12-2022 10:43:19.823031,"(1.75, 1.99, 1.946923076923077)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.638095238095238)","(5.0, 7.6, 7.336842105263157)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:20.682113,"(1.75, 1.99, 1.946923076923077)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.638095238095238)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:21.535896,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:22.392477,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:23.310112,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:24.217293,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:25.100449,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:25.941419,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.0)"
16-12-2022 10:43:26.780770,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.444444444444445)","(4.4, 6.8, 6.1499999999999995)","(11.0, 23.0, 22.0)"
16-12-2022 10:43:27.694221,"(1.75, 1.99, 1.9449999999999998)","(31.0, 110.0, 68.88888888888889)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.6)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:28.619107,"(1.75, 1.99, 1.9449999999999998)","(31.0, 100.0, 59.27272727272727)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.571428571428571)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:29.519157,"(1.75, 1.99, 1.9449999999999998)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.125)"
16-12-2022 10:43:30.424065,"(1.75, 1.99, 1.9449999999999998)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.333333333333332)"
16-12-2022 10:43:31.289725,"(1.75, 1.99, 1.9449999999999998)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:32.219737,"(1.75, 1.99, 1.9449999999999998)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:33.135211,"(1.75, 1.99, 1.9449999999999998)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:34.057448,"(1.75, 1.99, 1.9449999999999998)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 6.1499999999999995)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:34.924116,"(1.75, 1.99, 1.9447826086956521)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:35.752982,"(1.75, 1.99, 1.9447826086956521)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:36.645685,"(1.75, 1.99, 1.9447826086956521)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 22.0, 21.57142857142857)"
16-12-2022 10:43:37.601935,"(1.75, 1.99, 1.9447826086956521)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:38.512529,"(1.75, 1.99, 1.9432)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.31764705882353)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:39.384741,"(1.75, 1.99, 1.9432)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:40.244778,"(1.75, 1.99, 1.9432)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.631578947368421)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:41.224057,"(1.75, 1.99, 1.9432)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.622222222222223)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:42.098342,"(1.75, 1.98, 1.9233333333333333)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.844444444444445)","(5.0, 7.8, 7.622222222222223)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 22.5)"
16-12-2022 10:43:43.002717,"(1.75, 1.97, 1.873076923076923)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.31764705882353)","(5.0, 8.2, 7.844444444444444)","(4.4, 6.8, 5.9875)","(11.0, 23.0, 21.77777777777778)"
16-12-2022 10:43:43.910608,"(1.75, 1.97, 1.872)","(31.0, 95.0, 62.22222222222222)","(6.5, 10.0, 8.31764705882353)","(5.0, 8.2, 7.773333333333333)","(4.4, 6.8, 5.9875)","(11.0, 24.0, 22.1875)"
16-12-2022 10:43:44.783982,"(1.75, 1.97, 1.8900000000000001)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.780952380952382)","(5.0, 9.0, 8.36)","(4.6, 6.8, 5.9875)","(11.0, 23.0, 22.1875)"
16-12-2022 10:43:45.664808,"(1.75, 1.96, 1.8988888888888888)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.844444444444445)","(5.0, 9.0, 8.337931034482759)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 21.3125)"
16-12-2022 10:43:46.573779,"(1.75, 1.95, 1.8511764705882352)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.337931034482759)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 22.1875)"
16-12-2022 10:43:47.430595,"(1.75, 1.95, 1.845)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.582608695652175)","(4.6, 6.8, 5.824999999999999)","(11.0, 23.0, 22.1875)"
16-12-2022 10:43:48.300114,"(1.75, 1.93, 1.9233333333333333)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.428571428571429)","(5.0, 9.0, 8.582608695652175)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 21.694444444444443)"
16-12-2022 10:43:49.223520,"(1.75, 1.93, 1.9014285714285715)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.428571428571429)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 21.694444444444443)"
16-12-2022 10:43:50.119122,"(1.75, 1.93, 1.8525)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 22.63888888888889)"
16-12-2022 10:43:50.948600,"(1.75, 1.93, 1.843888888888889)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 23.0, 22.63888888888889)"
16-12-2022 10:43:51.876928,"(1.75, 1.92, 1.8504545454545456)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 21.694444444444443)"
16-12-2022 10:43:52.805856,"(1.75, 1.92, 1.8504545454545456)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 22.0, 23.210526315789473)"
16-12-2022 10:43:53.801883,"(1.75, 1.92, 1.8504545454545456)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.428571428571429)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:43:54.748457,"(1.75, 1.91, 1.8688235294117648)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:43:55.639938,"(1.75, 1.9, 1.8406382978723403)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.542857142857143)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:43:56.512186,"(1.75, 1.9, 1.828227848101266)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.505882352941176)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:43:57.440741,"(1.75, 1.9, 1.828227848101266)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.345454545454546)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:43:58.311902,"(1.75, 1.89, 1.8612)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.428571428571429)","(5.0, 9.0, 8.345454545454546)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:43:59.165022,"(1.75, 1.89, 1.8487878787878789)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.428571428571429)","(5.0, 9.0, 8.446153846153846)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
16-12-2022 10:44:00.027851,"(1.75, 1.88, 1.8241772151898734)","(31.0, 95.0, 62.22222222222222)","(7.0, 10.0, 8.933333333333334)","(5.0, 9.0, 8.68695652173913)","(4.6, 6.8, 5.824999999999999)","(11.0, 24.0, 23.210526315789473)"
