,Tinted,Queen Of Stripes,Dr Dixie,Julipa Bale,Quinnley Bale,Stay At Home,Jay Jay Lopez
12-01-2023 16:22:49.305404,"(5.5, 9.2, 7.661538461538462)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 3.05, 2.8485714285714283)","(9.0, 19.0, 17.857142857142858)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 26.833333333333332)"
12-01-2023 16:22:50.288108,"(5.5, 9.2, 7.661538461538462)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 3.05, 2.8485714285714283)","(9.0, 19.0, 17.857142857142858)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 27.214285714285715)"
12-01-2023 16:22:51.281121,"(5.5, 9.2, 7.661538461538462)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 3.0, 2.5893333333333333)","(9.0, 19.0, 17.857142857142858)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 27.214285714285715)"
12-01-2023 16:22:52.261068,"(5.5, 9.2, 7.661538461538462)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 2.98, 2.628)","(9.0, 19.0, 17.857142857142858)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 26.357142857142858)"
12-01-2023 16:22:53.211787,"(5.5, 8.8, 8.0)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 2.98, 2.628)","(9.0, 18.5, 16.625)","(10.0, 20.0, 14.823529411764707)","(12.0, 28.0, 26.357142857142858)"
12-01-2023 16:22:54.251121,"(5.5, 8.8, 8.0)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.625)","(10.0, 20.0, 14.823529411764707)","(12.0, 28.0, 27.214285714285715)"
12-01-2023 16:22:55.397725,"(5.5, 8.8, 8.0)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 27.214285714285715)"
12-01-2023 16:22:56.422991,"(5.5, 8.8, 8.0)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 27.214285714285715)"
12-01-2023 16:22:57.363060,"(5.5, 8.8, 8.0)","(5.0, 10.0, 7.84)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 27.214285714285715)"
12-01-2023 16:22:58.324563,"(5.5, 8.8, 8.0)","(5.0, 9.6, 9.369230769230768)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 27.214285714285715)"
12-01-2023 16:22:59.287985,"(5.5, 8.8, 8.0)","(5.0, 9.6, 7.5)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.823529411764707)","(12.0, 29.0, 26.357142857142858)"
12-01-2023 16:23:00.278641,"(5.5, 8.8, 8.0)","(5.0, 9.6, 7.733333333333333)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.823529411764707)","(12.0, 28.0, 26.357142857142858)"
12-01-2023 16:23:01.329501,"(5.5, 8.8, 8.0)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.666666666666666)","(12.0, 28.0, 26.357142857142858)"
12-01-2023 16:23:02.340068,"(5.5, 8.8, 8.0)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.875)","(10.0, 20.0, 14.666666666666666)","(12.0, 28.0, 26.357142857142858)"
12-01-2023 16:23:03.503339,"(5.5, 8.8, 8.0)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.5, 16.8)","(10.0, 20.0, 18.25)","(12.0, 28.0, 23.5)"
12-01-2023 16:23:04.607659,"(5.5, 8.8, 8.0)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.0, 16.8)","(10.0, 19.5, 18.25)","(12.0, 27.0, 23.5)"
12-01-2023 16:23:05.698888,"(5.5, 8.8, 8.0)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.0, 14.32258064516129)","(10.0, 19.5, 17.833333333333336)","(12.0, 27.0, 20.0)"
12-01-2023 16:23:06.729556,"(5.5, 8.8, 7.36)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 18.0, 16.4)","(10.0, 19.0, 18.363636363636363)","(12.0, 27.0, 22.833333333333336)"
12-01-2023 16:23:07.840591,"(5.5, 8.8, 7.36)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 17.5, 15.882352941176471)","(10.0, 19.0, 17.416666666666664)","(12.0, 26.0, 22.833333333333336)"
12-01-2023 16:23:08.927800,"(5.5, 8.8, 7.36)","(5.0, 10.0, 8.4)","(4.6, 6.6, 5.8)","(2.3, 2.94, 2.66)","(9.0, 17.5, 16.615384615384617)","(10.0, 18.5, 17.454545454545453)","(12.0, 26.0, 23.785714285714285)"
12-01-2023 16:23:09.903563,"(5.5, 8.6, 7.9)","(5.0, 10.0, 8.4)","(4.6, 6.6, 6.1)","(2.3, 2.94, 2.66)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 25.0, 23.785714285714285)"
12-01-2023 16:23:10.920728,"(5.5, 8.6, 7.9)","(5.0, 10.0, 8.4)","(4.6, 6.6, 6.3)","(2.3, 2.94, 2.6033333333333335)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 25.0, 19.5)"
12-01-2023 16:23:12.138480,"(5.5, 8.6, 7.9)","(5.0, 9.8, 7.55)","(4.6, 6.6, 6.35)","(2.3, 2.92, 2.648)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 25.0, 22.125)"
12-01-2023 16:23:13.111955,"(5.5, 8.6, 7.9)","(5.0, 9.8, 7.55)","(4.6, 6.6, 6.35)","(2.3, 2.9, 2.648)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 24.0, 22.125)"
12-01-2023 16:23:14.099338,"(5.5, 8.6, 7.9)","(5.0, 9.8, 8.120000000000001)","(4.6, 6.6, 6.35)","(2.3, 2.9, 2.7)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 24.0, 22.07142857142857)"
12-01-2023 16:23:15.114181,"(5.5, 8.6, 8.066666666666666)","(5.0, 9.8, 7.266666666666667)","(4.6, 6.6, 6.35)","(2.3, 2.86, 2.7)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 23.0, 22.07142857142857)"
12-01-2023 16:23:16.115011,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.6, 8.733333333333333)","(4.6, 6.6, 6.35)","(2.3, 2.86, 2.6466666666666665)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 23.0, 22.07142857142857)"
12-01-2023 16:23:17.163806,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.6, 8.733333333333333)","(4.6, 6.6, 6.5249999999999995)","(2.3, 2.86, 2.6466666666666665)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 23.0, 19.1)"
12-01-2023 16:23:18.176313,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.6, 8.733333333333333)","(4.6, 6.6, 5.949999999999999)","(2.3, 2.86, 2.6466666666666665)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 23.0, 21.214285714285715)"
12-01-2023 16:23:19.254943,"(5.5, 8.6, 8.333333333333332)","(5.0, 8.2, 7.8)","(4.6, 6.6, 6.32)","(2.3, 2.86, 2.6466666666666665)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 22.0, 21.214285714285715)"
12-01-2023 16:23:20.556667,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.6, 7.8)","(4.6, 6.6, 5.949999999999999)","(2.3, 2.86, 2.6466666666666665)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 22.0, 20.357142857142858)"
12-01-2023 16:23:21.679804,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.4, 7.8)","(4.6, 6.6, 5.949999999999999)","(2.3, 2.86, 2.6466666666666665)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 21.0, 20.357142857142858)"
12-01-2023 16:23:22.900268,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.4, 7.8)","(4.6, 6.6, 5.949999999999999)","(2.3, 2.86, 2.6138461538461537)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 17.454545454545453)","(12.0, 21.0, 18.75)"
12-01-2023 16:23:24.314656,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.4, 8.2)","(4.6, 6.6, 6.416666666666666)","(2.3, 2.86, 2.636)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 15.75)","(12.0, 21.0, 19.5)"
12-01-2023 16:23:25.382232,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.3)","(4.6, 6.6, 6.416666666666666)","(2.3, 2.86, 2.636)","(9.0, 17.0, 16.615384615384617)","(10.0, 18.0, 15.846153846153847)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:26.432305,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.899999999999999)","(4.6, 6.6, 6.1)","(2.3, 2.86, 2.636)","(9.0, 17.0, 16.615384615384617)","(10.0, 17.0, 16.545454545454547)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:27.453224,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.1)","(2.3, 2.86, 2.6085714285714285)","(9.0, 17.0, 16.615384615384617)","(10.0, 17.0, 15.75)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:28.677059,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.1)","(2.3, 2.86, 2.6085714285714285)","(9.0, 17.0, 16.615384615384617)","(10.0, 16.5, 13.785714285714286)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:29.738260,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.1)","(2.3, 2.86, 2.636)","(9.0, 17.0, 16.615384615384617)","(10.0, 17.0, 15.636363636363637)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:30.697188,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.1)","(2.3, 2.86, 2.636)","(9.0, 17.0, 16.615384615384617)","(10.0, 16.0, 15.636363636363637)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:31.710677,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.449999999999999)","(2.3, 2.86, 2.75)","(9.0, 17.0, 16.615384615384617)","(10.0, 16.0, 15.636363636363637)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:32.827737,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.199999999999999)","(2.3, 2.82, 2.6333333333333333)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.636363636363637)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:33.943728,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.199999999999999)","(2.3, 2.82, 2.6333333333333333)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.636363636363637)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:35.019930,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.199999999999999)","(2.3, 2.82, 2.6333333333333333)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:36.041928,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.199999999999999)","(2.3, 2.82, 2.6333333333333333)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:37.255785,"(5.5, 8.6, 8.333333333333332)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.199999999999999)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:38.468401,"(5.5, 8.4, 8.166666666666668)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.99)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:39.721076,"(5.5, 8.4, 8.166666666666668)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.99)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:40.819422,"(5.5, 8.2, 7.4)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.99)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:41.854208,"(5.5, 8.0, 7.8)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.99)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:42.954066,"(5.5, 8.2, 7.171428571428572)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.99)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:44.024133,"(5.5, 8.0, 7.5)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.99)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.666666666666666)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:45.188028,"(5.5, 8.0, 7.25)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 5.949999999999999)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.125)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:46.405988,"(5.5, 8.0, 7.333333333333333)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.414285714285714)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:47.668809,"(5.5, 8.0, 7.333333333333333)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.414285714285714)","(2.3, 2.82, 2.5894117647058823)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:48.740050,"(5.5, 8.0, 7.333333333333333)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.233333333333333)","(2.3, 2.82, 2.586666666666667)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:49.771258,"(5.5, 8.0, 7.333333333333333)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.6, 6.416666666666666)","(2.3, 2.82, 2.586666666666667)","(9.0, 17.0, 16.25)","(10.0, 16.0, 15.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:50.894309,"(5.5, 8.0, 7.666666666666667)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.246153846153846)","(2.3, 2.82, 2.76)","(9.0, 17.0, 16.25)","(10.0, 16.0, 14.0)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:51.962210,"(5.5, 8.0, 7.428571428571429)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.246153846153846)","(2.3, 2.78, 2.6)","(9.0, 17.0, 16.25)","(10.0, 16.0, 14.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:52.932803,"(5.5, 8.0, 7.288888888888889)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.246153846153846)","(2.3, 2.78, 2.6)","(9.0, 17.0, 16.25)","(10.0, 15.5, 14.625)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:53.991754,"(5.5, 7.8, 7.4)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.246153846153846)","(2.3, 2.78, 2.6)","(9.0, 17.0, 16.25)","(10.0, 15.5, 14.625)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:55.097875,"(5.5, 8.0, 7.111111111111111)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.35)","(2.3, 2.78, 2.6900000000000004)","(9.0, 17.0, 16.25)","(10.0, 15.5, 14.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:56.108348,"(5.5, 7.8, 7.08)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.32)","(2.3, 2.74, 2.5700000000000003)","(9.0, 17.0, 16.25)","(10.0, 15.5, 14.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:57.167573,"(5.5, 7.8, 7.08)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.32)","(2.3, 2.74, 2.5700000000000003)","(9.0, 17.0, 16.25)","(10.0, 15.5, 14.5)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:58.201922,"(5.5, 7.8, 7.034782608695652)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.636363636363637)","(2.3, 2.74, 2.5700000000000003)","(9.0, 17.0, 16.25)","(10.0, 15.5, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:23:59.254314,"(5.5, 7.8, 6.92)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.636363636363637)","(2.3, 2.7, 2.568235294117647)","(9.0, 17.0, 16.25)","(10.0, 15.5, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:00.411479,"(5.5, 7.8, 6.646153846153846)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.661538461538462)","(2.3, 2.7, 2.566666666666667)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:01.671624,"(5.5, 7.8, 6.832258064516129)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.7, 2.566666666666667)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:02.740420,"(5.5, 7.8, 6.832258064516129)","(5.0, 9.2, 8.399999999999999)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.7, 2.566666666666667)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:03.740698,"(5.5, 7.8, 6.832258064516129)","(5.0, 9.2, 9.085714285714285)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.7, 2.566666666666667)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:04.751165,"(5.5, 7.8, 6.832258064516129)","(5.0, 9.2, 7.955555555555556)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.7, 2.6333333333333333)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:05.877041,"(5.5, 7.8, 6.832258064516129)","(5.0, 9.2, 8.208333333333332)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.68, 2.6333333333333333)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:07.099649,"(5.5, 7.8, 6.76551724137931)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.66, 2.6020689655172413)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:08.160674,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.711111111111111)","(2.3, 2.66, 2.5704000000000002)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:09.218000,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.444444444444445)","(2.3, 2.66, 2.58)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:10.281860,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.533333333333333)","(2.3, 2.66, 2.58)","(9.0, 17.0, 16.25)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:11.245209,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.533333333333333)","(2.3, 2.66, 2.58)","(9.0, 17.0, 15.5)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:12.249388,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.533333333333333)","(2.3, 2.66, 2.58)","(9.0, 17.0, 15.5)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:13.365343,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.696774193548387)","(2.3, 2.66, 2.58)","(9.0, 17.0, 15.5)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:14.371172,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.696774193548387)","(2.3, 2.66, 2.58)","(9.0, 17.0, 15.5)","(10.0, 15.5, 12.875)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:15.383273,"(5.5, 7.8, 6.76551724137931)","(5.0, 9.2, 8.176923076923076)","(4.6, 6.8, 6.696774193548387)","(2.3, 2.66, 2.58)","(9.0, 17.0, 15.5)","(10.0, 15.5, 14.625)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:16.396030,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.696774193548387)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 14.625)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:17.381506,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.696774193548387)","(2.3, 2.66, 2.63843137254902)","(9.0, 17.0, 15.5)","(10.0, 15.0, 14.333333333333332)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:18.311032,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.696774193548387)","(2.3, 2.66, 2.63843137254902)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:19.419462,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.676923076923077)","(2.3, 2.66, 2.63843137254902)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:20.557259,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.581818181818182)","(2.3, 2.66, 2.63843137254902)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:21.548409,"(5.5, 7.8, 6.917647058823529)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.581818181818182)","(2.3, 2.66, 2.63843137254902)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:22.577931,"(5.5, 7.8, 6.76551724137931)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.6909090909090905)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:23.686194,"(5.5, 7.8, 6.966666666666667)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.6909090909090905)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:24.746082,"(5.5, 7.8, 6.966666666666667)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.6909090909090905)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:25.750564,"(5.5, 7.8, 6.966666666666667)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 6.6909090909090905)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:26.982756,"(5.5, 7.8, 6.966666666666667)","(5.0, 9.2, 8.126666666666667)","(4.6, 6.8, 7.0125)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.05)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:27.936249,"(5.5, 7.8, 6.966666666666667)","(5.0, 9.2, 8.126666666666667)","(4.6, 7.2, 7.0125)","(2.3, 2.66, 2.636923076923077)","(9.0, 17.0, 15.5)","(10.0, 15.0, 13.7)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:29.070222,"(5.5, 7.8, 6.966666666666667)","(5.0, 9.2, 8.126666666666667)","(4.6, 7.2, 6.628571428571429)","(2.3, 2.66, 2.6247058823529414)","(9.0, 17.0, 15.5)","(10.0, 14.5, 13.045454545454545)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:30.240830,"(5.5, 7.8, 6.503703703703704)","(5.0, 9.2, 8.007407407407408)","(4.6, 7.2, 6.800000000000001)","(2.3, 2.66, 2.6247058823529414)","(9.0, 17.0, 15.5)","(10.0, 14.5, 12.928571428571429)","(12.0, 20.0, 19.5)"
12-01-2023 16:24:31.343087,"(5.5, 7.6, 6.869565217391305)","(5.0, 9.2, 8.007407407407408)","(4.6, 7.2, 6.800000000000001)","(2.3, 2.66, 2.6247058823529414)","(9.0, 17.0, 15.5)","(10.0, 14.5, 12.928571428571429)","(12.0, 20.0, 19.5)"
