,My Dreamer,Bombers Reward,Dr Callie,His Genius Hands,Dr Jax,Early Secrets,Feather Nest,Kale
14-12-2022 19:04:36.757584,"(1.8, 2.1, 2.068421052631579)","(26.0, 110.0, 105.0)","(81.0, 240.0, 144.6153846153846)","(5.0, 6.4, 6.12)","(101.0, 400.0, 186.5)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.3, 5.205263157894737)","(81.0, 320.0, 241.25)"
14-12-2022 19:04:37.941627,"(1.8, 2.1, 2.068421052631579)","(26.0, 110.0, 105.0)","(81.0, 240.0, 144.6153846153846)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 186.5)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.3, 5.064705882352941)","(81.0, 320.0, 241.25)"
14-12-2022 19:04:39.097797,"(1.8, 2.08, 2.073846153846154)","(26.0, 110.0, 105.0)","(81.0, 240.0, 144.6153846153846)","(5.0, 6.4, 6.12)","(101.0, 400.0, 186.5)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.4, 5.172727272727273)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:40.328081,"(1.8, 2.08, 2.0664285714285713)","(26.0, 110.0, 105.0)","(81.0, 240.0, 144.6153846153846)","(5.0, 6.4, 6.12)","(101.0, 400.0, 186.5)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.6, 5.147058823529412)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:41.565446,"(1.8, 2.08, 2.0634782608695654)","(26.0, 110.0, 105.0)","(81.0, 240.0, 144.6153846153846)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 186.5)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.5, 5.414285714285715)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:42.826817,"(1.8, 2.08, 2.0664285714285713)","(26.0, 110.0, 105.0)","(81.0, 240.0, 162.5)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 178.1818181818182)","(5.0, 7.8, 6.9818181818181815)","(3.2, 5.5, 5.45)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:43.995037,"(1.8, 2.08, 2.0634782608695654)","(26.0, 110.0, 105.0)","(81.0, 240.0, 162.5)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 178.1818181818182)","(5.0, 7.8, 6.9818181818181815)","(3.2, 5.5, 5.45)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:45.183203,"(1.8, 2.08, 2.0634782608695654)","(26.0, 110.0, 105.0)","(81.0, 240.0, 162.5)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 178.1818181818182)","(5.0, 7.8, 6.9818181818181815)","(3.2, 5.5, 5.464705882352941)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:46.420306,"(1.8, 2.08, 2.0664285714285713)","(26.0, 110.0, 105.0)","(81.0, 240.0, 141.36363636363637)","(5.0, 6.4, 6.12)","(101.0, 400.0, 178.1818181818182)","(5.0, 7.8, 6.9818181818181815)","(3.2, 5.5, 5.464705882352941)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:47.672971,"(1.8, 2.08, 2.0634782608695654)","(26.0, 110.0, 101.0)","(81.0, 240.0, 145.65217391304347)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 178.1818181818182)","(5.0, 7.8, 6.9818181818181815)","(3.2, 5.5, 5.464705882352941)","(81.0, 320.0, 260.0)"
14-12-2022 19:04:49.006967,"(1.8, 2.08, 2.0634782608695654)","(26.0, 110.0, 105.0)","(91.0, 240.0, 158.42105263157896)","(5.0, 6.4, 6.12)","(101.0, 400.0, 225.71428571428572)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:50.265986,"(1.8, 2.08, 2.0675)","(26.0, 110.0, 105.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.9818181818181815)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:51.432134,"(1.8, 2.12, 2.0923076923076924)","(26.0, 110.0, 103.07692307692308)","(91.0, 240.0, 157.94117647058823)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:52.581231,"(1.8, 2.14, 2.1382658959537575)","(26.0, 110.0, 105.0)","(91.0, 240.0, 157.94117647058823)","(5.0, 6.4, 6.213333333333334)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:53.781704,"(1.8, 2.14, 2.115)","(26.0, 110.0, 105.0)","(91.0, 240.0, 157.94117647058823)","(5.0, 6.4, 6.12)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:55.022951,"(1.8, 2.14, 2.1352380952380954)","(26.0, 110.0, 105.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.12)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:56.245461,"(1.8, 2.16, 2.1482608695652177)","(26.0, 110.0, 105.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.2)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 260.0)"
14-12-2022 19:04:57.466861,"(1.8, 2.16, 2.145714285714286)","(26.0, 110.0, 105.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.109090909090909)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 201.0)"
14-12-2022 19:04:58.607570,"(1.8, 2.18, 2.1775757575757577)","(26.0, 110.0, 91.66666666666667)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.109090909090909)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 201.0)"
14-12-2022 19:04:59.806181,"(1.8, 2.18, 2.1775757575757577)","(26.0, 100.0, 85.74074074074073)","(91.0, 240.0, 158.42105263157896)","(5.0, 6.4, 6.109090909090909)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 235.0)"
14-12-2022 19:05:01.046434,"(1.8, 2.18, 2.1775757575757577)","(26.0, 100.0, 85.74074074074073)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.109090909090909)","(101.0, 400.0, 278.0)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:02.312433,"(1.8, 2.14, 2.1333333333333333)","(26.0, 100.0, 82.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.2)","(101.0, 400.0, 209.375)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:03.559570,"(1.8, 2.14, 2.1342857142857143)","(26.0, 100.0, 87.72727272727272)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.2)","(101.0, 400.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.464705882352941)","(91.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:04.786693,"(1.8, 2.14, 2.1342857142857143)","(26.0, 100.0, 90.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.2)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.123255813953489)","(91.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:06.026404,"(1.8, 2.14, 2.1342857142857143)","(26.0, 100.0, 90.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.109090909090909)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.1000000000000005)","(91.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:07.292349,"(1.8, 2.16, 2.1580645161290324)","(26.0, 100.0, 90.0)","(91.0, 240.0, 153.88888888888889)","(5.0, 6.4, 6.109090909090909)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.3, 5.5, 5.1000000000000005)","(91.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:08.515395,"(1.75, 2.16, 2.157692307692308)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.2)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.5, 5.5, 5.1000000000000005)","(101.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:09.712241,"(1.75, 2.14, 2.138095238095238)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.211764705882353)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.5, 5.5, 5.135294117647059)","(101.0, 320.0, 288.2352941176471)"
14-12-2022 19:05:10.847160,"(1.75, 2.16, 2.1571428571428575)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.133333333333334)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.5, 5.4, 5.135294117647059)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:12.128118,"(1.75, 2.16, 2.1571428571428575)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.211764705882353)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.8999999999999995)","(3.5, 5.4, 5.135294117647059)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:13.452747,"(1.75, 2.16, 2.15625)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.139130434782609)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.8, 6.861538461538461)","(3.5, 5.4, 5.135294117647059)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:14.738334,"(1.75, 2.16, 2.15625)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.066666666666666)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.6, 6.861538461538461)","(3.5, 5.4, 5.135294117647059)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:15.903313,"(1.75, 2.16, 2.15625)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.066666666666666)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.6, 6.64)","(3.5, 5.4, 5.178260869565217)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:17.055469,"(1.75, 2.2, 2.1975000000000002)","(31.0, 100.0, 90.0)","(81.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.075)","(101.0, 390.0, 179.28571428571428)","(5.0, 7.6, 6.676923076923076)","(3.5, 5.3, 5.093939393939394)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:18.262167,"(1.75, 2.2, 2.196842105263158)","(31.0, 100.0, 90.0)","(91.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.152380952380953)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.064102564102564)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:19.485473,"(1.75, 2.22, 2.2)","(31.0, 100.0, 90.0)","(91.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.075)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.064102564102564)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:20.757160,"(1.75, 2.22, 2.1763636363636367)","(31.0, 100.0, 90.0)","(91.0, 240.0, 153.88888888888889)","(4.8, 6.4, 6.075)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.0600000000000005)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:21.855239,"(1.75, 2.2, 2.19375)","(31.0, 100.0, 90.0)","(91.0, 240.0, 151.76470588235293)","(4.8, 6.4, 6.152380952380953)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.0600000000000005)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:23.185035,"(1.75, 2.18, 2.166666666666667)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.075)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.072972972972973)","(101.0, 320.0, 263.33333333333337)"
14-12-2022 19:05:24.489381,"(1.75, 2.18, 2.171666666666667)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.257142857142857)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.072972972972973)","(101.0, 320.0, 263.33333333333337)"
14-12-2022 19:05:25.782328,"(1.75, 2.18, 2.171666666666667)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.177777777777778)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.072972972972973)","(101.0, 320.0, 263.33333333333337)"
14-12-2022 19:05:27.267974,"(1.75, 2.18, 2.171666666666667)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.177777777777778)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.072972972972973)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:28.537413,"(1.75, 2.18, 2.1447058823529415)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.177777777777778)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.072972972972973)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:29.992911,"(1.75, 2.18, 2.165)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.257142857142857)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.3, 5.182352941176471)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:31.261414,"(1.75, 2.18, 2.165)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.177777777777778)","(91.0, 390.0, 179.28571428571428)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.2, 5.182352941176471)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:32.441834,"(1.75, 2.2, 2.16)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.08)","(91.0, 390.0, 202.5)","(5.5, 7.6, 6.676923076923076)","(3.6, 5.2, 5.072972972972973)","(101.0, 320.0, 263.33333333333337)"
14-12-2022 19:05:33.914154,"(1.75, 2.2, 2.2164285714285716)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.16)","(91.0, 390.0, 202.5)","(5.5, 7.6, 6.71111111111111)","(3.6, 5.3, 4.401655629139073)","(101.0, 320.0, 263.33333333333337)"
14-12-2022 19:05:35.321093,"(1.75, 2.22, 2.2383333333333337)","(31.0, 100.0, 90.0)","(91.0, 240.0, 154.70588235294116)","(4.8, 6.4, 6.254545454545455)","(91.0, 390.0, 285.0)","(5.5, 7.6, 6.699999999999999)","(3.6, 4.5, 4.307594936708861)","(101.0, 320.0, 263.33333333333337)"
14-12-2022 19:05:36.703542,"(1.75, 2.24, 2.2)","(31.0, 100.0, 90.0)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.300000000000001)","(91.0, 380.0, 285.0)","(5.5, 7.6, 6.699999999999999)","(3.6, 4.5, 4.311570247933884)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:38.100357,"(1.75, 2.26, 2.2)","(31.0, 100.0, 90.0)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.300000000000001)","(91.0, 380.0, 285.0)","(5.5, 7.6, 6.742857142857143)","(3.6, 4.5, 4.311570247933884)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:39.545912,"(1.75, 2.26, 2.23)","(31.0, 100.0, 90.0)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.300000000000001)","(91.0, 380.0, 285.0)","(5.5, 7.6, 6.742857142857143)","(3.6, 4.5, 4.310743801652892)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:40.873689,"(1.75, 2.26, 2.21)","(31.0, 100.0, 90.0)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.171428571428572)","(91.0, 380.0, 285.0)","(5.5, 7.6, 6.742857142857143)","(3.6, 4.5, 4.436842105263158)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:42.113234,"(1.75, 2.28, 2.24)","(31.0, 100.0, 90.0)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.133333333333334)","(91.0, 380.0, 285.0)","(5.5, 7.6, 6.742857142857143)","(3.6, 4.5, 4.492)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:43.332408,"(1.75, 2.28, 2.2114285714285717)","(31.0, 100.0, 90.0)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.228571428571429)","(91.0, 380.0, 285.0)","(5.5, 7.6, 6.781818181818181)","(3.6, 4.5, 4.492307692307692)","(101.0, 320.0, 235.0)"
14-12-2022 19:05:44.656300,"(1.75, 2.28, 2.253913043478261)","(31.0, 100.0, 90.0)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.228571428571429)","(91.0, 380.0, 345.0)","(5.5, 7.6, 6.88125)","(3.6, 4.5, 4.493333333333333)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:46.032889,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 91.5625)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.24)","(91.0, 380.0, 310.0)","(5.5, 7.6, 6.88125)","(3.4, 4.5, 4.475757575757576)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:47.232189,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 91.5625)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.24)","(91.0, 380.0, 310.0)","(5.5, 7.6, 6.88125)","(3.4, 4.5, 4.475757575757576)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:48.428615,"(1.75, 2.26, 2.2442105263157894)","(31.0, 100.0, 91.5625)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.2)","(91.0, 380.0, 310.0)","(5.5, 7.6, 6.748148148148148)","(3.4, 4.5, 4.461538461538462)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:49.577018,"(1.75, 2.26, 2.239310344827586)","(31.0, 100.0, 91.5625)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.228571428571429)","(91.0, 380.0, 348.8888888888889)","(5.5, 7.6, 6.748148148148148)","(3.4, 4.6, 4.586363636363636)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:50.782404,"(1.75, 2.26, 2.239310344827586)","(31.0, 100.0, 91.5625)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.228571428571429)","(91.0, 390.0, 166.9230769230769)","(5.5, 7.6, 6.88125)","(3.4, 4.5, 4.490909090909091)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:52.048986,"(1.75, 2.26, 2.2475)","(31.0, 100.0, 91.5625)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.133333333333334)","(91.0, 390.0, 344.375)","(5.5, 7.6, 7.0)","(3.4, 4.6, 4.571428571428571)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:53.238413,"(1.75, 2.28, 2.276)","(31.0, 100.0, 86.76470588235294)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.133333333333334)","(91.0, 380.0, 344.375)","(5.5, 7.4, 6.777777777777778)","(3.4, 4.6, 4.571428571428571)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:54.407806,"(1.75, 2.28, 2.2516129032258063)","(31.0, 100.0, 90.625)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.133333333333334)","(91.0, 380.0, 285.0)","(5.5, 7.4, 6.913043478260869)","(3.4, 4.6, 4.571428571428571)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:55.627892,"(1.75, 2.28, 2.2506666666666666)","(31.0, 100.0, 90.625)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.030769230769231)","(91.0, 380.0, 310.0)","(5.5, 7.4, 6.739130434782608)","(3.4, 4.6, 4.583333333333333)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:56.904364,"(1.75, 2.28, 2.2506666666666666)","(31.0, 100.0, 90.625)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.030769230769231)","(91.0, 380.0, 310.0)","(5.5, 7.4, 6.739130434782608)","(3.4, 4.6, 4.583333333333333)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:58.151514,"(1.75, 2.28, 2.276)","(31.0, 100.0, 92.24137931034483)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.030769230769231)","(91.0, 380.0, 348.8888888888889)","(5.5, 7.4, 6.8)","(3.4, 4.6, 4.583333333333333)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:05:59.316226,"(1.75, 2.26, 2.253333333333333)","(31.0, 100.0, 92.24137931034483)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.127272727272728)","(91.0, 380.0, 348.8888888888889)","(5.5, 7.4, 6.8)","(3.4, 4.6, 4.583333333333333)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:06:00.505996,"(1.75, 2.26, 2.2566666666666664)","(31.0, 100.0, 92.24137931034483)","(91.0, 240.0, 163.68421052631578)","(4.8, 6.4, 6.127272727272728)","(91.0, 380.0, 354.0909090909091)","(5.5, 7.4, 6.688888888888888)","(3.4, 4.6, 4.653125)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:06:01.659203,"(1.75, 2.26, 2.257647058823529)","(31.0, 100.0, 92.24137931034483)","(91.0, 240.0, 136.42857142857144)","(4.8, 6.4, 6.127272727272728)","(91.0, 380.0, 354.0909090909091)","(5.5, 7.4, 6.688888888888888)","(3.4, 4.7, 4.660714285714286)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:06:02.897365,"(1.75, 2.26, 2.257647058823529)","(31.0, 100.0, 92.24137931034483)","(91.0, 240.0, 214.44444444444446)","(4.8, 6.4, 6.127272727272728)","(91.0, 380.0, 285.0)","(5.5, 7.4, 6.8)","(3.4, 4.7, 4.660714285714286)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:06:04.144566,"(1.75, 2.26, 2.245882352941176)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 380.0, 344.375)","(5.5, 7.4, 6.688888888888888)","(3.4, 4.7, 4.660714285714286)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:06:05.396898,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.2125)","(91.0, 380.0, 285.0)","(5.5, 7.4, 6.7043478260869565)","(3.4, 4.7, 4.788888888888889)","(101.0, 320.0, 247.14285714285714)"
14-12-2022 19:06:06.437506,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.2125)","(91.0, 380.0, 285.0)","(5.5, 7.4, 6.7043478260869565)","(3.4, 4.8, 4.788888888888889)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:07.586718,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 360.0, 133.33333333333334)","(5.5, 7.4, 6.7043478260869565)","(3.4, 4.7, 4.694444444444445)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:08.837620,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 350.0, 130.0)","(5.5, 7.4, 6.7043478260869565)","(3.4, 4.7, 4.788888888888889)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:10.044853,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 350.0, 191.11111111111111)","(5.5, 7.4, 6.7846153846153845)","(3.4, 4.8, 4.788888888888889)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:11.114351,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 350.0, 191.11111111111111)","(5.5, 7.2, 6.7846153846153845)","(3.4, 4.8, 4.788888888888889)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:12.245522,"(1.75, 2.24, 2.236666666666667)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 350.0, 191.11111111111111)","(5.5, 7.2, 6.7846153846153845)","(3.4, 4.8, 4.788888888888889)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:13.364531,"(1.75, 2.24, 2.2375000000000003)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 162.5)","(4.8, 6.4, 6.127272727272728)","(91.0, 350.0, 130.0)","(5.5, 7.2, 6.685714285714285)","(3.4, 4.8, 4.7894736842105265)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:14.592659,"(1.75, 2.24, 2.238095238095238)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 210.71428571428572)","(4.8, 6.4, 6.127272727272728)","(91.0, 350.0, 191.11111111111111)","(5.5, 7.2, 6.833333333333333)","(3.4, 4.9, 4.883333333333334)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:15.778731,"(1.75, 2.24, 2.238095238095238)","(31.0, 100.0, 92.24137931034483)","(91.0, 230.0, 185.0)","(4.8, 6.4, 5.846153846153846)","(91.0, 350.0, 199.4736842105263)","(5.5, 7.2, 6.692307692307692)","(3.4, 4.8, 4.7894736842105265)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:16.998549,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.40816326530611)","(91.0, 230.0, 185.0)","(5.0, 6.2, 6.111764705882353)","(91.0, 350.0, 321.1538461538462)","(5.5, 7.2, 6.833333333333333)","(3.5, 4.8, 4.791304347826086)","(101.0, 320.0, 211.8181818181818)"
