,Twenty Two Black,Aeroplane Ellie,Determination,Latham Bale,Islas Boy,Conor Pass,Kelseys Girl,Just Shout
09-01-2023 12:23:39.398771,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:40.520041,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:41.697430,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:42.855618,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:44.018838,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:45.227844,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:46.324315,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:47.416687,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:48.572750,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:49.711987,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:50.880246,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:52.038836,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:53.192400,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:54.376152,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:55.510060,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:56.650036,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:57.847991,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:23:58.997353,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:00.129176,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:01.255025,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:02.367673,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:03.476774,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:04.621064,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:05.635123,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:06.688702,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:07.937720,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:08.994626,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:10.269617,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:11.370112,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:12.507391,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 5.2749999999999995)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.0)","(7.0, 13.5, 7.366666666666666)"
09-01-2023 12:24:13.603142,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:14.703137,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:15.848817,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:17.014633,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:18.149200,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:19.285716,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:20.358734,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:21.485087,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:22.632246,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:23.714586,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:24.758414,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:25.742031,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:26.807890,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:27.943052,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:29.004488,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:30.105797,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:31.208414,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:32.354470,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:33.450923,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:34.689902,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:35.841174,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:37.152685,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:38.375718,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:39.545798,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:40.642424,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:41.752708,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:42.940446,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:44.057313,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:45.086027,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:46.121298,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:47.253828,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:48.323157,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:49.405089,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:50.473195,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:51.575026,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:52.681105,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:53.839433,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:55.005660,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:56.235703,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:57.462168,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.22)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:58.553362,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.53125)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:24:59.705553,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:00.891891,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:02.067942,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:03.182437,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:04.342720,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:05.529375,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.16)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:06.693369,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.045454545454545)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:07.826718,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:08.980246,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:10.166930,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
09-01-2023 12:25:11.246853,"(5.5, 9.2, 8.463157894736842)","(4.4, 7.0, 6.079545454545455)","(4.8, 10.5, 6.3933333333333335)","(19.0, 65.0, 43.40909090909091)","(6.5, 12.0, 9.75)","(6.5, 12.0, 9.75)","(4.6, 9.8, 5.9750000000000005)","(7.0, 13.5, 10.795238095238094)"
