,Mustang Dude,Eastbro Tex,Dallas Cowgirl,Darby Brights,Beyonski,Taleggio,Shez Got Bling,Lesvos Lad
05-01-2023 14:21:17.557491,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.955555555555556)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:18.751249,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.955555555555556)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:19.930952,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.955555555555556)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:20.978761,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.955555555555556)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:22.194138,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.699999999999999)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:23.424697,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.8)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:24.639824,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.8)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:25.740259,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:26.821400,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:27.898687,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:29.093256,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:30.206979,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:31.335171,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:32.405718,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:33.565749,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:34.649719,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:35.825238,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:36.990977,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:38.241162,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:39.426347,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:40.582584,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:41.684033,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:43.151015,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:44.407001,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:45.527683,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:46.550446,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:47.552769,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:48.659741,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.7250000000000005)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.977777777777778)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:49.821004,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.5949999999999998)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.975)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:50.982756,"(6.0, 9.0, 7.8)","(2.05, 2.76, 2.22)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.975)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:52.191695,"(6.0, 9.0, 7.8)","(2.05, 2.64, 2.225)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.975)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:53.374423,"(6.0, 9.0, 7.8)","(2.05, 2.6, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.975)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:54.427690,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.9)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:55.533784,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.3, 4.725)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:56.635669,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.925)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:57.858019,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 6.2, 5.05)","(61.0, 180.0, 76.5)"
05-01-2023 14:21:59.101253,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.6, 5.05)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:00.179509,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.6, 5.0)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:01.227222,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.5, 4.509756097560976)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:02.327641,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.9, 4.509756097560976)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:03.376633,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5114285714285716)","(15.0, 21.0, 16.0)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.9, 4.504444444444444)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:04.492904,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.3253333333333335)","(15.0, 21.0, 19.857142857142858)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.504444444444444)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:05.564922,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.3253333333333335)","(15.0, 21.0, 19.857142857142858)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.8)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:06.682619,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.1866666666666665)","(15.0, 21.0, 19.857142857142858)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.8)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:07.788801,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.1866666666666665)","(15.0, 21.0, 19.857142857142858)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.8)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:08.852530,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.1866666666666665)","(15.0, 21.0, 19.857142857142858)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.506666666666667)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:09.885394,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.3253333333333335)","(15.0, 21.0, 19.857142857142858)","(5.5, 8.4, 7.1)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.506666666666667)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:10.945080,"(6.0, 9.0, 7.8)","(2.05, 2.4, 2.2844444444444445)","(15.0, 22.0, 21.166666666666668)","(5.5, 8.4, 6.733333333333333)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.6, 4.5181818181818185)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:12.031225,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.2866666666666666)","(15.0, 22.0, 21.166666666666668)","(5.5, 8.4, 7.36)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.725)","(61.0, 180.0, 76.5)"
05-01-2023 14:22:13.088747,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.2866666666666666)","(15.0, 22.0, 21.166666666666668)","(5.5, 8.4, 7.36)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.223529411764706)","(61.0, 180.0, 85.9090909090909)"
05-01-2023 14:22:14.474437,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.442857142857143)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.966666666666667)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:15.673412,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.33)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.966666666666667)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:16.792454,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.4890909090909092)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 5.4, 4.405882352941177)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:17.931741,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.496)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.5, 4.413333333333334)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:19.135232,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.263265306122449)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:20.240629,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.496)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.5, 4.406666666666667)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:21.330145,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.506666666666667)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.6, 4.132786885245901)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:22.596075,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.506666666666667)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.6, 4.164516129032258)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:23.707720,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.506666666666667)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.6, 4.2727272727272725)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:24.719179,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.506666666666667)","(15.0, 22.0, 20.875)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.6, 4.302857142857143)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:25.745551,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.302857142857143)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:26.809957,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.385714285714285)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:27.849396,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.470454545454546)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:28.852856,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.470454545454546)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:29.935708,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.413333333333334)","(61.0, 180.0, 81.0)"
05-01-2023 14:22:30.955890,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.413333333333334)","(61.0, 180.0, 103.33333333333334)"
05-01-2023 14:22:31.982360,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.403333333333333)","(61.0, 170.0, 85.0)"
05-01-2023 14:22:33.139420,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.541818181818182)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.5, 4.61578947368421)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:34.217024,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5033333333333334)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.357142857142857)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:35.292173,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5033333333333334)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.636842105263158)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:36.689722,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5033333333333334)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.595652173913043)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:37.809783,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.5033333333333334)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.128125)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:38.872511,"(6.0, 9.0, 8.04)","(2.05, 2.58, 2.54)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.4, 4.129032258064516)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:40.057506,"(6.0, 9.0, 8.04)","(2.05, 2.58, 2.54)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.4, 4.3625)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:41.348322,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.35)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.371428571428571)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:42.421214,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.35)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.36)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:43.608256,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.541818181818182)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.775)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.5, 4.408695652173913)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:44.770280,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.35)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.408695652173913)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:45.786017,"(6.0, 9.0, 7.8)","(2.05, 2.58, 2.35)","(15.0, 22.0, 21.5)","(5.5, 8.4, 7.685714285714286)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.324193548387097)","(61.0, 160.0, 85.0)"
05-01-2023 14:22:46.866734,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.488)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.3428571428571425)","(61.0, 160.0, 96.66666666666667)"
05-01-2023 14:22:47.901305,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.488)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.8, 4.370588235294117)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:49.100327,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.5493333333333332)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.458064516129032)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:50.202906,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.5493333333333332)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.4)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:51.374826,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.5493333333333332)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.506896551724138)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:52.529970,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.5493333333333332)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.205882352941177)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:53.589894,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.5493333333333332)","(15.0, 22.0, 20.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.7, 4.205882352941177)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:54.689731,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.541818181818182)","(15.0, 22.0, 21.555555555555557)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.5, 4.1187499999999995)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:55.801825,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.508)","(15.0, 22.0, 21.555555555555557)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.3, 4.1187499999999995)","(61.0, 150.0, 96.66666666666667)"
05-01-2023 14:22:56.872428,"(6.0, 9.0, 8.2)","(2.05, 2.58, 2.52)","(15.0, 22.0, 21.0)","(5.5, 8.4, 7.2)","(41.0, 85.0, 55.0)","(21.0, 46.0, 34.0)","(3.3, 4.5, 4.4875)","(61.0, 150.0, 96.66666666666667)"
