,Goldstar Spencer,Opawa Chrissy,Diamond Alex,Tiggerlong Panda,Iced Mocha,Goldstar Brooks,Ava Effort
05-01-2023 14:33:07.140073,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.92, 2.8421052631578947)","(2.6, 3.8, 3.272307692307692)","(14.0, 18.0, 16.6)","(14.0, 25.0, 18.666666666666668)","(20.0, 30.0, 26.125)","(20.0, 25.0, 21.5)"
05-01-2023 14:33:08.311522,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.92, 2.8421052631578947)","(2.6, 3.8, 3.228333333333333)","(14.0, 18.0, 16.666666666666668)","(14.0, 25.0, 18.666666666666668)","(20.0, 29.0, 26.5)","(20.0, 25.0, 19.75)"
05-01-2023 14:33:09.474918,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.92, 2.8608)","(2.6, 3.8, 3.228333333333333)","(14.0, 18.0, 16.666666666666668)","(14.0, 25.0, 18.666666666666668)","(20.0, 28.0, 26.5)","(20.0, 25.0, 19.75)"
05-01-2023 14:33:10.564346,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.92, 2.8608)","(2.6, 3.8, 3.228333333333333)","(14.0, 18.0, 16.666666666666668)","(14.0, 25.0, 18.666666666666668)","(20.0, 28.0, 27.0)","(20.0, 25.0, 19.75)"
05-01-2023 14:33:11.627080,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.92, 2.8608)","(2.6, 3.8, 3.0427272727272725)","(14.0, 18.0, 16.666666666666668)","(14.0, 25.0, 18.666666666666668)","(20.0, 28.0, 27.0)","(20.0, 25.0, 21.1)"
05-01-2023 14:33:12.690050,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.9, 2.6454545454545455)","(2.6, 3.75, 3.40125)","(14.0, 18.0, 15.0)","(14.0, 25.0, 18.666666666666668)","(20.0, 28.0, 27.0)","(20.0, 25.0, 21.1)"
05-01-2023 14:33:13.735054,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.9, 2.85625)","(2.6, 3.6, 3.508235294117647)","(14.0, 18.0, 15.0)","(14.0, 25.0, 23.53846153846154)","(20.0, 28.0, 27.0)","(20.0, 25.0, 21.1)"
05-01-2023 14:33:14.818961,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.86, 2.6714285714285713)","(2.6, 3.7, 3.5745454545454542)","(14.0, 18.0, 15.0)","(14.0, 25.0, 22.42857142857143)","(20.0, 28.0, 22.5)","(20.0, 25.0, 23.7)"
05-01-2023 14:33:16.022958,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.84, 2.78125)","(2.6, 3.65, 3.5745454545454542)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 28.0, 22.5)","(20.0, 25.0, 22.181818181818183)"
05-01-2023 14:33:17.120322,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.82, 2.78125)","(2.6, 3.65, 3.5745454545454542)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 28.0, 21.0)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:18.344547,"(7.5, 11.0, 7.800000000000001)","(2.0, 2.82, 2.78125)","(2.6, 3.65, 3.62)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 28.0, 25.363636363636363)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:19.691706,"(7.5, 11.0, 7.8500000000000005)","(2.0, 2.82, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 27.0, 25.2)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:20.847121,"(7.5, 11.0, 7.8500000000000005)","(2.0, 2.8, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 26.0, 25.346153846153847)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:22.018020,"(7.5, 11.0, 7.8500000000000005)","(2.0, 2.8, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 26.0, 25.346153846153847)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:23.139448,"(7.5, 11.0, 7.8500000000000005)","(2.0, 2.8, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 14.615384615384615)","(14.0, 25.0, 24.1)","(20.0, 26.0, 25.346153846153847)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:24.240885,"(7.5, 11.0, 7.8500000000000005)","(2.0, 2.8, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 24.18181818181818)","(20.0, 26.0, 23.166666666666664)","(20.0, 23.0, 22.181818181818183)"
05-01-2023 14:33:25.537789,"(7.5, 11.0, 9.04)","(2.0, 2.8, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 24.18181818181818)","(20.0, 26.0, 20.184210526315788)","(20.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:26.674280,"(7.5, 11.0, 9.04)","(2.0, 2.8, 2.7624999999999997)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 24.18181818181818)","(19.0, 26.0, 21.25)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:27.895530,"(7.5, 11.0, 9.04)","(2.0, 2.8, 2.686486486486486)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 24.18181818181818)","(19.0, 25.0, 21.833333333333332)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:29.133886,"(7.5, 11.0, 9.04)","(2.0, 2.8, 2.522)","(2.6, 3.7, 3.471851851851852)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 24.18181818181818)","(19.0, 24.0, 21.833333333333332)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:30.312459,"(7.5, 11.0, 9.04)","(2.0, 2.76, 2.362)","(2.6, 3.7, 3.461818181818182)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 22.57142857142857)","(19.0, 24.0, 21.833333333333332)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:31.511837,"(7.5, 11.0, 9.04)","(2.0, 2.74, 2.2920000000000003)","(2.6, 3.6, 3.527619047619048)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 22.57142857142857)","(19.0, 24.0, 21.833333333333332)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:32.716864,"(7.5, 11.0, 9.04)","(2.0, 2.7, 2.2920000000000003)","(2.6, 3.6, 3.330238095238095)","(14.0, 18.0, 15.411764705882353)","(14.0, 25.0, 22.57142857142857)","(19.0, 24.0, 21.833333333333332)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:33.893951,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.68, 2.395294117647059)","(2.6, 3.55, 3.0527777777777776)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.0)","(19.0, 24.0, 20.75)","(19.0, 23.0, 19.806451612903224)"
05-01-2023 14:33:34.843396,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.64, 2.385)","(2.6, 3.45, 3.0527777777777776)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.0)","(19.0, 24.0, 18.428571428571427)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:35.950561,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.62, 2.506666666666667)","(2.6, 3.5, 3.108)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.37037037037037)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:36.985480,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.62, 2.506666666666667)","(2.6, 3.5, 3.36)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:38.097984,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.355)","(2.6, 3.5, 3.37)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:39.321703,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.303076923076923)","(2.6, 3.5, 3.396)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:40.491969,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.38)","(2.6, 3.5, 3.188)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:41.655038,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.38)","(2.6, 3.5, 3.188)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:42.945535,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.303076923076923)","(2.6, 3.5, 3.396)","(14.0, 18.0, 15.371428571428572)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 18.041666666666668)","(19.0, 23.0, 19.765625)"
05-01-2023 14:33:44.167032,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.303076923076923)","(2.6, 3.5, 3.4)","(14.0, 18.0, 16.57142857142857)","(14.0, 25.0, 24.227272727272727)","(19.0, 24.0, 21.23076923076923)","(19.0, 23.0, 20.34090909090909)"
05-01-2023 14:33:45.264681,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.3215384615384616)","(2.6, 3.5, 3.4)","(14.0, 17.0, 16.57142857142857)","(14.0, 25.0, 24.227272727272727)","(19.0, 22.0, 21.23076923076923)","(19.0, 23.0, 20.545454545454547)"
05-01-2023 14:33:46.574567,"(7.5, 11.0, 9.068965517241379)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.3157894736842106)","(14.0, 17.0, 16.57142857142857)","(14.0, 25.0, 23.22222222222222)","(19.0, 22.0, 20.5)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:47.674127,"(7.5, 11.0, 9.399999999999999)","(2.0, 2.58, 2.4066666666666667)","(2.6, 3.5, 3.3157894736842106)","(14.0, 17.0, 16.57142857142857)","(14.0, 25.0, 23.22222222222222)","(19.0, 22.0, 20.5)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:48.981587,"(7.5, 11.0, 9.399999999999999)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.4615384615384617)","(14.0, 17.0, 16.57142857142857)","(14.0, 25.0, 23.22222222222222)","(19.0, 22.0, 20.5)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:50.173609,"(7.5, 11.0, 9.399999999999999)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.4615384615384617)","(14.0, 17.0, 16.57142857142857)","(14.0, 25.0, 23.22222222222222)","(19.0, 22.0, 20.5)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:51.374877,"(7.5, 11.0, 9.399999999999999)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.44)","(14.0, 17.0, 15.5)","(14.0, 25.0, 24.157894736842103)","(19.0, 22.0, 20.5)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:52.560457,"(7.5, 9.4, 9.1)","(2.0, 2.58, 2.413846153846154)","(2.6, 3.5, 3.44)","(14.0, 17.0, 15.5)","(14.0, 25.0, 21.25)","(19.0, 22.0, 20.5)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:53.711795,"(7.5, 9.4, 9.1)","(2.0, 2.58, 2.413846153846154)","(2.6, 3.5, 3.44)","(14.0, 17.0, 15.5)","(14.0, 25.0, 20.0)","(19.0, 22.0, 18.625)","(19.0, 21.0, 20.545454545454547)"
05-01-2023 14:33:54.791539,"(7.5, 11.0, 9.666666666666666)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.4615384615384617)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.625)","(19.0, 21.0, 19.571428571428573)"
05-01-2023 14:33:55.884844,"(7.5, 11.0, 8.523809523809524)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.4615384615384617)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.625)","(19.0, 21.0, 19.571428571428573)"
05-01-2023 14:33:56.895028,"(7.5, 11.0, 8.523809523809524)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.4615384615384617)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.625)","(19.0, 21.0, 19.571428571428573)"
05-01-2023 14:33:58.004787,"(7.5, 11.0, 8.523809523809524)","(2.0, 2.58, 2.34)","(2.6, 3.5, 3.25)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.666666666666668)","(19.0, 21.0, 19.225806451612904)"
05-01-2023 14:33:59.176446,"(7.5, 11.0, 8.523809523809524)","(2.0, 2.58, 2.4466666666666668)","(2.6, 3.35, 3.45)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.666666666666668)","(19.0, 21.0, 19.225806451612904)"
05-01-2023 14:34:00.327281,"(7.5, 11.0, 8.523809523809524)","(2.0, 2.58, 2.3449999999999998)","(2.6, 3.5, 3.4714285714285715)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.666666666666668)","(19.0, 21.0, 19.225806451612904)"
05-01-2023 14:34:01.495876,"(7.5, 11.0, 9.24)","(2.0, 2.52, 2.3449999999999998)","(2.6, 3.5, 3.473333333333333)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 23.846153846153847)","(19.0, 22.0, 18.666666666666668)","(19.0, 21.0, 19.225806451612904)"
05-01-2023 14:34:02.724973,"(7.5, 11.0, 9.24)","(2.0, 2.52, 2.3317647058823527)","(2.6, 3.5, 3.481818181818182)","(14.0, 17.0, 15.058823529411764)","(14.0, 25.0, 24.347826086956523)","(19.0, 22.0, 18.666666666666668)","(19.0, 21.0, 19.225806451612904)"
05-01-2023 14:34:03.824872,"(7.5, 11.0, 9.24)","(2.0, 2.52, 2.3317647058823527)","(2.6, 3.5, 3.481818181818182)","(14.0, 17.0, 14.346153846153847)","(14.0, 25.0, 24.347826086956523)","(19.0, 22.0, 18.666666666666668)","(19.0, 21.0, 19.225806451612904)"
05-01-2023 14:34:04.911033,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.52, 2.373333333333333)","(2.6, 3.5, 3.44)","(14.0, 17.0, 14.346153846153847)","(14.0, 25.0, 24.347826086956523)","(19.0, 22.0, 18.451612903225808)","(19.0, 21.0, 18.161290322580644)"
05-01-2023 14:34:06.044532,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.52, 2.3654545454545453)","(2.6, 3.5, 3.45)","(14.0, 17.0, 14.90909090909091)","(14.0, 25.0, 24.347826086956523)","(19.0, 22.0, 18.451612903225808)","(19.0, 21.0, 18.161290322580644)"
05-01-2023 14:34:07.137263,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.48, 2.3654545454545453)","(2.6, 3.5, 3.45)","(14.0, 17.0, 14.90909090909091)","(14.0, 25.0, 24.347826086956523)","(19.0, 22.0, 18.451612903225808)","(19.0, 21.0, 18.161290322580644)"
05-01-2023 14:34:08.239142,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.48, 2.3654545454545453)","(2.6, 3.5, 3.45)","(14.0, 17.0, 15.666666666666666)","(14.0, 25.0, 24.347826086956523)","(19.0, 22.0, 18.894736842105264)","(19.0, 21.0, 18.03846153846154)"
05-01-2023 14:34:09.394301,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.48, 2.3654545454545453)","(2.6, 3.5, 3.4833333333333334)","(14.0, 16.0, 15.666666666666666)","(14.0, 25.0, 24.347826086956523)","(19.0, 21.0, 19.3)","(19.0, 21.0, 18.833333333333332)"
05-01-2023 14:34:10.471588,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.48, 2.3845454545454543)","(2.6, 3.5, 3.486666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.347826086956523)","(19.0, 20.0, 17.375)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:11.568478,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.48, 2.3845454545454543)","(2.6, 3.5, 3.486666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.347826086956523)","(19.0, 20.0, 17.375)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:12.747725,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.48, 2.3845454545454543)","(2.6, 3.5, 3.47)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 23.25)","(19.0, 20.0, 17.375)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:13.908675,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.46, 2.4066666666666667)","(2.6, 3.5, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 23.25)","(19.0, 20.0, 17.529411764705884)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:15.028702,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.44, 2.4)","(2.6, 3.5, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 23.25)","(19.0, 20.0, 17.529411764705884)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:16.210432,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.44, 2.4)","(2.6, 3.5, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 23.25)","(19.0, 20.0, 17.529411764705884)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:17.351828,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.44, 2.4)","(2.6, 3.5, 3.533333333333333)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(19.0, 20.0, 17.375)","(19.0, 19.5, 18.833333333333332)"
05-01-2023 14:34:18.682915,"(7.5, 11.0, 8.818181818181818)","(2.0, 2.44, 2.41)","(2.6, 3.6, 3.4555555555555553)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(19.0, 20.0, 17.375)","(19.0, 19.5, 19.07142857142857)"
05-01-2023 14:34:20.009582,"(7.5, 11.0, 9.0)","(2.0, 2.44, 2.41)","(2.6, 3.65, 3.4555555555555553)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(19.0, 20.0, 17.03846153846154)","(19.0, 19.5, 17.558823529411764)"
05-01-2023 14:34:21.248284,"(7.5, 11.0, 9.0)","(2.0, 2.44, 2.41)","(2.6, 3.65, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(19.0, 19.5, 17.558823529411764)"
05-01-2023 14:34:22.461802,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(19.0, 19.5, 17.558823529411764)"
05-01-2023 14:34:23.499474,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(19.0, 19.5, 17.558823529411764)"
05-01-2023 14:34:24.583231,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(19.0, 19.5, 16.86)"
05-01-2023 14:34:25.576901,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(19.0, 19.5, 16.86)"
05-01-2023 14:34:26.696034,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(19.0, 19.5, 16.86)"
05-01-2023 14:34:27.794606,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(18.0, 19.5, 16.86)"
05-01-2023 14:34:28.898434,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(18.0, 19.5, 16.86)"
05-01-2023 14:34:30.013305,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.5)","(18.0, 20.0, 17.03846153846154)","(18.0, 19.5, 16.86)"
05-01-2023 14:34:31.114312,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.22222222222222)","(18.0, 20.0, 17.03846153846154)","(18.0, 19.5, 16.86)"
05-01-2023 14:34:32.195494,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.22222222222222)","(18.0, 20.0, 17.03846153846154)","(18.0, 19.5, 16.86)"
05-01-2023 14:34:33.240274,"(7.5, 11.0, 8.714285714285714)","(2.0, 2.44, 2.4057142857142857)","(2.6, 3.7, 3.466666666666667)","(14.0, 16.0, 15.789473684210526)","(14.0, 25.0, 24.22222222222222)","(18.0, 20.0, 17.03846153846154)","(18.0, 19.5, 16.86)"
05-01-2023 14:34:34.240546,"(7.5, 11.0, 9.095238095238095)","(2.0, 2.44, 2.415)","(2.6, 3.7, 3.525)","(14.0, 16.0, 15.7)","(14.0, 25.0, 24.22222222222222)","(18.0, 20.0, 17.01851851851852)","(18.0, 19.5, 16.846153846153847)"
05-01-2023 14:34:35.295557,"(7.5, 11.0, 10.047619047619047)","(2.0, 2.38, 2.356)","(2.6, 3.7, 3.6333333333333333)","(14.0, 16.0, 15.714285714285714)","(14.0, 25.0, 24.263157894736842)","(18.0, 20.0, 17.125)","(18.0, 19.5, 16.846153846153847)"
05-01-2023 14:34:36.436816,"(7.5, 11.0, 10.047619047619047)","(2.0, 2.38, 2.3499999999999996)","(2.6, 3.7, 3.6558823529411764)","(14.0, 16.0, 15.714285714285714)","(14.0, 25.0, 24.263157894736842)","(18.0, 20.0, 17.125)","(18.0, 19.5, 16.846153846153847)"
05-01-2023 14:34:37.478190,"(7.5, 11.0, 10.047619047619047)","(2.0, 2.36, 2.3499999999999996)","(2.6, 3.75, 3.6558823529411764)","(14.0, 16.0, 15.7)","(14.0, 25.0, 24.263157894736842)","(18.0, 20.0, 17.5)","(18.0, 19.5, 16.846153846153847)"
05-01-2023 14:34:38.585019,"(7.5, 11.0, 10.047619047619047)","(2.0, 2.38, 2.341428571428571)","(2.6, 3.75, 3.685714285714286)","(14.0, 16.0, 15.7)","(14.0, 25.0, 24.263157894736842)","(18.0, 19.5, 18.166666666666668)","(18.0, 19.5, 17.7)"
05-01-2023 14:34:39.704722,"(7.5, 11.0, 10.05)","(2.05, 2.44, 2.403076923076923)","(2.7, 3.65, 3.575)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 18.166666666666668)","(18.0, 18.5, 17.7)"
05-01-2023 14:34:40.954118,"(7.5, 11.0, 9.347826086956522)","(2.05, 2.46, 2.48)","(2.7, 3.65, 3.5)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 17.125)","(18.0, 18.5, 17.7)"
05-01-2023 14:34:42.091174,"(7.5, 11.0, 9.272727272727273)","(2.05, 2.5, 2.48)","(2.7, 3.65, 3.5)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 17.125)","(18.0, 18.5, 16.9)"
05-01-2023 14:34:43.298000,"(7.5, 11.0, 9.272727272727273)","(2.05, 2.54, 2.5633333333333335)","(2.7, 3.65, 3.245)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 17.125)","(18.0, 18.5, 16.9)"
05-01-2023 14:34:44.573983,"(7.5, 11.0, 9.272727272727273)","(2.05, 2.6, 2.5966666666666667)","(2.7, 3.65, 3.4333333333333336)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 17.125)","(18.0, 18.5, 16.9)"
05-01-2023 14:34:45.735613,"(7.5, 11.0, 9.272727272727273)","(2.05, 2.64, 2.58)","(2.7, 3.6, 3.4333333333333336)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 16.884615384615383)","(18.0, 18.5, 16.74)"
05-01-2023 14:34:47.044228,"(7.5, 11.0, 9.689655172413794)","(2.05, 2.64, 2.58)","(2.7, 3.6, 3.35)","(14.0, 16.0, 15.7)","(15.0, 25.0, 24.22222222222222)","(18.0, 19.0, 16.884615384615383)","(18.0, 18.5, 16.74)"
05-01-2023 14:34:48.246762,"(7.5, 11.0, 9.733333333333333)","(2.05, 2.64, 2.6085714285714285)","(2.7, 3.6, 3.4428571428571426)","(14.0, 16.0, 15.75)","(15.0, 25.0, 23.09090909090909)","(18.0, 19.0, 16.884615384615383)","(18.0, 18.5, 16.74)"
05-01-2023 14:34:49.428378,"(7.5, 11.0, 9.972972972972974)","(2.05, 2.64, 2.6085714285714285)","(2.7, 3.55, 3.4176470588235293)","(14.0, 16.0, 15.75)","(15.0, 25.0, 23.09090909090909)","(18.0, 19.0, 16.884615384615383)","(18.0, 18.5, 16.74)"
05-01-2023 14:34:50.590921,"(7.5, 11.0, 9.972972972972974)","(2.05, 2.64, 2.6085714285714285)","(2.7, 3.55, 3.4323529411764704)","(14.0, 16.0, 15.75)","(15.0, 25.0, 23.09090909090909)","(18.0, 19.0, 16.884615384615383)","(18.0, 18.5, 16.74)"
05-01-2023 14:34:51.720951,"(7.5, 11.0, 9.972972972972974)","(2.05, 2.64, 2.6085714285714285)","(2.7, 3.55, 3.55)","(14.0, 16.0, 17.34090909090909)","(15.0, 25.0, 24.65)","(18.0, 19.0, 17.189655172413794)","(18.0, 18.5, 16.944444444444443)"
