,Flop Wedge,Arthur Chance,Canya Side Kick,Cyberpunk Wave,Foxy Foliaki,Jai Cool Guy,Always Dream,Bears Best
09-01-2023 15:56:57.011523,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.545454545454547)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:56:58.117675,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.545454545454547)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:56:59.248237,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.545454545454547)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:00.348324,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.545454545454547)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:01.359778,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.545454545454547)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:02.406183,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:03.463218,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:04.565100,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:05.718005,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:06.896120,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:08.022323,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:09.156145,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:10.180472,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:11.179580,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:12.257987,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:13.399493,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:14.549052,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.0, 14.8)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:15.682189,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:16.748567,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:17.748842,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.0323076923076924)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:18.812039,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.324)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:19.827163,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.324)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:20.961540,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.324)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:22.104247,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.9, 3.324)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:23.184503,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:24.268076,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:25.314089,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:26.322595,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:27.358387,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:28.454225,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:29.663333,"(31.0, 300.0, 129.0)","(3.8, 6.6, 4.535294117647059)","(9.0, 17.5, 14.8)","(2.9, 3.85, 3.7488888888888887)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.329411764705882)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:30.891546,"(31.0, 300.0, 129.0)","(3.8, 6.6, 5.566666666666666)","(9.0, 17.5, 13.45)","(2.9, 3.85, 3.601818181818182)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.8, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:32.050988,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.5, 13.45)","(2.9, 3.85, 3.601818181818182)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:33.140774,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.5, 13.45)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:34.180860,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.5, 13.45)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:35.264595,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.5, 13.45)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:36.450715,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.5, 13.45)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:37.567179,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.5, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:38.732807,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:39.892218,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:40.996713,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:42.044154,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:43.139569,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:44.289200,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:45.514337,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:46.659120,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:47.838195,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:48.915908,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:49.929850,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:51.038086,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:52.172933,"(31.0, 300.0, 129.0)","(3.8, 6.4, 5.566666666666666)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:53.371509,"(31.0, 300.0, 129.0)","(3.8, 5.9, 4.788888888888889)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 15.4)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:54.510546,"(31.0, 300.0, 129.0)","(3.8, 5.9, 4.788888888888889)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 15.1)"
09-01-2023 15:57:55.604700,"(31.0, 300.0, 167.0)","(3.8, 5.9, 4.788888888888889)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:57:56.661836,"(31.0, 300.0, 167.0)","(3.8, 5.9, 4.627272727272727)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:57:57.684439,"(31.0, 300.0, 167.0)","(3.8, 5.9, 4.627272727272727)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:57:58.751504,"(31.0, 300.0, 167.0)","(3.8, 5.9, 4.627272727272727)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:57:59.897968,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:01.102388,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:02.250164,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:03.297540,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:04.438451,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:05.582419,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:06.808363,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:08.026016,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:09.319131,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:10.507537,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:11.656026,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:12.804240,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:13.862319,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:14.991348,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:16.196213,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:17.422341,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:18.675770,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:19.908002,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:21.092606,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:22.416316,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:24.001584,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:25.235326,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:26.532867,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 23.5)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:27.792185,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:28.973401,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:30.095040,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.333333333333332)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:31.168010,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.714285714285714)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
09-01-2023 15:58:32.191757,"(31.0, 300.0, 167.0)","(3.8, 5.9, 5.233333333333333)","(9.0, 17.0, 14.466666666666667)","(2.9, 3.85, 3.577)","(14.0, 32.0, 28.6)","(9.0, 17.0, 14.714285714285714)","(3.8, 5.7, 5.485714285714286)","(8.5, 21.0, 14.444444444444443)"
