,Reality Mask,All Day Drive,Zambora Nut,Thai Gem,Vans Turbo,Eyes Dont Lie,Miss Immy Lee
964,"[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 33, 277550), 12.0, 26.0]"
965,"[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 34, 389037), 12.0, 27.0]"
966,"[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 35, 507125), 12.0, 27.0]"
967,"[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 36, 618504), 12.0, 27.0]"
968,"[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 37, 734434), 12.0, 27.0]"
969,"[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 38, 846648), 12.0, 27.0]"
970,"[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 2.0, 2.7]","[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 39, 960818), 12.0, 27.0]"
971,"[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 2.0, 2.74]","[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 41, 74488), 12.0, 27.0]"
972,"[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 2.0, 2.78]","[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 42, 185131), 12.0, 27.0]"
973,"[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 8.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 2.0, 2.78]","[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 43, 300325), 12.0, 27.0]"
974,"[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 2.0, 2.78]","[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 44, 412601), 12.0, 27.0]"
975,"[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 45, 533875), 12.0, 27.0]"
976,"[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 46, 652572), 12.0, 27.0]"
977,"[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 47, 765770), 12.0, 27.0]"
978,"[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 48, 877463), 12.0, 27.0]"
979,"[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 49, 992358), 12.0, 27.0]"
980,"[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 51, 104831), 12.0, 27.0]"
981,"[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 52, 222466), 12.0, 27.0]"
982,"[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 53, 332225), 12.0, 27.0]"
983,"[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 54, 449115), 12.0, 27.0]"
984,"[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 55, 562569), 12.0, 27.0]"
985,"[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 56, 682055), 12.0, 27.0]"
986,"[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 57, 794110), 12.0, 27.0]"
987,"[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 26, 58, 908440), 12.0, 27.0]"
988,"[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 0, 27237), 12.0, 27.0]"
989,"[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 15, 27, 1, 143273), 12.0, 27.0]"
990,"[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 2.05, 2.78]","[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 15, 27, 2, 254426), 12.0, 27.0]"
991,"[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 2.05, 2.78]","[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 15, 27, 3, 380379), 12.0, 27.0]"
992,"[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 2.05, 2.78]","[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 15, 27, 4, 490381), 12.0, 27.0]"
993,"[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 15, 27, 5, 612772), 12.0, 27.0]"
994,"[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 6, 725023), 12.0, 27.0]"
995,"[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 7, 846859), 12.0, 27.0]"
996,"[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 8, 963752), 12.0, 27.0]"
997,"[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 10, 89876), 12.0, 27.0]"
998,"[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 11, 207780), 12.0, 30.0]"
999,"[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 12, 345333), 12.0, 30.0]"
1000,"[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 2.05, 2.8]","[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 13, 465713), 12.0, 30.0]"
1001,"[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 14, 595675), 12.0, 30.0]"
1002,"[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 6.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 15, 707319), 12.0, 30.0]"
1003,"[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 16, 818443), 12.0, 30.0]"
1004,"[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 17, 943229), 12.0, 30.0]"
1005,"[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 19, 59108), 12.0, 30.0]"
1006,"[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 20, 182907), 12.0, 30.0]"
1007,"[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 2.05, 2.76]","[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 21, 298890), 12.0, 30.0]"
1008,"[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 2.05, 2.74]","[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 22, 414383), 12.0, 30.0]"
1009,"[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 2.05, 2.74]","[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 19.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 6.5, 6.8]","[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 15, 27, 23, 529706), 12.0, 30.0]"
