,Emmas Portrait,Pyrenees Blazer,Cruising Loren,Philip Marlowe,Another Six,Ranger Ricksen,Jellybean Jam,Aston Zabbar
16-12-2022 13:19:58.849081,"(3.4, 4.7, 4.1000000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.0)","(6.0, 8.6, 8.046153846153846)","(3.1, 4.8, 4.3076923076923075)","(7.0, 9.2, 8.399999999999999)"
16-12-2022 13:20:00.168359,"(3.4, 4.6, 4.068181818181818)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.0)","(6.0, 8.6, 8.046153846153846)","(3.1, 4.8, 4.3076923076923075)","(7.0, 9.2, 8.399999999999999)"
16-12-2022 13:20:01.383329,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.0)","(6.0, 8.6, 8.046153846153846)","(3.1, 4.8, 4.3076923076923075)","(7.0, 9.2, 8.399999999999999)"
16-12-2022 13:20:02.565744,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.0)","(6.0, 8.6, 8.046153846153846)","(3.1, 4.8, 4.314285714285714)","(7.0, 9.2, 8.3)"
16-12-2022 13:20:03.836803,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.0)","(6.0, 8.6, 9.208333333333334)","(3.1, 4.8, 4.314285714285714)","(7.0, 9.2, 9.9625)"
16-12-2022 13:20:05.036816,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.714285714285715)","(6.0, 10.5, 9.422222222222222)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.855555555555556)"
16-12-2022 13:20:06.193283,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.714285714285715)","(6.0, 10.0, 9.422222222222222)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.855555555555556)"
16-12-2022 13:20:07.356786,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.714285714285715)","(6.0, 10.0, 9.422222222222222)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.855555555555556)"
16-12-2022 13:20:08.590589,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 20.714285714285715)","(6.0, 10.0, 9.422222222222222)","(3.1, 4.8, 4.314285714285714)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:09.823617,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 21.076923076923077)","(6.0, 10.0, 9.422222222222222)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:10.901114,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 21.076923076923077)","(6.0, 10.0, 9.422222222222222)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:11.999547,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 21.076923076923077)","(6.0, 10.0, 8.96)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:13.125380,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 21.076923076923077)","(6.0, 10.0, 8.96)","(3.1, 4.8, 4.314285714285714)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:14.199788,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 21.076923076923077)","(6.0, 10.0, 8.600000000000001)","(3.1, 4.8, 4.314285714285714)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:15.285440,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.4)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.8, 7.95)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:16.479577,"(3.4, 4.5, 4.0600000000000005)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.153846153846153)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.6, 7.95)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:17.646840,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.153846153846153)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.6, 7.95)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:18.793504,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.153846153846153)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.6, 7.95)","(3.1, 4.8, 4.314285714285714)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:20.031257,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.153846153846153)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.6, 7.95)","(3.1, 4.8, 4.314285714285714)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:21.240372,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.153846153846153)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.6, 7.95)","(3.1, 4.8, 4.314285714285714)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:22.405978,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.153846153846153)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.6, 8.257142857142858)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 9.033333333333333)"
16-12-2022 13:20:23.541605,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.4, 7.640000000000001)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.5, 8.714285714285714)"
16-12-2022 13:20:24.750875,"(3.4, 4.4, 4.031818181818182)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.4, 7.640000000000001)","(3.1, 4.8, 4.3076923076923075)","(7.0, 11.0, 9.15)"
16-12-2022 13:20:25.928603,"(3.4, 3.95, 3.7625)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.4, 7.640000000000001)","(3.1, 4.8, 4.314285714285714)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:27.060875,"(3.4, 3.95, 3.7625)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 21.076923076923077)","(6.0, 9.4, 7.640000000000001)","(3.1, 4.8, 4.571428571428571)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:28.270299,"(3.4, 3.95, 3.7625)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 21.615384615384617)","(6.0, 9.4, 7.640000000000001)","(3.1, 4.8, 4.571428571428571)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:29.483375,"(3.4, 3.95, 3.7625)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 23.666666666666668)","(6.0, 9.4, 7.640000000000001)","(3.1, 4.8, 4.230434782608695)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:30.685976,"(3.4, 3.95, 3.7625)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 23.666666666666668)","(6.0, 9.4, 7.640000000000001)","(3.1, 5.1, 4.3)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:31.806189,"(3.4, 3.95, 3.75)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 23.666666666666668)","(6.0, 9.4, 7.640000000000001)","(3.1, 5.1, 4.457142857142857)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:33.167648,"(3.4, 3.95, 3.75)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 24.0, 22.428571428571427)","(10.0, 27.0, 23.666666666666668)","(6.0, 9.4, 7.640000000000001)","(3.1, 5.1, 4.457142857142857)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:35.108922,"(3.4, 3.95, 3.7600000000000002)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.25)","(10.0, 27.0, 23.666666666666668)","(6.0, 9.4, 8.17142857142857)","(3.1, 5.1, 4.457142857142857)","(7.0, 10.5, 9.15)"
16-12-2022 13:20:36.277065,"(3.4, 3.85, 3.7600000000000002)","(5.0, 6.6, 5.48)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.25)","(10.0, 27.0, 22.5)","(6.0, 9.2, 7.7)","(3.1, 5.1, 4.5)","(7.0, 10.5, 9.842857142857143)"
16-12-2022 13:20:37.681462,"(3.4, 3.8, 3.75)","(5.0, 6.6, 5.48)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.25)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.7)","(3.1, 5.0, 4.730769230769231)","(7.0, 10.5, 9.842857142857143)"
16-12-2022 13:20:39.286085,"(3.4, 3.8, 3.8200000000000003)","(5.0, 6.6, 5.48)","(51.0, 260.0, 101.0)","(10.0, 24.0, 21.75)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.7)","(3.1, 5.0, 4.730769230769231)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:40.493498,"(3.4, 4.0, 3.8200000000000003)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 25.0, 24.6)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.621052631578947)","(3.1, 5.0, 4.5625)","(7.0, 10.5, 9.299999999999999)"
16-12-2022 13:20:41.703514,"(3.4, 4.1, 3.9666666666666663)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 26.0, 25.4)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.621052631578947)","(3.1, 5.0, 4.5625)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:20:42.893462,"(3.4, 4.1, 3.9666666666666663)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.6)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.621052631578947)","(3.1, 5.0, 4.7)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:20:44.146704,"(3.4, 4.2, 3.98125)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 26.0, 24.6)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.621052631578947)","(3.1, 5.0, 4.7)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:20:45.512877,"(3.4, 4.2, 3.98125)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 26.0, 24.6)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.621052631578947)","(3.1, 5.0, 4.7)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:20:46.781019,"(3.4, 4.2, 3.98125)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 26.0, 22.5)","(10.0, 27.0, 24.0)","(6.0, 9.2, 7.753846153846154)","(3.1, 5.0, 4.26)","(7.0, 11.5, 9.35)"
16-12-2022 13:20:48.018977,"(3.4, 4.1, 4.06)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 26.0, 22.5)","(10.0, 27.0, 24.0)","(6.0, 9.0, 8.0)","(3.1, 4.9, 4.26)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:49.556403,"(3.4, 3.9, 3.85)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 26.0, 24.7)","(10.0, 27.0, 24.0)","(6.0, 8.8, 8.0)","(3.1, 4.9, 4.26)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:51.087501,"(3.4, 3.9, 3.85)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 26.0, 25.27777777777778)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.781818181818182)","(3.1, 4.9, 4.26)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:52.380633,"(3.4, 3.9, 3.85)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 26.0, 25.5)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.781818181818182)","(3.1, 4.9, 4.469230769230769)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:53.773391,"(3.4, 3.9, 3.8285714285714287)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 25.5)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.781818181818182)","(3.1, 4.9, 4.550000000000001)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:55.090260,"(3.4, 3.9, 3.8285714285714287)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 25.5)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.781818181818182)","(3.1, 4.9, 4.550000000000001)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:56.535003,"(3.4, 3.9, 3.8285714285714287)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.781818181818182)","(3.1, 4.9, 4.550000000000001)","(7.0, 10.5, 9.35)"
16-12-2022 13:20:57.661724,"(3.4, 3.9, 3.8285714285714287)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.781818181818182)","(3.1, 4.9, 4.720000000000001)","(7.0, 10.5, 9.299999999999999)"
16-12-2022 13:20:58.911482,"(3.4, 3.9, 3.8285714285714287)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.8, 7.630769230769231)","(3.1, 4.9, 4.720000000000001)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:00.136936,"(3.4, 3.9, 3.85)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.6, 7.636363636363637)","(3.1, 4.9, 4.720000000000001)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:01.368544,"(3.4, 4.0, 3.9625000000000004)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.311111111111111)","(3.1, 4.9, 4.54)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:02.644505,"(3.4, 4.0, 3.8227272727272728)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.381818181818182)","(3.1, 4.9, 4.550000000000001)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:03.894753,"(3.4, 4.1, 3.985294117647059)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.155555555555556)","(3.1, 4.9, 4.720000000000001)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:05.138368,"(3.4, 4.1, 3.7533333333333334)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.155555555555556)","(3.1, 4.9, 4.720000000000001)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:06.319722,"(3.4, 4.1, 3.7533333333333334)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 23.25)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.155555555555556)","(3.1, 4.9, 4.54)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:07.561304,"(3.4, 4.1, 3.7800000000000002)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 25.727272727272727)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.155555555555556)","(3.1, 4.9, 4.550000000000001)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:08.845769,"(3.4, 4.1, 4.0)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 25.727272727272727)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.155555555555556)","(3.1, 4.9, 4.675)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:10.072091,"(3.4, 4.1, 3.7800000000000002)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 25.727272727272727)","(10.0, 27.0, 24.0)","(6.0, 8.4, 7.230769230769231)","(3.1, 4.9, 4.508333333333333)","(7.0, 11.5, 9.0)"
16-12-2022 13:21:11.228279,"(3.4, 4.1, 3.7800000000000002)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 25.727272727272727)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.508333333333333)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:12.351613,"(3.4, 4.1, 3.7800000000000002)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.38)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:13.558723,"(3.4, 4.1, 3.7800000000000002)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.5)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:14.689993,"(3.4, 4.1, 3.8142857142857145)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.5)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:15.754705,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.5)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:16.915346,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.333333333333333)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:18.093412,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.333333333333333)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:19.163213,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.333333333333333)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:20.193409,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.173333333333333)","(3.1, 4.8, 4.333333333333333)","(7.0, 11.0, 9.0)"
16-12-2022 13:21:21.249514,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.25)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.359999999999999)","(3.1, 4.8, 4.657142857142857)","(7.0, 11.0, 9.299999999999999)"
16-12-2022 13:21:22.318889,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.359999999999999)","(3.1, 4.8, 4.657142857142857)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:23.365257,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.359999999999999)","(3.1, 4.8, 4.466666666666667)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:24.391884,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.359999999999999)","(3.1, 4.7, 4.233333333333333)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:25.494972,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.359999999999999)","(3.1, 4.7, 4.233333333333333)","(7.0, 11.5, 9.299999999999999)"
16-12-2022 13:21:26.586312,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.0)","(6.0, 8.2, 7.28)","(3.1, 4.7, 4.408333333333333)","(7.0, 11.5, 10.3)"
16-12-2022 13:21:27.587040,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.142857142857142)","(3.1, 4.7, 4.408333333333333)","(7.0, 11.5, 10.122222222222222)"
16-12-2022 13:21:28.546610,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.142857142857142)","(3.1, 4.7, 4.484615384615385)","(7.0, 11.5, 9.433333333333334)"
16-12-2022 13:21:29.576061,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.142857142857142)","(3.1, 4.7, 4.484615384615385)","(7.0, 11.5, 9.433333333333334)"
16-12-2022 13:21:30.582488,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.142857142857142)","(3.1, 4.7, 4.484615384615385)","(7.0, 11.5, 9.433333333333334)"
16-12-2022 13:21:31.598655,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.525)","(7.0, 11.5, 9.433333333333334)"
16-12-2022 13:21:32.633848,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.525)","(7.0, 11.5, 9.142857142857142)"
16-12-2022 13:21:33.723847,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.525)","(7.0, 11.0, 9.142857142857142)"
16-12-2022 13:21:34.811819,"(3.4, 4.1, 3.9)","(5.0, 6.6, 6.228571428571429)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.614285714285715)","(7.0, 11.0, 9.142857142857142)"
16-12-2022 13:21:35.868557,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.5)","(7.0, 11.0, 9.142857142857142)"
16-12-2022 13:21:36.999228,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.642857142857143)","(7.0, 11.0, 9.142857142857142)"
16-12-2022 13:21:38.116263,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.642857142857143)","(7.0, 11.0, 9.142857142857142)"
16-12-2022 13:21:39.212605,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.642857142857143)","(7.0, 11.0, 9.142857142857142)"
16-12-2022 13:21:40.282842,"(3.4, 4.1, 3.9)","(5.0, 6.6, 5.666666666666667)","(51.0, 260.0, 101.0)","(10.0, 27.0, 24.2)","(10.0, 27.0, 24.45)","(6.0, 8.0, 7.2)","(3.1, 4.7, 4.5)","(7.0, 11.0, 9.142857142857142)"
