,Money Run,Mean Blake,Sly Dunbar,Pattaya Pete,Club Model,Royal Emgrand,Acting Foolish,Trip Hazard
11-01-2023 15:28:34.721169,"(41.0, 290.0, 272.08333333333337)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 26.666666666666668)","(19.0, 55.0, 50.103448275862064)","(4.2, 5.5, 4.747368421052632)","(4.6, 9.8, 9.673684210526316)","(5.0, 6.0, 5.690721649484536)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:35.986536,"(41.0, 290.0, 272.08333333333337)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 26.666666666666668)","(19.0, 55.0, 50.103448275862064)","(4.2, 5.5, 4.747368421052632)","(4.6, 9.8, 9.673684210526316)","(5.0, 6.0, 5.690721649484536)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:37.295050,"(41.0, 290.0, 272.08333333333337)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 26.666666666666668)","(19.0, 55.0, 38.0)","(4.2, 5.5, 4.904166666666667)","(4.6, 9.8, 9.523076923076923)","(5.0, 6.0, 5.6536585365853655)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:38.611259,"(41.0, 290.0, 220.0)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 26.666666666666668)","(19.0, 55.0, 39.888888888888886)","(4.2, 5.5, 4.904166666666667)","(4.6, 9.8, 9.523076923076923)","(5.0, 5.8, 5.623255813953488)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:39.901080,"(41.0, 290.0, 255.0)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 23.125)","(19.0, 55.0, 39.888888888888886)","(4.2, 5.5, 4.904166666666667)","(4.6, 9.8, 9.523076923076923)","(5.0, 5.8, 5.623255813953488)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:41.154254,"(41.0, 290.0, 255.0)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 23.833333333333332)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.123684210526315)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.8, 5.48433734939759)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:42.469291,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 23.833333333333332)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.123684210526315)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.6, 5.48433734939759)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:43.745602,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 23.833333333333332)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.123684210526315)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.6, 5.326829268292683)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:44.976090,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 23.833333333333332)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.123684210526315)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.4, 5.322891566265061)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:46.298299,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 26.666666666666668)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.123684210526315)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.4, 5.288172043010753)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:47.599896,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6904761904761902)","(14.0, 38.0, 24.4)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.123684210526315)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.4, 5.288172043010753)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:48.905394,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6999999999999997)","(14.0, 38.0, 24.4)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.133333333333334)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.4, 5.1786666666666665)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:50.251935,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.6999999999999997)","(14.0, 38.0, 27.5)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.133333333333334)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.174025974025974)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:51.615993,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.5615384615384613)","(14.0, 34.0, 27.5)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 5.204545454545455)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.16144578313253)","(9.0, 13.5, 13.333333333333332)"
11-01-2023 15:28:52.976257,"(41.0, 280.0, 255.625)","(2.6, 3.9, 3.7)","(14.0, 34.0, 27.5)","(19.0, 55.0, 48.81818181818181)","(4.2, 5.5, 4.88421052631579)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 13.34090909090909)"
11-01-2023 15:28:54.360314,"(41.0, 280.0, 255.625)","(2.6, 3.85, 3.7)","(14.0, 34.0, 27.5)","(19.0, 55.0, 45.3)","(4.2, 5.5, 4.942857142857143)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 13.34090909090909)"
11-01-2023 15:28:55.764559,"(41.0, 290.0, 264.375)","(2.6, 3.85, 3.372727272727273)","(14.0, 34.0, 27.5)","(19.0, 48.0, 45.3)","(4.2, 5.5, 5.1657142857142855)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 13.34090909090909)"
11-01-2023 15:28:57.349031,"(41.0, 290.0, 264.375)","(2.6, 3.85, 3.6142857142857143)","(14.0, 34.0, 27.5)","(19.0, 48.0, 45.3)","(4.2, 5.5, 4.9526315789473685)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 13.34090909090909)"
11-01-2023 15:28:58.941186,"(41.0, 290.0, 241.0)","(2.6, 3.75, 3.4375)","(14.0, 34.0, 27.5)","(19.0, 48.0, 37.6)","(4.2, 5.5, 4.871428571428572)","(4.6, 9.8, 9.690909090909091)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:00.361125,"(41.0, 280.0, 242.0)","(2.6, 3.65, 3.3099999999999996)","(14.0, 34.0, 27.5)","(19.0, 48.0, 44.94117647058823)","(4.2, 5.5, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:01.701670,"(41.0, 270.0, 225.0)","(2.6, 3.65, 3.3099999999999996)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:03.016274,"(41.0, 270.0, 182.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:04.373579,"(41.0, 270.0, 182.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:05.683475,"(41.0, 270.0, 182.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:06.974387,"(41.0, 300.0, 136.0)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:08.230923,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:09.406286,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:10.611690,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:11.795351,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:13.074529,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:14.379219,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 5.15952380952381)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:15.712726,"(41.0, 260.0, 177.5)","(2.6, 3.6, 3.495454545454545)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 4.9)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:16.952624,"(41.0, 260.0, 177.5)","(2.6, 3.65, 3.495454545454545)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.2, 4.938461538461538)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:18.160584,"(41.0, 260.0, 217.5)","(2.6, 3.65, 3.495454545454545)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.1, 4.875)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:19.406717,"(41.0, 260.0, 177.5)","(2.6, 3.65, 3.495454545454545)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.0, 4.875)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:20.749328,"(41.0, 260.0, 177.5)","(2.6, 3.65, 3.495454545454545)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.0, 5.195698924731183)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:22.054868,"(41.0, 270.0, 182.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.2, 5.197826086956522)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:23.424535,"(41.0, 270.0, 177.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.2, 5.234375)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:24.969738,"(41.0, 260.0, 172.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:26.339011,"(41.0, 250.0, 172.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:27.815444,"(41.0, 250.0, 172.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:29.154267,"(41.0, 250.0, 172.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:30.454253,"(41.0, 250.0, 172.5)","(2.6, 3.6, 3.4)","(14.0, 34.0, 27.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 12.875)"
11-01-2023 15:29:31.847908,"(41.0, 250.0, 172.5)","(2.6, 3.6, 3.353846153846154)","(14.0, 34.0, 32.285714285714285)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.279245283018868)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 11.9375)"
11-01-2023 15:29:33.235445,"(41.0, 250.0, 172.5)","(2.6, 3.6, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 11.267857142857142)"
11-01-2023 15:29:34.592154,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.5, 12.0)"
11-01-2023 15:29:35.936363,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:37.287774,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 5.12)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:38.644541,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.4, 4.957142857142857)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:39.986686,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 5.158823529411764)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:41.290991,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 4.9)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:42.628938,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.4428571428571426)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 4.82)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:43.909093,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.4428571428571426)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 4.82)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:45.217623,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.4428571428571426)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 4.82)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:46.513760,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.34)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 5.108)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:47.814958,"(41.0, 250.0, 172.5)","(2.6, 3.55, 3.304)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 5.121428571428571)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:48.989086,"(41.0, 250.0, 172.5)","(2.6, 3.5, 3.304)","(14.0, 34.0, 28.5)","(19.0, 48.0, 31.333333333333336)","(4.2, 5.3, 5.195833333333333)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:50.219808,"(41.0, 250.0, 172.5)","(2.6, 3.5, 3.2199999999999998)","(14.0, 34.0, 33.0)","(19.0, 48.0, 43.0)","(4.2, 5.3, 5.195833333333333)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:51.486584,"(41.0, 250.0, 172.5)","(2.6, 3.5, 3.331818181818182)","(14.0, 34.0, 32.75)","(19.0, 48.0, 45.61904761904762)","(4.2, 5.3, 5.195833333333333)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:52.718662,"(41.0, 250.0, 172.5)","(2.6, 3.45, 3.331818181818182)","(14.0, 34.0, 32.75)","(19.0, 48.0, 40.0)","(4.2, 5.3, 5.195833333333333)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:53.962582,"(41.0, 250.0, 172.5)","(2.6, 3.45, 3.19)","(14.0, 34.0, 32.75)","(19.0, 44.0, 40.0)","(4.2, 5.3, 5.195833333333333)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(9.0, 13.0, 11.25)"
11-01-2023 15:29:55.217630,"(41.0, 250.0, 167.5)","(2.6, 3.45, 3.0052631578947366)","(14.0, 34.0, 33.411764705882355)","(20.0, 44.0, 38.11764705882353)","(4.2, 5.3, 5.072727272727272)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:29:56.385946,"(41.0, 240.0, 167.5)","(2.6, 3.45, 3.0052631578947366)","(14.0, 34.0, 33.411764705882355)","(20.0, 40.0, 38.11764705882353)","(4.2, 5.3, 5.072727272727272)","(4.6, 9.8, 9.32)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:29:57.681308,"(41.0, 240.0, 167.5)","(2.6, 3.45, 3.0052631578947366)","(14.0, 34.0, 33.411764705882355)","(20.0, 40.0, 36.25)","(4.2, 5.3, 5.072727272727272)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:29:58.928519,"(41.0, 240.0, 167.5)","(2.6, 3.45, 2.995)","(14.0, 34.0, 33.411764705882355)","(20.0, 40.0, 36.25)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:00.118683,"(41.0, 240.0, 167.5)","(2.6, 3.45, 2.995)","(14.0, 34.0, 33.411764705882355)","(20.0, 40.0, 38.421052631578945)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:01.353288,"(41.0, 240.0, 167.5)","(2.6, 3.45, 3.290909090909091)","(14.0, 34.0, 33.411764705882355)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.8, 9.266666666666667)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:02.629669,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.290909090909091)","(14.0, 34.0, 32.2)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.8, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:03.855117,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 32.5)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:05.028700,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 32.5)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:06.260631,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 32.5)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:07.505202,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:08.806065,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:10.076453,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:11.353852,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:12.738447,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:14.116344,"(41.0, 240.0, 167.5)","(2.6, 3.4, 3.2153846153846155)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:15.454631,"(41.0, 240.0, 140.0)","(2.6, 3.4, 3.07)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.14375)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:16.784246,"(41.0, 230.0, 140.0)","(2.6, 3.4, 3.07)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 30.666666666666668)","(4.2, 5.3, 5.14375)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:18.125291,"(41.0, 230.0, 140.0)","(2.6, 3.4, 2.9499999999999997)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 36.75)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:19.532024,"(41.0, 220.0, 157.5)","(2.6, 3.4, 2.9499999999999997)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 37.111111111111114)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:20.837286,"(41.0, 220.0, 157.5)","(2.6, 3.4, 2.9499999999999997)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 38.631578947368425)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:22.151947,"(41.0, 220.0, 157.5)","(2.6, 3.4, 2.9499999999999997)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 38.631578947368425)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
11-01-2023 15:30:23.441945,"(41.0, 220.0, 157.5)","(2.6, 3.4, 2.9499999999999997)","(14.0, 34.0, 33.35714285714286)","(20.0, 40.0, 38.631578947368425)","(4.2, 5.3, 5.133333333333333)","(4.6, 9.6, 9.389473684210525)","(5.0, 5.3, 5.238095238095238)","(10.0, 13.0, 11.25)"
