,Cosmic Nugget,Goddess Of War,Three Putt Par,Eyes On Gold,Mr Banner,Mothers Clone,Bad Habits,Paisan
04-01-2023 11:54:46.694204,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:47.724057,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:48.835249,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:49.985457,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:51.080470,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:52.360721,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:53.471363,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:54.590920,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:55.639748,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:56.622910,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:57.579606,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:58.564957,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:54:59.544288,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:00.513031,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:01.499075,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:02.437438,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:03.442305,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:04.446890,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:05.512177,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:06.551299,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:07.557546,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:08.576657,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:09.599073,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:10.640231,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:11.724509,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:12.744216,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:13.817056,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:14.835446,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:15.859248,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:16.864672,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:17.910583,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:18.953547,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:19.973772,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:20.994444,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:21.989780,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:23.059037,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:24.065745,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:25.120019,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:26.192317,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:27.346202,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:28.325136,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:29.311879,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 25.73076923076923)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:30.357924,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:31.405574,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:32.456969,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:33.443728,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:34.420849,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:35.409341,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:36.438196,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:37.436821,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:38.405465,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:39.389620,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:40.564784,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:41.560262,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:42.582995,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:43.599507,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:44.695342,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:45.742598,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:46.883208,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:48.110056,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:49.234566,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:50.235610,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:51.279740,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:52.338584,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:53.508610,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:54.575074,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:55.714938,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:56.869398,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:58.013492,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:55:59.153559,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:00.265470,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:01.417554,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:02.460392,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:03.581603,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:04.642818,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:05.710426,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:06.826893,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:07.891578,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:08.975017,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:10.056705,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:11.091564,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:12.095173,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
04-01-2023 11:56:13.194550,"(4.6, 8.2, 7.092307692307692)","(6.5, 12.0, 10.272)","(11.0, 23.0, 18.9375)","(3.3, 4.9, 4.342424242424243)","(3.8, 5.9, 5.213461538461539)","(15.0, 40.0, 29.166666666666664)","(12.0, 34.0, 26.142857142857142)","(6.5, 18.0, 13.2)"
