,Great Fantasy Nz,Winsome Ruby,Orlandos Gift,Meet Michaelangelo,Lovelorn,My Bad Habits,Scenic Sky,Muscletonian,Barhoon,Super Angus
12-01-2023 14:48:31.804087,"(11.0, 99999, 99990)","(21.0, 23.0, 20.666666666666668)","(4.6, 6.4, 6.300000000000001)","(31.0, 40.0, 36.0)","(5.0, 6.4, 6.109090909090909)","(8.5, 13.5, 12.816666666666666)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.978571428571428)","(5.5, 7.6, 7.3)"
12-01-2023 14:48:33.078681,"(11.0, 99999, 99990)","(21.0, 23.0, 20.666666666666668)","(4.6, 6.4, 6.300000000000001)","(31.0, 40.0, 36.0)","(5.0, 6.4, 6.109090909090909)","(8.5, 13.5, 12.816666666666666)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.978571428571428)","(5.5, 7.6, 7.3)"
12-01-2023 14:48:34.330437,"(11.0, 99999, 99990)","(21.0, 23.0, 21.115384615384617)","(4.6, 6.4, 6.300000000000001)","(31.0, 40.0, 36.0)","(5.0, 6.4, 6.109090909090909)","(8.5, 13.5, 12.816666666666666)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.978571428571428)","(5.5, 7.6, 7.3)"
12-01-2023 14:48:35.606058,"(11.0, 99999, 99990)","(21.0, 23.0, 21.115384615384617)","(4.6, 6.4, 6.300000000000001)","(31.0, 40.0, 36.0)","(5.0, 6.4, 6.027906976744186)","(8.5, 13.5, 11.65)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.966666666666667)","(5.5, 7.6, 7.317647058823529)"
12-01-2023 14:48:36.912760,"(11.0, 99999, 99990)","(21.0, 23.0, 21.46875)","(4.6, 6.4, 6.300000000000001)","(31.0, 40.0, 36.0)","(5.0, 5.7, 5.6069767441860465)","(8.5, 13.5, 11.65)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.966666666666667)","(5.5, 7.6, 7.317647058823529)"
12-01-2023 14:48:38.168838,"(11.0, 99999, 99990)","(21.0, 23.0, 20.666666666666668)","(4.6, 6.4, 6.300000000000001)","(31.0, 40.0, 40.0)","(5.0, 5.7, 5.6069767441860465)","(8.5, 13.5, 11.65)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.94)","(5.5, 7.6, 7.317647058823529)"
12-01-2023 14:48:39.513139,"(11.0, 99999, 99990)","(21.0, 23.0, 21.25)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 37.0)","(5.0, 5.7, 5.6069767441860465)","(8.5, 13.5, 12.76)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.94)","(5.5, 7.6, 7.317647058823529)"
12-01-2023 14:48:40.721312,"(11.0, 99999, 99990)","(21.0, 23.0, 21.25)","(4.6, 6.4, 6.314285714285715)","(31.0, 42.0, 37.0)","(5.0, 5.7, 5.6069767441860465)","(8.5, 13.5, 12.76)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.966666666666667)","(5.5, 7.6, 7.317647058823529)"
12-01-2023 14:48:41.975669,"(11.0, 99999, 99990)","(21.0, 23.0, 20.9)","(4.6, 6.4, 6.345454545454546)","(31.0, 42.0, 40.0)","(5.0, 5.7, 5.6069767441860465)","(8.5, 13.5, 11.75)","(11.0, 13.5, 12.666666666666666)","(101.0, 170.0, 150.0)","(3.3, 4.3, 3.975)","(5.5, 7.6, 7.333333333333333)"
12-01-2023 14:48:43.239414,"(11.0, 99999, 99990)","(21.0, 23.0, 20.9)","(4.6, 6.4, 6.345454545454546)","(31.0, 44.0, 40.0)","(5.0, 5.7, 5.366666666666666)","(8.5, 13.5, 11.75)","(11.0, 13.5, 12.115384615384615)","(101.0, 170.0, 150.0)","(3.3, 4.2, 3.975)","(5.5, 7.6, 7.333333333333333)"
12-01-2023 14:48:44.497851,"(11.0, 99999, 99990)","(21.0, 23.0, 20.9)","(4.6, 6.4, 6.328571428571429)","(31.0, 44.0, 40.0)","(5.0, 5.7, 5.358333333333333)","(8.5, 13.5, 11.75)","(11.0, 13.5, 12.5)","(101.0, 170.0, 150.0)","(3.3, 4.2, 3.975)","(5.5, 7.6, 7.333333333333333)"
12-01-2023 14:48:45.730901,"(11.0, 99999, 99990)","(21.0, 23.0, 20.9)","(4.6, 6.4, 6.328571428571429)","(31.0, 44.0, 42.5)","(5.0, 5.7, 5.358333333333333)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 150.0)","(3.3, 4.2, 4.0125)","(5.5, 7.6, 7.177777777777778)"
12-01-2023 14:48:46.991191,"(11.0, 99999, 99990)","(21.0, 23.0, 20.9)","(4.6, 6.4, 6.328571428571429)","(31.0, 44.0, 40.666666666666664)","(5.0, 5.7, 5.358333333333333)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.535714285714286)","(101.0, 170.0, 150.0)","(3.3, 4.2, 4.0125)","(5.5, 7.4, 7.177777777777778)"
12-01-2023 14:48:48.277420,"(11.0, 99999, 99990)","(21.0, 23.0, 20.9)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 40.666666666666664)","(5.0, 5.7, 5.327272727272727)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.535714285714286)","(101.0, 170.0, 150.0)","(3.3, 4.2, 4.0125)","(5.5, 7.4, 7.177777777777778)"
12-01-2023 14:48:49.539900,"(11.0, 99999, 99990)","(21.0, 23.0, 20.2)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 40.666666666666664)","(5.0, 5.7, 5.335555555555556)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.535714285714286)","(101.0, 170.0, 150.0)","(3.3, 4.2, 4.0125)","(5.5, 7.4, 6.76)"
12-01-2023 14:48:50.770233,"(11.0, 99999, 99990)","(21.0, 23.0, 18.875)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 43.3)","(5.0, 5.7, 5.335555555555556)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.535714285714286)","(101.0, 170.0, 150.0)","(3.3, 4.2, 4.0125)","(5.5, 7.4, 6.76)"
12-01-2023 14:48:52.042160,"(11.0, 99999, 99990)","(21.0, 23.0, 18.875)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 43.14285714285714)","(5.0, 5.7, 5.335555555555556)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.375)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.0125)","(5.5, 7.4, 6.76)"
12-01-2023 14:48:53.277957,"(11.0, 99999, 99990)","(21.0, 23.0, 20.142857142857142)","(4.6, 6.4, 6.3500000000000005)","(31.0, 44.0, 42.333333333333336)","(5.0, 5.7, 5.3545454545454545)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.461538461538462)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.05)","(5.5, 7.4, 7.0)"
12-01-2023 14:48:54.579004,"(11.0, 99999, 99990)","(21.0, 22.0, 20.2)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 39.42857142857143)","(5.0, 5.6, 5.3428571428571425)","(8.5, 13.5, 12.0)","(11.0, 13.5, 12.375)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.166666666666667)","(5.5, 7.8, 7.666666666666666)"
12-01-2023 14:48:55.854003,"(11.0, 99999, 99990)","(21.0, 22.0, 20.2)","(4.6, 6.4, 6.300000000000001)","(31.0, 44.0, 41.111111111111114)","(5.0, 5.6, 5.3428571428571425)","(8.5, 13.5, 11.75)","(11.0, 13.5, 12.375)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.166666666666667)","(5.5, 7.8, 7.666666666666666)"
12-01-2023 14:48:57.133273,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.6, 6.4, 7.800000000000001)","(21.0, 42.0, 41.6)","(5.0, 5.6, 5.3428571428571425)","(8.5, 13.5, 12.575)","(11.0, 13.5, 12.375)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.164)","(5.5, 7.8, 7.628571428571428)"
12-01-2023 14:48:58.491426,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.6, 8.4, 7.1)","(21.0, 44.0, 41.6)","(5.0, 5.6, 5.221052631578948)","(8.5, 13.5, 12.68)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.125)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:48:59.749544,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.8, 8.2, 7.574999999999999)","(21.0, 44.0, 41.142857142857146)","(5.0, 5.6, 5.375)","(8.5, 13.5, 12.719999999999999)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:00.946950,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.8, 7.8, 7.26)","(21.0, 48.0, 41.45454545454545)","(5.0, 5.6, 5.253846153846154)","(8.5, 13.5, 12.719999999999999)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:02.082720,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.8, 7.8, 7.26)","(21.0, 48.0, 41.45454545454545)","(5.0, 5.6, 5.248148148148148)","(8.5, 13.5, 12.719999999999999)","(11.0, 13.5, 12.3)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:03.237247,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.8, 7.6, 7.199999999999999)","(21.0, 48.0, 41.45454545454545)","(5.0, 5.6, 5.248148148148148)","(8.5, 13.5, 12.719999999999999)","(11.0, 13.5, 12.552631578947368)","(101.0, 170.0, 159.0909090909091)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:04.445831,"(11.0, 99999, 99990)","(20.0, 22.0, 19.375)","(4.8, 7.6, 6.6)","(21.0, 48.0, 41.142857142857146)","(5.0, 5.6, 5.248148148148148)","(8.5, 13.5, 12.719999999999999)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 162.0)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:05.710816,"(11.0, 99999, 99990)","(20.0, 22.0, 20.8)","(4.8, 7.6, 6.933333333333334)","(21.0, 48.0, 42.4)","(5.0, 5.6, 5.248148148148148)","(8.5, 13.5, 12.883333333333333)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 180.0)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:07.018721,"(11.0, 99999, 99990)","(20.0, 22.0, 20.8)","(4.8, 7.6, 6.933333333333334)","(21.0, 46.0, 42.4)","(5.0, 5.6, 5.248148148148148)","(8.5, 13.5, 12.883333333333333)","(11.0, 13.5, 12.272727272727273)","(101.0, 200.0, 180.0)","(3.3, 4.2, 4.05)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:08.338811,"(11.0, 99999, 99990)","(20.0, 22.0, 18.0)","(4.8, 7.6, 6.933333333333334)","(21.0, 46.0, 35.42857142857143)","(5.0, 5.6, 5.248148148148148)","(8.5, 13.5, 12.883333333333333)","(11.0, 13.5, 12.272727272727273)","(101.0, 200.0, 143.75)","(3.3, 4.2, 4.277777777777778)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:09.583042,"(11.0, 99999, 99990)","(20.0, 18.0, 17.25)","(4.8, 7.6, 6.6)","(21.0, 38.0, 35.42857142857143)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 13.088888888888889)","(11.0, 13.5, 12.375)","(101.0, 200.0, 134.0)","(3.3, 4.5, 4.277777777777778)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:10.771753,"(11.0, 99999, 99990)","(20.0, 18.0, 17.25)","(4.8, 7.6, 6.6)","(21.0, 38.0, 35.42857142857143)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 13.088888888888889)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 131.8181818181818)","(3.3, 4.5, 4.277777777777778)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:11.998814,"(11.0, 99999, 99990)","(20.0, 18.0, 17.25)","(4.8, 7.6, 6.6)","(21.0, 38.0, 35.42857142857143)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 13.088888888888889)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 136.66666666666666)","(3.3, 4.5, 4.208333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:13.244643,"(11.0, 99999, 99990)","(20.0, 18.0, 17.25)","(4.8, 7.6, 6.6)","(21.0, 38.0, 29.818181818181817)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 136.66666666666666)","(3.3, 4.5, 4.208333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:14.506293,"(11.0, 99999, 99990)","(20.0, 17.5, 17.3)","(4.8, 7.6, 6.933333333333334)","(21.0, 38.0, 31.333333333333332)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 136.66666666666666)","(3.3, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:15.716954,"(11.0, 99999, 99990)","(20.0, 17.5, 17.3)","(4.8, 7.6, 6.933333333333334)","(21.0, 36.0, 31.333333333333332)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 136.66666666666666)","(3.3, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:16.933262,"(11.0, 99999, 99990)","(20.0, 17.5, 17.3)","(4.8, 7.6, 6.6)","(21.0, 36.0, 34.2)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 136.66666666666666)","(3.3, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:18.162199,"(11.0, 99999, 99990)","(20.0, 17.5, 17.25)","(4.8, 7.6, 6.6)","(21.0, 36.0, 34.2)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.3, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:19.387652,"(11.0, 99999, 99990)","(20.0, 17.5, 17.25)","(4.8, 7.6, 6.6)","(21.0, 36.0, 34.2)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.3, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:20.657706,"(11.0, 99999, 99990)","(20.0, 17.5, 17.3)","(4.8, 7.6, 6.933333333333334)","(21.0, 36.0, 34.2)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 11.65)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.3, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:21.910900,"(11.0, 99999, 99990)","(19.0, 17.5, 17.3)","(4.8, 7.6, 6.933333333333334)","(20.0, 36.0, 34.2)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.76)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.4, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:23.220605,"(11.0, 99999, 99990)","(19.0, 18.0, 17.55)","(4.8, 7.6, 6.933333333333334)","(20.0, 36.0, 34.2)","(5.0, 5.6, 5.233333333333333)","(8.5, 13.5, 12.76)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.4, 4.5, 4.3125)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:24.633866,"(11.0, 99999, 99990)","(18.0, 18.0, 17.55)","(4.8, 7.6, 6.933333333333334)","(20.0, 36.0, 34.2)","(5.0, 5.6, 5.217391304347826)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.4, 4.5, 4.3125)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:25.968984,"(11.0, 99999, 99990)","(18.0, 18.0, 17.55)","(4.8, 7.6, 6.6)","(20.0, 36.0, 29.7)","(5.0, 5.6, 5.217391304347826)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.4, 4.5, 4.3125)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:27.245173,"(11.0, 99999, 99990)","(18.0, 18.0, 17.55)","(4.8, 7.6, 6.933333333333334)","(20.0, 36.0, 30.375)","(5.0, 5.6, 5.217391304347826)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.552631578947368)","(101.0, 190.0, 140.76923076923077)","(3.4, 4.5, 4.5)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:28.510839,"(11.0, 99999, 99990)","(18.0, 18.0, 17.55)","(4.8, 7.6, 6.933333333333334)","(20.0, 36.0, 30.375)","(5.0, 5.6, 5.217391304347826)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.272727272727273)","(101.0, 190.0, 140.0)","(3.4, 4.6, 4.5)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:29.724558,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.4, 6.816666666666666)","(20.0, 32.0, 28.071428571428573)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.272727272727273)","(101.0, 170.0, 145.71428571428572)","(3.4, 4.6, 4.5)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:30.858997,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 7.088888888888889)","(20.0, 32.0, 27.652173913043477)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.1)","(11.0, 13.5, 12.272727272727273)","(101.0, 160.0, 135.0)","(3.4, 4.6, 4.516666666666667)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:32.058319,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.4, 6.6)","(20.0, 32.0, 27.714285714285715)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.272727272727273)","(101.0, 160.0, 135.0)","(3.4, 4.6, 4.4)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:33.472480,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.6)","(20.0, 32.0, 27.714285714285715)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.272727272727273)","(101.0, 160.0, 135.0)","(3.4, 4.6, 4.254545454545455)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:34.817466,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.84)","(20.0, 32.0, 28.8)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.272727272727273)","(101.0, 160.0, 135.0)","(3.4, 4.8, 4.254545454545455)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:36.171137,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.84)","(20.0, 30.0, 28.8)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.625)","(11.0, 13.5, 12.272727272727273)","(101.0, 160.0, 135.0)","(3.4, 4.8, 4.254545454545455)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:37.407310,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.6)","(20.0, 30.0, 27.714285714285715)","(5.0, 5.6, 5.214285714285714)","(8.5, 13.5, 12.266666666666667)","(11.0, 13.5, 12.272727272727273)","(101.0, 160.0, 130.0)","(3.4, 4.8, 4.254545454545455)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:38.608437,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.6)","(20.0, 32.0, 27.714285714285715)","(5.0, 5.6, 5.216)","(8.5, 13.5, 13.066666666666666)","(11.0, 13.5, 12.272727272727273)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.254545454545455)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:39.814440,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.6)","(20.0, 32.0, 28.8)","(5.0, 5.6, 5.216)","(8.5, 13.5, 13.066666666666666)","(11.0, 13.5, 12.272727272727273)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.027272727272727)","(5.5, 7.8, 7.133333333333333)"
12-01-2023 14:49:41.052969,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 6.720000000000001)","(20.0, 30.0, 28.8)","(5.0, 5.6, 5.216)","(8.5, 13.5, 13.066666666666666)","(11.0, 13.5, 12.535714285714286)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.305)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:42.318289,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.4, 7.050000000000001)","(20.0, 30.0, 28.8)","(5.0, 5.6, 5.216)","(8.5, 13.5, 13.066666666666666)","(11.0, 13.5, 12.535714285714286)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.307894736842106)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:43.581875,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.2, 7.088888888888889)","(20.0, 30.0, 28.8)","(5.0, 5.6, 5.216)","(8.5, 13.5, 13.066666666666666)","(11.0, 13.5, 12.535714285714286)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.529545454545454)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:44.853691,"(11.0, 99999, 99990)","(18.0, 18.0, 17.625)","(4.8, 7.4, 6.800000000000001)","(20.0, 30.0, 28.8)","(5.0, 5.6, 5.216)","(8.5, 13.5, 11.65)","(11.0, 13.5, 12.535714285714286)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.529545454545454)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:46.186857,"(11.0, 99999, 99990)","(16.0, 18.0, 17.625)","(5.0, 7.4, 6.578947368421053)","(21.0, 30.0, 27.0)","(5.0, 5.6, 5.216)","(9.0, 13.5, 11.65)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.529545454545454)","(5.5, 7.8, 7.56)"
12-01-2023 14:49:47.433394,"(11.0, 99999, 99990)","(16.0, 18.0, 17.625)","(5.0, 7.4, 6.578947368421053)","(21.0, 29.0, 24.5)","(5.0, 5.6, 5.216)","(9.0, 13.5, 11.65)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.529545454545454)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:48.769290,"(11.0, 99999, 99990)","(16.0, 18.0, 17.625)","(5.0, 7.4, 6.578947368421053)","(21.0, 28.0, 25.0)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.02)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.658333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:50.025828,"(11.0, 99999, 99990)","(16.0, 18.0, 17.625)","(5.0, 7.4, 6.578947368421053)","(21.0, 28.0, 25.0)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.02)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.1875)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:51.263169,"(11.0, 99999, 99990)","(16.0, 18.0, 17.53846153846154)","(5.0, 7.4, 6.578947368421053)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.02)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.391666666666667)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:52.492492,"(11.0, 99999, 99990)","(16.0, 18.0, 17.53846153846154)","(5.0, 7.4, 6.578947368421053)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.02)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.333333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:53.766673,"(11.0, 99999, 99990)","(16.0, 18.0, 17.53846153846154)","(5.0, 7.4, 6.623529411764706)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.02)","(10.0, 13.5, 12.6)","(101.0, 150.0, 130.0)","(3.4, 4.8, 4.333333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:55.041875,"(11.0, 99999, 99990)","(16.0, 18.0, 17.53846153846154)","(5.0, 7.4, 6.95)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.02)","(10.0, 13.5, 12.6)","(101.0, 150.0, 131.11111111111111)","(3.4, 4.8, 4.333333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:56.267523,"(11.0, 99999, 99990)","(16.0, 18.0, 17.076923076923077)","(5.0, 7.2, 6.95)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.061538461538461)","(10.0, 13.5, 12.6)","(101.0, 140.0, 125.88235294117646)","(3.4, 4.8, 4.371428571428571)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:57.560103,"(11.0, 99999, 99990)","(16.0, 18.0, 16.653846153846153)","(5.0, 7.2, 6.95)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 14.0, 12.677777777777777)","(10.0, 13.5, 12.6)","(101.0, 140.0, 126.66666666666667)","(3.4, 4.8, 4.371428571428571)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:49:58.942064,"(11.0, 99999, 99990)","(16.0, 18.0, 16.055555555555557)","(5.0, 7.2, 6.95)","(21.0, 28.0, 25.75)","(5.0, 5.6, 5.216)","(9.0, 13.5, 12.666666666666666)","(10.0, 13.5, 12.6)","(101.0, 140.0, 168.33333333333331)","(3.4, 4.8, 4.383333333333333)","(5.5, 7.8, 7.036363636363636)"
12-01-2023 14:50:00.257851,"(11.0, 99999, 99990)","(16.0, 18.0, 16.055555555555557)","(5.0, 7.2, 6.7)","(21.0, 28.0, 25.0)","(5.0, 5.6, 5.216)","(9.0, 14.0, 13.2)","(10.0, 13.5, 12.6)","(101.0, 180.0, 137.27272727272728)","(3.4, 4.8, 4.383333333333333)","(5.5, 7.8, 7.036363636363636)"
