,Bogie Bandit,Rutland Fred,Johns Call,Turbo Worm,Cold Justice,White Ticket,Jimmy Joe
15-12-2022 15:13:03.184773,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 14.5, 8.82)","(1.55, 1.82, 1.681111111111111)","(15.0, 44.0, 29.75)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:04.201370,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 14.5, 8.82)","(1.55, 1.82, 1.681111111111111)","(15.0, 44.0, 29.75)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:05.373928,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 14.5, 8.82)","(1.55, 1.82, 1.681111111111111)","(15.0, 44.0, 29.75)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:06.434018,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.82, 1.681111111111111)","(15.0, 44.0, 26.75)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:07.479861,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.82, 1.681111111111111)","(15.0, 38.0, 26.75)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:08.528605,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.82, 1.681111111111111)","(15.0, 38.0, 26.75)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:09.603423,"(13.0, 32.0, 17.15)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.82, 1.681111111111111)","(15.0, 38.0, 25.5)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:10.635716,"(13.0, 32.0, 21.333333333333332)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.8, 1.6796296296296296)","(15.0, 38.0, 25.5)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:11.719010,"(13.0, 32.0, 20.57142857142857)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.8, 1.6796296296296296)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:12.772994,"(13.0, 32.0, 20.57142857142857)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.8, 1.7142857142857142)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:13.857262,"(13.0, 32.0, 20.57142857142857)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.8, 1.7142857142857142)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:14.989239,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.8, 1.7142857142857142)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:16.111667,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.8, 1.7077777777777778)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:17.178275,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.78, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:18.217188,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:19.226311,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:20.416317,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:21.519425,"(13.0, 32.0, 20.076923076923077)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:22.509095,"(13.0, 32.0, 22.625)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:23.450442,"(13.0, 32.0, 22.625)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 156.66666666666669)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:24.532527,"(13.0, 32.0, 22.625)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.76, 1.702222222222222)","(15.0, 38.0, 19.666666666666668)","(41.0, 310.0, 173.07692307692307)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:25.607241,"(13.0, 32.0, 22.625)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.74, 1.6966666666666665)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 173.07692307692307)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:26.586196,"(13.0, 32.0, 22.625)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.74, 1.6966666666666665)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 173.07692307692307)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:27.614606,"(13.0, 32.0, 22.625)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.74, 1.6966666666666665)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 173.07692307692307)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:28.668890,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.74, 1.6966666666666665)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 173.07692307692307)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:29.796837,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.74, 1.6966666666666665)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:31.154983,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.74, 1.7133333333333334)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:33.082000,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:34.118603,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:35.511705,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:36.629699,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:37.823544,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:39.082508,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:40.403708,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:42.551006,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:43.915819,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.72, 1.6908108108108109)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:45.232032,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.88, 1.7116666666666667)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:46.463218,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.87, 1.7026190476190475)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:47.599959,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.87, 1.7282978723404254)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:48.760625,"(13.0, 32.0, 20.214285714285715)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.87, 1.7282978723404254)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:49.866277,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.87, 1.7282978723404254)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:50.990001,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.87, 1.7282978723404254)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:52.689758,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.87, 1.7608333333333333)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:54.019858,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.86, 1.7357142857142858)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:55.081602,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.85, 1.7397058823529412)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.036363636363637)"
15-12-2022 15:13:56.334054,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.85, 1.79)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:13:57.777985,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.84, 1.7344117647058823)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:13:59.259346,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.83, 1.73)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:00.409064,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.83, 1.7242857142857142)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:01.686189,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.81, 1.7291176470588234)","(15.0, 38.0, 19.666666666666668)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:02.956366,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.81, 1.7291176470588234)","(15.0, 38.0, 28.625)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:04.311860,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.81, 1.7441666666666666)","(15.0, 38.0, 28.625)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:05.752242,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.82, 1.7242857142857142)","(15.0, 38.0, 28.625)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:07.000739,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.81, 1.7242857142857142)","(15.0, 38.0, 28.625)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:08.181479,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.81, 1.7242857142857142)","(15.0, 38.0, 26.75)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.145454545454545)"
15-12-2022 15:14:09.379986,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.79, 1.7177777777777778)","(15.0, 38.0, 27.0)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.163636363636364)"
15-12-2022 15:14:10.726703,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.79, 1.7177777777777778)","(15.0, 38.0, 28.0)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.163636363636364)"
15-12-2022 15:14:11.908786,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.79, 1.7177777777777778)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.857142857142858)"
15-12-2022 15:14:13.020167,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.79, 1.7177777777777778)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 7.666666666666667)"
15-12-2022 15:14:14.238664,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.79, 1.7177777777777778)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 7.666666666666667)"
15-12-2022 15:14:15.411236,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.79, 1.7275)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 7.666666666666667)"
15-12-2022 15:14:16.455499,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.78, 1.712222222222222)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.163636363636364)"
15-12-2022 15:14:17.523838,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 8.52)","(1.55, 1.77, 1.712222222222222)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.163636363636364)"
15-12-2022 15:14:18.713004,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 10.4)","(1.55, 1.77, 1.677142857142857)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.857142857142858)"
15-12-2022 15:14:19.922656,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 10.4)","(1.55, 1.77, 1.677142857142857)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.857142857142858)"
15-12-2022 15:14:21.094496,"(13.0, 32.0, 17.0)","(6.5, 13.5, 10.32)","(6.5, 13.0, 10.4)","(1.55, 1.77, 1.677142857142857)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.857142857142858)"
15-12-2022 15:14:22.300346,"(13.0, 32.0, 17.0)","(6.5, 13.0, 9.072727272727272)","(6.5, 13.5, 10.070588235294117)","(1.55, 1.77, 1.7236363636363636)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.222222222222221)"
15-12-2022 15:14:23.356207,"(13.0, 32.0, 17.0)","(6.5, 13.0, 9.072727272727272)","(6.5, 13.5, 10.070588235294117)","(1.55, 1.76, 1.693125)","(15.0, 38.0, 29.73076923076923)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.222222222222221)"
15-12-2022 15:14:24.420254,"(13.0, 32.0, 17.0)","(6.5, 13.0, 9.266666666666666)","(6.5, 13.5, 10.471428571428572)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:25.526938,"(13.0, 32.0, 17.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.85)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:26.698551,"(13.0, 32.0, 17.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.85)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:27.840614,"(13.0, 32.0, 21.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:28.923839,"(13.0, 32.0, 21.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:29.926896,"(13.0, 32.0, 20.57142857142857)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:30.964427,"(13.0, 32.0, 23.57894736842105)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.75, 1.7015384615384614)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:32.063699,"(13.0, 32.0, 23.57894736842105)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.74, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:33.315720,"(13.0, 32.0, 22.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:34.537674,"(13.0, 32.0, 22.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.473684210526315)"
15-12-2022 15:14:35.828421,"(13.0, 32.0, 22.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.309090909090909)"
15-12-2022 15:14:36.910432,"(13.0, 32.0, 22.0)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 10.0, 8.741176470588236)"
15-12-2022 15:14:38.036300,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.85)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 9.718181818181819)"
15-12-2022 15:14:39.140753,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 10.5, 9.718181818181819)"
15-12-2022 15:14:40.253877,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 10.5, 9.718181818181819)"
15-12-2022 15:14:41.310392,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 10.5, 9.718181818181819)"
15-12-2022 15:14:42.378196,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 10.5, 9.718181818181819)"
15-12-2022 15:14:43.424893,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 10.5, 8.741176470588236)"
15-12-2022 15:14:44.580635,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
15-12-2022 15:14:45.703410,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
15-12-2022 15:14:46.658593,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
15-12-2022 15:14:47.768169,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
15-12-2022 15:14:48.926264,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
15-12-2022 15:14:50.132150,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
15-12-2022 15:14:51.259088,"(13.0, 32.0, 23.470588235294116)","(6.5, 13.0, 9.945454545454545)","(6.5, 13.5, 10.43157894736842)","(1.55, 1.73, 1.7002564102564102)","(15.0, 38.0, 31.676470588235293)","(41.0, 260.0, 140.3529411764706)","(5.5, 11.0, 8.741176470588236)"
