,Heart Of The Arts,My Precious Mama,Caribbean Times,Sweet Suzi,Heart Of Sahara,Times Tickin,Torrevean Veloce,Mata Ole Le Afa,Goldngalaxy
1557,"[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 27, 300708), 11.0, 17.5]"
1558,"[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 520601), 11.0, 17.5]"
1559,"[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 748150), 11.0, 17.5]"
1560,"[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 967596), 11.0, 17.5]"
1561,"[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 227887), 11.0, 17.5]"
1562,"[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 455300), 11.0, 17.5]"
1563,"[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 34, 668125), 11.0, 17.5]"
1564,"[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 871988), 11.0, 17.5]"
1565,"[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 81265), 11.0, 17.0]"
1566,"[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 293977), 11.0, 17.0]"
1567,"[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 535277), 11.0, 17.0]"
1568,"[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 823471), 11.0, 17.0]"
1569,"[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 42, 37792), 11.0, 17.0]"
1570,"[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 284232), 11.0, 17.0]"
1571,"[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 2.15, 3.2]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 523057), 11.0, 17.0]"
1572,"[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 752838), 11.0, 17.0]"
1573,"[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 968302), 11.0, 17.0]"
1574,"[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 186376), 11.0, 17.0]"
1575,"[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 49, 400287), 11.0, 17.0]"
1576,"[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 618767), 11.0, 17.0]"
1577,"[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 816660), 11.0, 17.0]"
1578,"[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 53, 22296), 11.0, 17.0]"
1579,"[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 54, 235306), 11.0, 17.5]"
1580,"[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 55, 439322), 11.0, 17.5]"
1581,"[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 56, 647101), 11.0, 17.5]"
1582,"[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 57, 874765), 11.0, 17.5]"
1583,"[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 101.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 59, 84765), 11.0, 17.5]"
1584,"[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 0, 292807), 11.0, 17.5]"
1585,"[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 543921), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 1, 544921), 11.0, 17.5]"
1586,"[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 2, 813297), 11.0, 17.5]"
1587,"[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 4, 100987), 11.0, 17.5]"
1588,"[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 5, 320935), 11.0, 17.5]"
1589,"[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 6, 549901), 11.0, 17.5]"
1590,"[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 7, 759788), 11.0, 17.5]"
1591,"[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 8, 984823), 11.0, 17.5]"
1592,"[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 58, 10, 261093), 11.0, 17.5]"
