,Master Copy,Portnoy,Winter Thorn,Oakfield Redgum,Isla,Allthehills,Thailand,My Naughty Boy,Every Effort
14-12-2022 13:15:00.045748,"(1.65, 1.77, 1.7681951219512195)","(7.5, 10.5, 10.45959595959596)","(17.0, 24.0, 23.735849056603772)","(8.0, 10.5, 10.216374269005849)","(11.0, 14.0, 13.798657718120806)","(81.0, 280.0, 242.5)","(8.0, 10.5, 10.149152542372882)","(61.0, 170.0, 157.3684210526316)","(51.0, 100.0, 95.0)"
14-12-2022 13:15:01.387134,"(1.65, 1.77, 1.76)","(7.5, 10.5, 10.46)","(17.0, 24.0, 23.735849056603772)","(8.0, 10.5, 10.216374269005849)","(11.0, 14.0, 13.528169014084508)","(81.0, 280.0, 242.5)","(8.0, 10.5, 10.116666666666667)","(61.0, 170.0, 157.3684210526316)","(51.0, 100.0, 91.0)"
14-12-2022 13:15:02.701464,"(1.65, 1.76, 1.758032786885246)","(7.5, 10.5, 10.46)","(17.0, 24.0, 23.735849056603772)","(8.0, 10.5, 10.216374269005849)","(11.0, 14.0, 13.602941176470589)","(81.0, 280.0, 242.5)","(8.0, 10.5, 10.2975)","(61.0, 170.0, 157.3684210526316)","(51.0, 100.0, 92.5)"
14-12-2022 13:15:03.976148,"(1.65, 1.76, 1.758032786885246)","(7.5, 10.5, 10.46)","(17.0, 24.0, 23.735849056603772)","(8.0, 10.5, 10.216374269005849)","(11.0, 14.0, 13.5875)","(81.0, 280.0, 242.5)","(8.0, 10.5, 10.2975)","(61.0, 170.0, 157.3684210526316)","(51.0, 100.0, 92.5)"
14-12-2022 13:15:05.181912,"(1.65, 1.77, 1.7582517482517483)","(7.5, 10.5, 10.46)","(17.0, 24.0, 23.735849056603772)","(8.0, 10.5, 10.216374269005849)","(11.0, 14.0, 13.568627450980392)","(81.0, 280.0, 242.5)","(8.0, 10.5, 9.680851063829786)","(61.0, 170.0, 164.7826086956522)","(51.0, 100.0, 91.0)"
14-12-2022 13:15:06.474274,"(1.65, 1.77, 1.7559414225941423)","(7.5, 10.5, 10.46)","(17.0, 23.0, 22.474747474747474)","(8.0, 10.5, 10.216374269005849)","(11.0, 14.0, 13.592592592592593)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.680851063829786)","(61.0, 170.0, 164.7826086956522)","(51.0, 95.0, 91.0)"
14-12-2022 13:15:07.787574,"(1.65, 1.76, 1.7584466019417475)","(7.5, 10.5, 10.530927835051546)","(17.0, 23.0, 22.74025974025974)","(8.0, 10.5, 10.287280701754385)","(11.0, 14.0, 13.61111111111111)","(81.0, 280.0, 250.0)","(8.0, 10.0, 9.654867256637168)","(61.0, 170.0, 165.0)","(51.0, 95.0, 91.66666666666667)"
14-12-2022 13:15:09.065706,"(1.65, 1.77, 1.7630864197530864)","(7.5, 11.0, 10.566666666666666)","(17.0, 23.0, 22.746835443037973)","(8.0, 10.5, 9.82638888888889)","(11.0, 14.0, 13.61111111111111)","(81.0, 280.0, 250.0)","(8.0, 10.0, 9.669491525423728)","(61.0, 170.0, 165.0)","(51.0, 95.0, 91.66666666666667)"
14-12-2022 13:15:10.291788,"(1.65, 1.77, 1.7630864197530864)","(7.5, 11.0, 10.578703703703704)","(17.0, 23.0, 22.746835443037973)","(8.0, 10.0, 9.82638888888889)","(11.0, 14.0, 13.61111111111111)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.669491525423728)","(61.0, 170.0, 165.0)","(51.0, 95.0, 91.0)"
14-12-2022 13:15:11.505978,"(1.65, 1.77, 1.758724832214765)","(7.5, 11.0, 10.576576576576576)","(17.0, 23.0, 22.72972972972973)","(8.0, 10.0, 9.827941176470588)","(11.0, 14.0, 13.61111111111111)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.669491525423728)","(61.0, 170.0, 165.0)","(51.0, 95.0, 91.0)"
14-12-2022 13:15:12.692581,"(1.65, 1.77, 1.7617412935323382)","(7.5, 11.0, 10.576576576576576)","(17.0, 23.0, 22.72972972972973)","(8.0, 10.0, 9.828358208955224)","(11.0, 14.0, 13.621621621621621)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.669491525423728)","(61.0, 170.0, 165.2173913043478)","(51.0, 95.0, 91.0)"
14-12-2022 13:15:13.909005,"(1.65, 1.77, 1.7617412935323382)","(7.5, 11.0, 10.584070796460177)","(17.0, 23.0, 22.72972972972973)","(8.0, 10.0, 9.828358208955224)","(11.0, 14.0, 13.64516129032258)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.633802816901408)","(61.0, 170.0, 165.2173913043478)","(51.0, 95.0, 91.0)"
14-12-2022 13:15:15.326094,"(1.65, 1.77, 1.7577844311377246)","(7.5, 11.0, 10.584070796460177)","(17.0, 23.0, 22.75609756097561)","(8.0, 10.0, 9.841379310344829)","(11.0, 14.0, 13.660714285714286)","(81.0, 280.0, 250.0)","(8.0, 10.0, 9.682926829268293)","(61.0, 170.0, 165.2173913043478)","(51.0, 95.0, 91.66666666666667)"
14-12-2022 13:15:16.681202,"(1.65, 1.76, 1.7589944134078213)","(7.5, 11.0, 10.584070796460177)","(17.0, 23.0, 22.75609756097561)","(8.0, 10.0, 9.845637583892618)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 250.0)","(8.0, 10.0, 9.668)","(61.0, 170.0, 165.2173913043478)","(51.0, 95.0, 93.0)"
14-12-2022 13:15:17.924180,"(1.65, 1.77, 1.758242074927954)","(7.5, 11.0, 10.598290598290598)","(17.0, 23.0, 22.73972602739726)","(8.0, 10.0, 9.845637583892618)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.63076923076923)","(61.0, 170.0, 165.2173913043478)","(51.0, 95.0, 92.77777777777777)"
14-12-2022 13:15:19.245867,"(1.65, 1.77, 1.758242074927954)","(7.5, 11.0, 10.657894736842104)","(17.0, 23.0, 22.720588235294116)","(8.0, 10.0, 9.845637583892618)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.63076923076923)","(61.0, 170.0, 165.41666666666666)","(51.0, 95.0, 92.77777777777777)"
14-12-2022 13:15:20.666400,"(1.65, 1.76, 1.7585950413223141)","(7.5, 11.0, 10.696666666666667)","(17.0, 23.0, 22.746666666666666)","(8.0, 10.0, 9.845637583892618)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.63076923076923)","(61.0, 170.0, 165.41666666666666)","(51.0, 95.0, 93.0)"
14-12-2022 13:15:22.055471,"(1.65, 1.76, 1.7582291666666667)","(7.5, 11.0, 10.696666666666667)","(17.0, 23.0, 22.746666666666666)","(8.0, 10.0, 9.845637583892618)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.63076923076923)","(61.0, 170.0, 165.41666666666666)","(51.0, 95.0, 93.0)"
14-12-2022 13:15:23.416740,"(1.65, 1.77, 1.758969696969697)","(7.5, 11.0, 10.686206896551724)","(17.0, 23.0, 22.746666666666666)","(8.0, 10.0, 9.845637583892618)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.616666666666667)","(61.0, 170.0, 165.41666666666666)","(51.0, 95.0, 93.0)"
14-12-2022 13:15:24.909653,"(1.65, 1.77, 1.76421875)","(7.5, 11.0, 10.667883211678832)","(17.0, 23.0, 22.728571428571428)","(8.0, 10.0, 9.833333333333334)","(11.0, 14.0, 13.666666666666666)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.616666666666667)","(61.0, 170.0, 165.41666666666666)","(51.0, 95.0, 92.77777777777777)"
14-12-2022 13:15:26.523696,"(1.65, 1.77, 1.7609756097560976)","(7.5, 11.0, 10.667883211678832)","(17.0, 23.0, 22.746666666666666)","(8.0, 10.0, 9.833333333333334)","(11.0, 14.0, 13.586206896551724)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.616666666666667)","(61.0, 170.0, 165.41666666666666)","(51.0, 95.0, 93.0)"
14-12-2022 13:15:28.160479,"(1.65, 1.77, 1.7597041420118342)","(7.5, 11.0, 10.636)","(17.0, 23.0, 23.47826086956522)","(8.0, 10.0, 9.838028169014086)","(11.0, 14.0, 13.708333333333334)","(81.0, 280.0, 242.5)","(8.0, 9.8, 9.929411764705883)","(61.0, 170.0, 164.21052631578948)","(51.0, 95.0, 93.57142857142857)"
14-12-2022 13:15:29.498638,"(1.65, 1.77, 1.7597041420118342)","(7.5, 11.0, 10.6328125)","(17.0, 24.0, 23.454545454545453)","(8.0, 10.0, 9.838028169014086)","(11.0, 14.0, 13.96218487394958)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.958620689655172)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:30.766705,"(1.65, 1.77, 1.7614144736842106)","(7.5, 11.0, 10.564814814814815)","(17.0, 24.0, 23.454545454545453)","(8.0, 10.0, 9.838028169014086)","(11.0, 14.0, 13.954732510288066)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.958620689655172)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:32.077051,"(1.65, 1.77, 1.7614144736842106)","(7.5, 11.0, 10.564814814814815)","(17.0, 24.0, 23.47826086956522)","(8.0, 10.0, 9.82962962962963)","(11.0, 14.0, 13.954732510288066)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.958620689655172)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:33.315696,"(1.65, 1.77, 1.7605394190871368)","(7.5, 11.0, 10.564814814814815)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.82962962962963)","(11.0, 14.0, 13.954732510288066)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.958620689655172)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:34.597504,"(1.65, 1.77, 1.7605394190871368)","(7.5, 11.0, 10.564814814814815)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.82962962962963)","(11.0, 14.0, 13.954732510288066)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.958620689655172)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:35.839607,"(1.65, 1.77, 1.7605394190871368)","(7.5, 11.0, 10.560747663551401)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.82962962962963)","(11.0, 14.0, 13.81578947368421)","(81.0, 280.0, 242.5)","(8.0, 10.0, 9.866666666666667)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:37.035210,"(1.65, 1.77, 1.7605394190871368)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.82962962962963)","(11.0, 14.5, 14.1875)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.842424242424242)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:38.325475,"(1.65, 1.78, 1.7720869565217392)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.883838383838384)","(11.0, 14.5, 14.401960784313726)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.717073170731707)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:39.539893,"(1.65, 1.78, 1.7720869565217392)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.876146788990827)","(11.0, 14.5, 14.410714285714286)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.858536585365854)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:40.701867,"(1.65, 1.78, 1.7706185567010309)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.868932038834952)","(11.0, 14.5, 14.410714285714286)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.858536585365854)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:41.976299,"(1.65, 1.78, 1.768258064516129)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.868932038834952)","(11.0, 14.5, 14.410714285714286)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.858536585365854)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:43.173638,"(1.65, 1.78, 1.7708080808080808)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.868932038834952)","(11.0, 14.5, 14.367924528301886)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.855)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:44.343064,"(1.65, 1.78, 1.7708080808080808)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.692307692307693)","(8.0, 10.0, 9.867647058823529)","(11.0, 14.5, 14.367924528301886)","(91.0, 280.0, 242.5)","(8.0, 10.0, 9.855)","(61.0, 170.0, 163.88888888888889)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:45.583484,"(1.65, 1.77, 1.7698596491228071)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.764705882352942)","(8.0, 10.0, 9.863636363636363)","(11.0, 14.5, 14.367924528301886)","(91.0, 280.0, 276.8085106382979)","(8.0, 10.0, 9.855)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:46.819658,"(1.65, 1.77, 1.7698596491228071)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.77777777777778)","(8.0, 10.0, 9.863636363636363)","(11.0, 14.5, 14.367924528301886)","(91.0, 280.0, 276.8085106382979)","(8.0, 10.0, 9.855)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:48.065868,"(1.65, 1.77, 1.7698596491228071)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.77777777777778)","(8.0, 10.0, 9.863636363636363)","(11.0, 14.5, 14.367924528301886)","(91.0, 280.0, 278.83720930232556)","(8.0, 10.0, 9.855)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:49.524683,"(1.65, 1.77, 1.7698596491228071)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.77777777777778)","(8.0, 10.0, 9.863636363636363)","(11.0, 14.5, 14.367924528301886)","(91.0, 280.0, 278.83720930232556)","(8.0, 10.0, 9.855)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:50.842572,"(1.65, 1.77, 1.7699092970521542)","(8.0, 11.0, 10.53921568627451)","(17.0, 24.0, 23.82608695652174)","(8.0, 10.0, 9.863636363636363)","(11.0, 14.5, 14.385245901639344)","(91.0, 280.0, 278.83720930232556)","(8.0, 10.0, 9.87111111111111)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 93.07692307692308)"
14-12-2022 13:15:52.093898,"(1.65, 1.78, 1.7642364532019705)","(8.0, 11.0, 10.507853403141361)","(17.0, 24.0, 23.87878787878788)","(8.0, 10.0, 9.858638743455497)","(11.0, 14.5, 14.4)","(91.0, 280.0, 278.83720930232556)","(8.0, 10.0, 9.905)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 91.42857142857143)"
14-12-2022 13:15:53.431079,"(1.65, 1.78, 1.7713793103448277)","(8.0, 11.0, 10.373333333333333)","(17.0, 24.0, 23.87878787878788)","(8.0, 10.0, 9.858638743455497)","(11.0, 14.5, 14.398550724637682)","(91.0, 280.0, 278.83720930232556)","(8.0, 10.0, 9.914606741573033)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:15:54.739210,"(1.65, 1.77, 1.7654)","(8.0, 11.0, 10.373333333333333)","(17.0, 24.0, 23.87878787878788)","(8.0, 10.0, 9.858638743455497)","(11.0, 14.5, 14.425373134328359)","(91.0, 280.0, 293.9130434782609)","(8.0, 10.0, 9.919148936170213)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:15:56.012029,"(1.65, 1.77, 1.7654)","(8.0, 11.0, 10.373333333333333)","(17.0, 24.0, 23.875)","(8.0, 10.0, 9.858638743455497)","(11.0, 14.5, 14.425373134328359)","(91.0, 300.0, 287.27272727272725)","(8.0, 10.0, 9.919148936170213)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:15:57.269466,"(1.65, 1.77, 1.764102564102564)","(8.0, 11.0, 10.373333333333333)","(17.0, 24.0, 23.87878787878788)","(8.0, 10.0, 9.859375)","(11.0, 14.5, 14.411764705882353)","(91.0, 290.0, 287.27272727272725)","(8.0, 10.0, 9.919148936170213)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:15:58.605612,"(1.65, 1.77, 1.7623371647509578)","(8.0, 11.0, 10.235772357723578)","(17.0, 24.0, 23.87878787878788)","(8.0, 10.0, 9.859375)","(11.0, 14.5, 14.411764705882353)","(91.0, 290.0, 287.27272727272725)","(8.0, 10.0, 9.919148936170213)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:15:59.812029,"(1.65, 1.77, 1.7623371647509578)","(8.0, 11.0, 10.235772357723578)","(17.0, 24.0, 23.875)","(8.0, 10.0, 9.878923766816143)","(11.0, 14.5, 13.886363636363637)","(91.0, 290.0, 287.27272727272725)","(8.0, 10.0, 9.86896551724138)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:16:01.036737,"(1.65, 1.76, 1.759472)","(8.0, 11.0, 10.271317829457365)","(17.0, 24.0, 23.875)","(8.0, 10.0, 9.878923766816143)","(11.0, 14.0, 13.9)","(91.0, 290.0, 287.27272727272725)","(8.0, 10.0, 9.86896551724138)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 94.0)"
14-12-2022 13:16:02.212196,"(1.65, 1.76, 1.757260101010101)","(8.0, 11.0, 10.276923076923078)","(17.0, 24.0, 23.875)","(8.0, 10.0, 9.878923766816143)","(11.0, 14.0, 13.9)","(91.0, 290.0, 287.27272727272725)","(8.0, 10.0, 9.936111111111112)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 95.83333333333333)"
14-12-2022 13:16:03.327718,"(1.65, 1.76, 1.7569150779896014)","(8.0, 11.0, 10.09)","(17.0, 24.0, 23.96153846153846)","(8.0, 10.0, 9.876847290640395)","(11.0, 14.5, 14.15)","(91.0, 280.0, 277.72727272727275)","(8.0, 10.5, 9.936111111111112)","(61.0, 170.0, 166.36363636363637)","(51.0, 100.0, 95.83333333333333)"
14-12-2022 13:16:04.491819,"(1.65, 1.76, 1.7569150779896014)","(8.0, 11.0, 10.149532710280374)","(17.0, 24.0, 23.96)","(8.0, 10.0, 9.8975)","(11.0, 14.5, 13.664556962025316)","(91.0, 280.0, 312.0)","(8.0, 10.5, 9.831460674157304)","(61.0, 170.0, 220.0)","(51.0, 100.0, 92.5)"
14-12-2022 13:16:05.621849,"(1.65, 1.77, 1.7670934256055364)","(8.0, 11.0, 10.149532710280374)","(17.0, 24.0, 23.42105263157895)","(8.0, 10.0, 9.8975)","(11.0, 14.0, 13.664556962025316)","(91.0, 330.0, 312.0)","(8.0, 10.0, 9.831460674157304)","(61.0, 250.0, 220.0)","(51.0, 95.0, 92.5)"
14-12-2022 13:16:06.791983,"(1.65, 1.75, 1.743438202247191)","(8.0, 11.0, 10.477011494252874)","(17.0, 24.0, 23.45)","(8.0, 10.0, 9.912765957446808)","(11.0, 14.0, 13.636986301369863)","(91.0, 510.0, 457.5)","(8.0, 10.0, 9.824390243902439)","(61.0, 240.0, 267.77777777777777)","(51.0, 95.0, 92.5)"
14-12-2022 13:16:07.933647,"(1.65, 1.75, 1.7425301204819277)","(8.0, 11.0, 10.409090909090908)","(17.0, 24.0, 23.45)","(8.0, 10.0, 9.894871794871795)","(11.0, 14.0, 13.517543859649123)","(91.0, 390.0, 354.0)","(8.0, 10.0, 9.830769230769231)","(61.0, 330.0, 267.77777777777777)","(51.0, 95.0, 92.5)"
14-12-2022 13:16:09.069699,"(1.65, 1.75, 1.7425301204819277)","(8.0, 11.0, 10.363636363636363)","(17.0, 24.0, 23.675)","(8.0, 10.0, 9.894871794871795)","(11.0, 14.0, 13.517543859649123)","(91.0, 390.0, 360.0)","(8.0, 10.0, 9.830769230769231)","(61.0, 330.0, 275.7142857142857)","(51.0, 95.0, 92.5)"
14-12-2022 13:16:10.217203,"(1.65, 1.75, 1.7425301204819277)","(8.0, 11.0, 10.427672955974844)","(17.0, 24.0, 23.675)","(8.0, 10.0, 11.153061224489797)","(11.0, 14.0, 13.51639344262295)","(91.0, 380.0, 352.5)","(8.0, 10.0, 9.805882352941177)","(61.0, 310.0, 275.7142857142857)","(51.0, 95.0, 92.5)"
14-12-2022 13:16:11.398607,"(1.65, 1.77, 1.7596987951807228)","(8.0, 11.0, 10.256)","(17.0, 24.0, 23.63888888888889)","(8.0, 11.5, 11.153061224489797)","(11.0, 14.0, 13.764285714285714)","(91.0, 370.0, 340.0)","(8.0, 10.0, 9.805882352941177)","(61.0, 310.0, 245.55555555555554)","(51.0, 95.0, 92.5)"
14-12-2022 13:16:12.737725,"(1.65, 1.76, 1.7560824742268042)","(8.0, 11.0, 10.260162601626016)","(17.0, 24.0, 23.580645161290324)","(8.0, 11.5, 10.96875)","(11.0, 14.0, 13.764285714285714)","(91.0, 380.0, 352.5)","(8.0, 10.0, 9.805882352941177)","(61.0, 290.0, 245.55555555555554)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:14.067725,"(1.65, 1.76, 1.757639751552795)","(8.0, 11.0, 10.228813559322035)","(17.0, 24.0, 23.580645161290324)","(8.0, 11.5, 10.96875)","(11.0, 14.0, 13.764285714285714)","(91.0, 370.0, 352.5)","(8.0, 10.0, 9.805882352941177)","(61.0, 290.0, 254.28571428571428)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:15.351582,"(1.65, 1.76, 1.757639751552795)","(8.0, 11.0, 10.228813559322035)","(17.0, 24.0, 23.59375)","(8.0, 11.5, 10.96875)","(11.0, 14.0, 13.764285714285714)","(91.0, 370.0, 352.5)","(8.0, 10.0, 9.805882352941177)","(61.0, 280.0, 254.28571428571428)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:16.629376,"(1.65, 1.76, 1.7575641025641027)","(8.0, 11.0, 10.228813559322035)","(17.0, 24.0, 23.59375)","(8.0, 11.0, 10.957446808510639)","(11.0, 14.0, 13.447698744769875)","(91.0, 370.0, 352.5)","(8.0, 10.0, 9.812765957446809)","(61.0, 280.0, 284.2857142857143)","(51.0, 95.0, 92.66666666666667)"
14-12-2022 13:16:17.982199,"(1.65, 1.78, 1.7704545454545455)","(8.0, 10.5, 10.482142857142858)","(17.0, 24.0, 23.59375)","(8.0, 11.0, 10.81578947368421)","(11.0, 13.5, 13.4375)","(91.0, 370.0, 346.6666666666667)","(8.0, 10.0, 9.786363636363637)","(61.0, 300.0, 245.0)","(51.0, 95.0, 91.5)"
14-12-2022 13:16:19.214420,"(1.65, 1.76, 1.7529411764705882)","(8.0, 11.5, 11.35)","(17.0, 24.0, 23.48148148148148)","(8.0, 11.0, 10.931818181818182)","(11.0, 13.5, 13.44186046511628)","(91.0, 370.0, 330.0)","(8.0, 9.8, 9.743689320388349)","(61.0, 300.0, 250.0)","(51.0, 95.0, 91.5)"
14-12-2022 13:16:20.420274,"(1.65, 1.76, 1.7596932515337422)","(8.0, 12.0, 11.76923076923077)","(17.0, 24.0, 23.5)","(8.0, 11.0, 10.928571428571429)","(11.0, 13.5, 13.44158878504673)","(91.0, 360.0, 330.0)","(8.0, 10.0, 9.741176470588234)","(61.0, 280.0, 230.0)","(51.0, 95.0, 92.08333333333333)"
14-12-2022 13:16:21.638301,"(1.65, 1.78, 1.7636752136752136)","(8.0, 11.0, 10.892857142857142)","(17.0, 24.0, 23.5)","(8.0, 11.0, 10.928571428571429)","(11.0, 13.5, 13.421875)","(91.0, 360.0, 330.0)","(8.0, 10.0, 9.741176470588234)","(61.0, 270.0, 230.0)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:22.822289,"(1.65, 1.78, 1.7635344827586208)","(8.0, 11.0, 10.78125)","(17.0, 24.0, 23.736842105263158)","(8.0, 11.0, 10.78125)","(11.0, 13.5, 13.421875)","(91.0, 360.0, 330.0)","(8.0, 10.0, 9.741176470588234)","(61.0, 270.0, 230.0)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:24.037124,"(1.65, 1.78, 1.761089108910891)","(8.0, 11.0, 10.721311475409836)","(17.0, 24.0, 23.736842105263158)","(8.0, 11.0, 10.78125)","(11.0, 13.5, 13.409090909090908)","(91.0, 360.0, 330.0)","(8.0, 10.0, 9.741176470588234)","(61.0, 270.0, 230.0)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:25.212404,"(1.65, 1.78, 1.761089108910891)","(8.0, 11.0, 10.721311475409836)","(17.0, 24.0, 23.72222222222222)","(8.0, 11.0, 10.673076923076923)","(11.0, 13.5, 13.38695652173913)","(91.0, 360.0, 330.0)","(8.0, 10.0, 9.741176470588234)","(61.0, 270.0, 230.0)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:26.372329,"(1.65, 1.78, 1.761089108910891)","(8.0, 11.0, 10.721311475409836)","(17.0, 24.0, 23.72222222222222)","(8.0, 11.0, 10.714285714285714)","(11.0, 13.5, 13.38695652173913)","(91.0, 360.0, 330.0)","(8.0, 10.0, 9.723076923076922)","(61.0, 270.0, 230.0)","(51.0, 95.0, 92.3076923076923)"
14-12-2022 13:16:27.517019,"(1.65, 1.78, 1.7608040201005026)","(8.0, 11.0, 10.511627906976745)","(17.0, 24.0, 23.736842105263158)","(8.0, 11.0, 10.626436781609195)","(11.0, 13.5, 13.38695652173913)","(91.0, 360.0, 286.6666666666667)","(8.0, 10.0, 10.374)","(61.0, 270.0, 216.66666666666666)","(51.0, 95.0, 95.45454545454545)"
14-12-2022 13:16:28.819385,"(1.65, 1.78, 1.759462365591398)","(7.5, 11.0, 10.403669724770642)","(17.0, 25.0, 23.65714285714286)","(8.0, 11.0, 10.626436781609195)","(11.0, 13.5, 13.38695652173913)","(91.0, 360.0, 286.6666666666667)","(8.0, 10.5, 10.374)","(61.0, 270.0, 216.66666666666666)","(51.0, 100.0, 95.45454545454545)"
14-12-2022 13:16:30.041835,"(1.65, 1.78, 1.761516129032258)","(7.5, 11.0, 10.403669724770642)","(17.0, 25.0, 24.155555555555555)","(8.0, 11.0, 10.626436781609195)","(11.0, 13.5, 13.38695652173913)","(91.0, 350.0, 283.3333333333333)","(8.0, 10.5, 10.391379310344828)","(61.0, 270.0, 216.66666666666666)","(51.0, 100.0, 95.45454545454545)"
