,Shes Our Cruze,Piazza Farnese,Urana Lot,Cry Wolf,Shanes Pick,Perfect Pacific,Tarantula
07-12-2022 20:08:43.639248,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.86, 1.824)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.649367088607595)","(9.0, 28.0, 26.5)"
07-12-2022 20:08:44.806503,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.86, 1.815)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.5)","(9.0, 28.0, 26.5)"
07-12-2022 20:08:45.974716,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.85, 1.8138888888888889)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.433333333333334)","(9.0, 28.0, 26.5)"
07-12-2022 20:08:47.247967,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.85, 1.7994444444444444)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.613513513513514)","(9.0, 28.0, 26.5)"
07-12-2022 20:08:48.452594,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.85, 1.8138888888888889)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.633333333333334)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:49.598668,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.85, 1.8138888888888889)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.633333333333334)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:50.673947,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.85, 1.8138888888888889)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.633333333333334)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:51.598434,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.466666666666667)","(1.65, 1.85, 1.8138888888888889)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.632075471698113)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:52.688519,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.465060240963855)","(1.65, 1.85, 1.8290000000000002)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.632075471698113)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:53.824754,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.85, 1.8250000000000002)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.625)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:54.920580,"(41.0, 160.0, 150.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8250000000000002)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.625)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:56.004622,"(41.0, 160.0, 146.66666666666666)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8214285714285714)","(31.0, 80.0, 76.0)","(3.9, 4.7, 4.625)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:57.074431,"(41.0, 160.0, 130.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8214285714285714)","(31.0, 80.0, 75.55555555555556)","(3.9, 4.7, 4.625)","(9.0, 28.0, 26.5)"
07-12-2022 20:08:58.172930,"(41.0, 160.0, 128.88888888888889)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8050000000000002)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.625)","(9.0, 28.0, 26.125)"
07-12-2022 20:08:59.295899,"(41.0, 160.0, 130.0)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.82, 1.8214285714285714)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.616279069767442)","(9.0, 28.0, 26.125)"
07-12-2022 20:09:00.440129,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8214285714285714)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.616279069767442)","(9.0, 28.0, 26.5)"
07-12-2022 20:09:01.442432,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8214285714285714)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.616279069767442)","(9.0, 28.0, 26.5)"
07-12-2022 20:09:02.510382,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 137.76119402985074)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8033333333333335)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.616279069767442)","(9.0, 28.0, 26.5)"
07-12-2022 20:09:03.630870,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 137.72727272727272)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.814)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.605263157894737)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:04.834722,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 137.72727272727272)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.492307692307692)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:05.889812,"(41.0, 160.0, 130.0)","(31.0, 140.0, 137.72727272727272)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.82, 1.8)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.585714285714286)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:06.847974,"(41.0, 160.0, 130.0)","(31.0, 140.0, 137.72727272727272)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.82, 1.8050000000000002)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.585714285714286)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:07.882571,"(41.0, 160.0, 130.0)","(31.0, 140.0, 138.59375)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.82, 1.8004166666666668)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.6000000000000005)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:08.981079,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 138.59375)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.85, 1.82375)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.629411764705883)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:10.107437,"(41.0, 160.0, 142.85714285714286)","(31.0, 140.0, 138.59375)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8242857142857143)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.629411764705883)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:11.439176,"(41.0, 160.0, 145.0)","(31.0, 140.0, 138.59375)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8242857142857143)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.629411764705883)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:12.591484,"(41.0, 160.0, 150.0)","(31.0, 140.0, 138.59375)","(4.8, 6.6, 6.434482758620689)","(1.65, 1.83, 1.8050000000000002)","(31.0, 80.0, 71.66666666666667)","(3.9, 4.7, 4.629411764705883)","(9.0, 28.0, 27.0)"
07-12-2022 20:09:13.810629,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.446808510638298)","(1.55, 1.84, 1.77)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.62)","(12.0, 28.0, 27.0)"
07-12-2022 20:09:14.881764,"(51.0, 160.0, 146.66666666666666)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.446808510638298)","(1.55, 1.78, 1.7857142857142858)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6863636363636365)","(12.0, 28.0, 27.0)"
07-12-2022 20:09:15.949531,"(51.0, 160.0, 146.66666666666666)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.79, 1.760842105263158)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6863636363636365)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:17.016846,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.8, 1.760842105263158)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6863636363636365)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:18.295986,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.8, 1.7701310043668121)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6863636363636365)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:19.446167,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.8, 1.7701339285714286)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.682352941176471)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:20.786810,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.8, 1.7701339285714286)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.682352941176471)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:21.999232,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.8, 1.7613852813852815)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.682352941176471)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:23.235364,"(51.0, 160.0, 150.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.436363636363636)","(1.55, 1.8, 1.7701339285714286)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.682352941176471)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:24.280520,"(51.0, 140.0, 134.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.482926829268292)","(1.55, 1.8, 1.7701369863013698)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6647058823529415)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:25.264553,"(51.0, 140.0, 135.0)","(51.0, 140.0, 138.59375)","(4.8, 6.6, 6.485714285714286)","(1.55, 1.8, 1.7701369863013698)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6000000000000005)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:26.309057,"(51.0, 140.0, 136.66666666666666)","(51.0, 140.0, 133.33333333333334)","(4.8, 6.6, 6.326086956521739)","(1.55, 1.79, 1.7696)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6000000000000005)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:27.377368,"(51.0, 140.0, 136.66666666666666)","(51.0, 160.0, 152.0)","(4.8, 6.8, 6.671428571428571)","(1.55, 1.79, 1.763)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6000000000000005)","(12.0, 29.0, 26.5)"
07-12-2022 20:09:28.467606,"(51.0, 140.0, 136.66666666666666)","(51.0, 160.0, 134.54545454545453)","(4.8, 6.8, 6.363636363636363)","(1.55, 1.79, 1.7625)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.6000000000000005)","(12.0, 29.0, 26.714285714285715)"
07-12-2022 20:09:29.480732,"(51.0, 140.0, 136.66666666666666)","(51.0, 160.0, 133.91304347826087)","(4.8, 6.8, 6.363636363636363)","(1.55, 1.79, 1.7625)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.58)","(12.0, 29.0, 27.857142857142858)"
07-12-2022 20:09:30.455551,"(51.0, 140.0, 136.66666666666666)","(51.0, 160.0, 150.25974025974025)","(4.8, 6.8, 6.671428571428572)","(1.55, 1.79, 1.7625)","(31.0, 80.0, 71.66666666666667)","(3.8, 4.7, 4.58)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:31.568660,"(51.0, 140.0, 133.33333333333334)","(51.0, 150.0, 148.75)","(4.8, 6.8, 6.65)","(1.55, 1.79, 1.7625)","(31.0, 75.0, 68.75)","(3.8, 4.7, 4.58)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:32.693493,"(51.0, 140.0, 137.14285714285714)","(51.0, 150.0, 145.94202898550725)","(4.8, 6.8, 6.666666666666667)","(1.55, 1.79, 1.761764705882353)","(31.0, 75.0, 70.58823529411765)","(3.8, 4.7, 4.557894736842106)","(12.0, 29.0, 27.90909090909091)"
07-12-2022 20:09:33.768169,"(51.0, 140.0, 137.77777777777777)","(51.0, 150.0, 132.5)","(4.8, 6.8, 6.733333333333333)","(1.55, 1.79, 1.76125)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.7, 4.566666666666666)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:34.892421,"(51.0, 160.0, 133.33333333333334)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.8, 6.733333333333333)","(1.55, 1.79, 1.7615789473684211)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.566666666666666)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:36.272926,"(51.0, 160.0, 146.66666666666666)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.8, 6.739622641509434)","(1.55, 1.79, 1.7615789473684211)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.566666666666666)","(12.0, 29.0, 27.90909090909091)"
07-12-2022 20:09:37.428700,"(51.0, 160.0, 146.66666666666666)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.8, 6.739622641509434)","(1.55, 1.79, 1.7627272727272727)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.566666666666666)","(12.0, 29.0, 27.90909090909091)"
07-12-2022 20:09:38.621216,"(51.0, 160.0, 133.33333333333334)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.8, 6.22608695652174)","(1.55, 1.79, 1.778)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.571428571428571)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:39.881608,"(51.0, 160.0, 145.0)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.4, 6.218181818181819)","(1.55, 1.79, 1.7705333333333333)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.566666666666666)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:40.951267,"(51.0, 160.0, 138.1818181818182)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.4, 6.218181818181819)","(1.55, 1.8, 1.7704017857142857)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.566666666666666)","(12.0, 29.0, 27.90909090909091)"
07-12-2022 20:09:41.971176,"(51.0, 160.0, 138.1818181818182)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.4, 6.251851851851852)","(1.55, 1.8, 1.7704017857142857)","(31.0, 75.0, 69.47368421052632)","(3.8, 4.6, 4.566666666666666)","(12.0, 29.0, 27.0)"
07-12-2022 20:09:42.949878,"(51.0, 160.0, 145.0)","(51.0, 150.0, 145.26315789473685)","(4.8, 6.4, 6.22608695652174)","(1.55, 1.8, 1.7704017857142857)","(31.0, 75.0, 69.75)","(3.8, 4.6, 4.5875)","(12.0, 29.0, 28.0)"
07-12-2022 20:09:44.012490,"(51.0, 160.0, 138.1818181818182)","(51.0, 150.0, 125.45454545454545)","(4.8, 6.8, 6.663636363636364)","(1.55, 1.8, 1.7615789473684211)","(31.0, 75.0, 70.83333333333333)","(3.8, 4.7, 4.566666666666666)","(12.0, 29.0, 24.454545454545453)"
07-12-2022 20:09:45.043845,"(51.0, 160.0, 142.85714285714286)","(51.0, 150.0, 135.0)","(4.8, 6.8, 6.6)","(1.55, 1.79, 1.7615789473684211)","(31.0, 75.0, 70.83333333333333)","(3.8, 4.6, 4.566666666666666)","(12.0, 25.0, 24.375)"
07-12-2022 20:09:46.216222,"(51.0, 160.0, 133.33333333333334)","(51.0, 150.0, 125.45454545454545)","(4.8, 6.8, 6.758620689655173)","(1.55, 1.79, 1.76375)","(31.0, 75.0, 70.83333333333333)","(3.8, 4.6, 4.581818181818181)","(12.0, 25.0, 24.55)"
07-12-2022 20:09:47.268580,"(51.0, 160.0, 142.85714285714286)","(51.0, 150.0, 129.23076923076923)","(4.8, 6.8, 6.725)","(1.55, 1.79, 1.7703370786516854)","(31.0, 75.0, 70.83333333333333)","(3.8, 4.6, 4.581818181818181)","(12.0, 25.0, 24.55)"
07-12-2022 20:09:48.296088,"(51.0, 160.0, 142.85714285714286)","(51.0, 150.0, 135.0)","(4.8, 6.8, 6.725)","(1.55, 1.8, 1.7703370786516854)","(31.0, 75.0, 70.83333333333333)","(3.8, 4.6, 4.581818181818181)","(12.0, 25.0, 24.55)"
07-12-2022 20:09:49.361159,"(51.0, 160.0, 133.33333333333334)","(51.0, 150.0, 125.45454545454545)","(4.8, 6.8, 6.725)","(1.55, 1.8, 1.770331491712707)","(31.0, 75.0, 73.92857142857143)","(3.8, 4.6, 4.581818181818181)","(12.0, 27.0, 26.0)"
07-12-2022 20:09:50.439005,"(51.0, 160.0, 142.85714285714286)","(51.0, 150.0, 135.0)","(4.8, 6.8, 6.705882352941177)","(1.55, 1.8, 1.770340909090909)","(31.0, 75.0, 73.92857142857143)","(3.8, 4.6, 4.585714285714285)","(12.0, 29.0, 25.0)"
07-12-2022 20:09:51.410002,"(51.0, 160.0, 141.53846153846155)","(51.0, 150.0, 133.125)","(4.8, 6.6, 6.59)","(1.55, 1.79, 1.782)","(31.0, 75.0, 73.92857142857143)","(3.8, 4.6, 4.585714285714285)","(12.0, 27.0, 25.6)"
07-12-2022 20:09:52.447741,"(51.0, 160.0, 130.0)","(51.0, 150.0, 127.5)","(4.8, 6.6, 6.5777777777777775)","(1.55, 1.79, 1.7775)","(31.0, 75.0, 73.92857142857143)","(3.8, 4.6, 4.5874999999999995)","(12.0, 26.0, 25.6)"
07-12-2022 20:09:53.567431,"(51.0, 160.0, 145.88235294117646)","(51.0, 150.0, 146.7123287671233)","(4.8, 6.6, 6.418367346938775)","(1.55, 1.79, 1.7746153846153847)","(31.0, 75.0, 73.92857142857143)","(3.8, 4.6, 4.585714285714285)","(12.0, 26.0, 25.6)"
07-12-2022 20:09:54.686427,"(51.0, 160.0, 130.0)","(51.0, 150.0, 146.7123287671233)","(4.8, 6.6, 6.422000000000001)","(1.55, 1.79, 1.77375)","(31.0, 75.0, 73.92857142857143)","(3.8, 4.6, 4.66)","(12.0, 26.0, 25.333333333333332)"
07-12-2022 20:09:55.791484,"(51.0, 160.0, 151.11111111111111)","(51.0, 150.0, 148.28571428571428)","(4.8, 6.6, 6.427659574468086)","(1.55, 1.77, 1.7524817518248175)","(31.0, 75.0, 71.25)","(3.8, 4.7, 4.688888888888888)","(12.0, 27.0, 25.214285714285715)"
07-12-2022 20:09:56.703318,"(51.0, 160.0, 144.0)","(51.0, 150.0, 148.28571428571428)","(5.0, 6.8, 6.655555555555556)","(1.55, 1.76, 1.7438532110091742)","(31.0, 75.0, 73.75)","(3.8, 4.8, 4.688888888888888)","(12.0, 27.0, 25.214285714285715)"
07-12-2022 20:09:57.705003,"(51.0, 160.0, 151.11111111111111)","(51.0, 150.0, 148.28571428571428)","(5.0, 6.8, 6.635897435897436)","(1.55, 1.75, 1.7429411764705882)","(31.0, 75.0, 74.54545454545455)","(3.8, 4.8, 4.68)","(12.0, 27.0, 25.214285714285715)"
07-12-2022 20:09:58.742722,"(51.0, 160.0, 154.54545454545453)","(51.0, 150.0, 148.28571428571428)","(5.0, 6.8, 6.631578947368421)","(1.55, 1.75, 1.7475510204081632)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.8, 4.661538461538461)","(12.0, 27.0, 25.214285714285715)"
07-12-2022 20:09:59.817171,"(51.0, 160.0, 157.14285714285714)","(51.0, 150.0, 148.28571428571428)","(5.0, 6.8, 6.662857142857143)","(1.55, 1.74, 1.7352631578947368)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.8, 4.68)","(12.0, 27.0, 25.333333333333332)"
07-12-2022 20:10:00.882647,"(51.0, 160.0, 157.14285714285714)","(51.0, 150.0, 148.28571428571428)","(5.0, 6.8, 6.699999999999999)","(1.55, 1.74, 1.7330232558139536)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.8, 4.68)","(12.0, 27.0, 25.333333333333332)"
07-12-2022 20:10:01.836449,"(51.0, 160.0, 157.14285714285714)","(51.0, 150.0, 148.28571428571428)","(5.0, 6.8, 6.675)","(1.55, 1.74, 1.7330232558139536)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.8, 4.709090909090909)","(12.0, 27.0, 24.6)"
07-12-2022 20:10:02.824769,"(51.0, 160.0, 146.66666666666666)","(51.0, 150.0, 144.375)","(5.0, 6.8, 6.646153846153846)","(1.55, 1.73, 1.7208403361344538)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.8, 4.78125)","(12.0, 27.0, 25.571428571428573)"
07-12-2022 20:10:03.869184,"(51.0, 160.0, 146.66666666666666)","(51.0, 150.0, 144.375)","(5.0, 6.8, 6.636363636363636)","(1.55, 1.73, 1.7208849557522123)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.8, 4.846153846153846)","(12.0, 27.0, 24.375)"
07-12-2022 20:10:04.872810,"(51.0, 160.0, 157.14285714285714)","(51.0, 150.0, 146.0)","(5.0, 6.8, 6.711111111111111)","(1.55, 1.72, 1.7109649122807018)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.9, 4.846153846153846)","(12.0, 27.0, 24.375)"
07-12-2022 20:10:05.820947,"(51.0, 160.0, 146.66666666666666)","(51.0, 150.0, 146.0)","(5.0, 6.8, 6.711111111111111)","(1.55, 1.72, 1.7116483516483516)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.9, 4.83)","(12.0, 27.0, 25.526315789473685)"
07-12-2022 20:10:06.854210,"(51.0, 160.0, 156.0)","(51.0, 150.0, 146.0)","(5.0, 6.8, 6.742857142857143)","(1.55, 1.72, 1.7105882352941175)","(31.0, 75.0, 74.58333333333333)","(3.8, 4.9, 4.885714285714286)","(12.0, 27.0, 25.526315789473685)"
07-12-2022 20:10:07.879177,"(51.0, 160.0, 148.46153846153845)","(51.0, 150.0, 146.0)","(5.0, 6.8, 6.64)","(1.55, 1.72, 1.7108045977011495)","(31.0, 75.0, 74.70588235294117)","(3.8, 4.9, 4.894117647058824)","(12.0, 27.0, 25.833333333333332)"
07-12-2022 20:10:08.966264,"(51.0, 160.0, 143.33333333333334)","(51.0, 150.0, 146.0)","(5.0, 7.0, 6.68)","(1.55, 1.72, 1.7016091954022987)","(31.0, 75.0, 78.75)","(3.8, 4.9, 4.885714285714286)","(12.0, 27.0, 25.8)"
07-12-2022 20:10:10.117631,"(51.0, 160.0, 143.33333333333334)","(51.0, 140.0, 137.33333333333334)","(5.0, 7.0, 6.657142857142857)","(1.55, 1.72, 1.7016091954022987)","(31.0, 90.0, 78.75)","(3.8, 4.9, 4.885714285714286)","(12.0, 27.0, 26.727272727272727)"
07-12-2022 20:10:11.110971,"(51.0, 160.0, 143.33333333333334)","(51.0, 140.0, 137.33333333333334)","(5.0, 7.0, 6.657142857142857)","(1.55, 1.72, 1.7016091954022987)","(31.0, 90.0, 78.75)","(3.8, 4.9, 4.891666666666667)","(12.0, 27.0, 26.727272727272727)"
07-12-2022 20:10:12.059577,"(51.0, 160.0, 143.33333333333334)","(51.0, 140.0, 136.25)","(5.0, 7.0, 6.757142857142857)","(1.55, 1.71, 1.696060606060606)","(31.0, 90.0, 85.0)","(3.8, 4.9, 4.875)","(12.0, 27.0, 26.258064516129032)"
07-12-2022 20:10:13.083637,"(51.0, 170.0, 146.0)","(51.0, 140.0, 136.25)","(5.0, 7.0, 6.816326530612245)","(1.55, 1.7, 1.6931386861313868)","(31.0, 90.0, 97.82608695652173)","(3.8, 4.9, 4.897560975609756)","(12.0, 29.0, 25.85185185185185)"
07-12-2022 20:10:14.156136,"(51.0, 170.0, 162.5)","(51.0, 140.0, 136.25)","(5.0, 7.0, 6.816326530612245)","(1.55, 1.7, 1.6931386861313868)","(31.0, 110.0, 97.72727272727273)","(3.8, 5.0, 4.908474576271186)","(12.0, 29.0, 25.85185185185185)"
07-12-2022 20:10:15.256591,"(51.0, 170.0, 147.5)","(51.0, 140.0, 135.71428571428572)","(5.0, 7.0, 6.816949152542373)","(1.55, 1.7, 1.6929166666666666)","(31.0, 100.0, 98.33333333333333)","(3.8, 5.0, 4.9)","(12.0, 29.0, 26.789473684210527)"
07-12-2022 20:10:16.304291,"(51.0, 170.0, 162.94117647058823)","(51.0, 140.0, 135.71428571428572)","(5.0, 6.8, 6.615384615384615)","(1.55, 1.7, 1.6956756756756757)","(31.0, 110.0, 98.33333333333333)","(3.8, 5.0, 4.811111111111112)","(12.0, 27.0, 26.142857142857142)"
07-12-2022 20:10:17.248590,"(51.0, 170.0, 167.33333333333331)","(51.0, 140.0, 138.33333333333334)","(5.0, 7.0, 6.822222222222222)","(1.55, 1.7, 1.6881481481481482)","(31.0, 110.0, 98.33333333333333)","(3.8, 4.9, 4.864705882352942)","(12.0, 29.0, 24.6)"
07-12-2022 20:10:18.199465,"(51.0, 170.0, 167.33333333333331)","(51.0, 150.0, 145.83333333333334)","(5.0, 7.0, 6.927272727272727)","(1.55, 1.71, 1.6949999999999998)","(31.0, 110.0, 88.33333333333333)","(3.8, 4.9, 4.836363636363637)","(12.0, 29.0, 26.0)"
07-12-2022 20:10:19.182162,"(51.0, 170.0, 167.33333333333331)","(51.0, 150.0, 145.0)","(5.0, 7.0, 6.72)","(1.55, 1.71, 1.6966666666666665)","(31.0, 90.0, 88.33333333333333)","(3.8, 4.9, 4.8875)","(12.0, 29.0, 24.5)"
07-12-2022 20:10:20.233124,"(51.0, 170.0, 167.33333333333331)","(51.0, 150.0, 145.0)","(5.0, 7.0, 6.628571428571428)","(1.55, 1.72, 1.6933333333333334)","(31.0, 90.0, 89.28571428571429)","(3.8, 4.9, 4.86923076923077)","(12.0, 29.0, 24.5)"
07-12-2022 20:10:21.220985,"(51.0, 170.0, 167.33333333333331)","(51.0, 150.0, 145.0)","(5.0, 7.0, 6.628571428571428)","(1.55, 1.71, 1.6933333333333334)","(31.0, 90.0, 89.28571428571429)","(3.8, 4.9, 4.86923076923077)","(12.0, 29.0, 24.555555555555557)"
07-12-2022 20:10:22.308068,"(51.0, 170.0, 167.5)","(51.0, 150.0, 141.66666666666666)","(5.0, 7.0, 6.911111111111111)","(1.55, 1.7, 1.6918691588785046)","(31.0, 120.0, 111.92307692307693)","(3.8, 5.0, 4.950943396226415)","(12.0, 29.0, 25.25)"
