,El Fernanda,Why Not Bryce,Rear View Mirror,Four Aces,Green Can Lad,Team Staffing,No Tax,Billy Bob Jordan
07-12-2022 20:05:20.160595,"(7.5, 13.0, 11.8)","(7.0, 9.4, 8.553846153846154)","(2.9, 3.35, 3.3192307692307694)","(15.0, 23.0, 20.531645569620252)","(11.0, 15.5, 14.409090909090908)","(3.6, 4.4, 4.304)","(10.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.17283950617284)"
07-12-2022 20:05:21.442774,"(7.5, 13.0, 11.8)","(7.0, 9.4, 8.553846153846154)","(2.9, 3.35, 3.3192307692307694)","(15.0, 23.0, 20.531645569620252)","(11.0, 15.5, 14.409090909090908)","(3.6, 4.4, 4.304)","(10.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.14102564102564)"
07-12-2022 20:05:22.750891,"(7.5, 13.0, 11.8)","(7.0, 9.4, 8.632)","(2.9, 3.35, 3.3380952380952382)","(15.0, 23.0, 20.531645569620252)","(11.0, 15.5, 14.409090909090908)","(3.6, 4.4, 4.305)","(10.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.14102564102564)"
07-12-2022 20:05:24.065183,"(7.5, 13.0, 11.8)","(7.0, 9.4, 8.632)","(2.8, 3.35, 3.3314814814814815)","(15.0, 23.0, 20.531645569620252)","(11.0, 15.5, 14.409090909090908)","(3.6, 4.4, 4.3999999999999995)","(10.0, 13.0, 12.55)","(9.0, 12.0, 11.17283950617284)"
07-12-2022 20:05:25.405822,"(7.5, 11.5, 11.35)","(7.0, 9.4, 8.396721311475408)","(2.8, 3.35, 3.183333333333333)","(15.0, 23.0, 20.531645569620252)","(11.0, 15.5, 14.409090909090908)","(3.6, 4.6, 4.511764705882353)","(10.0, 13.0, 12.55)","(9.0, 12.0, 11.14102564102564)"
07-12-2022 20:05:26.699788,"(7.5, 12.5, 11.428571428571429)","(7.0, 9.4, 8.396721311475408)","(2.8, 3.35, 3.3192307692307694)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.6, 4.560526315789473)","(10.0, 13.0, 12.571428571428571)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:27.923821,"(7.5, 12.5, 11.631578947368421)","(7.0, 9.4, 8.426086956521738)","(2.8, 3.35, 3.2794117647058822)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.6, 4.5268292682926825)","(10.0, 13.0, 12.66)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:29.134094,"(7.5, 12.5, 11.631578947368421)","(7.0, 9.4, 8.44)","(2.8, 3.35, 3.325)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.6, 4.558333333333333)","(10.0, 13.0, 12.55)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:30.316032,"(7.5, 12.5, 11.782608695652174)","(7.0, 9.2, 8.936842105263157)","(2.8, 3.35, 3.325)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.6, 4.49375)","(10.0, 13.0, 12.575)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:31.500834,"(7.5, 12.5, 11.631578947368421)","(7.0, 9.2, 8.470833333333333)","(2.8, 3.35, 3.375)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.5, 4.35)","(10.0, 13.0, 12.653846153846153)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:32.764530,"(7.5, 12.5, 11.583333333333334)","(7.0, 9.2, 8.366666666666665)","(2.8, 3.45, 3.4363636363636365)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.4, 4.35)","(10.0, 13.0, 12.55)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:34.005139,"(7.5, 12.5, 11.338709677419354)","(7.0, 9.2, 8.320689655172414)","(2.8, 3.45, 3.4250000000000003)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.4, 4.29047619047619)","(10.0, 13.0, 12.575)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:35.221340,"(7.5, 12.5, 11.375)","(7.0, 9.2, 8.302941176470588)","(2.8, 3.45, 3.44)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.25625)","(10.0, 13.0, 12.66)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:36.376459,"(7.5, 12.5, 11.45)","(7.0, 9.0, 8.39310344827586)","(2.8, 3.5, 3.44)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.2846153846153845)","(10.0, 13.0, 12.55)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:37.866230,"(7.5, 12.5, 11.483870967741936)","(7.0, 9.0, 8.32)","(2.8, 3.55, 3.4625000000000004)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.2846153846153845)","(10.0, 13.0, 12.55)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:39.317190,"(7.5, 12.5, 11.483870967741936)","(7.0, 8.8, 8.29)","(2.8, 3.55, 3.515)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.2846153846153845)","(10.0, 13.0, 12.575)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:40.844292,"(7.5, 12.5, 11.483870967741936)","(7.0, 8.8, 8.314285714285713)","(2.8, 3.55, 3.518)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.233333333333333)","(10.0, 13.0, 12.66)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:42.432153,"(7.5, 12.5, 11.1875)","(7.0, 8.6, 8.147368421052631)","(2.8, 3.55, 3.6983516483516485)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.285185185185185)","(10.0, 13.0, 13.833333333333334)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:43.955845,"(7.5, 12.5, 10.954545454545455)","(7.0, 8.4, 8.039024390243902)","(2.8, 3.7, 3.6996688741721857)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.292857142857143)","(10.0, 14.5, 14.055555555555555)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:45.268999,"(7.5, 11.0, 10.95)","(7.0, 8.4, 7.453333333333334)","(2.8, 3.7, 3.6964856230031953)","(15.0, 23.0, 20.678571428571427)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.296296296296296)","(10.0, 14.5, 13.94)","(9.0, 12.0, 11.19277108433735)"
07-12-2022 20:05:46.758128,"(7.5, 11.0, 10.76086956521739)","(7.0, 8.2, 8.266666666666666)","(2.8, 3.7, 3.693700787401575)","(15.0, 23.0, 20.77777777777778)","(11.0, 15.5, 14.576923076923077)","(3.6, 4.3, 4.296296296296296)","(10.0, 14.5, 13.94)","(9.0, 12.0, 11.211764705882352)"
07-12-2022 20:05:48.120772,"(7.5, 11.0, 10.61111111111111)","(7.0, 8.4, 8.266666666666667)","(2.8, 3.7, 3.6964143426294824)","(15.0, 23.0, 20.857142857142858)","(11.0, 15.5, 14.596938775510203)","(3.6, 4.3, 4.282857142857143)","(10.0, 14.5, 13.954545454545455)","(9.0, 12.0, 11.375)"
07-12-2022 20:05:49.431766,"(7.5, 11.0, 10.61111111111111)","(7.0, 8.4, 8.45)","(2.9, 3.7, 3.59)","(15.0, 23.0, 21.655172413793103)","(11.0, 15.5, 14.886363636363637)","(3.6, 4.3, 4.271428571428571)","(10.0, 14.5, 14.125)","(9.0, 11.5, 11.19277108433735)"
07-12-2022 20:05:50.791567,"(7.5, 11.0, 10.84375)","(7.0, 8.6, 8.64)","(2.9, 3.65, 3.4130434782608696)","(15.0, 22.0, 21.655172413793103)","(11.0, 15.0, 14.590909090909092)","(3.6, 4.3, 4.288888888888889)","(10.0, 14.5, 14.125)","(9.0, 12.0, 11.154761904761905)"
07-12-2022 20:05:52.085323,"(7.5, 11.0, 10.84375)","(7.0, 9.0, 8.6)","(2.9, 3.55, 3.5)","(15.0, 22.0, 21.23076923076923)","(11.0, 15.5, 14.590909090909092)","(3.6, 4.3, 4.257142857142857)","(10.0, 14.5, 14.125)","(9.0, 12.0, 11.154761904761905)"
07-12-2022 20:05:53.375609,"(7.5, 11.5, 10.961538461538462)","(7.0, 8.6, 8.461538461538462)","(2.9, 3.55, 3.5)","(15.0, 22.0, 20.8)","(11.0, 15.5, 14.661016949152543)","(3.6, 4.3, 4.257142857142857)","(10.0, 14.5, 14.125)","(9.0, 12.0, 11.164556962025316)"
07-12-2022 20:05:54.681116,"(7.5, 11.5, 11.222222222222221)","(7.0, 9.0, 8.571428571428571)","(2.9, 3.55, 3.5166666666666666)","(15.0, 22.0, 20.53846153846154)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.3, 4.196296296296296)","(10.0, 14.5, 14.05)","(9.0, 12.0, 11.173333333333334)"
07-12-2022 20:05:56.031623,"(7.5, 11.5, 11.409090909090908)","(7.0, 9.0, 8.88)","(2.9, 3.55, 3.5166666666666666)","(15.0, 22.0, 20.53846153846154)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 14.5, 14.863636363636363)","(9.0, 12.0, 11.114285714285714)"
07-12-2022 20:05:57.338204,"(7.5, 11.5, 11.416666666666666)","(7.0, 8.8, 8.5)","(2.9, 3.55, 3.5166666666666666)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.881578947368421)","(9.0, 12.0, 11.164556962025316)"
07-12-2022 20:05:58.652048,"(7.5, 11.5, 11.307692307692308)","(7.0, 8.6, 8.545454545454545)","(2.9, 3.55, 3.4875)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.871794871794872)","(9.0, 12.0, 11.164556962025316)"
07-12-2022 20:05:59.966289,"(7.5, 11.5, 11.307692307692308)","(7.0, 8.6, 8.533333333333333)","(2.9, 3.55, 3.5992248062015504)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.886363636363637)","(9.0, 12.0, 11.164556962025316)"
07-12-2022 20:06:01.213484,"(7.5, 12.0, 11.5625)","(7.0, 8.6, 8.399999999999999)","(2.9, 3.6, 3.6142857142857143)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.895348837209303)","(9.0, 12.0, 11.164556962025316)"
07-12-2022 20:06:02.501285,"(7.5, 11.5, 11.25)","(7.0, 8.6, 8.418181818181818)","(2.9, 3.65, 3.6803030303030306)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.877777777777778)","(9.0, 12.0, 11.882352941176471)"
07-12-2022 20:06:03.699774,"(7.5, 11.5, 11.058823529411764)","(7.0, 8.6, 8.37142857142857)","(2.9, 3.7, 3.6100000000000003)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.914285714285715)","(9.0, 12.5, 12.235294117647058)"
07-12-2022 20:06:04.936514,"(7.5, 11.5, 11.1)","(7.0, 8.6, 8.333333333333334)","(2.9, 3.7, 3.6100000000000003)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.914285714285715)","(9.0, 12.5, 12.173913043478262)"
07-12-2022 20:06:06.231540,"(7.5, 11.5, 11.05)","(7.0, 8.4, 8.07)","(2.9, 3.7, 3.616279069767442)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.196875)","(10.0, 15.0, 14.914285714285715)","(9.0, 12.5, 11.944444444444445)"
07-12-2022 20:06:07.503691,"(7.5, 11.5, 11.033333333333333)","(7.0, 8.4, 8.133333333333333)","(2.9, 3.7, 3.692669172932331)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.2, 4.288235294117647)","(10.0, 15.0, 14.916666666666666)","(9.0, 12.5, 12.236842105263158)"
07-12-2022 20:06:08.867480,"(7.5, 11.5, 11.0)","(7.0, 8.2, 7.85)","(2.9, 3.7, 3.693913043478261)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.3, 4.043820224719101)","(10.0, 15.0, 14.91891891891892)","(9.0, 12.5, 12.333333333333334)"
07-12-2022 20:06:10.195861,"(7.5, 11.5, 11.0)","(7.0, 8.4, 8.033333333333333)","(2.9, 3.7, 3.695689655172414)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.1, 4.025714285714286)","(10.0, 15.0, 14.905405405405405)","(9.0, 12.5, 12.333333333333334)"
07-12-2022 20:06:11.440918,"(7.5, 11.5, 11.075757575757576)","(7.0, 8.4, 7.911111111111111)","(2.9, 3.7, 3.695689655172414)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.1, 4.025714285714286)","(10.0, 15.0, 14.905405405405405)","(9.0, 12.5, 12.363636363636363)"
07-12-2022 20:06:12.674696,"(7.5, 11.5, 11.075757575757576)","(7.0, 8.4, 8.085714285714285)","(2.9, 3.7, 3.6958333333333333)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.1, 4.025714285714286)","(10.0, 15.0, 14.905405405405405)","(9.0, 12.5, 12.363636363636363)"
07-12-2022 20:06:13.922741,"(7.5, 11.5, 11.075757575757576)","(7.0, 8.4, 8.085714285714285)","(2.9, 3.7, 3.6958333333333333)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.1, 4.025714285714286)","(10.0, 15.0, 15.477272727272727)","(9.0, 12.5, 12.421052631578947)"
07-12-2022 20:06:15.144067,"(7.5, 11.5, 11.075757575757576)","(7.0, 8.4, 7.9875)","(2.9, 3.7, 3.6923076923076925)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.411764705882353)","(3.6, 4.1, 4.025714285714286)","(10.0, 15.5, 15.647058823529411)","(9.0, 12.5, 12.421052631578947)"
07-12-2022 20:06:16.421486,"(7.5, 11.5, 11.075757575757576)","(7.0, 8.4, 7.9875)","(2.9, 3.7, 3.6958333333333333)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.390243902439025)","(3.6, 4.1, 3.9585714285714286)","(10.0, 16.0, 15.333333333333334)","(9.0, 12.5, 12.421052631578947)"
07-12-2022 20:06:17.636227,"(7.5, 11.5, 11.0625)","(7.0, 8.4, 8.136)","(2.9, 3.7, 3.664285714285714)","(15.0, 22.0, 20.641975308641975)","(11.0, 15.0, 14.583333333333334)","(3.6, 4.1, 4.0181818181818185)","(10.0, 15.5, 15.366666666666667)","(9.0, 12.5, 12.51530612244898)"
07-12-2022 20:06:18.921476,"(7.5, 11.5, 11.075757575757576)","(7.0, 8.4, 8.165217391304347)","(2.9, 3.7, 3.664285714285714)","(15.0, 22.0, 20.641975308641975)","(11.0, 15.0, 14.545454545454545)","(3.6, 4.1, 4.0125)","(10.0, 15.5, 15.38888888888889)","(9.0, 13.0, 11.77155172413793)"
07-12-2022 20:06:20.137588,"(7.5, 11.5, 11.0625)","(7.0, 8.6, 8.333333333333334)","(2.9, 3.7, 3.6115384615384616)","(15.0, 22.0, 20.641975308641975)","(11.0, 15.0, 14.545454545454545)","(3.6, 4.1, 4.066666666666666)","(10.0, 16.0, 15.944444444444445)","(9.0, 13.0, 11.8125)"
07-12-2022 20:06:21.348339,"(7.5, 11.5, 11.0625)","(7.0, 8.6, 8.458823529411765)","(2.9, 3.7, 3.609677419354839)","(15.0, 22.0, 20.641975308641975)","(11.0, 15.0, 14.545454545454545)","(3.6, 4.1, 4.114285714285715)","(10.0, 16.5, 15.666666666666666)","(9.0, 13.0, 11.77155172413793)"
07-12-2022 20:06:22.625402,"(7.5, 11.5, 10.961538461538462)","(7.0, 8.6, 8.458823529411765)","(2.9, 3.7, 3.609677419354839)","(15.0, 22.0, 20.641975308641975)","(11.0, 15.0, 14.545454545454545)","(3.6, 4.2, 4.1190476190476195)","(11.0, 16.0, 15.9)","(9.0, 13.0, 11.77155172413793)"
07-12-2022 20:06:23.937960,"(7.5, 11.5, 11.18421052631579)","(7.0, 8.6, 8.458823529411765)","(2.9, 3.7, 3.609677419354839)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.545454545454545)","(3.5, 4.2, 4.128205128205129)","(11.0, 16.0, 15.875)","(9.0, 13.0, 11.77155172413793)"
07-12-2022 20:06:25.300449,"(7.5, 11.5, 11.35)","(7.0, 8.6, 8.436363636363636)","(2.9, 3.7, 3.547727272727273)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.545454545454545)","(3.5, 4.2, 4.195161290322581)","(11.0, 16.0, 15.717391304347826)","(9.0, 13.0, 11.77155172413793)"
07-12-2022 20:06:26.614440,"(7.5, 11.5, 11.4375)","(7.0, 8.6, 8.36923076923077)","(2.9, 3.65, 3.547727272727273)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.545454545454545)","(3.5, 4.2, 4.188059701492538)","(11.0, 16.5, 16.058823529411764)","(9.0, 13.0, 11.77155172413793)"
07-12-2022 20:06:27.853615,"(7.5, 11.5, 11.4375)","(7.0, 8.6, 8.36923076923077)","(2.9, 3.65, 3.5328125)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.545454545454545)","(3.5, 4.2, 4.28030303030303)","(11.0, 16.5, 16.058823529411764)","(9.0, 13.0, 11.760330578512397)"
07-12-2022 20:06:29.041317,"(7.5, 11.5, 11.333333333333334)","(7.0, 8.4, 8.17142857142857)","(2.9, 3.65, 3.5535714285714284)","(15.0, 22.0, 20.525)","(11.0, 15.0, 14.407407407407407)","(3.5, 4.3, 4.286842105263157)","(11.0, 16.5, 15.461538461538462)","(9.0, 13.0, 11.716101694915254)"
07-12-2022 20:06:30.230827,"(7.5, 11.0, 10.981481481481481)","(7.0, 8.2, 8.17142857142857)","(2.9, 3.7, 3.56)","(15.0, 22.0, 20.525)","(11.0, 15.0, 14.407407407407407)","(3.5, 4.3, 4.2615384615384615)","(11.0, 16.5, 15.461538461538462)","(9.0, 13.0, 12.444444444444445)"
07-12-2022 20:06:31.452250,"(7.5, 11.0, 10.981481481481481)","(7.0, 8.2, 8.129411764705882)","(2.9, 3.7, 3.5558823529411763)","(15.0, 22.0, 20.55263157894737)","(11.0, 15.0, 14.407407407407407)","(3.5, 4.3, 4.196428571428571)","(11.0, 16.5, 15.461538461538462)","(9.0, 12.5, 12.042105263157895)"
07-12-2022 20:06:32.669531,"(8.0, 11.0, 10.982142857142858)","(6.5, 8.2, 8.129411764705882)","(3.0, 3.7, 3.5558823529411763)","(16.0, 22.0, 20.55263157894737)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.2, 4.196428571428571)","(11.0, 16.5, 15.710526315789474)","(9.0, 12.5, 11.921052631578947)"
07-12-2022 20:06:33.917972,"(8.0, 11.0, 10.976190476190476)","(6.5, 8.2, 8.127272727272727)","(3.0, 3.7, 3.5558823529411763)","(16.0, 22.0, 20.55263157894737)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.2, 4.196428571428571)","(11.0, 16.5, 16.142857142857142)","(9.0, 12.0, 11.571428571428571)"
07-12-2022 20:06:35.161822,"(8.0, 11.0, 10.976190476190476)","(6.5, 8.2, 8.149999999999999)","(3.0, 3.7, 3.5558823529411763)","(16.0, 22.0, 20.525)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.2, 4.222727272727273)","(11.0, 16.5, 16.09090909090909)","(9.0, 12.0, 11.555555555555555)"
07-12-2022 20:06:36.447755,"(8.0, 11.0, 10.976190476190476)","(6.5, 8.2, 8.149999999999999)","(3.0, 3.7, 3.5566666666666666)","(16.0, 22.0, 20.55263157894737)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.3, 4.234999999999999)","(11.0, 16.5, 16.263157894736842)","(9.0, 12.0, 11.555555555555555)"
07-12-2022 20:06:37.654175,"(8.0, 11.0, 10.976190476190476)","(6.5, 8.2, 8.149999999999999)","(3.0, 3.7, 3.5566666666666666)","(16.0, 22.0, 20.641975308641975)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.3, 4.181818181818182)","(11.0, 16.5, 16.391304347826086)","(9.0, 12.0, 11.555555555555555)"
07-12-2022 20:06:38.807635,"(8.0, 11.0, 10.976190476190476)","(6.5, 8.2, 8.149999999999999)","(3.0, 3.7, 3.5566666666666666)","(16.0, 22.0, 20.852941176470587)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.2, 4.196428571428571)","(11.0, 17.0, 15.588235294117647)","(9.0, 12.0, 11.555555555555555)"
07-12-2022 20:06:40.005519,"(8.0, 11.0, 10.973684210526315)","(6.5, 8.2, 8.149999999999999)","(3.0, 3.7, 3.5566666666666666)","(16.0, 21.0, 20.69047619047619)","(12.0, 15.0, 14.407407407407407)","(3.5, 4.2, 4.195238095238095)","(11.0, 17.0, 15.578947368421053)","(9.0, 12.0, 11.538461538461538)"
07-12-2022 20:06:41.279934,"(8.0, 11.0, 10.95)","(6.5, 8.2, 8.583333333333332)","(3.0, 3.7, 3.2875)","(16.0, 22.0, 21.155172413793103)","(12.0, 15.0, 14.633333333333333)","(3.5, 4.2, 4.3446808510638295)","(11.0, 17.0, 16.428571428571427)","(9.0, 12.0, 11.89655172413793)"
07-12-2022 20:06:42.708899,"(8.0, 11.5, 11.166666666666666)","(6.5, 8.6, 8.588235294117647)","(3.0, 3.45, 3.361111111111111)","(16.0, 22.0, 21.02)","(12.0, 15.0, 14.633333333333333)","(3.5, 4.4, 4.356410256410257)","(11.0, 17.0, 16.2)","(9.0, 12.0, 11.884615384615385)"
07-12-2022 20:06:44.025199,"(8.0, 11.5, 11.0)","(6.5, 8.6, 8.589473684210526)","(3.0, 3.5, 3.3727272727272726)","(16.0, 22.0, 21.02)","(12.0, 15.0, 14.666666666666666)","(3.5, 4.4, 4.36)","(11.0, 17.0, 16.333333333333332)","(9.0, 12.0, 11.884615384615385)"
07-12-2022 20:06:45.297668,"(8.0, 11.0, 10.25)","(6.5, 8.6, 8.589473684210526)","(3.0, 3.45, 3.409090909090909)","(16.0, 22.0, 21.02)","(12.0, 15.0, 14.666666666666666)","(3.5, 4.4, 4.376190476190477)","(11.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.884615384615385)"
07-12-2022 20:06:46.577911,"(8.0, 10.5, 10.34)","(6.5, 8.6, 8.589473684210526)","(3.0, 3.45, 3.4153846153846152)","(16.0, 22.0, 21.02)","(12.0, 15.0, 14.666666666666666)","(3.5, 4.4, 4.3625)","(11.0, 17.0, 16.666666666666668)","(9.0, 12.0, 11.884615384615385)"
07-12-2022 20:06:47.839395,"(8.0, 10.5, 10.458333333333334)","(6.5, 8.6, 8.589473684210526)","(3.0, 3.45, 3.375)","(16.0, 22.0, 21.02)","(12.0, 15.0, 14.666666666666666)","(3.6, 4.4, 4.358333333333333)","(11.0, 17.0, 16.2)","(10.0, 12.0, 11.884615384615385)"
07-12-2022 20:06:49.054968,"(8.0, 10.5, 10.227272727272727)","(6.5, 8.6, 8.589473684210526)","(3.0, 3.45, 3.3310714285714287)","(16.0, 22.0, 21.225806451612904)","(12.0, 15.0, 14.875)","(3.6, 4.4, 4.485869565217391)","(11.0, 17.0, 17.136363636363637)","(10.0, 12.0, 11.720338983050848)"
07-12-2022 20:06:50.316613,"(8.0, 10.5, 10.441176470588236)","(6.5, 8.8, 8.782608695652174)","(3.0, 3.2, 3.1563095238095236)","(16.0, 22.0, 21.266666666666666)","(12.0, 15.0, 15.214285714285714)","(3.6, 4.5, 4.486315789473684)","(11.0, 18.5, 17.11111111111111)","(10.0, 12.5, 12.005681818181818)"
07-12-2022 20:06:51.634531,"(8.0, 11.0, 10.529411764705882)","(6.5, 8.2, 8.52)","(3.0, 3.2, 3.0944000000000003)","(16.0, 22.0, 21.333333333333332)","(12.0, 15.5, 15.973684210526315)","(3.6, 4.5, 4.633333333333334)","(11.0, 18.5, 17.40909090909091)","(10.0, 12.5, 11.631313131313131)"
07-12-2022 20:06:52.927406,"(8.0, 11.0, 10.583333333333334)","(6.5, 8.6, 8.54)","(3.0, 3.2, 3.049259259259259)","(16.0, 22.0, 24.8125)","(12.0, 16.5, 15.807692307692308)","(3.6, 4.7, 4.5777777777777775)","(11.0, 18.5, 18.029411764705884)","(10.0, 12.5, 12.357142857142858)"
07-12-2022 20:06:54.287339,"(8.0, 11.0, 10.571428571428571)","(6.5, 8.6, 8.45)","(3.0, 3.15, 3.1222222222222222)","(16.0, 25.0, 23.77777777777778)","(12.0, 16.5, 15.775)","(3.6, 4.6, 4.556521739130434)","(11.0, 18.5, 17.54)","(10.0, 13.0, 11.625)"
07-12-2022 20:06:55.776596,"(8.0, 11.0, 10.6875)","(6.5, 9.0, 8.545454545454545)","(3.0, 3.15, 3.1013888888888888)","(16.0, 24.0, 23.454545454545453)","(12.0, 16.0, 15.470588235294118)","(3.6, 4.6, 4.55)","(11.0, 18.5, 16.96153846153846)","(10.0, 12.5, 11.590909090909092)"
07-12-2022 20:06:57.223924,"(8.0, 11.0, 10.6875)","(6.5, 8.6, 8.375)","(2.9, 3.15, 3.064035087719298)","(16.0, 24.0, 23.444444444444443)","(12.0, 16.0, 15.470588235294118)","(3.7, 4.6, 4.443795620437957)","(12.0, 18.5, 17.866666666666667)","(10.0, 12.5, 12.363636363636363)"
07-12-2022 20:06:58.636084,"(8.0, 11.0, 10.552631578947368)","(6.5, 8.8, 8.5)","(2.9, 3.1, 3.0794871794871796)","(16.0, 24.0, 25.727272727272727)","(12.0, 16.0, 14.4)","(3.7, 4.5, 4.446478873239437)","(12.0, 18.0, 16.394736842105264)","(10.0, 13.0, 12.416666666666666)"
07-12-2022 20:07:00.038862,"(8.0, 11.5, 11.026315789473685)","(6.5, 8.6, 8.616666666666667)","(2.9, 3.1, 3.0548780487804876)","(16.0, 26.0, 25.307692307692307)","(12.0, 14.5, 15.142857142857142)","(3.7, 4.5, 4.423076923076923)","(12.0, 16.5, 16.8)","(10.0, 12.5, 12.3)"
07-12-2022 20:07:01.534632,"(8.0, 11.5, 10.911764705882353)","(6.5, 8.8, 8.569230769230769)","(2.9, 3.15, 3.0260416666666665)","(16.0, 26.0, 25.0)","(12.0, 15.5, 14.928571428571429)","(3.7, 4.5, 4.550000000000001)","(12.0, 18.0, 16.857142857142858)","(10.0, 12.5, 11.916666666666666)"
07-12-2022 20:07:03.025047,"(8.0, 11.5, 11.23913043478261)","(6.5, 8.6, 8.564285714285715)","(2.9, 3.05, 3.015079365079365)","(16.0, 26.0, 25.142857142857142)","(12.0, 15.5, 15.478260869565217)","(3.7, 4.7, 4.610638297872341)","(12.0, 18.0, 17.1)","(10.0, 12.0, 11.65)"
