,Filly Thirteen,Back To Betoota,Gwyneth P Nz,Reds Star Deal,Hurrikane King,Swooping Eagle,Blue Bloodz,Moonan Nina,Nineteenthirtyfour,Sarasun
06-01-2023 12:19:37.506326,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:38.711221,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:40.029813,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:41.381137,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:42.716458,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:44.051630,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:45.355604,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:46.678790,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:48.316818,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:49.719821,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:51.119152,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:52.473562,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:53.821942,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:55.147477,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:56.513750,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:57.856008,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:19:59.221725,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:00.610712,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:01.964398,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:03.327359,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:04.649079,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:06.027434,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:07.373182,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:08.733395,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:10.054202,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:11.346555,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:12.635498,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:13.974123,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:15.335335,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:16.727446,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:18.140322,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:19.475650,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:20.855755,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:22.174250,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:23.459502,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:24.807471,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:26.079632,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:27.405210,"(9.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:28.738290,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:30.195850,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:31.711116,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:33.116772,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:34.529313,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:35.953971,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:37.240419,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:38.519848,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:39.922668,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:41.329025,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:42.845277,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:44.299243,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:45.710120,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:47.114433,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:48.434770,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:49.804502,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:51.224400,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:52.550715,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:53.835534,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:55.177483,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:56.513583,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:57.843572,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:20:59.199551,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:00.500340,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:01.859795,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:03.277445,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:04.684312,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:06.033835,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:07.387762,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:08.751302,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:10.092881,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:11.369722,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:12.672920,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
06-01-2023 12:21:13.965172,"(10.0, 19.5, 18.083333333333336)","(2.45, 3.4, 2.7333333333333334)","(1.9, 99999, 99990)","(18.0, 30.0, 25.714285714285715)","(81.0, 220.0, 174.28571428571428)","(21.0, 46.0, 36.0)","(31.0, 120.0, 76.0)","(71.0, 220.0, 183.75)","(14.0, 25.0, 21.875)","(20.0, 36.0, 25.0)"
