,Why Not Pearl,Aston Floyd,Mahogany Flame,Dark Label,Ultra Bale,Silver Taquisha,Sunny Love,Pretty With It
10-01-2023 16:15:39.909325,"(8.5, 10.5, 10.045)","(4.8, 6.0, 5.858823529411764)","(101.0, 400.0, 290.0)","(2.7, 3.85, 3.84)","(4.8, 5.8, 5.688888888888888)","(4.0, 5.8, 5.478571428571429)","(21.0, 25.0, 24.357142857142858)","(17.0, 16.0, 15.75)"
10-01-2023 16:15:41.141694,"(8.5, 10.5, 10.045)","(4.8, 6.0, 5.858823529411764)","(101.0, 400.0, 290.0)","(2.7, 3.85, 3.84)","(4.8, 5.8, 5.704761904761905)","(4.0, 5.8, 5.478571428571429)","(21.0, 25.0, 24.357142857142858)","(17.0, 16.0, 15.75)"
10-01-2023 16:15:42.310783,"(8.5, 10.5, 10.045)","(4.8, 6.0, 5.858823529411764)","(101.0, 400.0, 290.0)","(2.7, 3.85, 3.808823529411765)","(4.8, 5.8, 5.688888888888888)","(4.0, 5.8, 5.633333333333334)","(21.0, 25.0, 24.357142857142858)","(17.0, 16.0, 15.75)"
10-01-2023 16:15:43.492928,"(8.5, 10.5, 10.01304347826087)","(4.8, 6.0, 5.847619047619047)","(101.0, 400.0, 290.0)","(2.7, 3.95, 3.8136363636363635)","(4.8, 5.8, 5.676923076923077)","(4.0, 5.7, 5.4941176470588236)","(21.0, 25.0, 24.357142857142858)","(17.0, 16.0, 15.541666666666666)"
10-01-2023 16:15:44.676850,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.7176470588235295)","(101.0, 400.0, 290.0)","(2.7, 3.95, 3.8136363636363635)","(4.8, 5.8, 5.6045454545454545)","(4.0, 5.7, 5.4941176470588236)","(21.0, 25.0, 24.357142857142858)","(17.0, 16.0, 15.2)"
10-01-2023 16:15:45.815676,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.529411764705882)","(101.0, 400.0, 290.0)","(2.7, 3.95, 3.83)","(4.8, 5.9, 5.5538461538461545)","(4.0, 5.7, 5.616666666666667)","(21.0, 25.0, 24.357142857142858)","(17.0, 15.5, 14.6)"
10-01-2023 16:15:46.885080,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.76)","(101.0, 400.0, 290.0)","(2.7, 3.95, 3.83)","(4.8, 5.9, 5.752941176470588)","(4.0, 5.7, 5.616666666666667)","(21.0, 25.0, 24.357142857142858)","(17.0, 15.0, 14.545454545454545)"
10-01-2023 16:15:48.002653,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.788235294117647)","(101.0, 400.0, 290.0)","(2.8, 3.95, 3.880232558139535)","(4.8, 5.9, 5.752941176470588)","(4.0, 5.7, 5.4941176470588236)","(21.0, 25.0, 24.357142857142858)","(16.0, 15.0, 14.545454545454545)"
10-01-2023 16:15:49.174718,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.788235294117647)","(101.0, 400.0, 290.0)","(2.8, 3.95, 3.880232558139535)","(4.8, 5.9, 5.752941176470588)","(4.0, 5.7, 5.4941176470588236)","(21.0, 25.0, 24.357142857142858)","(16.0, 15.0, 14.545454545454545)"
10-01-2023 16:15:50.427991,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.6000000000000005)","(101.0, 400.0, 225.0)","(2.8, 3.95, 3.915909090909091)","(4.8, 5.9, 5.7823529411764705)","(4.0, 5.7, 5.616666666666667)","(21.0, 25.0, 24.357142857142858)","(16.0, 17.0, 16.0)"
10-01-2023 16:15:51.620598,"(8.5, 10.5, 9.98421052631579)","(4.8, 6.0, 5.836363636363637)","(101.0, 400.0, 225.0)","(2.8, 3.95, 3.8911764705882352)","(4.8, 5.9, 5.65)","(4.0, 5.7, 5.438095238095238)","(21.0, 25.0, 24.357142857142858)","(16.0, 17.5, 16.0)"
10-01-2023 16:15:52.803744,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.9, 5.75)","(101.0, 400.0, 260.0)","(2.8, 3.95, 3.8911764705882352)","(4.8, 5.9, 5.65)","(4.0, 5.7, 5.616666666666667)","(21.0, 25.0, 24.357142857142858)","(16.0, 17.0, 16.0)"
10-01-2023 16:15:53.941323,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.9, 5.128571428571429)","(101.0, 400.0, 260.0)","(2.8, 3.95, 3.8911764705882352)","(4.8, 5.9, 5.757142857142857)","(4.0, 5.7, 5.533333333333333)","(19.0, 25.0, 24.357142857142858)","(15.0, 17.0, 15.666666666666666)"
10-01-2023 16:15:55.038647,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.9, 5.445454545454546)","(101.0, 470.0, 330.0)","(2.8, 3.95, 3.85)","(4.8, 5.9, 5.677777777777778)","(4.0, 5.7, 5.5055555555555555)","(19.0, 25.0, 24.357142857142858)","(15.0, 17.0, 15.5)"
10-01-2023 16:15:56.160227,"(8.5, 10.5, 9.959090909090909)","(4.8, 5.8, 5.6499999999999995)","(101.0, 470.0, 370.0)","(2.8, 3.85, 3.842857142857143)","(4.8, 5.9, 5.7)","(4.0, 5.7, 5.6230769230769235)","(19.0, 25.0, 24.357142857142858)","(15.0, 16.5, 15.5)"
10-01-2023 16:15:57.346856,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.733333333333333)","(101.0, 550.0, 310.0)","(2.8, 3.9, 3.8200000000000003)","(4.8, 5.9, 5.766666666666667)","(4.0, 5.7, 5.35)","(20.0, 25.0, 24.357142857142858)","(15.0, 16.5, 15.4)"
10-01-2023 16:15:58.551062,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.733333333333333)","(101.0, 550.0, 426.66666666666663)","(2.8, 3.85, 3.8200000000000003)","(4.8, 5.9, 5.7)","(4.0, 5.7, 5.433333333333334)","(20.0, 25.0, 24.357142857142858)","(15.0, 17.0, 15.4)"
10-01-2023 16:16:00.035144,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.55)","(101.0, 550.0, 340.0)","(2.8, 3.85, 3.8200000000000003)","(4.8, 5.9, 5.7)","(4.0, 5.7, 5.433333333333334)","(20.0, 25.0, 24.357142857142858)","(15.0, 16.5, 14.9)"
10-01-2023 16:16:01.416529,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.6)","(101.0, 470.0, 340.0)","(2.8, 3.85, 3.7666666666666666)","(4.8, 5.9, 5.757142857142857)","(4.0, 5.7, 5.491666666666667)","(20.0, 25.0, 24.357142857142858)","(15.0, 16.5, 14.9)"
10-01-2023 16:16:02.824373,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.771428571428571)","(101.0, 470.0, 340.0)","(2.8, 3.9, 3.8214285714285716)","(4.8, 5.9, 5.757142857142857)","(4.0, 5.7, 5.38421052631579)","(20.0, 25.0, 23.941176470588236)","(15.0, 16.5, 14.9)"
10-01-2023 16:16:04.141988,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.783333333333333)","(101.0, 470.0, 340.0)","(2.8, 3.85, 3.8214285714285716)","(4.8, 5.9, 5.677777777777778)","(4.0, 5.7, 5.542857142857143)","(20.0, 25.0, 23.941176470588236)","(15.0, 16.5, 14.785714285714286)"
10-01-2023 16:16:05.460780,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.783333333333333)","(101.0, 470.0, 340.0)","(2.8, 3.85, 3.783333333333333)","(4.8, 5.9, 5.677777777777778)","(4.0, 5.6, 5.542857142857143)","(20.0, 25.0, 23.941176470588236)","(15.0, 16.5, 14.785714285714286)"
10-01-2023 16:16:06.687186,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.783333333333333)","(101.0, 470.0, 265.0)","(2.9, 3.85, 3.775)","(4.8, 5.9, 5.677777777777778)","(4.0, 5.6, 5.45)","(19.0, 25.0, 23.941176470588236)","(14.0, 16.5, 14.9)"
10-01-2023 16:16:07.916998,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.783333333333333)","(101.0, 540.0, 265.0)","(2.9, 3.8, 3.75)","(4.8, 5.9, 5.7)","(4.0, 5.7, 5.483333333333333)","(19.0, 25.0, 23.941176470588236)","(14.0, 16.5, 14.9)"
10-01-2023 16:16:09.161329,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.783333333333333)","(101.0, 540.0, 265.0)","(2.9, 3.85, 3.775)","(4.8, 5.9, 5.6230769230769235)","(4.0, 5.9, 5.45)","(19.0, 25.0, 23.8)","(14.0, 16.5, 14.9)"
10-01-2023 16:16:10.387084,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.8, 5.771428571428571)","(101.0, 540.0, 265.0)","(2.9, 3.85, 3.775)","(4.8, 5.9, 5.6230769230769235)","(4.0, 6.0, 5.5)","(19.0, 25.0, 24.05263157894737)","(14.0, 16.5, 14.9)"
10-01-2023 16:16:11.617015,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.9, 5.771428571428571)","(101.0, 540.0, 265.0)","(2.9, 3.8, 3.75)","(4.8, 5.9, 5.6230769230769235)","(4.0, 6.0, 5.494736842105263)","(19.0, 25.0, 24.05263157894737)","(14.0, 16.5, 15.0)"
10-01-2023 16:16:12.834147,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.9, 5.790909090909091)","(101.0, 540.0, 265.0)","(2.9, 3.8, 3.75)","(4.8, 5.9, 5.7)","(4.0, 6.0, 5.494736842105263)","(18.0, 25.0, 24.05263157894737)","(13.0, 15.5, 15.3125)"
10-01-2023 16:16:14.070032,"(8.5, 10.5, 9.98421052631579)","(4.8, 5.9, 5.790909090909091)","(101.0, 540.0, 265.0)","(2.9, 3.8, 3.6999999999999997)","(4.8, 5.9, 5.757142857142857)","(4.0, 6.0, 5.515384615384615)","(18.0, 25.0, 24.25)","(13.0, 15.5, 15.375)"
10-01-2023 16:16:15.198638,"(8.5, 10.5, 10.08)","(4.8, 5.9, 5.82)","(101.0, 540.0, 265.0)","(2.9, 3.8, 3.6999999999999997)","(4.8, 5.9, 5.757142857142857)","(4.0, 5.9, 5.4363636363636365)","(18.0, 25.0, 24.333333333333332)","(13.0, 15.5, 15.38888888888889)"
10-01-2023 16:16:16.326234,"(8.5, 10.5, 10.05)","(4.8, 6.0, 5.90625)","(101.0, 540.0, 348.3333333333333)","(2.9, 3.8, 3.6999999999999997)","(4.8, 5.9, 5.756)","(4.0, 5.8, 5.469230769230769)","(19.0, 25.0, 24.333333333333332)","(13.0, 15.5, 15.333333333333334)"
10-01-2023 16:16:17.427989,"(8.5, 10.5, 9.95217391304348)","(4.8, 6.0, 5.826923076923077)","(101.0, 540.0, 281.6666666666667)","(2.9, 3.8, 3.6999999999999997)","(4.8, 5.9, 5.8047619047619055)","(4.0, 6.0, 5.462068965517242)","(19.0, 25.0, 24.333333333333332)","(13.0, 15.5, 15.863636363636363)"
10-01-2023 16:16:18.653164,"(8.5, 10.5, 9.95217391304348)","(4.8, 6.0, 5.833333333333333)","(101.0, 540.0, 281.6666666666667)","(2.9, 3.8, 3.6999999999999997)","(4.8, 5.9, 5.8047619047619055)","(4.0, 6.0, 5.469230769230769)","(18.0, 25.0, 24.333333333333332)","(13.0, 16.0, 15.863636363636363)"
10-01-2023 16:16:19.878014,"(8.5, 10.5, 9.1875)","(4.8, 6.0, 5.8533333333333335)","(101.0, 540.0, 281.6666666666667)","(2.9, 3.8, 3.6687499999999997)","(4.8, 5.9, 5.8047619047619055)","(4.0, 6.0, 5.7250000000000005)","(18.0, 25.0, 24.333333333333332)","(13.0, 16.0, 15.75)"
10-01-2023 16:16:21.154355,"(8.5, 10.0, 9.75)","(4.8, 6.0, 5.8533333333333335)","(101.0, 540.0, 433.3333333333333)","(2.9, 3.8, 3.683333333333333)","(4.8, 5.9, 5.8047619047619055)","(4.0, 5.9, 5.634375)","(18.0, 25.0, 24.391304347826086)","(13.0, 16.0, 15.25)"
10-01-2023 16:16:22.443160,"(8.5, 10.0, 9.75)","(4.8, 6.0, 5.912)","(101.0, 540.0, 433.3333333333333)","(2.9, 3.8, 3.75)","(4.8, 5.9, 5.8047619047619055)","(4.0, 5.9, 5.5600000000000005)","(18.0, 25.0, 28.0)","(13.0, 15.5, 15.38888888888889)"
10-01-2023 16:16:23.721720,"(8.5, 10.0, 9.4)","(4.8, 6.0, 5.93125)","(101.0, 540.0, 433.3333333333333)","(2.9, 3.8, 3.8433070866141734)","(4.8, 5.9, 5.756)","(4.0, 5.9, 5.5600000000000005)","(18.0, 29.0, 28.0)","(13.0, 15.5, 15.25)"
10-01-2023 16:16:24.992799,"(8.5, 10.0, 9.4)","(4.8, 6.0, 5.93125)","(101.0, 540.0, 433.3333333333333)","(2.9, 3.85, 3.8429166666666665)","(4.8, 5.9, 5.756)","(4.0, 5.9, 5.733333333333333)","(18.0, 29.0, 28.75)","(13.0, 15.5, 15.25)"
10-01-2023 16:16:26.184614,"(8.0, 10.0, 9.25)","(4.8, 6.0, 5.93125)","(101.0, 540.0, 433.3333333333333)","(2.9, 3.85, 3.842608695652174)","(4.8, 5.9, 5.756)","(4.0, 5.8, 5.72)","(18.0, 29.0, 28.8125)","(13.0, 15.5, 15.0625)"
10-01-2023 16:16:27.369735,"(8.0, 10.0, 9.125)","(4.8, 6.0, 5.93125)","(101.0, 540.0, 433.3333333333333)","(2.9, 3.85, 3.8445454545454547)","(4.8, 5.9, 5.63)","(4.0, 5.8, 5.338095238095238)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.375)"
10-01-2023 16:16:28.528712,"(8.0, 10.0, 8.88)","(4.8, 6.0, 5.93125)","(101.0, 540.0, 433.3333333333333)","(3.0, 3.85, 3.905813953488372)","(4.6, 5.9, 5.63)","(4.0, 5.5, 5.336363636363636)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 14.928571428571429)"
10-01-2023 16:16:29.674585,"(8.0, 10.0, 9.266666666666667)","(4.8, 6.0, 5.93125)","(101.0, 540.0, 353.33333333333337)","(3.0, 3.95, 3.891489361702128)","(4.6, 5.9, 5.771428571428571)","(4.0, 5.5, 5.329629629629629)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.53125)"
10-01-2023 16:16:30.832332,"(8.0, 9.8, 9.55)","(4.8, 6.0, 5.93125)","(101.0, 420.0, 392.72727272727275)","(3.0, 3.95, 3.8969879518072292)","(4.6, 5.9, 5.8)","(4.0, 5.5, 5.334782608695652)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.53125)"
10-01-2023 16:16:32.010135,"(8.0, 9.8, 9.64)","(4.8, 6.0, 5.883333333333333)","(101.0, 410.0, 392.72727272727275)","(3.0, 3.95, 3.917241379310345)","(4.6, 5.9, 5.765)","(4.0, 5.5, 5.334782608695652)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.368421052631579)"
10-01-2023 16:16:33.131529,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.0, 5.883333333333333)","(101.0, 410.0, 392.72727272727275)","(3.0, 3.95, 3.917241379310345)","(4.6, 5.9, 5.765)","(4.0, 5.5, 5.334782608695652)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.368421052631579)"
10-01-2023 16:16:34.236966,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.0, 5.883333333333333)","(101.0, 410.0, 392.72727272727275)","(3.0, 3.95, 3.917241379310345)","(4.6, 5.9, 5.765)","(4.0, 5.5, 5.334782608695652)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.368421052631579)"
10-01-2023 16:16:35.376727,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.0, 5.953846153846154)","(101.0, 410.0, 346.66666666666663)","(3.0, 3.95, 3.917241379310345)","(4.6, 5.9, 5.765)","(4.0, 5.5, 5.334782608695652)","(18.0, 29.0, 28.8125)","(13.0, 16.0, 15.368421052631579)"
10-01-2023 16:16:36.473384,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.0, 5.966666666666667)","(101.0, 410.0, 346.66666666666663)","(3.0, 3.95, 3.917241379310345)","(4.6, 5.9, 5.72)","(4.0, 5.5, 5.375)","(18.0, 29.0, 30.09090909090909)","(13.0, 16.0, 15.368421052631579)"
10-01-2023 16:16:37.626299,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.0, 5.976470588235294)","(101.0, 410.0, 346.66666666666663)","(3.0, 3.95, 3.917241379310345)","(4.6, 5.9, 5.7125)","(4.0, 5.4, 5.25)","(18.0, 32.0, 28.4)","(13.0, 16.0, 15.368421052631579)"
10-01-2023 16:16:38.747040,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 6.030769230769231)","(101.0, 410.0, 260.0)","(3.0, 3.95, 3.9183333333333334)","(4.6, 5.9, 5.6499999999999995)","(4.0, 5.3, 5.053846153846154)","(18.0, 29.0, 28.857142857142858)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:39.985677,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 410.0, 260.0)","(3.0, 3.95, 3.9212121212121214)","(4.6, 5.9, 5.7)","(4.0, 5.3, 5.042857142857143)","(18.0, 29.0, 29.5)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:41.168821,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 410.0, 260.0)","(3.0, 3.95, 3.9183333333333334)","(4.6, 5.9, 5.7)","(4.0, 5.3, 5.09375)","(18.0, 32.0, 31.684210526315788)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:42.414984,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 410.0, 260.0)","(3.0, 3.95, 3.9183333333333334)","(4.6, 5.9, 5.6499999999999995)","(4.0, 5.3, 5.1)","(18.0, 32.0, 31.684210526315788)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:43.540076,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 410.0, 260.0)","(3.0, 3.95, 3.9183333333333334)","(4.6, 5.9, 5.6499999999999995)","(4.0, 5.4, 5.1)","(18.0, 32.0, 35.82051282051282)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:44.700392,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 390.0, 301.1111111111111)","(3.0, 3.95, 3.916176470588235)","(4.6, 5.9, 5.7)","(4.0, 5.4, 5.1)","(18.0, 36.0, 35.40425531914894)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:45.841814,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 390.0, 320.0)","(3.0, 3.95, 3.915671641791045)","(4.6, 5.9, 5.7)","(4.0, 5.4, 5.25)","(18.0, 36.0, 34.679245283018865)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:47.044609,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 5.995454545454546)","(101.0, 390.0, 390.0)","(3.0, 3.95, 3.897727272727273)","(4.6, 5.9, 5.6499999999999995)","(4.0, 5.4, 5.1187499999999995)","(18.0, 36.0, 34.679245283018865)","(13.0, 16.0, 15.558823529411764)"
10-01-2023 16:16:48.390969,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 6.056521739130435)","(101.0, 530.0, 296.6666666666667)","(3.0, 3.95, 3.7062500000000003)","(4.6, 5.9, 5.75)","(4.0, 5.4, 5.1899999999999995)","(18.0, 36.0, 34.679245283018865)","(13.0, 16.0, 15.458333333333334)"
10-01-2023 16:16:49.766911,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 6.050000000000001)","(101.0, 530.0, 380.0)","(3.0, 3.75, 3.763333333333333)","(4.6, 5.9, 5.841176470588235)","(4.0, 5.4, 5.181818181818182)","(19.0, 36.0, 34.23529411764706)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:16:51.056567,"(8.0, 9.8, 9.492307692307692)","(4.8, 6.2, 6.1)","(101.0, 510.0, 293.3333333333333)","(3.0, 3.8, 3.732142857142857)","(4.6, 5.9, 6.088888888888889)","(4.0, 5.4, 5.181818181818182)","(19.0, 36.0, 34.69565217391305)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:16:52.308810,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 6.1)","(101.0, 510.0, 293.3333333333333)","(3.0, 3.8, 3.757142857142857)","(4.6, 6.2, 5.9399999999999995)","(4.0, 5.4, 5.181818181818182)","(19.0, 36.0, 34.69565217391305)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:16:53.528740,"(8.0, 9.8, 9.342857142857143)","(4.8, 6.2, 6.070588235294117)","(101.0, 510.0, 293.3333333333333)","(3.0, 3.8, 3.7142857142857144)","(4.6, 6.0, 6.076470588235295)","(4.0, 5.4, 5.181818181818182)","(20.0, 36.0, 35.02325581395349)","(13.0, 15.5, 15.846153846153847)"
10-01-2023 16:16:54.588937,"(8.0, 9.8, 9.066666666666666)","(4.8, 6.2, 6.092307692307692)","(101.0, 510.0, 293.3333333333333)","(3.0, 3.7, 3.685714285714286)","(4.6, 6.2, 6.076470588235295)","(4.0, 5.4, 5.181818181818182)","(20.0, 36.0, 35.02325581395349)","(13.0, 16.0, 15.647058823529411)"
10-01-2023 16:16:55.730755,"(8.0, 9.8, 9.06)","(4.8, 6.2, 6.092307692307692)","(101.0, 490.0, 284.2857142857143)","(3.0, 3.7, 3.613793103448276)","(4.6, 6.2, 6.084615384615385)","(4.0, 5.4, 5.181818181818182)","(20.0, 36.0, 35.02325581395349)","(13.0, 16.0, 15.647058823529411)"
10-01-2023 16:16:56.930871,"(8.0, 9.8, 9.095238095238095)","(4.8, 6.2, 6.044444444444444)","(101.0, 490.0, 284.2857142857143)","(3.0, 3.7, 3.6166666666666667)","(4.6, 6.2, 6.03448275862069)","(4.0, 5.4, 5.181818181818182)","(20.0, 36.0, 35.02325581395349)","(13.0, 16.0, 15.458333333333334)"
10-01-2023 16:16:58.143236,"(8.0, 9.8, 9.25263157894737)","(4.8, 6.2, 6.015384615384615)","(101.0, 490.0, 284.2857142857143)","(3.0, 3.7, 3.6272727272727274)","(4.6, 6.2, 6.0218750000000005)","(4.0, 5.4, 5.181818181818182)","(20.0, 36.0, 35.02325581395349)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:16:59.368980,"(7.5, 9.8, 9.271186440677967)","(4.8, 6.2, 6.015384615384615)","(101.0, 490.0, 292.85714285714283)","(3.0, 3.7, 3.6142857142857143)","(4.6, 6.2, 6.0218750000000005)","(4.0, 5.4, 5.25)","(20.0, 36.0, 35.02325581395349)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:17:00.588773,"(7.5, 9.8, 9.271186440677967)","(4.8, 6.2, 6.015384615384615)","(101.0, 490.0, 284.2857142857143)","(3.0, 3.7, 3.5615384615384613)","(4.6, 6.2, 6.03448275862069)","(4.0, 5.4, 5.213333333333334)","(20.0, 36.0, 35.02325581395349)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:17:01.715490,"(7.5, 9.8, 9.271186440677967)","(4.8, 6.2, 6.015384615384615)","(101.0, 490.0, 284.2857142857143)","(3.0, 3.7, 3.6666666666666665)","(4.6, 6.2, 6.03448275862069)","(4.0, 5.4, 5.213333333333334)","(20.0, 36.0, 33.666666666666664)","(13.0, 15.5, 15.458333333333334)"
10-01-2023 16:17:02.950579,"(7.5, 9.8, 9.25)","(4.8, 6.2, 5.935294117647059)","(101.0, 490.0, 301.42857142857144)","(3.0, 3.7, 3.632142857142857)","(4.6, 6.2, 6.03448275862069)","(4.0, 5.4, 5.208695652173914)","(20.0, 36.0, 35.4)","(13.0, 15.5, 15.647058823529411)"
10-01-2023 16:17:04.213388,"(7.5, 9.8, 9.25)","(4.8, 6.2, 5.935294117647059)","(101.0, 490.0, 301.42857142857144)","(3.0, 3.7, 3.617391304347826)","(4.6, 6.2, 6.045161290322581)","(4.0, 5.4, 5.208695652173914)","(20.0, 36.0, 35.4)","(13.0, 16.0, 15.647058823529411)"
10-01-2023 16:17:05.631304,"(7.5, 9.8, 9.051063829787234)","(4.8, 6.2, 5.946153846153846)","(101.0, 490.0, 391.42857142857144)","(3.0, 3.7, 3.6095238095238096)","(4.6, 6.2, 6.045161290322581)","(4.0, 5.4, 5.208695652173914)","(20.0, 36.0, 33.127272727272725)","(13.0, 16.0, 15.458333333333334)"
10-01-2023 16:17:06.917521,"(7.5, 9.8, 9.15)","(4.8, 6.2, 5.946153846153846)","(101.0, 490.0, 391.42857142857144)","(3.0, 3.7, 3.66)","(4.6, 6.2, 5.941379310344828)","(4.0, 5.4, 5.208695652173914)","(20.0, 34.0, 33.38095238095238)","(13.0, 15.5, 16.934782608695652)"
10-01-2023 16:17:08.187095,"(7.5, 9.4, 9.1)","(4.8, 6.2, 5.9375)","(101.0, 490.0, 391.42857142857144)","(3.0, 3.7, 3.669230769230769)","(4.6, 6.2, 5.941379310344828)","(4.0, 5.4, 5.209090909090909)","(20.0, 34.0, 33.234042553191486)","(13.0, 17.0, 17.0)"
10-01-2023 16:17:09.677323,"(7.5, 9.2, 9.36)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 301.42857142857144)","(3.0, 3.7, 3.6125000000000003)","(4.6, 6.2, 5.941379310344828)","(4.0, 5.4, 5.243478260869566)","(20.0, 34.0, 33.16279069767442)","(13.0, 17.5, 16.2)"
10-01-2023 16:17:10.805916,"(7.5, 9.4, 9.36)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 364.0)","(3.0, 3.7, 3.6125000000000003)","(4.6, 6.2, 5.941379310344828)","(4.0, 5.4, 5.243478260869566)","(20.0, 34.0, 33.16279069767442)","(13.0, 17.0, 16.5)"
10-01-2023 16:17:12.083309,"(7.5, 9.6, 9.157894736842106)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.7, 3.6500000000000004)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.243478260869566)","(20.0, 34.0, 33.48571428571429)","(13.0, 17.0, 16.75)"
10-01-2023 16:17:13.314133,"(7.5, 9.6, 9.157894736842106)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.7, 3.604347826086957)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.228571428571429)","(20.0, 34.0, 33.48571428571429)","(13.0, 17.0, 16.88888888888889)"
10-01-2023 16:17:14.613438,"(7.5, 9.6, 9.157894736842106)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.7, 3.581132075471698)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.243478260869566)","(20.0, 34.0, 33.48571428571429)","(13.0, 17.0, 16.625)"
10-01-2023 16:17:15.957970,"(7.5, 9.4, 9.200000000000001)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.7, 3.6026315789473684)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.281818181818182)","(20.0, 34.0, 33.48571428571429)","(13.0, 17.0, 16.25)"
10-01-2023 16:17:17.274232,"(7.5, 9.4, 9.200000000000001)","(4.8, 6.2, 5.933333333333334)","(101.0, 490.0, 393.0769230769231)","(3.0, 3.65, 3.6166666666666667)","(4.6, 6.2, 5.9222222222222225)","(4.0, 5.4, 5.35)","(20.0, 34.0, 33.5)","(13.0, 17.0, 16.25)"
