,Barry Bowler,Big Time Audi,Goldstar Phoenix,Big Time Girly,Phantom Pixie,Shaun The Chaser,Elite Bubble
11-01-2023 13:14:36.997121,"(2.5, 3.55, 3.0193939393939395)","(3.2, 5.7, 3.5823529411764707)","(18.0, 110.0, 57.42857142857143)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.8)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:38.060508,"(2.5, 3.55, 3.0193939393939395)","(3.2, 5.7, 3.5823529411764707)","(18.0, 110.0, 57.42857142857143)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.8)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:39.135943,"(2.5, 3.55, 3.0193939393939395)","(3.2, 5.7, 4.17)","(18.0, 110.0, 57.42857142857143)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.8)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:40.196091,"(2.5, 3.55, 3.035)","(3.2, 5.7, 4.74375)","(18.0, 110.0, 57.42857142857143)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.8)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:41.295584,"(2.5, 3.55, 2.596111111111111)","(3.2, 5.7, 3.6222222222222222)","(18.0, 110.0, 54.800000000000004)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.8)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:42.430110,"(2.5, 3.55, 2.596111111111111)","(3.2, 5.7, 3.6222222222222222)","(18.0, 110.0, 54.800000000000004)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.8)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:43.513638,"(2.5, 3.55, 2.596111111111111)","(3.2, 5.7, 3.6222222222222222)","(18.0, 110.0, 54.800000000000004)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:44.690021,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.7, 3.6222222222222222)","(18.0, 110.0, 54.800000000000004)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:45.793745,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.7, 3.6222222222222222)","(18.0, 110.0, 54.800000000000004)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 168.0)"
11-01-2023 13:14:46.960670,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.6, 5.1)","(18.0, 110.0, 54.800000000000004)","(5.5, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 280.0, 114.42857142857142)"
11-01-2023 13:14:48.121266,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.6, 5.1)","(18.0, 110.0, 54.800000000000004)","(6.0, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 270.0, 114.42857142857142)"
11-01-2023 13:14:49.225232,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.6, 5.1)","(18.0, 110.0, 54.800000000000004)","(6.0, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 270.0, 114.42857142857142)"
11-01-2023 13:14:50.184871,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.6, 5.1)","(18.0, 110.0, 76.88)","(6.0, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.210810810810811)","(26.0, 270.0, 114.42857142857142)"
11-01-2023 13:14:51.145408,"(2.5, 3.55, 2.914074074074074)","(3.2, 5.6, 5.1)","(18.0, 110.0, 76.88)","(6.0, 7.8, 6.948387096774193)","(8.0, 14.0, 12.866666666666667)","(5.0, 7.8, 6.890909090909091)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:52.221832,"(2.5, 3.55, 2.8766666666666665)","(3.2, 5.6, 5.1)","(18.0, 110.0, 76.88)","(6.0, 7.8, 6.7555555555555555)","(8.0, 14.0, 12.388235294117647)","(5.0, 7.6, 6.6)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:53.376844,"(2.5, 3.55, 2.8766666666666665)","(3.2, 5.6, 5.1)","(18.0, 110.0, 76.88)","(6.0, 7.6, 6.7555555555555555)","(8.0, 13.5, 11.976470588235294)","(5.0, 7.6, 6.980952380952381)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:54.435083,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 76.88)","(6.0, 7.6, 7.125)","(8.0, 13.0, 10.733333333333334)","(5.0, 7.6, 6.980952380952381)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:55.454626,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 76.88)","(6.0, 7.6, 7.125)","(8.0, 12.5, 10.733333333333334)","(5.0, 7.6, 6.980952380952381)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:56.506171,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.6, 6.75)","(8.0, 12.5, 10.733333333333334)","(5.0, 7.6, 6.980952380952381)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:57.510489,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 6.75)","(8.0, 12.5, 9.85)","(5.0, 7.6, 6.980952380952381)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:58.613643,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.85)","(5.0, 7.6, 6.980952380952381)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:14:59.612914,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.51875)","(5.0, 7.6, 6.341935483870968)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:00.616246,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.51875)","(5.0, 7.6, 6.341935483870968)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:01.591940,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.51875)","(5.0, 7.6, 6.341935483870968)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:02.609323,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.51875)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:03.661551,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.877142857142857)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:04.661654,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 9.0)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:05.679523,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 8.176470588235293)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:06.613964,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 5.953846153846154)","(8.0, 12.5, 8.176470588235293)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:07.530839,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.0)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:08.625647,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:09.672748,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.17647058823529)"
11-01-2023 13:15:10.703301,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 99.88235294117646)"
11-01-2023 13:15:11.700498,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 109.33333333333334)"
11-01-2023 13:15:12.619078,"(2.5, 3.55, 2.865806451612903)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 90.0)"
11-01-2023 13:15:13.604447,"(2.5, 3.55, 2.605)","(3.2, 5.6, 5.1)","(18.0, 110.0, 83.29032258064517)","(6.0, 7.8, 7.0)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 100.58823529411765)"
11-01-2023 13:15:14.594313,"(2.5, 3.55, 2.605)","(3.2, 5.6, 3.8916666666666666)","(18.0, 110.0, 89.8048780487805)","(6.0, 7.8, 7.025806451612903)","(8.0, 12.5, 9.905882352941177)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 100.58823529411765)"
11-01-2023 13:15:15.651397,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 5.22037037037037)","(18.0, 110.0, 35.13636363636364)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.495454545454546)","(5.0, 7.6, 6.155555555555555)","(26.0, 270.0, 100.58823529411765)"
11-01-2023 13:15:16.644987,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 5.22037037037037)","(18.0, 110.0, 51.17857142857143)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.495454545454546)","(5.0, 7.6, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:17.598811,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 5.3229729729729724)","(18.0, 110.0, 35.95454545454545)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.495454545454546)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:18.636755,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 4.266666666666667)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.495454545454546)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:19.617629,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 4.825806451612904)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.495454545454546)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:20.644715,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 4.7875)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.54)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:21.605587,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 4.7875)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.54)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:22.604542,"(2.5, 3.55, 2.9003125)","(3.2, 5.6, 4.7875)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 7.214634146341464)","(8.0, 12.5, 10.1)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:23.574514,"(2.5, 3.55, 3.0549999999999997)","(3.2, 5.6, 4.7875)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 7.214634146341464)","(8.0, 11.5, 10.1)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:24.621713,"(2.5, 3.55, 2.624090909090909)","(3.2, 5.6, 5.12)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 6.046153846153847)","(8.0, 11.5, 9.855555555555556)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:25.649733,"(2.5, 3.5, 3.04)","(3.3, 5.6, 5.257142857142856)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 6.046153846153847)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:26.647763,"(2.5, 3.5, 3.04)","(3.3, 5.6, 5.257142857142856)","(18.0, 110.0, 47.34615384615385)","(6.0, 7.8, 6.046153846153847)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:27.537580,"(2.5, 3.5, 3.4233333333333333)","(3.3, 5.6, 4.699999999999999)","(18.0, 110.0, 42.5)","(6.0, 7.8, 6.046153846153847)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 6.745454545454546)","(26.0, 270.0, 130.0)"
11-01-2023 13:15:28.550688,"(2.5, 3.5, 3.3875)","(3.3, 5.6, 5.209999999999999)","(18.0, 110.0, 52.142857142857146)","(6.0, 7.8, 6.714285714285714)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 6.577142857142857)","(26.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:29.578882,"(2.5, 3.3, 3.0454545454545454)","(3.3, 5.6, 5.209999999999999)","(18.0, 110.0, 52.142857142857146)","(6.0, 7.8, 6.714285714285714)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 5.276923076923077)","(26.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:30.672852,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.066666666666666)","(18.0, 110.0, 52.142857142857146)","(6.0, 7.8, 7.0137931034482754)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 6.085714285714285)","(26.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:31.606231,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.066666666666666)","(18.0, 110.0, 52.142857142857146)","(6.0, 7.8, 7.0137931034482754)","(8.0, 11.5, 9.341666666666667)","(5.0, 7.4, 6.085714285714285)","(26.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:32.649220,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.066666666666666)","(18.0, 110.0, 76.25)","(6.0, 7.8, 7.0137931034482754)","(8.0, 11.5, 10.322727272727272)","(5.0, 7.4, 6.085714285714285)","(26.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:33.675100,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(18.0, 110.0, 29.0)","(6.0, 7.8, 7.2153846153846155)","(8.0, 11.5, 9.934615384615384)","(5.0, 7.4, 6.457142857142857)","(26.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:34.725672,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 7.2153846153846155)","(8.0, 11.5, 9.934615384615384)","(5.0, 7.0, 6.457142857142857)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:35.828027,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 7.2153846153846155)","(8.0, 11.5, 10.369444444444444)","(5.0, 7.0, 6.457142857142857)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:36.873060,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 7.2153846153846155)","(8.0, 11.5, 8.38888888888889)","(5.0, 7.0, 6.457142857142857)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:37.824034,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 7.2153846153846155)","(8.0, 11.5, 8.38888888888889)","(5.0, 7.0, 6.457142857142857)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:38.772869,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 7.2153846153846155)","(8.0, 11.5, 10.919607843137255)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:39.790788,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.529411764705882)","(8.0, 11.5, 10.746296296296297)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:40.899732,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.692727272727273)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:41.969615,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.692727272727273)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:42.947697,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.692727272727273)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:43.887757,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.692727272727273)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:44.876187,"(2.5, 3.5, 3.3875)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:45.874683,"(2.5, 3.5, 3.4)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:46.920657,"(2.5, 3.5, 3.4)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:47.892388,"(2.5, 3.5, 3.4)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:48.868760,"(2.5, 3.5, 3.4)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:49.814468,"(2.5, 3.5, 3.4)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:50.820161,"(2.5, 3.5, 3.4689655172413794)","(3.3, 5.5, 5.1)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:51.810150,"(2.5, 3.5, 3.412)","(3.3, 5.5, 5.1)","(19.0, 110.0, 29.9)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:52.824582,"(2.5, 3.5, 3.412)","(3.3, 5.4, 5.021621621621621)","(19.0, 110.0, 69.95)","(6.0, 7.8, 6.9)","(8.0, 11.5, 10.3)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:53.810911,"(2.5, 3.5, 3.412)","(3.3, 5.4, 5.102127659574468)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.8, 6.744827586206896)","(8.0, 11.5, 10.33157894736842)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:54.806017,"(2.5, 3.5, 3.3771428571428572)","(3.3, 5.4, 4.2)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.8, 7.015384615384615)","(8.0, 11.5, 10.11111111111111)","(5.0, 7.0, 6.24)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:55.765095,"(2.5, 3.5, 3.3771428571428572)","(3.3, 5.4, 4.236842105263158)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.2, 7.015384615384615)","(8.0, 11.0, 10.135135135135135)","(5.0, 7.0, 5.914285714285715)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:56.798742,"(2.5, 3.5, 3.3771428571428572)","(3.3, 5.4, 4.7093750000000005)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.2, 7.066666666666666)","(8.0, 11.0, 10.135135135135135)","(5.0, 7.0, 5.914285714285715)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:57.792642,"(2.5, 3.5, 3.3771428571428572)","(3.3, 5.4, 4.7093750000000005)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.2, 7.066666666666666)","(8.0, 11.0, 10.135135135135135)","(5.0, 7.0, 5.733333333333333)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:58.790495,"(2.5, 3.5, 3.3771428571428572)","(3.3, 5.4, 4.7093750000000005)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 9.96)","(5.0, 7.0, 5.733333333333333)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:15:59.757228,"(2.5, 3.5, 3.3771428571428572)","(3.3, 5.4, 4.7093750000000005)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 9.96)","(5.0, 7.0, 6.0375)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:00.802619,"(2.5, 3.5, 3.2133333333333334)","(3.3, 5.3, 5.147619047619047)","(19.0, 110.0, 53.42857142857143)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 8.705882352941176)","(5.0, 6.6, 6.0375)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:01.787382,"(2.5, 3.5, 2.8643478260869566)","(3.3, 5.3, 4.525)","(19.0, 110.0, 63.411764705882355)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 9.133333333333333)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:02.826624,"(2.5, 3.5, 3.056969696969697)","(3.3, 5.3, 5.001923076923077)","(19.0, 110.0, 63.411764705882355)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 9.227272727272727)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:03.903326,"(2.5, 3.5, 3.056969696969697)","(3.3, 5.3, 5.001923076923077)","(19.0, 110.0, 63.411764705882355)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 9.0)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:04.918655,"(2.5, 3.5, 3.16)","(3.3, 5.3, 5.084722222222222)","(19.0, 110.0, 63.411764705882355)","(6.0, 7.2, 7.04516129032258)","(8.0, 11.0, 9.666666666666666)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:05.891903,"(2.5, 3.5, 3.16)","(3.3, 5.3, 4.675)","(19.0, 110.0, 63.411764705882355)","(6.0, 7.2, 7.04516129032258)","(8.0, 10.5, 9.11111111111111)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:06.854542,"(2.5, 3.5, 2.9050000000000002)","(3.3, 5.3, 4.264285714285714)","(19.0, 110.0, 80.66666666666666)","(6.0, 7.2, 7.04516129032258)","(8.0, 10.0, 9.485714285714286)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:07.830879,"(2.5, 3.5, 2.9050000000000002)","(3.3, 4.9, 4.585)","(19.0, 110.0, 88.5945945945946)","(6.0, 7.2, 7.04516129032258)","(8.0, 10.0, 9.608)","(5.0, 6.6, 5.8999999999999995)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:08.850199,"(2.5, 3.5, 2.94)","(3.3, 5.2, 5.025)","(19.0, 110.0, 88.5945945945946)","(6.0, 7.2, 7.04516129032258)","(8.0, 9.8, 8.866666666666667)","(5.0, 6.6, 5.699999999999999)","(31.0, 270.0, 163.33333333333334)"
11-01-2023 13:16:09.775952,"(2.5, 3.5, 2.94)","(3.3, 5.1, 4.915384615384615)","(19.0, 110.0, 86.70588235294117)","(6.0, 7.2, 7.04516129032258)","(8.0, 9.8, 8.866666666666667)","(5.0, 6.6, 5.699999999999999)","(31.0, 270.0, 163.33333333333334)"
