,Good Chat Sam,Kouta Marjen,Hearts Denied,Echo Chamber,Sun Ace,Golden Coast
09-01-2023 14:37:31.710437,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:32.737045,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:33.709416,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:34.735488,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:35.761118,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:36.782095,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:37.857993,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:38.811200,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:39.713542,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:40.701012,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:41.745896,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:42.819569,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:43.868730,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:44.734029,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:45.666071,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 2.030869565217391)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:46.714832,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 2.030869565217391)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:47.671266,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 2.030869565217391)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:48.630412,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:49.588440,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:50.528105,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:51.609838,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:52.674568,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:53.760383,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:54.855939,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:55.923264,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:56.954611,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:58.033434,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:37:59.078107,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:00.106138,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:01.117089,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:02.142091,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:03.159355,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:04.096695,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:04.979877,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:06.050845,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:07.113715,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:08.144499,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:08.994001,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:09.995060,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9209999999999998)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:11.092141,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:12.231544,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:13.168038,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:14.120035,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:15.126576,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:16.052781,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:17.000107,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:18.056220,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:19.048174,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:19.989886,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:20.918595,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:21.941760,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:23.001244,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:24.007856,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:24.964117,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:26.001218,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:27.061825,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:28.097218,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:29.039704,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:30.135995,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:31.229107,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:32.326062,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:33.354194,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:34.316650,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:35.269363,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:36.328319,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:37.369824,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:38.380595,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 40.90909090909091)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 15.58421052631579)"
09-01-2023 14:38:39.419178,"(13.0, 27.0, 22.294117647058822)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:40.415816,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:41.428962,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:42.342287,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:43.323885,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:44.381210,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:45.516874,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:46.600802,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:47.617812,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9752631578947368)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:48.933106,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:50.037997,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:51.082387,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:52.128419,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:53.130400,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:54.213258,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:55.216562,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:56.202892,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:57.151431,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:58.184395,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:38:59.203176,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:00.207581,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:01.211615,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:02.203466,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:03.183777,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:04.192823,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:05.246326,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:06.232834,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:07.227755,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.666666666666668)"
09-01-2023 14:39:08.174124,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:09.139249,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:10.125522,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:11.181198,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:12.234200,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:13.242604,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:14.229472,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
09-01-2023 14:39:15.169743,"(13.0, 27.0, 17.3125)","(1.9, 2.7, 1.9034285714285712)","(6.0, 12.5, 6.5)","(19.0, 60.0, 29.81818181818182)","(3.0, 5.2, 3.4222222222222225)","(8.0, 16.5, 13.26)"
