,Double Thunder,Goldstar Charm,Goldstar Justice,Homebush Shadow,Opawa Andrew,Lonely Guy,Replica Rosco
06-01-2023 11:29:26.233209,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:27.560857,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:28.895464,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:30.169910,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:31.433940,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:32.672518,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:33.803860,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:34.943684,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:36.048045,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:37.196838,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 15.068181818181818)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:38.404937,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:39.581260,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:40.765970,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:41.873769,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:42.948974,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:44.035548,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:45.166470,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:46.302266,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:47.407367,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 8.775)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:48.596064,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.440000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:49.781649,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.440000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:50.979120,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:52.171502,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:53.267633,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:54.325272,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:55.588682,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:56.725239,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:57.867345,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 9.766666666666667)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:29:59.194454,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:00.426878,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:01.754384,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:02.965429,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:04.171199,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:05.377635,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:06.575367,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:07.721374,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:08.877619,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:10.046032,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:11.155058,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 6.730769230769231)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:12.311256,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.899999999999999)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:13.426205,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:14.601117,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:15.796182,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:16.972715,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:18.067707,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:19.144650,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:20.278373,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:21.565620,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:22.721387,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:23.915138,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:25.123507,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:26.379775,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:27.622976,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:28.840446,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.399999999999999)","(5.0, 8.0, 5.907692307692308)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:30.033439,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.1)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:31.113842,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 24.0, 15.0)","(9.0, 17.0, 10.1)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:32.210247,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:33.345182,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:34.414109,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:35.416385,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:36.578694,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:37.748410,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:38.855459,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:39.970256,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:41.009374,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 10.55)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:42.078228,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 11.36)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:43.217135,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:44.316986,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:45.346283,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 15.666666666666668)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:46.403896,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 18.25)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:47.521905,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 12.620000000000001)","(11.0, 26.0, 18.25)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.804166666666667)","(14.0, 34.0, 20.333333333333332)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:48.780993,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(11.0, 26.0, 16.333333333333332)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 27.0)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:50.003347,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(11.0, 26.0, 18.75)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 27.0)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:51.401643,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:52.876641,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:54.396277,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:55.695457,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 17.0, 15.733333333333334)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:56.963759,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 18.0, 15.733333333333334)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:58.225506,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 18.0, 15.733333333333334)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:30:59.464266,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 18.75)","(9.0, 18.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:00.705845,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 20.4)","(9.0, 17.0, 14.239999999999998)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:01.873365,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 17.0)","(9.0, 17.0, 13.889999999999999)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:03.001695,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:04.095995,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:05.276593,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:06.524888,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 8.0, 5.560869565217391)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:07.710227,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(12.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 8.0, 6.390909090909091)","(14.0, 34.0, 20.666666666666668)","(8.0, 14.0, 12.966666666666667)"
06-01-2023 11:31:08.849127,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(13.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 7.8, 6.390909090909091)","(15.0, 34.0, 20.666666666666668)","(8.5, 14.0, 12.966666666666667)"
06-01-2023 11:31:09.978448,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(13.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 7.8, 6.390909090909091)","(15.0, 34.0, 20.666666666666668)","(8.5, 14.0, 12.966666666666667)"
06-01-2023 11:31:11.104658,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(13.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 7.8, 6.390909090909091)","(15.0, 34.0, 20.666666666666668)","(8.5, 14.0, 12.966666666666667)"
06-01-2023 11:31:12.203896,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(13.0, 26.0, 17.0)","(9.0, 16.5, 13.889999999999999)","(5.0, 7.8, 6.390909090909091)","(15.0, 34.0, 20.666666666666668)","(8.5, 14.0, 12.966666666666667)"
06-01-2023 11:31:13.341397,"(1.8, 2.92, 1.96625)","(6.5, 16.5, 10.166666666666666)","(13.0, 26.0, 17.0)","(9.0, 16.5, 14.127272727272727)","(5.0, 7.8, 6.390909090909091)","(15.0, 34.0, 20.666666666666668)","(8.5, 14.0, 12.966666666666667)"
