,Electric Heidi,Claretown Ann,Aston Jasper,Smiling Quartile,Mythical Queen,Stopped Short,Aston Esme,Caesars Palace
16-12-2022 14:55:46.164902,"(4.6, 5.5, 5.433333333333334)","(2.6, 3.0, 2.98)","(14.0, 22.0, 20.375)","(51.0, 85.0, 83.82352941176471)","(4.6, 5.9, 5.725806451612903)","(8.5, 11.0, 10.4)","(41.0, 70.0, 67.77777777777777)","(6.0, 7.4, 7.28)"
16-12-2022 14:55:47.116433,"(4.6, 5.5, 5.463636363636364)","(2.6, 3.05, 3.025)","(14.0, 22.0, 20.375)","(51.0, 85.0, 83.46153846153847)","(4.6, 5.9, 5.725806451612903)","(8.5, 11.0, 10.2)","(41.0, 70.0, 67.77777777777777)","(6.0, 7.4, 7.1866666666666665)"
16-12-2022 14:55:48.069559,"(4.6, 5.5, 5.433333333333334)","(2.6, 3.05, 3.0197916666666664)","(14.0, 22.0, 20.857142857142858)","(51.0, 85.0, 83.46153846153847)","(4.6, 5.8, 5.766666666666667)","(8.5, 11.0, 10.4)","(41.0, 70.0, 68.75)","(6.0, 7.4, 7.311111111111112)"
16-12-2022 14:55:49.032562,"(4.6, 5.5, 5.463636363636364)","(2.6, 3.05, 3.0197916666666664)","(14.0, 22.0, 20.571428571428573)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.8, 5.696969696969696)","(8.5, 11.0, 10.2)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.1866666666666665)"
16-12-2022 14:55:49.998679,"(4.6, 5.5, 5.433333333333334)","(2.6, 3.05, 3.0197916666666664)","(14.0, 22.0, 21.166666666666668)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.8, 5.696969696969696)","(8.5, 11.0, 10.2)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.355555555555556)"
16-12-2022 14:55:50.995483,"(4.6, 5.5, 5.463636363636364)","(2.6, 3.05, 3.019148936170213)","(14.0, 22.0, 20.571428571428573)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.6, 5.544)","(8.5, 11.0, 10.23076923076923)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.329411764705883)"
16-12-2022 14:55:51.963305,"(4.6, 5.5, 5.4875)","(2.6, 3.05, 3.0215686274509803)","(14.0, 22.0, 21.333333333333332)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.6, 5.544)","(8.5, 11.0, 10.23076923076923)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.478260869565217)"
16-12-2022 14:55:52.944814,"(4.6, 5.5, 5.466666666666667)","(2.6, 3.05, 3.0215686274509803)","(14.0, 22.0, 20.571428571428573)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.6, 5.506382978723404)","(8.5, 11.0, 10.23076923076923)","(41.0, 70.0, 69.6875)","(6.0, 7.6, 7.547826086956522)"
16-12-2022 14:55:53.927058,"(4.6, 5.6, 5.469565217391304)","(2.6, 3.05, 3.0236363636363635)","(14.0, 22.0, 20.571428571428573)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.6, 5.518518518518518)","(8.5, 11.0, 10.23076923076923)","(41.0, 70.0, 68.75)","(6.0, 7.6, 7.490909090909091)"
16-12-2022 14:55:54.884172,"(4.6, 5.6, 5.433333333333334)","(2.6, 3.05, 3.0378787878787876)","(14.0, 22.0, 21.166666666666668)","(51.0, 85.0, 72.74193548387098)","(4.6, 5.6, 5.518518518518518)","(8.5, 11.0, 10.444444444444445)","(41.0, 70.0, 68.75)","(6.0, 7.6, 7.533333333333333)"
16-12-2022 14:55:55.883045,"(4.6, 5.7, 5.5600000000000005)","(2.6, 3.05, 3.0460526315789473)","(14.0, 22.0, 20.571428571428573)","(51.0, 85.0, 71.89655172413794)","(4.6, 5.6, 5.529032258064516)","(8.5, 11.0, 10.25)","(41.0, 70.0, 68.75)","(6.0, 7.8, 7.4974358974358974)"
16-12-2022 14:55:56.833681,"(4.6, 5.7, 5.5600000000000005)","(2.6, 3.1, 3.041176470588235)","(14.0, 22.0, 20.933333333333334)","(51.0, 85.0, 72.87878787878788)","(4.6, 5.4, 5.396774193548388)","(8.5, 10.5, 10.25)","(41.0, 70.0, 68.75)","(6.0, 7.6, 7.5)"
16-12-2022 14:55:57.844699,"(4.6, 5.7, 5.6066666666666665)","(2.6, 3.1, 3.070689655172414)","(14.0, 22.0, 20.5)","(51.0, 85.0, 72.87878787878788)","(4.4, 5.3, 5.29375)","(8.5, 10.5, 10.25)","(41.0, 70.0, 68.75)","(6.0, 7.8, 7.48)"
16-12-2022 14:55:58.857688,"(4.6, 5.7, 5.6066666666666665)","(2.6, 3.1, 3.0476190476190474)","(14.0, 22.0, 21.7)","(51.0, 85.0, 72.87878787878788)","(4.4, 5.3, 5.29375)","(8.5, 10.5, 10.25)","(41.0, 70.0, 68.75)","(6.0, 7.8, 7.394736842105264)"
16-12-2022 14:55:59.848434,"(4.6, 5.7, 5.5600000000000005)","(2.6, 3.1, 3.007142857142857)","(14.0, 22.0, 21.8)","(51.0, 85.0, 72.87878787878788)","(4.4, 5.3, 5.2620689655172415)","(8.5, 10.5, 10.090909090909092)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.457142857142857)"
16-12-2022 14:56:00.826531,"(4.6, 5.7, 5.64)","(2.6, 3.1, 3.0371428571428574)","(14.0, 22.0, 21.80952380952381)","(51.0, 85.0, 72.87878787878788)","(4.4, 5.3, 5.222727272727273)","(8.5, 11.0, 10.62962962962963)","(41.0, 70.0, 69.6875)","(6.0, 7.6, 7.469230769230769)"
16-12-2022 14:56:01.785313,"(4.6, 5.8, 5.668571428571428)","(2.6, 3.1, 3.0433333333333334)","(14.0, 22.0, 21.666666666666668)","(51.0, 85.0, 75.3030303030303)","(4.4, 5.3, 5.26046511627907)","(8.5, 11.0, 10.31578947368421)","(41.0, 70.0, 69.41176470588235)","(6.0, 7.6, 7.4206896551724135)"
16-12-2022 14:56:02.725396,"(4.6, 5.8, 5.653846153846153)","(2.6, 3.1, 3.065714285714286)","(14.0, 23.0, 22.666666666666668)","(51.0, 85.0, 75.3030303030303)","(4.4, 5.3, 5.26046511627907)","(8.5, 10.5, 10.181818181818182)","(41.0, 70.0, 69.41176470588235)","(6.0, 7.6, 7.335)"
16-12-2022 14:56:03.693260,"(4.6, 5.8, 5.705)","(2.6, 3.1, 3.0650602409638554)","(14.0, 24.0, 23.5)","(51.0, 85.0, 75.3030303030303)","(4.4, 5.3, 5.321428571428571)","(8.5, 10.5, 10.181818181818182)","(41.0, 70.0, 69.41176470588235)","(6.0, 7.4, 7.28)"
16-12-2022 14:56:04.710375,"(4.6, 5.8, 5.695454545454545)","(2.6, 3.1, 3.0646341463414632)","(14.0, 24.0, 22.727272727272727)","(51.0, 85.0, 75.3030303030303)","(4.4, 5.4, 5.333333333333333)","(8.5, 10.5, 9.956521739130435)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.283333333333333)"
16-12-2022 14:56:05.669848,"(4.6, 5.8, 5.695454545454545)","(2.6, 3.1, 3.0544444444444445)","(14.0, 24.0, 22.727272727272727)","(51.0, 85.0, 75.3030303030303)","(4.4, 5.4, 5.247619047619048)","(8.5, 10.0, 9.833333333333334)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.322222222222223)"
16-12-2022 14:56:06.675644,"(4.6, 5.7, 5.643283582089552)","(2.6, 3.1, 3.088709677419355)","(14.0, 24.0, 22.90909090909091)","(51.0, 85.0, 75.3030303030303)","(4.4, 5.2, 5.227272727272727)","(8.5, 10.0, 10.01304347826087)","(41.0, 70.0, 69.6875)","(6.0, 7.4, 7.318918918918919)"
16-12-2022 14:56:07.663242,"(4.6, 5.6, 5.5807692307692305)","(2.6, 3.15, 3.0887499999999997)","(14.0, 24.0, 22.5)","(51.0, 85.0, 79.78260869565217)","(4.4, 5.3, 5.227272727272727)","(8.5, 10.5, 10.01304347826087)","(41.0, 70.0, 69.77272727272727)","(6.0, 7.4, 7.357142857142858)"
16-12-2022 14:56:08.674650,"(4.6, 5.7, 5.544444444444444)","(2.6, 3.15, 3.096268656716418)","(14.0, 24.0, 22.90909090909091)","(51.0, 85.0, 79.78260869565217)","(4.4, 5.2, 5.173809523809524)","(8.5, 10.5, 10.055555555555555)","(41.0, 70.0, 69.56521739130434)","(6.0, 7.4, 7.385185185185185)"
16-12-2022 14:56:09.648637,"(4.6, 5.6, 5.564705882352941)","(2.6, 3.15, 3.089240506329114)","(14.0, 24.0, 23.666666666666668)","(51.0, 85.0, 80.38461538461539)","(4.4, 5.2, 5.173809523809524)","(8.5, 10.5, 10.058823529411764)","(41.0, 70.0, 69.56521739130434)","(6.0, 7.4, 7.35625)"
16-12-2022 14:56:10.634700,"(4.6, 5.6, 5.576)","(2.6, 3.15, 3.089240506329114)","(14.0, 24.0, 23.7)","(51.0, 85.0, 80.38461538461539)","(4.4, 5.2, 5.173809523809524)","(8.5, 10.5, 10.058823529411764)","(41.0, 70.0, 69.56521739130434)","(6.0, 7.4, 7.383333333333334)"
16-12-2022 14:56:11.609393,"(4.6, 5.6, 5.508333333333333)","(2.6, 3.15, 3.1145161290322583)","(14.0, 24.0, 23.7)","(51.0, 80.0, 75.9090909090909)","(4.4, 5.2, 5.173809523809524)","(8.5, 10.5, 10.058823529411764)","(41.0, 70.0, 69.56521739130434)","(6.0, 7.4, 7.383333333333334)"
16-12-2022 14:56:12.622604,"(4.6, 5.5, 5.417391304347826)","(2.6, 3.15, 3.133076923076923)","(14.0, 26.0, 24.75609756097561)","(51.0, 80.0, 75.9090909090909)","(4.0, 5.2, 4.675675675675675)","(8.5, 10.5, 10.523809523809524)","(41.0, 70.0, 73.4)","(6.0, 7.6, 7.545454545454545)"
16-12-2022 14:56:13.629897,"(4.6, 5.7, 5.655555555555556)","(2.6, 3.25, 3.1983870967741934)","(14.0, 25.0, 24.785714285714285)","(51.0, 80.0, 75.9090909090909)","(4.0, 4.8, 4.6875)","(8.5, 11.0, 10.357142857142858)","(41.0, 75.0, 73.26086956521739)","(6.0, 7.6, 7.556521739130434)"
16-12-2022 14:56:14.658016,"(4.6, 5.7, 5.696153846153846)","(2.6, 3.2, 3.0810344827586205)","(14.0, 26.0, 25.666666666666668)","(51.0, 80.0, 76.53846153846153)","(4.0, 4.8, 4.741666666666667)","(8.5, 11.0, 10.431034482758621)","(41.0, 75.0, 72.91666666666667)","(6.0, 7.6, 7.632)"
16-12-2022 14:56:15.677917,"(4.6, 5.9, 5.839285714285714)","(2.6, 3.1, 3.0506024096385542)","(14.0, 26.0, 25.76923076923077)","(51.0, 85.0, 81.0)","(4.0, 4.8, 4.7176470588235295)","(8.5, 11.0, 10.431034482758621)","(41.0, 75.0, 72.91666666666667)","(6.0, 7.8, 7.677419354838709)"
16-12-2022 14:56:16.650338,"(4.6, 6.0, 5.9)","(2.6, 3.1, 3.044578313253012)","(14.0, 26.0, 25.84)","(51.0, 80.0, 79.11764705882354)","(4.0, 4.7, 4.6)","(8.5, 11.0, 10.8359375)","(41.0, 75.0, 72.91666666666667)","(6.0, 7.8, 7.776470588235294)"
16-12-2022 14:56:17.623346,"(4.6, 5.9, 5.83265306122449)","(2.6, 3.1, 3.0584415584415585)","(14.0, 28.0, 27.076923076923077)","(51.0, 80.0, 79.11764705882354)","(4.0, 4.6, 4.589130434782608)","(8.5, 11.0, 10.6625)","(41.0, 75.0, 72.91666666666667)","(6.0, 7.8, 7.742857142857143)"
16-12-2022 14:56:18.578638,"(4.6, 6.0, 5.913636363636364)","(2.6, 3.1, 3.0703703703703704)","(14.0, 28.0, 26.666666666666668)","(51.0, 80.0, 76.11111111111111)","(4.0, 4.6, 4.588636363636363)","(8.5, 11.0, 10.6625)","(41.0, 75.0, 71.66666666666667)","(6.0, 7.8, 7.75)"
16-12-2022 14:56:19.529183,"(4.6, 6.0, 5.982608695652174)","(2.6, 3.1, 3.0648)","(14.0, 28.0, 27.0)","(51.0, 80.0, 76.71875)","(4.0, 4.7, 4.6471698113207545)","(8.5, 11.0, 10.670731707317072)","(41.0, 75.0, 73.75)","(6.0, 7.8, 7.7625)"
16-12-2022 14:56:20.479047,"(4.6, 6.0, 5.976)","(2.6, 3.1, 3.052688172043011)","(14.0, 28.0, 27.0)","(51.0, 80.0, 76.71875)","(4.0, 4.6, 4.5702127659574465)","(8.5, 11.0, 10.670731707317072)","(41.0, 75.0, 73.75)","(6.0, 7.8, 7.752941176470588)"
16-12-2022 14:56:21.452913,"(4.6, 6.2, 6.004545454545455)","(2.6, 3.05, 3.0415384615384613)","(14.0, 28.0, 27.333333333333332)","(51.0, 80.0, 76.25)","(4.0, 4.6, 4.574193548387097)","(8.5, 11.0, 10.8125)","(41.0, 75.0, 73.52941176470588)","(6.0, 7.8, 7.745454545454545)"
16-12-2022 14:56:22.456192,"(4.6, 6.0, 5.971794871794872)","(2.6, 3.05, 3.038970588235294)","(14.0, 28.0, 27.428571428571427)","(51.0, 80.0, 76.25)","(4.0, 4.6, 4.548387096774193)","(8.5, 11.0, 10.795774647887324)","(41.0, 75.0, 73.52941176470588)","(6.0, 7.8, 7.779999999999999)"
16-12-2022 14:56:23.445140,"(4.6, 6.2, 6.010526315789474)","(2.6, 3.05, 3.0473214285714283)","(14.0, 28.0, 27.428571428571427)","(51.0, 80.0, 76.25)","(4.0, 4.6, 4.562025316455696)","(8.5, 11.0, 10.814102564102564)","(41.0, 75.0, 73.52941176470588)","(6.0, 7.8, 7.721739130434782)"
16-12-2022 14:56:24.470860,"(4.6, 6.2, 6.01830985915493)","(2.6, 3.05, 3.048181818181818)","(14.0, 28.0, 27.428571428571427)","(51.0, 80.0, 76.25)","(4.0, 4.6, 4.541379310344827)","(8.5, 11.0, 10.814102564102564)","(41.0, 75.0, 73.75)","(6.0, 7.8, 7.733333333333333)"
16-12-2022 14:56:25.451865,"(4.8, 6.2, 6.01830985915493)","(2.6, 3.05, 3.037857142857143)","(15.0, 28.0, 27.238095238095237)","(51.0, 80.0, 76.37931034482759)","(3.8, 4.6, 4.573529411764706)","(9.0, 11.0, 11.074712643678161)","(51.0, 75.0, 74.0)","(6.5, 7.8, 7.825)"
16-12-2022 14:56:26.468634,"(4.8, 6.2, 6.0)","(2.6, 3.05, 3.031547619047619)","(15.0, 28.0, 27.0)","(51.0, 80.0, 73.82352941176471)","(3.8, 4.6, 4.576315789473684)","(9.0, 11.5, 11.088235294117647)","(51.0, 75.0, 74.0)","(6.5, 8.0, 7.832258064516129)"
16-12-2022 14:56:27.441513,"(4.8, 6.0, 5.954545454545455)","(2.6, 3.05, 3.0414062499999996)","(15.0, 28.0, 27.0)","(51.0, 80.0, 73.82352941176471)","(3.8, 4.6, 4.576315789473684)","(9.0, 11.5, 11.088235294117647)","(51.0, 75.0, 73.66666666666667)","(6.5, 8.0, 7.779999999999999)"
16-12-2022 14:56:28.453997,"(4.8, 6.2, 6.026666666666666)","(2.6, 3.05, 3.0484126984126982)","(15.0, 28.0, 27.36)","(51.0, 80.0, 73.82352941176471)","(3.8, 4.5, 4.4383333333333335)","(9.0, 11.5, 10.939024390243903)","(51.0, 75.0, 73.66666666666667)","(6.5, 8.0, 7.818181818181818)"
16-12-2022 14:56:29.487170,"(4.8, 6.2, 6.046428571428572)","(2.6, 3.0, 2.9818543046357617)","(15.0, 28.0, 27.36)","(51.0, 80.0, 75.0)","(3.8, 4.5, 4.439655172413794)","(9.0, 11.5, 10.98314606741573)","(51.0, 75.0, 73.66666666666667)","(6.5, 8.0, 7.896551724137931)"
16-12-2022 14:56:30.508283,"(4.8, 6.2, 6.0814814814814815)","(2.6, 3.05, 2.988)","(15.0, 28.0, 27.36)","(51.0, 80.0, 73.82352941176471)","(3.8, 4.5, 4.392307692307693)","(9.0, 11.5, 10.98314606741573)","(51.0, 75.0, 73.66666666666667)","(6.5, 8.0, 7.896551724137931)"
16-12-2022 14:56:31.526555,"(4.8, 6.2, 6.094117647058823)","(2.6, 3.05, 2.9803225806451614)","(15.0, 28.0, 27.36)","(51.0, 80.0, 73.82352941176471)","(3.8, 4.4, 4.3474576271186445)","(9.0, 11.5, 10.98314606741573)","(51.0, 75.0, 73.92857142857143)","(6.5, 8.0, 7.96)"
16-12-2022 14:56:32.545946,"(4.8, 6.2, 6.1)","(2.6, 3.05, 2.9890588235294118)","(15.0, 28.0, 27.058823529411764)","(51.0, 80.0, 75.0)","(3.8, 4.4, 4.3474576271186445)","(9.0, 11.5, 10.894736842105264)","(51.0, 75.0, 73.92857142857143)","(6.5, 8.2, 7.984615384615384)"
16-12-2022 14:56:33.543670,"(4.8, 6.2, 6.096774193548387)","(2.6, 3.05, 2.9806756756756756)","(15.0, 28.0, 27.058823529411764)","(51.0, 80.0, 75.0)","(3.8, 4.4, 4.343076923076923)","(9.0, 11.5, 10.838235294117647)","(51.0, 75.0, 73.92857142857143)","(6.5, 8.2, 7.984615384615384)"
16-12-2022 14:56:34.538151,"(4.8, 6.2, 6.107142857142858)","(2.6, 3.05, 2.9806756756756756)","(15.0, 28.0, 27.058823529411764)","(51.0, 80.0, 75.33333333333333)","(3.8, 4.4, 4.34406779661017)","(9.0, 11.5, 10.916666666666666)","(51.0, 75.0, 73.66666666666667)","(6.5, 8.2, 8.005714285714285)"
16-12-2022 14:56:35.513457,"(4.8, 6.2, 6.1)","(2.6, 3.05, 2.984230769230769)","(15.0, 28.0, 27.125)","(51.0, 80.0, 75.33333333333333)","(3.8, 4.4, 4.3484375)","(9.0, 11.5, 10.884615384615385)","(51.0, 75.0, 73.66666666666667)","(6.5, 8.2, 8.005714285714285)"
16-12-2022 14:56:36.525851,"(4.8, 6.2, 6.1)","(2.6, 3.05, 2.976578947368421)","(15.0, 28.0, 27.529411764705884)","(51.0, 80.0, 77.33333333333333)","(3.8, 4.4, 4.305740740740741)","(9.0, 11.5, 11.202380952380953)","(51.0, 75.0, 82.95454545454545)","(6.5, 8.2, 8.078260869565218)"
16-12-2022 14:56:37.541213,"(4.8, 6.4, 6.273563218390805)","(2.6, 3.2, 3.080223880597015)","(15.0, 30.0, 28.5)","(51.0, 85.0, 80.71428571428572)","(3.8, 4.0, 3.9094306049822065)","(9.0, 11.5, 11.4375)","(51.0, 85.0, 82.95454545454545)","(6.5, 8.4, 8.094545454545454)"
16-12-2022 14:56:38.522247,"(4.8, 6.4, 6.288)","(2.6, 3.15, 3.107608695652174)","(17.0, 30.0, 28.615384615384617)","(51.0, 85.0, 80.71428571428572)","(3.6, 4.0, 3.9094306049822065)","(9.0, 11.5, 11.4375)","(51.0, 85.0, 81.25)","(6.5, 8.4, 7.95)"
16-12-2022 14:56:39.532983,"(4.8, 6.4, 6.301204819277109)","(2.6, 3.15, 3.1154761904761905)","(17.0, 28.0, 26.818181818181817)","(51.0, 85.0, 79.16666666666667)","(3.6, 4.1, 4.0147540983606556)","(9.0, 11.5, 11.428571428571429)","(51.0, 85.0, 81.25)","(6.5, 8.0, 7.9)"
16-12-2022 14:56:40.547291,"(4.8, 6.4, 6.295454545454546)","(2.6, 3.15, 3.1451612903225805)","(17.0, 27.0, 26.9)","(51.0, 80.0, 79.16666666666667)","(3.6, 4.1, 4.005454545454546)","(9.0, 11.5, 11.305555555555555)","(51.0, 85.0, 90.0)","(6.5, 8.0, 7.857142857142857)"
16-12-2022 14:56:41.581406,"(4.8, 6.4, 6.307692307692308)","(2.6, 3.15, 3.125238095238095)","(17.0, 28.0, 27.333333333333332)","(51.0, 80.0, 80.0)","(3.6, 4.1, 4.00576923076923)","(9.0, 11.5, 11.021739130434783)","(51.0, 100.0, 79.23076923076923)","(6.5, 8.0, 7.888888888888888)"
16-12-2022 14:56:42.676186,"(4.8, 6.4, 6.290909090909091)","(2.6, 3.15, 3.1409090909090907)","(17.0, 28.0, 27.272727272727273)","(51.0, 85.0, 80.0)","(3.6, 4.1, 4.033333333333333)","(9.0, 11.5, 11.133333333333333)","(51.0, 100.0, 78.57142857142857)","(6.5, 8.0, 7.914285714285715)"
16-12-2022 14:56:43.719304,"(4.8, 6.4, 6.296)","(2.6, 3.2, 3.1223684210526317)","(17.0, 27.0, 26.88888888888889)","(51.0, 85.0, 80.0)","(3.6, 4.1, 4.032203389830508)","(9.0, 11.5, 11.087628865979381)","(51.0, 100.0, 78.88888888888889)","(6.5, 8.0, 7.944444444444445)"
16-12-2022 14:56:44.737058,"(4.8, 6.4, 6.309302325581395)","(2.6, 3.2, 3.143809523809524)","(17.0, 27.0, 26.88888888888889)","(51.0, 85.0, 80.0)","(3.6, 4.1, 4.035185185185185)","(9.0, 11.5, 11.04639175257732)","(51.0, 100.0, 78.88888888888889)","(6.5, 8.0, 7.944444444444445)"
16-12-2022 14:56:45.711306,"(4.8, 6.4, 6.314634146341463)","(2.6, 3.2, 3.143809523809524)","(17.0, 27.0, 26.92)","(51.0, 85.0, 80.71428571428571)","(3.6, 4.1, 4.157692307692308)","(9.0, 11.5, 10.879032258064516)","(51.0, 100.0, 77.5)","(6.5, 8.0, 7.660759493670886)"
16-12-2022 14:56:46.671420,"(4.8, 6.4, 6.302777777777778)","(2.6, 3.15, 3.137)","(17.0, 27.0, 26.923076923076923)","(51.0, 80.0, 76.11111111111111)","(3.6, 4.2, 4.121739130434783)","(9.0, 11.0, 10.941666666666666)","(51.0, 80.0, 76.66666666666667)","(6.5, 7.8, 7.541666666666666)"
16-12-2022 14:56:47.633928,"(5.0, 6.4, 6.316666666666667)","(2.7, 3.2, 3.1373737373737374)","(18.0, 27.0, 26.92)","(51.0, 80.0, 74.58333333333333)","(3.4, 4.3, 4.119999999999999)","(9.0, 11.0, 10.941666666666666)","(51.0, 100.0, 80.55555555555556)","(6.5, 7.6, 7.576470588235294)"
16-12-2022 14:56:48.596366,"(5.0, 6.4, 6.316666666666667)","(2.7, 3.2, 3.1569444444444446)","(18.0, 28.0, 27.282608695652172)","(51.0, 80.0, 75.23809523809524)","(3.4, 4.2, 4.125)","(9.0, 11.0, 10.99074074074074)","(51.0, 100.0, 84.0909090909091)","(6.5, 7.6, 7.576470588235294)"
16-12-2022 14:56:49.601029,"(5.0, 6.4, 6.316666666666667)","(2.7, 3.2, 3.156578947368421)","(18.0, 28.0, 27.282608695652172)","(51.0, 80.0, 75.23809523809524)","(3.4, 4.1, 4.101960784313725)","(9.0, 11.0, 11.004761904761905)","(51.0, 100.0, 82.5)","(6.5, 7.6, 7.642253521126761)"
16-12-2022 14:56:50.575164,"(5.0, 6.4, 6.337704918032787)","(2.7, 3.15, 3.108695652173913)","(18.0, 28.0, 26.76923076923077)","(51.0, 80.0, 75.23809523809524)","(3.4, 4.2, 4.101960784313725)","(9.0, 11.5, 11.222222222222221)","(51.0, 95.0, 87.94117647058823)","(6.5, 7.8, 7.8307692307692305)"
16-12-2022 14:56:51.611924,"(5.0, 6.6, 6.574999999999999)","(2.7, 3.2, 3.172727272727273)","(18.0, 29.0, 28.04)","(51.0, 80.0, 84.54545454545455)","(3.4, 4.0, 3.834375)","(9.0, 11.5, 11.235294117647058)","(51.0, 95.0, 87.5)","(6.5, 8.0, 7.874074074074074)"
16-12-2022 14:56:52.627489,"(5.0, 6.6, 6.58)","(2.7, 3.25, 3.1941441441441443)","(18.0, 28.0, 27.875)","(51.0, 90.0, 84.54545454545455)","(3.4, 3.9, 3.8272151898734177)","(9.0, 11.5, 11.306451612903226)","(51.0, 95.0, 87.5)","(6.5, 8.0, 7.727619047619047)"
16-12-2022 14:56:53.621146,"(5.0, 6.8, 6.5762237762237765)","(2.7, 3.25, 3.203846153846154)","(18.0, 28.0, 27.857142857142858)","(51.0, 90.0, 84.16666666666667)","(3.4, 3.85, 3.838607594936709)","(9.0, 11.5, 11.473684210526315)","(51.0, 95.0, 85.35714285714286)","(6.5, 7.8, 7.357142857142858)"
16-12-2022 14:56:54.610789,"(5.0, 6.6, 6.574999999999999)","(2.7, 3.3, 3.264678899082569)","(18.0, 28.0, 27.894736842105264)","(51.0, 90.0, 81.25)","(3.4, 3.9, 3.876153846153846)","(9.0, 11.5, 11.263157894736842)","(51.0, 95.0, 84.6875)","(6.5, 7.4, 7.311111111111112)"
16-12-2022 14:56:55.598976,"(5.0, 6.6, 6.582278481012658)","(2.7, 3.25, 3.2384057971014495)","(18.0, 28.0, 27.904761904761905)","(51.0, 85.0, 82.5)","(3.4, 3.9, 3.878787878787879)","(9.0, 12.0, 11.342857142857143)","(51.0, 95.0, 83.47826086956522)","(6.5, 7.4, 7.482051282051282)"
16-12-2022 14:56:56.573578,"(5.0, 6.6, 6.557303370786516)","(2.7, 3.3, 3.2524752475247523)","(18.0, 29.0, 27.129032258064516)","(51.0, 85.0, 82.5)","(3.4, 3.9, 3.874285714285714)","(9.0, 11.5, 11.222222222222221)","(51.0, 90.0, 84.61538461538461)","(6.5, 7.6, 7.6764705882352935)"
16-12-2022 14:56:57.583151,"(5.0, 6.6, 6.560416666666667)","(2.7, 3.25, 3.2393939393939393)","(18.0, 28.0, 27.88235294117647)","(51.0, 85.0, 80.71428571428571)","(3.4, 3.9, 3.874285714285714)","(9.0, 11.5, 11.222222222222221)","(51.0, 85.0, 84.61538461538461)","(6.5, 7.8, 7.67027027027027)"
16-12-2022 14:56:58.555215,"(5.0, 6.6, 6.560416666666667)","(2.7, 3.25, 3.2393939393939393)","(18.0, 28.0, 27.81818181818182)","(51.0, 85.0, 80.71428571428571)","(3.4, 3.9, 3.8354545454545454)","(9.0, 11.5, 11.244897959183673)","(51.0, 85.0, 84.0)","(6.5, 7.8, 7.678787878787879)"
16-12-2022 14:56:59.542739,"(5.0, 6.6, 6.575903614457831)","(2.7, 3.3, 3.2864406779661017)","(18.0, 28.0, 27.81818181818182)","(51.0, 85.0, 80.71428571428571)","(3.4, 3.85, 3.9471910112359554)","(9.0, 11.5, 11.105263157894736)","(51.0, 90.0, 84.0)","(6.5, 7.8, 7.704)"
16-12-2022 14:57:00.590514,"(5.0, 6.6, 6.406896551724138)","(2.7, 3.3, 3.282051282051282)","(18.0, 27.0, 26.5)","(51.0, 85.0, 80.71428571428571)","(3.4, 3.95, 3.9481818181818182)","(9.0, 11.5, 11.105263157894736)","(51.0, 90.0, 84.61538461538461)","(6.5, 7.8, 7.714285714285714)"
16-12-2022 14:57:01.554624,"(5.0, 6.6, 6.434666666666667)","(2.7, 3.3, 3.2763392857142857)","(18.0, 27.0, 26.5)","(51.0, 85.0, 81.0)","(3.4, 3.95, 3.9481818181818182)","(9.0, 11.5, 11.127450980392156)","(51.0, 85.0, 84.44444444444444)","(6.5, 7.8, 7.618181818181818)"
16-12-2022 14:57:02.498192,"(5.0, 6.6, 6.4)","(2.7, 3.3, 3.2763636363636364)","(18.0, 27.0, 26.5)","(51.0, 85.0, 80.9090909090909)","(3.4, 4.0, 3.9904761904761905)","(9.0, 11.5, 11.0)","(51.0, 90.0, 84.44444444444444)","(6.5, 7.8, 7.616)"
16-12-2022 14:57:03.440318,"(5.0, 6.6, 6.421739130434783)","(2.7, 3.3, 3.278515625)","(18.0, 27.0, 26.764705882352942)","(51.0, 85.0, 80.43478260869566)","(3.4, 4.0, 3.987292817679558)","(9.0, 11.0, 10.875)","(51.0, 90.0, 84.44444444444444)","(6.5, 7.8, 7.616)"
16-12-2022 14:57:04.407426,"(5.0, 6.6, 6.421739130434783)","(2.7, 3.3, 3.2846153846153845)","(18.0, 26.0, 25.857142857142858)","(51.0, 85.0, 81.84210526315789)","(3.4, 4.0, 3.9892655367231638)","(9.0, 11.0, 10.85344827586207)","(51.0, 90.0, 84.44444444444444)","(6.5, 7.8, 7.618181818181818)"
