,Apollo Dreamz,Miki Magic,Jilliby Typhoon,Bronski Delight,Isntthatright,Captain Braveheart,Turbo Bromac Nz,Lancelot Bromac Nz,Jay Tee Tyron Nz,English Dance
10-01-2023 16:51:10.169384,"(1.45, 1.62, 1.6118543046357616)","(19.0, 38.0, 36.333333333333336)","(13.0, 22.0, 20.9375)","(7.5, 10.5, 9.853030303030303)","(6.0, 8.2, 8.032258064516128)","(31.0, 60.0, 50.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.08)"
10-01-2023 16:51:11.704295,"(1.45, 1.62, 1.6118543046357616)","(19.0, 38.0, 36.333333333333336)","(13.0, 22.0, 20.9375)","(7.5, 10.5, 9.853030303030303)","(6.0, 8.2, 7.984615384615384)","(31.0, 60.0, 50.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.655172413793103)"
10-01-2023 16:51:13.336966,"(1.45, 1.62, 1.6045161290322583)","(19.0, 38.0, 36.333333333333336)","(14.0, 22.0, 20.76923076923077)","(7.5, 10.5, 11.65625)","(6.0, 8.2, 7.947368421052632)","(31.0, 60.0, 50.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.5)"
10-01-2023 16:51:15.191220,"(1.45, 1.61, 1.5999029126213593)","(19.0, 38.0, 36.18181818181818)","(14.0, 22.0, 20.5)","(7.5, 12.0, 12.0)","(6.0, 8.0, 7.921428571428572)","(31.0, 60.0, 50.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.4)"
10-01-2023 16:51:16.819641,"(1.45, 1.6, 1.5999029126213593)","(19.0, 38.0, 36.18181818181818)","(14.0, 22.0, 20.22222222222222)","(7.5, 12.5, 11.75)","(6.0, 8.0, 7.912)","(31.0, 60.0, 51.5)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.4)"
10-01-2023 16:51:18.334215,"(1.45, 1.6, 1.602515337423313)","(19.0, 38.0, 36.18181818181818)","(14.0, 22.0, 20.428571428571427)","(7.5, 12.5, 11.829545454545455)","(6.0, 8.0, 7.912)","(31.0, 55.0, 51.5)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.4)"
10-01-2023 16:51:19.672266,"(1.45, 1.61, 1.6048437500000001)","(19.0, 38.0, 36.333333333333336)","(14.0, 21.0, 20.428571428571427)","(7.5, 12.0, 11.815217391304348)","(6.0, 8.0, 7.6465116279069765)","(31.0, 55.0, 54.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.4)"
10-01-2023 16:51:21.122200,"(1.45, 1.61, 1.6048437500000001)","(19.0, 38.0, 36.333333333333336)","(14.0, 21.0, 20.428571428571427)","(7.5, 12.0, 11.815217391304348)","(6.0, 7.8, 7.619469026548672)","(31.0, 55.0, 54.54545454545455)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.4)"
10-01-2023 16:51:22.579341,"(1.45, 1.61, 1.6044966442953021)","(19.0, 38.0, 36.333333333333336)","(14.0, 21.0, 20.428571428571427)","(7.5, 12.0, 11.881578947368421)","(6.0, 7.8, 7.617857142857143)","(31.0, 60.0, 55.714285714285715)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.4)"
10-01-2023 16:51:24.024159,"(1.45, 1.61, 1.6043589743589743)","(19.0, 38.0, 36.46153846153846)","(14.0, 21.0, 20.5)","(7.5, 12.0, 11.884615384615385)","(6.0, 7.8, 7.623728813559322)","(31.0, 60.0, 55.714285714285715)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.307692307692307)"
10-01-2023 16:51:25.483569,"(1.45, 1.61, 1.6115294117647059)","(19.0, 38.0, 36.46153846153846)","(14.0, 21.0, 20.285714285714285)","(7.5, 12.0, 11.777777777777779)","(6.0, 7.8, 7.76)","(31.0, 60.0, 56.15384615384615)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.307692307692307)"
10-01-2023 16:51:26.975693,"(1.45, 1.62, 1.60525)","(19.0, 38.0, 36.75)","(14.0, 22.0, 20.25)","(7.5, 12.0, 11.310344827586206)","(6.0, 7.8, 7.8613333333333335)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 22.580645161290324)"
10-01-2023 16:51:28.422238,"(1.4, 1.61, 1.6095431472081219)","(19.0, 38.0, 36.61538461538461)","(14.0, 21.0, 20.25)","(8.0, 11.5, 11.310344827586206)","(6.0, 8.0, 7.86865671641791)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 23.083333333333332)"
10-01-2023 16:51:29.850589,"(1.4, 1.61, 1.615546218487395)","(19.0, 38.0, 36.61538461538461)","(14.0, 21.0, 20.25)","(8.0, 11.5, 11.296296296296296)","(6.0, 8.0, 7.893827160493827)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(15.0, 24.0, 23.083333333333332)"
10-01-2023 16:51:31.319865,"(1.4, 1.62, 1.6151639344262296)","(20.0, 38.0, 36.61538461538461)","(14.0, 21.0, 20.25)","(8.0, 11.5, 11.296296296296296)","(6.0, 8.0, 7.893827160493827)","(31.0, 60.0, 57.333333333333336)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 23.083333333333332)"
10-01-2023 16:51:32.787709,"(1.4, 1.62, 1.6151639344262296)","(20.0, 38.0, 36.61538461538461)","(14.0, 21.0, 20.653846153846153)","(8.0, 11.5, 10.075150300601202)","(6.0, 8.0, 7.834615384615384)","(31.0, 60.0, 57.333333333333336)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.580645161290324)"
10-01-2023 16:51:34.237241,"(1.4, 1.62, 1.614632587859425)","(20.0, 38.0, 36.61538461538461)","(14.0, 21.0, 20.344827586206897)","(8.0, 10.5, 10.265625)","(6.0, 8.0, 7.878947368421053)","(31.0, 60.0, 57.333333333333336)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.580645161290324)"
10-01-2023 16:51:35.690925,"(1.4, 1.63, 1.6247945205479453)","(20.0, 38.0, 36.8)","(14.0, 22.0, 20.344827586206897)","(8.0, 10.5, 10.094444444444445)","(6.0, 8.0, 7.904166666666667)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.580645161290324)"
10-01-2023 16:51:37.057024,"(1.4, 1.63, 1.6228971962616823)","(20.0, 38.0, 36.8)","(14.0, 22.0, 20.5)","(8.0, 10.5, 10.094444444444445)","(6.0, 8.0, 7.904166666666667)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.580645161290324)"
10-01-2023 16:51:38.448366,"(1.4, 1.63, 1.6230188679245283)","(20.0, 38.0, 36.8)","(14.0, 21.0, 20.5)","(8.0, 10.5, 10.094444444444445)","(6.0, 8.0, 7.9799999999999995)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.580645161290324)"
10-01-2023 16:51:39.855418,"(1.4, 1.63, 1.6248275862068966)","(20.0, 38.0, 36.8)","(14.0, 21.0, 20.5)","(8.0, 10.5, 10.094444444444445)","(6.0, 8.2, 7.942105263157894)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.666666666666668)"
10-01-2023 16:51:41.180200,"(1.4, 1.63, 1.6209787234042554)","(20.0, 38.0, 36.8)","(14.0, 21.0, 20.5)","(8.0, 10.5, 10.090425531914894)","(6.0, 8.2, 7.942105263157894)","(31.0, 60.0, 56.875)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.666666666666668)"
10-01-2023 16:51:42.597744,"(1.4, 1.64, 1.6209787234042554)","(20.0, 38.0, 36.54545454545455)","(14.0, 21.0, 20.5)","(8.0, 10.5, 9.959649122807019)","(6.0, 8.2, 7.951111111111111)","(31.0, 60.0, 57.333333333333336)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.666666666666668)"
10-01-2023 16:51:44.223820,"(1.4, 1.65, 1.6351960784313726)","(20.0, 38.0, 36.54545454545455)","(14.0, 21.0, 20.714285714285715)","(8.0, 10.5, 9.977966101694916)","(6.0, 8.2, 7.996363636363636)","(31.0, 60.0, 59.375)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.64516129032258)"
10-01-2023 16:51:45.779834,"(1.4, 1.64, 1.6351960784313726)","(20.0, 38.0, 36.4)","(14.0, 21.0, 20.714285714285715)","(8.0, 10.5, 9.977966101694916)","(6.0, 8.2, 7.996363636363636)","(31.0, 60.0, 59.33333333333333)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.5)"
10-01-2023 16:51:47.368612,"(1.4, 1.64, 1.6314035087719296)","(20.0, 38.0, 36.4)","(14.0, 21.0, 20.37037037037037)","(8.0, 10.5, 9.977966101694916)","(6.0, 8.2, 7.996363636363636)","(31.0, 60.0, 59.33333333333333)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.5)"
10-01-2023 16:51:48.845903,"(1.4, 1.64, 1.6314035087719296)","(20.0, 38.0, 36.36363636363637)","(14.0, 22.0, 20.37037037037037)","(8.0, 10.5, 9.9456)","(6.0, 8.2, 7.996363636363636)","(31.0, 60.0, 59.33333333333333)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.5)"
10-01-2023 16:51:50.183320,"(1.4, 1.64, 1.6314035087719296)","(20.0, 40.0, 36.36363636363637)","(14.0, 22.0, 20.296875)","(8.0, 10.5, 9.9456)","(6.0, 8.2, 7.996363636363636)","(31.0, 60.0, 59.33333333333333)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.5)"
10-01-2023 16:51:51.555127,"(1.4, 1.64, 1.630754716981132)","(20.0, 40.0, 36.36363636363637)","(14.0, 21.0, 20.296875)","(8.0, 10.5, 9.9456)","(6.0, 8.2, 7.992592592592592)","(31.0, 60.0, 59.33333333333333)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.5)"
10-01-2023 16:51:52.905974,"(1.4, 1.64, 1.6356020942408376)","(21.0, 40.0, 34.92307692307692)","(14.0, 21.0, 19.928571428571427)","(7.5, 10.5, 9.863571428571428)","(6.5, 8.2, 7.884057971014492)","(31.0, 60.0, 59.54545454545455)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 24.677419354838708)"
10-01-2023 16:51:54.236056,"(1.4, 1.65, 1.6450515463917526)","(21.0, 36.0, 35.368421052631575)","(14.0, 21.0, 19.8125)","(7.5, 10.5, 9.939622641509434)","(6.5, 8.0, 7.5875)","(31.0, 65.0, 58.333333333333336)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 24.655172413793103)"
10-01-2023 16:51:55.650153,"(1.4, 1.65, 1.6314150943396226)","(21.0, 36.0, 35.368421052631575)","(14.0, 21.0, 19.928571428571427)","(7.5, 10.5, 9.939622641509434)","(6.5, 7.8, 7.4793893129771)","(31.0, 65.0, 59.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 24.655172413793103)"
10-01-2023 16:51:56.982866,"(1.4, 1.64, 1.6421804511278195)","(21.0, 36.0, 35.42857142857143)","(14.0, 21.0, 19.928571428571427)","(7.5, 10.5, 9.961538461538462)","(6.5, 7.8, 7.505747126436781)","(31.0, 65.0, 59.411764705882355)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 24.6)"
10-01-2023 16:51:58.288953,"(1.4, 1.66, 1.6504347826086956)","(21.0, 36.0, 35.42857142857143)","(14.0, 21.0, 19.413793103448278)","(7.5, 10.0, 9.782758620689656)","(6.5, 7.8, 7.331578947368421)","(31.0, 60.0, 59.411764705882355)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 24.6)"
10-01-2023 16:51:59.586067,"(1.4, 1.67, 1.6466206896551723)","(21.0, 36.0, 35.578947368421055)","(14.0, 21.0, 19.8)","(7.5, 9.8, 9.975000000000001)","(6.5, 7.4, 7.513513513513513)","(31.0, 60.0, 58.57142857142857)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 22.508474576271187)"
10-01-2023 16:52:00.862879,"(1.4, 1.67, 1.6486792452830188)","(21.0, 36.0, 35.578947368421055)","(14.0, 21.0, 19.857142857142858)","(7.5, 10.5, 9.950000000000001)","(6.5, 7.6, 7.5212121212121215)","(31.0, 60.0, 55.833333333333336)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.459016393442624)"
10-01-2023 16:52:02.205704,"(1.4, 1.68, 1.6767567567567567)","(21.0, 36.0, 34.666666666666664)","(14.0, 21.0, 20.166666666666668)","(7.5, 10.5, 9.933333333333334)","(6.0, 7.6, 7.257142857142857)","(31.0, 60.0, 61.25)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 24.0, 22.25)"
10-01-2023 16:52:03.526834,"(1.4, 1.72, 1.716836228287841)","(21.0, 36.0, 34.666666666666664)","(14.0, 21.0, 19.18918918918919)","(7.5, 10.0, 9.958333333333334)","(6.0, 7.6, 7.316666666666666)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 22.25)"
10-01-2023 16:52:04.890952,"(1.4, 1.69, 1.6711290322580645)","(21.0, 36.0, 34.666666666666664)","(14.0, 20.0, 18.714285714285715)","(7.5, 10.0, 10.01875)","(6.0, 7.6, 7.300000000000001)","(31.0, 65.0, 61.25)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 22.25)"
10-01-2023 16:52:06.226609,"(1.4, 1.69, 1.6707812499999999)","(21.0, 36.0, 35.42857142857143)","(14.0, 20.0, 19.375)","(7.5, 10.5, 10.026315789473685)","(6.0, 7.4, 7.460869565217391)","(31.0, 65.0, 62.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 22.2)"
10-01-2023 16:52:07.544644,"(1.4, 1.69, 1.6777611940298507)","(21.0, 36.0, 35.42857142857143)","(14.0, 19.5, 19.375)","(7.5, 10.5, 10.026315789473685)","(6.0, 7.6, 7.268965517241379)","(31.0, 65.0, 56.15384615384615)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 22.2)"
10-01-2023 16:52:08.903779,"(1.4, 1.69, 1.6758620689655173)","(21.0, 36.0, 35.42857142857143)","(14.0, 19.5, 19.375)","(7.5, 10.5, 9.673949579831932)","(6.0, 7.6, 7.283333333333333)","(31.0, 70.0, 56.15384615384615)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 22.2)"
10-01-2023 16:52:10.293005,"(1.4, 1.69, 1.6749999999999998)","(21.0, 36.0, 37.46666666666667)","(14.0, 19.5, 17.676470588235293)","(7.5, 9.8, 9.822222222222223)","(6.0, 7.4, 7.487640449438202)","(31.0, 70.0, 54.44444444444444)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 22.2)"
10-01-2023 16:52:11.661496,"(1.45, 1.69, 1.6749999999999998)","(21.0, 38.0, 37.46666666666667)","(14.0, 19.0, 17.676470588235293)","(7.5, 10.0, 9.822222222222223)","(6.0, 7.6, 7.49247311827957)","(31.0, 70.0, 55.26315789473684)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 23.0, 21.736842105263158)"
10-01-2023 16:52:13.017146,"(1.45, 1.69, 1.6749999999999998)","(21.0, 38.0, 37.578947368421055)","(14.0, 19.0, 18.3)","(7.5, 10.0, 9.850000000000001)","(6.0, 7.6, 7.438709677419355)","(31.0, 70.0, 54.44444444444444)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 23.0, 20.571428571428573)"
10-01-2023 16:52:14.371051,"(1.45, 1.69, 1.6948571428571428)","(21.0, 38.0, 37.333333333333336)","(14.0, 18.5, 18.3)","(7.5, 10.0, 9.664)","(6.0, 7.6, 7.433333333333334)","(31.0, 70.0, 54.44444444444444)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)"
10-01-2023 16:52:15.657823,"(1.45, 1.7, 1.6948571428571428)","(21.0, 38.0, 37.333333333333336)","(14.0, 18.5, 18.3)","(7.5, 9.8, 9.63)","(6.0, 7.6, 7.407692307692308)","(31.0, 70.0, 54.44444444444444)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)"
10-01-2023 16:52:17.042444,"(1.45, 1.7, 1.6948571428571428)","(21.0, 38.0, 37.5)","(14.0, 18.5, 18.3)","(7.5, 9.8, 9.301234567901234)","(6.0, 7.6, 7.407692307692308)","(31.0, 70.0, 54.44444444444444)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)"
10-01-2023 16:52:18.323232,"(1.45, 1.7, 1.6997435897435897)","(21.0, 38.0, 37.5)","(14.0, 18.5, 17.807692307692307)","(7.5, 9.4, 9.288888888888888)","(6.0, 7.6, 7.530434782608696)","(31.0, 70.0, 54.44444444444444)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)"
10-01-2023 16:52:19.638113,"(1.45, 1.71, 1.6889473684210525)","(21.0, 38.0, 37.5)","(14.0, 18.0, 17.75)","(7.5, 9.4, 9.278048780487804)","(6.0, 7.6, 7.45)","(31.0, 70.0, 63.07692307692308)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.636363636363637)"
10-01-2023 16:52:20.963514,"(1.45, 1.71, 1.7014285714285713)","(21.0, 38.0, 37.714285714285715)","(14.0, 18.0, 17.75)","(7.5, 9.4, 9.26734693877551)","(6.0, 7.6, 7.32987012987013)","(31.0, 65.0, 58.46153846153847)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.636363636363637)"
10-01-2023 16:52:22.263178,"(1.45, 1.71, 1.7053846153846153)","(21.0, 38.0, 37.8)","(14.0, 18.0, 17.75)","(7.5, 9.4, 9.26734693877551)","(6.0, 7.4, 7.32987012987013)","(31.0, 60.0, 58.46153846153847)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.736842105263158)"
10-01-2023 16:52:23.552699,"(1.45, 1.72, 1.6997619047619048)","(21.0, 40.0, 37.5)","(14.0, 19.0, 17.875)","(7.5, 9.6, 9.536842105263158)","(6.0, 7.6, 7.493333333333333)","(31.0, 60.0, 58.46153846153847)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.695652173913043)"
10-01-2023 16:52:24.857067,"(1.45, 1.71, 1.6542857142857141)","(21.0, 40.0, 37.142857142857146)","(14.0, 19.0, 18.0625)","(7.5, 9.8, 9.66046511627907)","(6.0, 7.6, 7.493333333333333)","(31.0, 60.0, 51.0)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.695652173913043)"
10-01-2023 16:52:26.201113,"(1.45, 1.68, 1.67)","(21.0, 40.0, 38.0)","(14.0, 18.5, 18.416666666666668)","(7.5, 9.8, 9.488888888888889)","(6.0, 7.6, 7.47741935483871)","(31.0, 60.0, 54.666666666666664)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 21.333333333333332)"
10-01-2023 16:52:27.500045,"(1.45, 1.68, 1.6666666666666665)","(21.0, 40.0, 38.0)","(14.0, 18.5, 18.25)","(7.5, 9.8, 9.432)","(6.0, 7.6, 7.45925925925926)","(31.0, 60.0, 54.666666666666664)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 21.333333333333332)"
10-01-2023 16:52:28.873203,"(1.45, 1.7, 1.6957450980392157)","(21.0, 40.0, 38.0)","(14.0, 18.5, 18.25)","(7.5, 9.8, 9.362962962962962)","(6.0, 7.6, 7.288888888888889)","(31.0, 60.0, 54.666666666666664)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 21.142857142857142)"
10-01-2023 16:52:30.260783,"(1.45, 1.74, 1.7382183908045976)","(21.0, 40.0, 38.0)","(14.0, 18.5, 18.125)","(7.5, 9.4, 9.36774193548387)","(6.0, 7.6, 7.3869918699187)","(31.0, 60.0, 55.51724137931035)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.666666666666668)"
10-01-2023 16:52:31.761679,"(1.45, 1.76, 1.7424844720496895)","(21.0, 40.0, 36.4)","(14.0, 18.5, 18.166666666666668)","(7.5, 9.4, 9.36774193548387)","(6.0, 7.4, 7.3869918699187)","(31.0, 60.0, 54.16)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.545454545454547)"
10-01-2023 16:52:33.248877,"(1.45, 1.76, 1.7477456647398844)","(21.0, 40.0, 36.4)","(14.0, 18.5, 17.944444444444443)","(7.5, 9.4, 9.553846153846154)","(6.0, 7.4, 7.373333333333334)","(31.0, 55.0, 48.666666666666664)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.545454545454547)"
10-01-2023 16:52:34.677940,"(1.45, 1.75, 1.7485714285714287)","(21.0, 40.0, 36.4)","(14.0, 18.5, 17.3)","(7.5, 9.6, 9.526829268292683)","(6.0, 7.4, 7.373333333333334)","(31.0, 55.0, 49.55555555555556)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.545454545454547)"
10-01-2023 16:52:36.168039,"(1.45, 1.75, 1.7614285714285713)","(21.0, 40.0, 36.4)","(14.0, 18.5, 16.2625)","(7.5, 9.6, 9.555882352941175)","(6.0, 7.4, 7.365957446808511)","(31.0, 50.0, 49.5)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.545454545454547)"
10-01-2023 16:52:37.573969,"(1.45, 1.77, 1.7614285714285713)","(21.0, 40.0, 36.4)","(14.0, 17.5, 16.16)","(7.5, 9.6, 9.552380952380952)","(6.0, 7.4, 7.353956834532374)","(31.0, 50.0, 49.5)","(91.0, 99999, 99990)","(51.0, 99999, 99990)","(81.0, 99999, 99990)","(17.0, 22.0, 20.545454545454547)"
10-01-2023 16:52:38.996054,"(1.45, 1.77, 1.764710743801653)","(21.0, 40.0, 37.27272727272727)","(14.0, 17.0, 16.16)","(7.5, 9.6, 9.519402985074626)","(6.0, 7.4, 7.353956834532374)","(31.0, 50.0, 49.03030303030303)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 22.0, 20.545454545454547)"
10-01-2023 16:52:40.341388,"(1.45, 1.77, 1.7674468085106383)","(21.0, 40.0, 36.76923076923077)","(14.0, 17.0, 15.840909090909092)","(7.5, 9.6, 9.523943661971831)","(6.0, 7.4, 7.488135593220339)","(31.0, 50.0, 46.5)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 22.0, 20.4)"
10-01-2023 16:52:41.682596,"(1.45, 1.77, 1.7657446808510637)","(21.0, 40.0, 36.76923076923077)","(14.0, 17.0, 15.840909090909092)","(7.5, 9.6, 9.523943661971831)","(6.0, 7.6, 7.491228070175438)","(31.0, 50.0, 49.333333333333336)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 22.0, 20.454545454545453)"
10-01-2023 16:52:43.141865,"(1.45, 1.75, 1.6596296296296296)","(21.0, 40.0, 27.5)","(14.0, 17.0, 15.5)","(7.5, 9.8, 12.275862068965518)","(6.0, 8.0, 5.909090909090909)","(31.0, 55.0, 50.0)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 23.0, 17.22222222222222)"
10-01-2023 16:52:44.486278,"(1.45, 1.83, 1.6190016920473773)","(21.0, 40.0, 29.285714285714285)","(14.0, 23.0, 18.454545454545453)","(7.5, 14.0, 12.214285714285714)","(6.0, 9.0, 8.2)","(31.0, 70.0, 47.333333333333336)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 19.75)"
10-01-2023 16:52:45.878508,"(1.45, 1.5, 1.486993006993007)","(21.0, 40.0, 35.0)","(14.0, 23.0, 22.166666666666668)","(7.5, 14.0, 13.857142857142858)","(6.0, 9.0, 8.872727272727273)","(31.0, 70.0, 63.333333333333336)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 24.25)"
10-01-2023 16:52:47.279107,"(1.45, 1.46, 1.4536301369863014)","(21.0, 40.0, 52.0)","(14.0, 23.0, 16.714285714285715)","(7.5, 14.0, 11.0)","(6.0, 9.0, 7.6)","(31.0, 80.0, 64.0)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 25.0, 19.714285714285715)"
10-01-2023 16:52:48.698829,"(1.45, 1.43, 1.39531914893617)","(21.0, 70.0, 57.0)","(14.0, 24.0, 28.72222222222222)","(7.5, 15.0, 13.333333333333334)","(6.0, 9.6, 9.416666666666666)","(31.0, 90.0, 80.0)","(81.0, 99999, 99990)","(51.0, 99999, 99990)","(71.0, 99999, 99990)","(16.0, 27.0, 21.375)"
