,Frosty Helen,Frostbite Hux,Blue Mystique,Thornbird,Emmeline Vance,Monza,Rosdue Swagman,Frankies Vision
1054,"[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 45, 54, 611590), 10.0, 16.5]"
1055,"[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 45, 55, 740826), 10.0, 16.5]"
1056,"[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 45, 56, 866755), 10.0, 16.5]"
1057,"[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 45, 57, 999967), 10.0, 16.5]"
1058,"[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 45, 59, 126289), 10.0, 16.5]"
1059,"[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 0, 252459), 10.0, 16.5]"
1060,"[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 1, 376040), 10.0, 16.5]"
1061,"[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 2, 504664), 10.0, 16.5]"
1062,"[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 3, 633416), 10.0, 16.5]"
1063,"[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 4, 763338), 10.0, 16.5]"
1064,"[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 5, 899204), 10.0, 16.5]"
1065,"[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 3.4, 3.9]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 7, 22422), 10.0, 15.0]"
1066,"[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 3.4, 3.9]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 8, 165469), 10.0, 14.5]"
1067,"[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 9, 287422), 10.0, 14.0]"
1068,"[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 10, 416912), 10.0, 13.5]"
1069,"[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 11, 551254), 10.0, 13.0]"
1070,"[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 3.4, 3.8]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 12, 674577), 10.0, 13.0]"
1071,"[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 13, 820298), 10.0, 13.5]"
1072,"[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 14, 946943), 10.0, 13.5]"
1073,"[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 16, 78971), 10.0, 13.5]"
1074,"[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 17, 219559), 10.0, 13.5]"
1075,"[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 18, 382385), 10.0, 13.5]"
1076,"[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 19, 532587), 10.0, 13.5]"
1077,"[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 20, 661694), 10.0, 13.5]"
1078,"[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 21, 797550), 10.0, 13.5]"
1079,"[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 22, 920487), 10.0, 13.5]"
1080,"[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 24, 54493), 10.0, 13.5]"
1081,"[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 25, 186876), 10.0, 13.5]"
1082,"[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 26, 321781), 10.0, 13.5]"
1083,"[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 27, 451585), 10.0, 13.5]"
1084,"[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 28, 583126), 10.0, 13.5]"
1085,"[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 29, 719552), 10.0, 13.5]"
1086,"[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 30, 849570), 10.0, 13.5]"
1087,"[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 31, 981052), 10.0, 13.5]"
1088,"[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 33, 103862), 10.0, 13.5]"
1089,"[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 34, 247162), 10.0, 13.5]"
1090,"[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 35, 375033), 10.0, 13.0]"
1091,"[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 36, 520631), 10.0, 13.0]"
1092,"[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 37, 665951), 10.0, 13.0]"
1093,"[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 46, 38, 791260), 10.0, 13.0]"
